EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Travels,Defensive 3 Seconds Violations,Corner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,StepOutOfBoundsTurnovers,BlockedLongMidRange,DefensiveGoaltends,SecondChanceFg3Pct,LongMidRangePctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveMakes,Clear Path Fouls,OffensiveGoaltends,3SecondViolations,BlockedCorner3,on
1626209,1610612757,Mario Hezonja,Mario Hezonja,1626209,POR,21148.0,352,-98,740,739,249,285,79,1479,16,30,3.0,4.0,6.0,11.0,9.0,16.0,2.0,4.0,4.0,3.0,10.0,27.0,1.0,7.0,10.0,27,50,10.0,31.0,19.0,103,891,3.0,5.0,1.0,1.0,7.0,9.0,18.0,7.0,13.0,9.0,48.0,24.0,30.0,24.0,6.0,2.0,1.0,26.0,10.0,2.0,1.0,9.0,10.0,19.0,6.0,4.0,7.0,1.0,1.0,48.0,5.0,3.0,1.0,20,23,6.0,49,9.0,58,1.0,16.0,9.0,7.0,7.0,2.0,5.0,7.0,2.0,2.0,14,1.0,5.0,17,39,1.0,2.0,1.0,22.0,1.0,1.0,1.0,23.0,3.0,11.0,2.0,5.0,1.0,1.0,2.0,3.0,6.0,3.0,48.0,247,11.0,2.0,0.4444444444444444,0.46153846153846156,0.8,0.3225806451612903,0.5384615384615384,0.3333333333333333,0.54,0.6,0.5,0.5185185185185185,0.5,0.6290322580645161,0.5659340659340659,0.5,0.6666666666666666,0.38271604938271603,0.03225806451612903,0.04,0.03333333333333333,0.0625,0.25,12.711864406779661,0.5,0.2608695652173913,0.058823529411764705,0.116751269035533,0.015228426395939087,0.12987012987012986,0.031055900621118012,0.1225071225071225,0.0223463687150838,0.014492753623188406,0.024096385542168676,0.02857142857142857,0.047619047619047616,0.07142857142857142,0.14084507042253522,0.21428571428571427,0.13274336283185842,0.12195121951219512,0.02631578947368421,0.5,0.37037037037037035,0.5333333333333333,0.5517241379310345,0.5,0.19753086419753085,0.5625,0.6,0.3333333333333333,0.04938271604938271,0.5,0.5,0.5,0.04938271604938271,0.3333333333333333,0.37037037037037035,0.37037037037037035,0.8,0.6666666666666666,0.75,0.3333333333333333,0.16666666666666666,0.3548387096774194,0.5454545454545454,0.0967741935483871,0.3225806451612903,0.7,0.7530864197530864,0.38461538461538464,0.51017375,0.5454,0.5135983870967743,0.12359550561797752,0.1896551724137931,0.06796116504854369,0.46601941747572817,5.638,26.909677419354836,0.3364864864864865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627746,1610612757,Skal Labissiere,Skal Labissiere,1627746,POR,8519.0,142,11,295,287,97,92,41,582,11,18,4.0,10.0,4.0,5.0,4.0,10.0,2.0,5.0,,,,3.0,,,1.0,17,33,,3.0,12.0,46,306,5.0,13.0,,3.0,13.0,7.0,9.0,,1.0,5.0,19.0,18.0,16.0,,,8.0,,3.0,,2.0,,5.0,4.0,9.0,3.0,1.0,2.0,,3.0,22.0,6.0,9.0,,14,10,1.0,25,15.0,40,,1.0,,1.0,,,,5.0,,,5,,2.0,7,18,,3.0,3.0,10.0,,2.0,1.0,14.0,,5.0,2.0,9.0,1.0,1.0,5.0,4.0,10.0,5.0,19.0,97,1.0,2.0,0.5294117647058824,0.6923076923076923,,,,,0.5151515151515151,0.38461538461538464,0.7777777777777778,0.4722222222222222,0.38461538461538464,0.7,0.5348837209302325,0.43333333333333335,0.7307692307692307,0.08333333333333333,,0.06060606060606061,0.1111111111111111,,,14.117647058823529,,0.125,,0.10309278350515463,0.10112359550561797,0.21212121212121213,0.09523809523809523,0.147239263803681,0.09868421052631579,0.10344827586206896,0.16666666666666666,0.09433962264150944,0.1,0.07142857142857142,0.08571428571428572,0.2,0.21428571428571427,0.2,,0.5,0.5,0.6111111111111112,0.6875,0.6363636363636364,0.2777777777777778,0.4,0.4,0.5,0.1388888888888889,0.4,0.4,,,0.08333333333333333,,,,0.7692307692307693,0.4,,,0.5,0.8,,0.1,,0.5833333333333334,,0.5313527777777778,0.5933333333333333,0.5308350000000001,0.12195121951219512,0.13157894736842105,0.2826086956521739,0.41304347826086957,6.003030303030303,26.96666666666667,0.3288135593220339,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1629014,1610612757,Anfernee Simons,Anfernee Simons,1629014,POR,37162.0,619,-131,1287,1275,381,371,144,2562,33,66,3.0,5.0,5.0,13.0,11.0,45.0,11.0,37.0,13.0,2.0,23.0,71.0,5.0,4.0,19.0,55,148,27.0,84.0,36.0,227,1500,6.0,10.0,5.0,4.0,22.0,10.0,30.0,4.0,21.0,11.0,43.0,38.0,72.0,42.0,39.0,4.0,3.0,68.0,23.0,21.0,1.0,18.0,19.0,37.0,15.0,4.0,11.0,4.0,3.0,93.0,3.0,8.0,,24,35,1.0,60,11.0,71,1.0,13.0,7.0,6.0,17.0,4.0,14.0,13.0,2.0,3.0,30,4.0,9.0,26,58,1.0,1.0,2.0,37.0,1.0,1.0,2.0,44.0,6.0,20.0,5.0,5.0,,,4.0,,5.0,2.0,41.0,380,3.0,4.0,0.34545454545454546,0.3584905660377358,0.5185185185185185,0.32142857142857145,0.19047619047619047,0.3333333333333333,0.3716216216216216,0.6,0.3333333333333333,0.41163793103448276,0.6,0.3137254901960784,0.45219123505976094,0.6470588235294118,0.3706896551724138,0.3620689655172414,0.011904761904761904,0.14189189189189189,0.21212121212121213,0.13333333333333333,,19.379310344827587,0.5666666666666667,0.02702702702702703,,0.09971509971509972,0.021108179419525065,0.0933852140077821,0.011764705882352941,0.09703947368421052,0.017350157728706624,0.019867549668874173,0.015503875968992248,0.009174311926605505,0.02702702702702703,0.11904761904761904,0.0975609756097561,0.05,0.09313725490196079,0.09433962264150944,0.00819672131147541,0.4,0.28448275862068967,0.5,0.6346153846153846,0.42424242424242425,0.1939655172413793,0.24444444444444444,0.28205128205128205,0.09090909090909091,0.15948275862068967,0.2972972972972973,0.3055555555555556,0.36363636363636365,0.05603448275862069,0.30603448275862066,0.323943661971831,0.32857142857142857,0.4782608695652174,0.3333333333333333,0.6,0.3333333333333333,0.3333333333333333,0.2549019607843137,0.38461538461538464,0.0392156862745098,0.37254901960784315,0.21052631578947367,0.646551724137931,0.3382352941176471,0.49535371179039317,0.49372083333333333,0.4912724489795918,0.08130081300813008,0.12345679012345678,0.09691629955947137,0.1894273127753304,8.246621621621621,25.925000000000004,0.29603729603729606,2.0,,4.0,2.0,2.0,2.0,1.0,1.0,0.4,0.02702702702702703,0.014084507042253521,0.030303030303030304,0.3076923076923077,0.3076923076923077,0.75,0.4,0.5,,,,,,,,,,,,,,,,,True
1629018,1610612757,Gary Trent Jr.,Gary Trent Jr.,1629018,POR,79912.0,1332,-53,2778,2761,827,907,315,5539,35,55,4.0,5.0,7.0,15.0,18.0,47.0,31.0,71.0,75.0,30.0,81.0,193.0,20.0,25.0,58.0,84,173,112.0,268.0,37.0,541,3229,11.0,19.0,26.0,2.0,45.0,18.0,43.0,35.0,88.0,17.0,158.0,74.0,94.0,288.0,48.0,6.0,1.0,192.0,81.0,9.0,2.0,32.0,29.0,61.0,20.0,9.0,19.0,7.0,6.0,151.0,16.0,6.0,3.0,38,37,,75,25.0,100,6.0,48.0,24.0,24.0,9.0,2.0,6.0,12.0,3.0,3.0,21,4.0,8.0,27,90,1.0,9.0,3.0,53.0,,6.0,14.0,45.0,3.0,18.0,5.0,15.0,1.0,1.0,11.0,4.0,16.0,6.0,156.0,817,18.0,4.0,0.44047619047619047,0.4567901234567901,0.8571428571428571,0.417910447761194,0.3977272727272727,0.41947565543071164,0.48554913294797686,0.5789473684210527,0.4186046511627907,0.5714285714285714,0.4777777777777778,0.5381679389312977,0.5856832971800434,0.4891304347826087,0.5642857142857143,0.6077097505668935,0.007462686567164179,0.05202312138728324,0.12727272727272726,0.02127659574468085,0.013333333333333334,15.369897959183675,0.42857142857142855,,0.0410958904109589,0.04986522911051213,0.007782101167315175,0.06540447504302926,0.028119507908611598,0.05668934240362812,0.016417910447761194,0.0034602076124567475,0.014598540145985401,0.03382663847780127,,0.06764705882352941,0.026022304832713755,0.05263157894736842,0.07333333333333333,0.03816793893129771,0.027522935779816515,0.375,0.12471655328798185,0.6363636363636364,0.7291666666666666,0.45714285714285713,0.10657596371882086,0.3829787234042553,0.391304347826087,0.3888888888888889,0.16099773242630386,0.43661971830985913,0.44285714285714284,0.45161290322580644,0.17006802721088435,0.4376417233560091,0.41968911917098445,0.421875,0.8148148148148148,0.1111111111111111,0.8,0.25,0.4444444444444444,0.11450381679389313,0.4666666666666667,0.22900763358778625,0.44274809160305345,0.43103448275862066,0.7324263038548753,0.421875,0.5132732954545454,0.5009609375,0.5041000000000002,0.041666666666666664,0.09574468085106383,0.08317929759704251,0.2920517560073937,10.485549132947975,25.192537313432847,0.2976961843052556,1.0,,31.0,5.0,7.0,1.0,,,0.2692307692307692,0.014084507042253521,0.0051813471502590676,0.004807692307692308,0.41333333333333333,0.4189189189189189,0.967741935483871,0.25,0.8,2.0,6.0,10.0,1.0,1.0,1.0,0.13333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.0037313432835820895,,,,,,True
1629642,1610612757,Nassir Little,Nassir Little,1629642,POR,11930.0,199,-33,416,418,182,151,46,834,16,23,2.0,6.0,7.0,10.0,3.0,9.0,,2.0,3.0,3.0,6.0,17.0,2.0,,8.0,19,34,8.0,20.0,7.0,69,498,2.0,7.0,2.0,2.0,6.0,10.0,16.0,2.0,11.0,5.0,31.0,26.0,12.0,24.0,,4.0,,17.0,6.0,3.0,,3.0,2.0,5.0,2.0,,2.0,,1.0,12.0,2.0,7.0,,8,11,3.0,22,9.0,31,,4.0,4.0,,4.0,,3.0,2.0,,1.0,6,,4.0,16,25,1.0,,,11.0,,2.0,,12.0,2.0,4.0,3.0,4.0,,,3.0,,4.0,1.0,31.0,181,1.0,3.0,0.6842105263157895,0.7647058823529411,1.0,0.4,0.18181818181818182,0.4,0.5588235294117647,0.2857142857142857,0.625,0.5740740740740741,0.2222222222222222,0.48148148148148145,0.5847457627118644,0.3,0.5166666666666667,0.37037037037037035,,0.08823529411764706,0.08695652173913043,0.1111111111111111,,13.771186440677967,0.6666666666666666,0.16666666666666666,,0.1,0.058823529411764705,0.0963855421686747,0.02666666666666667,0.09844559585492228,0.04639175257731959,,0.13953488372093023,0.029850746268656716,,0.10344827586206896,0.08108108108108109,0.13333333333333333,0.10344827586206896,0.08,,0.25,0.42592592592592593,0.6956521739130435,0.7619047619047619,0.6875,0.16666666666666666,0.3333333333333333,0.375,0.6666666666666666,0.037037037037037035,,,,0.05555555555555555,0.3148148148148148,0.35294117647058826,0.35294117647058826,1.0,0.6666666666666666,0.3333333333333333,,0.2222222222222222,0.37037037037037035,0.7,0.1111111111111111,0.2962962962962963,,0.7962962962962963,0.35294117647058826,0.5523546296296297,0.52933125,0.5507092592592594,0.07142857142857142,0.1111111111111111,0.08695652173913043,0.4492753623188406,3.53235294117647,25.169999999999998,0.4375,,,2.0,,,,1.0,2.0,,,,0.03333333333333333,0.6666666666666666,0.6666666666666666,1.0,,,,,2.0,,,,,,,0.6666666666666666,,,,,,,True
201229,1610612757,Anthony Tolliver,Anthony Tolliver,201229,POR,12004.0,200,-51,414,411,112,108,42,825,6,8,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,14.0,5.0,8.0,21.0,,,3.0,7,11,16.0,35.0,7.0,69,504,1.0,4.0,1.0,4.0,9.0,1.0,1.0,2.0,8.0,5.0,13.0,12.0,2.0,45.0,3.0,2.0,,21.0,8.0,1.0,,3.0,10.0,13.0,8.0,2.0,1.0,1.0,1.0,36.0,4.0,14.0,,8,16,3.0,27,18.0,45,,2.0,2.0,,4.0,1.0,4.0,4.0,1.0,,8,,3.0,9,22,,4.0,,12.0,2.0,1.0,,12.0,2.0,7.0,,3.0,,,2.0,,3.0,3.0,13.0,112,1.0,,0.8571428571428571,1.0,0.9375,0.45714285714285713,0.25,0.45714285714285713,0.6363636363636364,0.25,1.0,0.6739130434782609,0.5,0.4444444444444444,0.6764705882352942,0.5625,0.5416666666666666,0.7608695652173914,,0.09090909090909091,0.125,,,12.742980561555076,0.5,0.3,,0.13114754098360656,0.11666666666666667,0.0963855421686747,0.047619047619047616,0.11707317073170732,0.08823529411764706,0.13333333333333333,0.09803921568627451,0.056338028169014086,,0.15151515151515152,0.13157894736842105,0.05555555555555555,0.1044776119402985,0.0625,,1.0,0.17391304347826086,0.75,0.8571428571428571,0.8333333333333334,0.043478260869565216,0.5,0.5,1.0,0.021739130434782608,,,,0.30434782608695654,0.45652173913043476,0.38095238095238093,0.38095238095238093,1.0,0.4,0.5,,,0.1111111111111111,1.0,0.5555555555555556,0.3333333333333333,,0.9347826086956522,0.38095238095238093,0.5588978260869566,0.49324999999999997,0.5773388888888888,0.13725490196078433,0.4375,0.13043478260869565,0.18840579710144928,4.754545454545454,25.14571428571429,0.27053140096618356,2.0,,8.0,,1.0,,1.0,,1.0,,,0.125,0.5714285714285714,0.5714285714285714,0.875,,,1.0,1.0,2.0,,,,0.2,1.0,,0.4,,,,,,,True
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,40803.0,680,74,1450,1439,613,667,178,2889,94,151,3.0,8.0,51.0,79.0,11.0,38.0,13.0,32.0,6.0,4.0,89.0,215.0,12.0,32.0,83.0,118,221,93.0,221.0,172.0,687,1705,4.0,9.0,12.0,5.0,31.0,58.0,101.0,35.0,87.0,100.0,321.0,22.0,214.0,90.0,189.0,4.0,4.0,210.0,88.0,31.0,2.0,86.0,72.0,158.0,51.0,21.0,57.0,13.0,16.0,388.0,3.0,6.0,,35,46,,81,9.0,90,3.0,22.0,15.0,7.0,37.0,14.0,25.0,22.0,1.0,12.0,59,4.0,32.0,11,25,1.0,2.0,2.0,148.0,1.0,6.0,4.0,198.0,14.0,44.0,39.0,4.0,2.0,2.0,1.0,3.0,6.0,4.0,320.0,606,3.0,37.0,0.09322033898305085,0.09482758620689655,0.3225806451612903,0.42081447963800905,0.40229885057471265,0.423963133640553,0.5339366515837104,0.4444444444444444,0.5742574257425742,0.582579185520362,0.6190476190476191,0.5877659574468085,0.6517175572519084,0.6458333333333334,0.6639004149377593,0.5,0.00904977375565611,0.14027149321266968,0.152317880794702,0.21052631578947367,,35.397692774741955,0.6271186440677966,,,0.11948051948051948,0.01662049861495845,0.11824324324324324,0.00964630225080386,0.11894273127753303,0.013392857142857142,0.006369426751592357,0.043478260869565216,0.012096774193548387,,0.13414634146341464,0.0979020979020979,0.1282051282051282,0.10810810810810811,0.14864864864864866,0.015789473684210527,0.6666666666666666,0.3416289592760181,0.6225165562913907,0.734375,0.09574468085106383,0.08597285067873303,0.2894736842105263,0.36666666666666664,0.09090909090909091,0.07239819004524888,0.40625,0.40625,0.07692307692307693,0.013574660633484163,0.48642533936651583,0.413953488372093,0.41784037558685444,0.3146067415730337,0.38095238095238093,0.375,,0.5714285714285714,0.42021276595744683,0.6455696202531646,0.02127659574468085,0.44148936170212766,0.3855421686746988,0.8416289592760181,0.41904761904761906,0.5218233870967743,0.5494100000000001,0.5318606557377049,0.12371134020618557,0.1752988047808765,0.04512372634643377,0.4672489082969432,5.239366515837104,28.260180995475114,0.4227586206896552,2.0,,4.0,6.0,6.0,1.0,,,0.5,,0.009302325581395349,,0.6666666666666666,0.6666666666666666,0.5,0.5,0.8333333333333334,,,3.0,3.0,4.0,16.0,,,,0.75,0.06837606837606838,1.0,,,,,True
203145,1610612757,Kent Bazemore,Kent Bazemore,203145,POR,6274.0,105,12,213,212,86,52,20,425,5,11,,1.0,2.0,2.0,1.0,5.0,2.0,3.0,4.0,1.0,3.0,10.0,,1.0,3.0,8,19,3.0,14.0,10.0,35,225,,2.0,1.0,,,3.0,4.0,1.0,4.0,2.0,11.0,4.0,12.0,9.0,,,,10.0,3.0,4.0,,6.0,1.0,7.0,1.0,,3.0,2.0,1.0,15.0,1.0,,,7,11,1.0,19,1.0,20,,6.0,3.0,3.0,2.0,,2.0,2.0,,,4,,1.0,5,13,1.0,,1.0,15.0,,,3.0,15.0,,6.0,,4.0,,,4.0,,4.0,2.0,11.0,84,1.0,,0.25,0.25,1.0,0.21428571428571427,0.25,0.21428571428571427,0.42105263157894735,,0.75,0.3787878787878788,,0.5625,0.4375,,0.55,0.42424242424242425,,0.21052631578947367,0.18181818181818182,0.4,,18.25726141078838,0.5,0.3333333333333333,,0.1746031746031746,,0.15217391304347827,0.02127659574468085,0.1651376146788991,0.008928571428571428,,,,0.125,0.12903225806451613,0.17391304347826086,0.3333333333333333,0.16216216216216217,0.1111111111111111,,0.5,0.3333333333333333,0.45454545454545453,0.5555555555555556,0.2,0.15151515151515152,0.2,0.3333333333333333,,0.09090909090909091,0.6666666666666666,0.6666666666666666,0.5,0.12121212121212122,0.30303030303030304,0.3,0.3,1.0,0.3333333333333333,,,,0.25,1.0,0.125,0.375,0.3333333333333333,0.7575757575757576,0.3,0.5691757575757576,0.506175,0.5815187500000001,0.175,0.24,,0.3142857142857143,5.963157894736842,25.035714285714285,0.40375586854460094,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.3333333333333333,,,,0.06666666666666667,,,,,,True
203468,1610612757,CJ McCollum,CJ McCollum,203468,POR,45712.0,762,-44,1579,1563,345,388,171,3142,42,82,4.0,8.0,10.0,19.0,44.0,107.0,41.0,87.0,22.0,4.0,50.0,146.0,9.0,4.0,22.0,127,276,62.0,168.0,52.0,492,1863,9.0,19.0,9.0,1.0,28.0,26.0,54.0,4.0,26.0,23.0,87.0,50.0,204.0,105.0,81.0,8.0,,146.0,50.0,16.0,,65.0,49.0,114.0,36.0,13.0,37.0,15.0,13.0,277.0,3.0,7.0,1.0,39,44,8.0,91,11.0,102,7.0,16.0,6.0,10.0,35.0,3.0,27.0,14.0,1.0,8.0,49,2.0,5.0,29,60,1.0,4.0,4.0,54.0,,1.0,1.0,74.0,5.0,24.0,11.0,10.0,1.0,1.0,5.0,5.0,11.0,9.0,81.0,336,6.0,6.0,0.1968503937007874,0.2032520325203252,0.5645161290322581,0.36904761904761907,0.15384615384615385,0.36904761904761907,0.4601449275362319,0.47368421052631576,0.48148148148148145,0.4954954954954955,0.48214285714285715,0.4,0.5126315789473684,0.4666666666666667,0.4484536082474227,0.3783783783783784,,0.057971014492753624,0.12195121951219512,0.056074766355140186,,29.415073115860515,0.7142857142857143,0.18604651162790697,0.027777777777777776,0.10810810810810811,0.015486725663716814,0.11538461538461539,0.009259259259259259,0.11140939597315436,0.01288659793814433,,0.02824858757062147,0.007407407407407408,0.018518518518518517,0.1,0.09090909090909091,0.1643835616438356,0.12406015037593984,0.08333333333333333,0.029288702928870293,0.8181818181818182,0.18468468468468469,0.5121951219512195,0.5833333333333334,0.2857142857142857,0.240990990990991,0.411214953271028,0.43564356435643564,0.11363636363636363,0.19594594594594594,0.47126436781609193,0.47126436781609193,0.1951219512195122,0.04954954954954955,0.32882882882882886,0.3424657534246575,0.3424657534246575,0.5,0.2857142857142857,0.5,0.25,0.32142857142857145,0.2375,0.5263157894736842,0.05,0.275,0.18181818181818182,0.5630630630630631,0.3424657534246575,0.4873540540540541,0.4874619047619047,0.497169375,0.05603448275862069,0.08135593220338982,0.056910569105691054,0.17682926829268292,9.543478260869566,25.667857142857148,0.21849271690943636,3.0,,12.0,3.0,3.0,2.0,,,0.3333333333333333,,,0.016,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.3333333333333333,1.0,,,,1.0,6.0,2.0,,,,,0.011834319526627219,,1.0,,,,True
1628380,1610612757,Zach Collins,Zach Collins,1628380,POR,6400.0,107,52,221,214,80,75,26,435,5,10,2.0,4.0,3.0,5.0,,2.0,1.0,2.0,4.0,1.0,2.0,3.0,,1.0,2.0,6,14,2.0,7.0,,18,255,2.0,4.0,,,4.0,3.0,6.0,1.0,3.0,,9.0,10.0,2.0,6.0,,2.0,,3.0,2.0,2.0,,6.0,1.0,7.0,,1.0,3.0,2.0,1.0,15.0,4.0,5.0,1.0,10,11,2.0,23,10.0,33,,2.0,2.0,,3.0,,1.0,1.0,,2.0,4,2.0,1.0,8,13,,3.0,,2.0,,2.0,,,,,,1.0,,,1.0,,1.0,1.0,9.0,80,,,0.8333333333333334,1.0,1.0,0.2857142857142857,0.3333333333333333,0.2857142857142857,0.42857142857142855,0.5,0.5,0.42857142857142855,0.5,0.5,0.42857142857142855,0.5,0.5,0.3333333333333333,,0.14285714285714285,0.2,,,10.080645161290322,0.75,0.25,1.0,0.2037037037037037,0.11627906976744186,0.2631578947368421,0.0851063829787234,0.22826086956521738,0.1,0.14285714285714285,0.1,0.10526315789473684,,0.1875,0.23076923076923078,0.16666666666666666,0.32142857142857145,0.1,,1.0,0.47619047619047616,0.5,0.625,0.8,0.09523809523809523,,,,0.09523809523809523,0.5,0.5,1.0,0.19047619047619047,0.14285714285714285,0.6666666666666666,0.6666666666666666,1.0,1.0,0.5,0.5,,0.5555555555555556,0.6,0.1111111111111111,0.2222222222222222,0.5,0.8095238095238095,0.6666666666666666,0.5432595238095237,0.4746333333333333,0.5604055555555555,,,0.2222222222222222,0.5,4.464285714285714,24.271428571428572,0.36199095022624433,1.0,,,,,,,,,,,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,True
