EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,FoulsDrawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Arc3Assists,LongMidRangeAssists,OffThreePtRebounds,FTOffRebounds,FTDefRebounds,SelfOReb,BadPassSteals,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyCorner3Frequency,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Charge Fouls Drawn,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,StepOutOfBoundsTurnovers,Transition Take Fouls,LostBallOutOfBoundsTurnovers,DefensiveGoaltends,OffLongMidRangeReboundPct,Fg3aBlocked,3pt And 1 Free Throw Trips,FG3APctBlocked,Corner3PctBlocked,Defensive 3 Seconds Violations,Arc3PctBlocked,Blocked3s,BlockedArc3,on,BlockedLongMidRange,Transition Take Fouls Drawn,BlockedCorner3,OffensiveGoaltends,3SecondViolations,Clear Path Fouls,LongMidRangePctBlocked
1626156,1610612750,D'Angelo Russell,D'Angelo Russell,1626156,MIN,2048.0,34.0,13,76.0,74,16.0,14,6.0,150,4.0,5.0,1.0,1.0,3.0,3.0,2.0,2.0,3.0,4.0,7.0,1.0,2.0,6.0,10.0,4.0,7.0,5.0,29.0,72,1.0,1.0,2.0,4.0,3.0,4.0,1.0,2.0,2.0,11.0,4.0,8.0,6.0,6.0,2.0,7.0,4.0,1.0,4.0,1.0,5.0,1.0,3.0,1.0,11.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,2.0,5.0,1.0,2.0,11.0,16.0,0.3333333333333333,0.4,0.5,0.5714285714285714,0.5,0.5714285714285714,0.6,1.0,0.75,0.7058823529411765,1.0,0.75,0.7368421052631579,1.0,0.7857142857142857,0.4117647058823529,0.1,0.5,26.82926829268293,0.3333333333333333,0.04,0.058823529411764705,0.047619047619047616,0.043478260869565216,0.03125,0.125,0.08333333333333333,0.1111111111111111,0.29411764705882354,0.8,0.8,0.25,0.11764705882352941,0.17647058823529413,0.6666666666666666,0.6666666666666666,0.5,0.4117647058823529,0.5714285714285714,0.5714285714285714,0.5,1.0,1.0,0.5,1.0,0.3333333333333333,0.5,0.7058823529411765,0.5714285714285714,0.5547852941176471,0.6042,0.60325,0.10526315789473684,0.16666666666666666,0.13793103448275862,0.3793103448275862,8.19,25.042857142857144,0.21052631578947367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1626157,1610612750,Karl-Anthony Towns,Karl-Anthony Towns,1626157,MIN,11438.0,191.0,73,414.0,407,162.0,112,38.0,821,28.0,36.0,5.0,6.0,11.0,12.0,17.0,2.0,8.0,17.0,33.0,4.0,10.0,35.0,61.0,18.0,36.0,33.0,157.0,423,6.0,8.0,3.0,18.0,16.0,24.0,4.0,11.0,18.0,62.0,46.0,24.0,51.0,3.0,4.0,33.0,17.0,4.0,16.0,9.0,25.0,1.0,10.0,3.0,59.0,7.0,16.0,27.0,44.0,11.0,55.0,5.0,3.0,8.0,1.0,5.0,9.0,17.0,34.0,38.0,,17.0,62.0,162.0,0.6571428571428571,0.696969696969697,0.9444444444444444,0.5,0.36363636363636365,0.5,0.5737704918032787,0.75,0.6666666666666666,0.6391752577319587,0.6818181818181818,0.6285714285714286,0.6885964912280702,0.6923076923076923,0.7209302325581395,0.3711340206185567,0.06557377049180328,0.17647058823529413,28.665207877461704,0.47058823529411764,0.22131147540983606,0.07142857142857142,0.1839080459770115,0.20574162679425836,0.056179775280898875,0.1111111111111111,0.34210526315789475,0.23529411764705882,0.3711340206185567,0.7777777777777778,0.8,0.75,0.17525773195876287,0.08247422680412371,0.25,0.25,0.5,0.3402061855670103,0.5151515151515151,0.5151515151515151,0.9411764705882353,0.5454545454545454,0.8333333333333334,0.34285714285714286,0.9166666666666666,0.2857142857142857,0.4,0.7422680412371134,0.5151515151515151,0.5265128865979382,0.5213000000000001,0.5198142857142857,0.15454545454545454,0.22972972972972974,0.11464968152866242,0.39490445859872614,6.2295081967213095,25.477777777777774,0.391304347826087,5.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,8.0,3.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,7.0,15.0,27.0,2.0,4.0,4.0,2.0,4.0,4.0,6.0,3.0,3.0,6.0,4.0,3.0,4.0,0.3333333333333333,0.027777777777777776,0.07142857142857142,0.08333333333333333,0.0375,0.0625,0.03636363636363636,0.04,0.20634920634920634,0.047619047619047616,0.17142857142857143,0.025,0.6666666666666666,0.29411764705882354,0.35714285714285715,0.2,0.030927835051546393,0.3333333333333333,0.3333333333333333,1.0,0.2,0.2727272727272727,0.3333333333333333,0.02857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1627752,1610612750,Taurean Prince,Taurean Prince,1627752,MIN,24330.0,406.0,77,874.0,884,306.0,327,63.0,1758,20.0,33.0,1.0,2.0,4.0,8.0,18.0,5.0,11.0,8.0,31.0,3.0,9.0,34.0,62.0,19.0,57.0,30.0,155.0,932,3.0,4.0,,15.0,11.0,18.0,6.0,16.0,7.0,47.0,44.0,24.0,57.0,,2.0,31.0,8.0,3.0,23.0,6.0,29.0,3.0,15.0,7.0,64.0,4.0,24.0,19.0,49.0,6.0,55.0,7.0,,15.0,6.0,11.0,9.0,24.0,32.0,35.0,2.0,19.0,47.0,306.0,0.6470588235294118,0.6666666666666666,1.0,0.3333333333333333,0.375,0.3333333333333333,0.5483870967741935,0.75,0.6111111111111112,0.5252100840336135,0.75,0.5882352941176471,0.583969465648855,0.75,0.625,0.4789915966386555,0.04838709677419355,0.05555555555555555,16.384778012684986,0.625,0.08225108225108226,0.021621621621621623,0.1518987341772152,0.11053984575835475,0.014245014245014245,0.02702702702702703,0.08571428571428572,0.18421052631578946,0.2773109243697479,0.6060606060606061,0.6451612903225806,0.7,0.15126050420168066,0.09243697478991597,0.45454545454545453,0.45454545454545453,0.6,0.2605042016806723,0.25806451612903225,0.25806451612903225,1.0,0.2,0.5,0.23529411764705882,0.5,0.2647058823529412,0.3333333333333333,0.7563025210084033,0.25806451612903225,0.5389008771929823,0.5343,0.5100666666666667,0.15267175572519084,0.2602739726027397,0.0967741935483871,0.3032258064516129,6.558064516129034,24.477192982456142,0.3501144164759725,9.0,11.0,26.0,7.0,1.0,3.0,3.0,6.0,3.0,1.0,1.0,1.0,6.0,5.0,7.0,4.0,2.0,3.0,13.0,30.0,48.0,,1.0,1.0,3.0,8.0,,3.0,2.0,1.0,3.0,2.0,9.0,,0.5,0.06060606060606061,0.1935483870967742,0.037037037037037035,0.006024096385542169,0.024390243902439025,,0.021739130434782608,0.07086614173228346,0.11764705882352941,0.14166666666666666,0.08064516129032258,0.6666666666666666,0.5,0.5294117647058824,0.5555555555555556,0.2184873949579832,0.4230769230769231,0.4230769230769231,1.0,,0.3,0.3333333333333333,0.20588235294117646,2.0,3.0,3.0,2.0,1.0,1.0,0.3,0.6666666666666666,1.0,1.0,0.42857142857142855,0.017241379310344827,,,,,,,,,,,,,,,True,,,,,,,
1629162,1610612750,Jordan McLaughlin,Jordan McLaughlin,1629162,MIN,40554.0,676.0,85,1452.0,1462,537.0,512,129.0,2914,20.0,34.0,,,7.0,12.0,30.0,2.0,3.0,16.0,54.0,4.0,19.0,37.0,67.0,24.0,78.0,15.0,161.0,1591,1.0,3.0,,2.0,12.0,24.0,6.0,27.0,4.0,46.0,54.0,20.0,60.0,12.0,,49.0,16.0,8.0,101.0,46.0,147.0,12.0,80.0,16.0,340.0,8.0,13.0,29.0,46.0,15.0,61.0,32.0,14.0,23.0,8.0,20.0,10.0,33.0,21.0,18.0,1.0,7.0,46.0,537.0,0.7297297297297297,0.7297297297297297,0.8333333333333334,0.3076923076923077,0.2222222222222222,0.3287671232876712,0.5522388059701493,0.3333333333333333,0.5,0.503448275862069,0.2,0.4117647058823529,0.5261437908496732,0.2,0.42592592592592593,0.5379310344827586,0.11940298507462686,0.03333333333333333,11.654135338345863,0.696969696969697,0.07532467532467532,0.026058631921824105,0.049429657794676805,0.06481481481481481,0.025,0.04,0.08396946564885496,0.03508771929824561,0.23448275862068965,0.5882352941176471,0.7407407407407407,0.9,0.20689655172413793,0.020689655172413793,0.6666666666666666,0.6666666666666666,0.5,0.3724137931034483,0.2962962962962963,0.2962962962962963,0.75,,,0.23529411764705882,0.5833333333333334,0.37254901960784315,0.21052631578947367,0.7724137931034483,0.32653061224489793,0.5294830882352941,0.48571,0.5205063829787235,0.046357615894039736,0.0958904109589041,0.012422360248447204,0.2857142857142857,5.185074626865673,26.602597402597397,0.36983471074380164,15.0,8.0,24.0,8.0,,,,2.0,34.0,5.0,7.0,,4.0,2.0,18.0,3.0,,3.0,20.0,22.0,28.0,,,,6.0,1.0,2.0,4.0,2.0,2.0,4.0,,1.0,2.0,,0.20588235294117646,0.08333333333333333,,0.023890784982935155,0.022388059701492536,0.03271028037383177,,0.07537688442211055,0.05454545454545454,0.05339805825242718,0.029850746268656716,,0.5,0.5172413793103449,0.5333333333333333,0.16551724137931034,0.3333333333333333,0.3333333333333333,1.0,,,,0.1568627450980392,,2.0,2.0,,,,0.4,,,,0.25,,5.0,1.0,1.0,,,,,,,,,,,,True,,,,,,,
1630162,1610612750,Anthony Edwards,Anthony Edwards,1630162,MIN,20235.0,337.0,107,736.0,737,319.0,295,66.0,1473,52.0,78.0,3.0,6.0,26.0,35.0,37.0,10.0,26.0,31.0,74.0,14.0,32.0,79.0,141.0,35.0,84.0,50.0,313.0,771,4.0,10.0,2.0,19.0,34.0,59.0,15.0,36.0,22.0,135.0,64.0,94.0,54.0,51.0,,73.0,31.0,6.0,28.0,25.0,53.0,8.0,19.0,8.0,131.0,2.0,31.0,26.0,59.0,5.0,64.0,23.0,14.0,19.0,4.0,10.0,14.0,33.0,49.0,68.0,3.0,36.0,135.0,319.0,0.4050632911392405,0.4050632911392405,0.5142857142857142,0.4166666666666667,0.4166666666666667,0.42168674698795183,0.5602836879432624,0.4,0.576271186440678,0.5844444444444444,0.5666666666666667,0.5947368421052631,0.6224899598393574,0.59375,0.6367924528301887,0.37333333333333335,0.0425531914893617,0.08108108108108109,34.81481481481482,0.5757575757575758,0.13829787234042554,0.01282051282051282,0.23308270676691728,0.17757009345794392,0.016233766233766232,,0.15714285714285714,0.17857142857142858,0.3466666666666667,0.6666666666666666,0.6933333333333334,0.4423076923076923,0.16444444444444445,0.11555555555555555,0.38461538461538464,0.38461538461538464,0.3,0.3288888888888889,0.4189189189189189,0.4189189189189189,0.45161290322580644,0.4,0.5,0.3684210526315789,0.7428571428571429,0.3368421052631579,0.4375,0.72,0.4246575342465753,0.5452008928571427,0.47293749999999996,0.5440617021276596,0.14754098360655737,0.225,0.06070287539936102,0.43130990415335463,6.294326241134752,25.57857142857143,0.43342391304347827,17.0,4.0,10.0,4.0,2.0,3.0,3.0,5.0,17.0,1.0,3.0,,2.0,3.0,9.0,9.0,2.0,1.0,17.0,13.0,32.0,4.0,,1.0,1.0,17.0,5.0,7.0,6.0,1.0,7.0,7.0,3.0,5.0,0.6,0.038461538461538464,0.06896551724137931,,0.019736842105263157,0.03125,0.02727272727272727,,0.10869565217391304,0.19230769230769232,0.24761904761904763,0.0297029702970297,1.0,0.4594594594594595,0.5,0.35294117647058826,0.044444444444444446,0.4,0.4,1.0,0.6666666666666666,0.2,0.6666666666666666,0.042105263157894736,1.0,2.0,1.0,,2.0,,0.13333333333333333,0.5,1.0,,0.25,,1.0,,1.0,3.0,,,,,,,,,,,True,,,,,,,
1630183,1610612750,Jaden McDaniels,Jaden McDaniels,1630183,MIN,13009.0,217.0,-6,468.0,480,141.0,135,51.0,948,19.0,25.0,7.0,7.0,3.0,3.0,21.0,1.0,2.0,6.0,16.0,2.0,5.0,26.0,48.0,11.0,27.0,7.0,92.0,551,9.0,11.0,,18.0,6.0,13.0,4.0,9.0,3.0,27.0,34.0,18.0,33.0,,12.0,13.0,6.0,2.0,7.0,4.0,11.0,1.0,7.0,,26.0,7.0,8.0,16.0,24.0,10.0,34.0,10.0,5.0,9.0,,5.0,6.0,15.0,10.0,10.0,1.0,5.0,27.0,141.0,0.6538461538461539,0.85,1.0,0.4074074074074074,0.4444444444444444,0.4583333333333333,0.5416666666666666,0.8181818181818182,0.46153846153846156,0.5666666666666667,0.8181818181818182,0.5454545454545454,0.5759493670886076,0.8181818181818182,0.5625,0.36,0.041666666666666664,0.09523809523809523,17.97323135755258,0.6,0.12403100775193798,0.06363636363636363,0.0963855421686747,0.11320754716981132,0.05235602094240838,0.09523809523809523,0.10204081632653061,0.125,0.3333333333333333,0.76,0.76,0.631578947368421,0.28,0.02666666666666667,0.5,0.5,1.0,0.21333333333333335,0.375,0.375,1.0,0.6363636363636364,1.0,0.13636363636363635,1.0,0.22727272727272727,0.4,0.6933333333333334,0.46153846153846156,0.5374529411764706,0.5235333333333334,0.5074924999999999,0.06329113924050633,0.09615384615384616,0.1956521739130435,0.29347826086956524,5.162499999999999,27.28,0.30128205128205127,6.0,5.0,11.0,4.0,,,,,3.0,,3.0,,,2.0,5.0,4.0,2.0,1.0,7.0,17.0,34.0,2.0,2.0,2.0,3.0,1.0,,5.0,1.0,4.0,5.0,3.0,3.0,,,,,,0.037037037037037035,0.04,0.034482758620689655,0.043478260869565216,0.13846153846153847,0.13333333333333333,0.08955223880597014,0.06060606060606061,0.6,0.2857142857142857,0.3157894736842105,0.6666666666666666,0.14666666666666667,0.45454545454545453,0.45454545454545453,1.0,0.14285714285714285,,,0.18181818181818182,,,2.0,,,,,,,,0.5,,3.0,,,,1.0,0.05555555555555555,,,,,,,,,True,,,,,,,
203937,1610612750,Kyle Anderson,Kyle Anderson,203937,MIN,18381.0,306.0,42,647.0,656,226.0,216,53.0,1303,21.0,30.0,2.0,2.0,4.0,7.0,27.0,,4.0,2.0,5.0,1.0,2.0,36.0,61.0,4.0,11.0,12.0,96.0,736,4.0,4.0,3.0,11.0,8.0,12.0,1.0,2.0,5.0,24.0,52.0,20.0,12.0,,4.0,5.0,2.0,1.0,25.0,17.0,42.0,3.0,16.0,6.0,101.0,1.0,21.0,28.0,56.0,6.0,62.0,18.0,9.0,10.0,2.0,7.0,5.0,15.0,14.0,13.0,,8.0,24.0,226.0,0.7222222222222222,0.7647058823529411,1.0,0.36363636363636365,0.5,0.36363636363636365,0.5901639344262295,1.0,0.6666666666666666,0.5833333333333334,1.0,0.6785714285714286,0.6233766233766234,1.1,0.75,0.1527777777777778,0.01639344262295082,,13.068181818181818,0.6666666666666666,0.16,0.007633587786259542,0.1875,0.17073170731707318,0.01953125,,0.14814814814814814,0.10526315789473684,0.4166666666666667,0.7,0.7241379310344828,0.7619047619047619,0.375,0.05555555555555555,,,,0.06944444444444445,0.4,0.4,1.0,0.5,1.0,0.5,0.5714285714285714,0.14285714285714285,0.5,0.5694444444444444,0.4,0.5188804347826087,0.4016,0.5173285714285714,0.1038961038961039,0.12121212121212122,0.11458333333333333,0.25,5.6327868852459,24.690909090909088,0.34930448222565685,15.0,2.0,6.0,,,,,,14.0,3.0,4.0,1.0,7.0,,9.0,3.0,2.0,1.0,4.0,10.0,14.0,,,,3.0,3.0,,17.0,9.0,8.0,17.0,9.0,1.0,,,0.03333333333333333,0.2916666666666667,0.05263157894736842,0.032,0.016129032258064516,0.011363636363636364,0.08108108108108109,0.11956521739130435,0.3103448275862069,0.20430107526881722,,0.5294117647058824,0.5555555555555556,0.5555555555555556,0.6666666666666666,0.08333333333333333,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1629669,1610612750,Jaylen Nowell,Jaylen Nowell,1629669,MIN,15196.0,253.0,34,562.0,553,225.0,212,45.0,1115,31.0,46.0,5.0,6.0,13.0,19.0,40.0,6.0,11.0,18.0,54.0,7.0,18.0,59.0,97.0,20.0,62.0,22.0,200.0,595,6.0,8.0,3.0,18.0,20.0,34.0,8.0,23.0,8.0,72.0,58.0,60.0,48.0,12.0,8.0,53.0,18.0,6.0,27.0,7.0,34.0,3.0,19.0,8.0,75.0,4.0,17.0,14.0,32.0,6.0,38.0,7.0,4.0,7.0,3.0,6.0,6.0,13.0,22.0,27.0,,14.0,72.0,225.0,0.4915254237288136,0.5272727272727272,0.8,0.3225806451612903,0.34782608695652173,0.32786885245901637,0.6082474226804123,0.75,0.5882352941176471,0.559748427672956,0.625,0.5614035087719298,0.591715976331361,0.6923076923076923,0.5901639344262295,0.389937106918239,0.061855670103092786,0.1,29.593495934959346,0.5384615384615384,0.1076923076923077,0.036036036036036036,0.16037735849056603,0.13135593220338984,0.02654867256637168,0.06382978723404255,0.0784313725490196,0.18181818181818182,0.2893081761006289,0.6739130434782609,0.7045454545454546,0.45161290322580644,0.25157232704402516,0.06918238993710692,0.5454545454545454,0.5454545454545454,0.6666666666666666,0.33962264150943394,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.5,0.8333333333333334,0.3333333333333333,0.6842105263157895,0.3157894736842105,0.3888888888888889,0.6792452830188679,0.33962264150943394,0.5340180379746836,0.5798055555555555,0.5381410714285714,0.08982035928143713,0.13333333333333333,0.09,0.36,6.321649484536083,25.611290322580647,0.400355871886121,22.0,2.0,8.0,5.0,1.0,3.0,1.0,4.0,4.0,,2.0,,1.0,3.0,3.0,1.0,1.0,,5.0,9.0,17.0,1.0,,,3.0,6.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,0.25,0.043478260869565216,0.045454545454545456,,0.017391304347826087,0.021739130434782608,0.011111111111111112,0.04,0.09230769230769231,0.2857142857142857,0.15476190476190477,0.04285714285714286,1.0,0.55,0.6111111111111112,0.5,0.050314465408805034,0.25,0.2857142857142857,1.0,0.2,0.25,0.3333333333333333,0.08771929824561403,,1.0,1.0,,1.0,1.0,0.08333333333333333,,,1.0,0.2,0.016129032258064516,1.0,1.0,,,,,1.0,1.0,0.016129032258064516,0.125,,,,,True,,,,,,,
203497,1610612750,Rudy Gobert,Rudy Gobert,203497,MIN,10325.0,172.0,-3,357.0,375,128.0,126,41.0,732,22.0,29.0,8.0,12.0,10.0,14.0,4.0,,,,1.0,,,23.0,33.0,,1.0,29.0,75.0,423,8.0,13.0,5.0,21.0,10.0,15.0,,,11.0,31.0,36.0,10.0,,,12.0,,,1.0,5.0,2.0,7.0,,1.0,1.0,16.0,16.0,15.0,22.0,44.0,20.0,64.0,5.0,2.0,6.0,2.0,2.0,6.0,12.0,29.0,37.0,,17.0,31.0,128.0,0.782608695652174,1.0588235294117647,,,,,0.696969696969697,0.6153846153846154,0.6666666666666666,0.6764705882352942,0.6153846153846154,0.6666666666666666,0.7352941176470589,0.65625,0.7380952380952381,0.029411764705882353,0.030303030303030304,0.25,15.270935960591135,0.5,0.29333333333333333,0.20253164556962025,0.19480519480519481,0.24342105263157895,0.13793103448275862,0.17142857142857143,0.16666666666666666,0.09523809523809523,0.8529411764705882,0.7586206896551724,0.7586206896551724,0.7727272727272727,0.11764705882352941,,,,,0.029411764705882353,,,,0.9230769230769231,0.6666666666666666,0.9333333333333333,0.7142857142857143,,,0.8823529411764706,,0.632639393939394,0.60875,0.6189866666666666,0.3617021276595745,0.3695652173913043,0.28,0.41333333333333333,2.0060606060606063,45.1,0.3585434173669468,1.0,,,,,,,,2.0,3.0,4.0,,7.0,1.0,3.0,4.0,,1.0,3.0,14.0,20.0,1.0,2.0,2.0,,4.0,4.0,6.0,3.0,3.0,6.0,4.0,2.0,3.0,,,0.5384615384615384,,0.06060606060606061,0.2727272727272727,0.06,0.0625,0.35,0.36363636363636365,0.23214285714285715,0.125,0.6666666666666666,0.25,0.3333333333333333,1.0,,,,,0.375,,,,,,,,2.0,,,,,,,,1.0,,,1.0,,0.09090909090909091,,,,,2.0,,,,True,,,,,,,
1629675,1610612750,Naz Reid,Naz Reid,1629675,MIN,21195.0,353.0,1,754.0,760,290.0,266,64.0,1514,49.0,68.0,9.0,13.0,20.0,27.0,38.0,,1.0,18.0,47.0,4.0,15.0,68.0,107.0,21.0,58.0,37.0,236.0,831,9.0,14.0,1.0,22.0,23.0,38.0,4.0,19.0,19.0,77.0,94.0,42.0,63.0,,10.0,47.0,18.0,6.0,16.0,11.0,27.0,4.0,9.0,7.0,65.0,15.0,30.0,40.0,83.0,20.0,103.0,9.0,2.0,14.0,3.0,6.0,15.0,29.0,43.0,52.0,,25.0,77.0,290.0,0.6911764705882353,0.746031746031746,1.0,0.3620689655172414,0.21052631578947367,0.3620689655172414,0.6355140186915887,0.6428571428571429,0.6052631578947368,0.603030303030303,0.5833333333333334,0.5087719298245614,0.6310160427807486,0.5789473684210527,0.5746268656716418,0.3515151515151515,0.056074766355140186,0.07894736842105263,26.309378806333736,0.4827586206896552,0.19704433497536947,0.09740259740259741,0.23255813953488372,0.21084337349397592,0.06389776357827476,0.06896551724137931,0.17142857142857143,0.3076923076923077,0.4121212121212121,0.7205882352941176,0.7538461538461538,0.7346938775510204,0.23030303030303031,0.006060606060606061,,,,0.28484848484848485,0.3829787234042553,0.3829787234042553,1.0,0.7222222222222222,0.6923076923076923,0.47368421052631576,0.7407407407407407,0.2631578947368421,0.26666666666666666,0.7636363636363637,0.3829787234042553,0.5498932258064515,0.5842533333333334,0.56585,0.13736263736263737,0.20161290322580644,0.09322033898305085,0.326271186440678,3.7607476635514008,25.58793103448276,0.38461538461538464,19.0,3.0,11.0,4.0,1.0,4.0,1.0,4.0,7.0,,5.0,,13.0,4.0,7.0,8.0,2.0,1.0,14.0,47.0,63.0,1.0,1.0,5.0,3.0,8.0,5.0,17.0,9.0,8.0,17.0,12.0,3.0,5.0,0.25,0.04411764705882353,0.5,,0.031446540880503145,0.11267605633802817,0.02586206896551724,0.046511627906976744,0.2018348623853211,0.25,0.21359223300970873,0.05714285714285714,0.7058823529411765,0.5,0.5428571428571428,0.5789473684210527,0.06666666666666667,0.2727272727272727,0.2727272727272727,1.0,0.3333333333333333,0.2222222222222222,0.25,0.07017543859649122,,,,1.0,5.0,,,,,1.0,,,,1.0,,1.0,2.0,0.12,,,,,,,,,True,,,,,,,
