EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3A,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Travels,Turnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Arc3FGM,FG3M,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGM,PenaltyPointsExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,DefLongMidRangeReboundPct,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,FtPoints,Corner3Assists,FTOffRebounds,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,LiveBallTurnoverPct,OffFTReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,Corner3FGM,SecondChanceCorner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceFG3M,PenaltyFG3M,PenaltyFtPoints,PtsPutbacks,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,SelfOReb,LostBallTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Offensive Fouls Drawn,LongMidRangeFGM,PenaltyArc3FGM,PtsUnassisted3s,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Loose Ball Fouls,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,PenaltyArc3Accuracy,SecondChanceFtPoints,Technical Free Throw Trips,on,HeaveAttempts,Fg2aBlocked,Fg3aBlocked,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls Drawn,Transition Take Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,SecondChanceArc3FGM,ThreePtShootingFoulsDrawn,Corner3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,Transition Take Fouls
1628997,1610612748,Caleb Martin,Caleb Martin,1628997,MIA,1935.0,32,-16.0,65,62,23,22.0,10,127,1.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,1,4,7.0,2,83,2.0,1.0,2.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,9.0,1.0,3.0,1.0,4.0,1.0,5,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,23,0.25,0.09090909090909091,0.09090909090909091,0.6363636363636364,17.105263157894736,0.08333333333333333,0.17647058823529413,0.047619047619047616,0.13793103448275862,0.027777777777777776,0.07692307692307693,0.16666666666666666,0.2727272727272727,0.18181818181818182,0.5,0.5,0.09090909090909091,0.09090909090909091,0.45454545454545453,0.18181818181818182,0.5,0.5,0.6666666666666666,0.8181818181818182,0.5496818181818182,0.4916333333333333,6.525,24.571428571428573,0.35384615384615387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629130,1610612748,Duncan Robinson,Duncan Robinson,1629130,MIA,1180.0,20,-1.0,41,39,11,17.0,6,80,1.0,1.0,4.0,,,,6.0,,1.0,3,5,6.0,9,42,,2.0,1.0,,6.0,1.0,,1.0,,1.0,,2.0,,1.0,1.0,2.0,,2,,,,,,1.0,2.0,,,11,0.6,0.4090909090909091,0.4090909090909091,0.5454545454545454,23.404255319148938,0.1111111111111111,0.09090909090909091,,0.1,,,,0.125,0.09090909090909091,1.0,1.0,0.36363636363636365,,,0.5454545454545454,,,0.3333333333333333,0.6363636363636364,0.47535909090909095,0.5156333333333333,6.459999999999999,26.183333333333337,0.2682926829268293,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,3.0,1.0,2.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.5,0.5,1.0,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,1.0,0.16666666666666666,0.4005,0.2222222222222222,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629312,1610612748,Haywood Highsmith,Haywood Highsmith,1629312,MIA,1531.0,26,6.0,56,54,29,41.0,9,110,2.0,3.0,2.0,,,,1.0,,1.0,2,5,1.0,5,58,,3.0,1.0,2.0,1.0,3.0,1.0,4.0,,2.0,1.0,9.0,2.0,1.0,3.0,4.0,3.0,7,2.0,,,,1.0,2.0,4.0,,1.0,29,0.4,0.3333333333333333,0.35714285714285715,0.16666666666666666,12.307692307692307,0.2,0.08333333333333333,0.11764705882352941,0.14814814814814814,0.07142857142857142,0.13333333333333333,0.14285714285714285,,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,,,0.16666666666666666,,,0.25,0.6666666666666666,0.5889000000000001,0.68945,3.9,25.5,0.5178571428571429,2.0,3.0,,,,,1.0,,2.0,4.0,2.0,,,4.0,0.5,0.5,,,,,0.6666666666666666,,0.5,,0.5,0.3333333333333333,0.5,,,,,,,0.75,0.6666666666666666,,,,0.8,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2,0.2,1.0,0.14285714285714285,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629622,1610612748,Max Strus,Max Strus,1629622,MIA,1647.0,27,-19.0,53,54,14,16.0,6,107,1.0,2.0,1.0,,2.0,,5.0,2.0,,1,3,7.0,8,70,2.0,1.0,,,5.0,3.0,,3.0,,3.0,,6.0,,1.0,,1.0,,1,,,,,1.0,,,,,14,0.3333333333333333,0.4,0.4,0.7,17.46031746031746,,0.125,,0.05,,,,0.16666666666666666,0.2,0.5,0.5,0.1,,0.2,0.5,,1.0,,0.9,0.525305,0.5057,5.133333333333334,25.3,0.2641509433962264,1.0,1.0,,2.0,2.0,,,,1.0,2.0,2.0,6.0,2.0,2.0,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,,1.0,,1.0,,1.0,,1.0,,,,0.4,0.4,1.0,1.0,1.0,0.4,0.55455,,0.25,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630209,1610612748,Omer Yurtseven,Omer Yurtseven,1630209,MIA,3554.0,59,-1.0,124,121,49,41.0,18,245,4.0,6.0,8.0,,2.0,1.0,2.0,,,9,14,4.0,26,141,1.0,6.0,1.0,4.0,2.0,2.0,,2.0,,,1.0,4.0,3.0,3.0,4.0,10.0,6.0,16,1.0,1.0,1.0,,3.0,7.0,12.0,,6.0,49,0.6428571428571429,0.6666666666666666,0.6842105263157895,0.2222222222222222,15.068493150684931,0.15384615384615385,0.11538461538461539,0.07142857142857142,0.1346153846153846,0.08695652173913043,0.0625,0.25,0.10526315789473684,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4444444444444444,,0.1111111111111111,0.1111111111111111,0.16666666666666666,,,0.5555555555555556,0.5203805555555555,0.5893142857142857,4.514285714285714,25.0,0.3951612903225806,3.0,4.0,5.0,1.0,2.0,4.0,5.0,11.0,4.0,13.0,14.0,6.0,1.0,13.0,0.7777777777777778,1.0,1.0,0.5,0.5,0.8,0.6666666666666666,0.9166666666666666,0.7857142857142857,0.9166666666666666,0.8125,,0.75,0.625,0.625,0.8,0.5,0.5,1.0,0.5714285714285714,0.75,0.5,0.562825,0.4230769230769231,0.5,2.0,,,,2.0,1.0,3.0,1.0,1.0,,1.0,,0.6666666666666666,,0.14285714285714285,0.14285714285714285,,0.05555555555555555,0.07142857142857142,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.1111111111111111,0.125,0.14285714285714285,0.1,0.14285714285714285,0.5,0.5,1.0,0.5,0.6666666666666666,0.5,1.0,1.0,0.14285714285714285,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631288,1610612748,Jamal Cain,Jamal Cain,1631288,MIA,1270.0,21,15.0,49,47,19,25.0,8,96,4.0,4.0,,,1.0,,2.0,1.0,2.0,4,4,3.0,12,46,1.0,,3.0,6.0,2.0,1.0,1.0,2.0,1.0,,1.0,5.0,2.0,2.0,,2.0,3.0,5,1.0,1.0,,,,1.0,1.0,,2.0,19,1.0,0.7857142857142857,0.8571428571428571,0.42857142857142855,12.280701754385966,,0.14285714285714285,0.14285714285714285,0.08333333333333333,0.13043478260869565,0.18181818181818182,,,0.5714285714285714,1.0,1.0,,,0.14285714285714285,0.2857142857142857,,0.3333333333333333,0.6666666666666666,1.0,0.6167999999999999,0.5243,1.375,27.03333333333333,0.3877551020408163,,,,,1.0,2.0,2.0,4.0,,3.0,2.0,3.0,,3.0,0.25,0.5,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.6666666666666666,0.5,0.6666666666666666,0.5,,0.25,,,,,,,,,,0.5058,0.3333333333333333,0.25,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,0.5,,0.14285714285714285,0.25,2.0,2.0,1.0,,1.0,1.0,,1.0,,4.0,,1.0,,,,,,1.0,,,,,,0.3333333333333333,,0.1111111111111111,,0.25,,,1.0,1.0,1.0,0.6666666666666666,1.0,,,,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203506,1610612748,Victor Oladipo,Victor Oladipo,203506,MIA,1782.0,30,12.0,64,64,29,20.0,9,128,2.0,3.0,2.0,1.0,2.0,,16.0,,9.0,3,6,18.0,25,67,,3.0,11.0,4.0,16.0,2.0,2.0,4.0,1.0,1.0,,10.0,,1.0,2.0,3.0,,3,1.0,,1.0,,2.0,1.0,2.0,,4.0,29,0.5,0.5,0.4807692307692308,0.75,37.333333333333336,0.13333333333333333,0.0625,,0.0967741935483871,,,,0.07692307692307693,0.125,0.6666666666666666,0.6666666666666666,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.6666666666666666,,,0.6428571428571429,0.875,0.5068208333333334,0.5174,6.633333333333333,28.038888888888884,0.453125,2.0,3.0,,6.0,6.0,,,,2.0,14.0,2.0,9.0,6.0,14.0,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,,0.6666666666666666,,0.4642857142857143,,0.4666666666666667,0.2,,,,,0.375,0.375,0.5,0.21428571428571427,0.6666666666666666,0.375,,,0.56,1.0,1.0,,1.0,1.0,,4.0,2.0,1.0,,1.0,,0.5,,0.2,,,0.07692307692307693,0.25,,,,,,2.0,,3.0,1.0,,1.0,,,,1.0,,,,,1.0,1.0,,,0.2727272727272727,,,,,,,,,,,,,,,0.14285714285714285,,1.0,1.0,3.0,9.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629216,1610612748,Gabe Vincent,Gabe Vincent,1629216,MIA,1022.0,17,3.0,35,32,10,,7,67,,,1.0,2.0,,,3.0,,1.0,1,3,3.0,7,39,,2.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,1.0,,5.0,2.0,,,,2.0,2,1.0,,,,1.0,1.0,2.0,,2.0,10,0.3333333333333333,0.4166666666666667,0.5,0.5,18.181818181818183,,,0.15384615384615385,,0.1,0.2,,,,,,0.16666666666666666,0.3333333333333333,,0.5,,,0.3333333333333333,0.5,0.47021666666666667,0.44284999999999997,11.666666666666666,25.96666666666667,0.2857142857142857,,,1.0,1.0,1.0,,,2.0,1.0,4.0,,,1.0,4.0,,,,0.3333333333333333,0.3333333333333333,,0.5,,0.3333333333333333,1.0,0.5,,,1.0,1.0,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,,0.2857142857142857,0.5714285714285714,2.0,,,1.0,1.0,,2.0,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,2.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202710,1610612748,Jimmy Butler,Jimmy Butler,202710,MIA,1488.0,25,-10.0,49,50,18,,6,99,1.0,2.0,7.0,3.0,,,,,,6,12,,26,66,,4.0,,8.0,,1.0,2.0,3.0,2.0,,,8.0,1.0,1.0,1.0,2.0,1.0,3,1.0,1.0,,,,,,,9.0,18,0.5,0.5,0.6578947368421053,,32.20338983050848,0.125,0.125,0.05555555555555555,0.125,0.03333333333333333,0.07142857142857142,,0.14285714285714285,0.16666666666666666,0.5,0.5,0.5833333333333334,0.25,,,,,,0.16666666666666666,0.45131666666666664,0.43102500000000005,9.875,,0.3673469387755102,,,4.0,,,1.0,1.0,5.0,1.0,8.0,4.0,,,8.0,0.3333333333333333,0.3333333333333333,,,,1.0,0.25,1.0,0.25,0.8333333333333334,0.5714285714285714,,,0.5714285714285714,0.5714285714285714,0.25,,,,,,,0.3813,0.19230769230769232,0.3076923076923077,14.0,,,,,,15.0,7.0,,,,,,,0.5,,,0.3684210526315789,0.3684210526315789,,,,,,,,,6.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.3333333333333333,0.3333333333333333,1.0,,3.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629639,1610612748,Tyler Herro,Tyler Herro,1629639,MIA,442.0,7,-5.0,15,14,9,,3,29,1.0,1.0,,,,,2.0,,2.0,1,1,2.0,4,17,,,2.0,,2.0,,,,,,,,,,1.0,1.0,,1,,,,,,,,,1.0,9,1.0,0.3333333333333333,0.5,0.6666666666666666,22.22222222222222,0.5,,,0.2,,,,,0.3333333333333333,1.0,1.0,,,,0.6666666666666666,,,1.0,1.0,0.5298999999999999,0.5299499999999999,3.4,26.65,0.6,,,,,,,,2.0,,,2.0,,,,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,0.5,,2.0,,,,,,2.0,1.0,,,,,,,,,,0.25,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
