EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,FG2M,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PtsAssisted2s,PtsUnassisted2s,FTOffRebounds,DefTwoPtRebounds,OffRebounds,DeadBallTurnovers,Turnovers,Offensive Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,OffFTReboundPct,DefTwoPtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3FGA,ThreePtAssists,Arc3Assists,LongMidRangeAssists,PenaltyArc3Frequency,ShortMidRangeFGM,PenaltyArc3FGM,Corner3Assists,OffThreePtRebounds,TwoPtShootingFoulsDrawn,OffThreePtReboundPct,OffFGReboundPct,OffCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,PenaltyArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Fg2aBlocked,ShortMidRangeAssists,LiveBallTurnovers,LostBallTurnovers,PenaltyTurnovers,2pt And 1 Free Throw Trips,Blocked3s,BlockedArc3,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,LongMidRangeFGM,SecondChanceArc3FGA,SecondChanceFG2A,SecondChanceFG3A,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChancePoints,OffTwoPtRebounds,BadPassTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,BlockedLongMidRange,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,AtRimPctBlocked,OffTwoPtReboundPct,OffShortMidRangeReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,on,SecondChanceCorner3FGA,SecondChanceFtPoints,PtsPutbacks,FTDefRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedShortMidRange,DefensiveGoaltends,DefFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,Fg3aBlocked,Travels,Transition Take Fouls,Charge Fouls Drawn,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,HeaveAttempts,Transition Take Fouls Drawn,Technical Free Throw Trips,Defensive 3 Seconds Violations,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,OffensiveGoaltends,Corner3PctBlocked,3pt And 1 Free Throw Trips,3SecondViolations
1627884,1610612741,Derrick Jones Jr.,Derrick Jones Jr.,1627884,CHI,1080.0,18.0,10.0,44.0,43.0,27.0,34.0,2.0,87.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,9.0,37.0,1.0,1.0,3.0,9.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,27.0,1.0,1.0,0.75,1.0,0.75,0.9,1.5,0.9,1.5,0.8,10.869565217391305,0.3,0.17647058823529413,0.3333333333333333,0.2,0.4,0.5,0.5,1.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5393800000000001,0.54225,0.3333333333333333,2.7,24.75,0.6136363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628396,1610612741,Tony Bradley,Tony Bradley,1628396,CHI,2001.0,33.0,11.0,79.0,79.0,53.0,66.0,5.0,158.0,5.0,2.0,4.0,2.0,4.0,1.0,1.0,7.0,3.0,5.0,19.0,76.0,2.0,4.0,14.0,9.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,10.0,11.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,14.0,53.0,,1.0,0.6,0.5,0.6,0.625,0.5,0.6785714285714286,0.5833333333333334,0.4166666666666667,18.072289156626507,0.25,0.2777777777777778,0.25,0.4166666666666667,0.3333333333333333,0.5,0.5,1.0,0.08333333333333333,1.0,1.0,1.0,0.4,0.5,0.8333333333333334,1.0,0.6075958333333332,0.597135,0.7368421052631579,4.7,24.160000000000004,0.6708860759493671,3.0,2.0,4.0,1.0,1.0,3.0,4.0,2.0,6.0,4.0,4.0,2.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,2.0,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.3333333333333333,0.3333333333333333,0.3125,0.25,0.25,0.5,0.25,1.0,0.6,0.6,0.6666666666666666,0.08333333333333333,0.08333333333333333,0.4,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629632,1610612741,Coby White,Coby White,1629632,CHI,1495.0,25.0,1.0,61.0,60.0,38.0,48.0,2.0,121.0,3.0,,,,,,3.0,5.0,,3.0,8.0,57.0,,1.0,8.0,,3.0,,2.0,4.0,1.0,10.0,2.0,3.0,3.0,,,,2.0,2.0,,,,8.0,38.0,,,,,,0.375,0.6,0.4444444444444444,0.6666666666666666,0.375,14.285714285714286,0.125,0.1111111111111111,0.07692307692307693,0.375,,,,,0.375,,,,,,0.75,,0.54659375,0.58377,1.0,7.76,25.53333333333333,0.6229508196721312,3.0,3.0,3.0,,2.0,3.0,2.0,3.0,4.0,2.0,2.0,4.0,,1.0,,,,,2.0,2.0,1.0,,1.0,0.3333333333333333,0.3333333333333333,0.6,0.75,,0.09090909090909091,,0.5,,0.3333333333333333,,1.0,1.0,0.3333333333333333,,0.25,0.6,1.0,1.0,2.0,2.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629750,1610612741,Javonte Green,Javonte Green,1629750,CHI,600.0,10.0,11.0,22.0,23.0,11.0,22.0,2.0,45.0,,,,,,1.0,1.0,1.0,1.0,1.0,6.0,17.0,1.0,1.0,4.0,3.0,1.0,1.0,,1.0,,3.0,,,1.0,,,,,1.0,,,,4.0,11.0,1.0,1.0,1.0,1.0,1.0,1.25,1.5,1.0,1.0,0.5,13.043478260869565,,,,,,,,,0.5,1.0,1.0,1.0,,,0.5,1.0,0.4339,0.4569,0.6666666666666666,4.3,26.9,0.5,,,,1.0,,1.0,1.0,,,1.0,2.0,,,,1.0,,,,2.0,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,0.5,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.125,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630245,1610612741,Ayo Dosunmu,Ayo Dosunmu,1630245,CHI,1463.0,24.0,10.0,59.0,59.0,34.0,49.0,3.0,118.0,3.0,1.0,2.0,,,,2.0,7.0,1.0,4.0,13.0,57.0,,2.0,3.0,3.0,2.0,,3.0,5.0,2.0,12.0,3.0,4.0,4.0,,,,,,,,1.0,3.0,34.0,,1.0,0.25,,0.25,0.4090909090909091,0.16666666666666666,0.5,0.25,0.36363636363636365,24.59016393442623,0.21428571428571427,0.16,0.2727272727272727,0.2727272727272727,0.18181818181818182,0.5,0.5,1.0,0.18181818181818182,,,,,,0.6363636363636364,,0.5413136363636363,0.57335,0.23076923076923078,5.857142857142857,24.625,0.576271186440678,2.0,1.0,2.0,3.0,1.0,3.0,4.0,1.0,4.0,1.0,2.0,4.0,,1.0,,,2.0,,4.0,5.0,,1.0,,0.3333333333333333,0.3333333333333333,0.42857142857142855,0.25,,0.09090909090909091,,,0.25,,1.0,0.6666666666666666,0.6666666666666666,0.5,0.2727272727272727,0.09090909090909091,0.3333333333333333,0.5,2.0,2.0,1.0,,0.3333333333333333,1.0,,1.0,,3.0,,,,0.3333333333333333,0.5,,,0.23076923076923078,0.3333333333333333,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,0.14285714285714285,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630172,1610612741,Patrick Williams,Patrick Williams,1630172,CHI,907.0,15.0,-10.0,36.0,34.0,27.0,27.0,4.0,70.0,,,,,,2.0,4.0,4.0,2.0,4.0,13.0,43.0,2.0,4.0,11.0,6.0,4.0,2.0,1.0,2.0,1.0,5.0,,2.0,2.0,,,,,,,,,11.0,27.0,,1.0,0.5,0.5,0.5,0.625,0.5714285714285714,0.65,0.6111111111111112,0.5,25.64102564102564,,0.14285714285714285,,,,,,,0.5,0.5,0.5,1.0,,,0.5,0.5,0.43894374999999997,0.4412928571428571,0.8461538461538461,20.05,26.275,0.75,,,,,4.0,2.0,3.0,1.0,3.0,3.0,4.0,,,2.0,,,,,2.0,4.0,1.0,,1.0,1.0,1.0,0.5,0.3333333333333333,,0.25,,0.3333333333333333,0.5,,,,,,,0.5,,,4.0,1.0,,,0.5714285714285714,,2.0,1.0,,1.0,,,,,,,0.5,0.1111111111111111,0.2,,,,,,,,,,,,2.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.41245,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631207,1610612741,Dalen Terry,Dalen Terry,1631207,CHI,1600.0,27.0,10.0,62.0,62.0,44.0,55.0,4.0,124.0,5.0,1.0,1.0,1.0,1.0,,3.0,6.0,1.0,4.0,12.0,60.0,1.0,3.0,10.0,3.0,3.0,,2.0,8.0,1.0,22.0,,2.0,3.0,,,,1.0,2.0,1.0,,1.0,10.0,44.0,,1.0,0.25,0.3333333333333333,0.25,0.55,0.6428571428571429,0.5,0.5555555555555556,0.4,21.538461538461537,,0.06666666666666667,,0.5,0.1,1.0,1.0,1.0,0.3,,,,0.14285714285714285,1.0,0.9,,0.6500049999999999,0.6715785714285714,0.8333333333333334,1.6333333333333335,25.05,0.7096774193548387,4.0,3.0,4.0,1.0,,4.0,1.0,3.0,4.0,1.0,4.0,4.0,,2.0,1.0,1.0,2.0,,2.0,4.0,,1.0,,0.5,0.5,0.6666666666666666,0.75,,0.14285714285714285,0.2857142857142857,,,,1.0,0.8,1.0,0.5,0.1,,0.5714285714285714,0.75,2.0,6.0,4.0,1.0,0.2857142857142857,,,2.0,,2.0,,0.047619047619047616,,,,,,0.16666666666666666,0.25,1.0,,1.0,,1.0,,,,0.16666666666666666,,0.5,,,2.0,,,,,,0.8129,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.2,0.1111111111111111,0.5,0.5,1.0,0.16666666666666666,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630250,1610612741,Marko Simonovic,Marko Simonovic,1630250,CHI,278.0,5.0,-2.0,11.0,11.0,11.0,11.0,1.0,22.0,,,,,,,1.0,,,1.0,,15.0,,1.0,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,11.0,,,,,,,,,,1.0,8.333333333333334,,,,,,,,,1.0,,,,,,1.0,,0.4791,0.4791,,,26.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630792,1610612741,Malcolm Hill,Malcolm Hill,1630792,CHI,304.0,5.0,7.0,11.0,13.0,10.0,10.0,1.0,24.0,1.0,,,,,1.0,2.0,1.0,1.0,2.0,5.0,9.0,1.0,2.0,5.0,3.0,2.0,1.0,,,,,2.0,2.0,2.0,,,,,,,,,5.0,10.0,,1.0,0.5,0.5,0.5,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.6666666666666666,25.0,0.3333333333333333,0.2222222222222222,0.2,0.3333333333333333,,,,,0.6666666666666666,0.5,0.5,1.0,,,1.0,0.5,0.5706333333333333,0.5706333333333333,1.0,1.0,25.35,0.9090909090909091,1.0,1.0,1.0,,,1.0,,1.0,1.0,,2.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,,,0.3333333333333333,1.0,2.0,,,,0.6666666666666666,,1.0,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203897,1610612741,Zach LaVine,Zach LaVine,203897,CHI,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
