EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,Fouls,FoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChancePointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,FtPoints,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,ThreePtAssists,Arc3Assists,Corner3Assists,OffTwoPtRebounds,SelfOReb,BadPassTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,LongMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,HeaveAttempts,Fg2aBlocked,BadPassSteals,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,OffArc3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,Charge Fouls,Charge Fouls Drawn,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,PtsUnassisted3s,FTOffRebounds,StepOutOfBoundsTurnovers,OffFTReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,Fg3aBlocked,Blocked3s,BlockedArc3,FG3APctBlocked,Arc3PctBlocked,SecondChanceCorner3Frequency,HeaveMakes,on,Transition Take Fouls Drawn,SecondChanceCorner3FGM,Transition Take Fouls,OffensiveGoaltends,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,BlockedCorner3,Corner3PctBlocked,BlockedLongMidRange
1626159,1610612757,Justise Winslow,Justise Winslow,1626159,POR,2145.0,36,-15.0,77,78,6.0,11,9,155,4.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,8.0,1.0,1.0,11,91,1.0,1.0,2.0,6.0,2.0,3.0,2.0,1.0,1.0,6.0,6.0,2.0,2.0,2.0,12.0,1.0,1.0,2.0,1.0,4,1.0,5,1.0,1.0,3.0,1.0,1.0,3.0,4.0,1,1.0,1.0,1.0,1.0,6.0,0.75,1.0,1.0,1.0,1.0,0.5,1.0,0.6111111111111112,1.0,0.6111111111111112,1.0,0.1111111111111111,15.116279069767442,0.75,1.0,0.16666666666666666,0.05,0.06666666666666667,0.09375,0.029411764705882353,0.2,0.5,0.125,0.14285714285714285,0.4444444444444444,1.0,1.0,0.75,0.2222222222222222,0.2222222222222222,0.1111111111111111,1.0,1.0,1.0,1.0,1.0,0.5555555555555556,1.0,0.42662222222222224,0.18181818181818182,8.587499999999999,25.5,0.07792207792207792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1628404,1610612757,Josh Hart,Josh Hart,1628404,POR,4099.0,68,-4.0,141,136,31.0,40,14,277,6.0,8.0,,1.0,4.0,1.0,2.0,3.0,7.0,13.0,2.0,3.0,24,155,,1.0,1.0,4.0,10.0,6.0,,3.0,2.0,7.0,9.0,5.0,2.0,,20.0,1.0,3.0,6.0,1.0,10,4.0,14,,,4.0,1.0,1.0,1.0,5.0,3,6.0,,,,31.0,0.2857142857142857,0.2857142857142857,1.0,0.6666666666666666,0.6666666666666666,0.5384615384615384,,0.625,,0.6666666666666666,0.25,0.1875,14.19753086419753,0.8,0.2,0.15789473684210525,0.0967741935483871,0.034482758620689655,0.13043478260869565,0.06666666666666667,0.25,0.3333333333333333,,,0.5,0.75,0.75,0.3333333333333333,0.25,0.0625,0.1875,0.6666666666666666,0.6666666666666666,1.0,1.0,,0.6875,0.6666666666666666,0.574596875,0.041666666666666664,5.015384615384615,25.86666666666667,0.2198581560283688,2.0,2.0,1.0,4.0,1.0,3.0,3.0,2.0,8.0,2.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,6.0,2.0,4.0,1.0,8.0,1.0,1.0,1.0,0.0967741935483871,0.08333333333333333,0.07692307692307693,0.16666666666666666,0.14285714285714285,0.13043478260869565,0.14285714285714285,0.25,0.25,0.6666666666666666,1.0,0.6224,0.6873999999999999,0.2222222222222222,0.26666666666666666,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1629642,1610612757,Nassir Little,Nassir Little,1629642,POR,11458.0,191,-26.0,393,395,133.0,129,47,788,11.0,17.0,2.0,4.0,9.0,11.0,9.0,31.0,19.0,37.0,10.0,34.0,77,460,3.0,6.0,9.0,18.0,20.0,30.0,,30.0,9.0,6.0,10.0,3.0,1.0,2.0,24.0,3.0,11.0,11.0,,22,5.0,27,5.0,,4.0,,3.0,,7.0,4,9.0,5.0,1.0,5.0,133.0,0.47368421052631576,0.47368421052631576,1.0,0.29411764705882354,0.30303030303030304,0.5135135135135135,0.5,0.4788732394366197,0.375,0.5,0.45,0.4788732394366197,18.961625282167045,0.5714285714285714,,0.14102564102564102,0.12087912087912088,0.031578947368421054,0.1301775147928994,0.02631578947368421,0.043478260869565216,0.14634146341463414,0.15384615384615385,0.09523809523809523,0.23943661971830985,0.6470588235294118,0.8461538461538461,0.5454545454545454,0.1267605633802817,0.15492957746478872,0.43661971830985913,0.2903225806451613,0.2903225806451613,1.0,0.5,0.5,0.7183098591549296,0.3,0.5346064285714286,0.11688311688311688,8.324324324324325,26.86764705882353,0.3384223918575064,4.0,6.0,3.0,9.0,3.0,6.0,9.0,5.0,38.0,4.0,2.0,2.0,2.0,,4.0,2.0,,1.0,13.0,1.0,4.0,,38.0,0.6666666666666666,0.6111111111111112,0.6129032258064516,0.021052631578947368,,0.04878048780487805,,0.09090909090909091,0.12857142857142856,,0.3333333333333333,0.42857142857142855,0.2222222222222222,0.6666666666666666,0.58937,0.5449173076923077,0.05405405405405406,0.1,0.4935064935064935,5.0,1.0,3.0,1.0,1.0,2.0,6.0,17.0,2.0,7.0,18.0,1.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,4.0,1.0,3.0,0.3888888888888889,0.16216216216216217,0.23529411764705882,0.2222222222222222,0.027777777777777776,0.8,0.6666666666666666,0.45454545454545453,0.45454545454545453,0.2,0.04225352112676056,0.3333333333333333,0.3333333333333333,1.0,0.5,0.25,0.037037037037037035,1.0,0.6296296296296297,0.35294117647058826,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1630570,1610612757,Trendon Watford,Trendon Watford,1630570,POR,11764.0,196,-17.0,407,405,183.0,176,41,812,21.0,28.0,4.0,5.0,18.0,,5.0,14.0,32.0,46.0,5.0,16.0,102,471,6.0,8.0,14.0,32.0,32.0,15.0,4.0,14.0,5.0,17.0,25.0,12.0,2.0,3.0,58.0,2.0,18.0,12.0,3.0,33,7.0,40,7.0,3.0,8.0,2.0,11.0,4.0,19.0,24,24.0,2.0,1.0,2.0,183.0,0.5,0.5333333333333333,1.0,0.3125,0.3125,0.6956521739130435,0.75,0.6370967741935484,0.75,0.6644736842105263,0.7777777777777778,0.25806451612903225,20.87912087912088,0.42105263157894735,0.3333333333333333,0.12121212121212122,0.19148936170212766,0.023809523809523808,0.15544041450777202,0.041176470588235294,,0.10869565217391304,0.16216216216216217,0.35,0.45161290322580644,0.75,0.8076923076923077,0.42857142857142855,0.2903225806451613,,0.22580645161290322,0.35714285714285715,0.35714285714285715,1.0,0.625,0.8,0.7096774193548387,0.35714285714285715,0.5331274193548386,0.13725490196078433,3.871739130434782,26.037499999999998,0.44963144963144963,12.0,14.0,11.0,23.0,2.0,15.0,20.0,12.0,48.0,8.0,6.0,2.0,5.0,1.0,4.0,13.0,1.0,2.0,31.0,2.0,15.0,,48.0,0.75,0.72,0.734375,0.05813953488372093,0.09375,0.03125,0.045454545454545456,0.0625,0.14864864864864866,0.043478260869565216,0.6111111111111112,0.6111111111111112,0.56,0.8571428571428571,0.5135166666666667,0.5603940000000001,0.2,0.2542372881355932,0.47058823529411764,,,2.0,,,,2.0,5.0,,2.0,5.0,,2.0,4.0,,2.0,1.0,6.0,4.0,2.0,1.0,1.0,1.0,,1.0,0.4,0.043478260869565216,0.07142857142857142,,0.03125,0.5,0.6363636363636364,,,,0.03225806451612903,,,,0.25,,,,0.2,0.4,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1631133,1610612757,Jabari Walker,Jabari Walker,1631133,POR,35904.0,598,-86.0,1255,1252,410.0,447,139,2507,48.0,86.0,12.0,31.0,39.0,13.0,14.0,41.0,63.0,138.0,16.0,54.0,207,1447,14.0,42.0,35.0,88.0,38.0,45.0,22.0,41.0,14.0,18.0,34.0,14.0,4.0,,84.0,12.0,42.0,30.0,8.0,80,48.0,128,10.0,3.0,14.0,2.0,13.0,8.0,27.0,69,37.0,13.0,3.0,13.0,410.0,0.6984126984126984,0.8461538461538461,0.9375,0.2962962962962963,0.2962962962962963,0.45652173913043476,0.3333333333333333,0.453125,0.3333333333333333,0.490521327014218,0.3723404255319149,0.28125,16.807909604519775,0.5185185185185185,0.23529411764705882,0.10676156583629894,0.1596958174904943,0.045454545454545456,0.1323529411764706,0.08056042031523643,0.0625,0.0718954248366013,0.09195402298850575,0.16176470588235295,0.4479166666666667,0.5581395348837209,0.6153846153846154,0.6458333333333334,0.203125,0.06770833333333333,0.21354166666666666,0.34146341463414637,0.34146341463414637,0.9285714285714286,0.7380952380952381,0.3870967741935484,0.7291666666666666,0.34146341463414637,0.5553624999999999,0.16908212560386474,4.642753623188407,25.31851851851852,0.32669322709163345,21.0,30.0,10.0,33.0,7.0,26.0,42.0,19.0,86.0,16.0,11.0,5.0,34.0,9.0,6.0,29.0,9.0,3.0,43.0,5.0,20.0,3.0,86.0,0.6190476190476191,0.5403225806451613,0.589041095890411,0.11074918566775244,0.140625,0.0990990990990991,0.07352941176470588,0.2682926829268293,0.15897435897435896,0.09090909090909091,0.2564102564102564,0.2857142857142857,0.4838709677419355,0.7,0.5709441176470589,0.5691508064516129,0.0966183574879227,0.13071895424836602,0.41545893719806765,5.0,2.0,13.0,1.0,7.0,,4.0,13.0,,5.0,20.0,,12.0,7.0,,1.0,2.0,9.0,6.0,3.0,4.0,10.0,7.0,2.0,4.0,0.25,0.08695652173913043,0.09302325581395349,0.10256410256410256,0.041666666666666664,0.5384615384615384,0.8,0.38461538461538464,0.38461538461538464,1.0,0.06770833333333333,0.15384615384615385,0.15384615384615385,1.0,,,0.11290322580645161,0.14285714285714285,0.20967741935483872,0.3076923076923077,2.0,1.0,,10.0,3.0,2.0,2.0,0.04878048780487805,,,,,,,,,,,,,,,,,True,,,,,,,,,,
203994,1610612757,Jusuf Nurkic,Jusuf Nurkic,203994,POR,2508.0,42,6.0,82,86,15.0,12,13,168,8.0,10.0,3.0,4.0,4.0,1.0,1.0,4.0,9.0,15.0,1.0,4.0,23,97,3.0,6.0,6.0,10.0,8.0,3.0,6.0,4.0,1.0,,,,,,,4.0,5.0,7.0,,12,5.0,17,1.0,1.0,2.0,,2.0,1.0,4.0,7,5.0,3.0,,3.0,15.0,0.5555555555555556,0.8333333333333334,1.0,0.25,0.25,0.6,0.5,0.5526315789473685,0.42857142857142855,0.575,0.42857142857142855,0.21052631578947367,23.762376237623762,0.5,,0.3333333333333333,0.23809523809523808,0.26666666666666666,0.2857142857142857,0.1282051282051282,0.5,0.3333333333333333,0.2857142857142857,,0.5263157894736842,0.8,0.8888888888888888,0.5,0.21052631578947367,0.05263157894736842,0.21052631578947367,0.25,0.25,1.0,0.5714285714285714,0.75,0.7368421052631579,0.25,0.6083921052631578,0.2608695652173913,3.06,26.025000000000002,0.18292682926829268,1.0,1.0,1.0,2.0,,1.0,1.0,,2.0,,,,1.0,,1.0,3.0,1.0,2.0,2.0,,1.0,,2.0,1.0,0.5,0.5,0.041666666666666664,0.09090909090909091,,,0.4,0.3125,,0.25,0.25,0.5,1.0,0.5293,0.678925,0.05,0.0625,0.08695652173913043,,,,,,1.0,,1.0,1.0,,1.0,,1.0,,,,,,2.0,1.0,,3.0,2.0,,,,0.06666666666666667,0.1,,0.23076923076923078,0.6666666666666666,1.0,,,,,,,,,0.14285714285714285,,,0.5,,,,,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1629014,1610612757,Anfernee Simons,Anfernee Simons,1629014,POR,8163.0,136,3.0,269,272,82.0,88,32,541,6.0,14.0,,1.0,23.0,9.0,14.0,31.0,23.0,46.0,15.0,32.0,112,306,1.0,2.0,5.0,10.0,36.0,21.0,,31.0,14.0,15.0,17.0,8.0,6.0,1.0,36.0,1.0,9.0,6.0,,15,1.0,16,1.0,,5.0,2.0,6.0,1.0,11.0,9,16.0,2.0,1.0,2.0,82.0,0.21739130434782608,0.21739130434782608,0.4666666666666667,0.46875,0.46875,0.5,0.5,0.5833333333333334,0.625,0.6395348837209303,0.625,0.41025641025641024,31.493506493506494,0.45454545454545453,,0.08571428571428572,0.13432835820895522,0.0196078431372549,0.10948905109489052,0.008333333333333333,,0.034482758620689655,0.09375,0.2,0.1794871794871795,0.42857142857142855,0.5454545454545454,0.16666666666666666,0.2948717948717949,0.11538461538461539,0.3974358974358974,0.45161290322580644,0.45161290322580644,0.42857142857142855,0.25,,0.5897435897435898,0.45161290322580644,0.4965576923076922,0.044642857142857144,7.9913043478260875,26.662499999999998,0.3048327137546468,1.0,2.0,14.0,21.0,,6.0,12.0,8.0,29.0,2.0,1.0,1.0,,,4.0,3.0,,3.0,23.0,2.0,7.0,,29.0,0.5,0.525,0.6086956521739131,,,,,0.2222222222222222,0.10638297872340426,,0.6086956521739131,0.6086956521739131,0.1,0.5,0.52425,0.4757975000000001,0.11764705882352941,0.13725490196078433,0.25892857142857145,3.0,1.0,1.0,1.0,1.0,2.0,2.0,7.0,2.0,3.0,8.0,,3.0,1.0,1.0,,2.0,6.0,1.0,,1.0,1.0,1.0,,1.0,0.375,0.06521739130434782,0.21428571428571427,,0.022727272727272728,0.5,0.21428571428571427,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.01282051282051282,1.0,1.0,1.0,,0.5,0.05,1.0,0.35,0.2857142857142857,2.0,,2.0,1.0,24.0,,,,1.0,1.0,1.0,3.0,0.5,0.5,1.0,0.08823529411764706,,,,,,,,,True,,,,,,,,,,
1629234,1610612757,Drew Eubanks,Drew Eubanks,1629234,POR,9247.0,154,-28.0,327,321,117.0,107,42,648,6.0,8.0,2.0,3.0,14.0,1.0,1.0,3.0,13.0,23.0,1.0,3.0,37,359,2.0,5.0,9.0,18.0,8.0,3.0,2.0,3.0,1.0,4.0,9.0,3.0,1.0,,23.0,4.0,10.0,11.0,10.0,31,9.0,40,4.0,,4.0,,6.0,1.0,10.0,25,11.0,14.0,4.0,14.0,117.0,0.6923076923076923,0.75,1.0,0.3333333333333333,0.3333333333333333,0.5652173913043478,0.4,0.5576923076923077,0.3333333333333333,0.578125,0.5,0.11538461538461539,11.22994652406417,0.4,0.5882352941176471,0.13924050632911392,0.14492753623188406,0.07692307692307693,0.14189189189189189,0.06569343065693431,,0.16279069767441862,0.08,0.09090909090909091,0.3076923076923077,0.75,0.75,0.8333333333333334,0.5384615384615384,0.038461538461538464,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,0.5,0.6666666666666666,0.4230769230769231,0.3333333333333333,0.48389423076923094,0.24324324324324326,6.586956521739129,25.7,0.3577981651376147,3.0,3.0,7.0,8.0,5.0,5.0,7.0,6.0,16.0,5.0,5.0,,5.0,2.0,3.0,17.0,1.0,,12.0,,3.0,,16.0,0.7142857142857143,0.7142857142857143,0.6666666666666666,0.058823529411764705,0.02631578947368421,0.13793103448275862,,0.18181818181818182,0.1702127659574468,0.18181818181818182,0.5,0.5384615384615384,0.42857142857142855,1.0,0.42607,0.5110285714285714,0.10344827586206896,0.11538461538461539,0.43243243243243246,,,,,,1.0,,,1.0,,,,1.0,4.0,,1.0,1.0,4.0,4.0,3.0,3.0,10.0,9.0,1.0,3.0,,0.043478260869565216,,0.07142857142857142,0.0851063829787234,0.6428571428571429,0.5714285714285714,,,,,,,,0.5,0.16666666666666666,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1631101,1610612757,Shaedon Sharpe,Shaedon Sharpe,1631101,POR,24905.0,415,-55.0,874,866,291.0,282,85,1740,32.0,44.0,6.0,8.0,19.0,24.0,20.0,62.0,48.0,87.0,29.0,81.0,202,1011,8.0,12.0,19.0,52.0,44.0,69.0,6.0,61.0,20.0,20.0,32.0,15.0,3.0,2.0,76.0,4.0,19.0,24.0,1.0,44,11.0,55,10.0,4.0,15.0,1.0,9.0,7.0,24.0,33,28.0,9.0,2.0,10.0,291.0,0.5416666666666666,0.5777777777777777,0.7931034482758621,0.35802469135802467,0.3625,0.5517241379310345,0.6666666666666666,0.5446428571428571,0.47058823529411764,0.5674157303370787,0.5,0.48214285714285715,20.67553735926305,0.625,0.04,0.12371134020618557,0.10052910052910052,0.021621621621621623,0.1122715404699739,0.028720626631853787,,0.11818181818181818,0.12280701754385964,0.08695652173913043,0.2619047619047619,0.7272727272727273,0.7804878048780488,0.53125,0.1130952380952381,0.14285714285714285,0.36904761904761907,0.3225806451612903,0.32786885245901637,0.7,0.47058823529411764,0.75,0.7440476190476191,0.32786885245901637,0.5445994011976046,0.09405940594059406,7.33448275862069,26.241975308641972,0.3329519450800915,5.0,8.0,9.0,19.0,3.0,10.0,19.0,5.0,40.0,12.0,10.0,2.0,7.0,4.0,8.0,16.0,1.0,2.0,24.0,4.0,14.0,,40.0,0.5263157894736842,0.44871794871794873,0.47619047619047616,0.03535353535353535,0.023529411764705882,0.058823529411764705,0.022222222222222223,0.14814814814814814,0.1048951048951049,0.04878048780487805,0.47368421052631576,0.6,0.20512820512820512,0.625,0.5732076923076923,0.5372447368421053,0.07865168539325842,0.14432989690721648,0.19801980198019803,7.0,9.0,19.0,2.0,5.0,2.0,3.0,15.0,5.0,5.0,20.0,1.0,7.0,6.0,2.0,2.0,1.0,10.0,1.0,1.0,,7.0,8.0,4.0,,0.25,0.08045977011494253,0.06818181818181818,0.21052631578947367,0.025477707006369428,0.8,0.5555555555555556,0.2916666666666667,0.2916666666666667,0.5714285714285714,0.1130952380952381,0.47368421052631576,0.47368421052631576,1.0,0.6666666666666666,0.11764705882352941,0.1282051282051282,0.4,0.38461538461538464,0.2,2.0,3.0,,4.0,18.0,,,,,,,,,,,,3.0,1.0,1.0,1.0,0.012345679012345678,0.016129032258064516,0.17647058823529413,,True,,,,,,,,,,
203924,1610612757,Jerami Grant,Jerami Grant,203924,POR,1990.0,33,-2.0,67,66,19.0,25,11,133,1.0,3.0,,,4.0,4.0,1.0,3.0,7.0,11.0,1.0,4.0,25,83,,,,12.0,2.0,3.0,,3.0,1.0,2.0,5.0,2.0,,,13.0,,,,1.0,1,1.0,2,1.0,,1.0,,,1.0,1.0,2,7.0,,,,19.0,0.8571428571428571,0.8571428571428571,1.0,0.25,0.25,0.6363636363636364,,0.5666666666666667,,0.6578947368421053,,0.26666666666666666,25.31645569620253,1.0,0.5,,,,,0.03333333333333333,,,,,0.2,0.3333333333333333,0.3333333333333333,1.0,0.26666666666666666,0.26666666666666666,0.2,0.3333333333333333,0.3333333333333333,1.0,,,0.4666666666666667,0.3333333333333333,0.4596066666666668,,10.563636363636364,25.699999999999996,0.2835820895522388,1.0,1.0,3.0,8.0,,2.0,2.0,1.0,5.0,3.0,3.0,,1.0,,,2.0,,,9.0,1.0,5.0,,5.0,1.0,0.5,0.625,0.058823529411764705,,0.14285714285714285,,,,,0.75,0.75,0.25,1.0,0.45915,0.5477000000000001,0.2631578947368421,0.3333333333333333,0.2,3.0,,1.0,,1.0,,,1.0,1.0,,2.0,,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,0.75,0.75,0.6666666666666666,0.06666666666666667,,,,,,0.25,,0.25,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,True,,,,,,,,,,
