EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Blocked3s,BlockedArc3,PtsUnassisted3s,FTOffRebounds,Offensive Fouls Drawn,DefensiveGoaltends,OffFTReboundPct,BadPassOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,BlockedLongMidRange,Transition Take Fouls,Defensive 3 Seconds Violations,3SecondViolations,Charge Fouls Drawn,on,Corner3PctBlocked,BlockedCorner3,Transition Take Fouls Drawn,OffensiveGoaltends,HeaveMakes,Clear Path Fouls
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,19850.0,331,-12.0,681,683,209,200,96,1364,31.0,49.0,13.0,20.0,10.0,14.0,21.0,39.0,9.0,22.0,2.0,11.0,1.0,1.0,1.0,4.0,11.0,35.0,2.0,4.0,1.0,6.0,61.0,110.0,13.0,46,12.0,173,783,18.0,28.0,3.0,5.0,8.0,53.0,19.0,29.0,2.0,10.0,2.0,46.0,70.0,52.0,39.0,18.0,1.0,34.0,11.0,11.0,1.0,14.0,24.0,38.0,15.0,9.0,10.0,1.0,3.0,100.0,13.0,16.0,38.0,53.0,6.0,97,29.0,126,1.0,8.0,7.0,1.0,7.0,3.0,11.0,2.0,4.0,2.0,4.0,18.0,1.0,5.0,18.0,30,2.0,3.0,1.0,12.0,3.0,15.0,1.0,7.0,1.0,5.0,1.0,4.0,5.0,2.0,46.0,209,1.0,1.0,0.5737704918032787,0.6730769230769231,1.0,0.2826086956521739,0.6,0.2,0.2888888888888888,0.5545454545454546,0.6428571428571429,0.6551724137931034,0.5160256410256411,0.6818181818181818,0.5641025641025641,0.5306748466257669,0.6973684210526315,0.575,0.2948717948717949,0.0217391304347826,0.1,0.1836734693877551,0.0512820512820512,0.0285714285714285,22.998729351969505,0.3888888888888889,0.3,0.2896174863387978,0.0935672514619883,0.2835820895522388,0.0828025477707006,0.2870662460567823,0.0884146341463414,0.1111111111111111,0.1126760563380281,0.0434782608695652,0.0666666666666666,0.1351351351351351,0.2,0.2921348314606741,0.3863636363636363,0.2777777777777778,0.3076923076923077,0.0144927536231884,0.4,0.3141025641025641,0.6326530612244898,0.775,0.5161290322580645,0.25,0.5384615384615384,0.5675675675675675,0.5238095238095238,0.141025641025641,0.4090909090909091,0.4090909090909091,0.8888888888888888,0.0705128205128205,0.1818181818181818,0.1818181818181818,1.0,0.2243589743589743,0.3142857142857143,0.3235294117647059,1.0,0.6060606060606061,0.65,0.1538461538461538,0.0303030303030303,1.0,1.0,0.1212121212121212,0.5,1.0,0.358974358974359,0.7142857142857143,0.1025641025641025,0.25,0.1538461538461538,0.1666666666666666,0.6089743589743589,0.3235294117647059,0.5246132258064516,0.5338543478260869,0.5175065789473684,0.0432098765432098,0.0603448275862069,0.3063583815028902,0.2658959537572254,7.437272727272727,26.10869565217392,0.3069016152716593,,,,,,,,,,,,,,,,,,,True,,,,,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,4922.0,82,-28.0,174,176,23,12,9,350,3.0,3.0,,,,,,1.0,,,1.0,2.0,,,,,2.0,7.0,,1.0,,1.0,3.0,4.0,3.0,9,,15,209,,,,1.0,,,,,,1.0,,,4.0,2.0,9.0,,,7.0,2.0,,,2.0,,2.0,,,,2.0,,4.0,,,4.0,7.0,,11,,11,,4.0,3.0,1.0,2.0,,1.0,,2.0,,,3.0,,1.0,3.0,4,,,1.0,3.0,1.0,,,,,,,,1.0,,,23,,,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,,,0.3333333333333333,0.75,,,0.5769230769230769,,,0.5769230769230769,,,0.6923076923076923,,,,,,8.55614973262032,0.6666666666666666,,0.1555555555555555,,0.1333333333333333,,0.1466666666666666,,,,,,,,0.2608695652173913,0.1666666666666666,0.125,0.1666666666666666,,,0.2307692307692307,1.0,1.0,0.6666666666666666,0.0769230769230769,,,,,,,,0.1538461538461538,0.5,0.5,1.0,0.5384615384615384,0.2857142857142857,0.2857142857142857,1.0,,,,,,,1.0,,,,,,,1.0,,0.9230769230769232,0.2857142857142857,0.4992730769230769,,0.3816,,,,,2.675,26.75555555555556,0.132183908045977,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,
1628960,1610612749,Grayson Allen,Grayson Allen,1628960,MIL,9445.0,157,-15.0,327,323,51,47,39,650,6.0,12.0,1.0,1.0,2.0,4.0,1.0,4.0,,1.0,2.0,3.0,,,1.0,1.0,13.0,29.0,1.0,3.0,,2.0,7.0,17.0,15.0,32,6.0,65,370,1.0,1.0,1.0,3.0,2.0,7.0,2.0,5.0,1.0,3.0,,7.0,8.0,6.0,39.0,,,29.0,13.0,3.0,,5.0,7.0,12.0,7.0,,5.0,,,31.0,1.0,2.0,1.0,11.0,,12,4.0,16,,6.0,6.0,,4.0,2.0,3.0,,2.0,,3.0,7.0,,1.0,2.0,4,,1.0,,7.0,1.0,6.0,,3.0,,2.0,1.0,1.0,2.0,1.0,7.0,51,,,0.5714285714285714,0.5714285714285714,0.8666666666666667,0.46875,0.3333333333333333,0.3333333333333333,0.46875,0.4117647058823529,1.0,0.4,0.6020408163265306,0.625,0.4375,0.625,0.7,0.4375,0.6530612244897959,,0.1764705882352941,0.1666666666666666,0.25,,15.902964959568733,0.5714285714285714,,0.1222222222222222,0.0253164556962025,0.0208333333333333,0.0138888888888888,0.0869565217391304,0.0198675496688741,,0.0344827586206896,0.0666666666666666,0.0178571428571428,,0.1428571428571428,0.0652173913043478,0.25,0.0238095238095238,,,0.5,0.2448979591836734,0.5,0.6,0.5,0.0816326530612244,0.25,0.3333333333333333,1.0,0.0204081632653061,,,,0.0612244897959183,0.6666666666666666,0.6666666666666666,1.0,0.5918367346938775,0.4482758620689655,0.4482758620689655,0.8461538461538461,0.25,1.0,,,,,0.75,0.3333333333333333,1.0,0.5,0.5,0.125,1.0,0.25,,0.8979591836734694,0.4482758620689655,0.5393897959183672,0.6217333333333334,0.47386875,0.0576923076923076,0.15,0.1076923076923077,0.1076923076923077,4.31764705882353,26.04375,0.1559633027522936,,,6.0,1.0,1.0,2.0,0.1,,,,,,,,,,,,True,,,,,,
1629670,1610612749,Jordan Nwora,Jordan Nwora,1629670,MIL,35809.0,597,-100.0,1232,1240,355,322,151,2472,21.0,43.0,5.0,9.0,4.0,12.0,11.0,30.0,4.0,22.0,9.0,28.0,2.0,6.0,1.0,7.0,31.0,74.0,3.0,10.0,8.0,17.0,36.0,95.0,40.0,102,37.0,229,1431,7.0,14.0,5.0,16.0,5.0,34.0,7.0,25.0,9.0,24.0,12.0,53.0,40.0,32.0,120.0,6.0,,74.0,31.0,12.0,1.0,23.0,15.0,38.0,11.0,4.0,18.0,3.0,2.0,91.0,13.0,16.0,40.0,42.0,6.0,88,29.0,117,5.0,12.0,7.0,5.0,19.0,9.0,15.0,1.0,10.0,1.0,6.0,34.0,4.0,11.0,24.0,34,,2.0,3.0,39.0,1.0,43.0,8.0,24.0,1.0,6.0,3.0,3.0,7.0,4.0,53.0,355,2.0,1.0,0.5555555555555556,0.6060606060606061,1.0,0.392156862745098,0.3125,0.375,0.392156862745098,0.3789473684210526,0.5,0.28,0.4873096446700508,0.4833333333333333,0.4183673469387755,0.5350467289719626,0.53125,0.4818181818181818,0.5177664974619289,0.0098039215686274,0.1263157894736842,0.2093023255813953,0.0666666666666666,0.0135135135135135,17.701641684511063,0.5588235294117647,0.1764705882352941,0.128440366972477,0.0565371024734982,0.1666666666666666,0.0446735395189003,0.1446208112874779,0.0505226480836236,0.0679611650485436,0.037037037037037,0.0694444444444444,0.054054054054054,0.0144927536231884,0.0980392156862745,0.1290322580645161,0.1714285714285714,0.1573604060913705,0.2093023255813953,0.0467289719626168,0.5714285714285714,0.2182741116751269,0.4883720930232558,0.6176470588235294,0.6190476190476191,0.1522842639593908,0.3666666666666666,0.3928571428571428,0.5454545454545454,0.1116751269035533,0.1818181818181818,0.1904761904761904,0.25,0.1421319796954314,0.3214285714285714,0.3214285714285714,1.0,0.3756345177664975,0.4189189189189189,0.4246575342465753,1.0,0.3,0.5555555555555556,0.2,0.2,0.3333333333333333,1.0,0.3333333333333333,0.3,1.0,0.2448979591836734,0.3333333333333333,0.1428571428571428,0.1428571428571428,0.3469387755102041,0.4705882352941176,0.7360406091370558,0.4189189189189189,0.5265847715736041,0.5315199999999999,0.5179306122448981,0.1173708920187793,0.2162162162162162,0.148471615720524,0.2314410480349345,7.773684210526316,25.666666666666675,0.2881493506493506,1.0,1.0,,,3.0,2.0,,4.0,1.0,1.0,0.0454545454545454,0.0098039215686274,,,,,,,True,,,,,,
201588,1610612749,George Hill,George Hill,201588,MIL,16944.0,282,-59.0,567,573,217,175,61,1140,11.0,13.0,,,4.0,4.0,1.0,8.0,7.0,8.0,4.0,9.0,,,,,4.0,20.0,1.0,2.0,3.0,12.0,19.0,29.0,8.0,29,11.0,73,659,1.0,2.0,1.0,2.0,,5.0,7.0,9.0,3.0,12.0,8.0,31.0,14.0,24.0,21.0,,2.0,18.0,4.0,4.0,,31.0,11.0,42.0,10.0,1.0,22.0,7.0,2.0,95.0,1.0,,9.0,9.0,,18,1.0,19,,7.0,5.0,2.0,4.0,4.0,6.0,2.0,,,,10.0,1.0,3.0,13.0,21,1.0,,,21.0,1.0,17.0,,2.0,4.0,,,,,,31.0,217,,4.0,0.3684210526315789,0.3684210526315789,0.875,0.2758620689655172,0.5,0.25,0.2962962962962963,0.6551724137931034,0.5,0.7777777777777778,0.5344827586206896,0.625,0.5476190476190477,0.5461538461538461,0.625,0.58,0.5,,0.1379310344827586,0.0769230769230769,0.375,,11.848341232227488,0.4,,0.0555555555555555,,0.0725806451612903,0.0074626865671641,0.0629370629370629,0.0038167938931297,,,,0.0094339622641509,,0.06,0.036144578313253,0.1034482758620689,0.087378640776699,,,,0.2241379310344827,0.8461538461538461,0.9166666666666666,0.3636363636363636,0.1379310344827586,0.125,0.2,,0.1379310344827586,0.875,0.875,0.4285714285714285,0.1551724137931034,0.4444444444444444,0.4444444444444444,1.0,0.3448275862068966,0.2,0.2,0.75,,,,,,,0.5,0.5,1.0,0.1904761904761904,1.0,,,0.5714285714285714,0.25,0.7241379310344828,0.2222222222222222,0.5375044642857143,0.4587375,0.513507894736842,0.0491803278688524,0.064516129032258,0.0684931506849315,0.4246575342465753,7.772413793103446,27.02413793103448,0.382716049382716,,,3.0,,8.0,,,3.0,,1.0,,0.0333333333333333,2.0,,,,,,True,,,,,,
201950,1610612749,Jrue Holiday,Jrue Holiday,201950,MIL,10360.0,173,21.0,364,351,83,74,48,715,21.0,28.0,2.0,2.0,5.0,6.0,11.0,26.0,4.0,14.0,3.0,4.0,1.0,1.0,2.0,2.0,10.0,24.0,1.0,1.0,3.0,7.0,36.0,68.0,13.0,28,15.0,126,408,3.0,6.0,2.0,2.0,,12.0,7.0,15.0,5.0,9.0,3.0,32.0,20.0,52.0,12.0,2.0,,24.0,10.0,4.0,,26.0,19.0,45.0,14.0,5.0,22.0,2.0,2.0,109.0,4.0,2.0,5.0,10.0,1.0,16,6.0,22,,7.0,5.0,2.0,18.0,14.0,8.0,1.0,4.0,,2.0,26.0,2.0,5.0,4.0,12,,1.0,3.0,15.0,,18.0,4.0,10.0,1.0,1.0,,1.0,2.0,1.0,32.0,83,2.0,1.0,0.2777777777777778,0.2857142857142857,0.3076923076923077,0.4642857142857143,1.0,0.5555555555555556,0.4642857142857143,0.5294117647058824,0.5,0.4666666666666667,0.578125,0.75,0.6041666666666666,0.6116504854368932,0.75,0.6153846153846154,0.2916666666666667,,0.0588235294117647,0.0357142857142857,0.1153846153846153,,30.78758949880668,0.6923076923076923,0.125,0.108695652173913,0.0232558139534883,0.0632911392405063,0.05,0.087719298245614,0.036144578313253,0.0689655172413793,,,0.0508474576271186,0.0476190476190476,0.032258064516129,0.1860465116279069,0.0555555555555555,0.0483870967741935,0.1176470588235294,,0.5,0.2916666666666667,0.75,0.7777777777777778,0.4285714285714285,0.2708333333333333,0.4230769230769231,0.4782608695652174,,0.1458333333333333,0.2857142857142857,0.2857142857142857,0.25,0.0416666666666666,0.75,0.75,1.0,0.25,0.4166666666666667,0.4166666666666667,0.1,0.25,1.0,0.5,0.125,1.0,1.0,0.125,1.0,,0.25,0.8333333333333334,0.0833333333333333,1.0,0.2916666666666667,0.4285714285714285,0.5833333333333334,0.4166666666666667,0.5139177083333332,0.5052099999999999,0.5099270833333334,0.0980392156862745,0.1351351351351351,0.0952380952380952,0.2539682539682539,7.783823529411766,25.85714285714286,0.228021978021978,1.0,1.0,27.0,,1.0,,,2.0,,,,,,,,,,,True,,,,,,
1628975,1610612749,Jevon Carter,Jevon Carter,1628975,MIL,14505.0,242,-76.0,496,511,96,84,62,1007,6.0,13.0,,1.0,1.0,3.0,4.0,11.0,9.0,19.0,2.0,5.0,1.0,1.0,,1.0,15.0,34.0,1.0,3.0,1.0,4.0,19.0,43.0,17.0,39,6.0,95,592,,2.0,2.0,4.0,,6.0,2.0,8.0,1.0,5.0,,7.0,10.0,28.0,39.0,,,34.0,15.0,4.0,1.0,21.0,18.0,39.0,13.0,5.0,10.0,6.0,5.0,96.0,6.0,2.0,5.0,11.0,1.0,17,8.0,25,,12.0,6.0,6.0,5.0,3.0,11.0,2.0,2.0,,3.0,16.0,,1.0,10.0,25,,,,8.0,2.0,7.0,,2.0,,2.0,,1.0,2.0,2.0,7.0,96,3.0,,0.2631578947368421,0.2631578947368421,0.7647058823529411,0.4358974358974359,0.5,0.2,0.4358974358974359,0.4418604651162791,,0.25,0.5426829268292683,0.5,0.2692307692307692,0.5476190476190477,0.5,0.2692307692307692,0.4756097560975609,0.0256410256410256,0.0930232558139534,0.2307692307692307,0.0909090909090909,0.0294117647058823,17.6678445229682,0.3125,0.0769230769230769,0.0852713178294573,0.0153846153846153,0.0588235294117647,0.0526315789473684,0.0747663551401869,0.0327868852459016,0.0204081632653061,0.0208333333333333,,0.034090909090909,0.1153846153846153,0.054054054054054,0.1147540983606557,0.064516129032258,0.0571428571428571,0.0666666666666666,,1.0,0.1585365853658536,0.4615384615384615,0.6,0.5,0.1341463414634146,0.3636363636363636,0.4,0.25,0.2317073170731707,0.4736842105263157,0.4736842105263157,0.1111111111111111,0.0609756097560975,0.4,0.4,1.0,0.4146341463414634,0.4411764705882353,0.4545454545454545,0.7333333333333333,0.1666666666666666,,,0.1666666666666666,1.0,1.0,0.5,0.3333333333333333,1.0,0.2307692307692307,0.3333333333333333,0.0769230769230769,,0.3076923076923077,0.25,0.6341463414634146,0.4411764705882353,0.5033451219512195,0.54044,0.4842846153846153,0.0238095238095238,0.0444444444444444,0.0631578947368421,0.0736842105263157,11.134883720930231,25.976923076923075,0.1935483870967742,,,12.0,,1.0,,,5.0,,,,,3.0,1.0,,,,,True,,,,,,
1630699,1610612749,MarJon Beauchamp,MarJon Beauchamp,1630699,MIL,8144.0,136,-95.0,283,288,79,93,40,571,10.0,16.0,1.0,4.0,4.0,7.0,2.0,2.0,2.0,4.0,,4.0,,1.0,,2.0,8.0,20.0,,1.0,2.0,5.0,14.0,22.0,8.0,24,7.0,59,352,2.0,5.0,,2.0,,4.0,4.0,7.0,2.0,7.0,2.0,16.0,14.0,14.0,12.0,2.0,,20.0,8.0,1.0,1.0,2.0,4.0,6.0,2.0,2.0,2.0,,,16.0,2.0,3.0,7.0,3.0,,10,5.0,15,2.0,5.0,5.0,,6.0,3.0,7.0,,3.0,1.0,2.0,13.0,2.0,7.0,8.0,14,2.0,,,8.0,,11.0,,3.0,1.0,,,,,,16.0,79,1.0,1.0,0.5,0.5384615384615384,0.5,0.3333333333333333,,0.2857142857142857,0.3333333333333333,0.6363636363636364,0.4,0.5714285714285714,0.5652173913043478,0.2857142857142857,0.5,0.5784313725490197,0.2857142857142857,0.5,0.5217391304347826,0.0416666666666666,0.0454545454545454,0.0625,,0.05,19.393939393939394,0.4615384615384615,,0.0454545454545454,0.0441176470588235,0.125,0.0259740259740259,0.081967213114754,0.0344827586206896,0.1034482758620689,,,0.0344827586206896,,0.0909090909090909,,0.0588235294117647,0.1363636363636363,0.0833333333333333,0.0909090909090909,,0.3478260869565217,0.625,0.6666666666666666,0.6,0.0434782608695652,1.0,1.0,,0.0869565217391304,0.5,0.5,0.5,0.0869565217391304,,,,0.4347826086956521,0.4,0.4210526315789473,0.5,0.5714285714285714,0.25,1.0,0.1428571428571428,,,0.1428571428571428,,,0.5,0.5714285714285714,0.1428571428571428,,0.3571428571428571,0.4,0.8695652173913043,0.4,0.5651847826086956,0.6093,0.6011607142857143,0.08,0.12,0.0677966101694915,0.2711864406779661,4.840909090909091,25.5,0.2791519434628975,,,12.0,,1.0,,,2.0,,1.0,,0.04,,,,,,,True,,,,,,
1631260,1610612749,AJ Green,AJ Green,1631260,MIL,5698.0,95,-39.0,200,201,46,64,14,401,2.0,2.0,,,1.0,1.0,1.0,1.0,2.0,3.0,1.0,4.0,,,,1.0,9.0,24.0,1.0,1.0,4.0,6.0,5.0,6.0,10.0,28,,40,248,,,1.0,1.0,,3.0,2.0,2.0,4.0,7.0,,16.0,10.0,,24.0,,,24.0,9.0,,,2.0,5.0,7.0,4.0,1.0,1.0,1.0,,19.0,1.0,1.0,1.0,5.0,1.0,7,2.0,9,,2.0,2.0,,2.0,,3.0,1.0,2.0,1.0,,5.0,1.0,,8.0,11,,,,,,,,,,,,,,,16.0,46,2.0,,1.0,1.0,0.8,0.3571428571428571,1.0,0.5714285714285714,0.3571428571428571,0.8333333333333334,,1.0,0.5882352941176471,1.5,0.8888888888888888,0.5882352941176471,1.5,0.8888888888888888,0.8235294117647058,,,,,,17.972350230414747,0.4,0.1666666666666666,0.125,0.0384615384615384,0.0204081632653061,0.0181818181818181,0.0674157303370786,0.0246913580246913,,,0.2,0.0217391304347826,,0.1176470588235294,0.1764705882352941,,0.0238095238095238,,,,0.0588235294117647,1.0,1.0,1.0,0.0294117647058823,1.0,1.0,1.0,0.088235294117647,0.6666666666666666,0.6666666666666666,1.0,0.1176470588235294,0.25,0.25,1.0,0.7058823529411765,0.375,0.375,0.7777777777777778,,,,,,,1.0,1.0,,0.1111111111111111,1.0,0.1111111111111111,,0.6666666666666666,0.6666666666666666,0.8823529411764706,0.375,0.5098838235294116,0.73815,0.5060277777777777,,,0.075,0.4,11.9,26.167857142857144,0.23,,,6.0,,,,,1.0,,,,,,,,,,,True,,,,,,
1630572,1610612749,Sandro Mamukelashvili,Sandro Mamukelashvili,1630572,MIL,3947.0,66,-30.0,134,135,51,60,17,269,5.0,7.0,2.0,3.0,3.0,5.0,2.0,2.0,,,,3.0,,,,1.0,,7.0,,,,4.0,7.0,9.0,,10,3.0,17,155,2.0,3.0,,,,4.0,4.0,6.0,,5.0,1.0,9.0,12.0,2.0,,,,7.0,,,,2.0,2.0,4.0,2.0,,1.0,,1.0,10.0,1.0,3.0,5.0,4.0,,9,4.0,13,,1.0,,1.0,1.0,,1.0,,1.0,,,2.0,,,2.0,3,,,,3.0,1.0,4.0,,2.0,,,,,,,9.0,51,1.0,,0.8571428571428571,0.8571428571428571,,,,,,0.7777777777777778,0.6666666666666666,0.6666666666666666,0.3684210526315789,0.6666666666666666,0.3636363636363636,0.4047619047619047,0.6666666666666666,0.375,0.5263157894736842,,,,,,15.13157894736842,0.5,,0.1379310344827586,0.12,0.238095238095238,0.0256410256410256,0.18,0.0625,0.1818181818181818,,0.2,,0.0909090909090909,0.4285714285714285,0.0769230769230769,,0.1764705882352941,0.5,,,0.3684210526315789,0.7142857142857143,0.7142857142857143,1.0,0.1052631578947368,1.0,1.0,0.5,,,,,0.1578947368421052,,,,0.3684210526315789,,,,1.0,0.6666666666666666,1.0,,,,,,,0.4545454545454545,0.6,0.0909090909090909,,0.3636363636363636,,0.8947368421052632,,0.5846763157894737,0.74705,0.5729045454545454,0.0952380952380952,0.1818181818181818,0.2352941176470588,0.5294117647058824,2.4444444444444446,25.23,0.3805970149253731,,,,,,,,1.0,,,,,,,,,,,True,,,,,,
