EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,Charge Fouls,Transition Take Fouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,FTOffRebounds,Clear Path Fouls,OffFTReboundPct,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,OffensiveGoaltends,on,3SecondViolations
1626162,1610612766,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,CHA,59547.0,992,-244.0,2074,2080,434,414,254,4154,86.0,144,12.0,24.0,21.0,33,40.0,113.0,16.0,25.0,29.0,75.0,3.0,5.0,8.0,15.0,38.0,136.0,4.0,10.0,7.0,28.0,142.0,282,67.0,211.0,87,572,2471,13.0,34.0,7.0,15.0,4.0,51.0,27.0,50,15.0,43.0,14.0,113.0,156.0,128.0,186.0,15.0,24.0,136.0,38.0,34.0,2.0,29,10.0,39,8.0,2.0,20,8.0,1.0,88,13.0,23.0,61,51.0,2.0,114,36.0,150,11.0,50.0,27.0,23.0,21.0,6.0,9.0,17.0,2.0,12.0,1.0,3.0,38,2.0,6.0,34.0,86.0,6.0,3.0,94,3.0,10.0,1.0,116,16.0,1.0,59,2.0,4.0,12.0,10.0,2.0,12.0,8.0,113.0,430,15.0,2.0,0.5492957746478874,0.6,0.9253731343283582,0.3175355450236967,0.4666666666666667,0.3488372093023256,0.3175355450236967,0.5035460992907801,0.38235294117647056,0.54,0.4918864097363083,0.47959183673469385,0.532258064516129,0.5267527675276753,0.49038461538461536,0.565,0.4279918864097363,0.009478672985781991,0.12056737588652482,0.14583333333333334,0.11504424778761062,0.013333333333333334,0.007352941176470588,24.471682163989858,0.5526315789473685,0.045454545454545456,0.10303030303030303,0.03764320785597381,0.14386792452830188,0.029545454545454545,0.12187159956474429,0.03425309229305423,0.03557312252964427,0.045454545454545456,0.02127659574468085,0.024615384615384615,0.043478260869565216,0.09012875536480687,0.08333333333333333,0.18292682926829268,0.15384615384615385,0.1111111111111111,0.044715447154471545,0.6666666666666666,0.2920892494929006,0.5972222222222222,0.6991869918699187,0.6046511627906976,0.22920892494929007,0.35398230088495575,0.4,0.4,0.05070993914807302,0.64,0.64,0.625,0.15212981744421908,0.38666666666666666,0.3918918918918919,1.0,0.27586206896551724,0.27941176470588236,0.2814814814814815,0.868421052631579,0.4897959183673469,0.5,0.10204081632653061,0.6,1.0,0.20408163265306123,0.4,1.0,0.3548387096774194,0.6363636363636364,0.16129032258064516,0.5333333333333333,0.3010752688172043,0.25,0.7200811359026369,0.27941176470588236,0.5410296146044625,0.5394012820512822,0.538701075268817,0.11338289962825279,0.18153846153846154,0.009389671361502348,0.08916083916083917,0.19755244755244755,5.764539007092198,25.196208530805684,0.20925747348119575,,,,,,,,,,,,,,,,,,True,
1626179,1610612766,Terry Rozier,Terry Rozier,1626179,CHA,87490.0,1458,-153.0,3067,3061,711,674,365,6128,107.0,192,10.0,22.0,29.0,45,77.0,170.0,31.0,78.0,32.0,102.0,6.0,17.0,8.0,26.0,72.0,210.0,3.0,14.0,14.0,56.0,215.0,440,104.0,312.0,114,856,3603,19.0,42.0,9.0,31.0,6.0,71.0,52.0,108,22.0,82.0,36.0,206.0,146.0,284.0,213.0,99.0,18.0,208.0,72.0,37.0,2.0,133,81.0,214,49.0,32.0,86,38.0,9.0,509,16.0,24.0,80,55.0,1.0,136,40.0,176,15.0,46.0,32.0,14.0,50.0,4.0,29.0,27.0,4.0,21.0,1.0,4.0,77,3.0,26.0,27.0,79.0,4.0,7.0,113,2.0,21.0,,139,15.0,11.0,54,5.0,10.0,9.0,5.0,4.0,9.0,5.0,200.0,701,11.0,6.0,0.3395348837209302,0.35436893203883496,0.6826923076923077,0.3333333333333333,0.2903225806451613,0.2682926829268293,0.33548387096774196,0.48863636363636365,0.4523809523809524,0.48148148148148145,0.4933510638297872,0.4452054794520548,0.4473684210526316,0.5267080745341615,0.46710526315789475,0.49038461538461536,0.4148936170212766,0.00641025641025641,0.08409090909090909,0.09375,0.09411764705882353,0.00980392156862745,0.004761904761904762,25.221618530168715,0.6493506493506493,0.015151515151515152,0.0763888888888889,0.029593094944512947,0.12598425196850394,0.022535211267605635,0.0996309963099631,0.026298487836949377,0.030864197530864196,0.030470914127423823,0.023809523809523808,0.01984126984126984,0.02912621359223301,0.05345911949685535,0.08695652173913043,0.1111111111111111,0.12008281573498965,0.14473684210526316,0.03896103896103896,0.5555555555555556,0.2553191489361702,0.5572916666666666,0.6149425287356322,0.411214953271028,0.22606382978723405,0.45294117647058824,0.5,0.22077922077922077,0.10372340425531915,0.3974358974358974,0.41333333333333333,0.3870967741935484,0.1356382978723404,0.3137254901960784,0.31683168316831684,0.84375,0.27925531914893614,0.34285714285714286,0.3444976076555024,0.6111111111111112,0.3013698630136986,0.45454545454545453,0.2328767123287671,0.35294117647058826,0.8333333333333334,0.1917808219178082,0.21428571428571427,1.0,0.23684210526315788,0.6444444444444445,0.1368421052631579,0.3076923076923077,0.29473684210526313,0.25,0.6702127659574468,0.34615384615384615,0.5241563333333334,0.52025,0.502626595744681,0.07421383647798742,0.1127348643006263,0.015822784810126583,0.08294392523364486,0.24065420560747663,7.3034090909090885,25.360256410256415,0.23182262797522007,2.0,4.0,1.0,1.0,1.0,0.038461538461538464,0.2,,,,,,,,,,,True,
1628372,1610612766,Dennis Smith Jr.,Dennis Smith Jr.,1628372,CHA,47274.0,788,-90.0,1645,1653,318,291,185,3298,74.0,110,5.0,6.0,15.0,22,19.0,52.0,8.0,26.0,3.0,14.0,,1.0,1.0,3.0,9.0,49.0,2.0,6.0,4.0,15.0,101.0,188,12.0,63.0,29,267,1807,8.0,15.0,2.0,7.0,1.0,23.0,20.0,38,5.0,18.0,8.0,63.0,90.0,112.0,36.0,,4.0,48.0,9.0,22.0,1.0,97,52.0,149,32.0,20.0,72,18.0,7.0,350,3.0,12.0,44,42.0,2.0,88,16.0,104,2.0,41.0,24.0,17.0,28.0,6.0,22.0,19.0,4.0,6.0,2.0,2.0,47,3.0,9.0,35.0,70.0,,1.0,35,1.0,3.0,,42,4.0,,20,,3.0,16.0,9.0,7.0,16.0,10.0,62.0,314,6.0,2.0,0.44554455445544555,0.45454545454545453,1.0,0.19047619047619047,0.2857142857142857,0.2777777777777778,0.1935483870967742,0.5372340425531915,0.5333333333333333,0.5263157894736842,0.47410358565737054,0.5,0.49107142857142855,0.49444444444444446,0.5,0.5080645161290323,0.250996015936255,0.015873015873015872,0.11702127659574468,0.11818181818181818,0.17307692307692307,,0.02040816326530612,17.088948787061994,0.5957446808510638,0.05128205128205128,0.09722222222222222,0.026373626373626374,0.11764705882352941,0.008875739644970414,0.10669975186104218,0.018915510718789406,0.03553299492385787,0.015789473684210527,0.029411764705882353,0.011673151750972763,,0.1111111111111111,0.07602339181286549,0.1111111111111111,0.11636363636363636,0.12121212121212122,0.01818181818181818,0.625,0.43824701195219123,0.6727272727272727,0.7628865979381443,0.5135135135135135,0.20717131474103587,0.36538461538461536,0.4418604651162791,0.21052631578947367,0.10358565737051793,0.3076923076923077,0.3076923076923077,0.375,0.055776892430278883,0.21428571428571427,0.21428571428571427,1.0,0.1952191235059761,0.1836734693877551,0.1875,1.0,0.2727272727272727,0.8333333333333334,0.045454545454545456,,,0.2727272727272727,0.3333333333333333,1.0,0.39285714285714285,0.6818181818181818,0.05357142857142857,0.3333333333333333,0.26785714285714285,0.26666666666666666,0.6892430278884463,0.1875,0.5348122,0.47748611111111106,0.49759,0.0749063670411985,0.09803921568627451,,0.08614232209737828,0.23595505617977527,5.6361702127659585,25.877777777777787,0.19331306990881458,1.0,2.0,,1.0,,,,1.0,1.0,0.0196078431372549,,,,,,,,True,
1629004,1610612766,Svi Mykhailiuk,Svi Mykhailiuk,1629004,CHA,10757.0,179,-2.0,385,384,90,83,51,769,11.0,18,1.0,3.0,4.0,7,,5.0,1.0,3.0,6.0,17.0,1.0,1.0,1.0,2.0,4.0,12.0,,,,1.0,12.0,26,10.0,29.0,11,65,428,1.0,3.0,1.0,1.0,,5.0,4.0,8,1.0,3.0,5.0,16.0,12.0,12.0,30.0,,,12.0,4.0,5.0,,9,6.0,15,4.0,2.0,5,4.0,,36,2.0,2.0,2,7.0,1.0,10,4.0,14,2.0,8.0,6.0,2.0,1.0,,,,,1.0,,,1,,,6.0,9.0,,,10,,,,16,1.0,,4,1.0,3.0,3.0,1.0,2.0,3.0,3.0,14.0,89,,2.0,0.5,0.5,1.0,0.3448275862068966,1.0,0.3333333333333333,0.3448275862068966,0.46153846153846156,0.3333333333333333,0.5,0.4909090909090909,0.625,0.5,0.5241935483870968,0.625,0.5714285714285714,0.5272727272727272,,0.19230769230769232,0.2222222222222222,0.2,,,14.285714285714285,1.0,0.125,0.06930693069306931,0.018867924528301886,0.02564102564102564,0.02564102564102564,0.05027932960893855,0.021739130434782608,0.02040816326530612,,0.07692307692307693,,0.07692307692307693,0.06382978723404255,0.10256410256410256,,0.017543859649122806,0.047619047619047616,0.07142857142857142,1.0,0.32727272727272727,0.6111111111111112,0.7857142857142857,0.5454545454545454,0.09090909090909091,,,,0.05454545454545454,0.3333333333333333,0.3333333333333333,,0.3090909090909091,0.35294117647058826,0.35294117647058826,1.0,0.21818181818181817,0.3333333333333333,0.3333333333333333,1.0,0.75,0.3333333333333333,0.25,1.0,1.0,,,,0.6363636363636364,0.5714285714285714,0.18181818181818182,0.5,0.09090909090909091,,0.8545454545454545,0.3333333333333333,0.5873472727272727,0.6415000000000001,0.6450318181818182,0.0847457627118644,0.13793103448275862,0.03333333333333333,0.07692307692307693,0.24615384615384617,4.703846153846154,24.324137931034482,0.23376623376623376,,,,,,,,,,,,,,,,,,True,
1629023,1610612766,P.J. Washington,P.J. Washington,1629023,CHA,142776.0,2380,-375.0,5013,5010,1123,1027,591,10023,154.0,231,29.0,42.0,44.0,67,111.0,254.0,20.0,65.0,34.0,95.0,,9.0,5.0,14.0,115.0,333.0,5.0,20.0,24.0,62.0,285.0,550,149.0,428.0,127,1144,5873,39.0,63.0,5.0,29.0,19.0,112.0,65.0,124,29.0,76.0,42.0,259.0,422.0,148.0,411.0,36.0,42.0,332.0,115.0,59.0,3.0,118,57.0,175,40.0,17.0,90,16.0,12.0,407,27.0,44.0,123,133.0,29.0,285,73.0,358,23.0,66.0,41.0,25.0,69.0,12.0,43.0,41.0,5.0,26.0,3.0,10.0,110,7.0,20.0,121.0,193.0,5.0,8.0,151,10.0,8.0,,174,23.0,,84,1.0,13.0,76.0,54.0,21.0,79.0,47.0,258.0,1111,20.0,11.0,0.7403508771929824,0.7992424242424242,0.9194630872483222,0.34813084112149534,0.1724137931034483,0.3815789473684211,0.34894613583138173,0.5181818181818182,0.6190476190476191,0.5241935483870968,0.5199386503067485,0.5054347826086957,0.5425,0.5432098765432098,0.5436893203883495,0.5755555555555556,0.4376278118609407,0.007009345794392523,0.10727272727272727,0.12121212121212122,0.11811023622047244,0.010526315789473684,0.006006006006006006,20.43218552354181,0.6272727272727273,0.25663716814159293,0.10955518945634267,0.03283582089552239,0.11658767772511848,0.02456778889899909,0.1128250330542089,0.02911029110291103,0.04251386321626617,0.03145695364238411,0.010256410256410256,0.0161892901618929,0.0472972972972973,0.120817843866171,0.10515021459227468,0.09047619047619047,0.10861423220973783,0.14173228346456693,0.04831932773109244,0.5949367088607594,0.2361963190184049,0.6666666666666666,0.7586206896551724,0.7467532467532467,0.25971370143149286,0.43700787401574803,0.4955357142857143,0.7207207207207207,0.06646216768916155,0.3076923076923077,0.3125,0.8,0.09713701431492842,0.35789473684210527,0.3617021276595745,0.9705882352941176,0.34049079754601225,0.34534534534534533,0.3474320241691843,0.9043478260869565,0.45652173913043476,0.6904761904761905,0.09782608695652174,,,0.21739130434782608,0.25,0.8,0.335,0.6567164179104478,0.07,0.35714285714285715,0.31,0.3870967741935484,0.6738241308793456,0.3463855421686747,0.525033981576254,0.5378225806451613,0.5331202499999999,0.08173076923076923,0.13747954173486088,0.002331002331002331,0.0979020979020979,0.2263986013986014,6.555636363636364,25.389018691588785,0.22401755435866746,1.0,3.0,,,,0.015384615384615385,0.3103448275862069,2.0,,0.013513513513513514,3.0,2.0,1.0,1.0,,,,True,
1629667,1610612766,Jalen McDaniels,Jalen McDaniels,1629667,CHA,55361.0,923,-166.0,1929,1940,485,447,243,3869,68.0,106,14.0,22.0,13.0,24,26.0,64.0,5.0,10.0,10.0,44.0,,2.0,2.0,9.0,16.0,72.0,3.0,9.0,4.0,16.0,99.0,180,26.0,116.0,49,325,2295,15.0,28.0,3.0,11.0,3.0,42.0,18.0,36,6.0,25.0,13.0,67.0,106.0,92.0,75.0,3.0,24.0,72.0,16.0,17.0,,39,33.0,72,25.0,8.0,22,12.0,5.0,177,7.0,18.0,52,62.0,12.0,126,26.0,152,7.0,36.0,21.0,15.0,24.0,4.0,15.0,27.0,7.0,9.0,,6.0,51,4.0,9.0,54.0,102.0,6.0,7.0,61,2.0,10.0,,60,13.0,,34,1.0,1.0,13.0,10.0,3.0,13.0,6.0,67.0,477,9.0,1.0,0.5353535353535354,0.6091954022988506,0.9615384615384616,0.22413793103448276,0.2727272727272727,0.24,0.22413793103448276,0.55,0.5357142857142857,0.5,0.46621621621621623,0.5,0.4426229508196721,0.5094043887147336,0.5121951219512195,0.5,0.3918918918918919,,0.09444444444444444,0.11320754716981132,0.078125,,,16.76483914816493,0.47058823529411764,0.24,0.13566739606126915,0.03441682600382409,0.12440191387559808,0.016317016317016316,0.13028571428571428,0.026260504201680673,0.03333333333333333,0.04564315352697095,,0.01524390243902439,0.019801980198019802,0.15760869565217392,0.11363636363636363,0.13402061855670103,0.1148036253776435,0.16091954022988506,0.046357615894039736,0.46153846153846156,0.3581081081081081,0.6415094339622641,0.723404255319149,0.6029411764705882,0.21621621621621623,0.40625,0.4406779661016949,0.34615384615384615,0.033783783783783786,0.5,0.5,0.6,0.14864864864864866,0.22727272727272727,0.22727272727272727,0.9,0.24324324324324326,0.2222222222222222,0.2222222222222222,1.0,0.5641025641025641,0.6363636363636364,0.05128205128205128,,,0.23076923076923078,0.3333333333333333,1.0,0.39344262295081966,0.5416666666666666,0.14754098360655737,0.2222222222222222,0.26229508196721313,0.25,0.75,0.2222222222222222,0.5550169491525423,0.5535064516129033,0.5517583333333335,0.11006289308176101,0.1691542288557214,0.008547008547008548,0.12923076923076923,0.20615384615384616,4.884444444444442,25.05172413793104,0.2514256091238984,,2.0,1.0,,,,0.14285714285714285,1.0,,0.02,,,,,2.0,1.0,,True,
1630208,1610612766,Nick Richards,Nick Richards,1630208,CHA,33610.0,560,-91.0,1155,1162,301,268,138,2317,84.0,125,31.0,56.0,22.0,32,6.0,24.0,1.0,1.0,,,,,,,,,,,,,91.0,150,,,58,240,1350,33.0,61.0,,,15.0,81.0,22.0,36,,,19.0,63.0,118.0,64.0,,,58.0,,,21.0,,11,6.0,17,5.0,1.0,6,2.0,3.0,40,18.0,53.0,53,65.0,8.0,126,71.0,197,8.0,3.0,3.0,,10.0,2.0,3.0,25.0,1.0,7.0,,1.0,35,4.0,9.0,41.0,84.0,10.0,20.0,64,9.0,1.0,,79,17.0,,45,,3.0,33.0,28.0,5.0,33.0,21.0,63.0,301,6.0,3.0,0.6483516483516484,0.9516129032258065,,,,,,0.6066666666666667,0.5409836065573771,0.6111111111111112,0.6066666666666667,0.5409836065573771,0.6111111111111112,0.6629834254143646,0.6044776119402985,0.65625,,,0.14,0.136,0.16666666666666666,,,16.40091116173121,0.2857142857142857,0.2222222222222222,0.2181208053691275,0.1760797342192691,0.2245762711864407,0.07058823529411765,0.2209737827715356,0.12769784172661872,0.1588785046728972,0.2,0.13636363636363635,0.0782122905027933,0.05263157894736842,0.18620689655172415,0.21875,0.2982456140350877,0.2388888888888889,0.17857142857142858,0.21621621621621623,0.6363636363636364,0.8333333333333334,0.672,0.7777777777777778,0.6547619047619048,0.16,0.25,0.3,0.5,0.006666666666666667,1.0,1.0,1.0,,,,,,,,,0.9180327868852459,0.5535714285714286,,,,,,,0.8888888888888888,0.6875,,,,,0.8333333333333334,,0.5939306666666667,0.5856551020408164,0.5863611111111111,0.25280898876404495,0.25280898876404495,,0.3375,0.2625,2.222666666666667,,0.2606060606060606,,1.0,,1.0,,,0.12903225806451613,,,,,,,,8.0,1.0,,True,
1630539,1610612766,Kai Jones,Kai Jones,1630539,CHA,6459.0,108,-19.0,234,233,52,62,33,467,15.0,17,1.0,1.0,4.0,4,1.0,2.0,,1.0,,,,,,,,,,,,,16.0,20,,,6,38,254,2.0,2.0,,,1.0,5.0,4.0,5,,,2.0,10.0,26.0,6.0,,,2.0,,,,,1,,1,,,1,,,2,5.0,6.0,10,18.0,,28,11.0,39,,2.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,4.0,,1.0,10,5.0,1.0,6.0,12.0,2.0,2.0,9,,,,8,2.0,,5,,,7.0,3.0,4.0,7.0,3.0,10.0,52,2.0,,0.8125,0.8666666666666667,,,,,,0.8,1.0,0.8,0.8,1.0,0.8,0.8260869565217391,0.8333333333333334,0.8333333333333334,,,,,,,,12.313432835820894,0.5,,0.2465753424657534,0.09090909090909091,0.23809523809523808,0.1111111111111111,0.24347826086956523,0.0990990990990991,0.14285714285714285,0.045454545454545456,,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.3548387096774194,0.5,0.2413793103448276,0.23076923076923078,,0.42857142857142855,0.85,0.8823529411764706,0.8823529411764706,0.8,0.1,0.5,0.5,1.0,0.05,,,,,,,,,,,,0.5,1.0,,,,,,,0.8,1.0,,,,,0.85,,0.6142549999999999,0.6374,0.56068,0.21739130434782608,0.21739130434782608,,0.13157894736842105,0.2631578947368421,3.2,,0.2222222222222222,,,,,,,,,,,,,,,2.0,,,True,
1630550,1610612766,JT Thor,JT Thor,1630550,CHA,5504.0,92,-18.0,197,193,76,62,23,390,4.0,7,2.0,4.0,2.0,5,1.0,2.0,,,,4.0,,,,1.0,,4.0,,1.0,,3.0,5.0,9,,8.0,2,12,215,2.0,4.0,,1.0,,4.0,3.0,6,,4.0,1.0,7.0,6.0,4.0,,,4.0,4.0,,3.0,,3,1.0,4,1.0,,2,1.0,,9,2.0,3.0,2,5.0,,7,5.0,12,,,,,3.0,,1.0,3.0,,2.0,,3.0,6,1.0,1.0,2.0,2.0,,,2,,,,4,,,1,,1.0,2.0,2.0,,2.0,1.0,7.0,76,,1.0,0.6,1.0,,,,,,0.5555555555555556,0.5,0.5,0.29411764705882354,0.4,0.3,0.3157894736842105,0.4,0.3181818181818182,0.47058823529411764,,0.3333333333333333,0.2857142857142857,0.5,,,11.160714285714285,0.5,,0.08333333333333333,0.06818181818181818,0.044444444444444446,0.043478260869565216,0.06666666666666667,0.05555555555555555,0.10526315789473684,0.045454545454545456,,0.058823529411764705,,0.15384615384615385,0.041666666666666664,,0.02857142857142857,0.1,,0.5,0.4117647058823529,0.5714285714285714,0.8,0.5,0.11764705882352941,0.5,1.0,1.0,,,,,0.23529411764705882,,,,0.23529411764705882,,,,0.8,0.5,,,,0.2,,,0.5,0.4,0.1,,0.3,,0.8823529411764706,,0.5177294117647059,0.49450000000000005,0.5119300000000001,0.05555555555555555,0.1,,0.3333333333333333,0.5833333333333334,2.988888888888889,24.287499999999998,0.38578680203045684,,,,,,,,,,,,,,,1.0,,,True,
202330,1610612766,Gordon Hayward,Gordon Hayward,202330,CHA,59342.0,989,-105.0,2105,2100,421,354,227,4205,48.0,65,4.0,6.0,10.0,16,47.0,108.0,34.0,70.0,12.0,29.0,,1.0,1.0,4.0,18.0,72.0,2.0,10.0,2.0,8.0,129.0,243,30.0,101.0,74,422,2404,8.0,15.0,2.0,11.0,2.0,24.0,26.0,49,3.0,12.0,19.0,80.0,138.0,120.0,90.0,,12.0,72.0,18.0,11.0,,71,47.0,118,34.0,13.0,52,12.0,7.0,283,8.0,14.0,56,47.0,8.0,111,23.0,134,4.0,23.0,18.0,5.0,26.0,7.0,16.0,26.0,3.0,10.0,1.0,10.0,52,4.0,13.0,19.0,38.0,,4.0,78,1.0,2.0,1.0,90,17.0,1.0,47,,7.0,8.0,3.0,5.0,9.0,7.0,80.0,418,2.0,5.0,0.5348837209302325,0.5609756097560976,1.0,0.297029702970297,0.18181818181818182,0.25,0.297029702970297,0.5308641975308642,0.5333333333333333,0.5306122448979592,0.5058139534883721,0.4230769230769231,0.5,0.55249343832021,0.4444444444444444,0.5563380281690141,0.2936046511627907,,0.04526748971193416,0.07692307692307693,0.046296296296296294,,,18.18565400843882,0.5,0.18181818181818182,0.0912621359223301,0.025134649910233394,0.12814645308924486,0.017582417582417582,0.10819327731092437,0.021739130434782608,0.030927835051546393,0.02702702702702703,0.009615384615384616,0.01834862385321101,0.015625,0.10810810810810811,0.09644670050761421,0.041666666666666664,0.14285714285714285,0.08695652173913043,0.023255813953488372,0.7777777777777778,0.18895348837209303,0.7384615384615385,0.8,0.75,0.313953488372093,0.4351851851851852,0.4563106796116505,0.3829787234042553,0.20348837209302326,0.4857142857142857,0.4927536231884058,0.4411764705882353,0.08430232558139535,0.41379310344827586,0.41379310344827586,1.0,0.20930232558139536,0.25,0.25,1.0,0.23076923076923078,0.6666666666666666,0.038461538461538464,,,0.38461538461538464,0.2,1.0,0.26229508196721313,0.625,0.06557377049180328,0.25,0.13114754098360656,0.25,0.48255813953488375,0.25,0.509168804664723,0.4890166666666667,0.49975,0.12566844919786097,0.17216117216117216,,0.05687203791469194,0.1895734597156398,9.717695473251027,25.54158415841584,0.2,,1.0,,,,0.014285714285714285,,1.0,,0.015625,1.0,1.0,,,,,,True,
