EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,LongMidRangeFGM,SecondChanceFtPoints,PenaltyFtPoints,FTOffRebounds,FTDefRebounds,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,3SecondViolations,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PtsUnassisted3s,HeaveAttempts,Corner3Assists,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,Offensive Fouls Drawn,LongMidRangePctBlocked,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Fg3aBlocked,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,NonShootingPenaltyNonTakeFouls,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls,Technical Free Throw Trips,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,Corner3PctBlocked,Transition Take Fouls,on,Clear Path Fouls
1626163,1610612745,Frank Kaminsky,Frank Kaminsky,1626163,HOU,2779.0,46.0,-3.0,97.0,95.0,31.0,25.0,10.0,192.0,3.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,7.0,1.0,1.0,1.0,2.0,3.0,8.0,2.0,9.0,4.0,16.0,96.0,1.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,5.0,4.0,2.0,6.0,2.0,7.0,2.0,1.0,5.0,2.0,7.0,2.0,3.0,2.0,16.0,2.0,1.0,6.0,4.0,10.0,3.0,13.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,1.0,3.0,2.0,5.0,31.0,0.6666666666666666,1.0,1.0,0.2222222222222222,1.0,0.5,0.2222222222222222,0.375,1.0,0.5,0.35294117647058826,1.25,0.625,0.42105263157894735,1.25,0.625,0.5294117647058824,0.125,0.25,17.75700934579439,0.2,0.043478260869565216,0.2727272727272727,0.08,0.23809523809523808,0.0625,0.06666666666666667,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.2,0.2631578947368421,0.3333333333333333,0.09090909090909091,0.6666666666666666,0.17647058823529413,1.0,1.0,0.6666666666666666,0.23529411764705882,0.058823529411764705,0.11764705882352941,0.4117647058823529,0.2857142857142857,0.2857142857142857,1.0,0.5,1.0,0.5,1.0,1.0,0.25,1.0,0.5,0.5,0.7058823529411765,0.2857142857142857,0.5010970588235294,0.552,0.5457,0.10526315789473684,0.2,0.3125,0.3125,7.15,25.133333333333333,0.31958762886597936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626246,1610612745,Boban Marjanovic,Boban Marjanovic,1626246,HOU,7422.0,124.0,74.0,258.0,251.0,111.0,68.0,29.0,509.0,18.0,24.0,8.0,10.0,2.0,2.0,14.0,1.0,,,,,,,,29.0,39.0,,,12.0,70.0,229.0,9.0,11.0,,,19.0,4.0,5.0,,,12.0,36.0,22.0,,14.0,,,2.0,5.0,1.0,6.0,1.0,5.0,,13.0,3.0,10.0,16.0,10.0,29.0,14.0,43.0,,5.0,2.0,5.0,8.0,20.0,17.0,9.0,,,,,,12.0,111.0,0.6206896551724138,0.8181818181818182,,,,,,0.7435897435897436,0.8181818181818182,0.8,0.7435897435897436,0.8181818181818182,0.8,0.7608695652173914,0.7916666666666666,0.75,,0.05128205128205128,,20.274914089347078,0.22727272727272727,0.17857142857142858,0.2077922077922078,0.06521739130434782,0.21487603305785125,0.12745098039215685,0.11538461538461539,0.07894736842105263,0.2,0.25925925925925924,0.14285714285714285,0.2413793103448276,0.10526315789473684,,,0.6153846153846154,0.75,0.8181818181818182,0.5,0.358974358974359,0.02564102564102564,,,,,,0.9090909090909091,0.8,,,,0.4,1.0,,,0.6153846153846154,,0.5241897435897436,0.59933,0.51002,0.2,0.2,0.2714285714285714,0.17142857142857143,4.17948717948718,,0.43023255813953487,10.0,1.0,1.0,4.0,1.0,3.0,3.0,9.0,2.0,4.0,7.0,1.0,1.0,13.0,2.0,4.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.08333333333333333,0.6923076923076923,0.5,0.08333333333333333,0.2608695652173913,0.14285714285714285,0.7142857142857143,0.7142857142857143,0.8,1.0,1.0,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1630227,1610612745,Daishen Nix,Daishen Nix,1630227,HOU,35483.0,591.0,-101.0,1221.0,1226.0,375.0,381.0,190.0,2447.0,14.0,29.0,1.0,3.0,4.0,9.0,24.0,5.0,14.0,23.0,88.0,1.0,8.0,5.0,28.0,23.0,58.0,28.0,102.0,17.0,147.0,1408.0,1.0,3.0,2.0,12.0,11.0,8.0,18.0,6.0,31.0,41.0,22.0,24.0,69.0,2.0,86.0,23.0,8.0,61.0,28.0,89.0,23.0,47.0,11.0,206.0,4.0,5.0,21.0,30.0,51.0,9.0,60.0,,25.0,12.0,20.0,39.0,30.0,23.0,10.0,7.0,4.0,3.0,7.0,2.0,41.0,374.0,0.4782608695652174,0.5,0.8214285714285714,0.27450980392156865,0.16666666666666666,0.1935483870967742,0.28,0.39655172413793105,0.3333333333333333,0.4444444444444444,0.40625,0.26666666666666666,0.3469387755102041,0.4298245614035088,0.34375,0.37962962962962965,0.6375,0.13793103448275862,0.16666666666666666,16.288659793814432,0.12345679012345678,0.016339869281045753,0.07394366197183098,0.01384083044982699,0.0967741935483871,0.015126050420168067,0.029850746268656716,0.012244897959183673,0.08450704225352113,0.1349206349206349,0.15217391304347827,0.08490566037735849,0.041666666666666664,,0.2857142857142857,0.18125,0.4827586206896552,0.5384615384615384,0.42857142857142855,0.15,0.03125,0.0875,0.55,0.26136363636363635,0.26136363636363635,0.782608695652174,0.2,0.3333333333333333,0.5333333333333333,0.125,1.0,0.1836734693877551,0.4444444444444444,0.5714285714285714,0.17857142857142858,0.81875,0.26744186046511625,0.5262715189873417,0.5454950000000001,0.5138385416666668,0.05917159763313609,0.14925373134328357,0.07482993197278912,0.2789115646258503,5.325862068965517,26.171568627450977,0.3071253071253071,8.0,1.0,3.0,7.0,,,13.0,46.0,36.0,20.0,10.0,,3.0,66.0,5.0,21.0,3.0,,1.0,2.0,,,2.0,0.10344827586206896,0.696969696969697,,,0.007246376811594203,,0.3333333333333333,0.4,0.5,0.2,0.25,1.0,,5.0,1.0,4.0,1.0,3.0,15.0,2.0,5.0,3.0,8.0,3.0,1.0,1.0,2.0,0.2,0.022727272727272728,0.35714285714285715,0.35714285714285715,1.0,0.26666666666666666,0.25,1.0,0.061224489795918366,0.3333333333333333,,,,,,,,,,,,,,,,,,,True,
1630528,1610612745,Josh Christopher,Josh Christopher,1630528,HOU,30926.0,515.0,-142.0,1066.0,1052.0,276.0,263.0,161.0,2118.0,45.0,63.0,4.0,6.0,12.0,17.0,90.0,13.0,10.0,9.0,48.0,2.0,8.0,2.0,21.0,88.0,166.0,10.0,58.0,35.0,241.0,1269.0,7.0,13.0,2.0,9.0,22.0,23.0,46.0,3.0,22.0,68.0,64.0,112.0,18.0,4.0,48.0,9.0,14.0,31.0,24.0,55.0,16.0,27.0,3.0,134.0,7.0,6.0,20.0,9.0,30.0,13.0,43.0,1.0,26.0,13.0,21.0,35.0,30.0,47.0,19.0,9.0,4.0,5.0,11.0,7.0,67.0,275.0,0.36363636363636365,0.37209302325581395,0.6,0.1724137931034483,0.2222222222222222,0.13636363636363635,0.1724137931034483,0.5301204819277109,0.5384615384615384,0.5,0.45982142857142855,0.45454545454545453,0.40441176470588236,0.49183673469387756,0.4782608695652174,0.44155844155844154,0.25892857142857145,0.08433734939759036,0.1111111111111111,22.44250594766059,0.04186046511627907,0.01904761904761905,0.08620689655172414,0.031818181818181815,0.06487695749440715,0.024299065420560748,0.013793103448275862,0.022988505747126436,0.013888888888888888,0.04672897196261682,0.08333333333333333,0.08641975308641975,0.08571428571428572,0.009523809523809525,0.6363636363636364,0.28125,0.7142857142857143,0.7627118644067796,0.4666666666666667,0.4017857142857143,0.05803571428571429,0.044642857142857144,0.21428571428571427,0.1875,0.19148936170212766,0.5555555555555556,0.2727272727272727,0.6666666666666666,0.36363636363636365,0.25,0.5,0.25,0.7058823529411765,0.3088235294117647,0.09523809523809523,0.5401785714285714,0.1875,0.4874944196428572,0.5028333333333334,0.4733345588235295,0.08333333333333333,0.10497237569060773,0.0912863070539419,0.2821576763485477,6.874096385542168,25.848275862068967,0.2589118198874296,39.0,4.0,2.0,13.0,,1.0,13.0,28.0,14.0,10.0,14.0,,3.0,38.0,3.0,9.0,,,4.0,5.0,,,4.0,0.06349206349206349,0.7368421052631579,0.041666666666666664,,0.02877697841726619,,0.43333333333333335,0.4875,0.23076923076923078,0.3076923076923077,0.3076923076923077,0.5,0.25,1.0,,1.0,1.0,1.0,12.0,,8.0,1.0,3.0,1.0,3.0,1.0,1.0,,0.06521739130434782,0.1,0.1,1.0,0.045454545454545456,,,0.014705882352941176,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.017241379310344827,0.020833333333333332,0.01694915254237288,,,,,,,,,,True,
1631106,1610612745,Tari Eason,Tari Eason,1631106,HOU,105514.0,1759.0,-162.0,3643.0,3642.0,1097.0,1091.0,552.0,7285.0,201.0,346.0,75.0,128.0,53.0,88.0,127.0,14.0,50.0,41.0,121.0,8.0,13.0,13.0,40.0,237.0,487.0,59.0,171.0,109.0,760.0,4232.0,84.0,156.0,9.0,18.0,225.0,63.0,129.0,19.0,54.0,218.0,224.0,250.0,174.0,126.0,119.0,41.0,66.0,50.0,37.0,87.0,30.0,32.0,17.0,211.0,73.0,116.0,154.0,124.0,296.0,195.0,491.0,45.0,96.0,46.0,99.0,187.0,110.0,145.0,81.0,46.0,19.0,23.0,47.0,33.0,218.0,1094.0,0.47257383966244726,0.6436781609195402,0.9830508474576272,0.34502923976608185,0.5,0.35185185185185186,0.34911242603550297,0.486652977412731,0.5384615384615384,0.4883720930232558,0.4946808510638298,0.5603448275862069,0.5,0.527816411682893,0.5921052631578947,0.5343137254901961,0.25987841945288753,0.13552361396303902,0.2047244094488189,19.00232018561485,0.16272965879265092,0.12133891213389121,0.17969661610268378,0.0929936305732484,0.17171093267449042,0.10855829982768524,0.12064965197215777,0.0989010989010989,0.1449814126394052,0.16621253405994552,0.19047619047619047,0.17746913580246915,0.18660287081339713,0.15901060070671377,0.7021276595744681,0.5258358662613982,0.5809248554913294,0.6568627450980392,0.4626865671641791,0.19300911854103345,0.02127659574468085,0.07598784194528875,0.1838905775075988,0.33884297520661155,0.3416666666666667,1.0,0.735632183908046,0.5859375,0.07471264367816093,0.6153846153846154,1.0,0.4808743169398907,0.6022727272727273,0.2185792349726776,0.325,0.7857142857142857,0.3445378151260504,0.5499895579268297,0.5700921487603305,0.5333892265193368,0.11281337047353761,0.1480804387568556,0.29605263157894735,0.2868421052631579,3.4570841889117028,25.441520467836256,0.3011254460609388,35.0,1.0,30.0,35.0,6.0,18.0,50.0,50.0,29.0,50.0,21.0,3.0,11.0,100.0,16.0,25.0,6.0,3.0,21.0,1.0,,,1.0,0.11560693641618497,0.5,0.21951219512195122,0.047619047619047616,0.13126491646778043,0.08490566037735849,0.2755905511811024,0.3465346534653465,0.5428571428571428,0.07142857142857142,0.07142857142857142,,0.14666666666666667,18.0,1.0,5.0,6.0,14.0,3.0,2.0,7.0,1.0,10.0,6.0,9.0,,3.0,,0.06756756756756757,0.36,0.36,0.9444444444444444,0.028735632183908046,0.2,1.0,0.07650273224043716,0.42857142857142855,1.0,,1.0,1.0,,17.0,0.005847953216374269,0.008264462809917356,,13.0,2.0,4.0,1.0,3.0,,,,,True,
1631102,1610612745,TyTy Washington Jr.,TyTy Washington Jr.,1631102,HOU,17835.0,297.0,-19.0,611.0,608.0,180.0,127.0,87.0,1219.0,5.0,11.0,1.0,1.0,1.0,5.0,39.0,8.0,14.0,9.0,45.0,3.0,5.0,1.0,14.0,27.0,58.0,14.0,59.0,4.0,100.0,674.0,3.0,4.0,3.0,7.0,15.0,11.0,18.0,4.0,19.0,37.0,20.0,34.0,33.0,,45.0,9.0,3.0,28.0,9.0,37.0,8.0,20.0,7.0,83.0,1.0,1.0,16.0,11.0,27.0,2.0,29.0,1.0,10.0,5.0,15.0,22.0,11.0,7.0,3.0,1.0,1.0,,1.0,1.0,37.0,180.0,0.37037037037037035,0.37037037037037035,0.7857142857142857,0.23728813559322035,0.42857142857142855,0.21052631578947367,0.23728813559322035,0.46551724137931033,0.75,0.6111111111111112,0.41025641025641024,0.6818181818181818,0.4594594594594595,0.4166666666666667,0.6818181818181818,0.47435897435897434,0.5042735042735043,0.05172413793103448,,18.32167832167832,0.08870967741935484,0.006134969325153374,0.10191082802547771,0.006802721088435374,0.09608540925266904,0.0064516129032258064,0.011904761904761904,0.008547008547008548,0.07894736842105263,0.09230769230769231,0.09523809523809523,0.1111111111111111,0.075,0.0136986301369863,1.0,0.09401709401709402,0.45454545454545453,0.5555555555555556,0.4,0.3333333333333333,0.06837606837606838,0.11965811965811966,0.38461538461538464,0.2,0.2,0.6666666666666666,0.09090909090909091,1.0,0.45454545454545453,0.6,1.0,0.13513513513513514,0.2,0.3783783783783784,0.07142857142857142,0.5982905982905983,0.2,0.4873884615384615,0.5297625,0.47888243243243245,0.025210084033613446,0.05,0.15,0.37,8.85344827586207,25.58474576271187,0.2945990180032733,19.0,3.0,,3.0,,,5.0,7.0,5.0,4.0,2.0,,,11.0,,4.0,,,1.0,1.0,,,1.0,0.18181818181818182,0.6363636363636364,,,,,0.48717948717948717,0.48717948717948717,0.3157894736842105,0.375,0.42857142857142855,0.6666666666666666,,5.0,,2.0,3.0,5.0,9.0,,1.0,1.0,2.0,1.0,1.0,3.0,,0.125,,0.35714285714285715,0.35714285714285715,1.0,0.18181818181818182,,,0.13513513513513514,0.6,,,,,,1.0,,,,,,,,,,,,,True,
1630224,1610612745,Jalen Green,Jalen Green,1630224,HOU,49580.0,826.0,14.0,1718.0,1724.0,583.0,615.0,256.0,3442.0,67.0,116.0,10.0,17.0,26.0,46.0,74.0,61.0,21.0,59.0,172.0,7.0,18.0,16.0,51.0,124.0,251.0,66.0,193.0,169.0,615.0,2018.0,13.0,31.0,8.0,22.0,54.0,40.0,81.0,19.0,62.0,199.0,76.0,172.0,111.0,4.0,171.0,59.0,26.0,52.0,28.0,80.0,26.0,32.0,18.0,188.0,5.0,11.0,38.0,22.0,60.0,16.0,76.0,4.0,9.0,2.0,26.0,46.0,130.0,201.0,88.0,3.0,2.0,1.0,5.0,3.0,197.0,582.0,0.3064516129032258,0.3114754098360656,0.5606060606060606,0.34196891191709844,0.36363636363636365,0.3064516129032258,0.34375,0.4940239043824701,0.41935483870967744,0.49382716049382713,0.5022522522522522,0.4716981132075472,0.479020979020979,0.5716981132075472,0.4909090909090909,0.56,0.4346846846846847,0.10358565737051793,0.16216216216216217,29.717682020802375,0.06111111111111111,0.02619047619047619,0.09595959595959595,0.014534883720930232,0.07936507936507936,0.020942408376963352,0.015544041450777202,0.01773049645390071,0.0625,0.0379746835443038,0.1206896551724138,0.09803921568627451,0.08888888888888889,0.018518518518518517,0.6,0.26126126126126126,0.5775862068965517,0.6568627450980392,0.3880597014925373,0.16666666666666666,0.1373873873873874,0.0472972972972973,0.38738738738738737,0.3430232558139535,0.34911242603550297,0.559322033898305,0.32075471698113206,0.5882352941176471,0.33962264150943394,0.3888888888888889,0.7142857142857143,0.32167832167832167,0.5652173913043478,0.35664335664335667,0.3137254901960784,0.6959459459459459,0.34502923976608185,0.5020753950338599,0.4940337837837838,0.5020672535211267,0.17533718689788053,0.2716049382716049,0.08780487804878048,0.3235772357723577,7.5,26.274611398963735,0.3393480791618161,32.0,25.0,4.0,62.0,,,7.0,48.0,28.0,24.0,20.0,2.0,4.0,72.0,3.0,29.0,1.0,1.0,15.0,11.0,,,8.0,0.1206896551724138,0.6666666666666666,,,0.041666666666666664,0.01694915254237288,0.43243243243243246,0.5161290322580645,0.09375,0.4098360655737705,0.4098360655737705,0.36,0.5,7.0,1.0,4.0,3.0,11.0,87.0,1.0,2.0,2.0,8.0,6.0,2.0,,5.0,,,0.3333333333333333,0.3333333333333333,0.5714285714285714,0.07547169811320754,0.25,1.0,0.07692307692307693,0.2727272727272727,3.0,3.0,2.0,1.0,1.0,6.0,0.015544041450777202,0.01744186046511628,0.015384615384615385,,13.0,,,1.0,1.0,1.0,,,True,
1630586,1610612745,Usman Garuba,Usman Garuba,1630586,HOU,42564.0,709.0,-148.0,1457.0,1469.0,498.0,510.0,225.0,2926.0,41.0,70.0,21.0,40.0,17.0,25.0,20.0,,23.0,10.0,23.0,,,4.0,6.0,44.0,90.0,19.0,46.0,23.0,168.0,1744.0,21.0,42.0,,2.0,51.0,17.0,32.0,7.0,11.0,67.0,52.0,36.0,57.0,30.0,23.0,10.0,17.0,32.0,14.0,46.0,10.0,23.0,8.0,106.0,30.0,59.0,66.0,63.0,139.0,91.0,230.0,5.0,29.0,19.0,54.0,102.0,34.0,36.0,14.0,22.0,8.0,14.0,22.0,11.0,67.0,498.0,0.5909090909090909,0.896551724137931,1.0,0.41304347826086957,,0.6363636363636364,0.41304347826086957,0.4888888888888889,0.5,0.53125,0.5330882352941176,0.4772727272727273,0.6395348837209303,0.5526315789473685,0.5,0.6568627450980392,0.3382352941176471,0.18888888888888888,0.45,10.918544194107453,0.21283783783783783,0.16120218579234974,0.19584569732937684,0.08547008547008547,0.2037914691943128,0.12412831241283125,0.14285714285714285,0.09747292418772563,0.16304347826086957,0.2585034013605442,0.17543859649122806,0.18930041152263374,0.2127659574468085,0.09259259259259259,0.5,0.5147058823529411,0.5857142857142857,0.6612903225806451,0.5609756097560976,0.14705882352941177,,0.16911764705882354,0.16911764705882354,0.43478260869565216,0.43478260869565216,1.0,0.9090909090909091,0.525,,,,0.5813953488372093,0.68,0.13953488372093023,0.6666666666666666,0.8529411764705882,0.43478260869565216,0.5536878676470587,0.5846475000000001,0.5707151162790698,0.0958904109589041,0.14,0.30357142857142855,0.39880952380952384,2.5511111111111107,24.499999999999996,0.34179821551132467,3.0,,9.0,12.0,2.0,10.0,10.0,13.0,8.0,24.0,5.0,,4.0,37.0,3.0,9.0,13.0,9.0,4.0,6.0,,1.0,6.0,0.11428571428571428,0.35135135135135137,0.29411764705882354,0.05405405405405406,0.1656441717791411,0.22857142857142856,0.15,0.2727272727272727,1.0,,,,0.14285714285714285,9.0,,2.0,3.0,5.0,,,4.0,1.0,3.0,1.0,,3.0,2.0,,0.04054054054054054,0.391304347826087,0.391304347826087,1.0,0.045454545454545456,,,0.11627906976744186,0.6,,,,,,6.0,,,,10.0,,,2.0,2.0,1.0,,,,True,
1630231,1610612745,Kenyon Martin Jr.,Kenyon Martin Jr.,1630231,HOU,57087.0,951.0,-23.0,1985.0,1976.0,599.0,636.0,302.0,3961.0,106.0,146.0,28.0,36.0,44.0,51.0,44.0,,25.0,23.0,73.0,1.0,3.0,8.0,26.0,126.0,190.0,31.0,98.0,73.0,418.0,2287.0,30.0,42.0,1.0,6.0,74.0,49.0,64.0,11.0,33.0,158.0,184.0,68.0,93.0,24.0,73.0,23.0,17.0,24.0,32.0,56.0,22.0,15.0,8.0,144.0,27.0,27.0,71.0,40.0,120.0,55.0,175.0,9.0,17.0,6.0,30.0,54.0,65.0,101.0,52.0,12.0,8.0,4.0,13.0,7.0,158.0,597.0,0.7301587301587301,0.8070175438596491,1.0,0.3163265306122449,0.16666666666666666,0.3333333333333333,0.3163265306122449,0.6631578947368421,0.7142857142857143,0.765625,0.5989583333333334,0.65625,0.6752577319587629,0.6314199395770392,0.6727272727272727,0.7053571428571429,0.3402777777777778,0.08947368421052632,0.11363636363636363,15.868263473053894,0.10050251256281408,0.05410821643286573,0.14915966386554622,0.06323185011709602,0.12700228832951946,0.058315334773218146,0.05687203791469194,0.06741573033707865,0.07741935483870968,0.10555555555555556,0.14285714285714285,0.15877437325905291,0.11965811965811966,0.08256880733944955,0.5384615384615384,0.5069444444444444,0.726027397260274,0.7910447761194029,0.7264150943396226,0.1527777777777778,,0.08680555555555555,0.2534722222222222,0.3150684931506849,0.3194444444444444,1.0,0.75,0.7777777777777778,0.0625,0.3333333333333333,1.0,0.5257731958762887,0.8627450980392157,0.26804123711340205,0.3076923076923077,0.8472222222222222,0.3150684931506849,0.5586085069444445,0.5736962962962964,0.5547711340206184,0.16,0.2290748898678414,0.17703349282296652,0.37799043062200954,2.730526315789474,25.699999999999996,0.3017632241813602,20.0,,11.0,27.0,1.0,9.0,11.0,16.0,8.0,24.0,8.0,2.0,5.0,40.0,2.0,6.0,5.0,,15.0,6.0,,,6.0,0.0821917808219178,0.4,0.1836734693877551,0.016129032258064516,0.04700854700854701,0.07407407407407407,0.45454545454545453,0.5128205128205128,0.75,,,,0.42857142857142855,8.0,,3.0,3.0,7.0,,,10.0,1.0,8.0,3.0,1.0,,2.0,,0.04225352112676056,0.32,0.34782608695652173,1.0,0.0625,,,0.07216494845360824,0.42857142857142855,3.0,,1.0,1.0,,4.0,0.030612244897959183,0.0136986301369863,,2.0,,,1.0,,,,0.08,,True,
1630256,1610612745,Jae'Sean Tate,Jae'Sean Tate,1630256,HOU,18052.0,301.0,-14.0,610.0,611.0,231.0,226.0,112.0,1221.0,31.0,52.0,5.0,10.0,10.0,18.0,47.0,1.0,9.0,5.0,18.0,,1.0,2.0,9.0,51.0,100.0,7.0,27.0,28.0,151.0,713.0,6.0,16.0,,2.0,14.0,13.0,30.0,2.0,12.0,46.0,34.0,68.0,21.0,6.0,17.0,5.0,17.0,17.0,20.0,37.0,17.0,12.0,3.0,94.0,5.0,17.0,28.0,14.0,42.0,23.0,65.0,4.0,8.0,4.0,19.0,41.0,31.0,37.0,16.0,6.0,2.0,3.0,6.0,4.0,46.0,229.0,0.3333333333333333,0.3541666666666667,1.0,0.25925925925925924,,0.16666666666666666,0.2692307692307692,0.51,0.375,0.43333333333333335,0.484251968503937,0.3333333333333333,0.38095238095238093,0.527972027972028,0.35,0.45098039215686275,0.2125984251968504,0.17,0.2127659574468085,21.256684491978607,0.10144927536231885,0.0918918918918919,0.18543046357615894,0.041666666666666664,0.1453287197231834,0.07213114754098361,0.10112359550561797,0.031578947368421054,0.08333333333333333,0.13432835820895522,0.043478260869565216,0.20175438596491227,0.13513513513513514,0.08163265306122448,0.6666666666666666,0.4094488188976378,0.5961538461538461,0.6888888888888889,0.3548387096774194,0.3700787401574803,0.007874015748031496,0.07086614173228346,0.14173228346456693,0.2777777777777778,0.2777777777777778,1.0,0.5555555555555556,0.5,0.05555555555555555,,,0.42857142857142855,0.5555555555555556,0.21428571428571427,0.2222222222222222,0.6220472440944882,0.29411764705882354,0.48402896825396813,0.5410035714285714,0.4992329268292683,0.11594202898550725,0.14414414414414414,0.09271523178807947,0.304635761589404,4.244000000000001,26.07777777777778,0.37868852459016394,20.0,,2.0,14.0,1.0,,4.0,6.0,5.0,10.0,1.0,,2.0,16.0,3.0,5.0,5.0,3.0,5.0,5.0,,,5.0,0.1346153846153846,0.375,,0.047619047619047616,0.08536585365853659,0.07142857142857142,0.425531914893617,0.5405405405405406,0.3,,,,,2.0,,1.0,,3.0,,1.0,3.0,2.0,3.0,,,4.0,,,0.08,0.2222222222222222,0.2222222222222222,1.0,0.05555555555555555,,,0.07142857142857142,,,,,,,1.0,,,,5.0,,1.0,,,,,,1.0,True,
