EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,OffThreePtRebounds,SelfOReb,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,ThreePtShootingFoulsDrawn,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,AtRimPctBlocked,OffThreePtReboundPct,OffArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Avg3ptShotDistance,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,PtsUnassisted2s,PtsUnassisted3s,Fg3aBlocked,BadPassTurnovers,LostBallOutOfBoundsTurnovers,Travels,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,HeaveAttempts,Loose Ball Fouls,DefCorner3ReboundPct,SecondChanceAtRimFGM,SecondChanceArc3FGA,SecondChanceFG3A,PenaltyFtPoints,PtsPutbacks,LongMidRangeAssists,SecondChanceTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,LongMidRangePctAssisted,BlockedAtRim,OffAtRimReboundPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,Loose Ball Fouls Drawn,Blocked3s,BlockedCorner3,on,FTOffRebounds,Charge Fouls,Transition Take Fouls,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,OffFTReboundPct,SecondChanceAtRimPctAssisted,StepOutOfBoundsTurnovers,Transition Take Fouls Drawn,DefensiveGoaltends,Arc3PctBlocked,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedArc3,Clear Path Fouls,HeaveMakes
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,1341.0,22,-11,48,49,9.0,9.0,4.0,97,4.0,4.0,1.0,2.0,5.0,6.0,10.0,58,1.0,1.0,2.0,10.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,9.0,1.0,10.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,9.0,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,0.16666666666666666,0.5,16.9811320754717,0.3333333333333333,0.5,0.3333333333333333,0.1,0.42857142857142855,0.36363636363636365,0.05,0.25,0.4,0.25,0.3333333333333333,0.5,0.6666666666666666,1.0,1.0,1.0,0.3333333333333333,0.5,1.0,1.0,0.6666666666666666,0.5522833333333332,0.4335,0.3333333333333333,0.3333333333333333,0.2,2.9333333333333336,0.1875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1628978,1610612744,Donte DiVincenzo,Donte DiVincenzo,1628978,GSW,3313.0,55,24,114,119,26.0,33.0,9.0,233,1.0,3.0,,1.0,1.0,4.0,17.0,138,,1.0,,2.0,1.0,5.0,7.0,4.0,16.0,,7.0,4.0,,11.0,2.0,13.0,1.0,1.0,,,1.0,,1.0,4.0,6.0,,1.0,3.0,,,1.0,1.0,1.0,26.0,1.0,1.0,0.25,,0.4117647058823529,,0.4722222222222222,,0.25,,15.32258064516129,,,0.13333333333333333,,0.28,0.2,0.045454545454545456,,,0.21428571428571427,0.14285714285714285,0.35,0.17647058823529413,0.3333333333333333,0.5,1.0,0.058823529411764705,,,,0.9411764705882353,0.5540882352941177,,0.05555555555555555,,,4.125,0.22807017543859648,1.0,1.0,1.0,1.0,4.0,12.0,4.0,4.0,13.0,3.0,1.0,1.0,4.0,2.0,12.0,12.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.3076923076923077,0.3076923076923077,1.0,0.2,0.2,0.7647058823529411,0.3333333333333333,0.06451612903225806,0.07407407407407407,0.09090909090909091,1.0,0.058823529411764705,0.7058823529411765,0.3333333333333333,0.3333333333333333,1.0,1.0,0.2,1.0,0.8,0.3333333333333333,0.5566300000000001,0.07142857142857142,0.11764705882352941,26.05384615384616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1629673,1610612744,Jordan Poole,Jordan Poole,1629673,GSW,5111.0,85,23,184,184,33.0,53.0,18.0,368,5.0,5.0,2.0,10.0,8.0,17.0,55.0,205,,,2.0,4.0,2.0,5.0,14.0,3.0,37.0,1.0,3.0,2.0,,5.0,2.0,7.0,3.0,2.0,1.0,3.0,3.0,1.0,6.0,2.0,4.0,,11.0,11.0,3.0,7.0,,,,33.0,0.25,0.25,0.47058823529411764,,0.5897435897435898,,0.6395348837209303,1.0,0.11764705882352941,0.2,24.019607843137255,0.5,,0.0425531914893617,0.03333333333333333,0.08108108108108109,0.05952380952380952,0.02564102564102564,,,0.08333333333333333,,0.1,0.1282051282051282,1.0,1.0,0.4,0.2564102564102564,0.2,0.25,,0.6923076923076923,0.49817435897435897,,0.16279069767441862,0.3333333333333333,0.03636363636363636,6.405882352941176,0.1793478260869565,,1.0,1.0,5.0,7.0,17.0,2.0,10.0,22.0,9.0,2.0,5.0,3.0,10.0,24.0,17.0,7.0,9.0,7.0,2.0,2.0,1.0,,,,,,10.0,0.8,0.45454545454545453,0.45454545454545453,0.4,0.625,0.625,0.5641025641025641,,0.020833333333333332,,,,0.1282051282051282,0.4358974358974359,0.4117647058823529,0.4117647058823529,0.7142857142857143,,0.125,1.0,0.25,0.4117647058823529,0.46645000000000003,,0.18181818181818182,26.631818181818186,1.0,2.0,3.0,1.0,2.0,2.0,2.0,12.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.045454545454545456,0.2,0.2,0.125,0.05128205128205128,0.5,0.5,0.6,0.75,1.0,0.125,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1630237,1610612744,Anthony Lamb,Anthony Lamb,1630237,GSW,1474.0,25,20,55,54,10.0,12.0,4.0,109,,,3.0,3.0,3.0,3.0,24.0,53,1.0,1.0,2.0,4.0,,1.0,4.0,,11.0,1.0,1.0,5.0,,6.0,2.0,8.0,1.0,,1.0,,1.0,,1.0,2.0,3.0,,,,,,1.0,1.0,1.0,10.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.9230769230769231,1.0,0.9230769230769231,1.0,,,24.13793103448276,,,0.29411764705882354,0.2,0.06666666666666667,0.1875,0.1111111111111111,0.3333333333333333,0.5,,0.6666666666666666,,,,,,0.23076923076923078,1.0,1.0,0.6666666666666666,0.7692307692307693,0.5150541666666666,,,,0.08333333333333333,4.6000000000000005,0.18181818181818182,,,,3.0,4.0,7.0,1.0,6.0,10.0,,,,1.0,,18.0,6.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,1.0,0.6,0.6666666666666666,,,,0.7692307692307693,,0.07692307692307693,0.09090909090909091,0.3333333333333333,,0.23076923076923078,0.5384615384615384,0.5714285714285714,0.5714285714285714,1.0,,,,1.0,0.6666666666666666,,,,27.82,,,2.0,,,,,2.0,,,,,,,,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
2738,1610612744,Andre Iguodala,Andre Iguodala,2738,GSW,6756.0,113,35,245,249,50.0,74.0,20.0,494,5.0,5.0,1.0,1.0,6.0,6.0,17.0,265,2.0,2.0,4.0,8.0,,10.0,19.0,6.0,47.0,2.0,7.0,5.0,2.0,14.0,3.0,17.0,4.0,3.0,1.0,7.0,2.0,,9.0,8.0,11.0,1.0,9.0,3.0,1.0,1.0,3.0,3.0,3.0,50.0,0.6666666666666666,0.8,1.0,1.0,0.5,0.6666666666666666,0.53125,0.6666666666666666,,,9.398496240601503,0.7777777777777778,0.25,0.07352941176470588,0.05263157894736842,0.14583333333333334,0.10344827586206896,0.03,0.047619047619047616,0.1875,0.05714285714285714,,0.1794871794871795,0.3333333333333333,1.0,1.0,0.6,0.06666666666666667,1.0,1.0,1.0,0.9333333333333333,0.5689,0.633,0.06666666666666667,0.16666666666666666,0.23529411764705882,1.8999999999999997,0.20408163265306123,2.0,,,2.0,1.0,7.0,3.0,1.0,9.0,2.0,1.0,1.0,5.0,4.0,3.0,7.0,1.0,9.0,7.0,2.0,3.0,1.0,,,,,1.0,4.0,1.0,0.1111111111111111,0.1111111111111111,1.0,0.16666666666666666,0.2857142857142857,0.6,,0.016129032258064516,0.019230769230769232,,0.3333333333333333,0.13333333333333333,0.4666666666666667,0.14285714285714285,0.14285714285714285,1.0,0.6666666666666666,,,0.5,0.14285714285714285,0.49910000000000004,,0.23529411764705882,25.099999999999998,,,,2.0,,,,4.0,,,7.0,1.0,,2.0,1.0,,,,0.16666666666666666,,,,,,,,0.3333333333333333,,,,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
201939,1610612744,Stephen Curry,Stephen Curry,201939,GSW,3993.0,67,26,147,152,40.0,50.0,10.0,299,7.0,11.0,3.0,8.0,12.0,24.0,72.0,144,,1.0,8.0,14.0,4.0,9.0,12.0,5.0,27.0,1.0,5.0,9.0,,14.0,2.0,16.0,1.0,1.0,,3.0,4.0,,7.0,2.0,8.0,2.0,7.0,10.0,2.0,4.0,,,,40.0,0.5833333333333334,0.5833333333333334,0.5,,0.65625,0.75,0.6923076923076923,0.8,0.16666666666666666,0.25,37.5796178343949,0.42857142857142855,,0.21428571428571427,0.037037037037037035,0.2,0.208955223880597,0.03389830508474576,0.06666666666666667,0.2,0.13043478260869565,0.4444444444444444,0.23809523809523808,0.22916666666666666,0.6363636363636364,0.7,0.7142857142857143,0.16666666666666666,0.375,0.5,0.6666666666666666,0.7291666666666666,0.5062260416666665,0.4717125,0.08,0.15384615384615385,0.1111111111111111,7.433333333333333,0.272108843537415,,2.0,2.0,3.0,12.0,21.0,5.0,13.0,24.0,9.0,2.0,4.0,6.0,19.0,21.0,21.0,12.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,,,19.0,0.5384615384615384,0.5416666666666666,0.5416666666666666,0.5,0.65,0.7307692307692307,0.5,0.09090909090909091,0.03125,0.038461538461538464,0.05263157894736842,,0.0625,0.4375,0.5714285714285714,0.5714285714285714,0.5,,0.2,1.0,0.5,0.5714285714285714,0.513975,,0.2638888888888889,26.654166666666665,2.0,5.0,1.0,1.0,2.0,2.0,3.0,10.0,18.0,,3.0,,1.0,,2.0,0.5,,,,,0.10416666666666667,0.4,0.5,0.3333333333333333,0.3333333333333333,1.0,0.1,0.4,,,,,3.0,3.0,6.0,,,1.0,2.0,2.0,,0.75,1.0,2.0,2.0,0.6666666666666666,0.2,0.6666666666666666,1.0,1.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,2950.0,49,-19,112,115,19.0,47.0,7.0,227,3.0,3.0,2.0,4.0,7.0,9.0,35.0,138,,,3.0,12.0,,2.0,3.0,2.0,7.0,,2.0,,1.0,3.0,,3.0,1.0,,1.0,1.0,1.0,,2.0,2.0,4.0,,2.0,,,,,,,19.0,0.8571428571428571,0.8571428571428571,0.7777777777777778,,0.7,0.75,0.7,0.75,,,22.689075630252102,0.5,0.3333333333333333,,,0.09523809523809523,0.0392156862745098,,,,,,0.05555555555555555,0.12,1.0,1.0,1.0,0.16,0.5,0.5,1.0,0.76,0.52477,0.5202,,,0.08571428571428572,9.122222222222222,0.16964285714285715,,,,1.0,6.0,15.0,3.0,7.0,16.0,,,,4.0,6.0,15.0,15.0,6.0,1.0,1.0,,,,,,1.0,,,6.0,0.7142857142857143,0.4375,0.4375,,0.75,0.75,0.64,,,,,,0.04,0.6,0.4,0.4,0.6666666666666666,,,,0.75,0.4,0.5693625,,0.17142857142857143,26.06875,2.0,2.0,1.0,1.0,1.0,,2.0,2.0,6.0,,1.0,,1.0,1.0,1.0,0.5,,,,,0.08,1.0,1.0,1.0,1.0,1.0,0.25,0.3333333333333333,,1.0,0.3333333333333333,,2.0,2.0,,,,,,,,1.0,1.0,1.0,1.0,0.5,,0.5,1.0,1.0,0.5,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
203952,1610612744,Andrew Wiggins,Andrew Wiggins,203952,GSW,1282.0,21,-1,46,49,2.0,13.0,4.0,95,3.0,4.0,1.0,2.0,4.0,7.0,11.0,45,1.0,2.0,2.0,2.0,1.0,,1.0,,3.0,1.0,,,,,3.0,3.0,5.0,3.0,2.0,1.0,,,1.0,3.0,5.0,,2.0,,,,2.0,1.0,2.0,2.0,0.25,0.25,0.5714285714285714,0.5,0.4230769230769231,0.3333333333333333,0.4230769230769231,0.3333333333333333,0.14285714285714285,0.5,27.45098039215686,1.0,,,0.125,,,0.13636363636363635,,,,,,0.3076923076923077,0.75,0.75,,0.15384615384615385,0.5,1.0,1.0,0.7692307692307693,0.5587692307692307,0.7497,,,0.18181818181818182,5.442857142857143,0.043478260869565216,2.0,,,3.0,,3.0,,1.0,6.0,,,,,,3.0,3.0,,1.0,1.0,,,2.0,,,,,1.0,,1.0,0.16666666666666666,0.16666666666666666,,,,0.46153846153846156,,0.14285714285714285,0.18181818181818182,,0.5,0.23076923076923078,0.23076923076923078,,,,0.6666666666666666,,,,,,,,25.233333333333334,,1.0,1.0,,,,,6.0,,,1.0,,,2.0,,,,,,,0.07692307692307693,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,1.0,1.0,1.0,,,,,,,0.5,0.3333333333333333,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1629660,1610612744,Ty Jerome,Ty Jerome,1629660,GSW,1397.0,23,11,50,48,12.0,8.0,5.0,98,,,,1.0,,1.0,9.0,53,,,,,,1.0,4.0,1.0,11.0,,3.0,,,3.0,,3.0,1.0,,1.0,,2.0,,2.0,,,,,,,,,,,12.0,,,,,0.9,,0.9,,,,12.727272727272727,,,,,0.25,0.13043478260869565,,,,,,0.2222222222222222,,,,,0.2,,,,0.8,0.49590000000000006,,,,,12.5,0.24,,,,1.0,2.0,3.0,1.0,3.0,4.0,,,,1.0,3.0,6.0,3.0,2.0,3.0,3.0,,,,,,1.0,,,3.0,0.6666666666666666,0.75,0.75,,1.5,1.5,0.8,,,,,,0.2,0.6,0.6666666666666666,0.6666666666666666,0.5,,,,1.0,0.6666666666666666,0.4092,,0.3333333333333333,26.15,,,1.0,,1.0,,1.0,,3.0,,,1.0,1.0,,,1.0,,,,,,,,1.0,1.0,1.0,,1.0,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1630541,1610612744,Moses Moody,Moses Moody,1630541,GSW,676.0,11,15,27,25,9.0,16.0,3.0,52,,1.0,1.0,2.0,1.0,3.0,3.0,23,,,,2.0,1.0,,2.0,,6.0,,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,9.0,1.0,1.0,0.3333333333333333,,0.25,,0.375,,0.3333333333333333,,13.333333333333334,,,,,0.2,0.07142857142857142,,,,,,,0.25,,,,0.5,0.5,0.5,1.0,0.5,0.36502500000000004,,0.25,0.3333333333333333,,4.366666666666667,0.3333333333333333,,,,,,1.0,,,1.0,1.0,,1.0,,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,0.25,1.0,,,,,,0.25,,,,,,,,,0.4104,,,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
