EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Transition Take Fouls Drawn,NonShootingPenaltyNonTakeFouls,OffFTReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3M,OffensiveGoaltends,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3FGM,PtsUnassisted3s,LongMidRangeAssists,Technical Free Throw Trips,LongMidRangePctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,Clear Path Fouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,3SecondViolations,Transition Take Fouls,3pt And 1 Free Throw Trips,on,BlockedCorner3,Corner3PctBlocked
1628963,1610612765,Marvin Bagley III,Marvin Bagley III,1628963,DET,13958.0,233,-66.0,475,484,131,124.0,51.0,959,33.0,39.0,9.0,12.0,6.0,9.0,8.0,28.0,3.0,5.0,2.0,1.0,2.0,12.0,2.0,4.0,44.0,72.0,2.0,14.0,22.0,116.0,589,10.0,17.0,1.0,7.0,27.0,8.0,17.0,2.0,4.0,7.0,29.0,54.0,34.0,6.0,16.0,1.0,11.0,2.0,5.0,4.0,4.0,4.0,12.0,6.0,16.0,20.0,23.0,5.0,48.0,22.0,70.0,2.0,6.0,5.0,1.0,4.0,1.0,8.0,1.0,3.0,1.0,12.0,2.0,5.0,15.0,25.0,6.0,26.0,1.0,4.0,1.0,30.0,2.0,15.0,1.0,8.0,7.0,1.0,8.0,5.0,1.0,1.0,29.0,131,1.0,0.6136363636363636,0.75,1.0,0.1428571428571428,0.5,0.1538461538461538,0.6111111111111112,0.5882352941176471,0.4705882352941176,0.5465116279069767,0.5555555555555556,0.5238095238095238,0.58,0.6136363636363636,0.58,0.1627906976744186,0.0694444444444444,0.0256410256410256,0.1428571428571428,20.93457943925234,0.3333333333333333,0.3571428571428571,0.2017543859649122,0.1311475409836065,0.2127659574468085,0.0625,0.2067307692307692,0.1009174311926605,0.1891891891891892,0.135593220338983,0.0384615384615384,0.088235294117647,0.1794871794871795,0.2542372881355932,0.0625,0.2328767123287671,0.1428571428571428,0.0606060606060606,0.625,0.4534883720930232,0.8461538461538461,0.868421052631579,0.6060606060606061,0.3255813953488372,0.2857142857142857,0.3333333333333333,0.625,0.0581395348837209,0.6,0.6,0.6666666666666666,0.0232558139534883,0.1395348837209302,0.1666666666666666,0.1666666666666666,1.0,0.6666666666666666,0.75,0.1111111111111111,0.0555555555555555,0.4285714285714285,0.6666666666666666,0.1904761904761904,0.5,0.6162790697674418,0.1818181818181818,0.5234464705882353,0.5919535714285713,0.518075,0.1515151515151515,0.1764705882352941,0.2327586206896551,0.25,4.809722222222224,26.742857142857137,0.2757894736842105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1628977,1610612765,Hamidou Diallo,Hamidou Diallo,1628977,DET,16680.0,278,-10.0,592,600,175,229.0,62.0,1192,42.0,55.0,10.0,10.0,14.0,15.0,13.0,31.0,4.0,10.0,3.0,,1.0,2.0,,,59.0,96.0,3.0,5.0,28.0,155.0,695,10.0,11.0,,8.0,28.0,18.0,27.0,1.0,1.0,7.0,46.0,76.0,42.0,9.0,18.0,,2.0,1.0,3.0,4.0,9.0,3.0,22.0,7.0,10.0,20.0,16.0,2.0,38.0,18.0,56.0,3.0,14.0,7.0,7.0,12.0,10.0,12.0,1.0,2.0,2.0,24.0,3.0,8.0,12.0,32.0,2.0,41.0,,2.0,6.0,49.0,9.0,26.0,3.0,3.0,,3.0,3.0,2.0,,,46.0,175,3.0,0.6440677966101694,0.76,1.0,0.6,1.0,0.6,0.6145833333333334,0.9090909090909092,0.6666666666666666,0.6287128712871287,0.9090909090909092,0.6964285714285714,0.640495867768595,0.875,0.6764705882352942,0.0495049504950495,0.03125,0.0363636363636363,0.032258064516129,22.137404580152676,0.5,0.1111111111111111,0.1300813008130081,0.0689655172413793,0.1801801801801801,0.0736842105263157,0.1538461538461538,0.0708333333333333,0.0816326530612244,0.0769230769230769,0.032258064516129,0.0579710144927536,0.12,0.108695652173913,0.1851851851851851,0.1686746987951807,0.2142857142857142,0.088235294117647,0.6666666666666666,0.5445544554455446,0.7636363636363637,0.7924528301886793,0.5714285714285714,0.3069306930693069,0.4193548387096774,0.4333333333333333,0.7692307692307693,0.099009900990099,0.4,0.4,1.0,0.0297029702970297,0.0198019801980198,0.5,0.5,1.0,0.9090909090909092,1.0,0.1,,0.5357142857142857,0.9333333333333332,,,0.594059405940594,0.5,0.539069801980198,0.5457444444444445,0.5077071428571429,0.2203389830508474,0.2300884955752212,0.1806451612903225,0.2967741935483871,5.259375,24.92,0.2956081081081081,2.0,1.0,1.0,5.0,1.0,2.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,5.0,0.0384615384615384,0.1153846153846153,0.6666666666666666,0.6666666666666666,1.0,0.0357142857142857,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1628995,1610612765,Kevin Knox II,Kevin Knox II,1628995,DET,17756.0,296,-77.0,620,624,200,199.0,70.0,1244,13.0,16.0,5.0,6.0,6.0,7.0,5.0,14.0,2.0,2.0,29.0,3.0,11.0,27.0,3.0,6.0,20.0,32.0,21.0,56.0,19.0,122.0,750,5.0,7.0,4.0,,16.0,7.0,11.0,6.0,13.0,13.0,45.0,26.0,14.0,63.0,8.0,,27.0,11.0,3.0,2.0,7.0,2.0,16.0,8.0,5.0,20.0,9.0,10.0,39.0,13.0,52.0,,5.0,5.0,,5.0,3.0,6.0,1.0,2.0,1.0,11.0,1.0,6.0,25.0,42.0,2.0,18.0,,,1.0,24.0,2.0,9.0,4.0,6.0,2.0,4.0,6.0,2.0,,1.0,45.0,200,4.0,0.65,0.8125,1.0,0.375,0.4615384615384615,0.375,0.625,0.7142857142857143,0.6363636363636364,0.5852272727272727,0.7272727272727273,0.6666666666666666,0.6161616161616161,0.7272727272727273,0.703125,0.6363636363636364,0.09375,0.0625,0.1428571428571428,15.850144092219018,0.4545454545454545,0.3571428571428571,0.0625,0.0344827586206896,0.1666666666666666,0.0592592592592592,0.1098484848484848,0.0464285714285714,0.0227272727272727,0.0405405405405405,0.037037037037037,0.0618556701030927,0.037037037037037,0.1014492753623188,,0.160919540229885,0.1818181818181818,,0.3333333333333333,0.1818181818181818,0.8125,0.8666666666666667,0.4615384615384615,0.1590909090909091,0.3571428571428571,0.4166666666666667,1.0,0.0227272727272727,1.0,1.0,1.0,0.3295454545454545,0.3068181818181818,0.4074074074074074,0.4074074074074074,1.0,0.5454545454545454,0.8333333333333334,0.2,0.2727272727272727,0.2916666666666667,0.8571428571428571,0.25,0.5,0.8181818181818182,0.4074074074074074,0.543165340909091,0.5589071428571428,0.5602041666666667,0.0947368421052631,0.2307692307692307,0.1311475409836065,0.3688524590163934,5.853125,24.866071428571427,0.3225806451612903,10.0,3.0,7.0,5.0,,4.0,1.0,,,1.0,,4.0,,5.0,,0.0526315789473684,0.3448275862068966,0.3448275862068966,1.0,0.2916666666666667,0.4285714285714285,2.0,1.0,2.0,1.0,0.5,0.6666666666666666,1.0,0.0909090909090909,,,,,,,,,,,,,,,,,,,,True,,
1630165,1610612765,Killian Hayes,Killian Hayes,1630165,DET,37647.0,627,-30.0,1290,1294,297,392.0,155.0,2584,19.0,28.0,1.0,2.0,6.0,8.0,26.0,82.0,19.0,38.0,19.0,4.0,23.0,65.0,3.0,20.0,64.0,148.0,29.0,84.0,16.0,231.0,1489,5.0,11.0,11.0,,16.0,17.0,36.0,5.0,23.0,12.0,61.0,16.0,112.0,63.0,2.0,,65.0,23.0,9.0,64.0,140.0,44.0,344.0,4.0,3.0,17.0,22.0,,39.0,7.0,46.0,1.0,35.0,15.0,20.0,25.0,19.0,17.0,5.0,6.0,1.0,42.0,1.0,14.0,39.0,74.0,1.0,33.0,1.0,4.0,8.0,22.0,2.0,5.0,6.0,9.0,6.0,3.0,9.0,5.0,,,57.0,294,3.0,0.125,0.1269841269841269,0.7241379310344828,0.3452380952380952,0.217391304347826,0.3452380952380952,0.4324324324324324,0.4545454545454545,0.4722222222222222,0.4633620689655172,0.3636363636363636,0.4152542372881356,0.4771784232365145,0.3636363636363636,0.4545454545454545,0.3620689655172414,0.0608108108108108,0.0714285714285714,0.0609756097560975,19.33060109289617,0.5952380952380952,,0.074074074074074,0.008955223880597,0.0639097744360902,0.0141843971631205,0.0692717584369449,0.0113452188006482,,0.0118343195266272,0.0169491525423728,0.0199004975124378,0.087719298245614,0.065040650406504,0.0666666666666666,0.0588235294117647,0.0806451612903225,0.0078740157480314,0.5555555555555556,0.1206896551724138,0.6785714285714286,0.7307692307692307,0.1578947368421052,0.3534482758620689,0.3170731707317073,0.3376623376623376,0.1153846153846153,0.1637931034482758,0.5,0.5277777777777778,0.1052631578947368,0.0818965517241379,0.2801724137931034,0.3538461538461538,0.3538461538461538,0.6956521739130435,0.0909090909090909,0.5,,0.1818181818181818,0.135593220338983,0.75,0.3389830508474576,0.15,0.4827586206896552,0.3538461538461538,0.4854484913793103,0.5114714285714287,0.4739296610169491,0.0212765957446808,0.0331125827814569,0.0692640692640692,0.264069264069264,10.12162162162162,25.677380952380947,0.2302325581395349,6.0,2.0,3.0,76.0,20.0,55.0,14.0,,7.0,,1.0,1.0,,12.0,,,0.3157894736842105,0.3157894736842105,0.8333333333333334,0.0508474576271186,0.6666666666666666,1.0,7.0,2.0,,0.1818181818181818,0.25,,0.3181818181818182,1.0,24.0,7.0,2.0,0.0526315789473684,0.1428571428571428,1.0,,,,,,,,,,,,,True,,
1630180,1610612765,Saddiq Bey,Saddiq Bey,1630180,DET,90006.0,1500,-247.0,3129,3134,846,901.0,372.0,6263,98.0,167.0,16.0,32.0,21.0,38.0,36.0,104.0,10.0,42.0,86.0,13.0,64.0,207.0,15.0,48.0,144.0,313.0,101.0,293.0,180.0,771.0,3772,21.0,48.0,33.0,21.0,105.0,33.0,70.0,27.0,67.0,53.0,200.0,96.0,192.0,279.0,28.0,8.0,199.0,64.0,40.0,37.0,84.0,27.0,205.0,18.0,38.0,84.0,82.0,17.0,183.0,59.0,242.0,19.0,50.0,38.0,12.0,20.0,13.0,34.0,5.0,7.0,12.0,54.0,2.0,14.0,29.0,86.0,4.0,126.0,,2.0,2.0,209.0,22.0,101.0,5.0,9.0,1.0,7.0,12.0,5.0,2.0,,200.0,838,5.0,0.3333333333333333,0.3692307692307692,0.9207920792079208,0.3447098976109215,0.4029850746268656,0.3543859649122807,0.4600638977635782,0.4375,0.4714285714285714,0.4876237623762376,0.5185185185185185,0.5364963503649635,0.5518731988472623,0.5645161290322581,0.5963855421686747,0.4834983498349835,0.1277955271565495,0.1197604790419161,0.1923076923076923,21.08229988726043,0.3703703703703703,0.1847826086956521,0.1134163208852005,0.0477987421383647,0.1324921135646687,0.0269865067466266,0.1223286661753868,0.0383036935704514,0.083941605839416,0.0354223433242506,0.0129870129870129,0.0323232323232323,0.0974729241877256,0.0952380952380952,0.1908396946564885,0.1407249466950959,0.109090909090909,0.0627062706270627,0.4166666666666667,0.2755775577557756,0.5868263473053892,0.6666666666666666,0.3979591836734694,0.1716171617161716,0.3461538461538461,0.4285714285714285,0.1666666666666666,0.0693069306930693,0.238095238095238,0.238095238095238,0.3,0.1419141914191419,0.3415841584158416,0.3091787439613526,0.3106796116504854,0.875,0.3950617283950617,0.5,0.0625,0.1604938271604938,0.2773722627737226,0.5526315789473685,0.3503649635036496,0.3125,0.759075907590759,0.321608040201005,0.5242754606365161,0.5001359649122809,0.5123784615384617,0.1523947750362844,0.2576530612244898,0.1361867704280155,0.2594033722438392,6.136102236421724,26.330716723549497,0.2703739213806327,37.0,12.0,19.0,47.0,10.0,33.0,13.0,3.0,1.0,5.0,5.0,7.0,,13.0,0.0329670329670329,0.0116279069767441,0.4302325581395348,0.4302325581395348,1.0,0.1386861313868613,0.631578947368421,6.0,20.0,14.0,,0.4242424242424242,0.4615384615384615,1.0,0.2469135802469135,8.0,24.0,1.0,7.0,,0.4,0.875,1.0,1.0,4.0,3.0,3.0,1.0,0.0034129692832764,0.0048309178743961,0.0134680134680134,,,,True,,
1631093,1610612765,Jaden Ivey,Jaden Ivey,1631093,DET,53103.0,885,-271.0,1851,1854,432,432.0,228.0,3705,67.0,126.0,8.0,11.0,15.0,29.0,27.0,79.0,15.0,45.0,13.0,2.0,38.0,112.0,6.0,24.0,109.0,250.0,40.0,125.0,100.0,438.0,2304,10.0,18.0,11.0,10.0,39.0,23.0,55.0,7.0,27.0,30.0,97.0,56.0,162.0,93.0,10.0,,112.0,38.0,37.0,62.0,140.0,39.0,342.0,13.0,14.0,49.0,42.0,,91.0,30.0,121.0,3.0,26.0,19.0,7.0,49.0,35.0,36.0,4.0,14.0,7.0,85.0,7.0,16.0,49.0,96.0,4.0,127.0,,3.0,6.0,141.0,13.0,63.0,13.0,7.0,5.0,2.0,8.0,5.0,,,97.0,427,12.0,0.2568807339449541,0.2692307692307692,0.775,0.32,0.2592592592592592,0.32,0.436,0.5555555555555556,0.4181818181818181,0.4506666666666666,0.5,0.4085365853658536,0.4988610478359909,0.5571428571428572,0.4619047619047619,0.3333333333333333,0.148,0.1746031746031746,0.1645569620253164,24.81024667931689,0.5764705882352941,,0.0976744186046511,0.0283975659229208,0.1276041666666666,0.032258064516129,0.1117936117936117,0.0301339285714285,0.0451977401129943,0.0277777777777777,,0.0294117647058823,0.0681818181818181,0.1160220994475138,0.1232876712328767,0.1217712177121771,0.1415929203539823,0.0159574468085106,0.625,0.336,0.5317460317460317,0.6442307692307693,0.2985074626865671,0.2106666666666666,0.3417721518987341,0.4090909090909091,0.2592592592592592,0.12,0.3333333333333333,0.3488372093023256,0.0666666666666666,0.0346666666666666,0.2986666666666667,0.3392857142857143,0.3423423423423423,0.7631578947368421,0.3793103448275862,0.7272727272727273,0.125,0.0689655172413793,0.3536585365853658,0.5172413793103449,0.2926829268292683,0.25,0.6693333333333333,0.3392857142857143,0.5222889333333334,0.5378705882352941,0.5159396341463415,0.1502347417840375,0.21,0.0890410958904109,0.2214611872146118,6.7068,26.475999999999992,0.233387358184765,2.0,1.0,3.0,78.0,23.0,57.0,16.0,3.0,12.0,2.0,2.0,4.0,3.0,13.0,0.0638297872340425,0.0412371134020618,0.1538461538461538,0.1538461538461538,1.0,0.0365853658536585,0.3333333333333333,,9.0,3.0,,0.2727272727272727,,,0.3103448275862069,3.0,27.0,5.0,,0.0444444444444444,0.3333333333333333,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,,0.008,0.0089285714285714,0.0079365079365079,1.0,,,True,,
1630587,1610612765,Isaiah Livers,Isaiah Livers,1630587,DET,16479.0,275,-108.0,568,564,156,145.0,70.0,1132,2.0,3.0,,,1.0,2.0,,3.0,1.0,2.0,18.0,1.0,8.0,26.0,1.0,5.0,3.0,8.0,16.0,44.0,11.0,65.0,703,1.0,1.0,3.0,2.0,7.0,1.0,3.0,4.0,11.0,3.0,17.0,4.0,2.0,48.0,,,26.0,8.0,1.0,4.0,8.0,3.0,20.0,4.0,4.0,15.0,9.0,2.0,26.0,8.0,34.0,,7.0,5.0,2.0,10.0,7.0,3.0,,3.0,1.0,13.0,,2.0,19.0,28.0,1.0,11.0,1.0,2.0,1.0,15.0,,2.0,2.0,5.0,3.0,2.0,5.0,3.0,,,17.0,156,2.0,0.6666666666666666,0.6666666666666666,1.0,0.3636363636363636,0.3636363636363636,0.3636363636363636,0.375,1.0,0.3333333333333333,0.5192307692307693,0.625,0.5,0.5517241379310345,0.7,0.5,0.8461538461538461,0.125,0.3333333333333333,,11.09375,0.7692307692307693,0.1818181818181818,0.0703125,0.028169014084507,0.1339285714285714,0.0353982300884955,0.1,0.0313725490196078,0.0425531914893617,0.0163934426229508,0.0294117647058823,0.0481927710843373,0.0181818181818181,0.087719298245614,0.1875,0.1149425287356321,0.2,,0.6,0.0576923076923076,0.6666666666666666,1.0,1.0,0.0576923076923076,,,,0.0384615384615384,0.5,0.5,,0.3461538461538461,0.5,0.3076923076923077,0.3076923076923077,1.0,,,,0.25,0.1428571428571428,0.5,0.3571428571428571,0.2,0.903846153846154,0.3076923076923077,0.5267274509803922,0.4731,0.5015357142857143,0.0714285714285714,0.2,0.1076923076923077,0.2615384615384615,9.2,25.463636363636365,0.2746478873239437,8.0,3.0,6.0,4.0,1.0,,2.0,,1.0,,,,,3.0,,,0.4444444444444444,0.4444444444444444,1.0,0.4285714285714285,0.5,,2.0,1.0,,0.3333333333333333,,,0.5,1.0,,2.0,1.0,,0.5,1.0,,,2.0,,,,,,0.0434782608695652,,,,True,,
202709,1610612765,Cory Joseph,Cory Joseph,202709,DET,17545.0,292,-26.0,602,598,205,203.0,68.0,1200,7.0,9.0,,,3.0,3.0,8.0,16.0,4.0,13.0,8.0,,7.0,27.0,2.0,9.0,19.0,38.0,8.0,35.0,16.0,78.0,736,,2.0,2.0,4.0,4.0,10.0,14.0,2.0,10.0,14.0,40.0,12.0,26.0,18.0,,,27.0,7.0,4.0,28.0,53.0,22.0,134.0,1.0,1.0,9.0,11.0,1.0,21.0,2.0,23.0,1.0,9.0,6.0,3.0,7.0,6.0,6.0,,1.0,,13.0,,5.0,13.0,34.0,4.0,19.0,,3.0,4.0,21.0,2.0,7.0,4.0,1.0,,1.0,1.0,1.0,,,40.0,205,4.0,0.3157894736842105,0.3157894736842105,0.75,0.2285714285714285,0.2,0.2285714285714285,0.5,,0.7142857142857143,0.4246575342465753,,0.5416666666666666,0.4756097560975609,0.3333333333333333,0.625,0.4794520547945205,0.1052631578947368,0.1111111111111111,0.0625,14.011799410029498,0.5384615384615384,0.04,0.0774647887323943,0.0071428571428571,0.0865384615384615,0.008,0.08130081300813,0.0075471698113207,0.0227272727272727,,,,0.0212765957446808,0.1,0.12,0.1012658227848101,0.04,0.024390243902439,1.0,0.1232876712328767,0.7777777777777778,0.875,0.4285714285714285,0.2191780821917808,0.5,0.5333333333333333,0.25,0.1780821917808219,0.3076923076923077,0.3636363636363636,0.25,0.1095890410958904,0.3698630136986301,0.2592592592592592,0.2592592592592592,0.7142857142857143,,,,,0.125,1.0,0.375,0.2222222222222222,0.6027397260273972,0.2592592592592592,0.4868006849315068,0.4306,0.4843895833333332,0.0897435897435897,0.1627906976744186,0.0512820512820512,0.5128205128205128,9.965789473684213,25.81714285714286,0.340531561461794,1.0,,1.0,25.0,6.0,15.0,6.0,,1.0,,,4.0,,5.0,,0.0294117647058823,0.125,0.125,1.0,0.0416666666666666,,,2.0,,,,,,0.5,,6.0,4.0,1.0,0.1538461538461538,,,,,,,,,,,,,,,True,,
202711,1610612765,Bojan Bogdanovic,Bojan Bogdanovic,202711,DET,53846.0,897,-133.0,1881,1886,476,513.0,236.0,3767,64.0,99.0,10.0,17.0,22.0,33.0,55.0,106.0,20.0,44.0,53.0,6.0,52.0,114.0,8.0,25.0,139.0,249.0,77.0,167.0,110.0,619.0,2286,22.0,34.0,14.0,10.0,75.0,38.0,64.0,11.0,30.0,50.0,159.0,160.0,118.0,195.0,6.0,,114.0,52.0,39.0,39.0,74.0,23.0,187.0,5.0,9.0,39.0,38.0,5.0,82.0,14.0,96.0,2.0,18.0,14.0,4.0,35.0,15.0,24.0,5.0,20.0,4.0,59.0,3.0,13.0,29.0,64.0,6.0,89.0,,2.0,3.0,124.0,7.0,30.0,24.0,3.0,1.0,2.0,3.0,1.0,,,157.0,468,19.0,0.5755395683453237,0.5882352941176471,0.8441558441558441,0.4610778443113772,0.3666666666666666,0.4610778443113772,0.5582329317269076,0.6470588235294118,0.59375,0.6117788461538461,0.6770833333333334,0.5797872340425532,0.6502145922746781,0.7115384615384616,0.6463414634146342,0.4014423076923077,0.1566265060240964,0.1717171717171717,0.1886792452830188,24.24523920111472,0.5932203389830508,0.1041666666666666,0.0853932584269663,0.0184804928131416,0.1002570694087403,0.0120481927710843,0.092326139088729,0.0155210643015521,0.0217391304347826,0.0228310502283105,,0.0130718954248366,0.0828402366863905,0.078125,0.1071428571428571,0.1111111111111111,0.0693069306930693,0.0125786163522012,0.3333333333333333,0.2379807692307692,0.6464646464646465,0.7804878048780488,0.609375,0.2548076923076923,0.5188679245283019,0.6395348837209303,0.5636363636363636,0.1057692307692307,0.4545454545454545,0.4761904761904761,0.5,0.1274038461538461,0.2740384615384615,0.4561403508771929,0.4601769911504424,0.8076923076923077,0.3541666666666667,0.5882352941176471,0.7,0.125,0.351063829787234,0.6666666666666666,0.2659574468085106,0.32,0.6394230769230769,0.4561403508771929,0.5202846153846153,0.5208779411764706,0.5274297872340425,0.0814479638009049,0.1102941176470588,0.1211631663974151,0.2568659127625202,7.512851405622491,25.454491017964077,0.253056884635832,25.0,3.0,5.0,35.0,16.0,18.0,16.0,,5.0,2.0,1.0,4.0,,8.0,,0.0091743119266055,0.4716981132075472,0.4716981132075472,0.92,0.0531914893617021,0.6,2.0,8.0,7.0,,0.5,0.3333333333333333,1.0,0.1666666666666666,5.0,36.0,1.0,14.0,0.0454545454545454,0.625,0.8,1.0,,6.0,,,,0.0059880239520958,0.0087719298245614,0.0352941176470588,1.0,1.0,3.0,True,,
202692,1610612765,Alec Burks,Alec Burks,202692,DET,29909.0,498,-47.0,1037,1041,345,410.0,109.0,2078,12.0,19.0,,2.0,7.0,10.0,16.0,37.0,8.0,25.0,21.0,1.0,27.0,76.0,8.0,26.0,36.0,81.0,37.0,97.0,66.0,249.0,1247,1.0,7.0,7.0,2.0,13.0,15.0,28.0,9.0,31.0,32.0,89.0,24.0,48.0,72.0,,,76.0,27.0,4.0,21.0,49.0,11.0,119.0,2.0,3.0,35.0,31.0,2.0,68.0,5.0,73.0,3.0,17.0,9.0,8.0,12.0,7.0,12.0,2.0,5.0,3.0,24.0,,12.0,20.0,37.0,1.0,55.0,,3.0,6.0,81.0,7.0,29.0,9.0,1.0,1.0,,1.0,,,,86.0,341,6.0,0.3333333333333333,0.3333333333333333,0.6486486486486487,0.3814432989690721,0.2903225806451613,0.3814432989690721,0.4444444444444444,0.1428571428571428,0.5357142857142857,0.5140449438202247,0.3928571428571428,0.4830508474576271,0.5801886792452831,0.4333333333333333,0.5789473684210527,0.5449438202247191,0.0493827160493827,0.1052631578947368,0.027027027027027,20.309810671256457,0.5,0.0526315789473684,0.1365638766519823,0.0124481327800829,0.1658767772511848,0.0085470085470085,0.1506849315068493,0.0105263157894736,,0.017094017094017,0.0192307692307692,0.0113636363636363,0.1375,0.0925925925925925,0.2564102564102564,0.1455696202531645,0.2264150943396226,0.0303030303030303,,0.1067415730337078,0.631578947368421,0.7058823529411765,0.4166666666666667,0.2078651685393258,0.4324324324324324,0.4444444444444444,0.3125,0.1404494382022472,0.32,0.3333333333333333,0.25,0.1179775280898876,0.4269662921348314,0.3552631578947368,0.3648648648648648,0.5185185185185185,0.1428571428571428,,,0.0714285714285714,0.1694915254237288,0.7,0.4406779661016949,0.3076923076923077,0.651685393258427,0.3552631578947368,0.4965047752808988,0.4769444444444445,0.4899949152542374,0.1576354679802955,0.2815533980582524,0.0522088353413654,0.357429718875502,10.141975308641976,25.527835051546397,0.3326904532304725,10.0,1.0,5.0,28.0,10.0,16.0,8.0,,5.0,1.0,,,,4.0,,,0.4761904761904761,0.4761904761904761,1.0,0.0847457627118644,0.2,,6.0,3.0,,0.4285714285714285,,,0.4285714285714285,3.0,39.0,4.0,3.0,0.04,0.5,0.6666666666666666,2.0,,3.0,,,,0.0206185567010309,0.0263157894736842,0.03,,,,True,,
