EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,Corner3Assists,AtRimAssists,BadPassSteals,BadPassTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls Drawn,BlockedLongMidRange,Arc3PctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,FTOffRebounds,FTDefRebounds,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,DefFTReboundPct,OffFTReboundPct,Transition Take Fouls Drawn,Technical Free Throw Trips,SecondChanceCorner3FGM,Transition Take Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,on,Charge Fouls Drawn,Clear Path Fouls,3SecondViolations
1626162,1610612766,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,CHA,8411.0,140,13,292,289,81,47.0,32.0,581,13.0,17.0,1.0,2.0,2.0,3.0,7.0,15.0,1.0,4.0,3.0,5.0,1.0,1.0,6.0,20.0,1.0,1.0,3.0,21.0,36.0,9.0,25.0,17.0,86.0,325,2.0,4.0,1.0,3.0,7.0,2.0,5.0,2.0,4.0,2.0,12.0,26.0,16.0,27.0,2.0,20.0,6.0,3.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,2.0,2.0,9.0,9.0,18.0,4.0,22.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,5.0,1.0,7.0,13.0,1.0,17.0,2.0,18.0,6.0,11.0,1.0,2.0,1.0,1.0,2.0,1.0,12.0,81,1.0,0.6190476190476191,0.65,1.0,0.36,0.5,0.36,0.5833333333333334,0.5,0.4,0.5655737704918032,0.4,0.5555555555555556,0.6417910447761194,0.5833333333333334,0.6,0.4098360655737705,0.08333333333333333,0.11764705882352941,0.06666666666666667,22.085889570552148,0.6,0.13043478260869565,0.02531645569620253,0.14285714285714285,0.0392156862745098,0.13636363636363635,0.03076923076923077,0.047619047619047616,0.022222222222222223,0.05714285714285714,0.1111111111111111,0.13793103448275862,0.15384615384615385,0.1951219512195122,0.045454545454545456,0.07142857142857142,0.5,0.2786885245901639,0.7647058823529411,0.8666666666666667,0.8461538461538461,0.2459016393442623,0.4666666666666667,0.5,0.2857142857142857,0.06557377049180328,0.25,0.25,0.08196721311475409,0.6,0.6,1.0,0.32786885245901637,0.3,0.3,1.0,0.4,0.5,1.0,0.2,0.3333333333333333,0.6666666666666666,0.1111111111111111,1.0,0.3333333333333333,0.3333333333333333,0.6885245901639344,0.3,0.5227049180327868,0.57445,0.5198611111111111,0.16666666666666666,0.2682926829268293,0.08139534883720931,0.13953488372093023,5.9833333333333325,25.104,0.2773972602739726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1626179,1610612766,Terry Rozier,Terry Rozier,1626179,CHA,22914.0,382,-24,793,794,216,180.0,81.0,1587,23.0,40.0,2.0,2.0,10.0,15.0,17.0,47.0,9.0,25.0,5.0,21.0,2.0,10.0,26.0,64.0,2.0,6.0,19.0,49.0,112.0,31.0,85.0,28.0,219.0,901,3.0,5.0,6.0,2.0,11.0,18.0,38.0,8.0,29.0,10.0,70.0,24.0,74.0,45.0,,63.0,26.0,10.0,32.0,15.0,47.0,13.0,9.0,5.0,109.0,2.0,1.0,15.0,15.0,30.0,3.0,33.0,1.0,17.0,7.0,10.0,3.0,10.0,3.0,20.0,5.0,13.0,27.0,2.0,32.0,5.0,41.0,4.0,19.0,2.0,4.0,3.0,1.0,4.0,2.0,70.0,216,2.0,0.24489795918367346,0.24489795918367346,0.4838709677419355,0.36470588235294116,0.27586206896551724,0.36904761904761907,0.4375,0.6,0.47368421052631576,0.4847715736040609,0.4090909090909091,0.44776119402985076,0.5093023255813953,0.4583333333333333,0.47297297297297297,0.43147208121827413,0.08928571428571429,0.1,0.10638297872340426,26.553672316384183,0.5,0.07042253521126761,0.004545454545454545,0.08571428571428572,0.013605442176870748,0.07731958762886598,0.008174386920980926,,0.009259259259259259,0.018691588785046728,0.075,0.06521739130434782,0.07317073170731707,0.07017543859649122,0.11475409836065574,0.009523809523809525,0.5,0.20304568527918782,0.575,0.6388888888888888,0.30434782608695654,0.23857868020304568,0.3617021276595745,0.40476190476190477,0.11764705882352941,0.12690355329949238,0.36,0.375,0.1065989847715736,0.23809523809523808,0.25,0.8,0.3248730964467005,0.40625,0.40625,0.4230769230769231,0.18181818181818182,1.0,,0.18181818181818182,0.22388059701492538,0.6666666666666666,0.14925373134328357,0.2,0.2835820895522388,0.3157894736842105,0.6345177664974619,0.4126984126984127,0.5180252551020408,0.5519499999999999,0.5144931818181817,0.09389671361502347,0.14960629921259844,0.0502283105022831,0.319634703196347,8.59642857142857,25.450588235294113,0.2723833543505675,4.0,1.0,1.0,48.0,1.0,1.0,2.0,18.0,10.0,7.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,0.16666666666666666,0.011764705882352941,0.04,0.047619047619047616,0.3333333333333333,0.36363636363636365,0.5,1.0,0.011627906976744186,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628372,1610612766,Dennis Smith Jr.,Dennis Smith Jr.,1628372,CHA,20564.0,343,-5,718,709,210,172.0,75.0,1427,26.0,39.0,1.0,2.0,6.0,9.0,14.0,30.0,5.0,18.0,1.0,7.0,1.0,4.0,2.0,21.0,4.0,1.0,9.0,45.0,87.0,3.0,28.0,19.0,118.0,752,3.0,7.0,4.0,,6.0,12.0,27.0,2.0,13.0,8.0,38.0,40.0,50.0,9.0,,21.0,2.0,7.0,37.0,20.0,57.0,13.0,13.0,2.0,134.0,1.0,5.0,21.0,16.0,37.0,6.0,43.0,2.0,17.0,11.0,10.0,1.0,9.0,2.0,19.0,7.0,15.0,34.0,1.0,20.0,2.0,23.0,1.0,11.0,1.0,3.0,2.0,,3.0,3.0,38.0,209,1.0,0.4444444444444444,0.4444444444444444,1.0,0.10714285714285714,0.15384615384615385,0.10714285714285714,0.5172413793103449,0.42857142857142855,0.4444444444444444,0.43043478260869567,0.2727272727272727,0.375,0.46825396825396826,0.2727272727272727,0.4318181818181818,0.24347826086956523,0.08045977011494253,0.10256410256410256,0.1,17.967781908302353,0.5263157894736842,0.07692307692307693,0.025510204081632654,0.12574850299401197,0.006666666666666667,0.09866666666666667,0.017341040462427744,,0.05128205128205128,,0.0945945945945946,0.054945054945054944,0.09302325581395349,0.11475409836065574,0.15555555555555556,0.03636363636363636,1.0,0.3391304347826087,0.6666666666666666,0.7428571428571429,0.5,0.2608695652173913,0.4666666666666667,0.5185185185185185,0.35714285714285715,0.1565217391304348,0.2777777777777778,0.2777777777777778,0.06086956521739131,0.14285714285714285,0.14285714285714285,1.0,0.1826086956521739,0.09523809523809523,0.1,1.0,0.18181818181818182,0.5,,0.36363636363636365,0.225,0.6666666666666666,0.1,0.25,0.225,0.1111111111111111,0.5826086956521739,0.09523809523809523,0.5160685840707964,0.42435,0.48448947368421047,0.088,0.1134020618556701,0.05084745762711865,0.3220338983050847,7.032183908045977,26.06428571428571,0.2924791086350975,,,,,,1.0,7.0,22.0,6.0,8.0,3.0,1.0,2.0,2.0,1.0,1.0,,2.0,,0.03571428571428571,,,0.4,,,,,1.0,1.0,0.047619047619047616,0.024390243902439025,0.024390243902439025,,,,,,,,,,,,,,,,,,True,,,
1631109,1610612766,Mark Williams,Mark Williams,1631109,CHA,47855.0,798,-82,1669,1666,445,342.0,175.0,3335,127.0,180.0,45.0,67.0,40.0,51.0,20.0,54.0,4.0,7.0,,,,,,,,,,151.0,241.0,,,63.0,365.0,1897,46.0,73.0,,14.0,106.0,47.0,69.0,,,21.0,115.0,204.0,98.0,,66.0,,,19.0,11.0,7.0,18.0,4.0,2.0,4.0,43.0,24.0,66.0,83.0,106.0,202.0,92.0,294.0,12.0,27.0,8.0,14.0,3.0,24.0,7.0,38.0,10.0,52.0,91.0,14.0,72.0,1.0,91.0,9.0,44.0,6.0,40.0,22.0,18.0,43.0,28.0,115.0,444,6.0,0.6754966887417219,0.864406779661017,,,,,0.6265560165975104,0.6301369863013698,0.6811594202898551,0.6265560165975104,0.6301369863013698,0.6811594202898551,0.6471631205673759,0.6625,0.7012195121951219,,0.07883817427385892,0.08888888888888889,0.05555555555555555,17.121455323702513,0.3684210526315789,0.2420091324200913,0.14634146341463414,0.21957671957671956,0.07250755287009064,0.23161764705882354,0.11508951406649616,0.17159763313609466,0.12857142857142856,0.07317073170731707,0.2,0.26285714285714284,0.2840909090909091,0.22140221402214022,0.21495327102803738,0.16901408450704225,0.6511627906976745,0.7468879668049793,0.7055555555555556,0.774390243902439,0.6456692913385826,0.22406639004149378,0.37037037037037035,0.39215686274509803,0.8,0.029045643153526972,0.5714285714285714,0.5714285714285714,,,,,,,,,0.9178082191780822,0.6716417910447762,0.1111111111111111,,0.7391304347826086,0.7843137254901961,,,,,0.7468879668049793,,0.5949037344398342,0.6088864406779663,0.597363768115942,0.15942028985507245,0.15942028985507245,0.29041095890410956,0.3150684931506849,3.019502074688798,,0.2666267225883763,,,,,,,3.0,5.0,19.0,7.0,4.0,,1.0,5.0,,8.0,,6.0,,,,,1.0,,,,,9.0,,,0.1388888888888889,0.07058823529411765,2.0,13.0,3.0,2.0,1.0,11.0,1.0,1.0,0.3170731707317073,0.044444444444444446,,,,,,,,True,,,
202330,1610612766,Gordon Hayward,Gordon Hayward,202330,CHA,26976.0,450,-2,946,943,216,174.0,96.0,1889,18.0,23.0,2.0,2.0,5.0,5.0,39.0,72.0,16.0,31.0,5.0,12.0,,2.0,10.0,29.0,1.0,1.0,3.0,73.0,126.0,15.0,41.0,37.0,228.0,1058,4.0,7.0,1.0,4.0,12.0,16.0,26.0,1.0,5.0,10.0,45.0,70.0,76.0,39.0,4.0,29.0,10.0,5.0,47.0,23.0,70.0,17.0,6.0,3.0,163.0,4.0,2.0,29.0,17.0,50.0,6.0,56.0,,11.0,2.0,15.0,2.0,11.0,9.0,26.0,6.0,15.0,24.0,3.0,40.0,,46.0,9.0,26.0,1.0,3.0,,3.0,3.0,3.0,45.0,215,1.0,0.4794520547945205,0.49295774647887325,0.8666666666666667,0.36585365853658536,0.2,0.36585365853658536,0.5793650793650794,0.5714285714285714,0.6153846153846154,0.5718562874251497,0.5,0.5645161290322581,0.6135135135135135,0.6,0.5945945945945946,0.24550898203592814,0.03968253968253968,0.043478260869565216,0.041666666666666664,20.076117982873456,0.5769230769230769,0.06746031746031746,0.008,0.13302752293577982,0.02247191011235955,0.09787234042553192,0.014018691588785047,0.012345679012345678,0.007936507936507936,0.029850746268656716,0.06930693069306931,0.09,0.0196078431372549,0.14383561643835616,0.1111111111111111,,1.0,0.1377245508982036,0.782608695652174,0.8181818181818182,0.6666666666666666,0.4311377245508982,0.5416666666666666,0.5652173913043478,0.4358974358974359,0.18562874251497005,0.5161290322580645,0.5333333333333333,0.0718562874251497,0.4166666666666667,0.4166666666666667,1.0,0.17365269461077845,0.3448275862068966,0.3448275862068966,0.8,0.25,1.0,,0.125,0.16129032258064516,1.0,0.06451612903225806,,0.0967741935483871,0.3333333333333333,0.38323353293413176,0.3448275862068966,0.4914763473053893,0.45933999999999997,0.4805290322580646,0.14130434782608695,0.18181818181818182,0.05263157894736842,0.19736842105263158,10.116666666666669,25.378048780487806,0.22832980972515857,,,,6.0,,,6.0,38.0,9.0,6.0,,,4.0,,1.0,,,1.0,,,0.03225806451612903,,0.375,,,,,1.0,,,,,,4.0,,,,,,,0.21052631578947367,,1.0,1.0,,,,,,True,,,
1629004,1610612766,Svi Mykhailiuk,Svi Mykhailiuk,1629004,CHA,7510.0,125,15,258,254,74,34.0,31.0,512,9.0,15.0,1.0,2.0,1.0,4.0,,3.0,2.0,3.0,4.0,8.0,2.0,2.0,5.0,18.0,2.0,,4.0,11.0,21.0,9.0,26.0,9.0,58.0,290,1.0,2.0,2.0,1.0,6.0,2.0,5.0,2.0,6.0,5.0,15.0,10.0,12.0,24.0,,18.0,5.0,3.0,7.0,6.0,13.0,2.0,1.0,,32.0,1.0,5.0,3.0,3.0,6.0,6.0,12.0,2.0,3.0,,6.0,1.0,4.0,3.0,10.0,3.0,3.0,7.0,2.0,9.0,1.0,12.0,1.0,3.0,2.0,1.0,1.0,,1.0,1.0,13.0,73,1.0,0.45454545454545453,0.45454545454545453,0.8888888888888888,0.34615384615384615,0.3333333333333333,0.34615384615384615,0.5238095238095238,0.5,0.4,0.5212765957446809,0.625,0.45454545454545453,0.5576923076923077,0.6,0.5357142857142857,0.5531914893617021,0.14285714285714285,0.13333333333333333,0.3333333333333333,20.945945945945947,0.6,0.05454545454545454,0.06756756756756757,0.05172413793103448,0.023255813953488372,0.05309734513274336,0.05128205128205128,0.1282051282051282,,0.030303030303030304,0.08333333333333333,,0.09090909090909091,0.06818181818181818,,0.08695652173913043,1.0,0.3191489361702128,0.6,0.6923076923076923,0.3333333333333333,0.06382978723404255,,,,0.06382978723404255,0.6666666666666666,0.6666666666666666,0.1702127659574468,0.5,0.5,1.0,0.3829787234042553,0.2777777777777778,0.2777777777777778,0.8,0.5,0.5,,0.5,0.36363636363636365,0.25,0.18181818181818182,1.0,0.36363636363636365,,0.8723404255319149,0.2777777777777778,0.5696627659574468,0.611975,0.5730227272727273,0.08,0.13043478260869565,0.10344827586206896,0.25862068965517243,4.9523809523809526,25.18846153846154,0.2868217054263566,,1.0,1.0,3.0,,,4.0,6.0,3.0,3.0,1.0,,,1.0,,,1.0,1.0,0.5,,,,1.0,,0.5,,0.037037037037037035,,,,,,,,,,,,,,,,,,,,,,,True,,,
1629023,1610612766,P.J. Washington,P.J. Washington,1629023,CHA,21154.0,353,5,739,742,99,90.0,80.0,1481,28.0,40.0,10.0,11.0,4.0,6.0,13.0,30.0,3.0,7.0,5.0,14.0,1.0,2.0,19.0,54.0,1.0,2.0,6.0,44.0,77.0,24.0,68.0,19.0,179.0,831,13.0,15.0,1.0,1.0,27.0,5.0,9.0,3.0,8.0,10.0,29.0,66.0,22.0,72.0,16.0,54.0,19.0,9.0,20.0,9.0,29.0,7.0,3.0,2.0,67.0,5.0,7.0,30.0,30.0,68.0,13.0,81.0,4.0,12.0,2.0,8.0,5.0,8.0,3.0,16.0,2.0,16.0,22.0,,22.0,,28.0,4.0,13.0,3.0,14.0,10.0,4.0,15.0,9.0,29.0,98,3.0,0.75,0.9166666666666666,1.0,0.35294117647058826,0.375,0.35294117647058826,0.5714285714285714,0.8666666666666667,0.5555555555555556,0.5517241379310345,0.8125,0.5588235294117647,0.5700636942675159,0.84375,0.6590909090909091,0.4689655172413793,0.11688311688311688,0.15,0.1,20.81829121540313,0.5,0.14925373134328357,0.035175879396984924,0.16574585635359115,0.03225806451612903,0.15706806282722513,0.03389830508474576,0.05194805194805195,0.031578947368421054,0.032520325203252036,0.2073170731707317,0.08860759493670886,0.15,0.16923076923076924,0.1568627450980392,0.06060606060606061,0.6,0.27586206896551724,0.7,0.8235294117647058,0.6785714285714286,0.20689655172413793,0.43333333333333335,0.48148148148148145,0.9230769230769231,0.04827586206896552,0.42857142857142855,0.42857142857142855,0.09655172413793103,0.35714285714285715,0.35714285714285715,1.0,0.3724137931034483,0.35185185185185186,0.3584905660377358,1.0,0.6875,0.9090909090909091,0.2,0.0625,0.35294117647058826,0.6666666666666666,0.11764705882352941,0.5,0.35294117647058826,0.3333333333333333,0.7448275862068966,0.35185185185185186,0.5397841379310345,0.5509318181818181,0.5599735294117647,0.08441558441558442,0.1511627906976744,0.15083798882681565,0.16201117318435754,5.609090909090909,25.33529411764706,0.13396481732070364,,,,,,1.0,2.0,15.0,10.0,5.0,,1.0,2.0,,,1.0,,2.0,,0.014705882352941176,,,0.6666666666666666,,,,,1.0,,0.018518518518518517,,0.03125,1.0,8.0,1.0,1.0,,,,,0.38095238095238093,0.037037037037037035,,,,,,,,True,,,
1630163,1610612766,LaMelo Ball,LaMelo Ball,1630163,CHA,19256.0,321,-46,682,689,104,110.0,74.0,1371,15.0,34.0,3.0,6.0,3.0,6.0,12.0,38.0,8.0,18.0,3.0,11.0,,,34.0,84.0,6.0,5.0,11.0,35.0,90.0,37.0,95.0,28.0,209.0,805,3.0,7.0,7.0,,12.0,5.0,14.0,5.0,11.0,9.0,34.0,18.0,52.0,54.0,4.0,84.0,34.0,7.0,54.0,20.0,74.0,12.0,16.0,2.0,168.0,6.0,5.0,30.0,27.0,57.0,11.0,68.0,6.0,7.0,5.0,18.0,6.0,20.0,4.0,38.0,7.0,12.0,26.0,1.0,29.0,3.0,34.0,3.0,13.0,5.0,1.0,1.0,,1.0,,34.0,104,3.0,0.2571428571428571,0.2727272727272727,0.4864864864864865,0.3894736842105263,0.45454545454545453,0.3894736842105263,0.3888888888888889,0.42857142857142855,0.35714285714285715,0.4891891891891892,0.42857142857142855,0.5,0.52,0.42857142857142855,0.55,0.5135135135135135,0.07777777777777778,0.029411764705882353,0.15789473684210525,30.890052356020945,0.47368421052631576,0.15083798882681565,0.02824858757062147,0.18072289156626506,0.04,0.16521739130434782,0.03363914373088685,0.014925373134328358,0.047619047619047616,0.04310344827586207,0.0821917808219178,0.14285714285714285,0.3055555555555556,0.19166666666666668,0.15217391304347827,0.05660377358490566,,0.1837837837837838,0.4411764705882353,0.45454545454545453,0.3333333333333333,0.20540540540540542,0.3157894736842105,0.375,0.16666666666666666,0.0972972972972973,0.4444444444444444,0.4444444444444444,0.05945945945945946,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.4540540540540541,0.40476190476190477,0.40476190476190477,0.47058823529411764,0.42857142857142855,0.5,0.3333333333333333,0.42857142857142855,0.24,0.5,,,0.44,0.45454545454545453,0.6972972972972973,0.40476190476190477,0.5198386486486487,0.5557071428571428,0.48878400000000005,0.06666666666666667,0.13,0.05741626794258373,0.16267942583732056,7.3488888888888875,27.367368421052632,0.15249266862170088,1.0,1.0,2.0,57.0,,,8.0,36.0,2.0,14.0,3.0,1.0,2.0,,2.0,3.0,,,0.2857142857142857,,,,0.25,0.07142857142857142,0.16666666666666666,1.0,,,,,,0.029411764705882353,,,,,,,,,,,1.0,3.0,1.0,1.0,1.0,,,True,,,
1630177,1610612766,Theo Maledon,Theo Maledon,1630177,CHA,9328.0,155,-57,327,323,123,77.0,34.0,650,6.0,12.0,1.0,2.0,,1.0,4.0,14.0,1.0,2.0,,1.0,,,6.0,22.0,1.0,1.0,8.0,11.0,28.0,6.0,23.0,12.0,52.0,406,2.0,3.0,1.0,,7.0,1.0,6.0,1.0,8.0,1.0,6.0,4.0,18.0,12.0,2.0,21.0,6.0,3.0,20.0,20.0,40.0,13.0,1.0,2.0,100.0,2.0,1.0,5.0,10.0,15.0,3.0,18.0,,8.0,2.0,10.0,1.0,2.0,1.0,12.0,3.0,10.0,14.0,,9.0,,15.0,1.0,8.0,,2.0,1.0,1.0,2.0,1.0,6.0,123,,0.18181818181818182,0.2,0.6666666666666666,0.2608695652173913,0.125,0.2727272727272727,0.39285714285714285,0.6666666666666666,0.16666666666666666,0.39215686274509803,0.875,0.17857142857142858,0.4482758620689655,0.875,0.2,0.45098039215686275,0.10714285714285714,0.16666666666666666,0.07142857142857142,19.07356948228883,0.8333333333333334,0.14492753623188406,0.012658227848101266,0.08064516129032258,0.029411764705882353,0.11450381679389313,0.02040816326530612,0.02564102564102564,,0.02040816326530612,0.14705882352941177,0.18181818181818182,0.07692307692307693,0.0784313725490196,0.09090909090909091,,0.5,0.23529411764705882,0.5,0.6,0.16666666666666666,0.27450980392156865,0.2857142857142857,0.3076923076923077,0.25,0.0392156862745098,0.5,0.5,0.0196078431372549,,,,0.43137254901960786,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.5,0.5,,0.25,0.07142857142857142,,,,0.5714285714285714,0.125,0.6862745098039216,0.2857142857142857,0.505343,0.5353333333333333,0.5111384615384615,0.13793103448275862,0.22857142857142856,0.1346153846153846,0.11538461538461539,6.417857142857143,27.16086956521739,0.3761467889908257,,1.0,1.0,6.0,1.0,,7.0,17.0,6.0,9.0,1.0,,,,,,,2.0,1.0,,,,,,1.0,1.0,,,,,,0.05263157894736842,,,,,,,,,,,,,,,,,,True,,,
1629667,1610612766,Jalen McDaniels,Jalen McDaniels,1629667,CHA,13277.0,221,-18,464,464,133,128.0,52.0,928,19.0,26.0,2.0,4.0,7.0,8.0,7.0,16.0,1.0,1.0,3.0,10.0,,4.0,7.0,25.0,3.0,2.0,8.0,27.0,43.0,10.0,35.0,16.0,100.0,513,2.0,6.0,3.0,1.0,5.0,9.0,11.0,2.0,12.0,4.0,28.0,30.0,24.0,30.0,4.0,25.0,7.0,4.0,13.0,2.0,15.0,2.0,4.0,1.0,32.0,2.0,4.0,19.0,20.0,42.0,6.0,48.0,3.0,12.0,5.0,7.0,,3.0,6.0,10.0,2.0,9.0,17.0,,17.0,1.0,21.0,4.0,11.0,,5.0,4.0,,6.0,2.0,28.0,133,,0.5555555555555556,0.6,1.0,0.2857142857142857,0.16666666666666666,0.2857142857142857,0.627906976744186,0.3333333333333333,0.8181818181818182,0.5384615384615384,0.2222222222222222,0.5217391304347826,0.5813953488372093,0.25,0.56,0.44871794871794873,0.09302325581395349,0.11538461538461539,0.0625,18.355640535372846,0.7,0.15625,0.03225806451612903,0.17117117117117117,0.01904761904761905,0.16317991631799164,0.026200873362445413,0.021739130434782608,0.05660377358490566,,0.10638297872340426,0.14893617021276595,0.23529411764705882,0.16883116883116883,0.17647058823529413,0.08333333333333333,0.3333333333333333,0.3333333333333333,0.7307692307692307,0.8260869565217391,0.631578947368421,0.20512820512820512,0.4375,0.4666666666666667,0.2857142857142857,0.01282051282051282,1.0,1.0,0.1282051282051282,0.3,0.3,1.0,0.32051282051282054,0.28,0.28,1.0,0.4444444444444444,0.5,,0.3333333333333333,0.34782608695652173,0.875,0.17391304347826086,,0.34782608695652173,0.25,0.782051282051282,0.28,0.5485173076923078,0.52145,0.5523326086956521,0.13953488372093023,0.22,0.05,0.28,4.572093023255815,25.60285714285714,0.28663793103448276,,,,,,,,8.0,7.0,1.0,2.0,,,,1.0,2.0,1.0,2.0,,,,,1.0,,,,0.027777777777777776,,1.0,,,0.07407407407407407,,3.0,1.0,,1.0,,,,0.23076923076923078,,,,,,,,,True,,,
