EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,PenaltyCorner3FGA,Fg3aBlocked,BadPassOutOfBoundsTurnovers,BadPassTurnovers,StepOutOfBoundsTurnovers,Charge Fouls Drawn,OffensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,SecondChanceCorner3FGM,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Loose Ball Fouls Drawn,Technical Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,SecondChanceCorner3Accuracy,PenaltyArc3Accuracy,HeaveAttempts,Offensive Fouls Drawn,AtRimPctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,HeaveMakes,PenaltyCorner3Accuracy,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangePctBlocked,SecondChanceCorner3PctAssisted,on,FTOffRebounds,Transition Take Fouls,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,OffFTReboundPct,BlockedLongMidRange,Transition Take Fouls Drawn
1626174,1610612742,Christian Wood,Christian Wood,1626174,DAL,6818.0,114,-77,218,231,58.0,65.0,20.0,449,9.0,12.0,2.0,3.0,2.0,2.0,6.0,19.0,4.0,6.0,1.0,2.0,11.0,30.0,2.0,2.0,6.0,19.0,37.0,12.0,32.0,12.0,86.0,308,3.0,4.0,2.0,2.0,12.0,6.0,8.0,6.0,2.0,14.0,24.0,14.0,33.0,3.0,4.0,30.0,11.0,2.0,3.0,6.0,9.0,5.0,1.0,2.0,1.0,24.0,1.0,4.0,12.0,11.0,6.0,29.0,5.0,34.0,1.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,7.0,1.0,2.0,10.0,17.0,2.0,1.0,2.0,20.0,12.0,4.0,8.0,9.0,4.0,5.0,9.0,6.0,1.0,14.0,58.0,2.0,0.631578947368421,0.7058823529411765,0.9166666666666666,0.375,1.0,0.375,0.5135135135135135,0.75,0.75,0.5362318840579711,1.0,0.42857142857142855,0.589041095890411,1.0,0.5,0.463768115942029,0.05405405405405406,0.10526315789473684,33.333333333333336,0.14285714285714285,0.5,0.2,0.08,0.23076923076923078,0.017857142857142856,0.21495327102803738,0.04716981132075472,0.09090909090909091,0.10344827586206896,0.022727272727272728,0.15,0.25925925925925924,0.125,0.23684210526315788,0.21428571428571427,0.02857142857142857,0.6666666666666666,0.17391304347826086,0.75,0.75,0.7777777777777778,0.2753623188405797,0.3157894736842105,0.35294117647058826,0.5,0.08695652173913043,0.6666666666666666,0.6666666666666666,0.5,0.028985507246376812,0.5,0.5,1.0,0.43478260869565216,0.36666666666666664,0.36666666666666664,0.9090909090909091,0.5,0.6666666666666666,0.3333333333333333,1.0,1.0,0.14285714285714285,1.0,0.42857142857142855,0.6376811594202898,0.36666666666666664,0.49597753623188406,0.5352,0.47509999999999997,0.1095890410958904,0.1951219512195122,0.13953488372093023,0.16279069767441862,7.302702702702702,25.7,0.26605504587155965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1628373,1610612742,Frank Ntilikina,Frank Ntilikina,1628373,DAL,4592.0,77,-10,152,154,62.0,84.0,9.0,306,2.0,2.0,,,2.0,2.0,1.0,3.0,1.0,1.0,,5.0,,,,,,4.0,6.0,,5.0,2.0,10.0,185,,,,1.0,,2.0,2.0,1.0,,4.0,2.0,6.0,,,,,,,2.0,5.0,7.0,2.0,3.0,2.0,,19.0,2.0,,3.0,1.0,2.0,6.0,2.0,8.0,,4.0,3.0,1.0,3.0,3.0,2.0,,6.0,2.0,3.0,5.0,12.0,,1.0,,3.0,2.0,,1.0,1.0,,1.0,1.0,1.0,,4.0,61.0,3.0,0.25,0.25,,,,,0.6666666666666666,,1.0,0.36363636363636365,,0.6666666666666666,0.4166666666666667,,0.6666666666666666,0.45454545454545453,,,10.975609756097562,0.5,0.16666666666666666,0.030303030303030304,,0.09090909090909091,0.043478260869565216,0.06060606060606061,0.031746031746031744,,,0.05714285714285714,,0.058823529411764705,,0.045454545454545456,0.18181818181818182,,1.0,0.18181818181818182,1.0,1.0,,0.2727272727272727,0.3333333333333333,0.3333333333333333,,0.09090909090909091,1.0,1.0,1.0,0.45454545454545453,,,,,,,,,,,,,0.6666666666666666,1.0,,0.6363636363636364,,0.5209181818181818,0.5523,0.62995,0.08333333333333333,0.14285714285714285,,0.4,8.316666666666668,23.42,0.40789473684210525,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.2,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
1629029,1610612742,Luka Doncic,Luka Doncic,1629029,DAL,3084.0,51,-12,102,102,51.0,66.0,10.0,204,4.0,5.0,1.0,1.0,3.0,3.0,5.0,17.0,2.0,2.0,2.0,2.0,4.0,10.0,,,6.0,11.0,24.0,6.0,12.0,22.0,62.0,123,1.0,1.0,1.0,1.0,6.0,9.0,15.0,6.0,13.0,43.0,2.0,20.0,6.0,12.0,2.0,10.0,4.0,,9.0,3.0,12.0,1.0,2.0,7.0,1.0,27.0,,1.0,5.0,2.0,2.0,9.0,1.0,10.0,1.0,3.0,3.0,,2.0,4.0,,,6.0,1.0,2.0,1.0,3.0,,,1.0,13.0,27.0,,10.0,,,,,,,43.0,51.0,,0.09090909090909091,0.1,0.3333333333333333,0.5,1.0,0.5,0.4583333333333333,1.0,0.6,0.5555555555555556,1.25,0.7142857142857143,0.6145833333333334,0.8333333333333334,0.75,0.3333333333333333,,,48.21428571428571,0.3333333333333333,0.4,0.08333333333333333,0.05555555555555555,0.18518518518518517,,0.13725490196078433,0.022222222222222223,,0.06666666666666667,,,0.1,0.2,0.3125,,0.05555555555555555,,0.1388888888888889,0.8,0.8,,0.4722222222222222,0.29411764705882354,0.29411764705882354,0.2,0.05555555555555555,1.0,1.0,,0.05555555555555555,1.0,1.0,,0.2777777777777778,0.4,0.4,0.5,0.5,1.0,,,,0.14285714285714285,1.0,0.2857142857142857,0.4722222222222222,0.4,0.46077999999999997,0.49882499999999996,0.4450075,0.21739130434782608,0.29411764705882354,0.0967741935483871,0.6935483870967742,7.216666666666668,27.14166666666667,0.5,1.0,,,2.0,2.0,,1.0,,,,,0.5,,1.0,4.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,0.6666666666666666,1.0,0.6666666666666666,,,,,,,,,,,,,,,,True,,,,,,,,,
1630593,1610612742,McKinley Wright IV,McKinley Wright IV,1630593,DAL,18409.0,307,-98,617,624,220.0,267.0,57.0,1241,18.0,26.0,1.0,2.0,4.0,7.0,12.0,28.0,3.0,8.0,1.0,6.0,7.0,20.0,,1.0,6.0,33.0,62.0,8.0,26.0,11.0,101.0,754,2.0,4.0,,2.0,4.0,11.0,17.0,8.0,10.0,35.0,20.0,46.0,21.0,3.0,,19.0,7.0,6.0,23.0,31.0,54.0,28.0,3.0,12.0,6.0,139.0,5.0,3.0,15.0,19.0,,34.0,8.0,42.0,1.0,8.0,3.0,5.0,12.0,7.0,6.0,1.0,19.0,,10.0,15.0,21.0,,1.0,,19.0,16.0,4.0,5.0,5.0,2.0,3.0,5.0,3.0,,33.0,219.0,3.0,0.30303030303030304,0.30303030303030304,0.875,0.3076923076923077,,0.32,0.532258064516129,0.5,0.6470588235294118,0.5113636363636364,0.3333333333333333,0.5,0.5372340425531915,0.3333333333333333,0.5645161290322581,0.29545454545454547,0.0967741935483871,0.07142857142857142,16.593245227606463,0.631578947368421,,0.1292517006802721,0.024793388429752067,0.11029411764705882,0.029940119760479042,0.12014134275618374,0.027777777777777776,0.029411764705882353,0.015873015873015872,0.03389830508474576,0.10869565217391304,0.1282051282051282,0.17391304347826086,0.1134020618556701,0.10256410256410256,0.02702702702702703,0.6,0.29545454545454547,0.6923076923076923,0.8181818181818182,0.3333333333333333,0.3181818181818182,0.42857142857142855,0.46153846153846156,0.25,0.09090909090909091,0.375,0.375,0.3333333333333333,0.06818181818181818,0.16666666666666666,0.16666666666666666,1.0,0.22727272727272727,0.35,0.3684210526315789,0.8571428571428571,0.3333333333333333,0.5,0.16666666666666666,,,0.28,0.5714285714285714,0.24,0.5909090909090909,0.3684210526315789,0.5139919540229885,0.8044,0.4991259999999999,0.056179775280898875,0.07936507936507936,0.039603960396039604,0.3465346534653465,7.264516129032258,26.149999999999995,0.3565640194489465,1.0,2.0,1.0,2.0,6.0,,1.0,,,0.038461538461538464,,0.16666666666666666,0.08,,1.0,,1.0,5.0,3.0,2.0,,5.0,4.0,0.125,,0.16666666666666666,1.0,3.0,0.15384615384615385,0.05,0.041666666666666664,0.02040816326530612,1.0,,,,,,,,,True,,,,,,,,,
1630702,1610612742,Jaden Hardy,Jaden Hardy,1630702,DAL,7594.0,127,-10,267,265,112.0,138.0,26.0,532,5.0,12.0,,,,3.0,3.0,8.0,1.0,5.0,5.0,7.0,10.0,23.0,,2.0,9.0,9.0,25.0,15.0,30.0,11.0,74.0,296,1.0,2.0,,2.0,2.0,2.0,8.0,13.0,7.0,29.0,8.0,10.0,39.0,6.0,,20.0,9.0,2.0,3.0,3.0,6.0,2.0,1.0,2.0,1.0,15.0,1.0,,5.0,6.0,,11.0,1.0,12.0,1.0,2.0,,2.0,6.0,3.0,3.0,,9.0,,4.0,4.0,7.0,,1.0,,13.0,17.0,1.0,4.0,1.0,,1.0,1.0,,,29.0,111.0,2.0,0.4444444444444444,0.4444444444444444,0.8666666666666667,0.5,,0.5,0.36,0.5,0.25,0.5727272727272728,0.25,0.5238095238095238,0.5873015873015873,0.25,0.5576923076923077,0.5454545454545454,0.08,0.125,24.324324324324326,0.6666666666666666,,0.09230769230769231,,0.09259259259259259,0.014925373134328358,0.09243697478991597,0.007692307692307693,,,0.021739130434782608,0.08695652173913043,0.034482758620689655,0.23076923076923078,0.09090909090909091,0.1,0.037037037037037035,,0.21818181818181817,0.4166666666666667,0.45454545454545453,0.4,0.14545454545454545,0.375,0.42857142857142855,0.3333333333333333,0.09090909090909091,0.2,0.2,1.0,0.12727272727272726,0.7142857142857143,0.7142857142857143,0.8,0.41818181818181815,0.43478260869565216,0.45454545454545453,0.9,,,0.5,,,0.14285714285714285,,0.42857142857142855,0.7636363636363637,0.45,0.5362481132075472,0.43226666666666674,0.5309214285714285,0.06896551724137931,0.14285714285714285,0.02702702702702703,0.3918918918918919,6.524,26.15666666666666,0.41947565543071164,,4.0,1.0,,3.0,1.0,1.0,,,0.03333333333333333,,,0.19047619047619047,,4.0,,6.0,,1.0,,,5.0,5.0,0.46153846153846156,,0.4444444444444444,2.0,1.0,0.08333333333333333,0.043478260869565216,,,,2.0,1.0,0.5,,,,,,True,,,,,,,,,
203501,1610612742,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,DAL,6643.0,111,-48,219,222,78.0,106.0,25.0,441,1.0,4.0,1.0,1.0,,1.0,2.0,10.0,4.0,12.0,4.0,11.0,8.0,18.0,,1.0,6.0,7.0,26.0,12.0,29.0,11.0,61.0,278,1.0,2.0,,1.0,2.0,2.0,8.0,11.0,6.0,25.0,4.0,10.0,33.0,3.0,2.0,18.0,8.0,1.0,5.0,,5.0,,,3.0,2.0,10.0,1.0,1.0,4.0,4.0,1.0,9.0,2.0,11.0,1.0,1.0,1.0,,2.0,4.0,,,6.0,,,4.0,7.0,,,2.0,12.0,14.0,1.0,4.0,2.0,2.0,,2.0,1.0,,25.0,78.0,1.0,0.2857142857142857,0.3333333333333333,0.9166666666666666,0.41379310344827586,,0.41379310344827586,0.2692307692307692,0.5,0.25,0.45454545454545453,0.3333333333333333,0.5,0.5083333333333333,0.3333333333333333,0.5952380952380952,0.5272727272727272,0.038461538461538464,0.1,26.72064777327935,0.3333333333333333,0.14285714285714285,0.07547169811320754,0.023255813953488372,0.08,0.017857142857142856,0.07766990291262135,0.020202020202020204,,0.05,,,0.10344827586206896,0.14285714285714285,0.05555555555555555,0.14285714285714285,0.02857142857142857,0.5,0.07272727272727272,0.25,0.25,,0.18181818181818182,0.2,0.2222222222222222,,0.21818181818181817,0.3333333333333333,0.3333333333333333,0.5,0.2,0.36363636363636365,0.36363636363636365,1.0,0.32727272727272727,0.4444444444444444,0.4444444444444444,0.875,0.3333333333333333,1.0,0.3333333333333333,,,0.05263157894736842,,0.3157894736842105,0.6,0.4444444444444444,0.4907081818181818,0.4988,0.49560789473684197,0.11666666666666667,0.13793103448275862,0.03278688524590164,0.4098360655737705,11.97307692307692,24.996551724137934,0.3561643835616438,,5.0,,2.0,2.0,,2.0,,,,,,0.2631578947368421,,2.0,,5.0,,,,,,,0.45454545454545453,,0.3333333333333333,,2.0,,,,0.043478260869565216,,3.0,,0.6,1.0,3.0,0.0967741935483871,,,True,,,,,,,,,
1629033,1610612742,Theo Pinson,Theo Pinson,1629033,DAL,5991.0,100,-11,204,206,107.0,115.0,18.0,410,,1.0,,1.0,,,1.0,4.0,,,1.0,2.0,8.0,20.0,,,9.0,1.0,5.0,9.0,22.0,6.0,35.0,235,,1.0,,1.0,,,1.0,10.0,4.0,19.0,2.0,,27.0,,,20.0,8.0,1.0,5.0,7.0,12.0,3.0,4.0,3.0,2.0,31.0,3.0,1.0,9.0,6.0,3.0,18.0,4.0,22.0,,1.0,,1.0,1.0,1.0,1.0,,2.0,1.0,2.0,5.0,8.0,,,,8.0,7.0,1.0,2.0,,,,,,,19.0,106.0,,1.0,1.0,1.0,0.4090909090909091,,0.4090909090909091,0.2,,,0.5370370370370371,,0.6818181818181818,0.5833333333333334,,0.7307692307692307,0.8148148148148148,0.2,0.25,14.222222222222221,0.5,0.3333333333333333,0.125,0.025,0.20930232558139536,0.05263157894736842,0.16483516483516483,0.041237113402061855,,0.047619047619047616,0.022727272727272728,,0.18518518518518517,0.09090909090909091,0.21212121212121213,0.2,,,0.037037037037037035,,,,0.14814814814814814,0.25,0.3333333333333333,1.0,,,,,0.07407407407407407,0.5,0.5,1.0,0.7407407407407407,0.4,0.4,1.0,0.5,,,,,,,0.8181818181818182,0.8518518518518519,0.4,0.49294629629629627,0.4698,0.49496818181818186,0.07142857142857142,0.3333333333333333,,0.5428571428571428,5.359999999999999,25.863636363636363,0.5245098039215687,1.0,1.0,,1.0,,,,,,,,0.5,0.09090909090909091,,4.0,,5.0,,,,,2.0,1.0,0.5,,0.4444444444444444,,1.0,,,,0.15384615384615385,,1.0,,1.0,,,,,,True,,,,,,,,,
202722,1610612742,Davis Bertans,Davis Bertans,202722,DAL,5084.0,85,-35,172,175,51.0,45.0,11.0,347,3.0,3.0,,,2.0,2.0,,,1.0,1.0,,2.0,6.0,27.0,1.0,3.0,11.0,4.0,4.0,6.0,29.0,3.0,29.0,206,,,1.0,3.0,3.0,2.0,2.0,11.0,,19.0,8.0,,18.0,,,26.0,6.0,,1.0,,1.0,,,1.0,,2.0,,1.0,2.0,3.0,1.0,6.0,1.0,7.0,,1.0,1.0,,,1.0,,,1.0,,,5.0,10.0,,1.0,1.0,5.0,3.0,,,2.0,2.0,,2.0,1.0,,19.0,51.0,,1.0,1.0,1.0,0.20689655172413793,0.3333333333333333,0.21428571428571427,1.0,,1.0,0.3939393939393939,0.5,0.7307692307692307,0.4264705882352941,0.5,0.7307692307692307,0.8787878787878788,,,18.817204301075268,,0.14285714285714285,0.07692307692307693,0.03571428571428571,0.05128205128205128,,0.0641025641025641,0.011627906976744186,,0.0625,,0.11764705882352941,0.05555555555555555,,0.04,0.07142857142857142,,0.5,0.09090909090909091,1.0,1.0,1.0,,,,,0.030303030303030304,1.0,1.0,1.0,0.06060606060606061,,,,0.8181818181818182,0.2222222222222222,0.2222222222222222,1.0,,,1.0,0.3333333333333333,1.0,0.15384615384615385,1.0,0.8461538461538461,0.9696969696969697,0.23076923076923078,0.5521921875,0.46140000000000003,0.5483416666666666,0.029411764705882353,,0.10344827586206896,0.6551724137931034,5.6,27.248275862068958,0.29651162790697677,,,,,,,,,,,,,,,5.0,,5.0,,,1.0,,,,0.45454545454545453,,0.45454545454545453,1.0,,,,,,,,,,,1.0,0.03333333333333333,,,True,,,,,,,,,
203915,1610612742,Spencer Dinwiddie,Spencer Dinwiddie,203915,DAL,3225.0,54,-15,102,103,7.0,22.0,9.0,205,3.0,4.0,,,,,1.0,4.0,4.0,5.0,1.0,3.0,2.0,7.0,1.0,2.0,,8.0,13.0,3.0,10.0,5.0,30.0,124,,,1.0,2.0,3.0,,1.0,,,,2.0,14.0,6.0,3.0,,7.0,2.0,1.0,4.0,4.0,8.0,4.0,,2.0,2.0,20.0,1.0,1.0,6.0,,,6.0,2.0,8.0,,1.0,1.0,,2.0,2.0,,,4.0,1.0,1.0,2.0,4.0,1.0,,,4.0,6.0,,3.0,,,,,,,,7.0,,0.125,0.125,0.6666666666666666,0.3,0.5,0.3,0.6153846153846154,,,0.5434782608695652,0.75,,0.5769230769230769,0.75,,0.43478260869565216,0.07692307692307693,,26.548672566371685,0.5,,,0.058823529411764705,0.2727272727272727,0.03125,0.1276595744680851,0.04081632653061224,,,0.038461538461538464,,,,0.35714285714285715,0.125,,,0.17391304347826086,0.75,0.75,0.3333333333333333,0.17391304347826086,0.25,0.25,,0.21739130434782608,0.8,1.0,,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,0.30434782608695654,0.2857142857142857,0.2857142857142857,0.5,,,1.0,0.5,,,,,0.6086956521739131,0.2857142857142857,0.516358695652174,0.53565,0.3772,0.11538461538461539,0.1875,0.1,,9.061538461538461,25.880000000000003,0.06862745098039216,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,0.2,,True,,,,,,,,,
203493,1610612742,Reggie Bullock,Reggie Bullock,203493,DAL,8769.0,146,-53,289,296,71.0,85.0,33.0,585,3.0,4.0,1.0,1.0,,,,,,1.0,3.0,9.0,3.0,16.0,1.0,4.0,2.0,3.0,5.0,6.0,25.0,2.0,26.0,365,1.0,1.0,2.0,5.0,8.0,,1.0,3.0,2.0,2.0,6.0,,18.0,,,16.0,3.0,,5.0,7.0,12.0,7.0,,3.0,1.0,31.0,3.0,,8.0,5.0,2.0,15.0,3.0,18.0,1.0,4.0,4.0,,,3.0,,1.0,3.0,1.0,,3.0,4.0,1.0,,,2.0,2.0,,,1.0,,1.0,1.0,,,2.0,71.0,,1.0,1.0,1.0,0.24,0.4,0.24,0.6,1.0,,0.4,0.6666666666666666,,0.41935483870967744,0.6666666666666666,0.2,0.8333333333333334,,,10.559006211180124,,0.2222222222222222,0.0684931506849315,,0.12307692307692308,0.04285714285714286,0.09420289855072464,0.022900763358778626,,,0.06382978723404255,0.041666666666666664,0.0975609756097561,,0.12244897959183673,0.125,0.047619047619047616,,0.13333333333333333,0.75,0.75,1.0,,,,,0.03333333333333333,,,,0.3,0.3333333333333333,0.3333333333333333,1.0,0.5333333333333333,0.1875,0.1875,1.0,0.16666666666666666,1.0,0.6666666666666666,0.25,1.0,,,0.5,0.9666666666666667,0.1875,0.5664183333333334,0.57945,0.5164875,,,0.3076923076923077,0.07692307692307693,5.5,24.723999999999997,0.24567474048442905,1.0,1.0,,1.0,,,,,,,,0.16666666666666666,0.25,1.0,,,,1.0,,,,1.0,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,1.0,True,,,,,,,,,
