EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGM,PtsPutbacks,StepOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,Transition Take Fouls,Offensive Fouls Drawn,Blocked3s,BlockedCorner3,AtRimPctBlocked,OffCorner3ReboundPct,ShortMidRangePctAssisted,PenaltyCorner3Accuracy,DefensiveGoaltends,Defensive 3 Seconds Violations,OffensiveGoaltends,3SecondViolations,SecondChanceAtRimPctAssisted,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Transition Take Fouls Drawn,BlockedArc3,Charge Fouls,HeaveMakes,BlockedLongMidRange,on,LongMidRangePctBlocked,Clear Path Fouls
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,17399.0,290,14,564,572,138,138,72,1136,15,22,1.0,1.0,5.0,6.0,19.0,45.0,14.0,34.0,3.0,6.0,1.0,2.0,1.0,27.0,55.0,4.0,4.0,6.0,14.0,48,101,30.0,61.0,34.0,220,622,2.0,5.0,5.0,6.0,8.0,27.0,15.0,31.0,6.0,15.0,18.0,66.0,16,80.0,45.0,45.0,3.0,52.0,27.0,6.0,2.0,37.0,18.0,55.0,13.0,5.0,27.0,6.0,4.0,128.0,4.0,6.0,1.0,18,16.0,2.0,36,11.0,47,4.0,6.0,3.0,3.0,16.0,2.0,11.0,8.0,2.0,5.0,4.0,24.0,2.0,4.0,6,10,27.0,1.0,1.0,38.0,1.0,3.0,13.0,5.0,3.0,2.0,1.0,3.0,2.0,66.0,138,1.0,5.0,0.16666666666666666,0.16666666666666666,0.5,0.4918032786885246,0.8333333333333334,0.4,0.5172413793103449,0.4752475247524752,0.4,0.4838709677419355,0.5740740740740741,0.8636363636363636,0.5217391304347826,0.6089385474860335,0.84375,0.6,0.3765432098765432,0.03278688524590164,0.0594059405940594,0.13333333333333333,0.16666666666666666,0.01818181818181818,31.375579598145286,0.6666666666666666,0.09523809523809523,0.043478260869565216,0.10884353741496598,0.040268456375838924,0.15,0.03278688524590164,0.12734082397003746,0.03690036900369004,0.02127659574468085,0.05970149253731343,0.02857142857142857,0.041666666666666664,0.09803921568627451,0.03076923076923077,0.2903225806451613,0.14736842105263157,0.16,0.057971014492753624,0.6666666666666666,0.13580246913580246,0.6818181818181818,0.6818181818181818,0.4666666666666667,0.2777777777777778,0.4222222222222222,0.48717948717948717,0.20987654320987653,0.4117647058823529,0.4117647058823529,0.07142857142857142,0.037037037037037035,0.5,0.6,1.0,0.3395061728395062,0.4909090909090909,0.5,0.4444444444444444,0.09090909090909091,1.0,0.18181818181818182,0.5,1.0,0.36363636363636365,1.0,0.25,0.13043478260869565,0.8333333333333334,0.021739130434782608,0.30434782608695654,0.42857142857142855,0.5123456790123457,0.5192307692307693,0.46802641509433957,0.4542111111111111,0.4240386363636363,0.07471264367816093,0.11504424778761062,0.12272727272727273,0.3,10.226732673267325,27.545901639344258,0.24468085106382978,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1628427,1610612743,Vlatko Cancar,Vlatko Cancar,1628427,DEN,18267.0,304,-44,609,611,209,165,72,1220,16,27,4.0,6.0,6.0,11.0,6.0,21.0,,,4.0,11.0,,,4.0,10.0,33.0,1.0,1.0,3.0,12.0,22,48,14.0,44.0,12.0,98,658,5.0,7.0,1.0,1.0,1.0,14.0,9.0,22.0,4.0,16.0,7.0,37.0,24,20.0,39.0,3.0,,33.0,10.0,5.0,,8.0,10.0,18.0,9.0,1.0,6.0,1.0,1.0,46.0,3.0,6.0,,21,17.0,6.0,44,9.0,53,2.0,5.0,4.0,1.0,7.0,1.0,6.0,7.0,1.0,1.0,2.0,14.0,2.0,5.0,19,34,14.0,,1.0,12.0,2.0,,6.0,1.0,5.0,3.0,2.0,6.0,3.0,37.0,209,4.0,1.0,0.5454545454545454,0.6666666666666666,0.9285714285714286,0.3181818181818182,1.0,0.25,0.3181818181818182,0.4583333333333333,0.7142857142857143,0.4090909090909091,0.4673913043478261,0.8125,0.39473684210526316,0.5051546391752577,0.875,0.45121951219512196,0.4782608695652174,,0.10416666666666667,0.09523809523809523,,,15.948275862068966,0.5,0.2857142857142857,,0.1118421052631579,0.037037037037037035,0.1810344827586207,0.02142857142857143,0.1417910447761194,0.029801324503311258,0.03571428571428571,0.046153846153846156,0.024390243902439025,0.019801980198019802,0.10606060606060606,0.09230769230769231,0.19047619047619047,0.18292682926829268,0.17647058823529413,0.04081632653061224,0.5,0.29347826086956524,0.5925925925925926,0.6666666666666666,0.5625,0.22826086956521738,0.2857142857142857,0.3157894736842105,,,,,0.11956521739130435,0.36363636363636365,0.36363636363636365,1.0,0.358695652173913,0.30303030303030304,0.30303030303030304,0.9,0.75,0.6666666666666666,,,,0.125,1.0,1.0,0.2894736842105263,0.5454545454545454,0.10526315789473684,0.3157894736842105,0.25,0.7717391304347826,0.30303030303030304,0.5157586956521739,0.6655583333333334,0.4873473684210527,0.0625,0.11538461538461539,0.14285714285714285,0.37755102040816324,4.322916666666666,25.46590909090909,0.34318555008210183,1.0,8.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.1111111111111111,0.02564102564102564,0.5,0.25,,,,,,,,,,,,,,True,,
1628432,1610612743,Davon Reed,Davon Reed,1628432,DEN,7540.0,126,-52,260,264,104,116,31,524,1,4,,,1.0,2.0,1.0,6.0,3.0,4.0,1.0,3.0,,,1.0,5.0,11.0,1.0,3.0,3.0,3.0,5,14,6.0,14.0,9.0,37,280,1.0,1.0,1.0,3.0,,5.0,3.0,6.0,4.0,4.0,3.0,21.0,2,8.0,15.0,3.0,,11.0,5.0,4.0,,2.0,4.0,6.0,3.0,1.0,1.0,,1.0,16.0,2.0,2.0,,13,7.0,1.0,21,4.0,25,,6.0,5.0,1.0,1.0,2.0,1.0,9.0,2.0,,2.0,10.0,,5.0,12,17,8.0,,1.0,12.0,,,4.0,2.0,2.0,1.0,1.0,2.0,1.0,21.0,104,2.0,2.0,0.2,0.2,0.8333333333333334,0.42857142857142855,0.3333333333333333,1.0,0.42857142857142855,0.35714285714285715,1.0,0.5,0.5,0.625,0.9,0.5441176470588235,0.625,0.875,0.5,,0.2857142857142857,0.16666666666666666,,,15.068493150684931,0.1,0.07142857142857142,,0.125,0.034482758620689655,0.2549019607843137,0.04081632653061224,0.18691588785046728,0.037383177570093455,0.038461538461538464,0.05555555555555555,,0.05555555555555555,0.18181818181818182,0.04,0.2222222222222222,0.3,0.09090909090909091,,0.5,0.14285714285714285,0.25,1.0,,0.21428571428571427,0.16666666666666666,0.2,0.14285714285714285,0.75,0.75,0.3333333333333333,0.10714285714285714,0.3333333333333333,0.3333333333333333,1.0,0.39285714285714285,0.45454545454545453,0.45454545454545453,0.8,,,,,,0.75,0.3333333333333333,1.0,0.2,0.5,0.1,0.3,1.0,0.6428571428571429,0.45454545454545453,0.5055946428571428,0.4977833333333333,0.46081500000000003,0.125,0.2222222222222222,0.13513513513513514,0.5675675675675675,10.364285714285714,25.185714285714287,0.4,1.0,,1.0,1.0,2.0,,,,,0.75,,,1.0,1.0,1.0,,,,,,,,,,,,True,,
1630192,1610612743,Zeke Nnaji,Zeke Nnaji,1630192,DEN,42111.0,702,-116,1394,1406,384,362,163,2800,82,112,23.0,39.0,15.0,23.0,4.0,10.0,1.0,2.0,5.0,21.0,2.0,4.0,5.0,10.0,35.0,3.0,3.0,3.0,10.0,87,124,15.0,56.0,40.0,259,1566,24.0,40.0,5.0,7.0,16.0,79.0,16.0,24.0,5.0,15.0,17.0,64.0,126,48.0,45.0,,1.0,34.0,10.0,10.0,2.0,8.0,9.0,17.0,6.0,3.0,4.0,2.0,2.0,43.0,20.0,40.0,2.0,25,37.0,7.0,69,62.0,131,7.0,16.0,14.0,2.0,6.0,1.0,4.0,21.0,1.0,2.0,2.0,27.0,5.0,8.0,63,102,59.0,,17.0,60.0,5.0,,24.0,9.0,23.0,11.0,12.0,23.0,13.0,64.0,384,6.0,9.0,0.7241379310344828,0.9,1.0,0.26785714285714285,0.7142857142857143,0.3333333333333333,0.2727272727272727,0.7016129032258065,0.6,0.6666666666666666,0.6083333333333333,0.6702127659574468,0.6025641025641025,0.6225961538461539,0.6583333333333333,0.6037735849056604,0.3111111111111111,0.03571428571428571,0.08064516129032258,0.1,,0.05714285714285714,14.7820593809223,0.2222222222222222,0.14583333333333334,0.043478260869565216,0.1048158640226629,0.11299435028248588,0.08650519031141868,0.06688963210702341,0.09657320872274143,0.09188361408882083,0.1652892561983471,0.08783783783783784,0.08235294117647059,0.05652173913043478,0.061068702290076333,0.14375,0.0967741935483871,0.08558558558558559,0.08955223880597014,0.109375,0.5652173913043478,0.6222222222222222,0.7321428571428571,0.7961165048543689,0.7195121951219512,0.05555555555555555,0.4,0.4444444444444444,0.011111111111111112,0.5,0.5,1.0,0.11666666666666667,0.23809523809523808,0.23809523809523808,1.0,0.19444444444444445,0.2857142857142857,0.30303030303030304,1.0,0.8297872340425532,0.5897435897435898,0.0851063829787234,0.5,1.0,0.06382978723404255,1.0,1.0,0.5897435897435898,0.6521739130434783,0.1282051282051282,0.2564102564102564,0.3,0.9333333333333333,0.29411764705882354,0.582972905027933,0.5735180555555555,0.5487615384615384,0.12060301507537688,0.16783216783216784,0.305019305019305,0.2471042471042471,2.2249999999999996,25.307142857142875,0.27546628407460544,2.0,34.0,,4.0,15.0,,1.0,,,0.08035714285714286,0.10144927536231885,0.75,0.4,,,1.0,1.0,0.17391304347826086,,,,,,,,,True,,
1630538,1610612743,Bones Hyland,Bones Hyland,1630538,DEN,15887.0,265,-39,510,514,118,100,65,1024,15,25,1.0,2.0,5.0,8.0,11.0,29.0,3.0,6.0,2.0,11.0,,,4.0,31.0,91.0,2.0,9.0,6.0,23.0,29,60,33.0,102.0,30.0,187,618,3.0,6.0,2.0,9.0,3.0,15.0,8.0,16.0,7.0,27.0,2.0,39.0,18,40.0,54.0,45.0,,91.0,31.0,9.0,4.0,27.0,12.0,39.0,11.0,1.0,19.0,6.0,2.0,90.0,2.0,2.0,,13,21.0,1.0,35,4.0,39,,10.0,6.0,4.0,8.0,4.0,4.0,9.0,2.0,4.0,1.0,17.0,1.0,6.0,9,30,24.0,,,31.0,1.0,5.0,12.0,1.0,3.0,1.0,2.0,3.0,3.0,39.0,118,1.0,1.0,0.3103448275862069,0.32142857142857145,0.5454545454545454,0.3235294117647059,0.2222222222222222,0.25925925925925924,0.3235294117647059,0.48333333333333334,0.5,0.5,0.4845679012345679,0.4,0.43023255813953487,0.5229885057471264,0.4375,0.4431818181818182,0.6296296296296297,0.0392156862745098,0.15,0.1724137931034483,,0.04395604395604396,32.263513513513516,0.47058823529411764,0.058823529411764705,,0.18421052631578946,0.016129032258064516,0.11504424778761062,0.015267175572519083,0.14977973568281938,0.01568627450980392,0.024390243902439025,0.01694915254237288,,0.010101010101010102,0.2391304347826087,0.16326530612244897,0.10526315789473684,0.11764705882352941,0.10714285714285714,,1.0,0.15432098765432098,0.6,0.7142857142857143,0.4666666666666667,0.17901234567901234,0.3793103448275862,0.4583333333333333,0.037037037037037035,0.5,0.5,0.3333333333333333,0.06790123456790123,0.18181818181818182,0.18181818181818182,1.0,0.5617283950617284,0.34065934065934067,0.3563218390804598,0.5161290322580645,0.13333333333333333,0.5,,,,0.6,0.2222222222222222,1.0,0.18604651162790697,0.625,0.09302325581395349,0.5348837209302325,0.2608695652173913,0.7839506172839507,0.34065934065934067,0.4980046296296296,0.43944444444444447,0.47920465116279065,0.07514450867052024,0.16901408450704225,0.08021390374331551,0.20855614973262032,6.910000000000001,26.482352941176472,0.23137254901960785,1.0,2.0,,1.0,2.0,,2.0,,,0.16,0.03125,0.09090909090909091,0.25,,,,,1.0,1.0,1.0,0.00980392156862745,,,,,,True,,
203484,1610612743,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,DEN,13822.0,230,24,455,460,100,90,50,915,5,10,,,,,1.0,2.0,5.0,18.0,3.0,8.0,,2.0,1.0,9.0,28.0,1.0,2.0,,4.0,11,30,12.0,36.0,2.0,60,497,,1.0,1.0,4.0,,3.0,,1.0,,5.0,1.0,1.0,18,4.0,30.0,6.0,1.0,27.0,9.0,,,13.0,6.0,19.0,5.0,1.0,12.0,1.0,,44.0,2.0,,,14,5.0,,19,2.0,21,,14.0,7.0,7.0,8.0,1.0,7.0,5.0,1.0,1.0,1.0,13.0,1.0,1.0,7,20,9.0,,,4.0,,,2.0,,,,,,,1.0,100,2.0,,0.8181818181818182,0.8181818181818182,0.8333333333333334,0.3333333333333333,0.25,,0.34285714285714286,0.36666666666666664,,,0.4393939393939394,0.3,,0.4411764705882353,0.3,0.07142857142857142,0.5454545454545454,,,,,,15.458015267175572,0.6153846153846154,,,0.0423728813559322,,0.14432989690721648,0.02127659574468085,0.08837209302325581,0.009523809523809525,,,,0.02666666666666667,0.05128205128205128,0.038461538461538464,0.037037037037037035,0.13924050632911392,0.16666666666666666,,,0.15151515151515152,0.5,0.5,0.8,0.030303030303030304,0.5,0.5,0.2727272727272727,0.2777777777777778,0.2777777777777778,1.0,0.12121212121212122,0.375,0.375,1.0,0.42424242424242425,0.32142857142857145,0.32142857142857145,0.7777777777777778,,,0.4,,,0.4,0.5,1.0,,,0.16666666666666666,0.6666666666666666,,0.696969696969697,0.3333333333333333,0.50911875,0.5005,0.5269,0.029411764705882353,0.0625,0.05,0.016666666666666666,12.789999999999997,26.563888888888886,0.21978021978021978,,,1.0,2.0,1.0,,6.0,,,,,,,,,,,,,,,,,,,,True,,
1628971,1610612743,Bruce Brown,Bruce Brown,1628971,DEN,27531.0,459,-62,892,906,230,197,114,1798,31,48,5.0,8.0,8.0,11.0,14.0,47.0,4.0,14.0,6.0,14.0,1.0,2.0,2.0,9.0,39.0,1.0,3.0,2.0,6.0,49,109,15.0,53.0,35.0,178,1010,6.0,13.0,2.0,5.0,5.0,23.0,12.0,25.0,3.0,8.0,13.0,46.0,36,62.0,39.0,6.0,,39.0,9.0,7.0,1.0,34.0,25.0,59.0,13.0,12.0,25.0,4.0,5.0,143.0,1.0,11.0,,24,41.0,6.0,71,12.0,83,5.0,26.0,17.0,9.0,17.0,3.0,9.0,14.0,3.0,8.0,2.0,31.0,2.0,4.0,16,35,36.0,,2.0,49.0,6.0,,22.0,6.0,7.0,2.0,5.0,10.0,4.0,46.0,230,3.0,5.0,0.3673469387755102,0.4,0.8666666666666667,0.2830188679245283,0.4,0.375,0.2830188679245283,0.44954128440366975,0.46153846153846156,0.48,0.44135802469135804,0.5,0.5,0.483695652173913,0.5476190476190477,0.5609756097560976,0.3271604938271605,0.018867924528301886,0.06422018348623854,0.06382978723404255,,0.02564102564102564,20.817120622568094,0.5483870967741935,0.21428571428571427,,0.1729957805907173,0.044897959183673466,0.12903225806451613,0.005050505050505051,0.1536643026004728,0.02708803611738149,0.03488372093023256,0.045871559633027525,0.06,0.0064516129032258064,0.1348314606741573,0.1782178217821782,0.23404255319148937,0.1310344827586207,0.12195121951219512,0.056179775280898875,0.4,0.2962962962962963,0.6458333333333334,0.7045454545454546,0.45161290322580644,0.29012345679012347,0.2978723404255319,0.3181818181818182,0.08641975308641975,0.2857142857142857,0.2857142857142857,0.25,0.08641975308641975,0.42857142857142855,0.42857142857142855,1.0,0.24074074074074073,0.23076923076923078,0.23684210526315788,0.7777777777777778,0.4444444444444444,0.625,0.1111111111111111,0.5,1.0,0.16666666666666666,0.3333333333333333,1.0,0.3333333333333333,0.7272727272727273,0.06060606060606061,0.18181818181818182,0.3333333333333333,0.6234567901234568,0.23076923076923078,0.49944722222222204,0.53434375,0.4773833333333333,0.12359550561797752,0.176,0.12921348314606743,0.25842696629213485,6.424770642201835,25.30754716981133,0.257847533632287,1.0,8.0,3.0,3.0,3.0,,3.0,3.0,1.0,0.08333333333333333,,0.21428571428571427,0.5,,,,,0.2,,,,1.0,2.0,,,,True,,
1629008,1610612743,Michael Porter Jr.,Michael Porter Jr.,1629008,DEN,7570.0,126,-9,270,266,46,69,28,536,7,11,1.0,1.0,,,1.0,5.0,6.0,14.0,2.0,5.0,,,1.0,4.0,26.0,,1.0,1.0,4.0,14,30,6.0,31.0,5.0,51,305,1.0,2.0,,1.0,2.0,4.0,,1.0,1.0,5.0,2.0,5.0,20,8.0,15.0,3.0,,26.0,4.0,2.0,,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,,3.0,,9,5.0,5.0,19,3.0,22,1.0,6.0,2.0,4.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,9.0,,4.0,5,6,4.0,,,8.0,,,4.0,,7.0,5.0,2.0,7.0,4.0,5.0,46,,,0.7142857142857143,0.7692307692307693,0.8333333333333334,0.1935483870967742,,0.2,0.1935483870967742,0.4666666666666667,0.5,,0.3770491803278688,0.3333333333333333,0.25,0.3923076923076923,0.5,0.35714285714285715,0.5081967213114754,,0.06666666666666667,0.4,,,24.422442244224424,0.5555555555555556,0.4166666666666667,,0.09615384615384616,0.043478260869565216,0.140625,,0.1206896551724138,0.024793388429752067,0.08333333333333333,,0.058823529411764705,,0.09090909090909091,0.13043478260869565,,0.1836734693877551,,0.02631578947368421,0.5714285714285714,0.18032786885245902,0.6363636363636364,0.6363636363636364,0.7142857142857143,0.08196721311475409,0.2,0.3333333333333333,0.22950819672131148,0.42857142857142855,0.42857142857142855,0.8333333333333334,0.08196721311475409,0.4,0.4,1.0,0.4262295081967213,0.15384615384615385,0.15384615384615385,0.75,0.3333333333333333,1.0,,,,0.3333333333333333,,,,,0.16666666666666666,0.6666666666666666,0.25,0.6885245901639344,0.15384615384615385,0.5085622950819673,0.52025,0.4715833333333334,0.06153846153846154,0.11764705882352941,0.0784313725490196,0.09803921568627451,10.556666666666668,25.493548387096773,0.17037037037037037,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,
1631128,1610612743,Christian Braun,Christian Braun,1631128,DEN,19050.0,318,-147,632,629,195,184,71,1261,17,25,3.0,3.0,4.0,6.0,2.0,16.0,1.0,4.0,3.0,12.0,,,4.0,5.0,16.0,,2.0,2.0,7.0,20,45,8.0,28.0,8.0,72,737,3.0,4.0,,2.0,,6.0,4.0,11.0,2.0,11.0,5.0,19.0,30,10.0,24.0,,,16.0,5.0,6.0,,4.0,8.0,12.0,4.0,4.0,3.0,,1.0,32.0,4.0,10.0,,18,12.0,5.0,35,14.0,49,,11.0,8.0,3.0,2.0,1.0,,6.0,,2.0,,8.0,1.0,3.0,18,30,11.0,,1.0,15.0,1.0,,7.0,1.0,4.0,1.0,3.0,4.0,2.0,19.0,195,1.0,1.0,0.75,0.8333333333333334,1.0,0.2857142857142857,,0.18181818181818182,0.2857142857142857,0.4444444444444444,0.75,0.36363636363636365,0.4383561643835616,0.5,0.3181818181818182,0.45,0.5,0.36538461538461536,0.3835616438356164,,0.13333333333333333,0.125,,,12.5,0.25,0.22727272727272727,,0.07643312101910828,0.06535947712418301,0.15384615384615385,0.029411764705882353,0.10948905109489052,0.04844290657439446,0.06976744186046512,0.07246376811594203,0.04878048780487805,0.0297029702970297,0.09433962264150944,0.06493506493506493,0.07407407407407407,0.1511627906976744,0.16129032258064516,,0.5,0.3424657534246575,0.68,0.8095238095238095,0.7058823529411765,0.2191780821917808,0.125,0.14285714285714285,0.0547945205479452,0.25,0.25,1.0,0.1643835616438356,0.25,0.25,1.0,0.2191780821917808,0.3125,0.3125,1.0,0.5,1.0,,,,0.3333333333333333,,,0.2727272727272727,0.6666666666666666,0.18181818181818182,0.3181818181818182,0.2857142857142857,0.726027397260274,0.3125,0.5007520547945205,0.5497624999999999,0.4961590909090909,0.08860759493670886,0.13725490196078433,0.08333333333333333,0.2638888888888889,5.886666666666666,24.882142857142856,0.30854430379746833,,4.0,2.0,2.0,1.0,,1.0,,,0.16,0.02857142857142857,1.0,,,,,,0.3333333333333333,,,,,,1.0,,,True,,
201145,1610612743,Jeff Green,Jeff Green,201145,DEN,12456.0,208,-56,400,408,90,100,34,808,6,11,,,1.0,4.0,5.0,13.0,2.0,3.0,5.0,9.0,1.0,1.0,4.0,5.0,15.0,,2.0,1.0,2.0,13,27,10.0,24.0,14.0,70,478,,,1.0,3.0,,3.0,1.0,5.0,3.0,6.0,5.0,16.0,20,6.0,24.0,6.0,2.0,12.0,4.0,2.0,,7.0,2.0,9.0,,2.0,4.0,1.0,2.0,20.0,,2.0,,6,12.0,2.0,20,2.0,22,,4.0,2.0,2.0,1.0,,1.0,9.0,,,2.0,10.0,1.0,3.0,11,23,20.0,2.0,,21.0,,,9.0,1.0,2.0,1.0,1.0,2.0,2.0,16.0,90,2.0,1.0,0.7692307692307693,0.7692307692307693,0.8,0.4166666666666667,0.3333333333333333,0.5,0.4090909090909091,0.48148148148148145,,0.2,0.5490196078431373,0.5,0.5,0.5737704918032787,0.5,0.5333333333333333,0.47058823529411764,,0.07407407407407407,0.15384615384615385,,,16.247139588100687,0.1,0.13333333333333333,,0.11650485436893204,0.02197802197802198,0.07058823529411765,,0.09574468085106383,0.012269938650306749,,0.02702702702702703,0.037037037037037035,,0.16666666666666666,0.10416666666666667,0.05263157894736842,0.06153846153846154,0.1,,1.0,0.21568627450980393,0.5454545454545454,0.5454545454545454,0.8333333333333334,0.2549019607843137,0.38461538461538464,0.45454545454545453,0.058823529411764705,0.6666666666666666,0.6666666666666666,0.5,0.17647058823529413,0.5555555555555556,0.5555555555555556,0.8,0.29411764705882354,0.3333333333333333,0.3333333333333333,0.8,,,0.3333333333333333,1.0,1.0,0.6666666666666666,,,0.36363636363636365,0.25,0.36363636363636365,0.18181818181818182,0.5,0.6862745098039216,0.3333333333333333,0.5075377551020409,0.52125,0.479590909090909,0.16666666666666666,0.25,0.04285714285714286,0.22857142857142856,7.488888888888888,26.595833333333335,0.225,2.0,,3.0,3.0,3.0,,2.0,,,,,0.8,0.5,1.0,2.0,,,,1.0,1.0,0.041666666666666664,,,1.0,1.0,,True,,
