EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Transition Take Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedCorner3,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,HeaveAttempts,StepOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,Charge Fouls Drawn,Transition Take Fouls Drawn,BlockedLongMidRange,LongMidRangePctBlocked,OffLongMidRangeReboundPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,3SecondViolations,on,HeaveMakes
1626174,1610612742,Christian Wood,Christian Wood,1626174,DAL,40142.0,669,36,1349,1352,402.0,366.0,119.0,2701,68.0,111.0,9.0,18.0,15.0,30.0,44.0,74.0,11.0,30.0,6.0,15.0,1.0,2.0,1.0,4.0,31.0,87.0,2.0,4.0,3.0,16.0,123.0,215.0,37.0,102.0,103.0,460.0,1570,15.0,27.0,3.0,6.0,7.0,46.0,30.0,51.0,4.0,20.0,39.0,111.0,138.0,108.0,105.0,6.0,18.0,87.0,31.0,19.0,30.0,20.0,50.0,15.0,5.0,22.0,6.0,2.0,120.0,13.0,20.0,1.0,53.0,83.0,16.0,152.0,34.0,186.0,10.0,16.0,11.0,5.0,21.0,3.0,12.0,28.0,9.0,6.0,49.0,3.0,11.0,37.0,70.0,5.0,1.0,13.0,1.0,120.0,10.0,2.0,133.0,13.0,1.0,1.0,56.0,5.0,10.0,19.0,2.0,1.0,11.0,1.0,8.0,21.0,12.0,1.0,1.0,1.0,111.0,402.0,3.0,10.0,0.5609756097560976,0.6052631578947368,0.9459459459459459,0.3627450980392157,0.5,0.2,0.3627450980392157,0.5720930232558139,0.5555555555555556,0.5882352941176471,0.5630914826498423,0.5909090909090909,0.5070422535211268,0.6136363636363636,0.6388888888888888,0.5842105263157895,0.3217665615141956,0.08837209302325581,0.12612612612612611,0.06756756756756757,28.619756427604873,0.42857142857142855,0.48484848484848486,0.022222222222222223,0.2577639751552795,0.07874015748031496,0.18928571428571428,0.04220779220779221,0.22591362126245848,0.05871886120996441,0.15454545454545454,0.031578947368421054,0.045871559633027525,0.03333333333333333,0.2169811320754717,0.27631578947368424,0.28125,0.20673076923076922,0.1388888888888889,0.07407407407407407,0.5714285714285714,0.3501577287066246,0.6126126126126126,0.7010309278350515,0.6617647058823529,0.2334384858044164,0.5945945945945946,0.6376811594202898,0.45454545454545453,0.0946372239747634,0.36666666666666664,0.36666666666666664,0.36363636363636365,0.0473186119873817,0.4,0.4,1.0,0.2744479495268139,0.3563218390804598,0.3563218390804598,0.9354838709677419,0.5454545454545454,0.5,0.2222222222222222,0.06060606060606061,0.5,1.0,0.12121212121212122,0.5,1.0,0.4225352112676056,0.5,0.056338028169014086,0.25,0.22535211267605634,0.1875,0.6719242902208202,0.3563218390804598,0.5256509463722396,0.5222119047619048,0.5264401408450705,0.1652892561983471,0.21705426356589147,0.0380952380952381,0.1,0.24130434782608695,6.015813953488373,25.458823529411767,0.29799851742031136,,,,,,,,,,,,,,True,
1627827,1610612742,Dorian Finney-Smith,Dorian Finney-Smith,1627827,DAL,21135.0,352,45,681,689,241.0,219.0,88.0,1370,15.0,22.0,9.0,12.0,5.0,8.0,2.0,6.0,,1.0,6.0,15.0,,,2.0,4.0,9.0,36.0,3.0,4.0,3.0,12.0,17.0,29.0,15.0,51.0,11.0,90.0,775,9.0,13.0,3.0,4.0,3.0,30.0,5.0,9.0,5.0,16.0,8.0,33.0,22.0,12.0,45.0,,10.0,35.0,9.0,3.0,11.0,9.0,20.0,6.0,3.0,10.0,1.0,,49.0,4.0,13.0,,19.0,21.0,2.0,42.0,17.0,59.0,3.0,11.0,8.0,3.0,6.0,1.0,4.0,4.0,2.0,1.0,10.0,3.0,4.0,11.0,25.0,,2.0,1.0,,13.0,3.0,,12.0,2.0,,,4.0,,3.0,5.0,,,4.0,,1.0,5.0,3.0,,,,28.0,234.0,2.0,,0.6470588235294118,0.9166666666666666,1.0,0.29411764705882354,0.75,0.3125,0.3,0.5862068965517241,0.6923076923076923,0.5555555555555556,0.49375,0.7941176470588235,0.5,0.5294117647058824,0.8333333333333334,0.5689655172413793,0.6375,0.10344827586206896,0.13636363636363635,,12.289780077619662,0.6,0.2,,0.12138728323699421,0.0896551724137931,0.14728682170542637,0.022857142857142857,0.13245033112582782,0.053125,0.1044776119402985,0.09523809523809523,0.024193548387096774,0.0196078431372549,0.13636363636363635,0.09722222222222222,0.14285714285714285,0.14444444444444443,0.15384615384615385,0.06818181818181818,0.6,0.275,0.6818181818181818,0.7894736842105263,0.6,0.075,0.3333333333333333,0.3333333333333333,1.0,0.0125,,,,0.1875,0.4,0.4,1.0,0.45,0.25,0.25,1.0,0.7058823529411765,0.75,0.3333333333333333,,,,0.23529411764705882,0.75,1.0,0.32,0.625,0.16,0.5,0.48,0.25,0.9125,0.2571428571428571,0.5541537974683545,0.5914208333333334,0.5544458333333333,0.04878048780487805,0.12903225806451613,,0.3333333333333333,0.36666666666666664,3.0413793103448277,25.425490196078428,0.35389133627019087,1.0,1.0,,,,,,,,,,,,True,
1628467,1610612742,Maxi Kleber,Maxi Kleber,1628467,DAL,31371.0,523,19,1051,1057,341.0,327.0,110.0,2108,18.0,23.0,2.0,3.0,9.0,12.0,1.0,3.0,2.0,4.0,6.0,18.0,,1.0,2.0,7.0,17.0,49.0,4.0,8.0,3.0,16.0,21.0,30.0,23.0,67.0,14.0,125.0,1204,2.0,5.0,4.0,9.0,,16.0,10.0,14.0,5.0,23.0,6.0,41.0,36.0,6.0,66.0,3.0,2.0,49.0,17.0,2.0,10.0,18.0,28.0,10.0,8.0,4.0,4.0,2.0,74.0,5.0,9.0,1.0,24.0,31.0,7.0,62.0,15.0,77.0,2.0,10.0,5.0,5.0,7.0,3.0,4.0,8.0,3.0,1.0,15.0,3.0,4.0,26.0,38.0,,1.0,2.0,1.0,17.0,4.0,,18.0,1.0,,,5.0,,4.0,12.0,1.0,,6.0,1.0,6.0,13.0,7.0,3.0,,,41.0,336.0,,2.0,0.8571428571428571,0.9,0.9565217391304348,0.34328358208955223,0.4444444444444444,0.21739130434782608,0.34328358208955223,0.7,0.4,0.7142857142857143,0.5721649484536082,0.5714285714285714,0.47297297297297297,0.5952380952380952,0.5714285714285714,0.5,0.6907216494845361,0.06666666666666667,0.08695652173913043,,10.20583190394511,0.4666666666666667,0.20588235294117646,0.025,0.12653061224489795,0.04205607476635514,0.10909090909090909,0.019230769230769232,0.11827956989247312,0.029535864978902954,0.053763440860215055,0.047058823529411764,0.015706806282722512,0.028985507246376812,0.10294117647058823,0.144,0.11538461538461539,0.10828025477707007,0.1111111111111111,0.04081632653061224,0.5384615384615384,0.23711340206185566,0.782608695652174,0.8571428571428571,0.8333333333333334,0.030927835051546393,0.3333333333333333,0.3333333333333333,1.0,0.041237113402061855,0.5,0.5,1.0,0.18556701030927836,0.3333333333333333,0.3333333333333333,0.8333333333333334,0.5051546391752577,0.3469387755102041,0.3469387755102041,1.0,0.21428571428571427,0.6666666666666666,0.5,0.07142857142857142,,,0.5714285714285714,0.5,1.0,0.32432432432432434,0.75,0.1891891891891892,0.2857142857142857,0.43243243243243246,0.1875,0.9278350515463918,0.3469387755102041,0.5601190721649486,0.56215,0.5630432432432432,0.04950495049504951,0.14705882352941177,,0.128,0.328,4.263333333333333,25.28955223880597,0.32445290199809707,,1.0,1.0,1.0,,,,,,,,,,True,
1629029,1610612742,Luka Doncic,Luka Doncic,1629029,DAL,43796.0,730,111,1493,1484,611.0,521.0,141.0,2977,61.0,88.0,9.0,10.0,27.0,33.0,80.0,143.0,18.0,33.0,,9.0,,1.0,,4.0,60.0,176.0,3.0,10.0,29.0,79.0,159.0,264.0,60.0,185.0,165.0,663.0,1697,13.0,16.0,3.0,11.0,13.0,48.0,69.0,112.0,29.0,83.0,87.0,312.0,46.0,272.0,39.0,141.0,10.0,170.0,60.0,12.0,95.0,81.0,176.0,45.0,36.0,72.0,21.0,2.0,433.0,5.0,3.0,,62.0,75.0,15.0,152.0,8.0,160.0,3.0,32.0,20.0,12.0,47.0,6.0,33.0,17.0,14.0,4.0,64.0,1.0,30.0,19.0,54.0,1.0,3.0,,3.0,151.0,7.0,4.0,225.0,24.0,,4.0,94.0,2.0,26.0,9.0,1.0,1.0,5.0,,3.0,10.0,6.0,,,,310.0,605.0,10.0,24.0,0.14465408805031446,0.14935064935064934,0.21666666666666667,0.32432432432432434,0.2727272727272727,0.3493975903614458,0.33519553072625696,0.6022727272727273,0.8125,0.6160714285714286,0.5545657015590201,0.6481481481481481,0.5769230769230769,0.603290676416819,0.6666666666666666,0.6321138211382114,0.41202672605790647,0.045454545454545456,0.06818181818181818,0.03496503496503497,37.286063569682156,0.734375,0.42857142857142855,,0.21306818181818182,0.011627906976744186,0.21305841924398625,0.013888888888888888,0.2130637636080871,0.012944983818770227,0.02,0.007751937984496124,0.012295081967213115,0.017241379310344827,0.21551724137931033,0.2037037037037037,0.22972972972972974,0.22959183673469388,0.17894736842105263,0.014705882352941176,0.6,0.19599109131403117,0.6931818181818182,0.7439024390243902,0.22950819672131148,0.3184855233853007,0.5594405594405595,0.5797101449275363,0.1,0.07349665924276169,0.5454545454545454,0.5625,0.05555555555555555,0.0200445434298441,,,,0.39198218262806234,0.3409090909090909,0.3409090909090909,0.21666666666666667,0.37037037037037035,0.9,0.3333333333333333,0.037037037037037035,,,0.37037037037037035,0.3,0.3333333333333333,0.16923076923076924,0.8181818181818182,0.020512820512820513,,0.40512820512820513,0.3670886075949367,0.6080178173719376,0.35294117647058826,0.4960390022675738,0.5060125,0.48241052631578946,0.18426103646833014,0.281437125748503,0.0106951871657754,0.07239819004524888,0.47058823529411764,7.449242424242425,27.3172972972973,0.4092431346282652,6.0,1.0,3.0,1.0,1.0,1.0,0.030303030303030304,,,,,,,True,
1630182,1610612742,Josh Green,Josh Green,1630182,DAL,92354.0,1539,77,3091,3098,863.0,809.0,300.0,6189,99.0,138.0,8.0,12.0,18.0,27.0,35.0,68.0,3.0,7.0,46.0,118.0,2.0,7.0,11.0,31.0,22.0,51.0,1.0,2.0,4.0,10.0,137.0,213.0,68.0,169.0,68.0,546.0,3580,13.0,18.0,3.0,9.0,11.0,46.0,29.0,45.0,15.0,41.0,27.0,130.0,182.0,92.0,204.0,,8.0,49.0,22.0,23.0,47.0,56.0,103.0,27.0,29.0,32.0,9.0,6.0,262.0,37.0,18.0,,63.0,61.0,3.0,127.0,55.0,182.0,6.0,42.0,26.0,16.0,41.0,9.0,24.0,31.0,17.0,4.0,72.0,7.0,17.0,66.0,156.0,2.0,8.0,8.0,,120.0,10.0,35.0,94.0,13.0,1.0,,49.0,1.0,4.0,5.0,,,3.0,,1.0,5.0,2.0,,,,130.0,851.0,13.0,4.0,0.6642335766423357,0.6842105263157895,1.0,0.40236686390532544,0.3333333333333333,0.36585365853658536,0.40718562874251496,0.6431924882629108,0.7222222222222222,0.6444444444444445,0.6256544502617801,0.6481481481481481,0.5988372093023255,0.6469194312796208,0.696969696969697,0.6435643564356436,0.4424083769633508,0.107981220657277,0.09420289855072464,0.14705882352941177,14.49530516431925,0.5694444444444444,0.04,,0.08437067773167359,0.029411764705882353,0.10144927536231885,0.0492676431424767,0.09226190476190477,0.04035216434336023,0.03225806451612903,0.018867924528301886,0.05027932960893855,0.04672897196261682,0.06866952789699571,0.07309941520467836,0.13513513513513514,0.10337078651685393,0.09659090909090909,0.04,0.4,0.3612565445026178,0.717391304347826,0.792,0.7474747474747475,0.17801047120418848,0.5147058823529411,0.603448275862069,0.42857142857142855,0.01832460732984293,0.42857142857142855,0.42857142857142855,0.6666666666666666,0.3089005235602094,0.3898305084745763,0.3898305084745763,1.0,0.13350785340314136,0.43137254901960786,0.43137254901960786,1.0,0.4444444444444444,0.6666666666666666,0.5,0.25925925925925924,0.2857142857142857,1.0,0.07407407407407407,0.5,1.0,0.313953488372093,0.6666666666666666,0.36046511627906974,0.3548387096774194,0.11627906976744186,0.4,0.8036649214659686,0.4489795918367347,0.567242105263158,0.5382321428571429,0.5488041666666668,0.11961722488038277,0.19678714859437751,0.005917159763313609,0.08424908424908426,0.23809523809523808,4.328638497652582,24.16390532544379,0.2791976706567454,2.0,1.0,6.0,2.0,,1.0,,0.050505050505050504,,,,,,True,
1630267,1610612742,Facundo Campazzo,Facundo Campazzo,1630267,DAL,1366.0,23,8,47,47,21.0,21.0,5.0,94,,2.0,,,,1.0,,,,,1.0,1.0,,,,,,4.0,,1.0,,2.0,,2.0,1.0,5.0,1.0,4.0,44,,,,1.0,,,,1.0,,2.0,1.0,1.0,,,3.0,,,4.0,,1.0,4.0,1.0,5.0,,1.0,3.0,1.0,,11.0,,,,1.0,,,1.0,,1.0,,5.0,3.0,2.0,,1.0,,1.0,,,1.0,,1.0,,1.0,,,,,1.0,,,2.0,,,,,,1.0,,,,,,,,,,,,1.0,21.0,,,,,1.0,0.2,,,0.2,,,,0.21428571428571427,,,0.25,,0.125,0.7142857142857143,0.5,0.5,,17.307692307692307,,,,,,0.1,,0.06666666666666667,,,,,,,,,,0.25,,,0.2857142857142857,,,,,,,,,,,,0.14285714285714285,1.0,1.0,1.0,0.5714285714285714,,,,,,,,,,1.0,,,0.3333333333333333,,,,0.6666666666666666,,1.0,,0.51435,0.5148,0.5196166666666667,,,,,0.25,2.75,25.74,0.44680851063829785,,,,,,,,,,,,,,True,
203493,1610612742,Reggie Bullock,Reggie Bullock,203493,DAL,48529.0,809,26,1620,1628,446.0,424.0,162.0,3248,13.0,16.0,1.0,1.0,3.0,3.0,2.0,6.0,1.0,4.0,31.0,70.0,1.0,4.0,4.0,13.0,28.0,67.0,5.0,9.0,7.0,14.0,16.0,26.0,59.0,137.0,7.0,216.0,1926,1.0,4.0,6.0,13.0,,20.0,3.0,3.0,11.0,27.0,6.0,45.0,28.0,4.0,168.0,9.0,,67.0,28.0,,20.0,20.0,40.0,15.0,5.0,14.0,6.0,,100.0,9.0,1.0,,50.0,45.0,3.0,98.0,10.0,108.0,3.0,22.0,15.0,7.0,7.0,1.0,7.0,2.0,,,9.0,3.0,3.0,32.0,58.0,,3.0,,,7.0,,1.0,12.0,,,4.0,,,3.0,1.0,2.0,1.0,1.0,1.0,,3.0,2.0,,,,43.0,437.0,9.0,1.0,0.875,0.875,0.9491525423728814,0.4306569343065693,0.46153846153846156,0.4074074074074074,0.4306569343065693,0.6153846153846154,0.25,1.0,0.6411042944785276,0.5882352941176471,0.65,0.6475903614457831,0.5882352941176471,0.6818181818181818,0.8404907975460123,,,,9.77107761027359,0.7777777777777778,0.06382978723404255,,0.12228260869565218,0.003115264797507788,0.16129032258064516,0.0225,0.140117994100295,0.013869625520110958,0.007751937984496124,,0.02422145328719723,0.018018018018018018,0.11666666666666667,0.0893854748603352,0.21739130434782608,0.14798206278026907,0.19540229885057472,0.03488372093023256,0.6666666666666666,0.09815950920245399,0.8125,0.8125,0.9230769230769231,0.03680981595092025,0.3333333333333333,0.3333333333333333,0.5,0.024539877300613498,0.25,0.25,1.0,0.4294478527607362,0.44285714285714284,0.4492753623188406,0.967741935483871,0.4110429447852761,0.417910447761194,0.417910447761194,0.9285714285714286,0.058823529411764705,1.0,1.0,0.23529411764705882,0.25,,0.5294117647058824,0.5555555555555556,0.8,0.1,1.0,0.43333333333333335,0.3076923076923077,0.4666666666666667,0.5,0.9386503067484663,0.417910447761194,0.5571027607361964,0.5238277777777778,0.5309083333333333,,,,0.09259259259259259,0.20833333333333334,5.6461538461538465,24.56350364963504,0.27530864197530863,,1.0,,,,,,,1.0,0.0072992700729927005,0.014285714285714285,,,True,
203501,1610612742,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,DAL,44953.0,749,91,1509,1503,429.0,396.0,141.0,3012,17.0,38.0,,5.0,1.0,5.0,15.0,37.0,8.0,30.0,21.0,52.0,,3.0,9.0,18.0,57.0,163.0,9.0,21.0,15.0,50.0,40.0,105.0,78.0,215.0,46.0,360.0,1692,3.0,10.0,9.0,24.0,1.0,34.0,6.0,14.0,24.0,68.0,14.0,98.0,52.0,28.0,216.0,18.0,,161.0,57.0,6.0,38.0,30.0,68.0,20.0,10.0,28.0,7.0,3.0,166.0,4.0,2.0,,38.0,30.0,5.0,73.0,6.0,79.0,2.0,26.0,17.0,9.0,7.0,3.0,5.0,9.0,2.0,1.0,16.0,,5.0,22.0,36.0,2.0,1.0,1.0,,53.0,6.0,8.0,62.0,6.0,1.0,1.0,23.0,3.0,6.0,4.0,1.0,1.0,2.0,,2.0,5.0,1.0,,,,97.0,422.0,4.0,5.0,0.65,0.65,0.9230769230769231,0.3627906976744186,0.375,0.35294117647058826,0.36619718309859156,0.38095238095238093,0.3,0.42857142857142855,0.490625,0.4852941176470588,0.5121951219512195,0.5217391304347826,0.4857142857142857,0.5384615384615384,0.671875,0.05714285714285714,0.10526315789473684,0.05405405405405406,21.786360893180447,0.4375,0.1724137931034483,,0.08403361344537816,0.006756756756756757,0.12101910828025478,0.010526315789473684,0.10134128166915052,0.008875739644970414,0.010101010101010102,0.006896551724137931,0.007246376811594203,0.019230769230769232,0.035398230088495575,0.10344827586206896,0.11428571428571428,0.11607142857142858,0.13333333333333333,0.0106951871657754,0.2,0.11875,0.4473684210526316,0.5,0.5882352941176471,0.115625,0.40540540540540543,0.42857142857142855,0.6666666666666666,0.09375,0.26666666666666666,0.26666666666666666,0.75,0.1625,0.40384615384615385,0.4117647058823529,1.0,0.509375,0.3496932515337423,0.35185185185185186,0.8947368421052632,0.14705882352941177,,,0.08823529411764706,,,0.6176470588235294,0.42857142857142855,0.7777777777777778,0.06097560975609756,0.2,0.21951219512195122,0.5,0.6097560975609756,0.3,0.790625,0.35403726708074534,0.5263091194968557,0.54930625,0.5233131249999999,0.07396449704142012,0.1885245901639344,0.009259259259259259,0.09444444444444444,0.2722222222222222,9.206666666666669,25.723720930232567,0.28429423459244535,2.0,1.0,1.0,4.0,,,,,2.0,0.009302325581395349,0.019230769230769232,0.006134969325153374,,True,
203915,1610612742,Spencer Dinwiddie,Spencer Dinwiddie,203915,DAL,25922.0,432,-34,830,835,121.0,134.0,75.0,1665,35.0,57.0,1.0,3.0,5.0,10.0,16.0,55.0,6.0,11.0,4.0,10.0,1.0,2.0,1.0,2.0,28.0,73.0,1.0,1.0,5.0,10.0,57.0,123.0,32.0,83.0,64.0,274.0,944,3.0,7.0,2.0,3.0,2.0,14.0,6.0,18.0,6.0,12.0,21.0,51.0,20.0,94.0,33.0,63.0,,73.0,28.0,15.0,47.0,42.0,89.0,27.0,15.0,37.0,7.0,3.0,220.0,1.0,3.0,,20.0,24.0,1.0,45.0,4.0,49.0,3.0,12.0,9.0,3.0,18.0,7.0,13.0,15.0,5.0,,33.0,4.0,1.0,14.0,33.0,,1.0,6.0,,56.0,,3.0,78.0,7.0,,,38.0,1.0,4.0,4.0,3.0,2.0,1.0,1.0,3.0,7.0,5.0,,,,49.0,116.0,1.0,1.0,0.17543859649122806,0.17543859649122806,0.34375,0.3855421686746988,0.6666666666666666,0.5,0.3855421686746988,0.4634146341463415,0.42857142857142855,0.3333333333333333,0.5097087378640777,0.6,0.5,0.5661157024793388,0.6363636363636364,0.6219512195121951,0.4029126213592233,0.12195121951219512,0.12280701754385964,0.14545454545454545,29.93421052631579,0.5454545454545454,0.06666666666666667,,0.12244897959183673,0.016666666666666666,0.12195121951219512,0.0045662100456621,0.12222222222222222,0.010025062656641603,0.025,0.013333333333333334,,0.016129032258064516,0.14545454545454545,0.08695652173913043,0.16326530612244897,0.10569105691056911,0.17073170731707318,0.0297029702970297,0.7142857142857143,0.2766990291262136,0.6140350877192983,0.7,0.2,0.2669902912621359,0.2909090909090909,0.3404255319148936,0.1875,0.05339805825242718,0.5454545454545454,0.5454545454545454,,0.04854368932038835,0.4,0.4,0.75,0.35436893203883496,0.3835616438356164,0.3888888888888889,0.2857142857142857,0.3,0.3333333333333333,1.0,0.2,0.5,1.0,0.1,1.0,,0.3333333333333333,0.5,0.06666666666666667,0.5,0.3333333333333333,0.5,0.6796116504854369,0.3835616438356164,0.5130453883495147,0.4878928571428572,0.5041666666666667,0.1638655462184874,0.24675324675324675,0.011904761904761904,0.051094890510948905,0.18613138686131386,6.064227642276424,25.815662650602412,0.14578313253012049,,2.0,,,1.0,,,,1.0,0.012048192771084338,,0.0136986301369863,,True,
203939,1610612742,Dwight Powell,Dwight Powell,203939,DAL,32221.0,537,48,1071,1066,223.0,206.0,111.0,2137,69.0,96.0,19.0,27.0,13.0,15.0,6.0,10.0,1.0,2.0,,1.0,,,,,,2.0,,,,,76.0,108.0,,3.0,33.0,185.0,1222,19.0,27.0,,,8.0,46.0,13.0,15.0,,,19.0,45.0,110.0,42.0,,,32.0,2.0,,6.0,13.0,15.0,28.0,10.0,5.0,5.0,3.0,5.0,71.0,21.0,30.0,1.0,25.0,35.0,3.0,63.0,52.0,115.0,6.0,20.0,10.0,10.0,7.0,5.0,5.0,19.0,2.0,3.0,26.0,3.0,6.0,44.0,67.0,,2.0,10.0,1.0,59.0,11.0,5.0,52.0,4.0,,,19.0,,8.0,11.0,,,7.0,,4.0,11.0,8.0,,,,45.0,221.0,2.0,8.0,0.7236842105263158,0.9166666666666666,,,,,,0.7037037037037037,0.7037037037037037,0.8666666666666667,0.6846846846846847,0.7037037037037037,0.8666666666666667,0.6902985074626866,0.71875,0.75,0.02702702702702703,0.05555555555555555,0.0625,,13.468013468013467,0.2692307692307692,0.125,0.027777777777777776,0.1383399209486166,0.13333333333333333,0.125,0.08433734939759036,0.13245033112582782,0.10759493670886076,0.18518518518518517,0.13333333333333333,0.08092485549132948,0.09210526315789473,0.1,0.17692307692307693,0.09433962264150944,0.09219858156028368,0.2033898305084746,0.20689655172413793,0.7272727272727273,0.8648648648648649,0.71875,0.7666666666666667,0.7391304347826086,0.09009009009009009,0.6,0.6,0.6666666666666666,0.018018018018018018,0.5,0.5,,0.009009009009009009,,,,0.018018018018018018,,,,1.0,0.7037037037037037,0.15789473684210525,,,,,,,1.0,0.8666666666666667,,,,,0.8918918918918919,,0.5999576576576577,0.5958913043478262,0.66442,0.15079365079365079,0.15447154471544716,,0.24864864864864866,0.24324324324324326,2.3925925925925924,24.5,0.20821661998132587,,,,,,,,0.02564102564102564,,,,,,True,
