EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DefTwoPtRebounds,DefRebounds,Rebounds,FTA,Technical Free Throw Trips,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,SecondChanceOffPoss,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,SecondChanceArc3FGA,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,OffRebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,FtPoints,SecondChanceFG2M,SecondChancePoints,PenaltyFtPoints,PtsAssisted2s,Fg3aBlocked,FTDefRebounds,TwoPtShootingFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,AtRimPctBlocked,Arc3PctBlocked,DefFTReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceFtPoints,PtsPutbacks,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,DefCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGA,SecondChanceCorner3Frequency,BadPassOutOfBoundsTurnovers,Offensive Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,LongMidRangeFGM,PtsUnassisted3s,ShortMidRangeAssists,SelfOReb,BlockedAtRim,SelfORebPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,StepOutOfBoundsTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockedLongMidRange,OffLongMidRangeReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,on,SecondChanceCorner3FGM,HeaveAttempts,Charge Fouls,3pt And 1 Free Throw Trips,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,FTOffRebounds,Clear Path Fouls,Transition Take Fouls Drawn,BlockedCorner3,LongMidRangePctBlocked,OffFTReboundPct,OffensiveGoaltends,Charge Fouls Drawn,Transition Take Fouls,HeaveMakes,3SecondViolations
1627736,1610612762,Malik Beasley,Malik Beasley,1627736,UTA,228.0,4,2.0,8,8,5,16,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,9,1.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5,1.0,0.5,1.0,0.5,1.0,0.8333333333333334,1.5,0.8333333333333334,1.5,0.6666666666666666,37.5,0.25,0.2,0.3333333333333333,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,0.5,1.0,1.0,1.0,1.0,0.5,0.5426333333333333,0.5412,0.6,3.0,27.35,0.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1630195,1610612762,Leandro Bolmaro,Leandro Bolmaro,1630195,UTA,4107.0,68,2.0,147,144,57,291,1.0,6.0,,4.0,,2.0,3.0,16.0,,4.0,6.0,145,,2.0,2.0,6.0,,4.0,,1.0,3.0,7.0,,,2.0,57,,,,,0.1875,0.15,0.125,0.15,0.125,0.2,15.789473684210527,0.022222222222222223,0.04477611940298507,,0.3,0.16666666666666666,0.16666666666666666,0.2,,,,0.25,,0.5,,0.49545749999999994,0.507225,0.3333333333333333,6.89375,27.225,0.3877551020408163,83.0,22.0,1.0,1.0,3.0,2.0,7.0,3.0,2.0,2.0,2.0,1.0,6.0,1.0,4.0,3.0,7.0,2.0,1.0,3.0,1.0,17.0,3.0,1.0,2.0,4.0,3.0,2.0,1.0,6.0,5.0,1.0,1.0,1.0,7.0,3.0,7.0,10.0,8.0,4.0,1.0,1.0,1.0,1.0,2.0,0.16666666666666666,0.0625,0.14285714285714285,0.8571428571428571,0.027777777777777776,0.09090909090909091,0.075,0.05263157894736842,0.08333333333333333,0.07142857142857142,0.08333333333333333,0.125,0.10526315789473684,1.0,0.35,0.2857142857142857,0.3333333333333333,0.15,0.25,0.5,0.375,0.3333333333333333,0.43155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1630534,1610612762,Ochai Agbaji,Ochai Agbaji,1630534,UTA,2997.0,50,1.0,112,110,45,222,5.0,7.0,1.0,7.0,1.0,2.0,6.0,10.0,2.0,13.0,19.0,110,2.0,6.0,7.0,4.0,6.0,7.0,1.0,2.0,3.0,4.0,4.0,,7.0,45,1.0,0.15384615384615385,0.3333333333333333,0.15384615384615385,0.6,0.391304347826087,0.3333333333333333,0.38,0.35,0.5652173913043478,19.083969465648853,0.05714285714285714,0.04081632653061224,0.05263157894736842,0.30434782608695654,0.7142857142857143,0.8333333333333334,0.30434782608695654,0.14285714285714285,0.16666666666666666,1.0,0.2222222222222222,0.5,0.8695652173913043,0.14285714285714285,0.5482913043478261,0.5224333333333333,0.3684210526315789,3.5700000000000003,24.83846153846154,0.4017857142857143,69.0,19.0,1.0,,2.0,1.0,3.0,,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,2.0,1.0,,1.0,,5.0,,1.0,,1.0,,,,,,,,,,,1.0,5.0,4.0,,,,,,3.0,,0.1,,,0.037037037037037035,,,0.017241379310344827,,,,,,,0.13043478260869565,0.3333333333333333,0.3333333333333333,,0.5,0.5,0.2222222222222222,,0.52425,1.0,1.0,6.0,1.0,4.0,1.0,1.0,2.0,1.0,8.0,1.0,1.0,2.0,0.6666666666666666,0.6666666666666666,1.0,0.5,0.5,0.07692307692307693,0.14285714285714285,0.14285714285714285,0.25,0.09090909090909091,0.09090909090909091,0.8,0.2608695652173913,0.16666666666666666,0.16666666666666666,1.0,1.0,0.4444444444444444,0.25,0.08,0.16666666666666666,0.10526315789473684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1631117,1610612762,Walker Kessler,Walker Kessler,1631117,UTA,1364.0,23,6.0,45,46,24,91,5.0,6.0,,,,,6.0,7.0,,,16.0,47,,,12.0,4.0,,,,6.0,9.0,11.0,5.0,,12.0,24,,,,,0.8571428571428571,0.8571428571428571,0.8333333333333334,0.8888888888888888,0.8571428571428571,,17.307692307692307,0.375,0.36,0.375,0.8571428571428571,0.8333333333333334,0.8333333333333334,,,,,,,0.8571428571428571,,0.5208285714285714,0.5442,0.75,2.857142857142857,,0.5333333333333333,5.0,5.0,2.0,5.0,6.0,1.0,1.0,,,2.0,,5.0,6.0,,,,,,,,,,1.0,1.0,3.0,2.0,,,,,,,,,,,1.0,1.0,3.0,,,,2.0,2.0,,0.8333333333333334,,,,0.09090909090909091,0.3333333333333333,0.07692307692307693,0.08333333333333333,0.3333333333333333,0.125,,0.3333333333333333,0.25,1.0,0.14285714285714285,1.0,1.0,,1.0,,1.0,0.8333333333333334,0.58005,2.0,,,,,4.0,2.0,5.0,2.0,8.0,,,2.0,0.6666666666666666,0.8,1.0,1.0,0.8333333333333334,,,,,,0.4,0.6,,,,,1.0,,,0.25,0.25,0.3125,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
200752,1610612762,Rudy Gay,Rudy Gay,200752,UTA,815.0,14,4.0,24,24,4,48,1.0,1.0,1.0,2.0,,,1.0,3.0,1.0,3.0,5.0,24,,1.0,,2.0,3.0,2.0,1.0,,1.0,2.0,,,,4,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,0.4166666666666667,,0.4166666666666667,,0.5,21.428571428571427,,0.06666666666666667,,0.16666666666666666,1.0,1.0,0.3333333333333333,0.5,0.5,1.0,,,0.6666666666666666,0.5,0.493775,0.4776,,10.633333333333335,25.233333333333334,0.16666666666666666,2.0,2.0,1.0,,,,,2.0,,1.0,1.0,,,,,1.0,1.0,,1.0,,,3.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.1,0.06666666666666667,,0.125,,,0.2,,,,,0.3333333333333333,0.5,,,,0.4776,1.0,,1.0,,1.0,,1.0,2.0,,,,,,,,1.0,0.5,0.5,,,,,,,,0.16666666666666666,,,,1.0,1.0,,,,0.4,,,,,,,,,,,,,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
203482,1610612762,Kelly Olynyk,Kelly Olynyk,203482,UTA,330.0,6,-2.0,11,12,10,23,1.0,1.0,,,,,1.0,2.0,,,4.0,11,,,4.0,2.0,,,,2.0,3.0,3.0,2.0,,4.0,10,,,,,0.5,0.5,0.5,0.6666666666666666,0.6666666666666666,,25.0,0.5,0.375,0.5,0.5,1.0,1.0,,,,,,,0.5,,0.41264999999999996,0.41264999999999996,1.0,10.6,,0.9090909090909091,3.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,2.0,1.0,,,,,,1.0,0.5,,,,,0.25,,,,,,,0.3333333333333333,,,,,0.5,,,0.5,1.0,0.3928,,,,,,2.0,,,2.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1628374,1610612762,Lauri Markkanen,Lauri Markkanen,1628374,UTA,409.0,7,7.0,13,13,4,26,1.0,1.0,,1.0,,,1.0,1.0,,1.0,2.0,6,,,,,,1.0,,,5.0,5.0,,,,4,,,,,1.0,0.5,,0.5,,0.5,28.57142857142857,,0.42857142857142855,,0.5,1.0,1.0,0.5,,,,,,1.0,,0.514875,,,3.2,28.0,0.3076923076923077,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,2.0,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,1.0,1.0,,,,,,,0.6666666666666666,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
1629020,1610612762,Jarred Vanderbilt,Jarred Vanderbilt,1629020,UTA,65.0,1,1.0,2,3,2,5,,,,,,,,,,,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
201144,1610612762,Mike Conley,Mike Conley,201144,UTA,176.0,3,,5,6,4,11,,,,,,,,,,,,2,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
203903,1610612762,Jordan Clarkson,Jordan Clarkson,203903,UTA,398.0,7,7.0,13,12,4,25,1.0,1.0,,,,,1.0,2.0,,2.0,5.0,6,,1.0,2.0,2.0,,,,3.0,3.0,3.0,3.0,,2.0,4,,,,,0.5,0.25,0.3333333333333333,0.5,0.3333333333333333,0.5,35.71428571428571,0.75,0.42857142857142855,0.5,0.25,1.0,1.0,,,,,,,0.75,,0.49016249999999995,0.45849999999999996,0.4,4.9,23.05,0.3076923076923077,10.0,1.0,,1.0,1.0,,1.0,,,,,1.0,2.0,1.0,1.0,,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,3.0,1.0,,,,1.0,1.0,2.0,0.5,0.5,1.0,,,,,,,,,,,1.0,0.25,,,,,,0.3333333333333333,1.0,,,,2.0,,1.0,3.0,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,0.3333333333333333,,0.2,,,,,,,1.0,1.0,,,,,,,,,,,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
