EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,2pt And 1 Free Throw Trips,PenaltyPointsExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGA,PenaltyArc3FGM,SecondChanceFG3A,PtsAssisted2s,Fg3aBlocked,SelfOReb,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,Technical Free Throw Trips,Assisted2sPct,NonPutbacksAssisted2sPct,FG3APctBlocked,Corner3PctBlocked,SelfORebPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,Travels,Charge Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,StepOutOfBoundsTurnovers,Offensive Fouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,SecondChanceFg3Pct,Arc3PctBlocked,BlocksRecoveredPct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceCorner3FGM,PtsUnassisted3s,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Charge Fouls,Blocked3s,BlockedArc3,DefensiveGoaltends,LongMidRangePctBlocked,on,FTOffRebounds,Transition Take Fouls,BlockedLongMidRange,OffensiveGoaltends,3SecondViolations,OffFTReboundPct,Transition Take Fouls Drawn,BlockedCorner3,Clear Path Fouls,HeaveMakes
1626172,1610612744,Kevon Looney,Kevon Looney,1626172,GSW,2889.0,48,-29,96,98,22.0,23.0,12.0,194,1.0,3.0,1.0,2.0,1.0,1.0,4.0,3.0,5.0,124,1.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,8.0,3.0,1.0,2.0,1.0,1.0,20.0,4.0,4.0,4.0,7.0,2.0,13.0,8.0,21.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,6.0,10.0,1.0,3.0,1.0,4.0,2.0,22.0,1.0,0.25,0.3333333333333333,0.25,0.3333333333333333,0.4166666666666667,0.5,0.75,0.6666666666666666,1.0,8.256880733944953,0.6666666666666666,0.6666666666666666,0.25925925925925924,0.2,0.2222222222222222,0.13793103448275862,0.24444444444444444,0.16326530612244897,0.16666666666666666,0.2222222222222222,0.2,0.08695652173913043,0.3333333333333333,0.25,0.3125,0.23529411764705882,0.75,0.3333333333333333,1.0,0.25,0.6666666666666666,0.5,0.75,0.547175,0.6882999999999999,0.3333333333333333,0.3333333333333333,0.8,2.55,0.22916666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1628978,1610612744,Donte DiVincenzo,Donte DiVincenzo,1628978,GSW,4499.0,75,-2,156,158,46.0,61.0,16.0,314,,,,,1.0,1.0,1.0,2.0,22.0,166,,,,,2.0,,,4.0,3.0,7.0,1.0,2.0,3.0,1.0,,17.0,3.0,1.0,4.0,7.0,,11.0,4.0,15.0,2.0,1.0,1.0,,3.0,,,2.0,2.0,,3.0,,3.0,2.0,46.0,,1.0,,0.5,,0.5238095238095238,,,,,13.636363636363637,0.6666666666666666,,0.19444444444444445,0.038461538461538464,0.125,0.05555555555555555,0.16176470588235295,0.05,,,0.25,0.04878048780487805,0.07692307692307693,0.1,0.1,0.12,,,,0.05,,,0.95,0.526105,,0.09523809523809523,1.0,,10.8,0.2948717948717949,1.0,2.0,5.0,1.0,1.0,4.0,14.0,4.0,6.0,19.0,1.0,1.0,1.0,5.0,1.0,6.0,18.0,14.0,4.0,3.0,1.0,2.0,2.0,1.0,6.0,1.0,0.3157894736842105,0.2,0.3157894736842105,1.0,0.4166666666666667,0.5,0.95,0.6666666666666666,0.14285714285714285,1.0,1.0,0.25,0.4,0.4,1.0,0.7,0.2857142857142857,0.2857142857142857,1.0,0.16666666666666666,1.0,0.6666666666666666,0.2857142857142857,0.5148333333333334,0.2727272727272727,26.000000000000007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1629660,1610612744,Ty Jerome,Ty Jerome,1629660,GSW,7791.0,130,-23,263,263,81.0,99.0,22.0,526,7.0,10.0,,,18.0,17.0,30.0,2.0,57.0,328,,1.0,,,22.0,,4.0,7.0,14.0,21.0,12.0,2.0,4.0,1.0,2.0,56.0,1.0,1.0,1.0,2.0,,3.0,2.0,5.0,3.0,2.0,3.0,1.0,6.0,,1.0,4.0,7.0,,4.0,,2.0,1.0,81.0,2.0,0.5666666666666667,,0.6395348837209303,,0.6511627906976745,,0.13333333333333333,,0.2222222222222222,17.073170731707318,0.5,,0.03389830508474576,0.025,0.023809523809523808,0.014285714285714285,0.0297029702970297,0.01818181818181818,0.09090909090909091,,,0.02127659574468085,,,0.03125,,0.23255813953488372,0.7,0.7,0.4186046511627907,,,0.5348837209302325,0.4809232558139535,,0.023255813953488372,0.03333333333333333,,7.83,0.30798479087452474,9.0,3.0,5.0,1.0,2.0,4.0,8.0,3.0,7.0,13.0,6.0,11.0,3.0,5.0,,21.0,21.0,8.0,4.0,5.0,3.0,2.0,2.0,1.0,21.0,1.0,0.5384615384615384,0.6,0.5384615384615384,0.5454545454545454,0.65625,0.65625,0.3023255813953488,0.07692307692307693,0.09090909090909091,0.5,0.6428571428571429,0.11627906976744186,0.6,0.75,1.0,0.18604651162790697,0.5,0.5,1.0,0.125,0.5,0.1875,0.5,0.47734687500000006,0.3684210526315789,25.353846153846156,2.0,3.0,1.0,2.0,1.0,2.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,0.35294117647058826,0.35294117647058826,0.07692307692307693,0.2,0.07142857142857142,0.7142857142857143,0.1111111111111111,0.046511627906976744,0.5,0.5,0.5,0.1875,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1630237,1610612744,Anthony Lamb,Anthony Lamb,1630237,GSW,6902.0,115,-29,244,241,97.0,104.0,22.0,485,5.0,5.0,1.0,1.0,1.0,6.0,7.0,6.0,18.0,271,1.0,1.0,2.0,4.0,4.0,,,7.0,13.0,20.0,11.0,2.0,6.0,,1.0,53.0,4.0,1.0,5.0,6.0,2.0,13.0,5.0,18.0,6.0,1.0,3.0,1.0,9.0,2.0,4.0,8.0,13.0,1.0,10.0,3.0,8.0,3.0,97.0,2.0,0.8571428571428571,1.0,0.35294117647058826,0.3333333333333333,0.42857142857142855,0.5,,,,11.235955056179776,0.6666666666666666,0.2857142857142857,0.11764705882352941,0.02631578947368421,0.125,0.05263157894736842,0.12087912087912088,0.043859649122807015,,0.043478260869565216,,0.07407407407407407,,0.07142857142857142,0.14285714285714285,0.18518518518518517,0.29411764705882354,1.0,1.0,0.058823529411764705,0.3333333333333333,1.0,0.8823529411764706,0.5527470588235294,0.641575,0.15,0.3,0.2222222222222222,5.357142857142857,0.3975409836065574,,,5.0,,2.0,,5.0,,,10.0,3.0,3.0,,2.0,5.0,11.0,,5.0,,4.0,3.0,1.0,5.0,,11.0,,,,,1.0,0.6,0.6875,0.5882352941176471,0.1111111111111111,,,,0.29411764705882354,,,,0.29411764705882354,,,,0.4,,,,0.6352399999999999,0.6111111111111112,24.59,3.0,3.0,1.0,1.0,2.0,,2.0,8.0,,,1.0,,,0.6666666666666666,0.6666666666666666,,,,0.6,,0.058823529411764705,1.0,1.0,0.6666666666666666,0.6,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
1631116,1610612744,Patrick Baldwin Jr.,Patrick Baldwin Jr.,1631116,GSW,12980.0,216,-61,452,450,156.0,158.0,42.0,902,7.0,9.0,1.0,1.0,10.0,10.0,23.0,4.0,114.0,519,1.0,1.0,4.0,12.0,4.0,2.0,2.0,4.0,5.0,9.0,2.0,3.0,2.0,2.0,,23.0,,1.0,16.0,19.0,1.0,36.0,1.0,37.0,5.0,,6.0,,11.0,,5.0,9.0,14.0,,4.0,,6.0,3.0,156.0,,0.43478260869565216,1.0,0.5392156862745098,0.6666666666666666,0.5428571428571428,0.6666666666666666,0.08695652173913043,0.2222222222222222,,23.2,0.45454545454545453,0.08333333333333333,0.19,0.014084507042253521,0.1927710843373494,,0.1912568306010929,0.004761904761904762,0.05263157894736842,,,,,0.125,0.21818181818181817,0.16393442622950818,0.08823529411764706,0.7777777777777778,1.0,0.09803921568627451,0.16666666666666666,1.0,0.8627450980392157,0.5149460784313724,0.57327,0.02857142857142857,0.11538461538461539,0.10526315789473684,7.186956521739131,0.34513274336283184,2.0,5.0,16.0,1.0,4.0,25.0,63.0,17.0,30.0,79.0,3.0,8.0,8.0,21.0,1.0,31.0,90.0,63.0,25.0,6.0,5.0,1.0,5.0,,31.0,1.0,0.379746835443038,0.38095238095238093,0.379746835443038,0.375,0.5172413793103449,0.5166666666666667,0.7745098039215687,0.19047619047619047,0.2727272727272727,0.2,0.2,0.1568627450980392,0.3125,0.3125,1.0,0.6176470588235294,0.3968253968253968,0.4032258064516129,1.0,0.13793103448275862,0.25,0.5862068965517241,0.3968253968253968,0.5019499999999999,0.2719298245614035,25.656962025316453,1.0,2.0,1.0,4.0,2.0,7.0,5.0,16.0,1.0,,,1.0,,0.8,0.8888888888888888,0.012658227848101266,,,0.8571428571428571,0.5,0.0392156862745098,0.25,0.25,0.3333333333333333,0.06896551724137931,0.5,0.4117647058823529,2.0,,,,1.0,,2.0,3.0,2.0,1.0,3.0,4.0,3.0,1.0,4.0,1.0,1.0,0.4,0.015873015873015872,0.25,0.5,0.6666666666666666,1.0,,,,,,,,,,,,,,True,,,,,,,,,,
202691,1610612744,Klay Thompson,Klay Thompson,202691,GSW,1060.0,18,2,33,34,7.0,5.0,3.0,67,1.0,1.0,,,1.0,3.0,5.0,1.0,22.0,43,,,1.0,4.0,4.0,,,1.0,1.0,2.0,,1.0,1.0,,,5.0,,,1.0,,1.0,2.0,,2.0,,,,,,,,1.0,2.0,,1.0,,1.0,,7.0,,0.6,,0.8076923076923077,1.5,0.8461538461538461,2.0,,,,34.21052631578947,,0.5,,,0.1111111111111111,,0.08333333333333333,,,,,,,,,0.14285714285714285,0.07692307692307693,1.0,1.0,0.07692307692307693,,,0.6923076923076923,0.4916076923076923,,0.07692307692307693,,0.18181818181818182,12.68,0.21212121212121213,1.0,3.0,3.0,,,2.0,5.0,1.0,5.0,8.0,1.0,1.0,,1.0,,2.0,12.0,5.0,2.0,,,,,,2.0,0.8,0.625,,0.625,1.0,0.5,0.5,0.6153846153846154,,,1.0,1.0,0.23076923076923078,1.0,1.0,1.0,0.38461538461538464,0.4,0.4,0.5,,,0.5,0.4,0.440975,0.09090909090909091,25.95,,,1.0,3.0,1.0,,1.0,2.0,,,,,,0.3333333333333333,0.3333333333333333,,,,1.0,,0.23076923076923078,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,3.0,1.0,1.0,1.0,1.0,0.125,,,,,,,True,,,,,,,,,,
1629673,1610612744,Jordan Poole,Jordan Poole,1629673,GSW,5637.0,94,-46,192,197,66.0,65.0,22.0,389,6.0,11.0,,1.0,14.0,14.0,30.0,15.0,61.0,218,1.0,2.0,1.0,3.0,18.0,,3.0,5.0,9.0,14.0,8.0,1.0,5.0,,,37.0,1.0,,5.0,2.0,,7.0,1.0,8.0,6.0,,10.0,1.0,16.0,2.0,7.0,,7.0,,12.0,,19.0,8.0,66.0,1.0,0.4666666666666667,0.5,0.3898305084745763,0.16666666666666666,0.45454545454545453,0.21428571428571427,0.1,0.18181818181818182,0.07142857142857142,37.78801843317972,0.375,,0.0392156862745098,,0.11904761904761904,0.014705882352941176,0.07526881720430108,0.01020408163265306,,,,,0.06666666666666667,,0.07407407407407407,0.12121212121212122,0.1864406779661017,0.5454545454545454,0.6666666666666666,0.23728813559322035,0.16666666666666666,,0.6779661016949152,0.4846284482758621,0.4913,0.125,0.22857142857142856,0.04918032786885246,7.173333333333333,0.34375,7.0,1.0,3.0,1.0,1.0,5.0,26.0,4.0,6.0,29.0,4.0,8.0,1.0,5.0,8.0,19.0,18.0,25.0,5.0,1.0,1.0,,5.0,3.0,19.0,1.0,0.20689655172413793,0.2,0.21428571428571427,0.5,0.4230769230769231,0.5588235294117647,0.4915254237288136,,0.1111111111111111,0.5,0.5384615384615384,0.05084745762711865,0.3333333333333333,0.3333333333333333,1.0,0.4406779661016949,0.19230769230769232,0.2,1.0,0.07692307692307693,1.0,0.3076923076923077,0.2,0.45643750000000005,0.3114754098360656,27.910344827586208,2.0,3.0,1.0,5.0,1.0,,4.0,10.0,1.0,,5.0,,1.0,0.35714285714285715,0.35714285714285715,0.034482758620689655,,,0.5,0.2857142857142857,0.0847457627118644,0.2,0.2,0.16666666666666666,0.23076923076923078,0.6666666666666666,,1.0,,2.0,2.0,,,,3.0,,,3.0,1.0,,1.0,1.0,1.0,,,0.038461538461538464,1.0,0.5,,,,,,,,,,1.0,1.0,,,,,True,,,,,,,,,,
1630228,1610612744,Jonathan Kuminga,Jonathan Kuminga,1630228,GSW,4971.0,83,-3,179,172,73.0,77.0,15.0,351,5.0,5.0,,,3.0,7.0,12.0,6.0,47.0,193,,1.0,,3.0,6.0,,1.0,4.0,6.0,10.0,4.0,2.0,4.0,,,26.0,2.0,1.0,8.0,2.0,,10.0,3.0,13.0,3.0,1.0,2.0,2.0,5.0,,2.0,3.0,6.0,2.0,7.0,,9.0,5.0,73.0,,0.5833333333333334,,0.7321428571428571,0.75,0.734375,0.75,0.08333333333333333,,0.3333333333333333,18.877551020408163,0.6,,0.06666666666666667,0.037037037037037035,0.24242424242424243,0.04,0.15873015873015872,0.03896103896103896,,0.08333333333333333,,0.03333333333333333,0.05,,0.11764705882352941,0.30434782608695654,0.17857142857142858,1.0,1.0,0.10714285714285714,,,0.75,0.48620892857142856,,0.15625,0.3125,0.06382978723404255,9.65,0.40782122905027934,,3.0,7.0,2.0,3.0,6.0,9.0,,9.0,16.0,5.0,6.0,2.0,3.0,2.0,18.0,27.0,9.0,6.0,3.0,1.0,2.0,1.0,1.0,18.0,1.0,0.5625,0.6666666666666666,0.5625,0.8333333333333334,0.8888888888888888,0.9,0.5714285714285714,,0.1,,,0.25,0.42857142857142855,0.42857142857142855,1.0,0.32142857142857145,0.6666666666666666,0.6666666666666666,1.0,0.3333333333333333,0.6666666666666666,,0.6666666666666666,0.48276111111111114,0.3829787234042553,24.9125,3.0,3.0,2.0,4.0,,,1.0,8.0,,1.0,,,,0.5714285714285714,0.5714285714285714,,,0.09090909090909091,0.6,,0.14285714285714285,0.5,0.5,,0.3333333333333333,1.0,,,,,,0.5,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,0.5,1.0,1.0,,,,,,,,,,,,,,True,,,,,,,,,,
1630541,1610612744,Moses Moody,Moses Moody,1630541,GSW,7419.0,124,-37,265,262,103.0,111.0,19.0,527,8.0,12.0,,,8.0,13.0,21.0,5.0,49.0,304,,1.0,,,4.0,,2.0,4.0,4.0,8.0,1.0,3.0,3.0,1.0,,20.0,3.0,,3.0,4.0,,7.0,3.0,10.0,2.0,1.0,2.0,,4.0,,2.0,3.0,6.0,,9.0,,7.0,5.0,103.0,1.0,0.6190476190476191,,0.5,,0.532608695652174,,0.09523809523809523,0.08333333333333333,0.125,17.482517482517483,0.5,,0.0625,,0.06818181818181818,0.04,0.06481481481481481,0.02586206896551724,,,,0.05660377358490566,,0.05555555555555555,0.06451612903225806,0.03571428571428571,0.2727272727272727,0.6666666666666666,0.7272727272727273,0.18181818181818182,,,0.7954545454545454,0.5252499999999999,,0.10869565217391304,0.21739130434782608,,4.814285714285715,0.3886792452830189,4.0,3.0,9.0,1.0,3.0,3.0,14.0,5.0,6.0,23.0,10.0,14.0,3.0,8.0,,29.0,18.0,14.0,3.0,1.0,1.0,,2.0,3.0,29.0,1.0,0.2608695652173913,0.375,0.2608695652173913,0.7142857142857143,0.6590909090909091,0.6590909090909091,0.5227272727272727,0.06666666666666667,0.125,0.5,0.5714285714285714,0.20454545454545456,0.3333333333333333,0.3333333333333333,1.0,0.3181818181818182,0.21428571428571427,0.21428571428571427,1.0,0.13636363636363635,0.3333333333333333,0.22727272727272727,0.21428571428571427,0.544625,0.5918367346938775,24.865217391304352,5.0,8.0,1.0,1.0,,2.0,1.0,22.0,,,,1.0,,0.8461538461538461,0.8461538461538461,,,,0.875,1.0,0.022727272727272728,1.0,1.0,,0.36363636363636365,0.625,0.4,,,,,,,,1.0,,,1.0,1.0,1.0,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,True,,,,,,,,,,
203110,1610612744,Draymond Green,Draymond Green,203110,GSW,3389.0,56,8,118,117,34.0,16.0,10.0,235,3.0,3.0,,,1.0,3.0,4.0,2.0,11.0,122,,,,,,,,3.0,9.0,12.0,7.0,2.0,2.0,1.0,,33.0,1.0,1.0,6.0,5.0,2.0,13.0,2.0,15.0,1.0,1.0,1.0,,2.0,,,,3.0,,2.0,,2.0,1.0,34.0,,0.75,,0.75,,0.7857142857142857,,,,,6.8181818181818175,0.5,0.5,0.18518518518518517,0.08333333333333333,0.20689655172413793,0.025,0.19642857142857142,0.038461538461538464,0.3333333333333333,,,0.03333333333333333,,,0.125,0.17391304347826086,0.5,1.0,1.0,0.16666666666666666,,,0.8333333333333334,0.5455249999999999,,0.14285714285714285,0.2,,3.725,0.288135593220339,,,1.0,,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,,1.0,,2.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,,2.0,1.0,0.5,,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.375,0.3333333333333333,,,0.16666666666666666,,,,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,,,1.0,0.5284666666666666,0.18181818181818182,24.35,1.0,1.0,,,,,,6.0,,,,,,1.0,1.0,,,,1.0,,,,,,0.3333333333333333,1.0,,,,,,,,,,,,,1.0,,1.0,2.0,2.0,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,True,,,,,,,,,,
