EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Transition Take Fouls,Charge Fouls Drawn,Blocked3s,BlockedArc3,OffFTReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,PenaltyCorner3FGM,SecondChanceArc3FGA,SecondChanceFG3M,BlockedCorner3,SecondChanceFg3Pct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Accuracy,PtsUnassisted3s,Technical Free Throw Trips,SecondChanceArc3FGM,Fg3aBlocked,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,Transition Take Fouls Drawn,Corner3PctBlocked,Clear Path Fouls,OffensiveGoaltends,3SecondViolations,on,BlockedLongMidRange
1628963,1610612765,Marvin Bagley III,Marvin Bagley III,1628963,DET,16172.0,270,10.0,560,556,211.0,188.0,55.0,1116,37.0,48.0,12.0,16.0,14.0,17.0,17.0,34.0,5.0,9.0,2.0,1.0,1.0,3.0,12.0,3.0,4.0,59.0,91.0,3.0,14.0,26.0,153.0,654,15.0,21.0,1.0,9.0,39.0,20.0,30.0,3.0,5.0,15.0,64.0,74.0,44.0,9.0,26.0,1.0,11.0,3.0,7.0,2.0,7.0,9.0,7.0,1.0,1.0,25.0,8.0,23.0,26.0,25.0,5.0,56.0,31.0,87.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,6.0,1.0,3.0,17.0,22.0,1.0,1.0,26.0,4.0,1.0,41.0,1.0,15.0,6.0,11.0,7.0,4.0,11.0,6.0,1.0,1.0,64.0,211.0,1.0,6.0,0.6271186440677966,0.8043478260869565,1.0,0.21428571428571427,0.6,0.23076923076923078,0.6483516483516484,0.7142857142857143,0.6666666666666666,0.6047619047619047,0.6818181818181818,0.7,0.612,0.6964285714285714,0.7111111111111111,0.13333333333333333,0.07692307692307693,0.10416666666666667,0.058823529411764705,20.893141945773525,0.6666666666666666,0.3125,0.18518518518518517,0.16083916083916083,0.21666666666666667,0.0761904761904762,0.2,0.125,0.17777777777777778,0.1875,0.08823529411764706,0.11267605633802817,0.24444444444444444,0.1780821917808219,0.058823529411764705,0.2391304347826087,0.14285714285714285,0.09090909090909091,0.5454545454545454,0.45714285714285713,0.7708333333333334,0.8604651162790697,0.5405405405405406,0.3238095238095238,0.5,0.53125,0.7058823529411765,0.08571428571428572,0.5555555555555556,0.5555555555555556,1.0,0.01904761904761905,0.11428571428571428,0.25,0.25,1.0,0.7272727272727273,0.75,0.045454545454545456,0.4857142857142857,0.8235294117647058,0.02857142857142857,0.11428571428571428,0.75,0.5904761904761905,0.2727272727272727,0.5100019230769232,0.5706499999999999,0.5241823529411764,0.12605042016806722,0.14285714285714285,0.2549019607843137,0.41830065359477125,5.429670329670331,26.53571428571428,0.3767857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628977,1610612765,Hamidou Diallo,Hamidou Diallo,1628977,DET,27724.0,462,49.0,968,968,287.0,356.0,106.0,1936,71.0,95.0,15.0,19.0,13.0,17.0,26.0,49.0,13.0,27.0,4.0,,1.0,1.0,6.0,,1.0,110.0,171.0,3.0,10.0,37.0,266.0,1090,16.0,22.0,,10.0,42.0,24.0,42.0,,2.0,7.0,55.0,138.0,82.0,9.0,24.0,1.0,5.0,1.0,12.0,17.0,9.0,26.0,4.0,12.0,2.0,61.0,10.0,18.0,29.0,32.0,3.0,64.0,29.0,93.0,4.0,22.0,9.0,13.0,7.0,5.0,25.0,2.0,4.0,32.0,4.0,10.0,21.0,59.0,4.0,6.0,56.0,5.0,9.0,63.0,9.0,34.0,2.0,7.0,5.0,2.0,8.0,5.0,,,55.0,286.0,9.0,2.0,0.6272727272727273,0.7040816326530612,1.0,0.3,,0.3333333333333333,0.6432748538011696,0.7272727272727273,0.5714285714285714,0.6325966850828729,0.7272727272727273,0.5454545454545454,0.6394230769230769,0.7241379310344828,0.5392156862745098,0.055248618784530384,0.07017543859649122,0.09473684210526316,0.061224489795918366,22.079116835326587,0.21875,0.1111111111111111,0.15023474178403756,0.0728744939271255,0.13875598086124402,0.06060606060606061,0.14454976303317535,0.06796116504854369,0.09876543209876543,0.07920792079207921,0.03076923076923077,0.03787878787878788,0.13253012048192772,0.13402061855670103,0.24242424242424243,0.1337579617834395,0.15384615384615385,0.07407407407407407,0.625,0.5248618784530387,0.7473684210526316,0.8255813953488372,0.5915492957746479,0.27071823204419887,0.5306122448979592,0.5652173913043478,0.6538461538461539,0.14917127071823205,0.48148148148148145,0.48148148148148145,0.7692307692307693,0.022099447513812154,0.03314917127071823,0.16666666666666666,0.16666666666666666,1.0,0.8636363636363636,0.7894736842105263,,0.38636363636363635,0.7647058823529411,0.022727272727272728,0.022727272727272728,,0.580110497237569,0.2,0.5257294444444442,0.61175,0.4918441860465117,0.1650485436893204,0.17346938775510204,0.15789473684210525,0.20676691729323307,6.004678362573101,27.95,0.2964876033057851,2.0,5.0,3.0,1.0,3.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,0.027777777777777776,0.15151515151515152,0.5,0.5,1.0,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1628995,1610612765,Kevin Knox II,Kevin Knox II,1628995,DET,20447.0,341,-27.0,714,711,221.0,241.0,70.0,1425,15.0,19.0,3.0,4.0,3.0,3.0,7.0,16.0,2.0,4.0,31.0,1.0,7.0,15.0,33.0,3.0,7.0,24.0,39.0,26.0,64.0,17.0,143.0,826,3.0,6.0,2.0,,9.0,4.0,9.0,6.0,14.0,11.0,37.0,34.0,14.0,78.0,6.0,,33.0,15.0,2.0,8.0,2.0,10.0,2.0,5.0,2.0,22.0,7.0,4.0,25.0,18.0,11.0,54.0,11.0,65.0,1.0,8.0,7.0,1.0,8.0,2.0,6.0,6.0,3.0,14.0,,5.0,24.0,41.0,5.0,1.0,17.0,,,22.0,2.0,8.0,4.0,6.0,3.0,3.0,7.0,6.0,,,36.0,218.0,6.0,3.0,0.7083333333333334,0.8095238095238095,1.0,0.40625,0.42857142857142855,0.40625,0.6153846153846154,0.5,0.4444444444444444,0.6116504854368932,0.5625,0.5652173913043478,0.6327433628318584,0.5625,0.6166666666666667,0.6213592233009708,0.05128205128205128,,0.125,16.035353535353536,0.5714285714285714,0.34375,0.1125,0.023668639053254437,0.1724137931034483,0.04895104895104895,0.14098360655737704,0.035256410256410256,,0.0375,0.02631578947368421,0.04950495049504951,0.09090909090909091,0.13095238095238096,0.09523809523809523,0.16981132075471697,0.1794871794871795,0.0196078431372549,0.8571428571428571,0.18446601941747573,0.7894736842105263,0.7894736842105263,0.6,0.1553398058252427,0.4375,0.5,0.8571428571428571,0.038834951456310676,0.5,0.5,1.0,0.30097087378640774,0.32038834951456313,0.45454545454545453,0.45454545454545453,1.0,0.5,0.75,0.125,0.13043478260869565,1.0,0.30434782608695654,0.30434782608695654,0.42857142857142855,0.8058252427184466,0.45454545454545453,0.5404747572815533,0.5028,0.5335608695652173,0.07339449541284404,0.17777777777777778,0.06293706293706294,0.25874125874125875,6.143589743589743,24.675,0.30952380952380953,11.0,,1.0,,1.0,1.0,,,,,1.0,,,0.047619047619047616,0.3548387096774194,0.3548387096774194,1.0,,1.0,3.0,1.0,1.0,1.0,0.5,1.0,1.0,0.125,0.42857142857142855,,,,,,,,,,,,,,,,,,True,
1630165,1610612765,Killian Hayes,Killian Hayes,1630165,DET,19657.0,328,-13.0,688,691,214.0,278.0,66.0,1379,6.0,9.0,,,1.0,2.0,21.0,46.0,7.0,19.0,10.0,,4.0,14.0,41.0,2.0,11.0,34.0,74.0,18.0,51.0,15.0,137.0,798,3.0,5.0,3.0,,6.0,9.0,24.0,4.0,15.0,9.0,39.0,10.0,58.0,36.0,,,41.0,14.0,2.0,40.0,34.0,74.0,28.0,21.0,1.0,182.0,,1.0,15.0,15.0,1.0,31.0,1.0,32.0,,26.0,17.0,9.0,17.0,11.0,9.0,6.0,2.0,26.0,,11.0,17.0,32.0,,1.0,14.0,1.0,2.0,19.0,1.0,6.0,3.0,2.0,,2.0,2.0,2.0,,,35.0,210.0,7.0,,0.14705882352941177,0.14705882352941177,0.6666666666666666,0.35294117647058826,0.26666666666666666,0.35294117647058826,0.4594594594594595,0.6,0.375,0.488,0.375,0.38461538461538464,0.5112781954887218,0.375,0.4318181818181818,0.408,0.02702702702702703,0.1111111111111111,0.021739130434782608,20.784313725490197,0.6538461538461539,0.05263157894736842,0.10204081632653061,0.006097560975609756,0.09803921568627451,,0.1,0.003115264797507788,0.022727272727272728,,,,0.07407407407407407,0.109375,0.13793103448275862,0.07692307692307693,0.16666666666666666,,1.0,0.072,0.6666666666666666,0.75,,0.368,0.45652173913043476,0.4666666666666667,0.19047619047619047,0.152,0.3684210526315789,0.3684210526315789,0.14285714285714285,0.08,0.328,0.34146341463414637,0.34146341463414637,0.5714285714285714,,,,0.05128205128205128,0.5,0.10256410256410256,0.28205128205128205,0.18181818181818182,0.48,0.34146341463414637,0.4795115999999999,0.46669999999999995,0.46449615384615395,0.046153846153846156,0.0759493670886076,0.043795620437956206,0.2846715328467153,11.03918918918919,25.596078431372547,0.311046511627907,4.0,6.0,18.0,,4.0,1.0,,,,,,,,,0.4,0.4,1.0,,,2.0,3.0,,,,,,0.375,0.5,18.0,2.0,,,,,,,,,,,,,,,,True,
202692,1610612765,Alec Burks,Alec Burks,202692,DET,67345.0,1122,-7.0,2341,2339,749.0,873.0,243.0,4680,28.0,48.0,4.0,9.0,12.0,20.0,46.0,103.0,27.0,69.0,55.0,9.0,13.0,72.0,184.0,26.0,61.0,101.0,220.0,99.0,239.0,153.0,652.0,2742,10.0,21.0,24.0,7.0,63.0,33.0,73.0,30.0,74.0,73.0,229.0,62.0,140.0,204.0,4.0,,184.0,72.0,12.0,72.0,42.0,114.0,25.0,46.0,7.0,270.0,8.0,10.0,71.0,61.0,7.0,139.0,19.0,158.0,7.0,38.0,27.0,11.0,26.0,16.0,32.0,10.0,8.0,58.0,3.0,22.0,55.0,98.0,1.0,7.0,138.0,8.0,15.0,188.0,13.0,60.0,22.0,7.0,4.0,3.0,8.0,5.0,,,225.0,739.0,7.0,17.0,0.3069306930693069,0.31313131313131315,0.6868686868686869,0.41422594142259417,0.40540540540540543,0.41422594142259417,0.4590909090909091,0.47619047619047616,0.4520547945205479,0.5435729847494554,0.6222222222222222,0.5306122448979592,0.6005586592178771,0.65625,0.6162162162162163,0.5206971677559913,0.05454545454545454,0.16666666666666666,0.019417475728155338,22.663105684853107,0.4482758620689655,0.09722222222222222,0.11317254174397032,0.018018018018018018,0.1463917525773196,0.016563146997929608,0.12890625,0.017341040462427744,0.023809523809523808,0.019455252918287938,0.007692307692307693,0.01928374655647383,0.14646464646464646,0.06538461538461539,0.18518518518518517,0.1358695652173913,0.1794871794871795,0.02857142857142857,0.625,0.10457516339869281,0.5833333333333334,0.7,0.32142857142857145,0.22440087145969498,0.44660194174757284,0.45544554455445546,0.30434782608695654,0.1503267973856209,0.391304347826087,0.40298507462686567,0.2962962962962963,0.11982570806100218,0.4008714596949891,0.391304347826087,0.3956043956043956,0.6111111111111112,0.2,0.4444444444444444,0.2,0.1360544217687075,0.6,0.08843537414965986,0.41496598639455784,0.4262295081967213,0.6252723311546841,0.391304347826087,0.49641383442265824,0.5192370967741936,0.48839047619047615,0.13980582524271845,0.2247191011235955,0.09662576687116564,0.3512269938650307,10.374545454545453,25.46778242677824,0.3199487398547629,27.0,17.0,19.0,1.0,8.0,6.0,2.0,,,3.0,1.0,,0.012195121951219513,0.008333333333333333,0.4909090909090909,0.4909090909090909,0.8888888888888888,0.25,4.0,4.0,15.0,12.0,1.0,0.5,0.4444444444444444,0.5,0.3333333333333333,0.3076923076923077,93.0,8.0,8.0,2.0,3.0,12.0,0.008368200836820083,0.028985507246376812,0.010869565217391304,0.5333333333333333,0.75,0.04838709677419355,,,,,,True,
1630296,1610612765,Braxton Key,Braxton Key,1630296,DET,132.0,2,-3.0,6,6,,,,12,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1630587,1610612765,Isaiah Livers,Isaiah Livers,1630587,DET,15927.0,265,-26.0,552,555,168.0,201.0,52.0,1107,7.0,9.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,7.0,17.0,,6.0,4.0,24.0,1.0,6.0,12.0,20.0,10.0,41.0,,54.0,634,3.0,3.0,2.0,,6.0,5.0,6.0,3.0,12.0,,19.0,16.0,8.0,27.0,,,24.0,4.0,1.0,8.0,6.0,14.0,2.0,3.0,,34.0,1.0,3.0,9.0,11.0,5.0,25.0,4.0,29.0,,7.0,6.0,1.0,1.0,1.0,6.0,,2.0,7.0,,1.0,11.0,21.0,,1.0,5.0,1.0,1.0,,,,,7.0,3.0,4.0,7.0,5.0,,,19.0,168.0,2.0,,0.6666666666666666,0.6666666666666666,0.9,0.24390243902439024,0.25,0.24390243902439024,0.6,1.0,0.8333333333333334,0.4426229508196721,0.6,0.5277777777777778,0.4426229508196721,0.6,0.5277777777777778,0.6721311475409836,0.05,0.1111111111111111,,11.129296235679213,0.14285714285714285,0.2777777777777778,0.07692307692307693,0.022222222222222223,0.08490566037735849,0.009433962264150943,0.08032128514056225,0.016597510373443983,0.04878048780487805,,0.02631578947368421,,0.037037037037037035,0.11764705882352941,0.047619047619047616,0.08333333333333333,0.09090909090909091,,0.7142857142857143,0.14754098360655737,0.7777777777777778,0.875,1.0,0.06557377049180328,0.5,0.5,,0.11475409836065574,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.2786885245901639,0.39344262295081966,0.16666666666666666,0.16666666666666666,0.75,0.2,1.0,,0.1111111111111111,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.819672131147541,0.16666666666666666,0.5239131147540984,0.4845125,0.5016222222222222,,,0.1111111111111111,0.35185185185185186,9.539999999999997,24.963414634146343,0.30434782608695654,6.0,4.0,5.0,,1.0,,2.0,,,,,,,0.037037037037037035,0.35294117647058826,0.375,1.0,1.0,,2.0,2.0,,,,,,0.4,0.3333333333333333,3.0,,,1.0,,,0.024390243902439025,,,,,,1.0,0.058823529411764705,,,,True,
202709,1610612765,Cory Joseph,Cory Joseph,202709,DET,24368.0,406,57.0,844,833,306.0,356.0,95.0,1677,13.0,19.0,,1.0,6.0,9.0,13.0,28.0,2.0,11.0,8.0,,3.0,10.0,35.0,2.0,11.0,28.0,58.0,11.0,43.0,16.0,105.0,972,1.0,4.0,1.0,,5.0,11.0,21.0,3.0,14.0,11.0,42.0,10.0,46.0,27.0,,,35.0,10.0,8.0,45.0,40.0,85.0,27.0,23.0,8.0,210.0,3.0,2.0,10.0,17.0,1.0,28.0,5.0,33.0,1.0,12.0,6.0,6.0,11.0,8.0,9.0,3.0,,20.0,1.0,10.0,12.0,30.0,3.0,4.0,25.0,1.0,3.0,21.0,3.0,8.0,4.0,1.0,1.0,,1.0,,,,42.0,304.0,4.0,4.0,0.17857142857142858,0.17857142857142858,0.8181818181818182,0.2558139534883721,0.21428571428571427,0.2558139534883721,0.4827586206896552,0.25,0.5238095238095238,0.4405940594059406,0.5,0.44285714285714284,0.4772727272727273,0.4166666666666667,0.5,0.42574257425742573,0.13793103448275862,0.10526315789473684,0.10714285714285714,13.72756071805702,0.55,0.034482758620689655,0.08900523560209424,0.010638297872340425,0.0625,0.01764705882352941,0.07692307692307693,0.013966480446927373,0.03571428571428571,,,0.0234375,0.09523809523809523,0.08571428571428572,0.08695652173913043,0.05555555555555555,0.08823529411764706,0.0196078431372549,,0.18811881188118812,0.6842105263157895,0.7647058823529411,0.3076923076923077,0.27722772277227725,0.4642857142857143,0.52,0.07692307692307693,0.10891089108910891,0.18181818181818182,0.25,,0.07920792079207921,0.3465346534653465,0.2857142857142857,0.2857142857142857,0.8,0.2,,,0.2571428571428571,0.6666666666666666,0.08571428571428572,0.3142857142857143,0.18181818181818182,0.6138613861386139,0.2857142857142857,0.4797440594059405,0.4458,0.48393,0.07547169811320754,0.12698412698412698,0.047619047619047616,0.4,8.37758620689655,25.995348837209306,0.36255924170616116,1.0,13.0,14.0,,3.0,,,1.0,,1.0,,,,,0.125,0.125,1.0,,,1.0,1.0,1.0,,1.0,,,0.2,0.3333333333333333,6.0,,1.0,,,,,0.2727272727272727,,1.0,1.0,,1.0,,,,,True,
202711,1610612765,Bojan Bogdanovic,Bojan Bogdanovic,202711,DET,29612.0,494,61.0,1031,1025,351.0,442.0,103.0,2056,38.0,54.0,5.0,8.0,17.0,26.0,31.0,67.0,8.0,25.0,26.0,2.0,6.0,32.0,73.0,4.0,23.0,77.0,146.0,48.0,99.0,90.0,388.0,1218,9.0,17.0,8.0,6.0,39.0,30.0,54.0,6.0,29.0,49.0,127.0,88.0,66.0,114.0,,,73.0,32.0,17.0,19.0,24.0,43.0,11.0,13.0,,110.0,4.0,2.0,31.0,17.0,1.0,49.0,6.0,55.0,1.0,7.0,5.0,2.0,29.0,12.0,9.0,17.0,3.0,38.0,2.0,14.0,18.0,37.0,4.0,1.0,65.0,1.0,,101.0,4.0,22.0,20.0,4.0,1.0,3.0,4.0,1.0,,,121.0,341.0,6.0,15.0,0.5714285714285714,0.5714285714285714,0.7916666666666666,0.48484848484848486,0.20689655172413793,0.48484848484848486,0.5273972602739726,0.5294117647058824,0.5555555555555556,0.6081632653061224,0.66,0.46987951807228917,0.6672473867595818,0.6964285714285714,0.5825688073394495,0.40408163265306124,0.11643835616438356,0.1111111111111111,0.13432835820895522,28.10060711188205,0.7631578947368421,0.041666666666666664,0.06938775510204082,0.00909090909090909,0.13839285714285715,0.018018018018018018,0.1023454157782516,0.013574660633484163,0.015384615384615385,0.009259259259259259,,0.006060606060606061,0.041666666666666664,0.08547008547008547,0.09375,0.15028901734104047,0.09803921568627451,0.009900990099009901,0.25,0.22040816326530613,0.7037037037037037,0.7916666666666666,0.6578947368421053,0.27346938775510204,0.4626865671641791,0.5344827586206896,0.5483870967741935,0.10204081632653061,0.32,0.34782608695652173,0.25,0.10612244897959183,0.2979591836734694,0.4383561643835616,0.4444444444444444,0.75,0.32,0.625,0.08,0.3132530120481928,0.6538461538461539,0.07228915662650602,0.27710843373493976,0.17391304347826086,0.6244897959183674,0.4383561643835616,0.4979242857142857,0.5069428571428571,0.5044108433734941,0.10112359550561797,0.13414634146341464,0.10051546391752578,0.327319587628866,7.3650684931506865,25.47272727272727,0.34044616876818623,16.0,13.0,6.0,,2.0,1.0,2.0,,1.0,,,,,0.05263157894736842,0.6153846153846154,0.6153846153846154,0.875,1.0,2.0,2.0,6.0,5.0,,0.625,1.0,0.5,0.24,0.3333333333333333,30.0,5.0,3.0,1.0,1.0,5.0,0.010101010101010102,0.08,0.0136986301369863,0.5,1.0,0.04854368932038835,,,,,,True,
1630181,1610612765,R.J. Hampton,R.J. Hampton,1630181,DET,1144.0,19,1.0,39,38,18.0,7.0,3.0,77,1.0,2.0,,,1.0,2.0,,,,1.0,1.0,,1.0,,1.0,,,1.0,3.0,,2.0,,2.0,38,,,,,,1.0,2.0,,1.0,,2.0,2.0,,,,,1.0,,,,,,,,,,,,2.0,1.0,,3.0,,3.0,,,,,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,2.0,18.0,,,1.0,1.0,,,,,0.3333333333333333,,0.5,0.2,,0.3333333333333333,0.2,,0.3333333333333333,0.4,,,,14.285714285714286,1.0,,0.07692307692307693,,0.2,,0.13043478260869565,,,,,,,0.1111111111111111,,0.2222222222222222,,,,0.4,0.5,0.5,1.0,,,,,0.2,,,,0.2,0.2,,,,,,,0.6666666666666666,0.5,0.3333333333333333,,,0.8,,0.5574600000000001,,0.6043666666666667,,,,1.0,6.6000000000000005,24.4,0.46153846153846156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
