EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,PenaltyArc3FGM,FG3M,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyAtRimFGA,PenaltyFG2M,PenaltyFG2A,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,PenaltyFg2Pct,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,PenaltyAtRimFrequency,PenaltyAtRimFGM,ShootingFouls,Fouls,PenaltyAtRimAccuracy,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,LongMidRangeFGA,SecondChanceFtPoints,TwoPtAssists,ShortMidRangeAssists,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnoverPct,LongMidRangeFrequency,SecondChanceArc3FGA,SecondChanceFG3A,AtRimAssists,DefShortMidRangeReboundPct,SecondChanceArc3Frequency,Corner3Assists,DefCorner3ReboundPct,on,SecondChanceCorner3FGA,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,DefFTReboundPct,OffFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,SecondChanceCorner3Frequency,ThreePtShootingFoulsDrawnPct,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Fg3aBlocked,Technical Free Throw Trips,Blocked3s,BlockedArc3,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PtsUnassisted3s,StepOutOfBoundsTurnovers,Transition Take Fouls Drawn,BlockedCorner3,BlockedLongMidRange,Defensive 3 Seconds Violations,LongMidRangePctBlocked,HeaveAttempts,Transition Take Fouls,Corner3PctBlocked,3pt And 1 Free Throw Trips,HeaveMakes,OffensiveGoaltends
1626195,1610612740,Willy Hernangomez,Willy Hernangomez,1626195,NOP,349.0,6,3,11,12,4,12,3.0,23,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,1.0,4.0,8.0,11,1.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,4.0,2.0,2.0,4,1.0,1.0,0.5,0.5,0.4,0.5,0.5714285714285714,0.5,0.5,0.2,0.25,0.3333333333333333,43.75,1.0,0.16666666666666666,0.14285714285714285,0.25,0.1111111111111111,0.2,1.0,0.16666666666666666,0.5,0.2,1.0,1.0,1.0,0.6,0.3333333333333333,0.5,1.0,0.2,0.5,1.0,1.0,1.0,0.4,0.4342499999999999,0.4561,0.49305,0.2857142857142857,0.3333333333333333,0.25,0.25,5.225,25.5,0.36363636363636365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628984,1610612740,Devonte' Graham,Devonte' Graham,1628984,NOP,150.0,2,-1,4,5,4,5,,9,,,,,,,1.0,1.0,,,1.0,,3.0,6,,,,1.0,,3.0,,1.0,,,,,,,,,,,,,,,,3.0,4,,,,,1.5,,1.5,,1.5,1.0,,,25.0,,,,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,0.51,,0.51,,,,1.0,,25.9,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629637,1610612740,Jaxson Hayes,Jaxson Hayes,1629637,NOP,664.0,11,12,23,23,13,17,5.0,46,,1.0,,,4.0,4.0,1.0,,4.0,5.0,1.0,,8.0,17,1.0,1.0,2.0,,,6.0,4.0,1.0,,,,,,1.0,2.0,1.0,3.0,2.0,5.0,1.0,,,,6.0,13,0.5,0.6666666666666666,0.8,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.75,0.16666666666666666,,,20.0,0.25,0.1,0.14285714285714285,0.16666666666666666,0.14285714285714285,,,0.16666666666666666,0.5,0.16666666666666666,,,,0.6666666666666666,1.0,1.0,0.5,0.16666666666666666,,,,,0.3333333333333333,0.5076166666666667,0.411,0.522475,,,0.25,0.75,4.58,25.7,0.5652173913043478,,,,,,,,,,,0.75,,,,,,1.0,3.0,4.0,4.0,2.0,1.0,0.75,0.25,1.0,0.25,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631220,1610612740,Dereon Seabron,Dereon Seabron,1631220,NOP,696.0,12,10,24,24,14,18,5.0,48,2.0,2.0,1.0,1.0,,3.0,,,2.0,5.0,,,4.0,19,1.0,1.0,2.0,,,4.0,2.0,,1.0,,,,,1.0,,,,1.0,1.0,1.0,,,,4.0,14,0.5,1.0,0.4,1.0,0.4,1.0,0.4,1.0,0.5,,0.2,0.3333333333333333,16.129032258064516,,0.1,,,0.07142857142857142,0.125,,,0.5,0.4,1.0,1.0,0.5,0.6,,,,,1.0,1.0,,,0.4,0.46701999999999994,0.5474,0.477175,,,0.5,1.0,5.58,,0.5833333333333334,,,,,,,,,,,0.5,,,,,,2.0,2.0,4.0,2.0,2.0,,0.5,,,,,0.5,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202066,1610612740,Garrett Temple,Garrett Temple,202066,NOP,270.0,4,2,9,9,9,9,2.0,18,,,,,,,,,,,1.0,,3.0,10,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,3.0,9,,,,,1.5,,1.5,,1.5,1.0,,,9.090909090909092,,,,,,,,,,,,,,,,,,,,,,,1.0,0.53955,,0.53955,,,,1.0,,24.4,1.0,,,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,1.5,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630184,1610612740,Kira Lewis Jr.,Kira Lewis Jr.,1630184,NOP,546.0,9,11,20,19,10,13,5.0,39,,,,,,1.0,,,,2.0,,3.0,3.0,13,,,1.0,,1.0,1.0,,,1.0,,1.0,,2.0,1.0,3.0,,3.0,1.0,4.0,,2.0,4.0,1.0,1.0,10,,,,,,,0.375,0.5,0.25,,0.5,1.0,18.51851851851852,,0.1,0.25,0.2,0.07692307692307693,0.125,,0.2727272727272727,,,,,,0.5,,,,,,,,,,0.41985,,0.4194,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,11.85,,0.5,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630631,1610612740,Jose Alvarado,Jose Alvarado,1630631,NOP,426.0,7,8,15,15,5,9,3.0,30,,,,,,2.0,1.0,,,2.0,1.0,,,9,,1.0,,,,,,1.0,,,3.0,,6.0,,,1.0,1.0,,1.0,,,,,,5,,,,,,,,,,0.3333333333333333,,,15.0,0.3333333333333333,,,0.08333333333333333,,,,,,,,,,0.6666666666666666,,,,0.3333333333333333,,,,,0.3333333333333333,0.41228333333333333,0.43035,,,,,,11.0,27.5,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,1.0,1.0,2.0,1.0,0.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626204,1610612740,Larry Nance Jr.,Larry Nance Jr.,1626204,NOP,32.0,1,-2,1,1,1,1,,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630530,1610612740,Trey Murphy III,Trey Murphy III,1630530,NOP,32.0,1,-2,1,1,1,1,,2,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630700,1610612740,Dyson Daniels,Dyson Daniels,1630700,NOP,315.0,5,9,12,11,9,5,2.0,23,,,,,,,1.0,,,,1.0,,,6,,,,,,,,1.0,,1.0,2.0,,5.0,,3.0,,3.0,,3.0,,,,,,9,,,,,,,,,,1.0,,,7.142857142857142,,,0.42857142857142855,0.3,,,,0.3333333333333333,,,,,,,,,,1.0,,,,,1.0,0.525,,,,,,,,24.5,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
