EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Fg3aBlocked,LongMidRangeAssists,Travels,Transition Take Fouls,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,StepOutOfBoundsTurnovers,SecondChanceCorner3Frequency,SecondChanceCorner3FGM,PtsUnassisted3s,BlockedLongMidRange,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,LongMidRangePctBlocked,Technical Free Throw Trips,DefensiveGoaltends,OffensiveGoaltends,Corner3PctBlocked,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,on,BlockedCorner3,3SecondViolations,HeaveMakes,Clear Path Fouls
1626149,1610612755,Montrezl Harrell,Montrezl Harrell,1626149,PHI,40861.0,681,19,1379,1396,312.0,358.0,147.0,2775,102.0,150.0,28.0,46.0,25.0,35.0,23.0,50.0,3.0,1.0,1.0,5.0,4.0,125.0,203.0,6.0,70.0,320.0,1582,29.0,48.0,15.0,73.0,31.0,49.0,5.0,14.0,76.0,164.0,86.0,46.0,1.0,4.0,19.0,19.0,14.0,33.0,8.0,6.0,13.0,6.0,80.0,19.0,47.0,1.0,42.0,37.0,13.0,92.0,67.0,159.0,9.0,17.0,14.0,3.0,18.0,5.0,8.0,17.0,1.0,10.0,35.0,5.0,7.0,50.0,75.0,2.0,3.0,7.0,95.0,12.0,4.0,2.0,101.0,17.0,55.0,4.0,24.0,1.0,1.0,13.0,11.0,25.0,15.0,3.0,76.0,310.0,4.0,4.0,0.656,0.803921568627451,0.6157635467980296,0.6041666666666666,0.6326530612244898,0.5980861244019139,0.6041666666666666,0.5740740740740741,0.6374501992031872,0.6293103448275862,0.6031746031746031,0.028708133971291867,0.09359605911330049,0.1,0.08,18.48739495798319,0.5142857142857142,0.3023255813953488,0.025,0.11455108359133127,0.13702623906705538,0.13592233009708737,0.06884057971014493,0.125,0.10662358642972536,0.18115942028985507,0.11834319526627218,0.05555555555555555,0.05,0.11842105263157894,0.12931034482758622,0.09701492537313433,0.1232876712328767,0.11538461538461539,0.2,0.15,0.6,0.7177033492822966,0.68,0.7555555555555555,0.6764705882352942,0.23923444976076555,0.46,0.5,0.5652173913043478,0.014354066985645933,0.004784688995215311,0.023923444976076555,0.9583333333333334,0.6086956521739131,0.07142857142857142,0.6481481481481481,0.7142857142857143,0.018518518518518517,0.07407407407407407,0.7464114832535885,0.5761338942307691,0.5845333333333332,0.5266064814814816,0.22267206477732793,0.22821576763485477,0.228125,0.2375,3.1566502463054174,30.599999999999998,0.22625090645395213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627777,1610612755,Georges Niang,Georges Niang,1627777,PHI,23259.0,388,24,793,808,194.0,229.0,68.0,1601,8.0,12.0,2.0,2.0,3.0,4.0,7.0,15.0,2.0,13.0,2.0,85.0,18.0,16.0,29.0,98.0,12.0,170.0,891,2.0,3.0,,13.0,5.0,9.0,20.0,4.0,47.0,24.0,8.0,2.0,,85.0,1.0,11.0,11.0,22.0,7.0,4.0,5.0,5.0,55.0,1.0,4.0,,25.0,21.0,5.0,51.0,5.0,56.0,2.0,9.0,3.0,6.0,5.0,4.0,3.0,9.0,1.0,2.0,14.0,1.0,3.0,20.0,34.0,,3.0,2.0,9.0,1.0,,,12.0,1.0,3.0,2.0,3.0,,,,3.0,3.0,,1.0,47.0,194.0,3.0,2.0,0.75,0.8,0.5517241379310345,0.6666666666666666,0.5555555555555556,0.6220472440944882,0.7222222222222222,0.7413793103448276,0.6439393939393939,0.7222222222222222,0.7580645161290323,0.7716535433070866,0.034482758620689655,,0.06666666666666667,16.820276497695854,0.35714285714285715,0.21739130434782608,,0.10294117647058823,0.021505376344086023,0.1358695652173913,0.006756756756756757,0.11855670103092783,0.014970059880239521,0.0379746835443038,0.011627906976744186,,0.008849557522123894,,0.07792207792207792,0.0975609756097561,0.15555555555555556,0.15,0.09090909090909091,0.030303030303030304,,0.09448818897637795,0.6666666666666666,0.6666666666666666,0.625,0.11811023622047244,0.4666666666666667,0.5,0.8571428571428571,0.015748031496062992,0.10236220472440945,0.6692913385826772,0.2222222222222222,1.0,0.5,0.13793103448275862,0.75,0.06896551724137931,0.6206896551724138,0.8661417322834646,0.5226570866141732,0.5191642857142857,0.5133120689655173,0.03076923076923077,0.0967741935483871,0.07647058823529412,0.27647058823529413,6.144827586206896,25.789795918367346,0.244640605296343,1.0,8.0,1.0,34.0,3.0,6.0,10.0,42.0,3.0,6.0,11.0,126.0,34.0,1.0,1.0,2.0,1.0,1.0,1.0,0.42857142857142855,0.5,0.55,0.42857142857142855,0.01020408163265306,0.011764705882352941,0.5,0.5,1.0,0.6153846153846154,0.6153846153846154,1.0,0.4,0.40476190476190477,1.0,0.6666666666666666,0.5,1.0,0.5,0.5555555555555556,0.4,0.010101010101010102,,,,,,,,,,,,,,,,True,,,,
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,5306.0,88,41,183,185,63.0,56.0,23.0,368,5.0,6.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,8.0,1.0,6.0,2.0,6.0,13.0,14.0,11.0,41.0,182,1.0,2.0,,5.0,2.0,4.0,3.0,4.0,14.0,6.0,6.0,,1.0,5.0,1.0,3.0,1.0,4.0,1.0,,2.0,1.0,9.0,,1.0,,7.0,6.0,,13.0,1.0,14.0,,5.0,2.0,3.0,5.0,,4.0,3.0,,1.0,8.0,,2.0,5.0,11.0,2.0,,,7.0,,,,14.0,,5.0,2.0,1.0,,,,1.0,1.0,,,14.0,63.0,,2.0,0.5,0.5,0.46153846153846156,0.5,0.5,0.5555555555555556,0.625,0.7142857142857143,0.6029411764705882,0.5,0.7,0.5185185185185185,0.07692307692307693,,0.2,19.71830985915493,0.625,,,0.13043478260869565,0.022222222222222223,0.175,,0.1511627906976744,0.012987012987012988,,0.045454545454545456,,,,0.16,0.07692307692307693,0.125,0.21212121212121213,,,,0.2222222222222222,0.8333333333333334,0.8333333333333334,0.6,0.18518518518518517,0.2,0.25,,0.07407407407407407,0.2962962962962963,0.2222222222222222,0.25,1.0,1.0,0.2857142857142857,0.5,0.14285714285714285,0.2857142857142857,0.7407407407407407,0.5020192307692308,0.48091666666666666,0.4937416666666666,0.15625,0.2777777777777778,0.12195121951219512,0.34146341463414637,7.092307692307694,26.042857142857144,0.3442622950819672,,3.0,1.0,3.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,18.0,3.0,,,,,,1.0,0.42857142857142855,0.5,0.6666666666666666,0.46153846153846156,,,,,,0.375,0.375,1.0,0.5,0.5,1.0,0.25,1.0,1.0,1.0,0.5,0.6,,1.0,1.0,0.25,,,,,,,,,,,,,True,,,,
1627863,1610612755,Danuel House Jr.,Danuel House Jr.,1627863,PHI,10379.0,173,3,358,364,101.0,118.0,31.0,722,8.0,11.0,1.0,1.0,1.0,1.0,3.0,7.0,2.0,8.0,1.0,13.0,5.0,11.0,20.0,21.0,16.0,56.0,417,2.0,2.0,,4.0,2.0,3.0,6.0,4.0,17.0,14.0,8.0,4.0,,13.0,3.0,3.0,7.0,10.0,7.0,,1.0,1.0,27.0,1.0,1.0,,10.0,10.0,1.0,21.0,2.0,23.0,,1.0,1.0,,2.0,,2.0,2.0,,,4.0,1.0,1.0,10.0,15.0,,1.0,1.0,13.0,,1.0,1.0,22.0,2.0,9.0,,2.0,,,2.0,,2.0,2.0,,17.0,101.0,2.0,,0.6363636363636364,0.7777777777777778,0.55,1.0,0.6666666666666666,0.4878048780487805,1.0,0.7222222222222222,0.56,1.0,0.7083333333333334,0.5121951219512195,0.15,0.09090909090909091,0.2857142857142857,13.740458015267174,0.5,0.08333333333333333,,0.1282051282051282,0.013333333333333334,0.11363636363636363,0.014705882352941176,0.12048192771084337,0.013986013986013986,,,0.1111111111111111,,0.05263157894736842,0.1,0.13333333333333333,0.16666666666666666,0.09859154929577464,0.17647058823529413,,1.0,0.2682926829268293,0.7272727272727273,0.8,0.625,0.17073170731707318,0.42857142857142855,0.6,0.6666666666666666,0.04878048780487805,0.1951219512195122,0.3170731707317073,0.5,1.0,,0.1111111111111111,1.0,0.1111111111111111,0.5555555555555556,0.7804878048780488,0.5434756097560977,0.5897,0.47998333333333343,0.22,0.3333333333333333,0.07142857142857142,0.30357142857142855,5.095000000000001,25.2095238095238,0.28212290502793297,,3.0,1.0,3.0,,,2.0,6.0,,,3.0,18.0,3.0,,1.0,,,2.0,1.0,0.2857142857142857,,0.5,0.2857142857142857,,,,,,0.375,0.375,1.0,0.23076923076923078,0.23076923076923078,1.0,,,,1.0,0.4,0.23076923076923078,0.08695652173913043,,,,,,,,,,,,,,,,True,,,,
1629001,1610612755,De'Anthony Melton,De'Anthony Melton,1629001,PHI,15721.0,262,-17,532,540,109.0,137.0,65.0,1072,10.0,21.0,1.0,1.0,4.0,6.0,4.0,17.0,6.0,13.0,1.0,45.0,5.0,17.0,44.0,58.0,8.0,105.0,628,3.0,5.0,,12.0,6.0,11.0,6.0,4.0,19.0,12.0,22.0,2.0,,45.0,4.0,17.0,12.0,29.0,8.0,4.0,12.0,4.0,70.0,2.0,6.0,,15.0,19.0,3.0,37.0,8.0,45.0,3.0,17.0,7.0,10.0,11.0,5.0,7.0,12.0,,4.0,23.0,,6.0,8.0,23.0,,1.0,4.0,9.0,,1.0,,10.0,,3.0,2.0,7.0,,,5.0,1.0,7.0,3.0,,17.0,107.0,1.0,1.0,0.35294117647058826,0.375,0.38636363636363635,0.6,0.5454545454545454,0.47549019607843135,0.42857142857142855,0.4411764705882353,0.49065420560747663,0.42857142857142855,0.475,0.5686274509803921,0.09090909090909091,0.09523809523809523,0.11764705882352941,21.38157894736842,0.4782608695652174,0.1875,,0.1484375,0.043795620437956206,0.1271186440677966,0.017094017094017096,0.13821138211382114,0.031496062992125984,0.05660377358490566,0.043478260869565216,,0.012195121951219513,0.02857142857142857,0.0625,0.21568627450980393,0.1724137931034483,0.1348314606741573,0.10344827586206896,0.05,0.42857142857142855,0.20588235294117646,0.47619047619047616,0.5263157894736842,0.3,0.16666666666666666,0.23529411764705882,0.26666666666666666,0.25,0.058823529411764705,0.12745098039215685,0.4411764705882353,0.07142857142857142,1.0,,0.35294117647058826,0.6666666666666666,0.058823529411764705,0.29411764705882354,0.7745098039215687,0.5252264705882352,0.5115642857142857,0.5382176470588235,0.02857142857142857,0.06382978723404255,0.11428571428571428,0.18095238095238095,7.031818181818182,25.844827586206893,0.20488721804511278,3.0,3.0,,18.0,1.0,6.0,1.0,21.0,2.0,9.0,1.0,45.0,18.0,,1.0,1.0,,,0.7142857142857143,0.3620689655172414,0.2222222222222222,0.16666666666666666,0.3620689655172414,,,0.5,0.5,0.6666666666666666,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.4,0.4,0.7222222222222222,0.42857142857142855,0.16666666666666666,1.0,,0.2,0.4,,3.0,1.0,0.21428571428571427,1.0,18.0,1.0,0.3333333333333333,1.0,,,,,,,,True,,,,
1629003,1610612755,Shake Milton,Shake Milton,1629003,PHI,26991.0,450,2,907,930,200.0,261.0,91.0,1837,35.0,60.0,6.0,6.0,9.0,13.0,22.0,46.0,12.0,12.0,3.0,30.0,7.0,63.0,118.0,42.0,35.0,209.0,1036,7.0,9.0,5.0,19.0,17.0,30.0,10.0,5.0,45.0,48.0,78.0,8.0,1.0,29.0,9.0,46.0,24.0,70.0,19.0,5.0,35.0,9.0,164.0,7.0,5.0,1.0,27.0,17.0,3.0,47.0,13.0,60.0,3.0,10.0,5.0,5.0,15.0,9.0,10.0,19.0,2.0,5.0,34.0,2.0,6.0,24.0,37.0,3.0,2.0,,36.0,,1.0,1.0,46.0,5.0,22.0,2.0,5.0,1.0,1.0,3.0,2.0,6.0,3.0,,45.0,200.0,1.0,3.0,0.38095238095238093,0.4067796610169492,0.5338983050847458,0.7777777777777778,0.5666666666666667,0.54375,0.6363636363636364,0.5,0.5805555555555556,0.7307692307692307,0.5113636363636364,0.2625,0.07627118644067797,0.1,0.043478260869565216,21.18811881188119,0.4411764705882353,0.08333333333333333,0.045454545454545456,0.0779816513761468,0.021739130434782608,0.13917525773195877,0.04046242774566474,0.10679611650485436,0.02977667493796526,0.030927835051546393,0.01818181818181818,,0.056451612903225805,,0.05063291139240506,0.0625,0.16279069767441862,0.14666666666666667,0.11363636363636363,0.043478260869565216,0.5,0.375,0.5833333333333334,0.6481481481481481,0.45714285714285713,0.2875,0.4782608695652174,0.5,0.3181818181818182,0.075,0.075,0.1875,0.5454545454545454,1.0,0.3333333333333333,0.325,0.6923076923076923,0.075,0.175,0.6375,0.5345654088050313,0.5645611111111112,0.5135564102564103,0.12921348314606743,0.16296296296296298,0.09090909090909091,0.215311004784689,5.833050847457627,26.290476190476188,0.2205071664829107,6.0,2.0,,14.0,,2.0,2.0,16.0,,2.0,2.0,45.0,14.0,1.0,2.0,2.0,,1.0,0.9375,0.38095238095238093,,0.2,0.3902439024390244,0.023809523809523808,0.03333333333333333,0.5,0.5454545454545454,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.4666666666666667,0.4827586206896552,0.9285714285714286,0.18181818181818182,,,,0.2857142857142857,0.4827586206896552,0.023255813953488372,,2.0,,,3.0,,,,0.08333333333333333,,,,,,,True,,,,
1630240,1610612755,Saben Lee,Saben Lee,1630240,PHI,157.0,3,-2,5,5,,,,10,,,,,,,,,,1.0,,,,,,1.0,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,2.0,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,60.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,0.57075,,,,,,,,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
202699,1610612755,Tobias Harris,Tobias Harris,202699,PHI,17156.0,286,-1,570,564,101.0,108.0,69.0,1134,21.0,32.0,3.0,3.0,2.0,3.0,21.0,46.0,10.0,12.0,2.0,26.0,6.0,48.0,88.0,38.0,15.0,153.0,652,7.0,10.0,2.0,19.0,6.0,12.0,8.0,4.0,34.0,30.0,66.0,2.0,,26.0,12.0,14.0,10.0,24.0,8.0,2.0,8.0,6.0,58.0,3.0,7.0,,28.0,26.0,3.0,57.0,10.0,67.0,1.0,8.0,5.0,3.0,6.0,2.0,4.0,13.0,2.0,2.0,19.0,,4.0,9.0,19.0,4.0,1.0,3.0,14.0,,1.0,,17.0,,5.0,2.0,4.0,,,2.0,2.0,4.0,,,32.0,100.0,1.0,1.0,0.3125,0.3191489361702128,0.5454545454545454,0.7,0.5,0.5476190476190477,0.6071428571428571,0.75,0.5639097744360902,0.6333333333333333,0.75,0.30158730158730157,0.13636363636363635,0.1875,0.13043478260869565,23.384615384615383,0.3157894736842105,0.2,,0.203125,0.046052631578947366,0.2153846153846154,0.024390243902439025,0.20930232558139536,0.03636363636363636,0.03508771929824561,0.058823529411764705,,0.02247191011235955,0.029411764705882353,0.14634146341463414,0.21052631578947367,0.26666666666666666,0.20202020202020202,0.25806451612903225,0.02,,0.25396825396825395,0.65625,0.8076923076923077,0.42857142857142855,0.36507936507936506,0.45652173913043476,0.525,0.19047619047619047,0.07936507936507936,0.09523809523809523,0.20634920634920634,0.21428571428571427,1.0,0.3333333333333333,0.15,0.6666666666666666,0.1,0.3,0.5555555555555556,0.4990146825396826,0.44245999999999996,0.48337250000000004,0.03816793893129771,0.053763440860215055,0.12418300653594772,0.2222222222222222,6.967045454545455,25.239473684210527,0.17719298245614035,6.0,6.0,1.0,8.0,1.0,4.0,5.0,14.0,1.0,4.0,6.0,36.0,8.0,2.0,,,,,0.8571428571428571,0.3684210526315789,0.25,0.75,0.3684210526315789,0.05263157894736842,,0.6,0.6,0.3333333333333333,0.5,0.6,1.0,0.3076923076923077,0.3076923076923077,0.75,0.2857142857142857,0.25,1.0,0.5,0.8333333333333334,0.3076923076923077,,,1.0,,,6.0,,,,,3.0,2.0,1.0,0.16666666666666666,,,True,,,,
1629667,1610612755,Jalen McDaniels,Jalen McDaniels,1629667,PHI,1557.0,26,-3,56,56,12.0,13.0,5.0,112,3.0,4.0,,,1.0,1.0,,1.0,,1.0,1.0,2.0,,3.0,5.0,3.0,2.0,11.0,64,,,,,1.0,1.0,1.0,,2.0,4.0,2.0,,,2.0,,2.0,,2.0,,,1.0,,4.0,,,,,3.0,,3.0,,3.0,,2.0,1.0,1.0,,,,,,,,,,3.0,3.0,,,,2.0,,,1.0,2.0,,1.0,,,,,,,,,,2.0,12.0,,,0.6666666666666666,0.6666666666666666,0.6,,1.0,0.5625,,0.5,0.6111111111111112,,0.5,0.375,,,,14.516129032258064,,,,0.3,,,,0.13636363636363635,,,,,,,0.3333333333333333,,0.3333333333333333,,,,,0.5,0.75,0.75,0.6666666666666666,0.125,,,,,0.125,0.25,,,,0.5,1.0,0.5,,0.875,0.61645625,,0.7418750000000001,0.1111111111111111,0.16666666666666666,,0.18181818181818182,2.98,26.0,0.21428571428571427,,,,1.0,,,,1.0,,,,3.0,1.0,,1.0,,,,1.0,0.3333333333333333,,,0.3333333333333333,,,,,,,,,0.5,0.5,1.0,,,,,,0.5,,,,,,,,,,,,,,,,,True,,,,
1629680,1610612755,Matisse Thybulle,Matisse Thybulle,1629680,PHI,13454.0,224,17,454,473,117.0,126.0,47.0,927,6.0,12.0,,1.0,1.0,2.0,5.0,9.0,,18.0,3.0,11.0,4.0,11.0,21.0,29.0,4.0,56.0,541,1.0,2.0,,2.0,2.0,3.0,7.0,,7.0,16.0,6.0,2.0,,11.0,1.0,8.0,4.0,12.0,3.0,1.0,6.0,1.0,28.0,3.0,4.0,1.0,14.0,5.0,2.0,21.0,8.0,29.0,1.0,18.0,10.0,8.0,,2.0,,2.0,,,2.0,,2.0,11.0,18.0,,2.0,,4.0,,,2.0,4.0,,2.0,,3.0,3.0,3.0,1.0,2.0,6.0,3.0,,7.0,115.0,,,0.7272727272727273,0.8,0.5238095238095238,0.5,0.6666666666666666,0.52,0.25,0.35,0.5384615384615384,0.25,0.35,0.58,0.047619047619047616,,0.1111111111111111,10.567514677103718,,0.15384615384615385,0.0625,0.04672897196261682,0.03571428571428571,0.14285714285714285,0.036585365853658534,0.09268292682926829,0.03608247422680412,0.0625,0.018867924528301886,,0.05,,0.04,0.05555555555555555,0.03571428571428571,0.14084507042253522,0.14814814814814814,0.03571428571428571,0.5,0.24,0.5,0.5,0.8333333333333334,0.18,0.5555555555555556,0.625,0.6,,0.36,0.22,0.25,,,0.2,0.5,0.3,0.4,0.82,0.5573929999999999,0.5251,0.545985,0.038461538461538464,0.08695652173913043,0.03571428571428571,0.125,3.5952380952380953,24.651724137931033,0.2577092511013216,,5.0,,5.0,,,1.0,10.0,,2.0,1.0,30.0,5.0,,1.0,,1.0,,1.0,0.3448275862068966,,0.14285714285714285,0.3448275862068966,,,,,,0.2777777777777778,0.2777777777777778,1.0,0.45454545454545453,0.45454545454545453,1.0,,,,,0.25,0.45454545454545453,,2.0,,0.5,,,,,,,,,,,,,True,,,,
