EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,Transition Take Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,SecondChanceFtPoints,PtsPutbacks,FTOffRebounds,Charge Fouls,Loose Ball Fouls,Loose Ball Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedShortMidRange,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,LongMidRangePctBlocked,OffFTReboundPct,OffLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Travels,Transition Take Fouls Drawn,SecondChanceCorner3FGM,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,BlockedCorner3,3SecondViolations,Corner3PctBlocked
1629731,1610612739,Dean Wade,Dean Wade,1629731,CLE,14915.0,249.0,6,482.0,503,115.0,98,53.0,985,6.0,8.0,,,,,1.0,4.0,2.0,5.0,12.0,,1.0,2.0,6.0,22.0,,2.0,2.0,2.0,7.0,14.0,11.0,34.0,4.0,51.0,539,,,,2.0,,1.0,1.0,3.0,4.0,1.0,12.0,10.0,4.0,33.0,,,22.0,6.0,3.0,4.0,5.0,9.0,4.0,1.0,3.0,1.0,,23.0,2.0,4.0,18.0,22.0,1.0,41.0,6.0,47.0,1.0,7.0,7.0,,3.0,,2.0,,,1.0,,3.0,,,10.0,29.0,,,11.0,1.0,4.0,8.0,,4.0,,,4.0,4.0,,4.0,2.0,,12.0,114.0,,0.7142857142857143,0.7142857142857143,1.0,0.3235294117647059,,0.75,0.3235294117647059,0.5,,1.0,0.4895833333333333,,1.1,0.49038461538461536,,0.8571428571428571,0.7083333333333334,0.21428571428571427,0.125,0.5,10.14760147601476,1.0,0.0625,0.14965986394557823,0.031746031746031744,0.20930232558139536,0.0196078431372549,0.17167381974248927,0.02631578947368421,0.04,0.0392156862745098,,0.07407407407407407,0.15789473684210525,0.14492753623188406,0.14285714285714285,0.15254237288135594,0.3333333333333333,0.037037037037037035,0.5,0.16666666666666666,0.75,0.8571428571428571,0.6666666666666666,0.08333333333333333,0.25,0.5,1.0,0.041666666666666664,0.25,0.4166666666666667,0.4166666666666667,1.0,0.4583333333333333,0.2727272727272727,0.2727272727272727,1.0,,,,,1.0,,,,,0.4,0.5,0.4,1.0,0.875,0.2727272727272727,0.5573677083333334,0.57885,0.54766,0.07692307692307693,0.2222222222222222,,,0.23529411764705882,5.728571428571429,25.091176470588234,0.23858921161825727,,,,,,3.0,,,,,,,,5.0,,,,,,,,,,,,,,,,True,,,
1630205,1610612739,Lamar Stevens,Lamar Stevens,1630205,CLE,13010.0,217.0,-26,421.0,452,102.0,113,45.0,873,17.0,24.0,3.0,7.0,3.0,4.0,3.0,12.0,5.0,5.0,14.0,,,3.0,5.0,11.0,,,1.0,3.0,20.0,41.0,10.0,25.0,10.0,80.0,506,3.0,7.0,,,8.0,4.0,11.0,1.0,6.0,3.0,14.0,32.0,8.0,30.0,,,11.0,5.0,3.0,2.0,4.0,6.0,3.0,1.0,2.0,,,16.0,4.0,5.0,12.0,12.0,2.0,26.0,9.0,35.0,3.0,9.0,5.0,4.0,1.0,1.0,,3.0,1.0,1.0,,4.0,,1.0,10.0,16.0,,,11.0,,1.0,15.0,3.0,6.0,,2.0,4.0,1.0,,4.0,1.0,1.0,14.0,102.0,2.0,0.8,0.8421052631578947,1.0,0.4,,0.16666666666666666,0.4,0.4878048780487805,0.42857142857142855,0.36363636363636365,0.5303030303030303,0.42857142857142855,0.3235294117647059,0.5633802816901409,0.5,0.3684210526315789,0.3787878787878788,0.07317073170731707,0.125,,15.991471215351812,0.25,0.2,0.1188118811881188,0.05263157894736842,0.14285714285714285,0.045454545454545456,0.12972972972972974,0.04918032786885246,0.09302325581395349,0.03225806451612903,0.046153846153846156,0.043478260869565216,0.10526315789473684,0.13636363636363635,0.10526315789473684,0.1774193548387097,0.045454545454545456,0.0967741935483871,0.25,0.36363636363636365,0.7083333333333334,0.8095238095238095,0.8235294117647058,0.18181818181818182,0.25,0.25,0.6666666666666666,0.07575757575757576,0.21212121212121213,0.35714285714285715,0.35714285714285715,1.0,0.16666666666666666,0.45454545454545453,0.45454545454545453,1.0,1.0,0.42857142857142855,0.6666666666666666,,,,,0.23529411764705882,0.75,0.17647058823529413,,0.17647058823529413,0.3333333333333333,0.7424242424242424,0.45454545454545453,0.5653249999999997,0.645275,0.5081235294117648,0.08695652173913043,0.13636363636363635,,0.1,0.175,5.790243902439024,24.380000000000006,0.24228028503562946,,2.0,2.0,,,,1.0,,,,,3.0,,2.0,,,,,,,,,,,,,,,,True,,,
201937,1610612739,Ricky Rubio,Ricky Rubio,201937,CLE,6266.0,104.0,18,207.0,207,48.0,32,17.0,414,3.0,7.0,,,,1.0,5.0,8.0,2.0,4.0,6.0,,1.0,1.0,4.0,13.0,,2.0,2.0,3.0,8.0,17.0,8.0,19.0,6.0,46.0,236,,,,2.0,,1.0,3.0,3.0,4.0,2.0,13.0,6.0,10.0,21.0,3.0,1.0,12.0,4.0,3.0,11.0,13.0,24.0,9.0,4.0,7.0,4.0,,61.0,,,3.0,14.0,,17.0,,17.0,,3.0,1.0,2.0,4.0,2.0,2.0,2.0,,2.0,,6.0,,,6.0,12.0,,,9.0,1.0,2.0,7.0,,2.0,,2.0,1.0,,,1.0,,,13.0,48.0,1.0,0.375,0.375,0.875,0.42105263157894735,,0.75,0.4444444444444444,0.47058823529411764,,0.3333333333333333,0.5555555555555556,,0.7857142857142857,0.575,,0.8125,0.5277777777777778,0.17647058823529413,0.2857142857142857,0.125,20.0,0.6666666666666666,,0.2545454545454545,,0.08571428571428572,,0.18888888888888888,,,,,,0.34782608695652173,0.14814814814814814,0.4,0.08333333333333333,0.09090909090909091,,,0.19444444444444445,0.42857142857142855,0.6,0.6666666666666666,0.2222222222222222,0.625,0.7142857142857143,0.2,0.05555555555555555,0.16666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.3611111111111111,0.3076923076923077,0.3076923076923077,0.75,,,,,1.0,,,0.14285714285714285,,0.14285714285714285,1.0,0.42857142857142855,0.6666666666666666,0.7222222222222222,0.3333333333333333,0.5243685714285714,0.5608500000000001,0.5098666666666667,0.05263157894736842,0.10526315789473684,,,0.2826086956521739,7.458823529411765,26.73684210526316,0.2318840579710145,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,True,,,
203526,1610612739,Raul Neto,Raul Neto,203526,CLE,9046.0,151.0,21,299.0,295,107.0,77,31.0,594,11.0,14.0,,1.0,3.0,3.0,4.0,6.0,3.0,,2.0,,,2.0,3.0,13.0,,,1.0,3.0,16.0,23.0,3.0,15.0,9.0,50.0,310,1.0,2.0,,,2.0,3.0,4.0,1.0,5.0,5.0,14.0,20.0,12.0,6.0,3.0,1.0,12.0,3.0,2.0,17.0,7.0,24.0,5.0,2.0,11.0,6.0,,55.0,1.0,2.0,4.0,5.0,,9.0,3.0,12.0,,7.0,3.0,4.0,4.0,,3.0,,,1.0,,4.0,,1.0,4.0,13.0,,,12.0,,2.0,11.0,1.0,4.0,,2.0,,,,,,,14.0,107.0,2.0,0.625,0.625,0.6666666666666666,0.2,,0.2,0.21428571428571427,0.6956521739130435,0.5,0.75,0.5394736842105263,0.5,0.5,0.5813953488372093,0.5,0.5833333333333334,0.39473684210526316,0.08695652173913043,0.07142857142857142,,13.864306784660766,1.0,,0.06944444444444445,0.02702702702702703,0.06451612903225806,0.019230769230769232,0.06716417910447761,0.023809523809523808,0.037037037037037035,0.03125,0.025,,0.11764705882352941,,0.06666666666666667,0.06382978723404255,0.06666666666666667,,,0.3684210526315789,0.7857142857142857,0.8461538461538461,0.5454545454545454,0.15789473684210525,0.6666666666666666,0.6666666666666666,1.0,0.07894736842105263,0.05263157894736842,,,,0.34210526315789475,0.23076923076923078,0.23076923076923078,0.6666666666666666,0.5,,,,,,,0.3333333333333333,1.0,0.2222222222222222,,0.3333333333333333,0.3333333333333333,0.7631578947368421,0.25,0.5589891891891892,0.5502,0.55681875,0.0975609756097561,0.15384615384615385,,0.04,0.28,5.2956521739130435,27.66,0.35785953177257523,1.0,,,,,,,,,,,,,1.0,0.3333333333333333,,,0.3333333333333333,0.5,,,,,,,,,,,True,,,
1630600,1610612739,Isaiah Mobley,Isaiah Mobley,1630600,CLE,1048.0,17.0,15,34.0,34,14.0,5,3.0,68,1.0,1.0,1.0,1.0,,,2.0,4.0,1.0,,,,,,,,,,,,3.0,6.0,,,,6.0,25,1.0,1.0,,,2.0,1.0,2.0,,,,2.0,,6.0,,,,,,,,,,,,,,,,1.0,,3.0,3.0,1.0,7.0,1.0,8.0,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,14.0,,,,,,,,,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,,,,,16.216216216216218,,1.0,0.375,,0.2,0.16666666666666666,0.2608695652173913,0.07692307692307693,,,0.2,,0.5,0.4,,0.23076923076923078,,,,0.16666666666666666,1.0,1.0,,0.6666666666666666,0.5,0.5,,0.16666666666666666,,,,,,,,,1.0,1.0,,,,,,,,,,,,0.16666666666666666,,0.48360000000000003,,0.46835,,,,0.3333333333333333,0.3333333333333333,6.8,,0.4117647058823529,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
201980,1610612739,Danny Green,Danny Green,201980,CLE,7.0,,-3,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1626224,1610612739,Cedi Osman,Cedi Osman,1626224,CLE,60809.0,1013.0,156,2024.0,1991,573.0,652,204.0,4015,65.0,97.0,7.0,13.0,17.0,27.0,12.0,32.0,10.0,26.0,56.0,2.0,4.0,10.0,49.0,140.0,7.0,21.0,9.0,26.0,79.0,139.0,75.0,196.0,52.0,435.0,2244,7.0,13.0,9.0,23.0,42.0,20.0,34.0,13.0,36.0,30.0,109.0,120.0,38.0,198.0,27.0,,140.0,49.0,13.0,43.0,33.0,76.0,21.0,12.0,32.0,9.0,2.0,185.0,7.0,4.0,45.0,44.0,5.0,94.0,11.0,105.0,3.0,24.0,10.0,14.0,16.0,3.0,4.0,16.0,1.0,12.0,2.0,32.0,1.0,12.0,33.0,77.0,3.0,1.0,77.0,1.0,14.0,73.0,9.0,29.0,2.0,8.0,6.0,3.0,,6.0,4.0,1.0,109.0,572.0,8.0,0.759493670886076,0.7692307692307693,0.88,0.3826530612244898,0.391304347826087,0.3611111111111111,0.3826530612244898,0.5683453237410072,0.5384615384615384,0.5882352941176471,0.5716417910447761,0.5694444444444444,0.5642857142857143,0.5958904109589042,0.5833333333333334,0.6264367816091954,0.5850746268656717,0.09352517985611511,0.09278350515463918,0.125,17.605321507760532,0.5,0.09090909090909091,0.08286252354048965,0.009259259259259259,0.12195121951219512,0.015765765765765764,0.09888888888888889,0.012557077625570776,0.019867549668874173,,0.017191977077363897,0.010526315789473684,0.07582938388625593,0.08,0.10526315789473684,0.1357142857142857,0.07865168539325842,0.018404907975460124,0.6666666666666666,0.28955223880597014,0.6701030927835051,0.7386363636363636,0.7692307692307693,0.0955223880597015,0.375,0.42857142857142855,0.75,0.029850746268656716,0.16716417910447762,0.4642857142857143,0.4642857142857143,0.9230769230769231,0.417910447761194,0.35,0.35,0.8571428571428571,0.3611111111111111,0.5384615384615384,0.7142857142857143,0.05555555555555555,0.5833333333333334,0.3333333333333333,1.0,0.38571428571428573,0.6296296296296297,0.14285714285714285,0.4,0.37142857142857144,0.34615384615384615,0.8746268656716418,0.35,0.5618406906906905,0.5880578947368421,0.5607623188405798,0.08683473389355742,0.18238993710691823,0.010101010101010102,0.09655172413793103,0.25057471264367814,4.206474820143885,25.706122448979603,0.28310276679841895,2.0,1.0,2.0,,2.0,4.0,1.0,,,,,3.0,,10.0,,,0.014084507042253521,0.2,0.2,0.5,4.0,,2.0,1.0,1.0,,,,,False,,,
1627747,1610612739,Caris LeVert,Caris LeVert,1627747,CLE,93030.0,1550.0,211,3088.0,3051,810.0,819,325.0,6139,77.0,131.0,5.0,9.0,13.0,27.0,47.0,120.0,24.0,24.0,61.0,6.0,9.0,18.0,64.0,168.0,8.0,17.0,16.0,40.0,131.0,275.0,88.0,229.0,77.0,603.0,3366,11.0,23.0,11.0,23.0,58.0,26.0,56.0,25.0,58.0,37.0,164.0,96.0,166.0,192.0,72.0,1.0,167.0,64.0,23.0,122.0,60.0,182.0,46.0,14.0,91.0,24.0,7.0,424.0,21.0,18.0,79.0,64.0,15.0,158.0,39.0,197.0,8.0,49.0,31.0,18.0,46.0,9.0,37.0,35.0,9.0,9.0,1.0,81.0,6.0,17.0,59.0,125.0,5.0,1.0,112.0,5.0,22.0,110.0,9.0,45.0,5.0,8.0,17.0,8.0,,18.0,10.0,,162.0,802.0,7.0,0.366412213740458,0.3779527559055118,0.7272727272727273,0.38427947598253276,0.4782608695652174,0.43103448275862066,0.38596491228070173,0.4763636363636364,0.4782608695652174,0.4642857142857143,0.5218253968253969,0.5978260869565217,0.5570175438596491,0.5453720508166969,0.6063829787234043,0.6082089552238806,0.45436507936507936,0.08363636363636363,0.10687022900763359,0.06666666666666667,18.334783870031913,0.5679012345679012,0.17857142857142858,0.07970112079701121,0.02384105960264901,0.13550600343053174,0.033386327503974564,0.10317460317460317,0.028179190751445087,0.023255813953488372,0.025069637883008356,0.03885480572597137,0.014285714285714285,0.078125,0.07988165680473373,0.08275862068965517,0.10451306413301663,0.21604938271604937,0.031746031746031744,0.5555555555555556,0.25992063492063494,0.5877862595419847,0.6581196581196581,0.4155844155844156,0.23809523809523808,0.39166666666666666,0.41964285714285715,0.3191489361702128,0.047619047619047616,0.12103174603174603,0.39344262295081966,0.39344262295081966,0.8333333333333334,0.3333333333333333,0.38095238095238093,0.3855421686746988,0.6875,0.1956521739130435,0.5555555555555556,0.2,0.13043478260869565,0.3695652173913043,0.47058823529411764,0.75,0.23684210526315788,0.48148148148148145,0.15789473684210525,0.5,0.3508771929824561,0.4,0.7142857142857143,0.38323353293413176,0.5300636182902584,0.4982403846153846,0.5179048672566371,0.09040590405904059,0.14469453376205788,0.017316017316017316,0.09618573797678276,0.27197346600331673,6.253818181818182,25.49694323144105,0.2623056994818653,7.0,3.0,8.0,,1.0,4.0,3.0,2.0,2.0,1.0,,9.0,,16.0,0.041666666666666664,,0.021739130434782608,0.2916666666666667,0.30434782608695654,0.14285714285714285,7.0,,3.0,0.5,0.6666666666666666,,2.0,0.008733624454148471,0.011904761904761904,False,1.0,,
1628378,1610612739,Donovan Mitchell,Donovan Mitchell,1628378,CLE,84979.0,1416.0,288,2827.0,2755,696.0,708,324.0,5582,142.0,198.0,12.0,18.0,36.0,48.0,86.0,160.0,112.0,9.0,21.0,3.0,,1.0,141.0,361.0,11.0,29.0,28.0,92.0,279.0,470.0,150.0,382.0,190.0,1198.0,3066,17.0,30.0,12.0,32.0,78.0,73.0,126.0,28.0,93.0,78.0,308.0,164.0,394.0,222.0,228.0,5.0,356.0,141.0,29.0,105.0,56.0,161.0,31.0,25.0,80.0,21.0,4.0,378.0,18.0,20.0,66.0,57.0,1.0,124.0,39.0,163.0,18.0,60.0,44.0,16.0,69.0,12.0,42.0,29.0,4.0,27.0,,98.0,7.0,28.0,40.0,97.0,6.0,,167.0,2.0,7.0,220.0,25.0,81.0,6.0,28.0,15.0,10.0,,15.0,6.0,1.0,305.0,689.0,25.0,0.2939068100358423,0.3014705882352941,0.49333333333333335,0.39267015706806285,0.375,0.3010752688172043,0.3978779840848806,0.5936170212765958,0.5666666666666667,0.5793650793650794,0.5915492957746479,0.5645161290322581,0.5251141552511416,0.6312433581296493,0.5909090909090909,0.5888030888030888,0.44835680751173707,0.06170212765957447,0.0707070707070707,0.075,32.631248035209055,0.7040816326530612,0.014705882352941176,0.07851239669421488,0.03003003003003003,0.12222222222222222,0.030100334448160536,0.0971563981042654,0.030063291139240507,0.04186046511627907,0.021739130434782608,0.030434782608695653,0.028985507246376812,0.05862068965517241,0.07017543859649122,0.13245033112582782,0.13402061855670103,0.09210526315789473,0.04851752021563342,0.4,0.2323943661971831,0.7171717171717171,0.7717391304347826,0.3380281690140845,0.18779342723004694,0.5375,0.581081081081081,0.20930232558139536,0.13145539906103287,0.02464788732394366,0.42857142857142855,0.42857142857142855,0.8888888888888888,0.42370892018779344,0.39058171745152354,0.3960674157303371,0.46808510638297873,0.2903225806451613,0.6666666666666666,0.16666666666666666,0.04838709677419355,0.46774193548387094,0.3793103448275862,0.45454545454545453,0.2191780821917808,0.75,0.0045662100456621,,0.4200913242009132,0.30434782608695654,0.6807511737089202,0.3960674157303371,0.519352304964539,0.5100782051282052,0.48482441314553976,0.09429824561403509,0.15399239543726237,0.012953367875647668,0.0651085141903172,0.2570951585976628,8.016382978723401,26.72408376963351,0.2461973823841528,51.0,8.0,14.0,1.0,2.0,10.0,,1.0,12.0,,,5.0,1.0,10.0,0.026785714285714284,0.017857142857142856,0.031007751937984496,0.45535714285714285,0.46788990825688076,0.3137254901960784,2.0,,1.0,0.3333333333333333,,1.0,5.0,0.013089005235602094,0.013850415512465374,False,,,
1628386,1610612739,Jarrett Allen,Jarrett Allen,1628386,CLE,71702.0,1195.0,202,2355.0,2325,581.0,561,268.0,4680,157.0,203.0,39.0,56.0,35.0,47.0,46.0,97.0,15.0,,4.0,,,,1.0,1.0,,,1.0,1.0,209.0,315.0,1.0,5.0,92.0,513.0,2559,42.0,66.0,,,112.0,37.0,59.0,1.0,1.0,40.0,117.0,316.0,102.0,3.0,,,1.0,1.0,19.0,36.0,26.0,62.0,21.0,5.0,25.0,8.0,3.0,150.0,32.0,77.0,89.0,135.0,17.0,241.0,110.0,351.0,8.0,28.0,23.0,5.0,20.0,4.0,12.0,24.0,1.0,8.0,,44.0,5.0,6.0,56.0,86.0,6.0,,124.0,4.0,5.0,120.0,8.0,52.0,,12.0,45.0,35.0,1.0,45.0,29.0,3.0,116.0,578.0,11.0,0.7559808612440191,0.8926553672316384,1.0,0.2,,1.0,0.2,0.6634920634920635,0.6363636363636364,0.6271186440677966,0.6578125,0.6363636363636364,0.6416666666666667,0.6821808510638298,0.6746987951807228,0.6882352941176471,0.015625,0.06031746031746032,0.059113300492610835,0.07216494845360824,15.777610818933132,0.45454545454545453,0.32075471698113206,0.22462562396006655,0.13508771929824562,0.18976545842217485,0.06694560669456066,0.20934579439252338,0.10400763358778627,0.17989417989417988,0.1267605633802817,0.058333333333333334,0.09322033898305085,0.20634920634920634,0.2599118942731278,0.19672131147540983,0.18475073313782991,0.203125,0.08888888888888889,0.6444444444444445,0.634375,0.7733990147783252,0.8219895287958116,0.732484076433121,0.303125,0.4742268041237113,0.5111111111111111,0.8260869565217391,0.046875,0.0125,,,,0.003125,1.0,1.0,1.0,0.8484848484848485,0.6964285714285714,0.10256410256410256,,,,,0.7833333333333333,0.7446808510638298,,,0.016666666666666666,1.0,0.65,1.0,0.5690890625000001,0.5865509803921567,0.614515,0.14285714285714285,0.14484679665738162,,0.21832358674463936,0.22807017543859648,4.197460317460317,24.14,0.24670912951167728,6.0,28.0,64.0,1.0,3.0,5.0,15.0,,,,,9.0,1.0,5.0,,0.01818181818181818,0.07216494845360824,0.4,0.4,0.8333333333333334,6.0,,,,,1.0,,,,False,,2.0,
1629636,1610612739,Darius Garland,Darius Garland,1629636,CLE,82002.0,1367.0,276,2726.0,2669,721.0,615,303.0,5395,71.0,122.0,3.0,9.0,24.0,42.0,90.0,180.0,91.0,6.0,21.0,2.0,,5.0,74.0,203.0,15.0,30.0,15.0,44.0,193.0,393.0,80.0,224.0,156.0,782.0,2941,10.0,24.0,15.0,32.0,79.0,58.0,104.0,15.0,49.0,77.0,238.0,116.0,270.0,162.0,78.0,1.0,202.0,74.0,26.0,220.0,72.0,292.0,49.0,23.0,149.0,57.0,14.0,656.0,7.0,13.0,46.0,37.0,,83.0,20.0,103.0,9.0,44.0,31.0,13.0,61.0,13.0,41.0,45.0,6.0,20.0,5.0,106.0,4.0,29.0,29.0,84.0,7.0,,165.0,4.0,20.0,183.0,16.0,66.0,1.0,29.0,5.0,3.0,,6.0,2.0,,234.0,716.0,22.0,0.3005181347150259,0.3036649214659686,0.675,0.35714285714285715,0.46875,0.30612244897959184,0.35874439461883406,0.4910941475826972,0.4166666666666667,0.5576923076923077,0.5072933549432739,0.5803571428571429,0.5261437908496732,0.5559540889526542,0.626984126984127,0.6056701030927835,0.36304700162074555,0.06615776081424936,0.11475409836065574,0.05,26.026058631921824,0.5754716981132075,,0.053314121037463975,0.01943198804185351,0.08582089552238806,0.013307984790874524,0.06747967479674796,0.016736401673640166,0.012875536480686695,0.02912621359223301,0.017543859649122806,,0.05090909090909091,0.06093189964157706,0.04285714285714286,0.10714285714285714,0.027777777777777776,0.029508196721311476,0.3333333333333333,0.19773095623987033,0.5819672131147541,0.6574074074074074,0.38028169014084506,0.2917341977309562,0.5,0.5263157894736842,0.28888888888888886,0.14748784440842788,0.03403565640194489,0.2857142857142857,0.2857142857142857,1.0,0.32901134521880065,0.3645320197044335,0.3681592039800995,0.6486486486486487,0.16071428571428573,0.3333333333333333,0.3333333333333333,0.03571428571428571,0.5357142857142857,0.5,0.6666666666666666,0.27450980392156865,0.5714285714285714,0.032679738562091505,,0.2875816993464052,0.3409090909090909,0.5607779578606159,0.36633663366336633,0.49755527597402593,0.4761,0.481578431372549,0.10029940119760479,0.1489841986455982,0.0044444444444444444,0.1010230179028133,0.30434782608695654,8.51221374045801,26.60982142857143,0.264490095377843,32.0,14.0,4.0,,1.0,8.0,1.0,,8.0,1.0,1.0,2.0,,11.0,0.03296703296703297,,0.007874015748031496,0.3516483516483517,0.36363636363636365,0.15625,10.0,,,,,,2.0,0.008928571428571428,0.009852216748768473,False,,,
