EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PtsPutbacks,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Charge Fouls,Offensive Fouls,NonShootingPenaltyNonTakeFouls,OffAtRimReboundPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimAccuracy,Loose Ball Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,SecondChanceFtPoints,LongMidRangeAssists,NonShootingFoulsDrawn,Blocked3s,BlockedCorner3,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFoulsDrawn,OffLongMidRangeReboundPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,HeaveAttempts,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Defensive 3 Seconds Violations,OffCorner3ReboundPct,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,BlockedArc3,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Transition Take Fouls,on,Transition Take Fouls Drawn,FTOffRebounds,3pt And 1 Free Throw Trips,BlockedLongMidRange,OffFTReboundPct,OffensiveGoaltends,Corner3PctBlocked,HeaveMakes
1626145,1610612763,Tyus Jones,Tyus Jones,1626145,MEM,13607.0,227,-6,473,479,110,94,47,952,3.0,9.0,1.0,18.0,37.0,4.0,14.0,1.0,5.0,1.0,9.0,27.0,1.0,1.0,1.0,7.0,25.0,60,10.0,32.0,7.0,87,546,1.0,5.0,1.0,1.0,5.0,4.0,13.0,1.0,8.0,3.0,14.0,10.0,40.0,24.0,6.0,27.0,9.0,3.0,25.0,19.0,44.0,16.0,3.0,18.0,7.0,107.0,2.0,2.0,15.0,6.0,1.0,22,4.0,26,2.0,6.0,5.0,1.0,8.0,8.0,8.0,1.0,1.0,3.0,3.0,12.0,2.0,1.0,1.0,10.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,14.0,110,0.2,0.2,0.8,0.3125,1.0,0.125,0.3125,0.4166666666666667,0.2,0.3076923076923077,0.43478260869565216,0.4166666666666667,0.2619047619047619,0.453125,0.4166666666666667,0.30434782608695654,0.34782608695652173,0.05,0.2222222222222222,0.02702702702702703,19.734345351043643,1.0,0.07692307692307693,0.05454545454545454,0.01834862385321101,0.12295081967213115,0.018018018018018018,0.09051724137931035,0.01818181818181818,0.03571428571428571,0.021739130434782608,0.0392156862745098,0.044444444444444446,0.14285714285714285,0.1262135922330097,0.10526315789473684,0.03773584905660377,1.0,0.09782608695652174,0.3333333333333333,0.42857142857142855,0.6666666666666666,0.40217391304347827,0.4864864864864865,0.5,0.16666666666666666,0.15217391304347827,0.2857142857142857,0.2857142857142857,0.05434782608695652,0.2,0.2,1.0,0.29347826086956524,0.3333333333333333,0.3333333333333333,0.7777777777777778,0.16666666666666666,1.0,1.0,0.047619047619047616,0.047619047619047616,0.3333333333333333,0.14285714285714285,0.44565217391304346,0.3333333333333333,0.48437934782608694,0.4338000000000001,0.45669761904761896,0.052083333333333336,0.078125,0.05747126436781609,0.16091954022988506,10.804999999999998,25.25,0.23255813953488372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1628415,1610612763,Dillon Brooks,Dillon Brooks,1628415,MEM,8022.0,134,-4,268,277,71,48,32,545,12.0,20.0,7.0,8.0,18.0,2.0,6.0,1.0,2.0,,10.0,30.0,,1.0,2.0,7.0,22.0,44,11.0,32.0,11.0,88,319,3.0,6.0,,1.0,6.0,9.0,13.0,2.0,7.0,2.0,26.0,22.0,22.0,27.0,6.0,30.0,10.0,2.0,9.0,7.0,16.0,6.0,1.0,6.0,3.0,39.0,2.0,2.0,11.0,8.0,,19,4.0,23,1.0,3.0,1.0,2.0,3.0,1.0,8.0,,1.0,9.0,18.0,11.0,,,2.0,14.0,1.0,1.0,7.0,,,,,26.0,69,0.5,0.5238095238095238,0.8181818181818182,0.34375,,0.2857142857142857,0.34375,0.5,0.5,0.6923076923076923,0.506578947368421,0.42857142857142855,0.6,0.5304878048780488,0.42857142857142855,0.6190476190476191,0.42105263157894735,0.045454545454545456,0.05,0.05555555555555555,29.41176470588235,0.375,,0.13559322033898305,0.03333333333333333,0.15942028985507245,0.03125,0.1484375,0.03225806451612903,0.038461538461538464,0.03571428571428571,0.125,0.15384615384615385,0.1111111111111111,0.13793103448275862,0.2727272727272727,0.025,,0.2631578947368421,0.6,0.631578947368421,0.4166666666666667,0.23684210526315788,0.4444444444444444,0.47058823529411764,0.5,0.07894736842105263,0.3333333333333333,0.3333333333333333,0.02631578947368421,0.5,0.5,1.0,0.39473684210526316,0.3333333333333333,0.3333333333333333,0.8,0.14285714285714285,,,0.35,,0.35,0.2857142857142857,0.6842105263157895,0.3333333333333333,0.5153078947368421,0.5294000000000001,0.5361174999999999,0.08536585365853659,0.14,0.06818181818181818,0.29545454545454547,6.872727272727272,25.575,0.26492537313432835,3.0,4.0,5.0,2.0,1.0,5.0,2.0,1.0,2.0,1.0,1.0,0.041666666666666664,1.0,0.5714285714285714,0.75,0.6666666666666666,0.7142857142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1628991,1610612763,Jaren Jackson Jr.,Jaren Jackson Jr.,1628991,MEM,3306.0,55,11,115,118,5,7,12,233,12.0,14.0,,5.0,7.0,,,,,,5.0,12.0,1.0,2.0,1.0,1.0,17.0,21,5.0,12.0,12.0,61,128,3.0,3.0,1.0,2.0,9.0,,,1.0,1.0,,3.0,24.0,10.0,15.0,,12.0,5.0,2.0,,2.0,2.0,2.0,,,,6.0,1.0,1.0,8.0,3.0,1.0,12,2.0,14,1.0,2.0,2.0,,1.0,,2.0,,,4.0,6.0,11.0,,1.0,,16.0,3.0,,8.0,4.0,4.0,4.0,2.0,3.0,5,0.7058823529411765,0.8,1.0,0.4166666666666667,0.5,1.0,0.4166666666666667,0.8095238095238095,1.0,,0.7424242424242424,0.9,1.5,0.782051282051282,0.9,1.5,0.36363636363636365,0.09523809523809523,0.07142857142857142,0.14285714285714285,32.03125,0.5,0.5,0.12,0.04,0.22857142857142856,0.037037037037037035,0.18333333333333332,0.038461538461538464,0.07142857142857142,0.043478260869565216,0.058823529411764705,0.2857142857142857,,0.2222222222222222,0.25,0.1111111111111111,0.5,0.42424242424242425,0.8571428571428571,0.9230769230769231,0.75,0.21212121212121213,0.7142857142857143,0.8333333333333334,0.6,,,,,,,,0.36363636363636365,0.4166666666666667,0.4166666666666667,1.0,0.4,0.5,1.0,,,1.0,1.0,0.7878787878787878,0.4166666666666667,0.5570909090909092,0.627525,0.44835,0.23076923076923078,0.3076923076923077,0.14754098360655737,0.04918032786885246,3.019047619047619,25.90833333333333,0.043478260869565216,2.0,2.0,,4.0,,1.0,1.0,,,1.0,,,,0.4,1.0,,,1.0,1.0,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1629634,1610612763,Brandon Clarke,Brandon Clarke,1629634,MEM,10994.0,183,-11,383,394,86,94,31,777,23.0,27.0,7.0,7.0,21.0,,2.0,,1.0,,,,,,,,30.0,50,,1.0,24.0,84,459,2.0,7.0,,,6.0,9.0,14.0,,,9.0,27.0,50.0,10.0,,,,,3.0,8.0,6.0,14.0,4.0,2.0,4.0,3.0,34.0,,7.0,15.0,16.0,3.0,34,7.0,41,1.0,4.0,3.0,1.0,3.0,1.0,11.0,2.0,1.0,10.0,17.0,23.0,1.0,3.0,,30.0,2.0,,14.0,4.0,3.0,5.0,3.0,27.0,86,0.8333333333333334,0.8620689655172413,,,,,,0.6,0.2857142857142857,0.6428571428571429,0.5882352941176471,0.2857142857142857,0.6428571428571429,0.6461538461538462,0.3333333333333333,0.75,0.0196078431372549,0.06,,0.14285714285714285,18.138424821002385,0.2727272727272727,0.23076923076923078,0.18604651162790697,0.08139534883720931,0.1485148514851485,,0.1657754010695187,0.041916167664670656,0.041666666666666664,,0.07894736842105263,0.22857142857142856,0.38461538461538464,0.14772727272727273,0.15384615384615385,0.05555555555555555,0.6,0.5294117647058824,0.8518518518518519,0.8518518518518519,0.8695652173913043,0.4117647058823529,0.3333333333333333,0.3888888888888889,0.7142857142857143,0.0392156862745098,,,0.0196078431372549,,,,,,,,,,,0.5,,,,0.5490196078431373,,0.5655313725490195,0.5446285714285714,0.5695571428571429,0.2222222222222222,0.22580645161290322,0.07142857142857142,0.32142857142857145,5.281999999999999,23.3,0.2245430809399478,2.0,5.0,7.0,2.0,,8.0,2.0,2.0,,3.0,2.0,0.16,,0.7142857142857143,0.4,0.5,1.0,2.0,,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.07692307692307693,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1631222,1610612763,Jake LaRavia,Jake LaRavia,1631222,MEM,24855.0,414,-78,860,872,249,244,104,1732,9.0,18.0,3.0,4.0,6.0,,,6.0,12.0,1.0,18.0,59.0,1.0,6.0,3.0,16.0,13.0,24,24.0,71.0,7.0,105,1013,1.0,2.0,1.0,8.0,7.0,3.0,5.0,4.0,17.0,1.0,19.0,22.0,4.0,72.0,,58.0,18.0,4.0,12.0,9.0,21.0,7.0,2.0,10.0,2.0,51.0,11.0,8.0,13.0,26.0,5.0,44,19.0,63,2.0,12.0,3.0,9.0,8.0,5.0,18.0,2.0,3.0,24.0,49.0,9.0,,,3.0,9.0,1.0,,5.0,4.0,2.0,4.0,2.0,19.0,247,0.8461538461538461,0.8461538461538461,1.0,0.3380281690140845,0.125,0.23529411764705882,0.34285714285714286,0.5416666666666666,0.5,0.6,0.5157894736842106,0.25,0.4090909090909091,0.5303030303030303,0.3181818181818182,0.4318181818181818,0.7473684210526316,0.16666666666666666,0.2222222222222222,,11.938775510204081,0.4444444444444444,0.1724137931034483,0.13612565445026178,0.03864734299516908,0.0625,0.055,0.09774436090225563,0.04668304668304668,,0.04878048780487805,0.13953488372093023,0.13924050632911392,0.11538461538461539,0.061452513966480445,0.06896551724137931,0.03773584905660377,0.5,0.18947368421052632,0.5,0.6428571428571429,0.8888888888888888,0.06315789473684211,0.6666666666666666,0.6666666666666666,0.75,,,,0.12631578947368421,0.5,0.5,1.0,0.6210526315789474,0.3050847457627119,0.3050847457627119,1.0,0.6,0.16666666666666666,1.0,0.13636363636363635,0.045454545454545456,0.7272727272727273,0.1875,0.9368421052631579,0.3103448275862069,0.5452962765957445,0.5915928571428571,0.5478761904761905,0.050505050505050504,0.17857142857142858,0.06666666666666667,0.18095238095238095,3.837499999999999,25.577464788732396,0.2895348837209302,1.0,2.0,1.0,,2.0,10.0,3.0,1.0,1.0,,9.0,0.0641025641025641,,0.2,0.5,1.0,0.3333333333333333,3.0,,,2.0,,,,,2.0,,,,0.08571428571428572,2.0,1.0,1.0,1.0,3.0,1.0,0.08333333333333333,0.2,1.0,,,,,,,,,,,True,,,,,,,,
1630214,1610612763,Xavier Tillman,Xavier Tillman,1630214,MEM,6561.0,109,-41,223,226,51,64,33,449,12.0,15.0,4.0,5.0,5.0,,,,1.0,,1.0,1.0,,,,,17.0,20,1.0,2.0,4.0,41,265,6.0,6.0,,,14.0,6.0,6.0,,,,12.0,20.0,14.0,3.0,,1.0,1.0,2.0,6.0,4.0,10.0,3.0,1.0,5.0,,24.0,8.0,8.0,5.0,8.0,,13,16.0,29,,1.0,1.0,,2.0,1.0,6.0,,1.0,6.0,11.0,8.0,,,,7.0,1.0,,4.0,3.0,,3.0,1.0,12.0,51,0.5882352941176471,0.8333333333333334,1.0,0.5,,,0.5,0.85,1.0,1.0,0.8409090909090909,1.0,1.0,0.82,1.0,1.0,0.09090909090909091,0.1,0.13333333333333333,,11.96911196911197,0.3333333333333333,,0.14545454545454545,0.16326530612244897,0.09433962264150944,0.12903225806451613,0.12037037037037036,0.14414414414414414,0.16666666666666666,0.16326530612244897,0.11538461538461539,0.125,0.4,0.08888888888888889,0.125,,0.3333333333333333,0.6818181818181818,0.8,0.9230769230769231,0.6666666666666666,0.22727272727272727,1.0,1.0,0.4,,,,0.045454545454545456,,,,0.045454545454545456,1.0,1.0,1.0,,,,0.6666666666666666,,,,0.7727272727272727,1.0,0.6012954545454547,0.6442249999999999,0.5905166666666667,0.16,0.17391304347826086,0.34146341463414637,0.2926829268292683,2.9400000000000004,23.9,0.22869955156950672,4.0,4.0,4.0,10.0,2.0,4.0,1.0,,,2.0,,0.19047619047619047,,0.6666666666666666,1.0,,1.0,2.0,,,2.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1629630,1610612763,Ja Morant,Ja Morant,1629630,MEM,6301.0,105,-6,218,218,103,77,27,436,17.0,26.0,11.0,9.0,23.0,1.0,8.0,1.0,2.0,1.0,7.0,18.0,,,3.0,8.0,27.0,57,8.0,20.0,30.0,108,258,2.0,5.0,1.0,2.0,10.0,12.0,27.0,4.0,9.0,16.0,52.0,4.0,50.0,6.0,18.0,18.0,7.0,7.0,10.0,8.0,18.0,5.0,3.0,9.0,1.0,44.0,,4.0,12.0,3.0,1.0,16,4.0,20,4.0,2.0,2.0,,12.0,5.0,18.0,1.0,8.0,3.0,5.0,28.0,,,2.0,38.0,3.0,1.0,17.0,1.0,1.0,1.0,1.0,51.0,101,0.07407407407407407,0.07692307692307693,0.25,0.4,0.5,0.4444444444444444,0.4,0.47368421052631576,0.4,0.4444444444444444,0.5064935064935064,0.5,0.5,0.574468085106383,0.5555555555555556,0.5777777777777777,0.2597402597402597,0.12280701754385964,0.07692307692307693,0.17391304347826086,44.97991967871486,0.6666666666666666,0.1111111111111111,0.07142857142857142,0.06779661016949153,0.2033898305084746,,0.1485148514851485,0.041237113402061855,0.037037037037037035,,0.05263157894736842,0.07142857142857142,0.1111111111111111,0.23529411764705882,,0.11428571428571428,1.0,0.33766233766233766,0.6538461538461539,0.7083333333333334,0.11764705882352941,0.2987012987012987,0.391304347826087,0.47368421052631576,,0.1038961038961039,0.125,0.14285714285714285,0.025974025974025976,0.5,0.5,1.0,0.23376623376623376,0.3888888888888889,0.3888888888888889,0.14285714285714285,,,,0.3055555555555556,0.027777777777777776,0.2222222222222222,0.375,0.5974025974025974,0.3888888888888889,0.5073201298701299,0.56616,0.49664861111111097,0.18681318681318682,0.23943661971830985,0.09259259259259259,0.48148148148148145,7.1035087719298255,26.1,0.4724770642201835,2.0,2.0,6.0,2.0,2.0,6.0,7.0,2.0,,,1.0,0.047619047619047616,,0.2857142857142857,1.0,,0.5454545454545454,1.0,,,3.0,,3.0,,,,,,2.0,0.18181818181818182,2.0,1.0,,1.0,,,,0.2857142857142857,1.0,1.0,0.125,0.5,1.0,,,,,,,True,,,,,,,,
203500,1610612763,Steven Adams,Steven Adams,203500,MEM,4981.0,83,4,169,169,67,31,29,338,9.0,15.0,7.0,3.0,3.0,,,,,,,,,,,,12.0,18,,,3.0,27,189,3.0,6.0,,,6.0,5.0,7.0,,,3.0,13.0,12.0,12.0,,,,,1.0,3.0,4.0,7.0,4.0,,1.0,2.0,18.0,3.0,12.0,4.0,9.0,,13,15.0,28,2.0,1.0,1.0,,3.0,3.0,8.0,2.0,2.0,3.0,7.0,14.0,,3.0,,13.0,2.0,,5.0,,,,,13.0,65,0.5,0.6,,,,,,0.6666666666666666,0.5,0.7142857142857143,0.6666666666666666,0.5,0.7142857142857143,0.5625,0.42857142857142855,0.5416666666666666,,0.05555555555555555,0.06666666666666667,,15.763546798029559,0.375,,0.24324324324324326,0.21818181818181817,0.10810810810810811,0.09375,0.17567567567567569,0.1724137931034483,0.25,0.10344827586206896,0.2,0.35714285714285715,0.125,0.09375,0.2,0.4,,0.8333333333333334,0.6,0.6428571428571429,0.5555555555555556,0.16666666666666666,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,1.0,,,,0.8333333333333334,,0.6092111111111111,0.61366,0.7186571428571428,0.23809523809523808,0.23809523809523808,0.2222222222222222,0.48148148148148145,2.283333333333333,,0.39644970414201186,3.0,6.0,5.0,4.0,1.0,5.0,,1.0,,3.0,,0.2608695652173913,,1.0,0.5,,0.7142857142857143,1.0,,,,,3.0,,,,,,3.0,0.08333333333333333,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1629723,1610612763,John Konchar,John Konchar,1629723,MEM,8031.0,134,-27,275,281,127,109,35,556,5.0,6.0,3.0,1.0,4.0,,1.0,4.0,9.0,5.0,6.0,15.0,,2.0,3.0,6.0,6.0,11,10.0,24.0,6.0,48,321,1.0,3.0,1.0,3.0,5.0,2.0,5.0,5.0,11.0,5.0,24.0,8.0,4.0,27.0,3.0,15.0,6.0,,8.0,3.0,11.0,3.0,,6.0,2.0,25.0,3.0,3.0,13.0,13.0,4.0,30,6.0,36,,5.0,3.0,2.0,3.0,3.0,3.0,,,5.0,9.0,9.0,1.0,,2.0,6.0,1.0,,2.0,,,1.0,1.0,24.0,127,0.6666666666666666,0.8,0.9,0.4166666666666667,0.3333333333333333,0.45454545454545453,0.4166666666666667,0.5454545454545454,0.3333333333333333,0.4,0.6,0.4166666666666667,0.59375,0.6486486486486487,0.4166666666666667,0.6666666666666666,0.6857142857142857,,,,12.658227848101266,1.0,0.3333333333333333,0.18571428571428572,0.04054054054054054,0.21311475409836064,0.05084745762711865,0.1984732824427481,0.045112781954887216,0.058823529411764705,0.041666666666666664,0.1,0.21875,0.375,0.19642857142857142,0.4,,1.0,0.17142857142857143,0.8333333333333334,0.8333333333333334,0.6,0.11428571428571428,0.25,0.25,1.0,0.02857142857142857,,,0.2571428571428571,0.4444444444444444,0.4444444444444444,1.0,0.42857142857142855,0.4,0.4,0.8333333333333334,0.3333333333333333,,,0.1875,0.3125,0.375,0.5,0.8571428571428571,0.4,0.5474914285714286,0.58427,0.53590625,0.08108108108108109,0.16666666666666666,0.10416666666666667,0.5,5.836363636363635,24.737499999999997,0.4618181818181818,1.0,2.0,2.0,2.0,,,,,,,2.0,0.041666666666666664,,0.3333333333333333,0.5,,0.6666666666666666,,1.0,0.04,,,,1.0,,,,,,,1.0,2.0,,,,,0.09090909090909091,0.16666666666666666,0.4,1.0,,1.0,1.0,1.0,1.0,,,,,True,,,,,,,,
1630583,1610612763,Santi Aldama,Santi Aldama,1630583,MEM,7248.0,121,-5,255,255,48,42,30,510,5.0,10.0,5.0,2.0,4.0,,1.0,1.0,6.0,1.0,5.0,15.0,1.0,4.0,,,7.0,15,6.0,21.0,7.0,39,296,1.0,4.0,1.0,5.0,6.0,4.0,6.0,,1.0,5.0,13.0,10.0,4.0,18.0,,15.0,5.0,2.0,3.0,4.0,7.0,4.0,,3.0,,18.0,5.0,3.0,10.0,11.0,1.0,22,8.0,30,1.0,5.0,5.0,,3.0,2.0,4.0,,,9.0,10.0,18.0,,,3.0,12.0,,,3.0,9.0,4.0,11.0,7.0,13.0,48,0.7142857142857143,0.8333333333333334,1.0,0.2857142857142857,0.2,,0.2857142857142857,0.4666666666666667,0.25,0.6666666666666666,0.4444444444444444,0.2777777777777778,0.5714285714285714,0.4642857142857143,0.3,0.5909090909090909,0.5833333333333334,0.13333333333333333,0.1,0.25,15.646258503401361,0.75,0.14285714285714285,0.16176470588235295,0.05454545454545454,0.16393442622950818,0.08333333333333333,0.16279069767441862,0.06956521739130435,0.04,0.08,0.10714285714285714,0.22580645161290322,0.1111111111111111,0.18181818181818182,,0.047619047619047616,0.6363636363636364,0.2777777777777778,0.5,0.5555555555555556,0.6,0.1111111111111111,0.5,0.6666666666666666,1.0,0.027777777777777776,,,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.4166666666666667,0.3333333333333333,0.3333333333333333,1.0,0.4444444444444444,0.25,1.0,0.7142857142857143,0.14285714285714285,,,0.8611111111111112,0.3333333333333333,0.5591458333333333,0.509625,0.6249642857142856,0.07692307692307693,0.16666666666666666,0.15384615384615385,0.3333333333333333,3.746666666666667,25.095238095238095,0.18823529411764706,1.0,3.0,3.0,2.0,,1.0,1.0,1.0,,,,0.09523809523809523,,0.3333333333333333,0.3333333333333333,,0.6,,,,1.0,,3.0,2.0,,5.0,,,3.0,,1.0,,,,,,0.1,0.1111111111111111,,,,,,,2.0,,,,,True,,,,,,,,
