EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,OffTwoPtRebounds,SelfOReb,LostBallOutOfBoundsTurnovers,3pt And 1 Free Throw Trips,Technical Free Throw Trips,NonShootingPenaltyNonTakeFouls,SecondChanceFg2Pct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceFtPoints,LongMidRangePctAssisted,PtsPutbacks,Loose Ball Fouls Drawn,Defensive 3 Seconds Violations,SecondChanceCorner3FGM,HeaveAttempts,StepOutOfBoundsTurnovers,Charge Fouls Drawn,Blocked3s,BlockedArc3,BlockedCorner3,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,DefensiveGoaltends,OffLongMidRangeReboundPct,FTOffRebounds,Transition Take Fouls,OffFTReboundPct,on,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,OffensiveGoaltends,Transition Take Fouls Drawn,3SecondViolations,Corner3PctBlocked
1626224,1610612739,Cedi Osman,Cedi Osman,1626224,CLE,17374.0,290,23,572,563,202,197,48,1135,24.0,34.0,6.0,9.0,4.0,15.0,1.0,3.0,7.0,15.0,3.0,6.0,21.0,43.0,1.0,6.0,5.0,13.0,29.0,52.0,28.0,58.0,14.0,156.0,652,1.0,6.0,3.0,8.0,14.0,8.0,19.0,6.0,46.0,40.0,18.0,60.0,24.0,43.0,21.0,5.0,11.0,10.0,21.0,7.0,3.0,7.0,3.0,1.0,52.0,2.0,14.0,12.0,2.0,28.0,2.0,30.0,5.0,3.0,2.0,7.0,2.0,3.0,6.0,4.0,1.0,13.0,1.0,6.0,7.0,15.0,1.0,2.0,2.0,22.0,6.0,20.0,3.0,8.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,46.0,202,2.0,0.6896551724137931,0.6896551724137931,0.7142857142857143,0.4827586206896552,0.16666666666666666,0.42105263157894735,0.4827586206896552,0.5576923076923077,0.5714285714285714,0.6454545454545455,0.25,0.6060606060606061,0.6610169491525424,0.25,0.6052631578947368,0.5272727272727272,0.09615384615384616,0.08823529411764706,0.13333333333333333,20.96,0.5384615384615384,0.1,0.07547169811320754,0.13725490196078433,0.018518518518518517,0.09961685823754789,0.00904977375565611,0.023809523809523808,0.046875,0.09090909090909091,0.10344827586206896,0.16049382716049382,0.047619047619047616,0.6666666666666666,0.3090909090909091,0.7058823529411765,0.7741935483870968,0.75,0.13636363636363635,0.26666666666666666,0.3076923076923077,0.5,0.02727272727272727,0.3333333333333333,0.3333333333333333,0.13636363636363635,0.4666666666666667,0.4666666666666667,0.8571428571428571,0.39090909090909093,0.4883720930232558,0.4883720930232558,0.6666666666666666,1.0,0.16666666666666666,1.0,0.2727272727272727,0.6666666666666666,0.18181818181818182,0.5,0.3939393939393939,0.38461538461538464,0.8363636363636363,0.4883720930232558,0.5542986363636363,0.5504249999999999,0.5494227272727272,0.07758620689655173,0.14035087719298245,0.01694915254237288,0.019230769230769232,0.2948717948717949,4.43653846153846,25.69655172413793,0.3531468531468531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1627747,1610612739,Caris LeVert,Caris LeVert,1627747,CLE,16577.0,276,30,541,545,179,143,56,1086,16.0,29.0,6.0,12.0,10.0,29.0,3.0,4.0,3.0,8.0,,2.0,17.0,43.0,3.0,4.0,6.0,13.0,29.0,62.0,20.0,51.0,20.0,138.0,599,3.0,5.0,15.0,10.0,21.0,6.0,15.0,12.0,50.0,22.0,36.0,33.0,27.0,43.0,17.0,3.0,31.0,13.0,44.0,8.0,5.0,23.0,6.0,2.0,101.0,3.0,11.0,18.0,5.0,34.0,6.0,40.0,8.0,5.0,3.0,12.0,1.0,12.0,3.0,,1.0,15.0,1.0,2.0,7.0,15.0,,,,17.0,,25.0,3.0,11.0,1.0,2.0,2.0,1.0,,1.0,2.0,,50.0,178,2.0,0.3793103448275862,0.3793103448275862,0.55,0.39215686274509803,0.6,0.4,0.39215686274509803,0.46774193548387094,0.47619047619047616,0.5221238938053098,0.625,0.5277777777777778,0.556910569105691,0.625,0.5952380952380952,0.45132743362831856,0.04838709677419355,0.10344827586206896,,22.772277227722775,0.8,0.3333333333333333,0.10650887573964497,0.102803738317757,0.0297029702970297,0.10507246376811594,0.02654867256637168,0.024691358024691357,0.08955223880597014,0.056338028169014086,0.25806451612903225,0.06578947368421052,0.1935483870967742,,0.25663716814159293,0.5517241379310345,0.6153846153846154,0.5,0.25663716814159293,0.3448275862068966,0.3448275862068966,0.3,0.035398230088495575,0.75,0.75,0.07079646017699115,0.375,0.375,0.6666666666666666,0.3805309734513274,0.3953488372093023,0.3953488372093023,0.5294117647058824,0.3333333333333333,0.75,1.0,0.3333333333333333,0.5,0.05555555555555555,,0.3611111111111111,0.46153846153846156,0.7079646017699115,0.3953488372093023,0.5313451327433628,0.5869214285714286,0.5294333333333333,0.09917355371900827,0.15714285714285714,0.0196078431372549,0.10869565217391304,0.36231884057971014,5.814516129032258,25.56666666666667,0.33086876155268025,1.0,3.0,1.0,3.0,7.0,3.0,2.0,1.0,1.0,1.0,3.0,0.42857142857142855,0.024,0.02040816326530612,0.030303030303030304,0.05,0.03389830508474576,0.25,0.3333333333333333,1.0,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
1628378,1610612739,Donovan Mitchell,Donovan Mitchell,1628378,CLE,4538.0,76,23,151,143,58,57,16,294,9.0,12.0,3.0,4.0,2.0,7.0,2.0,6.0,,1.0,,1.0,5.0,24.0,,,1.0,7.0,13.0,25.0,5.0,25.0,28.0,69.0,163,,,6.0,5.0,10.0,1.0,8.0,17.0,30.0,6.0,20.0,3.0,12.0,24.0,5.0,,8.0,8.0,16.0,7.0,1.0,6.0,2.0,,40.0,1.0,1.0,,1.0,2.0,1.0,3.0,3.0,2.0,1.0,4.0,1.0,,2.0,4.0,,6.0,,4.0,2.0,5.0,1.0,,,19.0,,34.0,2.0,9.0,1.0,7.0,,,,,,,30.0,58,7.0,0.23076923076923078,0.23076923076923078,0.2,0.2,,0.125,0.2,0.52,0.5,0.41,0.25,0.3611111111111111,0.5230769230769231,0.42857142857142855,0.5370370370370371,0.5,,,,42.261904761904766,0.6666666666666666,0.3333333333333333,,0.041666666666666664,0.025,0.016129032258064516,0.015384615384615385,0.03125,,,,0.05555555555555555,,,0.24,0.75,0.75,0.2222222222222222,0.14,0.2857142857142857,0.2857142857142857,,0.12,0.3333333333333333,0.3333333333333333,0.02,,,,0.48,0.20833333333333334,0.20833333333333334,0.2,,,,0.2222222222222222,0.75,0.05555555555555555,,0.3888888888888889,0.14285714285714285,0.74,0.20833333333333334,0.5098980000000001,0.31405,0.4886694444444444,0.1724137931034483,0.28125,0.038461538461538464,0.08695652173913043,0.43478260869565216,7.544,25.904,0.3841059602649007,,1.0,,1.0,4.0,,,,,1.0,,0.25,,,,,,0.25,,,,4.0,0.5,,,,,,,,,,,,,,,,,,,True,,,,,,,
1628386,1610612739,Jarrett Allen,Jarrett Allen,1628386,CLE,7341.0,122,21,240,237,85,67,36,477,20.0,27.0,6.0,11.0,7.0,18.0,,1.0,,1.0,,,,,,,,,27.0,46.0,,1.0,14.0,68.0,258,,,19.0,6.0,15.0,,,7.0,19.0,42.0,12.0,,,,,4.0,1.0,1.0,2.0,1.0,,1.0,,,5.0,6.0,10.0,13.0,2.0,25.0,22.0,47.0,2.0,1.0,1.0,3.0,2.0,2.0,6.0,1.0,,9.0,1.0,2.0,6.0,13.0,2.0,1.0,2.0,19.0,,25.0,2.0,10.0,,4.0,7.0,5.0,,2.0,7.0,5.0,19.0,84,3.0,0.7777777777777778,0.9130434782608695,,,,,,0.5869565217391305,0.4,0.574468085106383,0.5,0.4,0.576271186440678,0.475,0.4523809523809524,0.02127659574468085,0.08695652173913043,0.07407407407407407,0.1111111111111111,23.674911660777383,0.3333333333333333,0.3333333333333333,0.18309859154929578,0.23255813953488372,0.14285714285714285,0.20175438596491227,0.2037037037037037,0.09090909090909091,0.2,0.13043478260869565,0.23076923076923078,0.22580645161290322,0.25,0.7142857142857143,0.574468085106383,0.7407407407407407,0.8,0.75,0.3829787234042553,0.3888888888888889,0.4375,0.8571428571428571,0.02127659574468085,,,0.02127659574468085,,,,,,,,,,,0.7333333333333333,0.5454545454545454,,,,,0.5957446808510638,,0.5481914893617021,0.5751000000000001,0.5628266666666667,0.18181818181818182,0.18518518518518517,,0.27941176470588236,0.27941176470588236,3.7173913043478253,22.9,0.3541666666666667,6.0,12.0,,7.0,14.0,16.0,3.0,,,,,0.5,0.24242424242424243,0.3076923076923077,0.2222222222222222,0.3333333333333333,0.1875,0.8571428571428571,0.5,0.16666666666666666,,5.0,,8.0,3.0,1.0,,,,,,,,,,,,,,,,True,,,,,,,
203526,1610612739,Raul Neto,Raul Neto,203526,CLE,29018.0,484,23,952,951,303,315,92,1903,26.0,38.0,12.0,15.0,11.0,17.0,4.0,7.0,5.0,9.0,3.0,7.0,7.0,30.0,,1.0,3.0,6.0,41.0,62.0,12.0,39.0,26.0,144.0,1063,1.0,2.0,11.0,16.0,22.0,6.0,13.0,14.0,64.0,38.0,44.0,33.0,3.0,29.0,7.0,5.0,40.0,33.0,73.0,24.0,9.0,23.0,11.0,6.0,179.0,5.0,16.0,20.0,,36.0,9.0,45.0,16.0,6.0,10.0,14.0,4.0,11.0,8.0,3.0,,22.0,1.0,2.0,23.0,45.0,,1.0,1.0,42.0,13.0,29.0,1.0,9.0,,6.0,1.0,,,1.0,4.0,2.0,62.0,302,5.0,0.4634146341463415,0.475,0.9166666666666666,0.3076923076923077,0.5,0.46153846153846156,0.3157894736842105,0.6612903225806451,0.7272727272727273,0.5841584158415841,0.6875,0.7142857142857143,0.6260869565217392,0.6875,0.7441860465116279,0.38613861386138615,0.08064516129032258,0.10526315789473684,,12.985781990521327,0.6363636363636364,,0.07662835249042145,0.0855614973262032,0.0273224043715847,0.08035714285714286,0.023255813953488372,0.034482758620689655,0.07291666666666667,0.08620689655172414,0.061224489795918366,0.07971014492753623,0.10204081632653061,0.5,0.37623762376237624,0.6842105263157895,0.7647058823529411,0.46153846153846156,0.16831683168316833,0.6470588235294118,0.6470588235294118,0.5454545454545454,0.06930693069306931,0.5714285714285714,0.6666666666666666,0.0891089108910891,0.5555555555555556,0.5555555555555556,1.0,0.297029702970297,0.23333333333333334,0.23333333333333334,0.8571428571428571,0.125,,,0.42857142857142855,0.8,0.2,0.42857142857142855,0.17142857142857143,0.5,0.7623762376237624,0.2413793103448276,0.5644689999999999,0.5404916666666667,0.5754294117647059,0.08256880733944955,0.12857142857142856,,0.0763888888888889,0.4444444444444444,5.145161290322581,26.22051282051282,0.3182773109243697,1.0,2.0,1.0,4.0,6.0,4.0,,2.0,,,5.0,0.6666666666666666,0.0196078431372549,0.04,0.009708737864077669,,,0.25,0.5,,0.125,,0.25,2.0,1.0,,1.0,1.0,1.0,1.0,3.0,2.0,1.0,0.14285714285714285,1.0,1.0,,,,,,True,,,,,,,
1629603,1610612739,Mamadi Diakite,Mamadi Diakite,1629603,CLE,4580.0,76,-9,149,148,44,56,11,297,5.0,5.0,1.0,1.0,4.0,8.0,,1.0,,2.0,,2.0,3.0,7.0,,,2.0,3.0,9.0,14.0,3.0,9.0,2.0,29.0,159,,,4.0,1.0,2.0,2.0,5.0,,8.0,12.0,6.0,6.0,3.0,7.0,3.0,,1.0,2.0,3.0,1.0,1.0,,1.0,,8.0,1.0,6.0,5.0,1.0,12.0,4.0,16.0,3.0,3.0,,1.0,1.0,,6.0,1.0,3.0,7.0,2.0,2.0,8.0,13.0,,2.0,2.0,1.0,,2.0,,1.0,,,4.0,2.0,,2.0,4.0,2.0,8.0,44,,0.6666666666666666,0.75,0.6666666666666666,0.3333333333333333,,0.4,0.3333333333333333,0.6428571428571429,0.5,0.5869565217391305,0.6666666666666666,0.5714285714285714,0.6041666666666666,0.6666666666666666,0.5714285714285714,0.391304347826087,,,,19.254658385093165,0.14285714285714285,0.2,0.15151515151515152,0.17142857142857143,0.038461538461538464,0.16176470588235295,0.07272727272727272,0.05,0.16666666666666666,0.13043478260869565,0.25,0.08333333333333333,0.36363636363636365,0.5,0.21739130434782608,1.0,1.0,0.6,0.34782608695652173,0.5,0.5,0.75,0.043478260869565216,,,0.08695652173913043,,,,0.30434782608695654,0.42857142857142855,0.42857142857142855,0.6666666666666666,,,,0.14285714285714285,1.0,0.2857142857142857,,0.42857142857142855,0.6666666666666666,0.6086956521739131,0.42857142857142855,0.49909999999999993,0.6201,0.5363857142857144,0.041666666666666664,0.06666666666666667,,0.13793103448275862,0.27586206896551724,6.75,25.933333333333334,0.2953020134228188,1.0,1.0,,2.0,3.0,3.0,,,,,,0.6666666666666666,0.10344827586206896,0.1,0.18181818181818182,,,0.3333333333333333,1.0,,,,,2.0,,,,,,,,,,,,,3.0,,,,,True,,,,,,,
1630596,1610612739,Evan Mobley,Evan Mobley,1630596,CLE,11732.0,196,-11,381,383,106,105,43,764,19.0,33.0,3.0,4.0,9.0,29.0,2.0,7.0,,,,,1.0,4.0,,,,,30.0,69.0,1.0,4.0,19.0,82.0,444,,,6.0,3.0,12.0,,,7.0,13.0,46.0,14.0,3.0,,4.0,1.0,11.0,12.0,4.0,16.0,2.0,2.0,10.0,2.0,,36.0,4.0,7.0,28.0,2.0,37.0,11.0,48.0,5.0,5.0,,12.0,1.0,5.0,6.0,7.0,1.0,18.0,,3.0,8.0,13.0,1.0,1.0,,24.0,1.0,33.0,3.0,18.0,,,10.0,4.0,,6.0,11.0,8.0,13.0,105,,0.7666666666666667,0.7931034482758621,1.0,0.25,,,0.25,0.43478260869565216,0.25,0.4315068493150685,0.23076923076923078,0.25,0.4659090909090909,0.21428571428571427,0.40625,0.0547945205479452,0.15942028985507245,0.15151515151515152,0.20689655172413793,24.593967517401396,0.6666666666666666,0.18181818181818182,0.27450980392156865,0.1111111111111111,0.05128205128205128,0.21212121212121213,0.06395348837209303,0.03333333333333333,0.25,0.28888888888888886,0.29411764705882354,0.1111111111111111,0.1111111111111111,0.7272727272727273,0.4520547945205479,0.5757575757575758,0.6785714285714286,0.8421052631578947,0.3972602739726027,0.3103448275862069,0.391304347826087,0.6666666666666666,0.0958904109589041,0.2857142857142857,0.2857142857142857,,,,,0.0547945205479452,0.25,0.25,1.0,,,,0.3333333333333333,0.75,,,,,0.5068493150684932,0.25,0.5144753424657534,0.44634999999999997,0.4853583333333333,0.20454545454545456,0.21428571428571427,,0.07317073170731707,0.15853658536585366,5.842028985507247,25.9,0.2782152230971129,3.0,9.0,,3.0,13.0,7.0,4.0,2.0,,,,0.23076923076923078,0.07446808510638298,0.10526315789473684,0.041666666666666664,0.1111111111111111,0.12903225806451613,0.6923076923076923,0.3333333333333333,0.6666666666666666,,,0.5,2.0,1.0,2.0,,,,,1.0,1.0,,,,,,0.125,,,,True,,,,,,,
201567,1610612739,Kevin Love,Kevin Love,201567,CLE,8226.0,137,22,272,272,70,75,27,544,4.0,7.0,1.0,2.0,4.0,11.0,5.0,6.0,1.0,6.0,,1.0,14.0,26.0,2.0,2.0,2.0,4.0,13.0,24.0,15.0,32.0,19.0,90.0,323,2.0,4.0,14.0,4.0,6.0,2.0,5.0,13.0,27.0,14.0,12.0,39.0,6.0,26.0,14.0,1.0,8.0,2.0,10.0,1.0,1.0,7.0,1.0,,22.0,4.0,18.0,20.0,4.0,42.0,12.0,54.0,2.0,2.0,,4.0,1.0,4.0,3.0,,,7.0,,3.0,3.0,9.0,,1.0,2.0,15.0,,21.0,1.0,5.0,2.0,3.0,4.0,3.0,,1.0,4.0,1.0,27.0,70,3.0,0.5384615384615384,0.7,0.8666666666666667,0.46875,0.5,0.4,0.46875,0.5416666666666666,0.6666666666666666,0.6339285714285714,0.6,0.6363636363636364,0.6875,0.6363636363636364,0.7647058823529411,0.5714285714285714,0.041666666666666664,,0.09090909090909091,23.588039867109636,0.5714285714285714,0.4444444444444444,0.3125,0.3333333333333333,0.08333333333333333,0.3220338983050847,0.10810810810810811,0.07894736842105263,0.07142857142857142,0.34375,0.4444444444444444,0.34146341463414637,0.3076923076923077,0.25,0.125,0.5714285714285714,0.5714285714285714,0.25,0.19642857142857142,0.36363636363636365,0.4,0.5,0.10714285714285714,0.8333333333333334,0.8333333333333334,0.10714285714285714,0.16666666666666666,0.16666666666666666,1.0,0.4642857142857143,0.5384615384615384,0.5384615384615384,0.8571428571428571,0.2,1.0,1.0,0.18181818181818182,0.5,0.09090909090909091,,0.36363636363636365,0.5,0.6964285714285714,0.5384615384615384,0.5112991071428572,0.5159214285714286,0.4827181818181818,0.11475409836065574,0.17857142857142858,0.06060606060606061,0.15555555555555556,0.3,9.450000000000001,26.384375000000002,0.25735294117647056,3.0,4.0,2.0,3.0,6.0,8.0,2.0,,1.0,2.0,2.0,0.5,0.12698412698412698,0.14285714285714285,0.08823529411764706,0.1,0.07692307692307693,0.4,0.75,,0.2,2.0,0.8,6.0,1.0,,,,,3.0,,,,,,,,0.25,,,,True,,,,,,,
1629731,1610612739,Dean Wade,Dean Wade,1629731,CLE,8016.0,134,-19,257,261,87,96,23,518,2.0,2.0,1.0,1.0,,1.0,,,1.0,7.0,,2.0,4.0,15.0,1.0,1.0,3.0,5.0,2.0,3.0,5.0,22.0,4.0,23.0,291,1.0,1.0,3.0,1.0,1.0,3.0,7.0,2.0,13.0,4.0,,15.0,,15.0,4.0,1.0,3.0,6.0,9.0,4.0,2.0,,3.0,,24.0,1.0,4.0,10.0,4.0,18.0,1.0,19.0,4.0,3.0,1.0,2.0,,1.0,,1.0,,2.0,1.0,1.0,6.0,11.0,,1.0,,3.0,,5.0,,1.0,1.0,,5.0,3.0,,2.0,5.0,2.0,13.0,86,,1.0,1.0,1.0,0.22727272727272727,1.0,0.42857142857142855,0.22727272727272727,0.6666666666666666,1.0,0.38,1.5,0.6875,0.42592592592592593,1.5,0.7222222222222222,0.88,0.3333333333333333,,1.0,10.283687943262413,1.0,0.3333333333333333,0.12987012987012986,0.07547169811320754,0.01694915254237288,0.1076923076923077,0.008695652173913044,0.021739130434782608,0.16666666666666666,0.12903225806451613,0.0625,0.08333333333333333,0.058823529411764705,0.4,0.08,1.0,1.0,1.0,0.04,,,,,,,0.28,0.14285714285714285,0.14285714285714285,1.0,0.6,0.26666666666666666,0.26666666666666666,1.0,1.0,1.0,1.0,0.125,1.0,0.25,,0.625,0.6,0.96,0.26666666666666666,0.5414319999999999,0.6273,0.56045625,0.07407407407407407,0.25,0.043478260869565216,0.13043478260869565,0.5652173913043478,2.533333333333333,25.218181818181815,0.33852140077821014,,,,,,,,,,,2.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,True,,,,,,,
1630171,1610612739,Isaac Okoro,Isaac Okoro,1630171,CLE,9046.0,151,21,299,295,107,77,31,594,8.0,11.0,3.0,3.0,,2.0,,1.0,4.0,10.0,3.0,7.0,2.0,7.0,,,1.0,2.0,8.0,14.0,6.0,17.0,12.0,46.0,310,,1.0,1.0,3.0,4.0,4.0,9.0,3.0,21.0,8.0,8.0,12.0,6.0,7.0,2.0,1.0,9.0,1.0,10.0,1.0,,6.0,3.0,,21.0,1.0,8.0,6.0,,14.0,5.0,19.0,3.0,3.0,,3.0,,1.0,1.0,2.0,1.0,4.0,,1.0,8.0,12.0,,,,9.0,2.0,13.0,1.0,7.0,,,6.0,5.0,1.0,,6.0,5.0,21.0,107,,0.5,0.5,0.6666666666666666,0.35294117647058826,,0.4444444444444444,0.35294117647058826,0.5714285714285714,0.75,0.5483870967741935,,0.6923076923076923,0.6216216216216216,0.25,0.75,0.5483870967741935,0.07142857142857142,0.09090909090909091,,12.094395280235988,0.75,,0.08333333333333333,0.12903225806451613,0.019230769230769232,0.1044776119402985,0.031746031746031744,,0.14705882352941177,0.043478260869565216,,0.14893617021276595,0.06666666666666667,0.8333333333333334,0.3548387096774194,0.7272727272727273,0.8,0.5,0.06451612903225806,,,,0.03225806451612903,,,0.3225806451612903,0.4,0.4,1.0,0.22580645161290322,0.2857142857142857,0.2857142857142857,,,,,0.23076923076923078,1.0,0.5384615384615384,0.42857142857142855,0.15384615384615385,0.5,0.9032258064516129,0.2857142857142857,0.5807290322580646,,0.5730500000000001,0.1891891891891892,0.35,,0.021739130434782608,0.45652173913043476,3.564285714285714,24.158823529411762,0.35785953177257523,,,1.0,,,3.0,,,,,1.0,,0.04054054054054054,0.037037037037037035,0.03125,0.08333333333333333,,,,,1.0,1.0,,,,,,,,,,,,,,,,0.06666666666666667,1.0,1.0,0.08333333333333333,True,,,,,,,
