EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ThreePtShootingFoulsDrawn,BlockedAtRim,ThreePtShootingFoulsDrawnPct,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG3M,PenaltyFG3A,Steals,BadPassSteals,Travels,PenaltyFg3Pct,DefArc3ReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyAtRimFGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG3A,PtsUnassisted3s,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,FTDefRebounds,LostBallSteals,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,Charge Fouls Drawn,NonShootingPenaltyNonTakeFouls,DefFTReboundPct,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,SecondChancePoints,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChancePointsPct,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SelfOReb,SelfORebPct,PenaltyAtRimFGM,Charge Fouls,PenaltyAtRimAccuracy,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,Loose Ball Fouls,on,SecondChanceAtRimFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG2M,PtsPutbacks,HeaveAttempts,Fg3aBlocked,LongMidRangeAssists,FTOffRebounds,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,Transition Take Fouls,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,Blocked3s,BlockedArc3,BlockedCorner3,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg2Pct,FG3APctBlocked,Arc3PctBlocked,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,StepOutOfBoundsTurnovers,Corner3PctBlocked,BlockedLongMidRange,Transition Take Fouls Drawn,LongMidRangePctBlocked,HeaveMakes
1626174,1610612742,Christian Wood,Christian Wood,1626174,DAL,2018.0,34.0,10.0,65.0,66,10.0,23.0,4.0,131,5.0,9.0,1.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,3.0,8.0,15.0,3.0,4.0,8.0,33.0,67.0,1.0,2.0,2.0,4.0,8.0,8.0,8.0,9.0,3.0,2.0,4.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,6.0,7.0,1.0,8.0,2.0,2.0,4.0,6.0,1.0,11.0,1.0,8.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,8.0,10.0,2.0,0.5,0.5,1.0,0.75,0.75,0.5333333333333333,1.0,0.6578947368421053,1.0,0.75,1.0,0.21052631578947367,0.26666666666666666,0.3333333333333333,0.3333333333333333,35.29411764705882,0.375,0.07692307692307693,0.125,0.2916666666666667,0.03571428571428571,0.14285714285714285,0.4166666666666667,0.3333333333333333,0.5,1.0,0.47368421052631576,0.5555555555555556,0.8333333333333334,0.8,0.15789473684210525,0.6666666666666666,1.0,0.15789473684210525,0.3333333333333333,0.3333333333333333,0.05263157894736842,1.0,1.0,1.0,0.15789473684210525,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6842105263157895,0.6666666666666666,0.5333052631578947,0.5062,0.4,0.15,0.1875,0.24242424242424243,6.213333333333333,25.275,0.15384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627827,1610612742,Dorian Finney-Smith,Dorian Finney-Smith,1627827,DAL,1651.0,28.0,,56.0,56,5.0,23.0,7.0,112,1.0,1.0,,,,,,,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,8.0,61.0,,,,,,2.0,,3.0,2.0,1.0,,,,,,,1.0,,3.0,3.0,1.0,4.0,1.0,1.0,2.0,2.0,,2.0,1.0,3.0,,,,1.0,,1.0,1.0,,,5.0,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,,0.625,,0.8,,0.75,,,,9.67741935483871,0.21428571428571427,0.0625,,0.15789473684210525,0.030303030303030304,0.09090909090909091,0.3,,,1.0,0.25,1.0,1.0,1.0,,,,,,,0.25,,,,0.5,0.5,0.5,1.0,,1.0,0.5,0.6258125,,,0.2,,,1.1,24.23333333333333,0.08928571428571429,1.0,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628373,1610612742,Frank Ntilikina,Frank Ntilikina,1628373,DAL,955.0,16.0,10.0,33.0,33,23.0,25.0,2.0,66,,,,1.0,2.0,,,1.0,1.0,,,1.0,2.0,1.0,1.0,,5.0,20.0,,,1.0,,3.0,,2.0,3.0,,,1.0,,,,,,,1.0,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,3.0,23.0,,,,1.0,1.0,1.0,0.5,,0.8333333333333334,0.75,0.8333333333333334,0.75,0.3333333333333333,0.5,,0.5,11.428571428571429,0.1,,0.14285714285714285,0.11764705882352941,,,,0.5,,,,,,,0.6666666666666666,0.5,1.0,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,0.3333333333333333,,0.44606666666666667,,0.4878,,,0.6,7.65,22.7,0.696969696969697,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16666666666666666,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630267,1610612742,Facundo Campazzo,Facundo Campazzo,1630267,DAL,3129.0,52.0,11.0,104.0,105,31.0,53.0,9.0,209,,2.0,,,,,,1.0,2.0,2.0,9.0,,2.0,3.0,11.0,1.0,10.0,97.0,,,1.0,1.0,4.0,,,6.0,9.0,2.0,1.0,5.0,9.0,4.0,1.0,23.0,,1.0,,2.0,,2.0,3.0,3.0,1.0,3.0,,2.0,,2.0,,,1.0,,,,,,4.0,31.0,,,,0.6666666666666666,0.2727272727272727,0.2727272727272727,,,0.34615384615384615,0.375,0.35714285714285715,0.4,0.8461538461538461,0.5,0.5,,15.178571428571427,,,0.0625,0.022727272727272728,,,,,0.2,,0.15384615384615385,,,,,,,,,,0.15384615384615385,0.5,0.5,1.0,0.6923076923076923,0.2222222222222222,0.2222222222222222,0.5,,1.0,0.2222222222222222,0.5275269230769231,0.5148,0.5152625,,,0.4,2.75,25.481818181818177,0.2980769230769231,,,,,,1.0,3.0,6.0,4.0,1.0,0.3333333333333333,,,,1.0,1.0,1.0,3.0,1.0,3.0,4.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.25,1.0,0.25,0.75,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203501,1610612742,Tim Hardaway Jr.,Tim Hardaway Jr.,203501,DAL,1076.0,18.0,3.0,40.0,40,13.0,18.0,4.0,80,2.0,3.0,1.0,1.0,3.0,,,1.0,2.0,4.0,9.0,3.0,6.0,5.0,11.0,2.0,23.0,42.0,1.0,1.0,1.0,,5.0,2.0,4.0,12.0,9.0,4.0,3.0,,1.0,,,2.0,,2.0,,2.0,,2.0,,,,,,2.0,,2.0,,1.0,,,,,,,5.0,13.0,,0.3333333333333333,0.3333333333333333,0.8,0.45454545454545453,0.45454545454545453,0.5,1.0,0.6176470588235294,0.4166666666666667,0.6388888888888888,0.4166666666666667,0.6470588235294118,0.5,0.3333333333333333,0.6666666666666666,41.86046511627907,,,0.5,0.15384615384615385,,,,,,,0.17647058823529413,0.6666666666666666,1.0,,0.17647058823529413,0.3333333333333333,1.0,,,,0.11764705882352941,0.5,0.5,1.0,0.5294117647058824,0.4444444444444444,0.4444444444444444,0.75,0.5,0.8235294117647058,0.4444444444444444,0.5136911764705882,0.579425,0.46891666666666665,0.05555555555555555,0.14285714285714285,0.21739130434782608,4.883333333333334,25.872727272727275,0.325,,,,1.0,2.0,1.0,5.0,,,,0.2,0.6666666666666666,0.3333333333333333,0.5,,1.0,,3.0,1.0,3.0,1.0,1.0,,,,,,,,,0.5,,0.5,,1.0,1.0,2.0,5.0,1.0,0.75,0.8333333333333334,1.0,1.0,1.0,0.21739130434782608,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628467,1610612742,Maxi Kleber,Maxi Kleber,1628467,DAL,724.0,12.0,7.0,22.0,23,5.0,8.0,,45,,,,,,,,,,,,,,,,2.0,2.0,21.0,,,,,,,,,,,,,,,,,,,2.0,2.0,,2.0,,,,,,2.0,,2.0,,1.0,,,,,,,,5.0,,,,,,,,,,,1.0,,,,,,4.545454545454546,0.5,,,0.25,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,0.22727272727272727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630182,1610612742,Josh Green,Josh Green,1630182,DAL,1366.0,23.0,8.0,47.0,47,21.0,21.0,5.0,94,1.0,2.0,,,,,,1.0,2.0,,,1.0,2.0,1.0,2.0,4.0,9.0,44.0,,,1.0,2.0,5.0,2.0,,3.0,,,,,,,,,,4.0,1.0,5.0,1.0,6.0,,,1.0,1.0,,2.0,,4.0,,2.0,,,,,,,5.0,21.0,,1.0,1.0,1.0,0.5,0.5,0.5,,0.625,0.75,0.75,0.8333333333333334,0.5,,,,11.538461538461538,0.2,,0.4,0.3333333333333333,0.045454545454545456,,,,0.5,,0.5,0.5,0.5,1.0,,,,,,,0.5,0.5,0.5,1.0,,,,,,1.0,,0.5813625,,0.516575,0.3333333333333333,0.5,0.5555555555555556,2.5,22.75,0.44680851063829785,,,,1.0,1.0,1.0,1.0,1.0,,,1.0,0.3333333333333333,0.5,1.0,1.0,,,,,,,,,,1.0,,,,,,,0.5,,,,,2.0,2.0,,,1.0,,,,0.2222222222222222,1.0,0.125,0.14285714285714285,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203915,1610612742,Spencer Dinwiddie,Spencer Dinwiddie,203915,DAL,941.0,16.0,-1.0,29.0,28,,8.0,2.0,57,1.0,1.0,,,,,,,1.0,,2.0,1.0,1.0,,3.0,3.0,5.0,35.0,,,,,,2.0,,,2.0,,,4.0,5.0,2.0,2.0,14.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,2.0,,4.0,,2.0,,,,,,,,,,1.0,1.0,,,,1.0,,0.25,,0.4166666666666667,,0.75,,,,22.580645161290324,0.14285714285714285,,,0.09090909090909091,,,,0.5,,,0.25,1.0,1.0,1.0,,,,,,,0.25,,,,0.5,,,,,1.0,,0.5569500000000001,,,0.3333333333333333,0.6666666666666666,,2.2,24.566666666666666,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203493,1610612742,Reggie Bullock,Reggie Bullock,203493,DAL,1013.0,17.0,-3.0,32.0,33,1.0,16.0,4.0,65,,,,,,,,,1.0,,2.0,,,,3.0,,,35.0,,,,,,,,,2.0,,,,,,,,,,1.0,2.0,1.0,3.0,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,8.571428571428571,0.08333333333333333,,,0.07142857142857142,0.05263157894736842,,0.1111111111111111,,,,,,,,,,,,,,0.3333333333333333,,,,0.6666666666666666,,,,,1.0,,0.5402,,,,,,,24.366666666666664,0.03125,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.5,,,,,,,,,,,,,,,,1.0,0.07692307692307693,0.125,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629033,1610612742,Theo Pinson,Theo Pinson,1629033,DAL,565.0,9.0,6.0,18.0,20,13.0,19.0,1.0,38,,,,1.0,1.0,,,,1.0,,,1.0,1.0,,1.0,,2.0,8.0,,1.0,1.0,,2.0,2.0,,,,,,,,,,,,2.0,1.0,3.0,,3.0,1.0,1.0,,1.0,,,,,,,,,,,,,2.0,13.0,,1.0,1.0,,,,1.0,1.0,0.5,0.5,0.5,0.5,0.5,,,,15.789473684210526,0.1,,0.5,0.21428571428571427,,,,,,,,,,,0.5,1.0,1.0,,,,0.5,,,,,,,,,0.5,,0.454275,,0.454275,,,1.0,8.7,23.1,0.7222222222222222,,,,,1.0,,1.0,,,1.0,,0.5,0.5,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,0.3333333333333333,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
