EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Loose Ball Fouls,Charge Fouls Drawn,OffLongMidRangeReboundPct,FTOffRebounds,OffFTReboundPct,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,Corner3PctBlocked,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Clear Path Fouls,SecondChanceCorner3PctAssisted,on,BlockedArc3,LongMidRangePctBlocked,DefensiveGoaltends,3SecondViolations,Transition Take Fouls,OffensiveGoaltends,3pt And 1 Free Throw Trips
1628983,1610612760,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,1628983,OKC,29832.0,497,169.0,1099,1065,299.0,476.0,113.0,2164,80.0,118.0,7.0,10.0,27.0,39.0,46.0,111.0,16.0,40.0,2.0,5.0,1.0,2.0,1.0,2.0,12.0,37.0,1.0,3.0,6.0,18.0,142.0,269.0,14.0,42.0,170.0,496.0,1172,9.0,17.0,2.0,5.0,13.0,37.0,44.0,81.0,7.0,20.0,79.0,188.0,52.0,232.0,12.0,30.0,4.0,37.0,12.0,20.0,1.0,43.0,57.0,100.0,45.0,12.0,27.0,10.0,6.0,257.0,3.0,10.0,26.0,29.0,2.0,57.0,13.0,70.0,2.0,26.0,12.0,14.0,26.0,6.0,15.0,18.0,1.0,11.0,1.0,4.0,44.0,1.0,8.0,13.0,35,2.0,3.0,129.0,3.0,4.0,1.0,193.0,16.0,8.0,89.0,12.0,18.0,1.0,11.0,1.0,1.0,6.0,19.0,11.0,186.0,296.0,5.0,10.0,0.1830985915492957,0.1857142857142857,0.2857142857142857,0.3333333333333333,0.4,0.35,0.3333333333333333,0.5278810408921933,0.5294117647058824,0.5432098765432098,0.5241157556270096,0.5454545454545454,0.5396039603960396,0.6161616161616161,0.6481481481481481,0.6702898550724637,0.135048231511254,0.0238095238095238,0.0743494423791821,0.1101694915254237,0.063063063063063,0.027027027027027,35.72009764035802,0.5909090909090909,0.05,0.1106870229007633,0.037037037037037,0.1145374449339207,0.0145631067961165,0.1124744376278118,0.0273109243697479,0.08,0.016,0.0060975609756097,0.0476190476190476,0.1428571428571428,0.0747663551401869,0.12,0.0941176470588235,0.175438596491228,0.0153846153846153,0.5789473684210527,0.3794212218649517,0.6779661016949152,0.7619047619047619,0.2375,0.3569131832797427,0.4144144144144144,0.4423076923076923,0.108695652173913,0.1286173633440514,0.4,0.4,0.125,0.0160771704180064,0.4,0.4,0.5,0.1189710610932476,0.3243243243243243,0.3333333333333333,0.25,0.4545454545454545,0.7,0.4285714285714285,0.0909090909090909,0.5,0.1363636363636363,0.3333333333333333,1.0,0.3861386138613861,0.6923076923076923,0.0198019801980198,0.5,0.1782178217821782,0.3333333333333333,0.5144694533762058,0.3243243243243243,0.5149710610932478,0.6081199999999999,0.5091886138613861,0.2317708333333333,0.260233918128655,0.0745967741935483,0.3790322580645161,7.008550185873607,26.03095238095237,0.2720655141037306,,,,,,,,,,,,,True,,,,,,,
1629026,1610612760,Kenrich Williams,Kenrich Williams,1629026,OKC,10560.0,176,25.0,372,371,95.0,163.0,31.0,743,17.0,21.0,6.0,8.0,5.0,6.0,3.0,7.0,1.0,5.0,2.0,8.0,,1.0,,2.0,2.0,8.0,,,,1.0,21.0,33.0,4.0,16.0,1.0,55.0,392,6.0,8.0,,1.0,,12.0,5.0,8.0,,3.0,,10.0,28.0,14.0,12.0,,10.0,8.0,2.0,,,7.0,8.0,15.0,6.0,2.0,4.0,1.0,2.0,38.0,3.0,10.0,15.0,7.0,4.0,26.0,13.0,39.0,,8.0,5.0,3.0,3.0,1.0,2.0,2.0,,1.0,,,5.0,,,7.0,14,,,9.0,,2.0,,3.0,1.0,,2.0,,2.0,,2.0,,,,2.0,2.0,10.0,92.0,1.0,,0.6666666666666666,0.875,1.0,0.25,,,0.25,0.6363636363636364,0.75,0.625,0.5510204081632653,0.6666666666666666,0.4545454545454545,0.55,0.6666666666666666,0.4545454545454545,0.3265306122448979,,,,,,13.513513513513512,0.6,0.4444444444444444,0.0864197530864197,0.1041666666666666,0.1530612244897959,0.0422535211267605,0.1229050279329608,0.0778443113772455,0.088235294117647,0.1025641025641025,0.0185185185185185,0.1176470588235294,0.088235294117647,0.1081081081081081,,0.1666666666666666,0.131578947368421,,1.0,0.4285714285714285,0.8095238095238095,0.8095238095238095,0.7058823529411765,0.1428571428571428,0.4285714285714285,0.4285714285714285,0.3333333333333333,0.1020408163265306,0.2,0.2,1.0,0.1632653061224489,0.25,0.25,1.0,0.1632653061224489,0.25,0.25,1.0,0.8888888888888888,0.75,0.1666666666666666,0.1111111111111111,,,,,0.5454545454545454,0.8333333333333334,0.1818181818181818,,0.0909090909090909,,0.7551020408163265,0.25,0.5423281249999999,0.60069375,0.533435,0.04,0.0588235294117647,0.2181818181818181,0.1818181818181818,5.551515151515152,25.506250000000005,0.2553763440860215,2.0,3.0,0.1304347826086956,,,,,,,,,,True,,,,,,,
1629647,1610612760,Darius Bazley,Darius Bazley,1629647,OKC,3950.0,66,10.0,134,139,41.0,34.0,14.0,273,3.0,7.0,,1.0,3.0,3.0,2.0,5.0,,1.0,1.0,2.0,,,,1.0,1.0,3.0,,,,,5.0,13.0,2.0,5.0,5.0,21.0,141,,1.0,,,,,4.0,4.0,,1.0,3.0,11.0,8.0,2.0,6.0,,,3.0,1.0,3.0,,1.0,2.0,3.0,1.0,1.0,1.0,,,8.0,1.0,2.0,4.0,3.0,1.0,8.0,4.0,12.0,1.0,3.0,2.0,1.0,,,,1.0,,,,1.0,1.0,,,3.0,3,,,5.0,,,,10.0,,,5.0,,3.0,,3.0,,,,3.0,2.0,11.0,41.0,,,0.8,0.8,1.0,0.4,,,0.4,0.3846153846153846,,1.0,0.4444444444444444,,0.8,0.4565217391304347,,0.6875,0.2777777777777778,,0.2307692307692307,0.2857142857142857,0.2,,16.216216216216218,,0.3333333333333333,0.0857142857142857,0.0555555555555555,0.1142857142857142,0.0476190476190476,0.1,0.0526315789473684,0.1818181818181818,,0.0588235294117647,,0.1538461538461538,0.0588235294117647,,0.0909090909090909,0.1538461538461538,0.125,0.6666666666666666,0.3888888888888889,0.4285714285714285,0.6,1.0,0.2777777777777778,0.4,0.5,0.5,0.0555555555555555,,,,0.1111111111111111,0.5,0.5,1.0,0.1666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,,,,,,,,0.6,1.0,0.2,,,,0.6666666666666666,0.3333333333333333,0.5758805555555556,0.6189,0.65116,0.217391304347826,0.2777777777777778,,0.5238095238095238,4.184615384615385,24.660000000000004,0.3059701492537313,,,,1.0,0.1111111111111111,,,,,,,,True,,,,,,,
1630197,1610612760,Aleksej Pokusevski,Aleksej Pokusevski,1630197,OKC,2158.0,36,-8.0,75,74,24.0,33.0,10.0,149,2.0,4.0,,1.0,,1.0,,1.0,,,1.0,1.0,,,,,,2.0,,,,,2.0,5.0,1.0,3.0,3.0,10.0,97,,1.0,,,,,,1.0,,,2.0,2.0,2.0,2.0,3.0,,,2.0,,,,2.0,,2.0,,,2.0,,,4.0,1.0,,2.0,1.0,,3.0,1.0,4.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,2.0,,1.0,2.0,2,,,4.0,,,,8.0,,,3.0,1.0,3.0,,3.0,,,,3.0,3.0,2.0,24.0,,1.0,0.5,0.5,1.0,0.3333333333333333,,,0.3333333333333333,0.4,,,0.4375,,,0.4166666666666667,,0.3333333333333333,0.375,,,,,,16.27906976744186,0.5,,0.0454545454545454,,0.1538461538461538,0.0666666666666666,0.0857142857142857,0.032258064516129,,,0.0833333333333333,,0.0769230769230769,,,0.2,,,1.0,0.5,0.5,0.5,0.5,0.125,,,,,,,,0.125,1.0,1.0,1.0,0.25,,,,1.0,,,,,,,,1.0,,,,,,0.875,,0.58876875,,0.774,0.2727272727272727,0.375,,0.2,2.0,25.166666666666668,0.32,,,,,,,,,,,,,True,,,,,,,
203488,1610612760,Mike Muscala,Mike Muscala,203488,OKC,37315.0,622,155.0,1358,1324,345.0,559.0,138.0,2682,16.0,23.0,5.0,8.0,1.0,3.0,8.0,20.0,9.0,18.0,10.0,26.0,,1.0,4.0,12.0,46.0,116.0,3.0,7.0,10.0,24.0,33.0,61.0,56.0,142.0,31.0,265.0,1464,9.0,17.0,3.0,8.0,9.0,36.0,2.0,8.0,14.0,36.0,15.0,61.0,58.0,8.0,165.0,3.0,8.0,116.0,46.0,4.0,4.0,25.0,13.0,38.0,8.0,5.0,17.0,6.0,2.0,89.0,9.0,12.0,43.0,51.0,18.0,112.0,23.0,135.0,2.0,11.0,4.0,7.0,5.0,1.0,4.0,9.0,,1.0,,,14.0,2.0,4.0,37.0,70,1.0,7.0,40.0,7.0,3.0,,39.0,1.0,1.0,13.0,4.0,19.0,,10.0,,,9.0,19.0,13.0,61.0,341.0,9.0,4.0,0.8787878787878788,1.0,0.9821428571428572,0.3943661971830985,0.375,0.3888888888888889,0.3943661971830985,0.5409836065573771,0.5294117647058824,0.25,0.5763546798029556,0.54,0.5227272727272727,0.6022727272727273,0.5806451612903226,0.5865384615384616,0.6995073891625616,0.028169014084507,0.0655737704918032,0.0434782608695652,0.15,0.0172413793103448,15.435356200527703,0.3571428571428571,0.3829787234042553,0.1554878048780487,0.0356083086053412,0.1508771929824561,0.0346153846153846,0.1533442088091354,0.0351758793969849,0.0495867768595041,0.0382165605095541,0.0339805825242718,0.037037037037037,0.1313868613138686,0.2076923076923077,0.0983606557377049,0.1407766990291262,0.1772151898734177,0.0194174757281553,0.6842105263157895,0.1133004926108374,0.6956521739130435,0.7272727272727273,0.75,0.0985221674876847,0.4,0.4705882352941176,1.0,0.0886699507389162,0.5,0.5,1.0,0.1280788177339901,0.3846153846153846,0.4166666666666667,1.0,0.5714285714285714,0.396551724137931,0.4035087719298245,0.9782608695652174,0.32,0.625,0.2,0.04,,0.28,0.4285714285714285,1.0,0.0681818181818181,0.3333333333333333,0.2727272727272727,0.3333333333333333,0.5454545454545454,0.4166666666666667,0.812807881773399,0.396551724137931,0.5227886699507388,0.4662249999999999,0.5066988636363638,0.0648148148148148,0.1780821917808219,0.1358490566037735,0.230188679245283,9.193442622950815,25.64436619718309,0.2540500736377025,3.0,,,2.0,0.0625,1.0,1.0,0.0769230769230769,0.0069930069930069,,,,True,,,,,,,
1630526,1610612760,Jeremiah Robinson-Earl,Jeremiah Robinson-Earl,1630526,OKC,2103.0,35,-4.0,74,76,2.0,24.0,5.0,150,5.0,6.0,,1.0,,,,,,,1.0,2.0,,,,,3.0,4.0,,,,,5.0,6.0,4.0,6.0,2.0,24.0,89,,1.0,,,,,,,,,,,8.0,2.0,12.0,,,4.0,3.0,,,2.0,1.0,3.0,1.0,,1.0,,1.0,7.0,2.0,1.0,1.0,,1.0,2.0,3.0,5.0,,,,,1.0,,,,,1.0,,,1.0,,,1.0,3,,,2.0,,,,2.0,,,1.0,,1.0,,1.0,,,,1.0,1.0,,2.0,1.0,,0.8,0.8,1.0,0.6666666666666666,,,0.6666666666666666,0.8333333333333334,,,0.9166666666666666,,,0.9230769230769232,,,0.5,,,,,,17.28395061728395,1.0,0.3333333333333333,,0.0625,0.0666666666666666,0.1176470588235294,0.027027027027027,0.0909090909090909,,0.1428571428571428,0.0666666666666666,0.5,,,,0.0833333333333333,,,1.0,0.5,0.8333333333333334,0.8333333333333334,0.8,,,,,,,,,0.1666666666666666,0.5,0.5,1.0,0.3333333333333333,0.75,0.75,1.0,1.0,,,,,,,,,,,,,,1.0,0.75,0.6143,0.6233,,0.0769230769230769,0.1428571428571428,,,1.3833333333333335,25.016666666666666,0.027027027027027,1.0,,,,,,,,,,,,True,,,,,,,
1630544,1610612760,Tre Mann,Tre Mann,1630544,OKC,12872.0,215,39.0,473,447,141.0,212.0,50.0,920,10.0,14.0,2.0,3.0,5.0,7.0,5.0,18.0,4.0,7.0,5.0,7.0,,,1.0,3.0,13.0,35.0,2.0,3.0,4.0,8.0,19.0,39.0,18.0,42.0,,92.0,506,2.0,4.0,2.0,3.0,,10.0,7.0,14.0,5.0,11.0,,29.0,8.0,30.0,33.0,21.0,,34.0,13.0,4.0,,8.0,11.0,19.0,9.0,2.0,5.0,3.0,,49.0,,2.0,16.0,9.0,,25.0,3.0,28.0,,7.0,4.0,3.0,6.0,2.0,2.0,7.0,,4.0,,2.0,13.0,2.0,4.0,12.0,19,,2.0,2.0,,1.0,,1.0,,1.0,,,,,,,,,,,29.0,141.0,,,0.2105263157894736,0.2105263157894736,0.6111111111111112,0.4285714285714285,0.6666666666666666,0.4545454545454545,0.4390243902439024,0.4871794871794871,0.5,0.5,0.5679012345679012,0.7142857142857143,0.58,0.5679012345679012,0.7142857142857143,0.58,0.5185185185185185,,0.1025641025641025,0.0714285714285714,0.1666666666666666,,17.870722433460077,0.4615384615384615,,0.0803571428571428,0.0168067226890756,0.1797752808988764,,0.1243781094527363,0.0096153846153846,0.024390243902439,0.0166666666666666,,,0.108695652173913,0.0227272727272727,0.1363636363636363,0.2258064516129032,0.074074074074074,,,0.1728395061728395,0.7142857142857143,0.7692307692307693,0.1,0.2222222222222222,0.2777777777777778,0.3333333333333333,0.4,0.0864197530864197,0.5714285714285714,0.5714285714285714,0.25,0.0864197530864197,0.7142857142857143,0.7142857142857143,1.0,0.4320987654320987,0.3714285714285714,0.3714285714285714,0.4615384615384615,0.4285714285714285,0.6666666666666666,,,,0.4285714285714285,0.6666666666666666,1.0,0.28,0.7142857142857143,0.12,0.3333333333333333,0.32,0.5,0.691358024691358,0.3823529411764705,0.52739625,0.6059625,0.5498083333333332,,,0.108695652173913,0.3152173913043478,7.794871794871794,26.007142857142856,0.2980972515856236,1.0,,,1.0,0.0588235294117647,,,,,1.0,1.0,,True,,,,,,,
1630598,1610612760,Aaron Wiggins,Aaron Wiggins,1630598,OKC,12507.0,208,31.0,436,441,99.0,173.0,36.0,877,19.0,27.0,4.0,6.0,3.0,6.0,1.0,9.0,,,4.0,11.0,2.0,2.0,1.0,1.0,1.0,6.0,,,1.0,3.0,20.0,36.0,5.0,17.0,10.0,65.0,507,4.0,6.0,2.0,2.0,1.0,15.0,3.0,7.0,2.0,4.0,4.0,16.0,38.0,2.0,15.0,,2.0,5.0,1.0,6.0,1.0,5.0,5.0,10.0,4.0,1.0,4.0,1.0,,25.0,2.0,6.0,9.0,10.0,1.0,20.0,8.0,28.0,2.0,4.0,3.0,1.0,3.0,1.0,2.0,6.0,2.0,1.0,,1.0,9.0,,2.0,10.0,23,1.0,1.0,13.0,1.0,2.0,,13.0,1.0,,6.0,1.0,2.0,,1.0,,,1.0,2.0,2.0,16.0,98.0,4.0,1.0,0.95,1.0,1.0,0.2941176470588235,1.0,0.5,0.3125,0.5555555555555556,0.6666666666666666,0.4285714285714285,0.5188679245283019,0.875,0.5454545454545454,0.5508474576271186,0.8333333333333334,0.5714285714285714,0.320754716981132,0.0588235294117647,0.1666666666666666,0.074074074074074,0.4444444444444444,,14.19624217118998,0.3333333333333333,0.0714285714285714,0.0980392156862745,0.05,0.1046511627906976,0.0294117647058823,0.101063829787234,0.0425531914893617,0.0256410256410256,0.0625,0.0392156862745098,,0.054054054054054,0.1458333333333333,0.0588235294117647,0.0952380952380952,0.1304347826086956,0.1,1.0,0.5094339622641509,0.7037037037037037,0.76,0.9473684210526316,0.1698113207547169,0.1111111111111111,0.2,1.0,,,,,0.2075471698113207,0.3636363636363636,0.4,1.0,0.1132075471698113,0.1666666666666666,0.1666666666666666,1.0,0.75,0.6666666666666666,0.75,0.25,1.0,,,,0.5454545454545454,0.5,0.0909090909090909,1.0,0.2727272727272727,0.3333333333333333,0.8301886792452831,0.2,0.5654836538461538,0.6479214285714284,0.5685550000000001,0.1034482758620689,0.1463414634146341,0.2307692307692307,0.2461538461538461,3.052777777777777,26.935294117647054,0.2270642201834862,1.0,,0.0588235294117647,,,,,0.0909090909090909,,1.0,,1.0,True,,,,,,,
1629652,1610612760,Luguentz Dort,Luguentz Dort,1629652,OKC,16944.0,282,82.0,625,612,129.0,248.0,61.0,1237,28.0,44.0,4.0,5.0,3.0,6.0,4.0,16.0,2.0,6.0,5.0,8.0,1.0,1.0,2.0,3.0,10.0,27.0,2.0,5.0,,2.0,34.0,66.0,15.0,35.0,29.0,142.0,666,4.0,7.0,3.0,6.0,,17.0,4.0,8.0,2.0,5.0,5.0,19.0,34.0,34.0,45.0,,6.0,27.0,10.0,6.0,,18.0,11.0,29.0,10.0,1.0,16.0,2.0,,69.0,5.0,6.0,13.0,14.0,1.0,28.0,12.0,40.0,2.0,10.0,7.0,3.0,6.0,,4.0,7.0,,2.0,3.0,,13.0,2.0,2.0,13.0,31,2.0,2.0,48.0,2.0,14.0,1.0,37.0,4.0,,19.0,2.0,2.0,,,,,2.0,2.0,,17.0,126.0,6.0,,0.5,0.5483870967741935,1.0,0.4285714285714285,0.5,0.4,0.4285714285714285,0.5151515151515151,0.5714285714285714,0.5,0.5594059405940595,0.6538461538461539,0.5384615384615384,0.6016949152542372,0.6538461538461539,0.59375,0.3465346534653465,,0.0909090909090909,0.0681818181818181,0.1875,,18.544935805991443,0.4615384615384615,0.0416666666666666,0.0891719745222929,0.0392156862745098,0.0970149253731343,0.0416666666666666,0.0927835051546391,0.0402930402930402,0.0925925925925925,,0.0412371134020618,0.0434782608695652,0.0655737704918032,0.0491803278688524,0.2,0.0784313725490196,0.15625,0.0454545454545454,,0.4356435643564356,0.6363636363636364,0.6829268292682927,0.5357142857142857,0.1584158415841584,0.25,0.3076923076923077,0.5,0.0594059405940594,0.3333333333333333,0.3333333333333333,,0.0792079207920792,0.625,0.625,1.0,0.2673267326732673,0.3703703703703703,0.3703703703703703,1.0,0.3846153846153846,0.8,0.25,0.0769230769230769,1.0,0.3846153846153846,0.4,1.0,0.4615384615384615,0.5,0.2307692307692307,0.6666666666666666,0.1538461538461538,,0.7821782178217822,0.3703703703703703,0.5536044554455445,0.55955625,0.5777038461538462,0.1637931034482758,0.2345679012345679,0.1197183098591549,0.1338028169014084,4.584848484848485,25.81142857142857,0.2064,1.0,2.0,0.0357142857142857,1.0,0.0833333333333333,,,,,,,1.0,True,,,,,,,
1630198,1610612760,Isaiah Joe,Isaiah Joe,1630198,OKC,14665.0,244,58.0,549,514,204.0,275.0,61.0,1063,9.0,10.0,3.0,4.0,3.0,4.0,,2.0,1.0,4.0,4.0,9.0,,,3.0,4.0,20.0,50.0,2.0,4.0,4.0,13.0,10.0,16.0,24.0,59.0,19.0,111.0,592,3.0,4.0,2.0,4.0,3.0,15.0,3.0,5.0,7.0,17.0,6.0,33.0,10.0,10.0,69.0,3.0,6.0,50.0,20.0,,,10.0,7.0,17.0,4.0,3.0,8.0,2.0,,41.0,,4.0,17.0,11.0,1.0,29.0,5.0,34.0,1.0,8.0,3.0,5.0,4.0,1.0,2.0,2.0,,2.0,,1.0,6.0,1.0,2.0,9.0,13,,,17.0,,1.0,,22.0,2.0,,5.0,1.0,2.0,,1.0,,,1.0,2.0,1.0,31.0,201.0,3.0,,0.5,0.7142857142857143,0.9583333333333334,0.4067796610169492,0.5,0.4117647058823529,0.4067796610169492,0.625,0.75,0.6,0.6133333333333333,0.75,0.6136363636363636,0.6686746987951807,0.8333333333333334,0.66,0.7866666666666666,,,,,,14.448051948051948,0.6666666666666666,0.0555555555555555,0.0916666666666666,0.028169014084507,0.1574074074074074,,0.1228070175438596,0.0161943319838056,0.0701754385964912,,,,0.08,0.1020408163265306,0.0952380952380952,0.1772151898734177,0.1034482758620689,0.0256410256410256,0.5,0.1333333333333333,0.9,0.9,0.4444444444444444,0.0266666666666666,,,,0.0533333333333333,0.25,0.25,1.0,0.12,0.4444444444444444,0.4444444444444444,1.0,0.6666666666666666,0.4,0.4,0.95,0.5,0.75,,,,0.5,0.5,1.0,0.1818181818181818,0.75,0.1818181818181818,0.75,0.5909090909090909,0.3076923076923077,0.92,0.4,0.5457846666666667,0.59604,0.5337840909090908,0.1097560975609756,0.2631578947368421,0.1351351351351351,0.2972972972972973,6.981249999999999,25.857627118644068,0.3715846994535519,1.0,4.0,,1.0,0.0555555555555555,4.0,,,0.0634920634920634,,,,True,,,,,,,
