EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Corner3Assists,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,Offensive Fouls Drawn,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceAtRimFGM,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceFG2M,SecondChanceFG3M,SecondChancePoints,PtsPutbacks,SecondChanceFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChancePointsPct,LiveBallTurnovers,BadPassTurnovers,Travels,LiveBallTurnoverPct,LostBallTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,BlockedAtRim,Defensive 3 Seconds Violations,AtRimPctAssisted,BadPassOutOfBoundsTurnovers,PenaltyTurnovers,PenaltyAtRimFGM,SecondChanceTurnovers,OffCorner3ReboundPct,PenaltyAtRimAccuracy,SecondChanceCorner3FGA,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,on,SecondChanceCorner3FGM,SecondChanceFtPoints,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,Charge Fouls,Transition Take Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,FTOffRebounds,Charge Fouls Drawn,DefensiveGoaltends,3SecondViolations,OffFTReboundPct,OffLongMidRangeReboundPct,Transition Take Fouls,OffensiveGoaltends,3pt And 1 Free Throw Trips,Corner3PctBlocked,Clear Path Fouls
1628983,1610612760,Shai Gilgeous-Alexander,Shai Gilgeous-Alexander,1628983,OKC,1857.0,31.0,7.0,65.0,67.0,12.0,21.0,13.0,132.0,4.0,8.0,1.0,1.0,4.0,9.0,1.0,2.0,3,1.0,1.0,1.0,8.0,18.0,2.0,3,11.0,33.0,70.0,3.0,1.0,1.0,2.0,1.0,1.0,5.0,10.0,2.0,14.0,3.0,3.0,3,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,3.0,2.0,1.0,6.0,1.0,7.0,2.0,1.0,1.0,2.0,4.0,7.0,12.0,5.0,1.0,1.0,1.0,1.0,1.0,10.0,12.0,1.0,1.0,0.125,0.125,0.5,0.6666666666666666,1.0,0.6666666666666666,0.4444444444444444,0.5,0.5238095238095238,0.8333333333333334,0.6111111111111112,0.8333333333333334,0.14285714285714285,0.05555555555555555,0.1111111111111111,31.764705882352942,0.25,0.11764705882352941,0.037037037037037035,0.15789473684210525,0.1388888888888889,0.022222222222222223,0.09090909090909091,0.25,0.16666666666666666,0.14285714285714285,1.0,0.38095238095238093,0.5,0.5,0.42857142857142855,0.4444444444444444,0.5,0.25,0.047619047619047616,0.14285714285714285,0.6666666666666666,0.6666666666666666,0.5,0.25,0.25,0.3333333333333333,0.3333333333333333,1.0,0.5238095238095238,0.6666666666666666,0.49912142857142866,0.47533333333333333,0.494,0.19230769230769232,0.21739130434782608,0.30303030303030304,7.527777777777778,25.666666666666668,0.18461538461538463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629652,1610612760,Luguentz Dort,Luguentz Dort,1629652,OKC,2233.0,37.0,1.0,74.0,77.0,18.0,19.0,14.0,151.0,,4.0,3.0,1.0,,1.0,,1.0,8,1.0,,1.0,,5.0,3.0,12,4.0,13.0,88.0,4.0,1.0,,1.0,1.0,2.0,,3.0,,,9.0,,8,1.0,1.0,1.0,1.0,2.0,,,,5.0,4.0,3.0,3.0,,6.0,5.0,11.0,1.0,1.0,,1.0,4.0,3.0,4.0,2.0,,,,,,3.0,18.0,2.0,,,,1.0,0.25,0.5,0.25,,,0.2647058823529412,0.5,0.34210526315789475,0.5,0.7058823529411765,0.2,,21.27659574468085,,0.13636363636363635,0.14814814814814814,0.15789473684210525,0.14634146341463414,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.14285714285714285,0.2,,0.23529411764705882,,,0.058823529411764705,,,,,0.47058823529411764,0.125,0.125,1.0,0.6,0.2,0.3333333333333333,0.3333333333333333,,0.9411764705882353,0.125,0.5421029411764706,0.5248625,0.5234333333333333,0.10526315789473684,0.2857142857142857,0.23076923076923078,3.7800000000000002,25.400000000000002,0.24324324324324326,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.05555555555555555,0.125,0.07142857142857142,0.1,0.3333333333333333,0.07692307692307693,0.23529411764705882,0.5,0.5,1.0,0.3333333333333333,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630198,1610612760,Isaiah Joe,Isaiah Joe,1630198,OKC,1982.0,33.0,5.0,64.0,67.0,6.0,20.0,11.0,131.0,1.0,1.0,1.0,,1.0,1.0,2.0,4.0,8,2.0,,1.0,3.0,4.0,6.0,10,,24.0,77.0,2.0,2.0,,,1.0,2.0,,3.0,2.0,4.0,15.0,3.0,8,4.0,,,,,,,,,1.0,1.0,,2.0,3.0,1.0,4.0,,,,1.0,2.0,3.0,,,,,,,,3.0,6.0,,,0.3333333333333333,0.5,0.8333333333333334,0.6,0.5,0.6,0.75,,0.8571428571428571,0.75,0.8571428571428571,0.75,0.7142857142857143,,,17.94871794871795,0.5,,0.058823529411764705,0.09090909090909091,0.029411764705882353,0.02631578947368421,0.1111111111111111,,0.125,,,0.07142857142857142,1.0,1.0,0.07142857142857142,1.0,1.0,,0.14285714285714285,0.5714285714285714,0.5,0.5,0.75,0.25,0.5,,0.5,,0.7857142857142857,0.5,0.5163821428571429,0.5309125,0.538875,,,0.125,9.425,26.360000000000003,0.09375,2.0,2.0,1.0,1.0,,,,,,,,1.0,,,,,,,,0.14285714285714285,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2.0,2.0,10.0,2.0,1.0,1.0,1.25,1.25,0.5,0.5,1.0,1.0,1.0,0.5,0.4166666666666667,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630544,1610612760,Tre Mann,Tre Mann,1630544,OKC,1676.0,28.0,-11.0,60.0,59.0,23.0,21.0,7.0,119.0,,1.0,,,2.0,3.0,1.0,2.0,7,1.0,,2.0,2.0,5.0,2.0,7,2.0,12.0,66.0,,1.0,1.0,1.0,,2.0,,2.0,,4.0,,6.0,7,2.0,,1.0,1.0,2.0,1.0,1.0,,5.0,,2.0,1.0,,3.0,1.0,4.0,,,,,1.0,1.0,2.0,1.0,,,,,,2.0,23.0,1.0,,,,,0.2857142857142857,,0.2857142857142857,0.4,1.0,0.4166666666666667,0.3333333333333333,0.46153846153846156,0.3333333333333333,0.5833333333333334,,,21.42857142857143,,0.09090909090909091,,0.16666666666666666,0.13043478260869565,0.02857142857142857,,0.14285714285714285,0.14285714285714285,0.2,,0.08333333333333333,,,0.25,0.6666666666666666,0.6666666666666666,,0.08333333333333333,0.5833333333333334,0.2857142857142857,0.2857142857142857,,,1.0,,0.6666666666666666,,0.6666666666666666,0.2857142857142857,0.4528208333333333,,0.46143333333333336,0.07692307692307693,0.16666666666666666,0.16666666666666666,9.26,26.657142857142862,0.38333333333333336,,,,,,,1.0,,1.0,,2.0,,,0.047619047619047616,,0.058823529411764705,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630846,1610612760,Olivier Sarr,Olivier Sarr,1630846,OKC,4287.0,71.0,,144.0,148.0,36.0,48.0,23.0,292.0,2.0,7.0,6.0,3.0,2.0,2.0,,1.0,4,,,,4.0,9.0,1.0,6,3.0,14.0,165.0,6.0,,1.0,4.0,,1.0,,2.0,6.0,2.0,3.0,,4,1.0,,2.0,1.0,3.0,1.0,1.0,1.0,7.0,7.0,2.0,4.0,,6.0,10.0,16.0,,,,6.0,11.0,5.0,3.0,2.0,,5.0,3.0,5.0,3.0,2.0,36.0,1.0,,0.75,1.0,1.0,0.16666666666666666,,0.16666666666666666,0.4444444444444444,0.25,0.36666666666666664,0.2,0.4375,0.2,0.4,,,10.734463276836157,,0.11764705882352941,0.17073170731707318,0.0625,0.09090909090909091,0.11764705882352941,0.1111111111111111,0.0625,0.047619047619047616,0.09090909090909091,0.6,0.4666666666666667,0.2857142857142857,0.2857142857142857,0.13333333333333333,1.0,1.0,1.0,,0.26666666666666666,0.25,0.25,1.0,1.0,,0.6,,,0.8666666666666667,0.25,0.5762566666666668,0.6327333333333334,0.58661,0.125,0.2,0.14285714285714285,1.5666666666666667,25.55,0.25,,2.0,,1.0,,,3.0,2.0,2.0,,3.0,1.0,,0.06818181818181818,0.2631578947368421,0.07894736842105263,0.2,,0.2,0.13333333333333333,,,,0.2,,1.0,,,1.0,,2.0,2.0,,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,,0.16666666666666666,,,0.14285714285714285,1.0,,,0.3333333333333333,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.5,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630581,1610612760,Josh Giddey,Josh Giddey,1630581,OKC,1598.0,27.0,4.0,50.0,54.0,10.0,16.0,11.0,104.0,1.0,2.0,,,4.0,6.0,,,3,1.0,,,5.0,8.0,,3,1.0,11.0,53.0,1.0,1.0,2.0,2.0,,,,4.0,4.0,6.0,,,3,,1.0,2.0,3.0,5.0,2.0,1.0,1.0,13.0,,4.0,1.0,,5.0,1.0,6.0,2.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,4.0,10.0,,,0.4,0.5,,,,,0.625,1.0,0.45454545454545453,1.0,0.5,1.0,0.2727272727272727,0.125,0.16666666666666666,19.402985074626866,,0.07692307692307693,,0.23529411764705882,0.16666666666666666,0.030303030303030304,,0.2,0.23076923076923078,0.25,,0.18181818181818182,0.5,0.5,0.5454545454545454,0.6666666666666666,0.8,0.25,,0.2727272727272727,,,,,0.5,,,,0.45454545454545453,,0.470409090909091,0.5736,0.3728,0.09090909090909091,0.125,0.36363636363636365,6.85,25.866666666666664,0.2,,,,,1.0,,1.0,1.0,1.0,,2.0,,,0.08333333333333333,,0.09090909090909091,,,0.2,,,,,,,,,,1.0,,2.0,2.0,,1.0,0.5,0.5,,,,,,,0.18181818181818182,1.0,,,0.5,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631114,1610612760,Jalen Williams,Jalen Williams,1631114,OKC,1949.0,32.0,-1.0,65.0,67.0,19.0,21.0,10.0,132.0,5.0,9.0,2.0,3.0,3.0,5.0,3.0,2.0,2,1.0,,,10.0,17.0,2.0,2,5.0,31.0,86.0,2.0,1.0,2.0,4.0,,,3.0,7.0,6.0,14.0,6.0,,2,2.0,2.0,1.0,4.0,5.0,2.0,1.0,,14.0,1.0,1.0,2.0,1.0,4.0,3.0,7.0,,,,1.0,1.0,6.0,5.0,3.0,,,,,,7.0,19.0,,,0.3,0.3333333333333333,1.0,1.0,,1.0,0.5882352941176471,0.5,0.6842105263157895,0.5,0.7380952380952381,0.7,0.10526315789473684,0.11764705882352941,,29.11392405063291,0.16666666666666666,0.14285714285714285,0.047619047619047616,0.08333333333333333,0.11538461538461539,0.08823529411764706,,0.3333333333333333,0.125,,,0.47368421052631576,0.5555555555555556,0.7142857142857143,0.2631578947368421,0.6,0.6,,0.15789473684210525,0.10526315789473684,1.0,1.0,1.0,0.6666666666666666,0.3333333333333333,0.75,,,0.5789473684210527,1.0,0.5113184210526316,0.632,0.5089,0.14285714285714285,0.15789473684210525,0.22580645161290322,6.705882352941176,26.8,0.2923076923076923,,,,,2.0,,2.0,1.0,1.0,1.0,2.0,1.0,0.2222222222222222,0.15384615384615385,0.07692307692307693,0.1,,,0.2,,,,,,,1.0,2.0,1.0,1.0,1.0,5.0,2.0,1.0,0.5,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.6666666666666666,,0.5,1.0,1.0,0.16129032258064516,1.0,,,0.5,1.0,,,,1.0,,,0.6,,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631172,1610612760,Ousmane Dieng,Ousmane Dieng,1631172,OKC,1893.0,32.0,6.0,63.0,63.0,18.0,28.0,9.0,126.0,3.0,3.0,1.0,,2.0,4.0,1.0,1.0,6,1.0,,4.0,5.0,8.0,2.0,8,,16.0,65.0,1.0,2.0,1.0,2.0,,5.0,,2.0,8.0,2.0,6.0,,6,1.0,,1.0,2.0,3.0,2.0,,1.0,8.0,1.0,2.0,2.0,,4.0,1.0,5.0,1.0,1.0,,,1.0,,,,,,,,,2.0,18.0,,,0.8,0.8,1.0,0.25,,0.25,0.625,0.5,0.5,0.14285714285714285,0.5,0.14285714285714285,0.5,,,25.0,,0.15384615384615385,0.08333333333333333,0.16666666666666666,0.16,0.027777777777777776,,0.25,0.16666666666666666,0.16666666666666666,,0.1875,1.0,1.0,0.25,0.5,0.5,0.5,0.0625,0.375,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,0.3333333333333333,,0.5714285714285714,,0.6875,0.16666666666666666,0.50534375,0.50445,0.46566428571428575,,,0.125,7.9624999999999995,26.2625,0.2857142857142857,1.0,2.0,,1.0,,,,,,,3.0,,,,0.3333333333333333,,,,,0.125,0.5,0.5,1.0,0.14285714285714285,,1.0,,,1.0,,2.0,,,1.0,0.3333333333333333,0.3333333333333333,,,,1.0,,,0.125,3.0,1.0,,1.0,2.0,,,,,,,1.0,,1.0,,,,,1.0,1.0,0.3333333333333333,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631119,1610612760,Jaylin Williams,Jaylin Williams,1631119,OKC,2.0,,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630322,1610612760,Lindy Waters III,Lindy Waters III,1630322,OKC,1100.0,18.0,-5.0,38.0,40.0,2.0,7.0,6.0,78.0,,,,,,,,,6,,,1.0,,,,7,,,49.0,,,,,,1.0,,,,,,,6,,,1.0,,1.0,,1.0,,2.0,,1.0,2.0,,3.0,,3.0,,,,1.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,1.0,,,15.909090909090908,,0.2857142857142857,,0.14285714285714285,0.21428571428571427,,,0.5,,0.25,,,,,,,,,,0.8571428571428571,,,,,,,1.0,,1.0,,0.5106,,0.5106,,,,,25.900000000000002,0.05263157894736842,,1.0,,,,,,,,,,,,,,,0.2,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
