EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,PtsUnassisted2s,DefThreePtRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,Fouls,Transition Take Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,Fg2Pct,EfgPct,TsPct,Usage,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,DefTwoPtRebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyEfgPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefTwoPtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,PenaltyPointsPct,Avg3ptShotDistance,SecondChanceOffPoss,ShortMidRangeFGM,ShortMidRangeFGA,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,Fg2aBlocked,Arc3Assists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,BadPassSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,PenaltyTurnovers,ShootingFouls,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3PctAssisted,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyCorner3FGA,SecondChanceFG2M,SecondChanceFG2A,ShortMidRangeAssists,FTDefRebounds,SelfOReb,BadPassTurnovers,Offensive Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,DefFTReboundPct,OffAtRimReboundPct,SelfORebPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,SecondChanceShotQualityAvg,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Travels,3SecondViolations,SecondChanceFg3Pct,AtRimPctBlocked,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,Loose Ball Fouls,Charge Fouls Drawn,OffCorner3ReboundPct,PtsPutbacks,OffLongMidRangeReboundPct,on,HeaveAttempts,Fg3aBlocked,LongMidRangeAssists,FTOffRebounds,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,LongMidRangePctAssisted,ThreePtShootingFoulsDrawnPct,Blocked3s,BlockedArc3,BlockedCorner3,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,DefensiveGoaltends,Defensive 3 Seconds Violations,Clear Path Fouls,OffensiveGoaltends
1627759,1610612738,Jaylen Brown,Jaylen Brown,1627759,BOS,238.0,4.0,-7,7.0,8,1.0,1.0,15,1.0,1.0,1.0,1.0,2.0,1.0,3.0,12,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,0.5,0.5,42.857142857142854,1.0,0.25,1.0,0.5,1.0,1.0,0.5,0.5,0.54095,0.3333333333333333,0.3333333333333333,8.1,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,713.0,12.0,-3,25.0,25,7.0,17.0,50,2.0,2.0,,2.0,2.0,4.0,14.0,30,,,2.0,2.0,,,1.0,,2.0,4.0,1.0,7.0,1.0,0.7142857142857143,0.7777777777777778,40.0,,0.13333333333333333,,0.2857142857142857,1.0,1.0,,1.0,0.5980428571428572,0.125,0.3333333333333333,0.85,0.28,1.0,1.0,1.0,4.0,1.0,2.0,2.0,5.0,1.0,2.0,4.0,7.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,0.5,0.4,0.5,0.4,0.75,0.875,0.7142857142857143,1.0,0.2857142857142857,1.0,0.16666666666666666,1.0,0.14285714285714285,1.0,1.0,1.0,0.5714285714285714,0.25,0.25,1.0,0.5,0.25,0.53355,0.5,25.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628382,1610612738,Justin Jackson,Justin Jackson,1628382,BOS,6444.0,107.0,-71,221.0,228,70.0,101.0,449,1.0,2.0,1.0,2.0,7.0,1.0,20.0,256,2.0,8.0,15.0,17.0,4.0,,7.0,,2.0,2.0,1.0,70.0,0.2857142857142857,0.35185185185185186,0.35714285714285715,12.448132780082986,0.16666666666666666,0.1282051282051282,0.17073170731707318,0.07407407407407407,0.5,0.5,0.037037037037037035,0.8148148148148148,0.5266407407407407,0.03571428571428571,0.125,8.385714285714284,0.3167420814479638,1.0,6.0,4.0,14.0,2.0,3.0,5.0,20.0,2.0,3.0,,8.0,2.0,12.0,3.0,14.0,4.0,6.0,3.0,9.0,,6.0,21.0,7.0,,,2.0,,8.0,,0.5,0.5,0.8,0.25,0.6666666666666666,0.25,0.5714285714285714,0.5714285714285714,0.7407407407407407,,0.10144927536231885,0.09090909090909091,0.05405405405405406,1.0,0.2222222222222222,0.16666666666666666,0.16666666666666666,1.0,0.5185185185185185,0.2857142857142857,0.2857142857142857,0.42857142857142855,0.6666666666666666,0.2857142857142857,0.45345714285714284,0.4,25.545,17.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,4.0,2.0,1.0,0.25,0.5,0.14285714285714285,0.25,0.022727272727272728,0.014925373134328358,0.018018018018018018,0.0625,0.018867924528301886,0.3,0.14285714285714285,0.5,0.14814814814814814,0.25,0.3333333333333333,0.75,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628436,1610612738,Luke Kornet,Luke Kornet,1628436,BOS,4433.0,74.0,-43,155.0,160,51.0,79.0,315,14.0,19.0,,15.0,22.0,1.0,34.0,177,2.0,4.0,10.0,13.0,1.0,,11.0,,2.0,2.0,1.0,51.0,0.6818181818181818,0.6875,0.68,16.265060240963855,0.10526315789473684,0.09523809523809523,0.09375,0.7916666666666666,0.7368421052631579,0.7368421052631579,,0.875,0.6283395833333333,0.04,0.043478260869565216,2.604545454545455,0.32903225806451614,1.0,2.0,,,,,1.0,2.0,,1.0,,14.0,28.0,3.0,,,,4.0,5.0,9.0,1.0,3.0,23.0,4.0,1.0,,2.0,,14.0,,0.9333333333333333,0.9333333333333333,1.0,0.5,,0.5,0.6363636363636364,0.6363636363636364,0.08333333333333333,0.5,0.08695652173913043,0.2,0.07142857142857142,1.0,0.08333333333333333,0.5,0.5,1.0,,,,,,,0.6860681818181817,0.4117647058823529,22.9,9.0,1.0,3.0,,2.0,7.0,10.0,,4.0,2.0,1.0,3.0,1.0,,1.0,,10.0,6.0,2.0,4.0,6.0,2.0,,0.7,0.25,,,0.03125,0.05,0.041666666666666664,,0.058823529411764705,,0.16666666666666666,0.3333333333333333,0.125,0.3333333333333333,0.3333333333333333,,0.058823529411764705,1.0,4.0,7.0,9.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,0.25,0.25,0.4,0.0625,0.125,1.0,0.25,1.0,0.8181818181818182,0.7777777777777778,0.09090909090909091,0.78015,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630202,1610612738,Payton Pritchard,Payton Pritchard,1630202,BOS,5984.0,100.0,-74,205.0,210,60.0,89.0,415,3.0,9.0,6.0,6.0,24.0,5.0,44.0,241,6.0,6.0,10.0,12.0,3.0,,6.0,,4.0,8.0,4.0,60.0,0.25,0.38235294117647056,0.4,28.88888888888889,0.13636363636363635,0.09523809523809523,0.13513513513513514,0.17647058823529413,0.3333333333333333,0.375,0.11764705882352941,0.7058823529411765,0.5044705882352941,0.07272727272727272,0.14285714285714285,7.612500000000001,0.2926829268292683,4.0,7.0,5.0,20.0,1.0,4.0,9.0,27.0,2.0,5.0,,8.0,6.0,24.0,3.0,20.0,5.0,8.0,9.0,17.0,2.0,7.0,43.0,4.0,6.0,3.0,10.0,,8.0,,0.5,0.5,0.8888888888888888,0.3333333333333333,0.4,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5294117647058824,0.6,0.06557377049180328,0.05,0.0967741935483871,0.6666666666666666,0.13725490196078433,0.5714285714285714,0.5714285714285714,0.75,0.39215686274509803,0.25,0.25,0.3333333333333333,0.25,0.25,0.422175,0.18181818181818182,26.01481481481482,17.0,2.0,9.0,,14.0,1.0,7.0,2.0,7.0,1.0,1.0,2.0,3.0,2.0,4.0,3.0,3.0,1.0,1.0,,1.0,,1.0,0.14285714285714285,1.0,0.08333333333333333,0.1111111111111111,0.022727272727272728,0.015625,0.018518518518518517,,0.019230769230769232,,0.14285714285714285,,0.17647058823529413,0.2222222222222222,0.25,1.0,0.3181818181818182,,,1.0,1.0,1.0,1.0,1.0,1.0,,,3.0,,1.0,1.0,,0.05,,,,,0.08333333333333333,1.0,0.08333333333333333,0.5852499999999999,1.0,2.0,3.0,1.0,2.0,3.0,4.0,6.0,1.0,1.0,0.6666666666666666,0.1111111111111111,0.5,0.16666666666666666,0.16666666666666666,0.42857142857142855,0.6666666666666666,0.5,0.42857142857142855,0.6666666666666666,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628401,1610612738,Derrick White,Derrick White,1628401,BOS,836.0,14.0,4,26.0,30,9.0,12.0,56,1.0,1.0,,2.0,3.0,,7.0,24,4.0,,1.0,1.0,,,,,1.0,,,9.0,0.6666666666666666,0.5833333333333334,0.5833333333333334,25.925925925925924,,0.05263157894736842,,0.16666666666666666,1.0,1.0,,0.6666666666666666,0.521375,,,7.333333333333333,0.34615384615384615,,,1.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,,3.0,,3.0,,3.0,1.0,2.0,2.0,4.0,,2.0,10.0,1.0,1.0,,1.0,,3.0,,,,1.0,0.3333333333333333,0.5,0.3333333333333333,0.75,0.75,0.5,1.0,0.07692307692307693,,0.2,,,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,0.3333333333333333,0.463125,0.42857142857142855,28.633333333333336,1.0,1.0,2.0,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,0.5,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629684,1610612738,Grant Williams,Grant Williams,1629684,BOS,1072.0,18.0,-23,34.0,38,16.0,17.0,72,1.0,1.0,,1.0,1.0,1.0,6.0,50,,,3.0,3.0,,,,,2.0,2.0,1.0,16.0,1.0,0.625,0.6,13.513513513513514,,0.10526315789473684,,0.25,1.0,1.0,,1.0,0.49045000000000005,0.2,0.5,2.8,0.47058823529411764,,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,2.0,3.0,,2.0,1.0,,,,,,,2.0,,,,,6.0,,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.25,1.0,0.75,,0.13333333333333333,0.2,0.1,1.0,0.25,,,,0.5,0.5,0.5,0.5,1.0,0.5,0.45695,1.0,26.46666666666667,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630573,1610612738,Sam Hauser,Sam Hauser,1630573,BOS,5705.0,95.0,-57,197.0,204,66.0,96.0,401,2.0,3.0,,2.0,3.0,1.0,41.0,221,2.0,10.0,16.0,18.0,1.0,1.0,5.0,,3.0,4.0,2.0,66.0,0.6666666666666666,0.5555555555555556,0.5394736842105263,20.0,0.23255813953488372,0.1523809523809524,0.19444444444444445,0.08333333333333333,0.6666666666666666,0.6666666666666666,,1.0,0.5377916666666667,0.05263157894736842,0.4,2.1999999999999997,0.3350253807106599,3.0,6.0,9.0,27.0,3.0,8.0,12.0,33.0,3.0,10.0,1.0,10.0,2.0,36.0,,27.0,9.0,3.0,1.0,4.0,,3.0,9.0,6.0,5.0,4.0,5.0,,10.0,,0.5,0.5,1.0,0.36363636363636365,0.3,0.36363636363636365,0.45,0.45454545454545453,0.9166666666666666,1.0,0.0967741935483871,0.1,0.09375,0.5,0.16666666666666666,0.5,0.5,1.0,0.75,0.3333333333333333,0.3333333333333333,0.8,0.375,0.3333333333333333,0.516345,0.24390243902439024,25.51515151515152,15.0,,,,3.0,,,,1.0,1.0,1.0,2.0,,,,2.0,3.0,2.0,1.0,1.0,2.0,,,,0.75,,,0.02564102564102564,0.01639344262295082,0.02,,0.020833333333333332,0.1,0.42857142857142855,,,,,1.0,0.07317073170731707,,,,,2.0,,,,,,1.0,,,0.75,,0.05263157894736842,,,,,,,0.2,,,,,,1.0,2.0,1.0,2.0,,,0.5,,,,,,,,1.0,0.5,1.0,,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203943,1610612738,Noah Vonleh,Noah Vonleh,203943,BOS,3003.0,50.0,-46,106.0,106,38.0,58.0,212,,1.0,2.0,2.0,4.0,,4.0,125,2.0,3.0,11.0,13.0,,,8.0,,,,,38.0,0.5,0.3333333333333333,0.3333333333333333,7.758620689655173,0.13636363636363635,0.21153846153846154,0.14285714285714285,0.16666666666666666,,,0.3333333333333333,0.5,0.4275083333333333,,,9.175,0.3584905660377358,,1.0,,1.0,,,,2.0,,,,2.0,2.0,,,1.0,,1.0,3.0,4.0,2.0,1.0,11.0,8.0,,,3.0,,2.0,,0.5,0.5,,,,,1.0,1.0,0.3333333333333333,,0.26666666666666666,0.09090909090909091,0.26666666666666666,,0.16666666666666666,,,,0.16666666666666666,,,,,,0.3714,0.5,25.1,10.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,2.0,,2.0,3.0,1.0,4.0,2.0,,2.0,2.0,2.0,,1.0,,,,0.05,0.034482758620689655,0.04081632653061224,0.1111111111111111,0.04,0.75,,1.0,0.16666666666666666,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,0.5,0.5,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203935,1610612738,Marcus Smart,Marcus Smart,203935,BOS,19.0,,-2,,1,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
