EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,PtsAssisted2s,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Fouls,FoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,AtRimFG3AFrequency,ShotQualityAvg,Avg2ptShotDistance,PenaltyOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,FTDefRebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Offensive Fouls,Transition Take Fouls,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffThreePtReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,PenaltyFG3M,PtsUnassisted3s,NonHeaveArc3FGM,Fg3aBlocked,ShortMidRangeAssists,SelfOReb,LostBallSteals,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Defensive 3 Seconds Violations,PenaltyFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,SelfORebPct,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Corner3Assists,Charge Fouls,Loose Ball Fouls,Transition Take Fouls Drawn,BlockedAtRim,RecoveredBlocks,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,BlocksRecoveredPct,PenaltyCorner3FGM,PenaltyCorner3FGA,HeaveAttempts,LongMidRangeAssists,Travels,Blocked3s,BlockedCorner3,BlockedLongMidRange,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Charge Fouls Drawn,Offensive Fouls Drawn,LongMidRangePctAssisted,StepOutOfBoundsTurnovers,FTOffRebounds,OffFTReboundPct,on,3pt And 1 Free Throw Trips,BlockedArc3,DefensiveGoaltends,Corner3PctBlocked,OffensiveGoaltends,3SecondViolations
1627751,1610612761,Jakob Poeltl,Jakob Poeltl,1627751,TOR,429.0,7,1.0,15,15,9,1,30,1.0,1.0,3.0,3.0,4.0,4.0,8.0,15.0,8.0,1.0,1.0,2.0,3.0,1.0,4,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,0.5,0.3333333333333333,0.25,0.375,0.2,0.3333333333333333,1.0,1.0,0.25,1.0,1.0,1.0,0.75,1.0,1.0,1.0,0.25,0.531725,5.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1627783,1610612761,Pascal Siakam,Pascal Siakam,1627783,TOR,4479.0,75,-17.0,151,151,51,21,302,9.0,11.0,8.0,15.0,23.0,41.0,57.0,180.0,4.0,1.0,7.0,3.0,12.0,2.0,14,6.0,18.0,,,,,0.08695652173913043,0.09090909090909091,0.5609756097560976,0.532608695652174,0.5588235294117647,33.9080459770115,0.1111111111111111,0.02564102564102564,0.1891891891891892,0.15625,0.025974025974025976,,0.16666666666666666,0.125,0.2391304347826087,0.8181818181818182,0.9,0.2222222222222222,0.32608695652173914,0.5333333333333333,0.5714285714285714,,0.34782608695652173,0.46995217391304345,10.339024390243901,37.0,3.0,3.0,3.0,3.0,6.0,15.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,5.0,8.0,5.0,6.0,1.0,2.0,1.0,14.0,5.0,11.0,2.0,2.0,12.0,42.0,3.0,2.0,4.0,2.0,5.0,4.0,9.0,4.0,5.0,22.0,1.0,2.0,3.0,3.0,4.0,1.0,3.0,4.0,1.0,1.0,8.0,1.0,3.0,2.0,2.0,1.0,1.0,12.0,2.0,6.0,1.0,12.0,37.0,1.0,1.0,0.2,0.5,0.2,0.8333333333333334,0.45454545454545453,0.8125,0.38461538461538464,0.875,0.4,0.10869565217391304,0.04878048780487805,0.09090909090909091,0.06666666666666667,0.5,0.5,0.02631578947368421,0.08333333333333333,0.1,0.07692307692307693,0.20689655172413793,0.32608695652173914,0.4,0.4,0.021739130434782608,1.0,1.0,1.0,0.08695652173913043,0.375,1.0,0.125,1.0,1.0,0.125,0.23076923076923078,1.0,0.15384615384615385,0.5621916666666666,0.4657923076923077,0.12,0.13333333333333333,0.24561403508771928,0.21052631578947367,25.08,0.24503311258278146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1627832,1610612761,Fred VanVleet,Fred VanVleet,1627832,TOR,3427.0,57,-31.0,115,119,57,15,234,,2.0,2.0,5.0,2.0,8.0,31.0,144.0,,1.0,3.0,2.0,5.0,1.0,6,2.0,5.0,,,,,,,0.25,0.5,0.58,23.484848484848484,0.08333333333333333,0.037037037037037035,0.1111111111111111,0.09803921568627451,0.018867924528301886,,0.2,0.3333333333333333,0.09090909090909091,,,,0.22727272727272727,0.4,0.4,,0.7272727272727273,0.496795238095238,8.975,38.0,,1.0,,,,1.0,,,,,14.0,2.0,7.0,6.0,14.0,9.0,,2.0,2.0,2.0,,6.0,2.0,2.0,7.0,2.0,15.0,4.0,12.0,,14.0,1.0,11.0,1.0,12.0,1.0,6.0,25.0,,,5.0,2.0,3.0,2.0,2.0,3.0,,1.0,6.0,1.0,2.0,1.0,1.0,,,10.0,1.0,3.0,,15.0,37.0,,0.6666666666666666,0.42857142857142855,1.0,0.42857142857142855,,1.0,0.75,0.7222222222222222,0.75,0.7777777777777778,0.6363636363636364,0.125,,,0.5,,,0.14285714285714285,,,0.08333333333333333,0.045454545454545456,,,,,,,0.6363636363636364,0.25,,,,,0.5,,,0.7777777777777778,0.47424999999999995,0.5039125,0.16,0.3,0.1935483870967742,0.4838709677419355,27.807142857142857,0.33043478260869563,6.0,2.0,3.0,3.0,6.0,6.0,1.0,5.0,1.0,3.0,2.0,1.0,1.0,0.42857142857142855,0.07142857142857142,1.0,0.07142857142857142,0.09090909090909091,0.42857142857142855,0.46153846153846156,0.6666666666666666,1.0,1.0,0.42857142857142855,0.42857142857142855,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
1630173,1610612761,Precious Achiuwa,Precious Achiuwa,1630173,TOR,5054.0,84,-28.0,173,172,48,36,345,9.0,14.0,2.0,13.0,11.0,27.0,34.0,202.0,12.0,6.0,11.0,10.0,21.0,13.0,34,6.0,8.0,2.0,,2.0,1.0,0.5454545454545454,0.75,0.4074074074074074,0.3787878787878788,0.425,21.126760563380284,0.25,0.10526315789473684,0.2619047619047619,0.25609756097560976,0.13829787234042554,0.09090909090909091,0.18181818181818182,0.125,0.42424242424242425,0.6428571428571429,0.6923076923076923,0.5555555555555556,0.3939393939393939,0.15384615384615385,0.2,0.5,0.6060606060606061,0.5382833333333333,4.629629629629629,51.0,2.0,2.0,3.0,4.0,,,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,6.0,9.0,3.0,4.0,1.0,2.0,5.0,14.0,4.0,7.0,1.0,5.0,13.0,10.0,3.0,6.0,3.0,4.0,2.0,2.0,4.0,1.0,2.0,10.0,7.0,,2.0,1.0,2.0,,1.0,4.0,3.0,1.0,6.0,1.0,1.0,,,,,14.0,1.0,6.0,2.0,13.0,51.0,1.0,1.0,0.16666666666666666,0.5,0.16666666666666666,0.75,0.5714285714285714,0.75,0.5,0.7,0.5,0.18181818181818182,0.14814814814814814,0.07142857142857142,0.23076923076923078,0.3333333333333333,,0.1891891891891892,0.10526315789473684,0.125,0.26666666666666666,0.29411764705882354,,,,0.09090909090909091,0.3333333333333333,0.3333333333333333,1.0,0.09090909090909091,0.3333333333333333,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,0.5,0.75,0.125,0.43860000000000005,0.49689375,0.15789473684210525,0.1875,0.4117647058823529,0.38235294117647056,24.866666666666664,0.2947976878612717,,,,,,,,,3.0,1.0,,,,,,,,0.17647058823529413,,,,,,,,,1.0,1.0,1.0,1.0,2.0,2.0,0.1111111111111111,0.20689655172413793,0.6666666666666666,1.0,,,,,,,,,,,,,,,,,,True,,,,,,
1630625,1610612761,Dalano Banton,Dalano Banton,1630625,TOR,15548.0,259,-41.0,530,532,216,79,1062,28.0,36.0,6.0,25.0,35.0,70.0,131.0,607.0,44.0,9.0,14.0,17.0,31.0,9.0,40,31.0,19.0,11.0,5.0,12.0,2.0,0.6285714285714286,0.6666666666666666,0.5,0.4872881355932203,0.51171875,23.113964686998393,0.16037735849056603,0.06040268456375839,0.11023622047244094,0.13304721030042918,0.03488372093023256,0.045454545454545456,0.1702127659574468,0.08333333333333333,0.3050847457627119,0.7777777777777778,0.8235294117647058,0.75,0.211864406779661,0.24,0.2727272727272727,0.16666666666666666,0.711864406779661,0.5357788793103446,6.145714285714286,179.0,5.0,7.0,6.0,11.0,1.0,9.0,3.0,12.0,,,36.0,4.0,8.0,15.0,48.0,16.0,6.0,9.0,,4.0,,12.0,11.0,22.0,13.0,7.0,41.0,26.0,39.0,4.0,35.0,5.0,18.0,11.0,29.0,8.0,12.0,69.0,,,13.0,8.0,8.0,3.0,3.0,8.0,1.0,5.0,16.0,2.0,4.0,18.0,,,1.0,22.0,2.0,10.0,2.0,39.0,177.0,1.0,0.8666666666666667,0.3125,,0.3191489361702128,0.6666666666666666,0.5,0.46153846153846156,0.4857142857142857,0.46153846153846156,0.5256410256410257,0.4067796610169492,0.07142857142857142,0.05555555555555555,0.12,0.5,,,0.06521739130434782,,0.15555555555555556,0.11650485436893204,0.07627118644067797,0.1111111111111111,0.1111111111111111,0.1016949152542373,0.25,0.25,1.0,0.3050847457627119,0.5384615384615384,0.7142857142857143,,,,0.3076923076923077,0.3142857142857143,0.5454545454545454,0.22857142857142856,0.5917,0.4973411764705883,0.07936507936507936,0.1282051282051282,0.0916030534351145,0.31297709923664124,26.975000000000005,0.33773584905660375,12.0,,2.0,4.0,6.0,12.0,1.0,4.0,3.0,5.0,,,,0.3076923076923077,0.020833333333333332,,0.027777777777777776,0.05172413793103448,0.3333333333333333,0.34285714285714286,0.8333333333333334,,,0.25,0.34285714285714286,,3.0,1.0,2.0,,5.0,4.0,0.06779661016949153,,0.14285714285714285,0.3333333333333333,2.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,0.4,0.14285714285714285,0.4,,,,,,,True,,,,,,
1628449,1610612761,Chris Boucher,Chris Boucher,1628449,TOR,6735.0,112,-29.0,225,227,89,29,452,13.0,16.0,2.0,6.0,16.0,25.0,63.0,270.0,16.0,6.0,7.0,6.0,16.0,9.0,25,17.0,14.0,2.0,1.0,3.0,1.0,0.5,0.6153846153846154,0.64,0.5108695652173914,0.5727272727272728,22.307692307692307,0.13043478260869565,0.09836065573770492,0.14,0.13541666666666666,0.08035714285714286,0.08,0.19047619047619047,0.14285714285714285,0.34782608695652173,0.8125,0.9285714285714286,0.5384615384615384,0.13043478260869565,0.3333333333333333,0.3333333333333333,0.5,0.8043478260869565,0.5710619565217392,4.835999999999999,84.0,5.0,6.0,5.0,6.0,1.0,3.0,2.0,10.0,,2.0,11.0,,5.0,5.0,21.0,16.0,5.0,7.0,,2.0,6.0,16.0,7.0,11.0,9.0,9.0,29.0,16.0,15.0,6.0,11.0,2.0,2.0,,2.0,,2.0,4.0,3.0,3.0,5.0,5.0,3.0,,1.0,,,2.0,3.0,,,9.0,,1.0,4.0,20.0,2.0,8.0,3.0,29.0,84.0,3.0,1.0,0.23809523809523808,,0.23809523809523808,0.7142857142857143,0.6363636363636364,0.5555555555555556,0.5,0.6666666666666666,0.6041666666666666,0.45652173913043476,0.08,0.125,,1.0,0.5,0.058823529411764705,0.1875,,,0.13953488372093023,0.06521739130434782,0.3333333333333333,0.3333333333333333,0.21739130434782608,0.2,0.2,1.0,0.2391304347826087,0.6666666666666666,0.8333333333333334,0.2222222222222222,,,,0.3,0.8333333333333334,0.25,0.6740666666666667,0.5562025,0.15384615384615385,0.25806451612903225,0.25396825396825395,0.4603174603174603,25.00476190476191,0.37333333333333335,3.0,,2.0,2.0,,3.0,,,,,,,,0.2222222222222222,,,,,0.2727272727272727,0.2727272727272727,1.0,,,0.4,0.2727272727272727,,,,,,1.0,2.0,0.05,0.08571428571428572,0.2,0.6666666666666666,,4.0,,,,1.0,1.0,,,0.2,,1.0,1.0,,,,,True,,,,,,
1630201,1610612761,Malachi Flynn,Malachi Flynn,1630201,TOR,4865.0,81,3.0,168,162,82,26,330,4.0,7.0,3.0,8.0,7.0,21.0,52.0,183.0,8.0,1.0,6.0,2.0,8.0,2.0,10,8.0,5.0,,,,2.0,0.5714285714285714,0.5714285714285714,0.3333333333333333,0.618421052631579,0.6190476190476191,22.727272727272727,0.06896551724137931,0.02,0.16666666666666666,0.12307692307692308,0.023255813953488372,0.0625,0.07692307692307693,0.2,0.18421052631578946,0.5714285714285714,0.8,0.5,0.21052631578947367,0.375,0.42857142857142855,0.6666666666666666,0.631578947368421,0.48548815789473676,9.823809523809524,69.0,,1.0,3.0,3.0,,6.0,,1.0,,,16.0,1.0,6.0,11.0,17.0,5.0,,1.0,1.0,1.0,,3.0,4.0,9.0,7.0,4.0,24.0,6.0,27.0,,16.0,3.0,6.0,1.0,7.0,1.0,4.0,15.0,1.0,,3.0,2.0,1.0,,,2.0,1.0,1.0,3.0,,2.0,4.0,,,,8.0,,2.0,2.0,24.0,69.0,2.0,0.8181818181818182,0.6470588235294118,1.0,0.6470588235294118,,0.4444444444444444,0.75,0.625,0.75,0.631578947368421,0.4473684210526316,0.14285714285714285,0.2857142857142857,0.125,0.3333333333333333,,0.027777777777777776,,,,0.16129032258064516,0.15789473684210525,,,0.02631578947368421,,,,0.42105263157894735,0.5,,,,,0.5,0.1875,1.0,0.375,0.49515,0.474684375,0.05,0.08695652173913043,0.057692307692307696,0.46153846153846156,26.34705882352941,0.4107142857142857,11.0,1.0,4.0,4.0,6.0,11.0,,2.0,1.0,1.0,,,,0.5714285714285714,,,,0.058823529411764705,0.6875,0.6875,0.8181818181818182,1.0,1.0,0.6666666666666666,0.6875,,,1.0,1.0,,,,,0.04,0.2,,,1.0,,,,,,,,0.0625,,,,,,,,True,,,,,,
1630567,1610612761,Scottie Barnes,Scottie Barnes,1630567,TOR,5458.0,91,-6.0,183,184,70,28,367,6.0,11.0,1.0,3.0,11.0,21.0,29.0,213.0,8.0,3.0,6.0,3.0,9.0,4.0,13,3.0,3.0,3.0,1.0,4.0,1.0,0.36363636363636365,0.36363636363636365,0.5238095238095238,0.4166666666666667,0.453125,18.51851851851852,0.07894736842105263,0.061224489795918366,0.13953488372093023,0.1111111111111111,0.047058823529411764,,0.07692307692307693,0.09090909090909091,0.36666666666666664,0.5454545454545454,0.6,0.5,0.1,0.3333333333333333,0.3333333333333333,,0.6666666666666666,0.5019416666666666,8.619047619047619,46.0,,2.0,1.0,3.0,4.0,7.0,,2.0,,,7.0,,3.0,1.0,9.0,4.0,,2.0,,,4.0,4.0,1.0,4.0,3.0,,5.0,14.0,3.0,,7.0,1.0,7.0,8.0,15.0,7.0,6.0,38.0,1.0,,6.0,3.0,4.0,,4.0,4.0,1.0,,8.0,2.0,3.0,2.0,,,,5.0,1.0,3.0,,5.0,44.0,,1.0,0.1111111111111111,,0.1111111111111111,,0.25,,0.35714285714285715,0.5,0.35714285714285715,0.3,0.047619047619047616,0.09090909090909091,,0.5,,0.027777777777777776,0.13333333333333333,0.1,0.08695652173913043,0.15625,0.23333333333333334,0.5714285714285714,0.5714285714285714,0.06666666666666667,,,,0.23333333333333334,1.0,,,,,,0.42857142857142855,0.3333333333333333,0.42857142857142855,0.56845,0.5083071428571428,0.09375,0.13043478260869565,0.13793103448275862,0.1724137931034483,25.78888888888889,0.25136612021857924,1.0,,1.0,1.0,,1.0,,1.0,1.0,3.0,,,,0.3333333333333333,,,,0.058823529411764705,0.14285714285714285,0.14285714285714285,1.0,,,0.3333333333333333,0.14285714285714285,,1.0,,,,2.0,3.0,0.047619047619047616,,,0.75,,,,,2.0,1.0,1.0,,,,,,,0.25,,,,True,,,,,,
1627823,1610612761,Juancho Hernangomez,Juancho Hernangomez,1627823,TOR,4186.0,70,21.0,146,147,52,21,293,4.0,5.0,,,4.0,5.0,16.0,148.0,6.0,1.0,7.0,5.0,13.0,3.0,16,4.0,3.0,2.0,1.0,2.0,,0.75,1.0,0.8,0.6363636363636364,0.6153846153846154,9.411764705882353,0.20833333333333334,0.02702702702702703,0.2,0.2033898305084746,0.04285714285714286,,0.23076923076923078,0.2,0.45454545454545453,0.8,0.8,0.75,,,,,1.0,0.5432909090909092,1.64,66.0,2.0,3.0,,,,,1.0,1.0,,,5.0,,2.0,2.0,6.0,2.0,2.0,3.0,,,,4.0,,,3.0,1.0,4.0,2.0,6.0,2.0,5.0,,3.0,5.0,8.0,3.0,3.0,21.0,2.0,1.0,4.0,4.0,3.0,,1.0,,,2.0,3.0,,2.0,2.0,,,,4.0,,2.0,,4.0,66.0,,1.0,0.3333333333333333,,0.3333333333333333,0.6666666666666666,,0.6666666666666666,0.5,0.6666666666666666,0.5,0.5454545454545454,,,,1.0,0.16666666666666666,0.06060606060606061,,,0.3333333333333333,0.2,,,,0.09090909090909091,1.0,1.0,1.0,0.45454545454545453,1.0,0.6666666666666666,,,,,,,0.6666666666666666,0.6327,0.5246000000000001,0.15384615384615385,0.2857142857142857,0.25,0.25,26.11666666666667,0.4520547945205479,1.0,,,1.0,,1.0,,,,,,,,0.3333333333333333,,,,,0.2,0.2,1.0,,,,0.2,,2.0,,,,1.0,1.0,0.07142857142857142,0.08333333333333333,,0.5,1.0,1.0,,,,,,,0.5,0.3333333333333333,1.0,,1.0,,,,,True,,,,,,
1629018,1610612761,Gary Trent Jr.,Gary Trent Jr.,1629018,TOR,4233.0,71,-47.0,148,146,66,22,294,4.0,5.0,2.0,3.0,8.0,17.0,28.0,190.0,12.0,,1.0,2.0,3.0,,3,7.0,2.0,,,,,0.75,0.75,0.47058823529411764,0.32894736842105265,0.35,26.16279069767442,0.05405405405405406,,0.030303030303030304,0.04285714285714286,,,0.0625,0.125,0.13157894736842105,0.8,1.0,1.0,0.07894736842105263,0.6666666666666666,0.6666666666666666,0.5,0.6842105263157895,0.5067162162162162,11.852941176470589,68.0,,,1.0,2.0,2.0,9.0,,2.0,,1.0,19.0,,8.0,3.0,21.0,3.0,,2.0,,1.0,,,3.0,7.0,8.0,3.0,12.0,4.0,9.0,,19.0,2.0,2.0,1.0,3.0,1.0,1.0,7.0,,,1.0,1.0,,,,5.0,,,5.0,,2.0,1.0,2.0,,,4.0,,1.0,1.0,11.0,67.0,,1.0,0.14285714285714285,,0.14285714285714285,,0.42857142857142855,,0.3,,0.35294117647058826,0.5526315789473685,0.11764705882352941,0.2,,,,,,,,,0.23684210526315788,0.2222222222222222,0.25,0.05263157894736842,,,,0.5,,,0.3333333333333333,,,,0.13333333333333333,0.5,0.5333333333333333,0.49285,0.4666535714285715,0.02564102564102564,0.05555555555555555,,0.42857142857142855,26.30952380952381,0.4594594594594595,3.0,,1.0,1.0,,3.0,,1.0,,,,,,0.125,,0.1111111111111111,,,0.15789473684210525,0.15789473684210525,1.0,,,0.125,0.15789473684210525,,,,,,,,,,0.14285714285714285,,,,,,1.0,,,,,,,,,0.5,1.0,,,True,,,,,,
