EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,PlusMinus,DefPoss,PenaltyDefPoss,TotalPoss,OpponentPoints,Minutes,OffPoss,PenaltyOffPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,LongMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefRebounds,Rebounds,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsAssisted2s,PtsPutbacks,ThreePtAssists,Arc3Assists,OffThreePtRebounds,DefTwoPtRebounds,OffRebounds,Fouls,FoulsDrawn,Offensive Fouls Drawn,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,DefTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChancePointsPct,PenaltyArc3FGM,PenaltyFG3M,Steals,BadPassSteals,PenaltyFg3Pct,DefLongMidRangeReboundPct,AtRimPctAssisted,SecondChanceAtRimPctAssisted,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Blocked2s,BlockedShortMidRange,Blocks,LiveBallTurnoverPct,FtPoints,PenaltyFtPoints,AtRimAssists,FTOffRebounds,FTA,TwoPtShootingFoulsDrawn,OffFTReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,DefCorner3ReboundPct,on,SecondChanceFtPoints,Fg2aBlocked,Corner3Assists,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,SelfORebPct,BlocksRecoveredPct,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,HeaveAttempts,StepOutOfBoundsTurnovers,Charge Fouls,Transition Take Fouls,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedCorner3,BlockedLongMidRange,DefensiveGoaltends,SecondChanceFg3Pct,LongMidRangePctBlocked,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffensiveGoaltends,3SecondViolations,Clear Path Fouls
1627783,1610612761,Pascal Siakam,Pascal Siakam,1627783,TOR,10.0,-2,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630201,1610612761,Malachi Flynn,Malachi Flynn,1630201,TOR,466.0,-1,16,16,31,17,8.0,15.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,8.0,1.0,0.5,0.5,0.5,1.0,0.625,0.5,0.625,0.5,0.5,23.52941176470588,0.25,1.0,1.0,0.25,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.75,0.5,0.5021375,0.49895,0.4,10.5,25.45,0.5333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630288,1610612761,Jeff Dowtin Jr.,Jeff Dowtin Jr.,1630288,TOR,461.0,-1,16,16,31,19,8.0,15.0,10.0,,,,,,2.0,,,,2.0,3.0,,,4.0,2.0,2.0,,4.0,4.0,,,,4.0,10.0,,,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,,20.0,,,,0.6666666666666666,,,,,,,,,,0.3651,0.3593,1.0,15.5,,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.25,0.1666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630551,1610612761,Justin Champagnie,Justin Champagnie,1630551,TOR,655.0,-2,22,22,43,27,11.0,21.0,14.0,2.0,1.0,1.0,,,,,,,3.0,3.0,,,6.0,2.0,2.0,,4.0,2.0,,,,4.0,14.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,13.043478260869565,0.3333333333333333,1.0,1.0,,,,,,,,,0.3333333333333333,,0.5079666666666666,0.3944499999999999,0.6666666666666666,3.6666666666666665,,0.6666666666666666,2.0,2.0,,,1.0,,3.0,2.0,3.0,4.0,0.5,0.4285714285714285,0.6666666666666666,0.6666666666666666,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.3333333333333333,0.1666666666666666,0.1111111111111111,0.1666666666666666,0.5,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630625,1610612761,Dalano Banton,Dalano Banton,1630625,TOR,655.0,-2,22,22,43,27,11.0,21.0,14.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,2.0,9.0,2.0,3.0,2.0,7.0,4.0,3.0,2.0,1.0,7.0,14.0,1.0,0.5,0.5,0.75,0.6666666666666666,0.75,0.7,0.75,0.7,0.3333333333333333,26.08695652173913,0.3333333333333333,1.0,1.0,0.1666666666666666,0.3333333333333333,0.5,0.5,1.0,0.2,1.0,0.4,0.6666666666666666,0.5,0.55405,0.51736,0.7777777777777778,8.475,26.75,0.6666666666666666,1.0,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,0.1428571428571428,,0.1666666666666666,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,2.0,,,,,1.0,,,1.0,,,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,,,,,,1.0,1.0,0.2222222222222222,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.7562,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627823,1610612761,Juancho Hernangomez,Juancho Hernangomez,1627823,TOR,506.0,2,16,16,32,20,8.0,16.0,14.0,2.0,,,,,,,2.0,1.0,,,,2.0,,,,1.0,,,,2.0,,,14.0,,,,,,,,,,1.0,16.666666666666668,,,,,1.0,,,,,,1.0,1.0,,0.48,0.5154,,,27.3,0.875,,,,,1.0,,3.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631132,1610612761,Christian Koloko,Christian Koloko,1631132,TOR,194.0,-1,6,6,12,8,3.0,6.0,4.0,2.0,,,,,,,,,,,,,1.0,,,,1.0,,,,,1.0,4.0,,,,,,,,0.5,0.5,,12.5,,,,,,,,,,,,,,,,1.0,,,0.6666666666666666,,,,1.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631199,1610612761,Ron Harper Jr.,Ron Harper Jr.,1631199,TOR,189.0,-1,6,6,12,10,3.0,6.0,6.0,,,,,,,,1.0,1.0,,,,1.0,,,,1.0,,,,1.0,,,6.0,,,,,,,,,,1.0,16.666666666666668,,,,,1.0,,,,,,1.0,1.0,,0.37695,0.37695,,,26.4,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628449,1610612761,Chris Boucher,Chris Boucher,1628449,TOR,139.0,-2,5,5,10,5,2.0,5.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,1.0,20.0,,,,,1.0,,,,,,,1.0,,0.48795,,,,26.5,,,,,,,,,1.0,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627751,1610612761,Jakob Poeltl,Jakob Poeltl,1627751,TOR,41736.0,119,1401,310,2810,1550,696.0,1409.0,219.0,191.0,91.0,123.0,11.0,14.0,,,,,147.0,224.0,,,335.0,13.0,18.0,,38.0,74.0,,,,38.0,217.0,,,,0.65625,0.7222222222222222,0.65625,0.7222222222222222,0.6594488188976378,0.6551724137931034,,17.287721441661574,0.5491071428571429,0.7398373983739838,0.7982456140350878,,,,,,0.7777777777777778,0.7857142857142857,,0.5491071428571429,,0.5371482142857141,0.5541333333333334,0.1134328358208955,4.4214285714285735,,0.1554293825408091,56.0,101.0,,42.0,55.0,5.0,123.0,63.0,150.0,233.0,0.2377358490566037,0.2474226804123711,0.2234636871508379,0.4508928571428571,0.5544554455445545,0.5773195876288659,,,30.0,44.0,34.0,50.0,74.0,220.0,48.0,13.0,10.0,27.0,81.0,83.0,76.0,62.0,,7.0,0.7482993197278912,0.8943089430894309,0.68,0.68,0.6379310344827587,0.2555205047318612,0.0971223021582733,0.1191860465116279,0.0904522613065326,0.2631578947368421,0.8571428571428571,0.88,0.6818181818181818,0.2208955223880597,,,30.0,21.0,,0.2745098039215686,0.6813186813186813,0.1333333333333333,,0.5958674999999999,17.0,3.0,29.0,6.0,49.0,34.0,15.0,34.0,0.5862068965517241,41.0,12.0,30.0,1.0,72.0,30.0,0.0277777777777777,0.1219512195121951,0.1219512195121951,0.2674418604651162,False,6.0,13.0,3.0,7.0,55.0,6.0,8.0,9.0,2.0,14.0,12.0,2.0,1.0,3.0,4.0,7.0,1.0,8.0,8.0,8.0,19.0,19.0,7.0,8.0,0.0580357142857142,0.073170731707317,0.0396039603960396,0.2068965517241379,0.1341463414634146,0.1111111111111111,0.1474654377880184,0.131578947368421,0.1139240506329113,0.2368421052631578,0.125,0.5588235294117647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
