EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3M,PenaltyFG3M,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,BadPassOutOfBoundsTurnovers,Technical Free Throw Trips,Blocked3s,BlockedArc3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APctBlocked,Arc3PctBlocked,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceCorner3FGM,PenaltyCorner3FGM,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,Corner3PctBlocked,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,HeaveAttempts,Transition Take Fouls Drawn,BlockedCorner3,Charge Fouls,Transition Take Fouls,on,3SecondViolations,LongMidRangePctBlocked,OffensiveGoaltends,3pt And 1 Free Throw Trips,Clear Path Fouls
1628981,1610612745,Bruno Fernando,Bruno Fernando,1628981,HOU,21828.0,364.0,-71.0,732.0,739.0,187.0,169.0,122.0,1471.0,40.0,62.0,14.0,26.0,6.0,11.0,7.0,28.0,1.0,2.0,1.0,1.0,1.0,48.0,92.0,1.0,30.0,126.0,872.0,15.0,28.0,1.0,5.0,35.0,8.0,22.0,1.0,10.0,26.0,66.0,30.0,24.0,14.0,16.0,14.0,30.0,12.0,2.0,11.0,3.0,2.0,74.0,15.0,32.0,1.0,40.0,26.0,7.0,73.0,48.0,121.0,6.0,6.0,4.0,2.0,7.0,5.0,13.0,2.0,2.0,1.0,2.0,20.0,2.0,6.0,33.0,68.0,12.0,8.0,38.0,6.0,1.0,44.0,2.0,19.0,4.0,31.0,14.0,1.0,16.0,31.0,12.0,7.0,1.0,26.0,187.0,3.0,4.0,0.6875,0.9166666666666666,0.5217391304347826,0.5357142857142857,0.3636363636363636,0.5161290322580645,0.5172413793103449,0.3478260869565217,0.5526315789473685,0.5147058823529411,0.4333333333333333,0.010752688172043,0.1521739130434782,0.0967741935483871,0.2857142857142857,15.384615384615383,0.35,0.3888888888888889,0.0454545454545454,0.143646408839779,0.1616161616161616,0.217391304347826,0.093167701863354,0.1808219178082191,0.1309192200557103,0.1780821917808219,0.1584158415841584,0.125,0.0984848484848484,0.0689655172413793,0.0784313725490196,0.1666666666666666,0.1785714285714285,0.2287581699346405,0.1612903225806451,0.1935483870967742,0.3870967741935484,0.6666666666666666,0.6451612903225806,0.7142857142857143,0.675,0.3010752688172043,0.25,0.35,0.8571428571428571,0.021505376344086,0.5,0.5,0.010752688172043,0.896551724137931,0.5384615384615384,0.0714285714285714,0.0344827586206896,0.4782608695652174,0.5454545454545454,0.0434782608695652,0.6774193548387096,0.5443172043010753,0.5847499999999999,0.4935260869565216,0.1727272727272727,0.1743119266055046,0.2777777777777778,0.2063492063492063,3.45,23.3,0.2554644808743169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
1629645,1610612745,Kevin Porter Jr.,Kevin Porter Jr.,1629645,HOU,11413.0,190.0,-25.0,388.0,389.0,80.0,78.0,60.0,777.0,13.0,15.0,2.0,2.0,3.0,3.0,12.0,31.0,1.0,5.0,6.0,,,26.0,51.0,36.0,13.0,110.0,467.0,2.0,4.0,4.0,2.0,12.0,5.0,11.0,8.0,4.0,23.0,10.0,42.0,,6.0,24.0,15.0,39.0,10.0,5.0,17.0,6.0,1.0,93.0,3.0,3.0,,15.0,10.0,,25.0,6.0,31.0,1.0,4.0,3.0,1.0,13.0,10.0,9.0,2.0,3.0,,1.0,22.0,1.0,6.0,3.0,10.0,2.0,1.0,14.0,,1.0,16.0,3.0,7.0,2.0,1.0,1.0,,,2.0,1.0,,,23.0,80.0,2.0,2.0,0.1923076923076923,0.1923076923076923,0.5098039215686274,0.5,0.4545454545454545,0.5574712643678161,0.625,0.5,0.5913978494623656,0.6666666666666666,0.5476190476190477,0.4137931034482758,0.1176470588235294,0.0666666666666666,0.1612903225806451,25.38631346578366,0.5909090909090909,,,0.1123595505617977,0.0333333333333333,0.1530612244897959,0.0352941176470588,0.1336898395721925,0.0342857142857142,,0.0638297872340425,,0.028169014084507,0.0714285714285714,0.1612903225806451,0.05,0.1666666666666666,0.1604938271604938,0.1176470588235294,0.027027027027027,0.5,0.1724137931034483,0.8666666666666667,0.9285714285714286,0.2307692307692307,0.3563218390804598,0.3870967741935484,0.4615384615384615,0.1666666666666666,0.057471264367816,0.2,0.2,0.0689655172413793,0.25,1.0,0.5,,0.1578947368421052,1.0,,0.5862068965517241,0.4981563218390805,0.47883,0.5016552631578947,0.0769230769230769,0.1272727272727272,0.109090909090909,0.209090909090909,7.5,25.761111111111106,0.2061855670103092,2.0,13.0,30.0,2.0,4.0,3.0,8.0,15.0,2.0,3.0,27.0,18.0,30.0,13.0,3.0,5.0,1.0,1.0,1.0,0.6,0.4166666666666667,0.5,0.375,0.4166666666666667,0.0833333333333333,0.1,0.3333333333333333,0.3333333333333333,1.0,0.3448275862068966,0.4333333333333333,0.4814814814814814,0.5384615384615384,0.5,0.5,1.0,0.4210526315789473,0.375,0.4333333333333333,,,,,,,,,,,,,,,,True,,,,,
1629726,1610612745,Garrison Mathews,Garrison Mathews,1629726,HOU,7885.0,131.0,-47.0,263.0,268.0,69.0,68.0,38.0,531.0,2.0,2.0,1.0,1.0,2.0,2.0,,,1.0,1.0,10.0,4.0,3.0,3.0,3.0,34.0,7.0,37.0,319.0,2.0,2.0,5.0,1.0,11.0,2.0,2.0,7.0,1.0,11.0,2.0,4.0,2.0,,3.0,4.0,7.0,2.0,2.0,2.0,1.0,,18.0,3.0,,,6.0,4.0,1.0,11.0,3.0,14.0,,4.0,3.0,1.0,1.0,1.0,1.0,,,,,2.0,,,2.0,12.0,,,7.0,,1.0,7.0,1.0,2.0,,1.0,,,1.0,1.0,,,,11.0,69.0,1.0,,0.3333333333333333,0.5,1.0,1.0,1.0,0.4054054054054054,0.7142857142857143,0.5555555555555556,0.4615384615384615,0.7857142857142857,0.6111111111111112,0.918918918918919,,,,13.442622950819674,0.5,0.25,,0.0588235294117647,,0.0833333333333333,0.0461538461538461,0.0714285714285714,0.0222222222222222,,,,0.0588235294117647,,,0.0930232558139534,,0.0806451612903225,0.1,,,0.054054054054054,1.0,1.0,,,,,,0.027027027027027,1.0,1.0,0.2702702702702703,0.1428571428571428,1.0,,0.5714285714285714,0.2222222222222222,1.0,0.3333333333333333,0.972972972972973,0.5424810810810811,0.49379,0.5636222222222221,0.0769230769230769,0.5,0.2972972972972973,0.2972972972972973,8.2,25.852941176470583,0.2623574144486692,4.0,4.0,24.0,,1.0,1.0,4.0,8.0,2.0,2.0,24.0,,24.0,4.0,1.0,1.0,1.0,,,1.0,0.2352941176470588,0.4,0.2857142857142857,0.2352941176470588,0.0294117647058823,,0.4,0.4444444444444444,1.0,0.6486486486486487,0.1666666666666666,0.1666666666666666,1.0,0.1428571428571428,,,0.4444444444444444,0.25,0.1666666666666666,2.0,1.0,2.0,1.0,0.1,1.0,0.5,1.0,0.3333333333333333,0.0285714285714285,,,,,,True,,,,,
1630224,1610612745,Jalen Green,Jalen Green,1630224,HOU,10787.0,180.0,-20.0,372.0,374.0,116.0,95.0,58.0,746.0,15.0,28.0,1.0,2.0,3.0,4.0,6.0,18.0,4.0,9.0,3.0,,2.0,25.0,55.0,39.0,30.0,104.0,430.0,4.0,5.0,2.0,7.0,18.0,5.0,8.0,16.0,14.0,30.0,14.0,36.0,4.0,8.0,14.0,5.0,19.0,3.0,2.0,11.0,3.0,,43.0,1.0,6.0,,8.0,9.0,,17.0,7.0,24.0,3.0,4.0,3.0,1.0,14.0,8.0,11.0,3.0,6.0,2.0,,25.0,2.0,10.0,9.0,13.0,,2.0,28.0,1.0,2.0,41.0,5.0,15.0,6.0,1.0,1.0,,,3.0,2.0,,,30.0,116.0,,6.0,0.28,0.3043478260869565,0.4545454545454545,0.8,0.625,0.3936170212765957,0.7857142857142857,0.3333333333333333,0.4639639639639639,0.9,0.4545454545454545,0.4148936170212766,0.1454545454545454,0.1785714285714285,0.1666666666666666,31.12128146453089,0.56,,,0.1,0.0681818181818181,0.0851063829787234,0.0119047619047619,0.092391304347826,0.0406976744186046,0.0666666666666666,0.0833333333333333,,0.0138888888888888,,0.0666666666666666,0.1162790697674418,0.1176470588235294,0.075,0.1428571428571428,0.0612244897959183,0.6666666666666666,0.2978723404255319,0.5357142857142857,0.6521739130434783,0.3333333333333333,0.1914893617021276,0.3333333333333333,0.4,0.1666666666666666,0.0957446808510638,0.4444444444444444,0.4444444444444444,0.0319148936170212,0.2857142857142857,0.5,,,0.1666666666666666,0.75,0.0833333333333333,0.7127659574468085,0.5151844086021506,0.44211,0.4920354166666665,0.1523809523809524,0.2307692307692307,0.173076923076923,0.2884615384615384,6.563636363636364,27.020512820512824,0.3118279569892473,,8.0,36.0,1.0,2.0,2.0,14.0,8.0,1.0,2.0,15.0,9.0,35.0,8.0,1.0,3.0,1.0,2.0,2.0,0.625,0.2051282051282051,0.5,0.125,0.2105263157894736,0.0256410256410256,0.0277777777777777,,,,0.3829787234042553,0.2222222222222222,0.2285714285714285,0.625,0.2857142857142857,0.5,1.0,0.5833333333333334,0.1428571428571428,0.2285714285714285,,,,1.0,,0.25,,,,0.025,1.0,,,,,True,,,,,
1630231,1610612745,Kenyon Martin Jr.,Kenyon Martin Jr.,1630231,HOU,8629.0,144.0,-7.0,295.0,296.0,88.0,63.0,50.0,591.0,15.0,20.0,6.0,7.0,1.0,2.0,5.0,10.0,,,,,,20.0,30.0,7.0,13.0,59.0,347.0,8.0,9.0,1.0,1.0,17.0,3.0,6.0,4.0,1.0,10.0,32.0,8.0,8.0,5.0,1.0,2.0,3.0,1.0,1.0,,1.0,,8.0,8.0,3.0,,13.0,16.0,,29.0,11.0,40.0,,3.0,1.0,2.0,2.0,2.0,5.0,1.0,,1.0,1.0,7.0,1.0,,5.0,9.0,,2.0,10.0,,,16.0,1.0,8.0,1.0,,,,,,,,,10.0,88.0,2.0,,0.8,1.0,0.6666666666666666,0.8888888888888888,0.5,0.6216216216216216,0.8,0.45,0.6555555555555556,0.7727272727272727,0.4545454545454545,0.1891891891891892,0.1666666666666666,0.1,0.3,14.61318051575931,0.2857142857142857,,,0.2352941176470588,0.0422535211267605,0.1805555555555555,0.125,0.2071428571428571,0.0814814814814814,,0.0769230769230769,,0.1454545454545454,,0.2608695652173913,0.1764705882352941,0.3636363636363636,0.2105263157894736,0.0666666666666666,,,0.5405405405405406,0.75,0.8333333333333334,0.7333333333333333,0.2702702702702703,0.5,0.7142857142857143,1.0,,,,,0.7,0.8571428571428571,0.3333333333333333,,0.2,0.5,,0.7297297297297297,0.5292959459459459,0.5323,0.4634299999999999,0.1818181818181818,0.2162162162162162,0.288135593220339,0.1694915254237288,2.9966666666666675,26.25714285714286,0.2983050847457627,,2.0,7.0,,1.0,1.0,4.0,2.0,,1.0,6.0,,7.0,2.0,,,,,,1.0,0.2857142857142857,,0.25,0.2857142857142857,,,,,,0.1891891891891892,0.2857142857142857,0.2857142857142857,1.0,0.1,,,0.4,0.25,0.2857142857142857,,,,,,,,,,,,1.0,,,,True,,,,,
1631095,1610612745,Jabari Smith Jr.,Jabari Smith Jr.,1631095,HOU,10884.0,181.0,-14.0,368.0,364.0,73.0,61.0,58.0,732.0,4.0,6.0,1.0,1.0,,,6.0,14.0,3.0,8.0,10.0,,1.0,13.0,28.0,39.0,19.0,93.0,432.0,2.0,2.0,4.0,3.0,10.0,1.0,3.0,8.0,12.0,26.0,20.0,6.0,2.0,1.0,3.0,1.0,4.0,,1.0,2.0,1.0,,9.0,2.0,1.0,,15.0,17.0,4.0,36.0,3.0,39.0,,1.0,1.0,,3.0,1.0,2.0,,2.0,,,5.0,,1.0,10.0,14.0,,,16.0,1.0,1.0,22.0,1.0,6.0,5.0,4.0,1.0,,3.0,5.0,2.0,,,26.0,73.0,,5.0,0.7692307692307693,0.8333333333333334,0.4642857142857143,1.0,0.3333333333333333,0.5522388059701493,0.5833333333333334,0.6363636363636364,0.5974025974025974,0.625,0.7222222222222222,0.582089552238806,0.0357142857142857,,0.0714285714285714,19.15887850467289,0.6,0.4,,0.1827956989247312,0.0106382978723404,0.1578947368421052,0.0273972602739726,0.1702127659574468,0.0179640718562874,0.0384615384615384,,,0.0317460317460317,,0.2272727272727272,0.1346153846153846,0.2631578947368421,0.1481481481481481,0.2142857142857142,,0.4,0.0895522388059701,0.6666666666666666,0.6666666666666666,0.75,0.208955223880597,0.4285714285714285,0.4615384615384615,0.8333333333333334,0.1194029850746268,0.375,0.375,0.1492537313432835,0.1666666666666666,1.0,,,,,0.0909090909090909,0.6716417910447762,0.5069574626865672,0.56408,0.4999772727272727,0.0833333333333333,0.1818181818181818,0.1075268817204301,0.2795698924731182,9.067857142857145,25.14615384615384,0.1983695652173913,5.0,11.0,29.0,1.0,4.0,4.0,7.0,16.0,1.0,4.0,42.0,6.0,29.0,11.0,,2.0,1.0,1.0,,0.875,0.4102564102564102,0.25,0.5,0.4102564102564102,,,0.5,0.5,1.0,0.4328358208955223,0.3793103448275862,0.3793103448275862,0.8181818181818182,0.6666666666666666,0.25,1.0,0.6363636363636364,0.5714285714285714,0.3793103448275862,,,,,,0.6666666666666666,,,,,,,1.0,,,True,,,,,
1631106,1610612745,Tari Eason,Tari Eason,1631106,HOU,10792.0,180.0,-64.0,355.0,366.0,107.0,93.0,67.0,721.0,26.0,36.0,12.0,14.0,9.0,12.0,5.0,15.0,,2.0,4.0,,1.0,31.0,53.0,12.0,9.0,83.0,447.0,12.0,16.0,,3.0,27.0,11.0,18.0,2.0,,25.0,22.0,40.0,16.0,4.0,3.0,3.0,6.0,2.0,1.0,1.0,2.0,,15.0,10.0,12.0,1.0,21.0,13.0,,34.0,23.0,57.0,6.0,6.0,3.0,3.0,6.0,3.0,5.0,1.0,3.0,1.0,2.0,11.0,,4.0,9.0,19.0,2.0,,12.0,1.0,,12.0,2.0,7.0,,5.0,2.0,,3.0,5.0,4.0,,,25.0,107.0,2.0,,0.3548387096774194,0.4782608695652174,0.5849056603773585,0.75,0.6111111111111112,0.5692307692307692,0.75,0.625,0.5928571428571429,0.7941176470588235,0.625,0.1846153846153846,0.0754716981132075,0.0833333333333333,0.0666666666666666,18.53546910755149,0.5454545454545454,,0.0769230769230769,0.1625,0.116504854368932,0.2413793103448276,0.1204819277108433,0.2035928143712574,0.1182795698924731,0.1,0.1346153846153846,0.0909090909090909,0.1194029850746268,0.125,0.0833333333333333,0.1875,0.25,0.2535211267605634,0.1875,0.24,0.8,0.5538461538461539,0.7222222222222222,0.7878787878787878,0.4230769230769231,0.2307692307692307,0.3333333333333333,0.3571428571428571,,0.0307692307692307,,,0.0615384615384615,0.875,0.8571428571428571,0.1666666666666666,,0.6,0.75,0.05,0.7384615384615385,0.5449661538461538,0.5959416666666667,0.52209,0.1,0.1206896551724138,0.3253012048192771,0.3012048192771084,4.041509433962263,25.008333333333336,0.3014084507042253,2.0,2.0,8.0,,,,1.0,4.0,,1.0,9.0,3.0,8.0,2.0,,1.0,,,,0.75,0.3333333333333333,,0.5,0.3333333333333333,,,0.5,0.5,0.5,0.123076923076923,0.25,0.25,1.0,,,,0.05,,0.25,,1.0,,,,,,,1.0,,,,,,,True,,,,,
1630528,1610612745,Josh Christopher,Josh Christopher,1630528,HOU,5437.0,91.0,-39.0,177.0,178.0,44.0,48.0,36.0,355.0,5.0,8.0,1.0,1.0,1.0,2.0,7.0,17.0,,3.0,1.0,,,12.0,28.0,5.0,10.0,43.0,234.0,3.0,5.0,2.0,2.0,11.0,3.0,8.0,1.0,3.0,9.0,4.0,20.0,,5.0,4.0,4.0,8.0,2.0,2.0,2.0,,2.0,20.0,2.0,,,4.0,,,4.0,2.0,6.0,,5.0,3.0,2.0,8.0,6.0,1.0,,2.0,,,9.0,2.0,2.0,7.0,8.0,,,6.0,,,11.0,1.0,6.0,,1.0,1.0,,,1.0,1.0,,,9.0,44.0,,,0.1666666666666666,0.1666666666666666,0.4285714285714285,0.6,0.375,0.5,0.6428571428571429,0.3333333333333333,0.5657894736842105,0.6875,0.4090909090909091,0.1515151515151515,0.1785714285714285,0.125,0.2352941176470588,21.461187214611872,0.8888888888888888,,,,,0.1025641025641025,0.0588235294117647,0.05,0.0206185567010309,,,,0.0344827586206896,0.2,,,,0.0967741935483871,0.125,,1.0,0.2424242424242424,0.625,0.7142857142857143,,0.5151515151515151,0.4117647058823529,0.5384615384615384,0.2857142857142857,0.0909090909090909,,,0.0303030303030303,0.1428571428571428,1.0,,,0.2222222222222222,0.5,,0.3939393939393939,0.448371212121212,0.38082,0.4213444444444445,0.1578947368421052,0.1818181818181818,0.2558139534883721,0.2093023255813953,7.749999999999999,26.34,0.2485875706214689,1.0,2.0,4.0,1.0,2.0,,1.0,3.0,1.0,,9.0,,4.0,2.0,,,,,,1.0,0.6,0.5,,0.6,,,1.0,1.0,1.0,0.1212121212121212,0.5,0.5,1.0,0.2857142857142857,0.5,1.0,0.1111111111111111,,0.5,,,,,,,,,,,,,,,,True,,,,,
1631102,1610612745,TyTy Washington Jr.,TyTy Washington Jr.,1631102,HOU,3807.0,63.0,-21.0,125.0,127.0,27.0,24.0,17.0,252.0,1.0,2.0,,,1.0,1.0,5.0,10.0,2.0,4.0,4.0,,,8.0,16.0,17.0,1.0,32.0,163.0,1.0,2.0,1.0,,5.0,2.0,3.0,2.0,1.0,8.0,6.0,10.0,,1.0,6.0,2.0,8.0,2.0,,4.0,2.0,,18.0,,,,3.0,2.0,,5.0,,5.0,,2.0,1.0,1.0,,,2.0,,,1.0,,2.0,,1.0,4.0,5.0,,,2.0,,,2.0,,,1.0,,,,,,,,,8.0,27.0,,1.0,0.375,0.375,0.5,0.5,0.6666666666666666,0.4696969696969697,0.8333333333333334,0.7,0.4705882352941176,0.8333333333333334,0.6666666666666666,0.5151515151515151,0.0625,0.5,,25.0,,,,0.08,,0.1,,0.0909090909090909,,,,,,,,0.1052631578947368,,0.1153846153846153,,,,0.0606060606060606,0.5,1.0,,0.303030303030303,0.5,0.5,0.4,0.1212121212121212,0.5,0.5,0.1212121212121212,,,,,0.2,1.0,,0.5757575757575758,0.4828484848484848,0.417,0.45741,,,0.15625,0.25,10.275,25.164705882352937,0.216,1.0,4.0,13.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,9.0,6.0,13.0,4.0,,1.0,,,,0.6,0.2941176470588235,1.0,0.5,0.2941176470588235,,,0.25,0.25,1.0,0.3939393939393939,0.3076923076923077,0.3076923076923077,0.5,0.3333333333333333,1.0,1.0,0.4,0.5,0.3076923076923077,,,,,,0.5,,,,,,,,,,True,,,,,
201569,1610612745,Eric Gordon,Eric Gordon,201569,HOU,9793.0,163.0,-42.0,329.0,331.0,62.0,62.0,53.0,660.0,6.0,13.0,2.0,3.0,2.0,3.0,6.0,14.0,1.0,2.0,3.0,1.0,,13.0,29.0,35.0,3.0,71.0,389.0,4.0,6.0,7.0,1.0,12.0,3.0,7.0,7.0,1.0,13.0,10.0,16.0,2.0,3.0,6.0,4.0,10.0,2.0,2.0,2.0,4.0,,24.0,,2.0,,3.0,7.0,,10.0,2.0,12.0,1.0,3.0,2.0,1.0,11.0,9.0,5.0,2.0,2.0,,1.0,16.0,,2.0,2.0,4.0,,,4.0,,,4.0,,2.0,,2.0,1.0,,1.0,2.0,,,,13.0,62.0,,,0.3846153846153846,0.4166666666666667,0.4482758620689655,0.6666666666666666,0.4285714285714285,0.53125,0.4230769230769231,0.4285714285714285,0.5378787878787878,0.4285714285714285,0.4333333333333333,0.546875,0.1034482758620689,0.2307692307692307,,20.86513994910941,0.6875,,,0.0736842105263157,0.0212765957446808,0.0357142857142857,,0.0558659217877094,0.0121951219512195,,0.0512820512820512,,,,0.1538461538461538,0.0545454545454545,,0.0422535211267605,,0.03125,,0.203125,0.4615384615384615,0.6,0.3333333333333333,0.21875,0.4285714285714285,0.4285714285714285,0.3333333333333333,0.03125,0.5,0.5,0.046875,0.2307692307692307,0.6666666666666666,0.5,0.0769230769230769,0.2142857142857142,0.6666666666666666,,0.75,0.48933828125,0.47635625,0.4538928571428572,0.0303030303030303,0.064516129032258,0.1690140845070422,0.1830985915492957,5.675862068965518,27.51428571428572,0.1884498480243161,3.0,11.0,32.0,,6.0,2.0,7.0,14.0,1.0,2.0,21.0,21.0,32.0,11.0,,,,,,0.5,0.4,0.1428571428571428,0.2857142857142857,0.4,,,1.0,1.0,0.6666666666666666,0.5,0.34375,0.34375,0.4545454545454545,0.4615384615384615,,,0.5,0.2857142857142857,0.34375,1.0,,,,,1.0,1.0,1.0,,,,,,2.0,,True,,,,,
