EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Charge Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,Loose Ball Fouls Drawn,OffFTReboundPct,HeaveAttempts,Transition Take Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,ThreePtShootingFoulsDrawnPct,Transition Take Fouls Drawn,Corner3PctBlocked,Clear Path Fouls,on,LongMidRangePctBlocked,3SecondViolations
1626156,1610612750,D'Angelo Russell,D'Angelo Russell,1626156,MIN,82762.0,1379,-28,2875,2853,544,522,263,5728,62.0,89,6.0,8.0,8.0,11.0,42.0,91.0,42.0,84.0,12.0,41.0,2.0,2.0,2.0,11.0,105.0,260.0,4.0,17.0,11.0,44.0,146,264,117.0,301.0,92.0,735,3306,11.0,15.0,6.0,19.0,3.0,43.0,19.0,37,13.0,55.0,36.0,113,86,206.0,246.0,105.0,6.0,260.0,105.0,11.0,3.0,179.0,79.0,258.0,48.0,31.0,137.0,34.0,8.0,595.0,14.0,9.0,48,55.0,4.0,107,23.0,130,7.0,45.0,30.0,15.0,66.0,24.0,47.0,37.0,2.0,19.0,1.0,3.0,103.0,6.0,14.0,39.0,92,1.0,6.0,3.0,101.0,1.0,10.0,112.0,11.0,9.0,42.0,14.0,17.0,2.0,2.0,8.0,2.0,7.0,19.0,7.0,1.0,108,535,6.0,11.0,0.2945205479452055,0.3006993006993007,0.7008547008547008,0.38870431893687707,0.3157894736842105,0.23636363636363636,0.38870431893687707,0.553030303030303,0.7333333333333333,0.5135135135135135,0.5690265486725664,0.5882352941176471,0.41847826086956524,0.5967213114754099,0.6142857142857143,0.5045871559633027,0.5327433628318584,0.009966777408637873,0.041666666666666664,0.0898876404494382,0.03296703296703297,0.011538461538461539,22.3861852433281,0.6407766990291263,0.05333333333333334,0.07902298850574713,0.0141287284144427,0.07692307692307693,0.023608768971332208,0.07803030303030303,0.01869918699186992,0.012096774193548387,0.018796992481203006,0.008130081300813009,0.0175054704595186,0.04411764705882353,0.07473309608540925,0.08156028368794327,0.08270676691729323,0.0794979079497908,0.0684931506849315,0.02456140350877193,0.3684210526315789,0.15752212389380532,0.6966292134831461,0.7654320987654321,0.46774193548387094,0.16106194690265488,0.46153846153846156,0.4772727272727273,0.19047619047619047,0.1486725663716814,0.5,0.5,0.14285714285714285,0.07256637168141593,0.2926829268292683,0.2926829268292683,0.9166666666666666,0.46017699115044247,0.40384615384615385,0.4085603112840467,0.6761904761904762,0.23529411764705882,0.75,0.16666666666666666,0.058823529411764705,1.0,1.0,0.5,0.23529411764705882,0.75,0.11956521739130435,0.7272727272727273,0.11956521739130435,0.18181818181818182,0.4782608695652174,0.25,0.6902654867256637,0.40384615384615385,0.5154531028368794,0.5310619999999999,0.49590934065934067,0.07046979865771812,0.1423728813559322,0.058503401360544216,0.15374149659863945,9.547348484848484,25.49401993355482,0.18921739130434784,,,,,,,,,,,,,,,True,,
1626157,1610612750,Karl-Anthony Towns,Karl-Anthony Towns,1626157,MIN,44761.0,746,2,1567,1553,409,297,142,3120,58.0,75,11.0,13.0,20.0,23.0,40.0,81.0,13.0,24.0,4.0,17.0,,2.0,,5.0,38.0,104.0,1.0,7.0,7.0,21.0,111,180,42.0,121.0,89.0,437,1757,13.0,18.0,1.0,9.0,14.0,43.0,31.0,42,7.0,26.0,45.0,128,136,86.0,123.0,3.0,18.0,104.0,38.0,9.0,1.0,80.0,28.0,108.0,18.0,10.0,59.0,14.0,7.0,244.0,12.0,19.0,65,71.0,6.0,142,32.0,174,4.0,13.0,5.0,8.0,31.0,8.0,25.0,36.0,1.0,6.0,,5.0,67.0,2.0,13.0,44.0,86,2.0,5.0,20.0,93.0,1.0,1.0,99.0,14.0,1.0,45.0,11.0,11.0,,,4.0,1.0,6.0,11.0,4.0,,128,399,5.0,11.0,0.6126126126126126,0.6666666666666666,0.9761904761904762,0.34710743801652894,0.1111111111111111,0.2692307692307692,0.34710743801652894,0.6166666666666667,0.7222222222222222,0.7380952380952381,0.5780730897009967,0.5370370370370371,0.6102941176470589,0.6355685131195336,0.6323529411764706,0.7134831460674157,0.4019933554817276,0.008264462809917356,0.05,0.06666666666666667,0.04938271604938271,0.009615384615384616,23.5632183908046,0.4626865671641791,0.17142857142857143,0.16705882352941176,0.05571847507331378,0.19230769230769232,0.03550295857988166,0.1782437745740498,0.045655375552282766,0.04,0.07894736842105263,0.03125,0.033962264150943396,0.0410958904109589,0.13580246913580246,0.1839080459770115,0.19101123595505617,0.19708029197080293,0.171875,0.029411764705882353,0.36363636363636365,0.24916943521594684,0.7733333333333333,0.8285714285714286,0.6724137931034483,0.2691029900332226,0.49382716049382713,0.5194805194805194,0.45,0.07973421926910298,0.5416666666666666,0.5416666666666666,0.8461538461538461,0.05647840531561462,0.23529411764705882,0.23529411764705882,1.0,0.34551495016611294,0.36538461538461536,0.36893203883495146,0.9736842105263158,0.48148148148148145,0.8461538461538461,0.18181818181818182,0.07407407407407407,,,0.25925925925925924,0.14285714285714285,1.0,0.3382352941176471,0.8695652173913043,0.07352941176470588,,0.3088235294117647,0.3333333333333333,0.6511627906976745,0.36538461538461536,0.5186433554817277,0.5032500000000001,0.5269316176470588,0.1355421686746988,0.2132701421800948,0.09839816933638444,0.2929061784897025,6.901666666666666,25.586776859504127,0.2610082961072112,1.0,2.0,0.024390243902439025,,,,,,,,,,,,True,,
1627752,1610612750,Taurean Prince,Taurean Prince,1627752,MIN,36841.0,614,18,1318,1321,488,477,113,2639,32.0,45,5.0,5.0,7.0,12.0,12.0,22.0,6.0,13.0,16.0,43.0,3.0,3.0,4.0,12.0,16.0,43.0,2.0,5.0,6.0,17.0,50,80,32.0,86.0,33.0,229,1504,7.0,8.0,5.0,8.0,2.0,31.0,13.0,21,10.0,29.0,11.0,67,70,30.0,93.0,3.0,4.0,42.0,16.0,4.0,,31.0,22.0,53.0,14.0,8.0,24.0,6.0,1.0,128.0,5.0,3.0,30,27.0,6.0,63,9.0,72,4.0,15.0,10.0,5.0,15.0,3.0,12.0,12.0,,3.0,,5.0,27.0,1.0,12.0,31.0,59,,4.0,3.0,41.0,4.0,7.0,39.0,6.0,7.0,18.0,1.0,9.0,1.0,1.0,5.0,,4.0,10.0,7.0,,65,477,7.0,,0.7,0.7291666666666666,0.96875,0.37209302325581395,0.625,0.3448275862068966,0.3764705882352941,0.625,0.875,0.6190476190476191,0.5903614457831325,0.90625,0.56,0.6201117318435754,0.9117647058823529,0.5818181818181818,0.5180722891566265,,0.05,0.044444444444444446,0.09090909090909091,,14.265927977839336,0.5555555555555556,0.1111111111111111,0.08737864077669903,0.010416666666666666,0.11952191235059761,0.017482517482517484,0.10178571428571428,0.013937282229965157,0.00847457627118644,0.015748031496062992,,0.014563106796116505,0.025,0.0782608695652174,0.0763888888888889,0.14,0.11290322580645161,0.13846153846153847,0.05063291139240506,0.7,0.2710843373493976,0.7111111111111111,0.7441860465116279,0.6875,0.13253012048192772,0.5454545454545454,0.6,0.75,0.0783132530120482,0.46153846153846156,0.46153846153846156,0.6666666666666666,0.25903614457831325,0.37209302325581395,0.37209302325581395,0.9375,0.25903614457831325,0.37209302325581395,0.37209302325581395,1.0,0.3125,1.0,0.6,0.1875,1.0,1.0,0.3125,0.4,1.0,0.24,0.5833333333333334,0.24,0.3333333333333333,0.34,0.35294117647058826,0.7891566265060241,0.38095238095238093,0.5550054545454544,0.5297444444444445,0.5268285714285714,0.10112359550561797,0.1956521739130435,0.13537117903930132,0.2925764192139738,5.9975,24.894186046511624,0.37025796661608495,1.0,2.0,0.02564102564102564,1.0,,,,,,,,,,,True,,
1627854,1610612750,Bryn Forbes,Bryn Forbes,1627854,MIN,6860.0,114,-53,242,242,78,99,23,484,,2,,,,,2.0,4.0,2.0,4.0,1.0,6.0,,,,1.0,3.0,11.0,,1.0,,6.0,4,10,4.0,17.0,4.0,24,309,,,,1.0,2.0,2.0,2.0,5,,7.0,2.0,6,6,2.0,12.0,,,10.0,3.0,,1.0,5.0,5.0,10.0,5.0,,4.0,1.0,,25.0,1.0,2.0,3,2.0,,5,3.0,8,1.0,3.0,1.0,2.0,2.0,1.0,1.0,3.0,,1.0,,2.0,5.0,1.0,4.0,8.0,10,,1.0,,2.0,,,4.0,,,2.0,,,1.0,1.0,,,,1.0,1.0,,6,78,1.0,,0.75,0.75,1.0,0.23529411764705882,,,0.25,0.4,,0.4,0.37037037037037035,,0.16666666666666666,0.41379310344827586,0.5,0.23076923076923078,0.6296296296296297,0.058823529411764705,,,,0.09090909090909091,12.734082397003746,0.4,,0.034482758620689655,0.038461538461538464,0.058823529411764705,0.018518518518518517,0.045871559633027525,0.02830188679245283,0.07692307692307693,,,0.025,,,,0.2222222222222222,0.07894736842105263,,0.058823529411764705,1.0,0.07407407407407407,,,,0.14814814814814814,0.5,0.5,1.0,0.14814814814814814,0.5,0.5,0.5,0.2222222222222222,0.16666666666666666,0.16666666666666666,1.0,0.4074074074074074,0.2727272727272727,0.3,1.0,,,,,,,1.0,,,,,0.08333333333333333,,0.5,,0.7037037037037037,0.3,0.5089826923076923,0.5238,0.4941409090909091,0.06896551724137931,0.16666666666666666,0.08333333333333333,0.25,11.110000000000003,26.505882352941175,0.32231404958677684,,,,1.0,,,,,,,,,,,True,,
1630162,1610612750,Anthony Edwards,Anthony Edwards,1630162,MIN,169782.0,2830,96,5914,5896,1558,1497,569,11810,326.0,508,22.0,30.0,104.0,152.0,97.0,256.0,68.0,195.0,25.0,59.0,3.0,6.0,4.0,14.0,187.0,518.0,9.0,20.0,54.0,155.0,491,959,212.0,577.0,315.0,1933,6725,30.0,50.0,12.0,26.0,20.0,116.0,141.0,267,58.0,169.0,109.0,565,342,640.0,327.0,309.0,10.0,515.0,187.0,57.0,1.0,189.0,160.0,349.0,109.0,51.0,128.0,53.0,8.0,858.0,24.0,19.0,207,189.0,13.0,409,46.0,455,16.0,124.0,61.0,63.0,147.0,48.0,76.0,107.0,16.0,71.0,1.0,15.0,254.0,7.0,73.0,71.0,185,14.0,7.0,8.0,275.0,,5.0,417.0,62.0,23.0,199.0,24.0,49.0,6.0,5.0,29.0,2.0,18.0,55.0,28.0,1.0,549,1536,27.0,13.0,0.34826883910386963,0.35185185185185186,0.5141509433962265,0.36741767764298094,0.46153846153846156,0.3431952662721893,0.3693379790940767,0.5119916579770595,0.6,0.5280898876404494,0.5266927083333334,0.631578947368421,0.5229357798165137,0.5638235294117647,0.6627906976744186,0.5676767676767677,0.3756510416666667,0.0017331022530329288,0.05943691345151199,0.0610236220472441,0.1015625,0.0019305019305019305,29.714111922141118,0.5787401574803149,0.07386363636363637,0.12761647535449022,0.014094955489614243,0.16774716369529985,0.019753086419753086,0.14585635359116023,0.016777214202106906,0.017208413001912046,0.016835016835016835,,0.0208105147864184,0.016556291390728478,0.11307420494699646,0.11919504643962849,0.17843866171003717,0.160676532769556,0.1909722222222222,0.021136063408190225,0.509090909090909,0.3307291666666667,0.6417322834645669,0.6834381551362684,0.3895705521472393,0.16666666666666666,0.37890625,0.4217391304347826,0.28865979381443296,0.126953125,0.3487179487179487,0.3487179487179487,0.23529411764705882,0.038411458333333336,0.423728813559322,0.423728813559322,0.92,0.3372395833333333,0.361003861003861,0.3617021276595745,0.45989304812834225,0.39473684210526316,0.7333333333333333,0.5,0.07894736842105263,0.5,1.0,0.2631578947368421,0.45,0.4444444444444444,0.3486238532110092,0.6842105263157895,0.03211009174311927,0.2857142857142857,0.3555045871559633,0.34838709677419355,0.7063802083333334,0.36310679611650487,0.5357541203400912,0.5232625,0.5284934482758619,0.12112171837708831,0.18156934306569342,0.06001034661148474,0.2922917744438696,6.848592283628779,25.718923611111123,0.2634426783902604,3.0,3.0,0.01639344262295082,3.0,1.0,1.0,4.0,1.0,2.0,1.0,0.006896551724137931,,,,True,,
1629162,1610612750,Jordan McLaughlin,Jordan McLaughlin,1629162,MIN,20235.0,337,107,736,737,319,295,66,1473,8.0,16,,,4.0,8.0,6.0,12.0,1.0,2.0,3.0,12.0,,1.0,1.0,5.0,8.0,29.0,,,3.0,14.0,15,30,11.0,41.0,7.0,70,771,,1.0,,1.0,,,7.0,14,4.0,19.0,,26,20,10.0,30.0,3.0,,26.0,8.0,6.0,,40.0,25.0,65.0,19.0,6.0,29.0,9.0,2.0,155.0,5.0,5.0,4,14.0,3.0,21,10.0,31,,18.0,10.0,8.0,12.0,4.0,11.0,6.0,,1.0,1.0,,18.0,2.0,10.0,12.0,15,,,,9.0,,2.0,7.0,1.0,,4.0,,1.0,,,1.0,,,1.0,,,26,319,,,0.6666666666666666,0.6666666666666666,0.9090909090909091,0.2682926829268293,,0.21052631578947367,0.2894736842105263,0.5,,0.5,0.44366197183098594,,0.3939393939393939,0.47297297297297297,,0.3939393939393939,0.5774647887323944,,0.2,0.3125,0.08333333333333333,,11.358024691358025,0.6666666666666666,0.10344827586206896,0.07446808510638298,0.03205128205128205,0.03007518796992481,0.03289473684210526,0.056074766355140186,0.032467532467532464,0.04477611940298507,0.03125,,0.045454545454545456,,0.08571428571428572,0.07608695652173914,0.038461538461538464,0.0380952380952381,,,,0.22535211267605634,0.5,0.7272727272727273,0.875,0.16901408450704225,0.5,0.5454545454545454,0.5,0.028169014084507043,0.5,0.5,,0.16901408450704225,0.25,0.25,1.0,0.4084507042253521,0.27586206896551724,0.27586206896551724,0.875,,,,0.5,,,,,,0.24242424242424243,0.5,0.15151515151515152,0.2,0.42424242424242425,0.21428571428571427,0.8028169014084507,0.3076923076923077,0.5333338235294116,0.4639,0.5332516129032258,0.05405405405405406,0.12121212121212122,,0.37142857142857144,5.216666666666666,26.631707317073168,0.43342391304347827,,,,3.0,1.0,,,,,,,,,,True,,
1629669,1610612750,Jaylen Nowell,Jaylen Nowell,1629669,MIN,38742.0,646,100,1393,1375,518,521,137,2768,56.0,96,9.0,20.0,23.0,34.0,41.0,85.0,4.0,14.0,7.0,23.0,1.0,3.0,,5.0,31.0,95.0,1.0,5.0,15.0,42.0,101,195,38.0,118.0,38.0,354,1546,15.0,29.0,2.0,8.0,4.0,40.0,27.0,57,15.0,47.0,12.0,111,100,102.0,78.0,36.0,10.0,94.0,31.0,20.0,,32.0,26.0,58.0,17.0,9.0,21.0,10.0,1.0,142.0,11.0,10.0,35,28.0,3.0,66,21.0,87,12.0,20.0,11.0,9.0,11.0,2.0,8.0,12.0,2.0,3.0,3.0,3.0,23.0,2.0,7.0,26.0,52,,2.0,1.0,41.0,,7.0,50.0,9.0,,26.0,4.0,3.0,,,1.0,1.0,1.0,3.0,2.0,,111,518,8.0,2.0,0.49504950495049505,0.5208333333333334,0.6842105263157895,0.3220338983050847,0.25,0.3191489361702128,0.3247863247863248,0.517948717948718,0.5172413793103449,0.47368421052631576,0.5047923322683706,0.4864864864864865,0.47596153846153844,0.5299401197604791,0.5128205128205128,0.5,0.3769968051118211,,0.10256410256410256,0.11458333333333333,0.10588235294117647,,22.96248382923674,0.4782608695652174,0.06,0.09090909090909091,0.032362459546925564,0.12589928057553956,0.03666666666666667,0.1075085324232082,0.034482758620689655,0.04411764705882353,0.03278688524590164,,0.031818181818181815,0.05,0.06766917293233082,0.09230769230769231,0.15555555555555556,0.13875598086124402,0.08695652173913043,0.07947019867549669,0.6666666666666666,0.30670926517571884,0.5833333333333334,0.6588235294117647,0.5535714285714286,0.2715654952076677,0.4823529411764706,0.5394736842105263,0.4634146341463415,0.04472843450479233,0.2857142857142857,0.2857142857142857,,0.07348242811501597,0.30434782608695654,0.30434782608695654,1.0,0.3035143769968051,0.3263157894736842,0.3263157894736842,0.6129032258064516,0.5405405405405406,0.45,0.3333333333333333,0.08108108108108109,0.3333333333333333,1.0,0.13513513513513514,0.2,1.0,0.3269230769230769,0.6764705882352942,0.04807692307692308,,0.40384615384615385,0.35714285714285715,0.6837060702875399,0.32978723404255317,0.5401646302250803,0.5958714285714285,0.5429323529411765,0.08181818181818182,0.12264150943396226,0.11299435028248588,0.3135593220338983,5.792820512820514,25.6542372881356,0.37185929648241206,,,,1.0,,1.0,1.0,,,,0.00847457627118644,2.0,,,True,,
1629675,1610612750,Naz Reid,Naz Reid,1629675,MIN,48415.0,807,-34,1705,1715,492,484,152,3420,103.0,135,20.0,28.0,25.0,32.0,32.0,76.0,,1.0,6.0,27.0,,2.0,2.0,8.0,46.0,126.0,1.0,8.0,9.0,29.0,135,212,52.0,153.0,60.0,486,1984,21.0,34.0,1.0,10.0,6.0,51.0,36.0,53,11.0,37.0,27.0,132,176,94.0,156.0,,34.0,126.0,46.0,20.0,1.0,27.0,20.0,47.0,14.0,6.0,16.0,10.0,1.0,114.0,16.0,30.0,64,86.0,18.0,168,46.0,214,10.0,26.0,18.0,8.0,23.0,6.0,11.0,27.0,2.0,12.0,2.0,8.0,50.0,6.0,17.0,84.0,116,4.0,6.0,5.0,67.0,4.0,2.0,81.0,13.0,,40.0,7.0,38.0,1.0,1.0,22.0,,16.0,39.0,23.0,1.0,132,491,8.0,7.0,0.6518518518518519,0.7457627118644068,1.0,0.33986928104575165,0.1,0.2972972972972973,0.33986928104575165,0.6367924528301887,0.6176470588235294,0.6792452830188679,0.5835616438356165,0.5113636363636364,0.5833333333333334,0.6090225563909775,0.53125,0.6470588235294118,0.4191780821917808,0.006535947712418301,0.09433962264150944,0.07407407407407407,0.13157894736842105,,23.95944503735326,0.46,0.3333333333333333,0.21393034825870647,0.07772020725388601,0.18991097922848665,0.04336043360433604,0.2029769959404601,0.060927152317880796,0.07317073170731707,0.07738095238095238,0.09259259259259259,0.031914893617021274,0.08045977011494253,0.23270440251572327,0.2011173184357542,0.203125,0.1821705426356589,0.21518987341772153,0.06535947712418301,0.5897435897435898,0.3698630136986301,0.762962962962963,0.824,0.6796116504854369,0.20821917808219179,0.42105263157894735,0.48484848484848486,0.5625,0.0027397260273972603,,,,0.07397260273972603,0.2222222222222222,0.23076923076923078,1.0,0.3452054794520548,0.36507936507936506,0.36507936507936506,1.0,0.6363636363636364,0.7142857142857143,0.05,0.045454545454545456,,,0.18181818181818182,0.125,1.0,0.35555555555555557,0.78125,0.08888888888888889,0.25,0.32222222222222224,0.3103448275862069,0.7890410958904109,0.36507936507936506,0.5445172602739726,0.5699227272727272,0.5359938888888887,0.10204081632653061,0.16736401673640167,0.10493827160493827,0.2716049382716049,3.49622641509434,25.556209150326804,0.28856304985337244,,7.0,,,,,,,5.0,,,,0.037037037037037035,,True,,
1630183,1610612750,Jaden McDaniels,Jaden McDaniels,1630183,MIN,115042.0,1917,133,3958,3943,815,754,373,7901,137.0,180,25.0,29.0,28.0,33.0,52.0,123.0,11.0,26.0,51.0,125.0,7.0,11.0,8.0,24.0,36.0,94.0,,7.0,10.0,19.0,200,329,87.0,219.0,78.0,739,4466,31.0,43.0,7.0,18.0,16.0,99.0,35.0,55,18.0,43.0,24.0,148,266,134.0,258.0,3.0,42.0,92.0,36.0,18.0,,67.0,39.0,106.0,24.0,15.0,51.0,15.0,1.0,251.0,35.0,35.0,74,80.0,17.0,171,70.0,241,15.0,64.0,42.0,22.0,47.0,6.0,31.0,36.0,3.0,16.0,5.0,9.0,83.0,5.0,16.0,105.0,214,4.0,8.0,6.0,92.0,1.0,10.0,108.0,16.0,,54.0,8.0,54.0,6.0,5.0,27.0,3.0,24.0,60.0,36.0,1.0,144,800,16.0,5.0,0.665,0.7430167597765364,0.9885057471264368,0.3972602739726027,0.3888888888888889,0.4186046511627907,0.4009216589861751,0.60790273556231,0.7209302325581395,0.6363636363636364,0.6031021897810219,0.680327868852459,0.6326530612244898,0.6220538720538721,0.6875,0.6324786324786325,0.39963503649635035,,0.0547112462006079,0.06111111111111111,0.056910569105691054,,15.354955772283963,0.5662650602409639,0.1574074074074074,0.07662835249042145,0.03808487486398259,0.08644859813084112,0.044472681067344345,0.08105263157894736,0.041031652989449004,0.05099150141643059,0.03414634146341464,0.019230769230769232,0.0453781512605042,0.041666666666666664,0.05392156862745098,0.10344827586206896,0.06467661691542288,0.08841463414634146,0.08,0.06276150627615062,0.6,0.3284671532846715,0.7611111111111111,0.8106508875739645,0.6496350364963503,0.22445255474452555,0.42276422764227645,0.4482758620689655,0.7307692307692307,0.04744525547445255,0.4230769230769231,0.4230769230769231,0.5454545454545454,0.2281021897810219,0.408,0.408,0.9803921568627451,0.17153284671532848,0.3829787234042553,0.3829787234042553,1.0,0.47540983606557374,0.8620689655172413,0.16,0.18032786885245902,0.6363636363636364,0.8571428571428571,0.11475409836065574,,,0.336734693877551,0.8484848484848485,0.24489795918367346,0.3333333333333333,0.19387755102040816,0.5263157894736842,0.7281021897810219,0.391304347826087,0.5618255514705882,0.5691457142857145,0.5713865979381445,0.09215017064846416,0.14713896457765668,0.13396481732070364,0.20027063599458728,5.338905775075987,24.27201834862385,0.20591207680646792,,3.0,,2.0,1.0,,,1.0,2.0,1.0,,,,,True,,
203085,1610612750,Austin Rivers,Austin Rivers,203085,MIN,38759.0,646,-100,1341,1359,394,479,135,2700,18.0,30,2.0,4.0,5.0,10.0,7.0,18.0,,,27.0,58.0,5.0,6.0,7.0,19.0,5.0,25.0,,4.0,2.0,8.0,25,48,32.0,83.0,20.0,166,1640,3.0,6.0,5.0,10.0,,21.0,7.0,16,9.0,27.0,5.0,46,18,32.0,93.0,3.0,,25.0,5.0,8.0,,22.0,22.0,44.0,12.0,10.0,15.0,5.0,2.0,110.0,,3.0,29,15.0,3.0,47,4.0,51,1.0,17.0,12.0,5.0,6.0,,3.0,6.0,1.0,3.0,1.0,2.0,12.0,1.0,4.0,31.0,54,,2.0,1.0,28.0,,9.0,27.0,5.0,,15.0,1.0,1.0,,,,,1.0,1.0,,,46,389,9.0,1.0,0.36,0.36,0.96875,0.3855421686746988,0.5,0.3333333333333333,0.3855421686746988,0.5208333333333334,0.5,0.4375,0.5572519083969466,0.65625,0.47674418604651164,0.5845070422535211,0.65625,0.5,0.6335877862595419,,0.16666666666666666,0.13333333333333333,0.2222222222222222,,10.328638497652582,0.5,0.08108108108108109,0.051194539249146756,0.010344827586206896,0.10320284697508897,,0.07665505226480836,0.005172413793103448,0.008,0.008771929824561403,0.0196078431372549,,,0.04918032786885246,0.031007751937984496,0.11904761904761904,0.09137055837563451,0.13095238095238096,0.015384615384615385,,0.22900763358778625,0.6,0.6923076923076923,0.3888888888888889,0.13740458015267176,0.3888888888888889,0.5,0.2857142857142857,,,,,0.44274809160305345,0.46551724137931033,0.46551724137931033,0.9629629629629629,0.19083969465648856,0.2,0.2,1.0,0.25,0.5,0.5,0.375,0.8333333333333334,1.0,0.25,,,0.23255813953488372,0.5,0.4418604651162791,0.3684210526315789,0.18604651162790697,0.25,0.8625954198473282,0.2,0.5464496183206108,0.49231428571428565,0.5375372093023256,0.10638297872340426,0.25862068965517243,0.12650602409638553,0.27710843373493976,4.2250000000000005,23.768674698795174,0.29381058911260255,1.0,1.0,0.023255813953488372,,,,,,,,,,,,True,,
