EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,PlusMinus,DefPoss,TotalPoss,OpponentPoints,Minutes,OffPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGM,Corner3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Arc3FGA,NonHeaveArc3FGA,Arc3Frequency,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PtsUnassisted2s,PtsPutbacks,ThreePtAssists,Assists,Corner3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,ShootingFouls,Fouls,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,LongMidRangeFGA,Steals,BadPassSteals,LongMidRangeFrequency,OffThreePtRebounds,OffThreePtReboundPct,OffArc3ReboundPct,TwoPtAssists,AtRimAssists,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Turnovers,SecondChanceArc3FGA,SecondChanceFG3A,SecondChanceArc3Frequency,on,ShortMidRangeFGM,PenaltyCorner3FGA,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG3A,HeaveAttempts,Fg2aBlocked,Arc3Assists,ShortMidRangeAssists,FTOffRebounds,DefTwoPtRebounds,FTDefRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Frequency,PenaltyArc3Frequency,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,PenaltyFG3M,NonHeaveArc3FGM,Fg3aBlocked,LongMidRangeAssists,StepOutOfBoundsTurnovers,Travels,Transition Take Fouls,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,SecondChanceFg3Pct,PenaltyFg3Pct,FG3APctBlocked,Arc3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,BlockedCorner3,LongMidRangePctBlocked,DefensiveGoaltends,Corner3PctBlocked,HeaveMakes,Transition Take Fouls Drawn,OffensiveGoaltends,Clear Path Fouls,3SecondViolations
1627777,1610612755,Georges Niang,Georges Niang,1627777,PHI,21.0,-3.0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,312.0,-1.0,10,20,15,5.0,10.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.8333333333333334,1.0,1.0,1.5,0.3333333333333333,27.272727272727277,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5461166666666667,0.6722,0.3333333333333333,0.5,0.5,3.55,23.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1627863,1610612755,Danuel House Jr.,Danuel House Jr.,1627863,PHI,400.0,-4.0,12,23,18,7.0,11.0,4.0,4.0,2.0,1.0,1.0,,,,,,1.0,1.0,,1.0,2.0,4.0,,,,,2.0,,1.0,2.0,,1.0,,4.0,1.0,1.0,,,,1.0,,0.5,,0.6666666666666666,,0.5,21.428571428571427,0.5,1.0,1.0,1.0,,,,,,,,1.0,0.680025,,0.3333333333333333,0.5,,1.4,25.0,0.3636363636363636,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630194,1610612755,Paul Reed,Paul Reed,1630194,PHI,338.0,-2.0,10,19,16,6.0,9.0,2.0,2.0,2.0,1.0,1.0,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,2.0,,,,,,1.0,,1.0,,1.0,,,8.333333333333334,1.0,1.0,1.0,,,,,,,,,1.0,0.6308,,,,,0.7,,0.2222222222222222,,,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.25,1.0,1.0,1.0,1.0,0.6308,1.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630577,1610612755,Julian Champagnie,Julian Champagnie,1630577,PHI,400.0,-4.0,12,23,18,7.0,11.0,4.0,4.0,2.0,,,,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,4.0,,,,,,,,,,,,0.5,14.285714285714285,,,,,,0.5,,,,,,0.5,0.484175,0.3949,,,,17.4,23.2,0.3636363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629003,1610612755,Shake Milton,Shake Milton,1629003,PHI,150.0,-5.0,4,7,5,2.0,3.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,0.5,,,,,,,,,,,2.0,0.6666666666666666,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630701,1610612755,Michael Foster Jr.,Michael Foster Jr.,1630701,PHI,62.0,-2.0,2,4,2,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630240,1610612755,Saben Lee,Saben Lee,1630240,PHI,229.0,4.0,7,15,10,4.0,8.0,2.0,2.0,2.0,1.0,1.0,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,2.0,,,,,,1.0,,1.0,,1.0,,,22.22222222222222,1.0,1.0,1.0,,,,,,,,,1.0,0.5863,,,,,1.9,,0.25,,,,1.0,1.0,1.0,1.0,2.0,2.0,,,2.0,,4.0,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,2.0,2.0,1.0,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629001,1610612755,De'Anthony Melton,De'Anthony Melton,1629001,PHI,88.0,-3.0,2,3,3,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,33.333333333333336,,,,,,,,,,,,1.0,0.53085,,,,,,26.7,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626149,1610612755,Montrezl Harrell,Montrezl Harrell,1626149,PHI,40861.0,19.0,1396,2775,1582,681.0,1379.0,312.0,358.0,147.0,102.0,150.0,25.0,35.0,50.0,,1.0,125.0,203.0,,6.0,70.0,320.0,31.0,49.0,14.0,76.0,164.0,,95.0,101.0,17.0,55.0,76.0,310.0,0.656,0.803921568627451,,,,0.6157635467980296,0.6326530612244898,0.5980861244019139,0.5740740740740741,0.6374501992031872,0.6031746031746031,0.0287081339712918,18.48739495798319,0.7177033492822966,0.68,0.7555555555555555,0.6764705882352942,0.2392344497607655,0.0047846889952153,,,,0.6481481481481481,0.7142857142857143,0.7464114832535885,0.5761338942307691,0.5266064814814816,0.2226720647773279,0.2282157676348547,0.2375,3.1566502463054174,30.6,0.2262509064539521,5.0,4.0,0.0239234449760765,28.0,46.0,29.0,48.0,73.0,86.0,46.0,14.0,33.0,6.0,80.0,47.0,42.0,92.0,67.0,159.0,50.0,75.0,0.6041666666666666,0.6041666666666666,0.6293103448275862,0.1370262390670553,0.1359223300970873,0.125,0.1066235864297253,0.1183431952662721,0.1153846153846153,0.9583333333333334,0.6086956521739131,0.5845333333333332,0.228125,3.0,17.0,14.0,0.0143540669856459,19.0,0.0688405797101449,0.05,19.0,13.0,5.0,17.0,35.0,,,,False,23.0,1.0,4.0,15.0,5.0,1.0,19.0,8.0,6.0,1.0,37.0,13.0,9.0,3.0,18.0,8.0,1.0,10.0,5.0,7.0,2.0,3.0,7.0,12.0,4.0,2.0,4.0,24.0,1.0,1.0,13.0,11.0,25.0,15.0,3.0,4.0,4.0,0.0935960591133004,0.1,0.08,0.5142857142857142,0.3023255813953488,0.025,0.1145510835913312,0.181159420289855,0.0555555555555555,0.1184210526315789,0.1293103448275862,0.0970149253731343,0.1232876712328767,0.2,0.15,0.6,0.46,0.5,0.5652173913043478,0.0714285714285714,0.0185185185185185,0.074074074074074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
