EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFtPoints,PtsUnassisted3s,Corner3Assists,SelfOReb,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Technical Free Throw Trips,Blocked2s,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,HeaveAttempts,FTOffRebounds,StepOutOfBoundsTurnovers,Charge Fouls,Charge Fouls Drawn,Transition Take Fouls Drawn,DefensiveGoaltends,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceAtRimPctAssisted,SecondChanceCorner3FGM,Fg3aBlocked,ThreePtShootingFoulsDrawn,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,Arc3PctBlocked,Defensive 3 Seconds Violations,Transition Take Fouls,Blocked3s,BlockedArc3,OffensiveGoaltends,on,3SecondViolations
1626169,1610612759,Stanley Johnson,Stanley Johnson,1626169,SAS,6535.0,109,-87.0,220,230,73.0,70.0,28.0,450,6.0,7.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,4.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,9.0,14.0,3.0,9.0,6.0,33.0,327,3.0,4.0,2.0,6.0,1.0,1.0,1.0,4.0,3.0,8.0,8.0,10.0,9.0,2.0,5.0,1.0,1.0,11.0,1.0,12.0,1.0,9.0,1.0,1.0,25.0,5.0,2.0,4.0,8.0,3.0,15.0,7.0,22.0,3.0,2.0,1.0,2.0,1.0,2.0,2,4,1.0,5.0,11,1.0,7.0,9.0,1.0,3.0,2.0,8.0,71.0,3.0,2.0,0.4444444444444444,0.5,1.0,0.3333333333333333,0.25,0.3333333333333333,0.6428571428571429,0.75,1.0,0.5869565217391305,0.5,0.5,0.6111111111111112,0.5,0.5714285714285714,0.391304347826087,0.07142857142857142,0.14285714285714285,12.25296442687747,0.5,0.42857142857142855,0.15384615384615385,0.034482758620689655,0.09090909090909091,0.12195121951219512,0.125,0.0707070707070707,0.058823529411764705,0.029411764705882353,0.125,0.1111111111111111,0.125,0.19047619047619047,0.14285714285714285,0.09090909090909091,0.09090909090909091,0.30434782608695654,0.8571428571428571,1.0,0.5,0.21739130434782608,0.4,0.4,0.5,0.08695652173913043,0.5,0.5,0.17391304347826086,0.5,0.5,1.0,0.21739130434782608,0.2,0.2,1.0,0.16666666666666666,1.0,0.16666666666666666,0.16666666666666666,0.2,1.0,0.6,0.3333333333333333,0.2,0.6956521739130435,0.2,0.557795652173913,0.5616833333333333,0.62187,0.12,0.1875,0.18181818181818182,0.24242424242424243,6.4642857142857135,24.977777777777778,0.33181818181818185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1626196,1610612759,Josh Richardson,Josh Richardson,1626196,SAS,33090.0,552,-128.0,1166,1170,291.0,288.0,135.0,2336,8.0,16.0,2.0,5.0,1.0,3.0,18.0,34.0,22.0,42.0,7.0,16.0,1.0,1.0,3.0,33.0,91.0,6.0,25.0,48.0,92.0,40.0,107.0,21.0,237.0,1422,4.0,8.0,7.0,22.0,11.0,19.0,10.0,28.0,15.0,67.0,42.0,54.0,105.0,6.0,91.0,33.0,3.0,42.0,24.0,66.0,19.0,25.0,15.0,2.0,156.0,6.0,10.0,16.0,28.0,,44.0,16.0,60.0,25.0,20.0,5.0,19.0,2.0,17.0,14,33,9.0,14.0,33,4.0,27.0,23.0,2.0,4.0,7.0,65.0,286.0,5.0,5.0,0.4375,0.4666666666666667,0.875,0.37383177570093457,0.35714285714285715,0.37383177570093457,0.5217391304347826,0.5,0.5789473684210527,0.542713567839196,0.6666666666666666,0.5531914893617021,0.5600961538461539,0.65625,0.5982142857142857,0.5376884422110553,0.03260869565217391,0.125,18.223234624145785,0.5757575757575758,,0.09523809523809523,0.034129692832764506,0.07766990291262135,0.026785714285714284,0.088,0.030947775628626693,0.017391304347826087,0.05,0.028409090909090908,0.020833333333333332,0.07964601769911504,0.11382113821138211,0.08620689655172414,0.08695652173913043,0.044444444444444446,0.08040201005025126,0.5,0.5714285714285714,0.125,0.1708542713567839,0.5294117647058824,0.5454545454545454,0.3333333333333333,0.21105527638190955,0.5238095238095238,0.5238095238095238,0.08040201005025126,0.4375,0.4375,1.0,0.457286432160804,0.3626373626373626,0.3626373626373626,0.8484848484848485,0.3333333333333333,0.4,0.06666666666666667,0.4,0.06382978723404255,0.3333333333333333,0.06382978723404255,0.3333333333333333,0.5319148936170213,0.6180904522613065,0.3626373626373626,0.5083106060606061,0.5447142857142856,0.4951739130434783,0.01990049751243781,0.0425531914893617,0.09282700421940929,0.28270042194092826,11.910869565217391,25.991588785046737,0.24957118353344768,4.0,9.0,4.0,2.0,15.0,5.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,7.0,2.0,1.0,4.0,7.0,5.0,0.5714285714285714,0.029411764705882353,0.02631578947368421,0.02830188679245283,0.7142857142857143,0.6363636363636364,0.6666666666666666,0.75,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,True,
1627751,1610612759,Jakob Poeltl,Jakob Poeltl,1627751,SAS,55206.0,920,-170.0,1902,1900,267.0,262.0,263.0,3802,126.0,164.0,49.0,68.0,15.0,17.0,57.0,127.0,1.0,6.0,,,,,,,1.0,,,184.0,297.0,,1.0,63.0,431.0,2310,56.0,81.0,,128.0,24.0,32.0,,,15.0,63.0,226.0,142.0,,88.0,,,18.0,75.0,32.0,107.0,22.0,43.0,16.0,16.0,246.0,31.0,91.0,71.0,116.0,14.0,201.0,125.0,326.0,27.0,23.0,4.0,42.0,12.0,22.0,30,72,11.0,54.0,80,10.0,100.0,105.0,13.0,49.0,10.0,63.0,264.0,3.0,5.0,0.6141304347826086,0.8071428571428572,,,,,0.6195286195286195,0.691358024691358,0.75,0.6174496644295302,0.691358024691358,0.75,0.626453488372093,0.6956521739130435,0.7325581395348837,0.003355704697986577,0.06060606060606061,0.042682926829268296,18.84057971014493,0.5833333333333334,0.3684210526315789,0.23770491803278687,0.15881326352530542,0.22611464968152867,0.08985507246376812,0.23316708229426433,0.1328976034858388,0.18691588785046728,0.15151515151515152,0.09375,0.07865168539325842,0.26732673267326734,0.2524752475247525,0.13095238095238096,0.21544715447154472,0.2647058823529412,0.5503355704697986,0.7682926829268293,0.802547770700637,0.5555555555555556,0.4261744966442953,0.44881889763779526,0.48717948717948717,0.7368421052631579,0.020134228187919462,0.16666666666666666,0.2,,,,,0.003355704697986577,,,,0.8395061728395061,0.7205882352941176,,,0.53125,0.8823529411764706,,,,0.5536912751677853,,0.5450703703703706,0.592740909090909,0.5295312500000001,0.1467065868263473,0.14714714714714713,0.29698375870069604,0.14617169373549885,4.666666666666668,65.6,0.14037854889589904,,,,16.0,,10.0,8.0,3.0,20.0,2.0,8.0,4.0,11.0,1.0,,43.0,37.0,,6.0,43.0,23.0,,0.07874015748031496,0.0967741935483871,0.08421052631578947,0.5348837209302325,1.0,,,,1.0,3.0,1.0,2.0,1.0,1.0,2.0,0.16666666666666666,0.05555555555555555,0.08163265306122448,,,,,,,,,,,,,,,,True,
1628966,1610612759,Keita Bates-Diop,Keita Bates-Diop,1628966,SAS,38600.0,643,-179.0,1333,1338,195.0,230.0,163.0,2671,62.0,91.0,17.0,24.0,9.0,13.0,22.0,53.0,,3.0,9.0,21.0,3.0,2.0,2.0,15.0,30.0,3.0,3.0,84.0,147.0,24.0,51.0,44.0,284.0,1622,19.0,31.0,6.0,60.0,12.0,22.0,4.0,5.0,6.0,42.0,108.0,60.0,72.0,30.0,30.0,15.0,15.0,17.0,18.0,35.0,14.0,9.0,5.0,3.0,88.0,11.0,22.0,35.0,42.0,7.0,84.0,34.0,118.0,15.0,11.0,4.0,11.0,3.0,6.0,12,23,3.0,13.0,26,1.0,35.0,57.0,8.0,31.0,,42.0,194.0,,,0.6428571428571429,0.782608695652174,1.0,0.47058823529411764,0.8,0.47058823529411764,0.5714285714285714,0.6129032258064516,0.5454545454545454,0.6060606060606061,0.6756756756756757,0.6666666666666666,0.6396396396396397,0.7317073170731707,0.7,0.25757575757575757,0.10204081632653061,0.08791208791208792,16.055045871559635,0.4782608695652174,0.21875,0.14189189189189189,0.05275779376498801,0.14112903225806453,0.045081967213114756,0.14154411764705882,0.049924357034795766,0.03496503496503497,0.0779816513761468,0.0427807486631016,0.05263157894736842,0.125,0.15827338129496402,0.1320754716981132,0.14705882352941177,0.11363636363636363,0.4595959595959596,0.6813186813186813,0.7469879518072289,0.6129032258064516,0.2676767676767677,0.41509433962264153,0.4782608695652174,0.7272727272727273,0.015151515151515152,,,0.10606060606060606,0.42857142857142855,0.45,1.0,0.15151515151515152,0.5,0.5,1.0,0.6486486486486487,0.7083333333333334,0.08108108108108109,0.08108108108108109,0.48148148148148145,0.6923076923076923,0.07407407407407407,1.0,0.1111111111111111,0.7171717171717171,0.5,0.5449419191919191,0.5758173076923075,0.537774074074074,0.14414414414414414,0.18235294117647058,0.2112676056338028,0.14788732394366197,4.026530612244897,24.87647058823529,0.14628657164291073,2.0,2.0,4.0,10.0,,4.0,6.0,1.0,5.0,5.0,,2.0,,1.0,,10.0,4.0,2.0,4.0,10.0,7.0,0.6666666666666666,0.1320754716981132,,0.0821917808219178,0.7,,0.6666666666666666,1.0,0.6666666666666666,,1.0,,1.0,,,,,0.029411764705882353,0.11764705882352941,2.0,1.0,1.0,0.0196078431372549,0.047619047619047616,0.6666666666666666,1.0,0.019230769230769232,,,,,,,,True,
1629640,1610612759,Keldon Johnson,Keldon Johnson,1629640,SAS,123804.0,2063,-491.0,4312,4304,808.0,895.0,569.0,8616,236.0,379.0,30.0,51.0,46.0,72.0,123.0,297.0,10.0,30.0,36.0,97.0,8.0,10.0,16.0,98.0,310.0,39.0,67.0,369.0,706.0,134.0,407.0,245.0,1385.0,5309,42.0,74.0,47.0,154.0,67.0,130.0,30.0,83.0,56.0,280.0,376.0,362.0,363.0,34.0,308.0,98.0,62.0,107.0,76.0,183.0,50.0,63.0,39.0,5.0,442.0,8.0,43.0,105.0,129.0,28.0,262.0,56.0,318.0,46.0,34.0,12.0,78.0,14.0,44.0,56,134,26.0,55.0,125,7.0,229.0,327.0,57.0,171.0,10.0,277.0,796.0,9.0,8.0,0.5094850948509485,0.5340909090909091,0.9029850746268657,0.32923832923832924,0.3614457831325301,0.3308641975308642,0.5226628895184136,0.5675675675675675,0.5153846153846153,0.5121293800539084,0.5578512396694215,0.5258215962441315,0.5560483870967742,0.5877862595419847,0.5714285714285714,0.3656783468104223,0.08781869688385269,0.10817941952506596,27.696029026405967,0.582089552238806,0.2692307692307692,0.11966604823747681,0.03504482477587612,0.1377952755905512,0.009523809523809525,0.12717391304347825,0.02467343976777939,0.03870967741935484,0.03488372093023256,0.01238390092879257,,0.08747044917257683,0.1257995735607676,0.1774193548387097,0.14357262103505844,0.1165644171779141,0.34052111410601976,0.6226912928759895,0.6982248520710059,0.5338983050847458,0.2668463611859838,0.41414141414141414,0.44404332129963897,0.44715447154471544,0.026954177897574125,0.3333333333333333,0.3448275862068966,0.08715184186882301,0.3711340206185567,0.375,1.0,0.2785265049415993,0.3161290322580645,0.31715210355987056,0.8673469387755102,0.4214876033057851,0.5882352941176471,0.06611570247933884,0.32231404958677684,0.3380281690140845,0.6388888888888888,0.07511737089201878,0.625,0.3145539906103286,0.706199460916442,0.3181818181818182,0.5273694770063121,0.52572,0.5090651658767773,0.14227642276422764,0.20853658536585365,0.1111913357400722,0.20216606498194944,5.141076487252127,25.684766584766574,0.18738404452690166,14.0,20.0,17.0,19.0,39.0,26.0,20.0,13.0,34.0,7.0,7.0,3.0,3.0,4.0,8.0,11.0,7.0,,4.0,11.0,6.0,0.3617021276595745,0.06734006734006734,0.025,0.03745318352059925,0.5454545454545454,0.7,0.358974358974359,0.8571428571428571,0.29850746268656714,2.0,5.0,3.0,7.0,,1.0,1.0,0.03333333333333333,0.04065040650406504,0.23333333333333334,3.0,2.0,4.0,0.004914004914004914,0.010309278350515464,0.375,1.0,0.00975609756097561,1.0,0.0032258064516129032,,,,,,True,
1631103,1610612759,Malaki Branham,Malaki Branham,1631103,SAS,42919.0,715,-184.0,1509,1515,299.0,342.0,176.0,3024,33.0,55.0,6.0,8.0,4.0,9.0,32.0,65.0,14.0,29.0,8.0,24.0,3.0,,4.0,18.0,74.0,7.0,13.0,79.0,149.0,26.0,98.0,19.0,255.0,1899,9.0,18.0,10.0,25.0,11.0,28.0,3.0,17.0,8.0,39.0,82.0,76.0,75.0,10.0,74.0,18.0,19.0,46.0,15.0,61.0,11.0,26.0,17.0,3.0,137.0,10.0,8.0,41.0,37.0,,78.0,18.0,96.0,15.0,12.0,3.0,23.0,3.0,16.0,11,34,8.0,40.0,58,,20.0,21.0,5.0,10.0,3.0,37.0,297.0,2.0,1.0,0.5189873417721519,0.5540540540540541,0.9615384615384616,0.2653061224489796,0.17647058823529413,0.2653061224489796,0.5302013422818792,0.5,0.39285714285714285,0.4777327935222672,0.42857142857142855,0.34444444444444444,0.4980392156862745,0.44642857142857145,0.39,0.3967611336032389,0.12751677852348994,0.16363636363636364,16.92126909518214,0.6764705882352942,,0.09487179487179487,0.019559902200488997,0.16205533596837945,0.036231884057971016,0.12130637636080871,0.026277372262773723,0.013513513513513514,0.024630541871921183,0.037383177570093455,0.03225806451612903,0.09558823529411764,0.0797872340425532,0.13636363636363635,0.16923076923076924,0.13793103448275862,0.22267206477732793,0.6,0.717391304347826,0.6363636363636364,0.2631578947368421,0.49230769230769234,0.5818181818181818,0.4375,0.11740890688259109,0.4827586206896552,0.4827586206896552,0.09716599190283401,0.3333333333333333,0.3333333333333333,1.0,0.29959514170040485,0.24324324324324326,0.2465753424657534,0.9444444444444444,0.2857142857142857,0.75,0.10714285714285714,0.25,0.2,0.4444444444444444,0.08888888888888889,,0.28888888888888886,0.6194331983805668,0.24324324324324326,0.5194089068825911,0.492084375,0.4802222222222223,0.03968253968253968,0.06493506493506493,0.09803921568627451,0.15294117647058825,7.634228187919466,25.218367346938773,0.19814446653412857,,3.0,2.0,1.0,3.0,4.0,4.0,1.0,7.0,4.0,1.0,2.0,1.0,3.0,1.0,6.0,3.0,,3.0,6.0,6.0,0.2,0.15384615384615385,0.017241379310344827,0.03305785123966942,1.0,0.42857142857142855,,,0.23076923076923078,,,1.0,1.0,,1.0,,,,0.3333333333333333,2.0,1.0,,0.01020408163265306,,0.6666666666666666,1.0,,,0.013513513513513514,1.0,,,,,True,
203926,1610612759,Doug McDermott,Doug McDermott,203926,SAS,28330.0,472,-45.0,1011,985,272.0,335.0,133.0,1996,19.0,33.0,3.0,5.0,2.0,7.0,10.0,21.0,3.0,10.0,11.0,23.0,,3.0,7.0,31.0,82.0,7.0,16.0,32.0,64.0,42.0,105.0,11.0,201.0,1195,5.0,9.0,7.0,20.0,5.0,16.0,6.0,23.0,9.0,37.0,54.0,10.0,126.0,6.0,82.0,31.0,4.0,26.0,6.0,32.0,2.0,15.0,10.0,1.0,70.0,3.0,6.0,11.0,23.0,3.0,37.0,9.0,46.0,7.0,3.0,4.0,6.0,4.0,6.0,13,19,2.0,31.0,49,4.0,13.0,13.0,2.0,5.0,3.0,37.0,268.0,5.0,2.0,0.84375,0.9310344827586207,1.0,0.4,0.2608695652173913,0.4,0.5,0.5555555555555556,0.3125,0.5621301775147929,0.59375,0.358974358974359,0.5742857142857143,0.625,0.42045454545454547,0.621301775147929,0.0625,0.12121212121212122,16.68107173725151,0.3157894736842105,0.0967741935483871,0.08646616541353383,0.024,0.06111111111111111,0.014084507042253521,0.07623318385650224,0.019438444924406047,0.04854368932038835,0.008,0.011363636363636364,0.02702702702702703,0.08163265306122448,0.09016393442622951,0.08695652173913043,0.06338028169014084,0.05263157894736842,0.1952662721893491,0.5757575757575758,0.6551724137931034,0.7894736842105263,0.1242603550295858,0.47619047619047616,0.47619047619047616,1.0,0.05917159763313609,0.3,0.3,0.13609467455621302,0.4782608695652174,0.5,1.0,0.48520710059171596,0.3780487804878049,0.38271604938271603,1.0,0.3125,0.6,,0.4375,0.1794871794871795,0.2857142857142857,0.1794871794871795,0.42857142857142855,0.41025641025641024,0.8165680473372781,0.3780487804878049,0.5443934911242604,0.5460272727272728,0.5275999999999998,0.029069767441860465,0.07462686567164178,0.09950248756218906,0.18407960199004975,6.8796875,25.523809523809526,0.26904055390702275,3.0,3.0,3.0,1.0,,4.0,2.0,1.0,,3.0,2.0,7.0,1.0,1.0,,3.0,2.0,,1.0,3.0,1.0,0.42857142857142855,,,0.022727272727272728,0.3333333333333333,0.6666666666666666,0.42857142857142855,1.0,0.1875,,,,,,,,,,,,2.0,,0.01904761904761905,0.043478260869565216,,,,,0.012195121951219513,,1.0,,,,True,
1628380,1610612759,Zach Collins,Zach Collins,1628380,SAS,42633.0,711,-176.0,1494,1495,351.0,365.0,177.0,2989,51.0,78.0,10.0,20.0,13.0,16.0,27.0,58.0,10.0,22.0,,4.0,1.0,,3.0,25.0,73.0,6.0,8.0,88.0,158.0,25.0,77.0,50.0,301.0,1846,10.0,24.0,7.0,30.0,20.0,31.0,2.0,11.0,24.0,70.0,122.0,54.0,75.0,14.0,73.0,25.0,12.0,60.0,27.0,87.0,23.0,40.0,13.0,7.0,201.0,16.0,34.0,48.0,72.0,9.0,129.0,50.0,179.0,20.0,15.0,5.0,33.0,11.0,19.0,43,76,19.0,69.0,117,20.0,64.0,66.0,6.0,27.0,9.0,70.0,347.0,5.0,9.0,0.6931818181818182,0.7530864197530864,1.0,0.3246753246753247,0.18181818181818182,0.3246753246753247,0.5569620253164557,0.4166666666666667,0.6451612903225806,0.5340425531914894,0.3225806451612903,0.5476190476190477,0.5679245283018868,0.40540540540540543,0.6140350877192983,0.3276595744680851,0.0759493670886076,0.10256410256410256,20.165582495564756,0.4342105263157895,0.21951219512195122,0.18181818181818182,0.08673469387755102,0.17582417582417584,0.05405405405405406,0.17937219730941703,0.07267441860465117,0.13125,0.07602339181286549,0.04782608695652174,0.07575757575757576,0.15483870967741936,0.2057142857142857,0.18181818181818182,0.18604651162790697,0.13793103448275862,0.33191489361702126,0.6538461538461539,0.7285714285714285,0.6862745098039216,0.24680851063829787,0.46551724137931033,0.5,0.6666666666666666,0.09361702127659574,0.45454545454545453,0.45454545454545453,0.01702127659574468,,,,0.31063829787234043,0.3424657534246575,0.3424657534246575,1.0,0.6451612903225806,0.5,0.03225806451612903,0.1935483870967742,0.38095238095238093,0.8125,0.07142857142857142,,0.19047619047619047,0.6595744680851063,0.3424657534246575,0.5224317021276594,0.5693782608695652,0.5177797619047618,0.10546875,0.15083798882681565,0.09966777408637874,0.23255813953488372,6.014556962025318,25.76623376623377,0.23493975903614459,,2.0,,10.0,,4.0,8.0,1.0,14.0,6.0,7.0,10.0,8.0,5.0,,24.0,18.0,1.0,5.0,24.0,13.0,,0.06896551724137931,,0.07407407407407407,0.5416666666666666,0.8,,,0.25,,,,5.0,2.0,,,,,0.2,,,,,,,,,,,,,,,,True,
1630200,1610612759,Tre Jones,Tre Jones,1630200,SAS,72657.0,1211,-196.0,2528,2511,447.0,476.0,339.0,5039,90.0,151.0,10.0,15.0,17.0,30.0,57.0,149.0,10.0,26.0,9.0,34.0,6.0,2.0,6.0,15.0,60.0,8.0,6.0,157.0,326.0,24.0,94.0,90.0,476.0,3075,14.0,26.0,14.0,53.0,28.0,54.0,2.0,12.0,47.0,109.0,86.0,228.0,66.0,12.0,60.0,15.0,23.0,168.0,110.0,278.0,81.0,114.0,46.0,8.0,666.0,15.0,19.0,44.0,61.0,2.0,107.0,35.0,142.0,55.0,35.0,20.0,42.0,11.0,34.0,21,63,16.0,33.0,62,1.0,106.0,104.0,13.0,40.0,18.0,99.0,436.0,7.0,9.0,0.27388535031847133,0.2847682119205298,0.9166666666666666,0.2553191489361702,0.16666666666666666,0.2553191489361702,0.4815950920245399,0.5384615384615384,0.5185185185185185,0.4595238095238095,0.5375,0.4696969696969697,0.5086021505376344,0.5777777777777777,0.5860215053763441,0.22380952380952382,0.0705521472392638,0.11258278145695365,17.9609989736572,0.6666666666666666,0.03571428571428571,0.09791332263242375,0.025537634408602152,0.0990990990990991,0.030737704918032786,0.09840674789128398,0.027597402597402596,0.028070175438596492,0.02997275204359673,0.03389830508474576,0.022388059701492536,0.104,0.07604562737642585,0.13636363636363635,0.10115606936416185,0.09183673469387756,0.3595238095238095,0.5960264900662252,0.6716417910447762,0.32222222222222224,0.3547619047619048,0.3825503355704698,0.3958333333333333,0.19298245614035087,0.06190476190476191,0.38461538461538464,0.4,0.08095238095238096,0.2647058823529412,0.2727272727272727,1.0,0.14285714285714285,0.25,0.25,0.8666666666666667,0.375,0.6666666666666666,0.15,0.2,0.45454545454545453,0.5666666666666667,0.09090909090909091,0.3333333333333333,0.09090909090909091,0.5833333333333334,0.25,0.5236516666666668,0.536982258064516,0.5153272727272729,0.0894854586129754,0.11331444759206799,0.11134453781512606,0.22899159663865545,6.529141104294479,24.962765957446802,0.17681962025316456,4.0,,5.0,10.0,6.0,29.0,10.0,2.0,8.0,3.0,6.0,3.0,6.0,25.0,4.0,5.0,4.0,,1.0,5.0,2.0,0.35714285714285715,0.03355704697986577,,0.04716981132075472,0.4,0.3,0.5,1.0,,,1.0,2.0,1.0,5.0,,,0.038461538461538464,0.014705882352941176,0.3,1.0,1.0,,0.010638297872340425,0.029411764705882353,0.16666666666666666,1.0,,,,,,,,,True,
1631104,1610612759,Blake Wesley,Blake Wesley,1631104,SAS,8650.0,144,-65.0,301,307,46.0,96.0,44.0,608,8.0,15.0,2.0,2.0,3.0,5.0,5.0,15.0,,5.0,1.0,2.0,,,,3.0,7.0,1.0,2.0,13.0,35.0,4.0,9.0,6.0,44.0,375,2.0,2.0,1.0,5.0,5.0,10.0,2.0,2.0,2.0,18.0,8.0,18.0,12.0,2.0,7.0,3.0,6.0,10.0,7.0,17.0,6.0,5.0,5.0,,41.0,3.0,1.0,6.0,7.0,,13.0,4.0,17.0,11.0,7.0,4.0,10.0,1.0,8.0,3,13,,10.0,16,,9.0,12.0,,4.0,2.0,18.0,46.0,2.0,2.0,0.3076923076923077,0.3333333333333333,1.0,0.4444444444444444,1.0,0.4444444444444444,0.37142857142857144,1.0,0.5,0.4318181818181818,0.6666666666666666,0.6666666666666666,0.44,0.625,0.6,0.20454545454545456,0.17142857142857143,0.2,17.94871794871795,0.7692307692307693,,0.09333333333333334,0.010416666666666666,0.11538461538461539,0.045454545454545456,0.10236220472440945,0.024691358024691357,0.02702702702702703,,0.05263157894736842,,0.13793103448275862,0.05263157894736842,0.125,0.12195121951219512,0.09090909090909091,0.3409090909090909,0.5333333333333333,0.6666666666666666,0.375,0.3409090909090909,0.3333333333333333,0.4166666666666667,0.2,0.11363636363636363,,,0.045454545454545456,0.5,0.5,1.0,0.1590909090909091,0.42857142857142855,0.42857142857142855,1.0,0.6666666666666666,1.0,,0.3333333333333333,0.4166666666666667,0.6,,,0.16666666666666666,0.5454545454545454,0.42857142857142855,0.5441522727272726,0.6183749999999999,0.5593125,0.08333333333333333,0.10256410256410256,0.11363636363636363,0.4090909090909091,6.10857142857143,25.311111111111114,0.15282392026578073,,2.0,,1.0,,1.0,,,2.0,,2.0,1.0,,,,,,,,,,,0.2,,,,,,,1.0,,,2.0,,,,,,,0.5,,,,,,,,,,,,,,,,True,
