EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,PtsUnassisted3s,ShortMidRangeAssists,BadPassOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,DefCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Accuracy,SecondChanceArc3FGA,Charge Fouls,SecondChanceArc3Frequency,HeaveAttempts,SecondChanceTurnovers,OffCorner3ReboundPct,LongMidRangeAssists,Charge Fouls Drawn,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,FG3APctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceFtPoints,LongMidRangePctAssisted,StepOutOfBoundsTurnovers,Transition Take Fouls Drawn,OffLongMidRangeReboundPct,on,Offensive Fouls Drawn,SecondChanceCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,Blocked3s,BlockedArc3,SecondChanceFg3Pct,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,BlockedCorner3,BlockedLongMidRange,Defensive 3 Seconds Violations,Transition Take Fouls,3pt And 1 Free Throw Trips,HeaveMakes,OffensiveGoaltends
1626195,1610612740,Willy Hernangomez,Willy Hernangomez,1626195,NOP,6556.0,109,1,246,244,127,100.0,25,490,20.0,28,9.0,10.0,7.0,10.0,5.0,9.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,3.0,25.0,39,2.0,6.0,23.0,79,250,10.0,11.0,1.0,20.0,8.0,13.0,1.0,4.0,17.0,36.0,32.0,18.0,6.0,14.0,5.0,2.0,5.0,2.0,7.0,9.0,6.0,1.0,2.0,25.0,2.0,8.0,1.0,10.0,16.0,3.0,29.0,11.0,40.0,3.0,8.0,4.0,4.0,5.0,4.0,8.0,1.0,3.0,13.0,10.0,6.0,11.0,1.0,4.0,23.0,2.0,32.0,2.0,15.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1.0,36.0,127,2.0,0.64,0.8888888888888888,1.0,0.3333333333333333,0.25,0.3333333333333333,0.6410256410256411,0.9090909090909091,0.6153846153846154,0.6222222222222222,0.8333333333333334,0.5588235294117647,0.6583333333333333,0.8333333333333334,0.6428571428571429,0.13333333333333333,0.1282051282051282,0.14285714285714285,0.1111111111111111,26.545454545454547,0.38461538461538464,0.42857142857142855,0.08333333333333333,0.2909090909090909,0.14545454545454545,0.16666666666666666,0.0392156862745098,0.22608695652173913,0.09433962264150944,0.14705882352941177,0.17647058823529413,0.05128205128205128,0.23809523809523808,0.3076923076923077,0.375,0.2222222222222222,0.23076923076923078,0.3333333333333333,0.6222222222222222,0.7142857142857143,0.8333333333333334,0.65,0.2,0.5555555555555556,0.625,0.6,0.044444444444444446,0.022222222222222223,0.1111111111111111,0.4,0.4,1.0,0.8333333333333334,0.9,0.2222222222222222,0.08333333333333333,0.5882352941176471,0.7,0.058823529411764705,0.17647058823529413,0.3333333333333333,0.7555555555555555,0.4,0.5534744444444444,0.58308,0.5620647058823529,0.25862068965517243,0.28846153846153844,0.25316455696202533,0.45569620253164556,3.771794871794872,24.833333333333332,0.516260162601626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1626196,1610612740,Josh Richardson,Josh Richardson,1626196,NOP,697.0,12,-20,29,28,22,18.0,2,57,,1,,,,,,1.0,,1.0,,,1.0,2.0,1.0,2.0,,2,1.0,3.0,,3,36,,,,,,1.0,1.0,2.0,,3.0,,,3.0,,2.0,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,3.0,22,,,,1.0,0.3333333333333333,0.5,0.3333333333333333,,,,0.3,,0.5,0.3,,0.5,0.6,,,,18.75,1.0,,,,,,,,,,,,,,,,,,0.2,,,,0.2,,,,,0.2,0.4,0.5,0.5,1.0,,,,,,,,0.6666666666666666,0.5,0.8,0.5,0.50991,,0.4512666666666667,,,,1.0,4.6000000000000005,25.3,0.7586206896551724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1630184,1610612740,Kira Lewis Jr.,Kira Lewis Jr.,1630184,NOP,3825.0,64,-4,142,139,91,76.0,16,281,3.0,8,1.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,5.0,8.0,3.0,5.0,5.0,13,6.0,10.0,6.0,34,155,1.0,2.0,1.0,2.0,1.0,6.0,4.0,7.0,4.0,18.0,4.0,6.0,15.0,,8.0,5.0,3.0,5.0,2.0,7.0,1.0,1.0,4.0,16.0,,,,3.0,1.0,,4.0,,4.0,,5.0,4.0,1.0,3.0,2.0,2.0,1.0,,5.0,2.0,1.0,5.0,,1.0,4.0,,6.0,,2.0,1.0,1.0,,1.0,1.0,,,,18.0,91,1.0,0.4,0.4,0.8333333333333334,0.6,0.5714285714285714,0.6,0.38461538461538464,0.5,0.16666666666666666,0.6086956521739131,0.3333333333333333,0.5384615384615384,0.6538461538461539,0.3333333333333333,0.6,0.43478260869565216,0.23076923076923078,0.25,0.25,19.254658385093165,0.6,,,0.03225806451612903,,0.08333333333333333,,0.05970149253731343,,,,,0.07142857142857142,,,0.034482758620689655,,,0.34782608695652173,0.375,0.5,0.6666666666666666,0.17391304347826086,0.25,0.3333333333333333,,0.043478260869565216,0.08695652173913043,0.34782608695652173,0.625,0.625,0.8,0.6666666666666666,0.5,1.0,0.3333333333333333,0.3076923076923077,0.25,0.15384615384615385,0.38461538461538464,0.6,0.782608695652174,0.625,0.5359130434782609,0.6667666666666667,0.5404461538461539,0.08,0.13333333333333333,0.058823529411764705,0.5294117647058824,4.7846153846153845,25.389999999999997,0.6408450704225352,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.2857142857142857,1.0,1.0,0.5,0.5,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1630700,1610612740,Dyson Daniels,Dyson Daniels,1630700,NOP,6160.0,103,-7,237,236,125,80.0,28,473,7.0,16,1.0,2.0,3.0,6.0,2.0,7.0,,2.0,,1.0,4.0,8.0,3.0,5.0,9.0,23,5.0,10.0,3.0,36,245,1.0,2.0,1.0,2.0,4.0,9.0,4.0,6.0,3.0,23.0,8.0,10.0,12.0,,8.0,4.0,4.0,11.0,6.0,17.0,3.0,3.0,8.0,40.0,,,,9.0,5.0,,14.0,,14.0,,4.0,1.0,3.0,6.0,4.0,4.0,2.0,,10.0,7.0,4.0,8.0,1.0,1.0,4.0,,4.0,,,2.0,1.0,1.0,,1.0,1.0,,,23.0,125,2.0,0.4444444444444444,0.4444444444444444,0.8,0.5,0.6666666666666666,0.5,0.391304347826087,0.5,0.4444444444444444,0.5,0.3333333333333333,0.6666666666666666,0.5142857142857142,0.3333333333333333,0.6764705882352942,0.30303030303030304,0.17391304347826086,0.25,,16.666666666666664,0.6,,,0.10638297872340426,,0.16071428571428573,,0.13592233009708737,,,,,0.05555555555555555,0.08695652173913043,0.3333333333333333,0.14285714285714285,,1.0,0.48484848484848486,0.4375,0.5833333333333334,0.42857142857142855,0.21212121212121213,0.2857142857142857,0.2857142857142857,0.5,,0.06060606060606061,0.24242424242424243,0.5,0.5,0.75,0.6666666666666666,0.5,,,0.4,0.5,0.06666666666666667,0.3333333333333333,0.6,0.7878787878787878,0.5,0.581590909090909,0.612175,0.5518666666666667,,,0.05555555555555555,0.6388888888888888,3.1173913043478256,25.06,0.5274261603375527,,1.0,1.0,3.0,3.0,2.0,1.0,0.21428571428571427,,,0.5,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
202066,1610612740,Garrett Temple,Garrett Temple,202066,NOP,9709.0,162,-17,354,357,175,138.0,41,711,7.0,14,,1.0,1.0,5.0,,3.0,2.0,7.0,,5.0,8.0,19.0,5.0,10.0,7.0,19,11.0,26.0,3.0,50,381,,1.0,1.0,,1.0,8.0,8.0,15.0,,26.0,6.0,8.0,33.0,,18.0,8.0,2.0,10.0,3.0,13.0,2.0,1.0,9.0,29.0,1.0,4.0,,9.0,3.0,,12.0,5.0,17.0,1.0,9.0,6.0,3.0,2.0,2.0,2.0,,1.0,4.0,2.0,9.0,15.0,,,2.0,,4.0,,2.0,,2.0,2.0,,2.0,1.0,,,26.0,175,,0.42857142857142855,0.42857142857142855,1.0,0.4230769230769231,0.5333333333333333,0.44,0.3684210526315789,,0.125,0.5222222222222223,,0.5652173913043478,0.5319148936170213,,0.5652173913043478,0.5777777777777777,0.10526315789473684,0.07142857142857142,0.3333333333333333,12.75,0.5,,,0.041666666666666664,0.045454545454545456,0.10227272727272728,0.0136986301369863,0.075,0.031055900621118012,0.041666666666666664,0.058823529411764705,,0.03571428571428571,0.02857142857142857,0.1111111111111111,0.1044776119402985,0.041666666666666664,0.5,0.3111111111111111,0.5,0.5384615384615384,0.42857142857142855,0.06666666666666667,,,,0.044444444444444446,0.15555555555555556,0.4222222222222222,0.42105263157894735,0.42105263157894735,1.0,0.5,,,,0.21739130434782608,0.2,0.21739130434782608,0.43478260869565216,0.5,0.8888888888888888,0.4444444444444444,0.5770647727272726,0.54735,0.5572477272727273,0.0425531914893617,0.09523809523809523,,0.52,4.989473684210527,26.319230769230778,0.4943502824858757,,3.0,3.0,,1.0,1.0,2.0,0.09523809523809523,,,0.42857142857142855,0.42857142857142855,1.0,0.6,1.0,,0.5,1.0,1.0,0.05555555555555555,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1630230,1610612740,Naji Marshall,Naji Marshall,1630230,NOP,2184.0,36,3,79,79,39,38.0,11,158,5.0,8,1.0,2.0,3.0,4.0,5.0,10.0,,1.0,,1.0,1.0,6.0,,1.0,10.0,18,1.0,7.0,5.0,28,84,1.0,3.0,,2.0,5.0,10.0,,2.0,4.0,14.0,8.0,12.0,3.0,2.0,5.0,1.0,1.0,1.0,3.0,4.0,3.0,,,11.0,2.0,2.0,,3.0,,,3.0,4.0,7.0,2.0,2.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,7.0,1.0,9.0,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,14.0,39,1.0,0.4,0.4444444444444444,1.0,0.14285714285714285,,0.16666666666666666,0.5555555555555556,0.3333333333333333,0.5,0.46,0.3333333333333333,0.4166666666666667,0.5,0.25,0.5384615384615384,0.28,0.05555555555555555,0.125,,31.52173913043478,,,,,0.07407407407407407,0.23076923076923078,0.16666666666666666,0.12,0.10256410256410256,,0.13333333333333333,0.2,,,,0.42857142857142855,0.16666666666666666,1.0,0.32,0.625,0.7142857142857143,0.2,0.4,0.5,0.5,0.6,,0.04,0.24,0.16666666666666666,0.16666666666666666,1.0,0.6666666666666666,0.5,,,0.3333333333333333,0.75,0.08333333333333333,0.08333333333333333,,0.6,0.2,0.5279124999999999,0.52895,0.5254,0.14814814814814814,0.15789473684210525,0.07142857142857142,0.5,4.755555555555556,28.47142857142857,0.4936708860759494,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,0.125,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1626204,1610612740,Larry Nance Jr.,Larry Nance Jr.,1626204,NOP,1856.0,31,-16,64,68,33,20.0,7,132,2.0,3,1.0,1.0,1.0,1.0,1.0,3.0,,2.0,,2.0,,1.0,,,3.0,6,2.0,3.0,,12,73,1.0,1.0,,2.0,1.0,2.0,2.0,2.0,,8.0,2.0,4.0,6.0,2.0,1.0,,,,,,,,,,,1.0,,4.0,1.0,,5.0,1.0,6.0,,2.0,1.0,1.0,,,3.0,,1.0,3.0,1.0,1.0,6.0,2.0,2.0,,,,,,,1.0,1.0,,1.0,,,,8.0,33,,0.3333333333333333,0.5,1.0,0.6666666666666666,1.0,0.6666666666666666,0.5,1.0,0.5,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,,,,16.901408450704228,,,,0.1,0.06666666666666667,0.19047619047619047,,0.16129032258064516,0.03225806451612903,,0.2,,,0.16666666666666666,,0.125,,,0.3333333333333333,0.6666666666666666,0.6666666666666666,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,,0.2222222222222222,0.1111111111111111,,,,1.0,1.0,,,0.25,1.0,0.5,,,0.6666666666666666,,0.5630944444444445,0.8034,0.6157250000000001,,,0.16666666666666666,0.6666666666666666,4.766666666666667,24.399999999999995,0.515625,,2.0,2.0,,,,1.0,0.4,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1628984,1610612740,Devonte' Graham,Devonte' Graham,1628984,NOP,4153.0,69,-11,148,151,63,47.0,15,299,,1,,,,1.0,,1.0,1.0,2.0,,1.0,6.0,17.0,3.0,6.0,,3,6.0,19.0,7.0,25,162,,,1.0,,,2.0,3.0,7.0,2.0,11.0,,,15.0,,16.0,6.0,1.0,9.0,2.0,11.0,2.0,,6.0,24.0,1.0,,,4.0,2.0,,6.0,1.0,7.0,1.0,1.0,1.0,,2.0,2.0,2.0,,,4.0,2.0,3.0,4.0,,1.0,5.0,,8.0,,4.0,,,,,,,,,11.0,63,,,,0.8333333333333334,0.3157894736842105,0.42857142857142855,0.3333333333333333,,,,0.4090909090909091,,0.5,0.4807692307692308,,0.55,0.8636363636363636,0.3333333333333333,,,18.404907975460123,0.5,,,0.07142857142857142,,0.09302325581395349,0.02702702702702703,0.08450704225352113,0.014705882352941176,,,,0.16666666666666666,0.05555555555555555,,0.09090909090909091,0.07692307692307693,,0.045454545454545456,,,,0.045454545454545456,,,,0.045454545454545456,0.09090909090909091,0.7727272727272727,0.35294117647058826,0.35294117647058826,0.8333333333333334,,,,,0.1111111111111111,,0.1111111111111111,0.6666666666666666,0.5,0.9090909090909091,0.375,0.5062904761904763,0.52455,0.47239444444444456,0.15384615384615385,0.5714285714285714,,0.44,11.566666666666665,26.80526315789474,0.42567567567567566,,,,3.0,2.0,1.0,,0.1,,,,,,,1.0,,1.0,1.0,1.0,0.1,1.0,,,,1.0,0.05263157894736842,1.0,0.5,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1630530,1610612740,Trey Murphy III,Trey Murphy III,1630530,NOP,1300.0,22,1,48,49,17,15.0,4,97,4.0,5,1.0,1.0,2.0,2.0,,,1.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,4.0,6,2.0,6.0,2.0,16,51,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,9.0,6.0,2.0,6.0,,4.0,2.0,1.0,,,,,,,,,1.0,,1.0,3.0,,4.0,1.0,5.0,,1.0,1.0,,,,1.0,,,1.0,,1.0,1.0,,,1.0,,2.0,,1.0,,,,,,,,,9.0,17,,0.75,0.75,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.0,1.0,0.5833333333333334,0.5,0.7,0.6153846153846154,0.5,0.75,0.5,0.16666666666666666,0.2,,26.923076923076923,,,,0.25,0.1,0.125,,0.2,0.05555555555555555,0.25,,,0.2,0.2,0.5,,,,0.4166666666666667,0.8,1.0,0.75,,,,,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.5,1.0,0.5,1.0,,0.5,0.4,1.0,0.2,0.4,0.5,0.9166666666666666,0.5,0.5942375,0.48264999999999997,0.6242000000000001,0.07692307692307693,0.14285714285714285,0.125,0.5625,4.533333333333333,25.316666666666663,0.3541666666666667,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,
1630631,1610612740,Jose Alvarado,Jose Alvarado,1630631,NOP,1845.0,31,-18,57,62,25,20.0,6,119,1.0,1,,,1.0,1.0,1.0,2.0,,,,,,3.0,,1.0,2.0,3,,3.0,1.0,5,67,,,,,2.0,2.0,,1.0,1.0,5.0,2.0,2.0,,,3.0,,1.0,3.0,1.0,4.0,1.0,,2.0,9.0,,1.0,,1.0,,,1.0,1.0,2.0,,1.0,,1.0,3.0,2.0,,1.0,,3.0,1.0,,3.0,,,2.0,,1.0,,,,,,,,,,,5.0,25,,0.5,0.5,,,,,0.6666666666666666,,1.0,0.3333333333333333,,0.6666666666666666,0.3333333333333333,,0.6666666666666666,0.5,0.3333333333333333,,0.5,14.285714285714286,1.0,,,,0.08333333333333333,0.05263157894736842,,0.029411764705882353,0.041666666666666664,,0.14285714285714285,,,,,0.07142857142857142,,,0.16666666666666666,1.0,1.0,,0.3333333333333333,0.5,1.0,1.0,,,0.5,,,,,,,,0.3333333333333333,1.0,,0.3333333333333333,,0.6666666666666666,,0.49423333333333336,,0.50075,,,,1.0,5.966666666666666,25.566666666666666,0.43859649122807015,,,,,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,
