EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Transition Take Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGA,SecondChanceArc3FGM,PenaltyArc3FGM,SecondChanceFG3M,Corner3Assists,ShortMidRangeAssists,Travels,Charge Fouls,Offensive Fouls,BlockedShortMidRange,SecondChanceFg3Pct,LongMidRangePctBlocked,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,FTOffRebounds,Loose Ball Fouls,OffFTReboundPct,OffLongMidRangeReboundPct,SecondChanceCorner3FGM,Transition Take Fouls Drawn,Defensive 3 Seconds Violations,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3SecondViolations,Blocked3s,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,HeaveAttempts,Charge Fouls Drawn,on,Clear Path Fouls,BlockedArc3
1626162,1610612766,Kelly Oubre Jr.,Kelly Oubre Jr.,1626162,CHA,11519.0,192,-72,395,404,75.0,90.0,58.0,799,19.0,31.0,1.0,6.0,3.0,8.0,11.0,31.0,3.0,5.0,6.0,12.0,3.0,3.0,12.0,43.0,2.0,6.0,33.0,67.0,18.0,55.0,28.0,148.0,468,2.0,8.0,2.0,7.0,11.0,5.0,13.0,3.0,9.0,5.0,24.0,38.0,28.0,45.0,9.0,2.0,43.0,12.0,9.0,1.0,3.0,2.0,5.0,2.0,2.0,1.0,12.0,3.0,9.0,14.0,14.0,1.0,29.0,12.0,41.0,4.0,3.0,2.0,1.0,6.0,4.0,2.0,8.0,3.0,4.0,1.0,14.0,1.0,3.0,8.0,19.0,1.0,31,2.0,2.0,36.0,8.0,1.0,1.0,16.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,24.0,75.0,2.0,2.0,0.5757575757575758,0.59375,0.8333333333333334,0.32727272727272727,0.3333333333333333,0.32727272727272727,0.4925373134328358,0.25,0.38461538461538464,0.4918032786885246,0.2,0.4318181818181818,0.5522388059701493,0.39285714285714285,0.48,0.45081967213114754,0.01818181818181818,0.13432835820895522,0.12903225806451613,0.16129032258064516,0.08333333333333333,32.24400871459695,0.42857142857142855,0.1,0.1590909090909091,0.07258064516129033,0.15384615384615385,0.034482758620689655,0.1564245810055866,0.05687203791469194,0.09523809523809523,0.07692307692307693,0.029850746268656716,0.05,0.22580645161290322,0.12121212121212122,0.125,0.15492957746478872,0.15,0.06557377049180328,1.0,0.2540983606557377,0.6129032258064516,0.7037037037037037,0.7894736842105263,0.2540983606557377,0.3548387096774194,0.4230769230769231,0.18181818181818182,0.040983606557377046,0.6,0.6,0.6666666666666666,0.09836065573770492,0.5,0.5454545454545454,1.0,0.3524590163934426,0.27906976744186046,0.27906976744186046,0.75,0.6,0.16666666666666666,0.2,0.36363636363636365,0.375,0.13636363636363635,1.0,0.2727272727272727,0.7049180327868853,0.27906976744186046,0.5244815573770492,0.49450555555555553,0.5169409090909091,0.14393939393939395,0.21333333333333335,0.05263157894736842,0.07432432432432433,0.16216216216216217,6.102985074626865,25.73090909090909,0.189873417721519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1626179,1610612766,Terry Rozier,Terry Rozier,1626179,CHA,24561.0,409,-91,836,840,232.0,258.0,102.0,1676,25.0,49.0,3.0,4.0,11.0,18.0,13.0,45.0,14.0,32.0,10.0,26.0,4.0,12.0,25.0,79.0,9.0,23.0,52.0,126.0,35.0,105.0,29.0,238.0,985,5.0,8.0,11.0,,22.0,22.0,41.0,7.0,35.0,11.0,76.0,28.0,76.0,75.0,30.0,2.0,79.0,25.0,17.0,2.0,34.0,20.0,54.0,12.0,21.0,4.0,128.0,2.0,3.0,19.0,25.0,,44.0,5.0,49.0,3.0,18.0,10.0,8.0,12.0,5.0,9.0,17.0,4.0,3.0,2.0,29.0,2.0,5.0,14.0,20.0,,42,,9.0,38.0,2.0,,2.0,15.0,,4.0,4.0,3.0,4.0,1.0,,76.0,232.0,,4.0,0.2692307692307692,0.27450980392156865,0.7142857142857143,0.3333333333333333,0.2,0.3333333333333333,0.4126984126984127,0.625,0.5365853658536586,0.4523809523809524,0.5789473684210527,0.4276315789473684,0.4778225806451613,0.5789473684210527,0.4578313253012048,0.45454545454545453,0.01904761904761905,0.1349206349206349,0.16326530612244897,0.17777777777777778,0.07692307692307693,29.1886195995785,0.41379310344827586,,0.12315270935960591,0.013157894736842105,0.10614525139664804,0.011695906432748537,0.11518324607329843,0.012531328320802004,,0.02702702702702703,0.008264462809917356,0.02,0.11904761904761904,0.1282051282051282,0.12195121951219512,0.11627906976744186,0.08,0.025210084033613446,0.25,0.21212121212121213,0.5102040816326531,0.6097560975609756,0.28,0.19480519480519481,0.28888888888888886,0.35135135135135137,0.07692307692307693,0.13852813852813853,0.4375,0.45161290322580644,0.42857142857142855,0.11255411255411256,0.38461538461538464,0.4166666666666667,0.9,0.341991341991342,0.31645569620253167,0.31645569620253167,0.64,0.21052631578947367,0.75,0.47368421052631576,0.23684210526315788,0.6111111111111112,0.15789473684210525,0.3333333333333333,0.3026315789473684,0.6666666666666666,0.31645569620253167,0.508489393939394,0.489,0.505453947368421,0.06147540983606557,0.1079136690647482,,0.09243697478991597,0.31932773109243695,8.573809523809523,25.385714285714283,0.27751196172248804,2.0,4.0,3.0,4.0,8.0,9.0,3.0,1.0,1.0,1.0,0.36363636363636365,0.03125,0.3333333333333333,0.10526315789473684,0.4444444444444444,1.0,0.13043478260869565,,,,,,,,,,,,,,,,,,True,,
1628372,1610612766,Dennis Smith Jr.,Dennis Smith Jr.,1628372,CHA,24047.0,401,-59,832,833,288.0,262.0,95.0,1665,19.0,37.0,2.0,4.0,10.0,20.0,11.0,40.0,5.0,27.0,2.0,6.0,2.0,2.0,5.0,24.0,5.0,10.0,35.0,104.0,7.0,30.0,32.0,123.0,921,5.0,10.0,5.0,1.0,17.0,15.0,46.0,2.0,12.0,17.0,53.0,28.0,42.0,18.0,3.0,2.0,24.0,5.0,10.0,,48.0,30.0,78.0,20.0,33.0,5.0,186.0,1.0,7.0,20.0,11.0,4.0,35.0,9.0,44.0,3.0,21.0,16.0,5.0,18.0,3.0,15.0,10.0,3.0,3.0,,28.0,1.0,9.0,19.0,36.0,,31,2.0,1.0,39.0,1.0,,,17.0,,3.0,5.0,4.0,5.0,1.0,,53.0,288.0,4.0,3.0,0.4,0.4117647058823529,0.8571428571428571,0.23333333333333334,0.16666666666666666,0.23333333333333334,0.33653846153846156,0.5,0.32608695652173914,0.33955223880597013,0.5333333333333333,0.3103448275862069,0.4019607843137255,0.53125,0.39552238805970147,0.22388059701492538,,0.09615384615384616,0.13513513513513514,0.1,,19.379014989293363,0.6428571428571429,0.14814814814814814,0.05527638190954774,0.028925619834710745,0.10471204188481675,0.00625,0.07948717948717948,0.01990049751243781,0.03409090909090909,0.019417475728155338,,0.023255813953488372,0.05333333333333334,0.044444444444444446,0.08823529411764706,0.0958904109589041,0.13333333333333333,0.03896103896103896,0.2,0.27611940298507465,0.5135135135135135,0.59375,0.3684210526315789,0.29850746268656714,0.275,0.3055555555555556,0.36363636363636365,0.20149253731343283,0.18518518518518517,0.19230769230769232,0.6,0.04477611940298507,0.3333333333333333,0.3333333333333333,1.0,0.1791044776119403,0.20833333333333334,0.20833333333333334,0.8,0.26666666666666666,0.5,0.3333333333333333,0.3448275862068966,0.5,0.034482758620689655,1.0,0.1724137931034483,0.5,0.20833333333333334,0.49547613636363647,0.5046999999999999,0.4891794642857143,0.11333333333333333,0.14166666666666666,,0.13821138211382114,0.43089430894308944,8.16057692307692,26.330000000000002,0.34615384615384615,,2.0,,2.0,10.0,10.0,3.0,,1.0,1.0,0.4,0.037037037037037035,,,0.4,1.0,,1.0,1.0,0.038461538461538464,0.0392156862745098,,,,,,,,,,,,,,True,,
1629023,1610612766,P.J. Washington,P.J. Washington,1629023,CHA,5504.0,92,-18,197,193,76.0,62.0,23.0,390,6.0,10.0,,,2.0,4.0,5.0,12.0,,1.0,,2.0,,1.0,8.0,15.0,2.0,7.0,11.0,23.0,8.0,17.0,11.0,57.0,215,1.0,2.0,3.0,,5.0,4.0,7.0,3.0,8.0,4.0,21.0,10.0,12.0,21.0,3.0,2.0,15.0,8.0,4.0,,6.0,3.0,9.0,2.0,6.0,,21.0,1.0,2.0,8.0,3.0,1.0,12.0,3.0,15.0,2.0,3.0,3.0,,2.0,,2.0,,,,,2.0,,,6.0,8.0,,12,,,15.0,3.0,,,7.0,,2.0,1.0,,1.0,1.0,,21.0,76.0,,2.0,0.45454545454545453,0.5,0.875,0.47058823529411764,0.375,0.47058823529411764,0.4782608695652174,0.5,0.5714285714285714,0.575,0.5,0.5666666666666667,0.6195652173913043,0.5,0.5833333333333334,0.425,,0.17391304347826086,0.2,0.16666666666666666,,21.428571428571427,1.0,0.5,0.05,0.045454545454545456,0.17777777777777778,0.021739130434782608,0.10476190476190476,0.03333333333333333,0.05263157894736842,0.045454545454545456,,0.08333333333333333,0.038461538461538464,0.08333333333333333,,0.22857142857142856,,0.11764705882352941,1.0,0.25,0.6,0.75,0.6666666666666666,0.3,0.4166666666666667,0.5,0.2,0.025,,,,0.05,,,,0.375,0.5333333333333333,0.5333333333333333,0.875,,,0.4,0.26666666666666666,0.5,0.06666666666666667,,0.4666666666666667,0.675,0.5333333333333333,0.5127387499999999,0.5212166666666667,0.52088,0.1590909090909091,0.25925925925925924,,0.08771929824561403,0.3684210526315789,5.8304347826086955,25.764705882352942,0.38578680203045684,1.0,1.0,3.0,1.0,1.0,,,,,1.0,0.3333333333333333,,,0.2,0.5,1.0,0.42857142857142855,,,,,,,,,,,,,,,,,,True,,
1630550,1610612766,JT Thor,JT Thor,1630550,CHA,56250.0,938,-166,1940,1955,628.0,583.0,224.0,3895,29.0,54.0,13.0,21.0,8.0,18.0,21.0,45.0,5.0,11.0,26.0,66.0,12.0,17.0,12.0,51.0,5.0,22.0,55.0,110.0,38.0,117.0,33.0,257.0,2233,14.0,26.0,7.0,6.0,43.0,17.0,38.0,18.0,39.0,17.0,105.0,74.0,36.0,111.0,3.0,16.0,51.0,12.0,12.0,1.0,20.0,13.0,33.0,8.0,12.0,2.0,79.0,15.0,21.0,54.0,43.0,13.0,110.0,36.0,146.0,3.0,22.0,15.0,7.0,25.0,5.0,14.0,17.0,,11.0,1.0,42.0,1.0,7.0,46.0,66.0,,36,,1.0,47.0,2.0,,,17.0,2.0,5.0,23.0,17.0,23.0,14.0,6.0,105.0,627.0,2.0,4.0,0.6727272727272727,0.7872340425531915,0.9736842105263158,0.3247863247863248,0.46153846153846156,0.3247863247863248,0.5,0.5384615384615384,0.4473684210526316,0.4933920704845815,0.5606060606060606,0.5714285714285714,0.5160642570281124,0.6142857142857143,0.603448275862069,0.5154185022026432,0.008547008547008548,0.10909090909090909,0.14814814814814814,0.08888888888888889,,13.242009132420092,0.5952380952380952,0.24528301886792453,0.09052631578947369,0.04054054054054054,0.1288782816229117,0.03826530612244898,0.10850111856823266,0.03956043956043956,0.042328042328042326,0.04219409282700422,0.04452054794520548,0.02,0.06532663316582915,0.1092896174863388,0.10752688172043011,0.14285714285714285,0.08653846153846154,0.025210084033613446,0.6086956521739131,0.23788546255506607,0.5370370370370371,0.6304347826086957,0.6206896551724138,0.19823788546255505,0.4666666666666667,0.5121951219512195,0.7142857142857143,0.048458149779735685,0.45454545454545453,0.45454545454545453,0.8,0.2907488986784141,0.3939393939393939,0.3939393939393939,1.0,0.22466960352422907,0.23529411764705882,0.24,0.9166666666666666,0.6363636363636364,0.6190476190476191,0.15151515151515152,0.23376623376623376,0.4444444444444444,0.22077922077922077,0.7058823529411765,0.2857142857142857,0.7533039647577092,0.23529411764705882,0.5392267699115042,0.5897439999999999,0.5185233766233768,0.0778688524590164,0.136,0.01680672268907563,0.16731517509727625,0.4085603112840467,6.289090909090909,24.523931623931613,0.3237113402061856,2.0,2.0,6.0,3.0,5.0,6.0,7.0,1.0,3.0,6.0,0.42857142857142855,,0.3076923076923077,0.06060606060606061,0.4,0.5,0.2727272727272727,,2.0,,0.03260869565217391,1.0,1.0,3.0,0.0196078431372549,0.5,1.0,,,,,,,,True,,
1630208,1610612766,Nick Richards,Nick Richards,1630208,CHA,20217.0,337,-35,699,705,180.0,204.0,97.0,1404,58.0,72.0,24.0,31.0,15.0,22.0,5.0,17.0,1.0,3.0,,,,,1.0,1.0,1.0,,64.0,92.0,1.0,1.0,38.0,169.0,797,25.0,35.0,1.0,13.0,66.0,15.0,26.0,,,12.0,42.0,70.0,58.0,3.0,,44.0,1.0,1.0,6.0,,9.0,5.0,14.0,4.0,6.0,1.0,33.0,15.0,30.0,29.0,45.0,3.0,77.0,45.0,122.0,3.0,4.0,3.0,1.0,2.0,1.0,,9.0,1.0,2.0,,11.0,2.0,4.0,20.0,39.0,,49,6.0,2.0,54.0,10.0,,,28.0,,4.0,18.0,11.0,18.0,10.0,3.0,42.0,180.0,3.0,3.0,0.546875,0.8333333333333334,1.0,1.0,,1.0,0.6956521739130435,0.7142857142857143,0.5769230769230769,0.7043010752688172,0.7361111111111112,0.5769230769230769,0.7347826086956522,0.7674418604651163,0.6363636363636364,0.010752688172043012,,0.06521739130434782,0.027777777777777776,0.23529411764705882,,15.652173913043477,0.18181818181818182,0.13636363636363635,0.24064171122994651,0.15384615384615385,0.2013888888888889,0.1048951048951049,0.22356495468277945,0.13313609467455623,0.2222222222222222,0.15053763440860216,0.11214953271028037,0.08333333333333333,0.24390243902439024,0.19718309859154928,0.3235294117647059,0.19658119658119658,0.2222222222222222,0.13636363636363635,0.5555555555555556,0.7741935483870968,0.8055555555555556,0.8285714285714286,0.5344827586206896,0.1827956989247312,0.29411764705882354,0.38461538461538464,0.6,0.03225806451612903,0.3333333333333333,0.3333333333333333,1.0,,,,,0.010752688172043012,1.0,1.0,1.0,0.8611111111111112,0.7741935483870968,0.027777777777777776,0.8461538461538461,0.6818181818181818,,,,0.7849462365591398,1.0,0.5969967741935485,0.6172592592592594,0.6271307692307693,0.25225225225225223,0.2545454545454545,,0.3905325443786982,0.2485207100591716,2.930434782608696,25.6,0.2575107296137339,,1.0,,1.0,1.0,2.0,,2.0,4.0,7.0,1.0,,0.125,,1.0,1.0,,,6.0,,0.05128205128205128,,,1.0,,,,,,,,,,,True,,
1630539,1610612766,Kai Jones,Kai Jones,1630539,CHA,9044.0,151,21,311,311,144.0,131.0,27.0,622,14.0,17.0,2.0,2.0,5.0,6.0,5.0,8.0,,2.0,,1.0,,1.0,,1.0,,1.0,19.0,27.0,,2.0,3.0,41.0,322,4.0,4.0,,1.0,9.0,6.0,7.0,,2.0,,12.0,30.0,8.0,,,4.0,1.0,,1.0,,3.0,1.0,4.0,1.0,3.0,,9.0,5.0,3.0,10.0,15.0,,25.0,8.0,33.0,,6.0,3.0,3.0,3.0,,1.0,9.0,1.0,2.0,,12.0,4.0,3.0,6.0,13.0,,3,,,3.0,1.0,,,2.0,,,9.0,6.0,9.0,7.0,4.0,12.0,143.0,,,0.7894736842105263,0.8823529411764706,,,,,0.7037037037037037,1.0,0.8571428571428571,0.6551724137931034,1.0,0.6666666666666666,0.6833333333333333,1.125,0.6666666666666666,0.06896551724137931,,0.037037037037037035,0.058823529411764705,,,12.316715542521994,0.25,,0.20270270270270271,0.04054054054054054,0.16393442622950818,0.09090909090909091,0.18518518518518517,0.06201550387596899,0.029411764705882353,0.07142857142857142,0.09523809523809523,0.07692307692307693,0.03125,0.3870967741935484,0.18181818181818182,0.15217391304347827,0.2,,0.7777777777777778,0.5862068965517241,0.8235294117647058,0.875,0.7857142857142857,0.27586206896551724,0.625,0.625,0.8,0.06896551724137931,,,,0.034482758620689655,,,,0.034482758620689655,,,,0.5,1.0,,0.6666666666666666,0.8333333333333334,0.1111111111111111,,0.1111111111111111,0.6551724137931034,,0.5928862068965517,0.7019,0.6873666666666667,0.06666666666666667,0.07142857142857142,,0.21951219512195122,0.2926829268292683,4.529629629629631,24.25,0.4630225080385852,,,,,,,1.0,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,True,,
202330,1610612766,Gordon Hayward,Gordon Hayward,202330,CHA,18979.0,316,-65,651,659,165.0,194.0,78.0,1310,13.0,17.0,,,4.0,6.0,22.0,47.0,16.0,34.0,1.0,4.0,,1.0,10.0,32.0,1.0,6.0,51.0,98.0,11.0,36.0,31.0,166.0,756,4.0,10.0,1.0,4.0,15.0,12.0,18.0,2.0,7.0,7.0,37.0,54.0,48.0,27.0,6.0,,32.0,10.0,4.0,,26.0,16.0,42.0,10.0,20.0,2.0,100.0,,4.0,21.0,10.0,4.0,35.0,4.0,39.0,1.0,11.0,10.0,1.0,14.0,3.0,7.0,9.0,,7.0,,23.0,,6.0,7.0,12.0,,34,1.0,1.0,39.0,5.0,,,21.0,,1.0,,,,,,37.0,165.0,,1.0,0.5294117647058824,0.5294117647058824,0.8181818181818182,0.3055555555555556,0.2857142857142857,0.3055555555555556,0.5204081632653061,0.4,0.6666666666666666,0.503731343283582,0.5,0.6,0.5496688741721855,0.5769230769230769,0.6607142857142857,0.26865671641791045,,0.04081632653061224,0.058823529411764705,0.06382978723404255,,23.803009575923394,0.6086956521739131,0.25,0.06329113924050633,0.023121387283236993,0.14893617021276595,,0.10367892976588629,0.013114754098360656,0.022222222222222223,0.03260869565217391,,,0.08333333333333333,0.03508771929824561,0.06896551724137931,0.16666666666666666,0.1111111111111111,0.014925373134328358,,0.12686567164179105,0.7647058823529411,0.8125,0.9230769230769231,0.35074626865671643,0.46808510638297873,0.5,0.36363636363636365,0.2537313432835821,0.47058823529411764,0.47058823529411764,0.4375,0.029850746268656716,0.25,0.25,1.0,0.23880597014925373,0.3125,0.3125,0.8,,,0.09090909090909091,0.24,0.6666666666666666,0.04,,0.24,0.39552238805970147,0.3125,0.48946578947368413,0.42703749999999996,0.49671250000000006,0.14,0.18421052631578946,,0.09036144578313253,0.22289156626506024,10.760204081632656,25.991666666666667,0.2534562211981567,,1.0,2.0,1.0,6.0,4.0,3.0,,2.0,,1.0,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,
1629667,1610612766,Jalen McDaniels,Jalen McDaniels,1629667,CHA,13903.0,232,-36,480,482,171.0,154.0,62.0,962,17.0,28.0,2.0,4.0,5.0,7.0,7.0,16.0,,1.0,6.0,13.0,1.0,4.0,6.0,20.0,3.0,11.0,24.0,45.0,12.0,33.0,24.0,108.0,536,2.0,4.0,3.0,2.0,9.0,7.0,11.0,5.0,15.0,10.0,39.0,26.0,22.0,36.0,,2.0,20.0,6.0,7.0,,7.0,4.0,11.0,1.0,4.0,,26.0,1.0,3.0,21.0,24.0,4.0,49.0,4.0,53.0,2.0,16.0,11.0,5.0,9.0,1.0,3.0,3.0,1.0,6.0,,12.0,1.0,3.0,5.0,13.0,,23,,3.0,26.0,,,,10.0,,3.0,4.0,1.0,5.0,3.0,,39.0,171.0,3.0,3.0,0.5416666666666666,0.5652173913043478,1.0,0.36363636363636365,0.3333333333333333,0.36363636363636365,0.5333333333333333,0.5,0.6363636363636364,0.5384615384615384,0.5,0.5576923076923077,0.5934065934065934,0.5625,0.6290322580645161,0.4230769230769231,,0.15555555555555556,0.17857142857142858,0.125,,18.829981718464353,0.75,0.2857142857142857,0.2,0.024390243902439025,0.1891891891891892,0.00909090909090909,0.19480519480519481,0.017167381974248927,0.047619047619047616,0.018867924528301886,0.012345679012345678,,0.17777777777777778,0.17391304347826086,0.27586206896551724,0.16049382716049382,0.26666666666666666,0.058823529411764705,0.6,0.358974358974359,0.6071428571428571,0.7391304347826086,0.6470588235294118,0.20512820512820512,0.4375,0.5,0.2857142857142857,0.01282051282051282,,,,0.16666666666666666,0.46153846153846156,0.46153846153846156,1.0,0.2564102564102564,0.3,0.3,1.0,0.5714285714285714,0.5,0.42857142857142855,0.2692307692307692,0.7142857142857143,0.15384615384615385,0.25,0.4230769230769231,0.782051282051282,0.3,0.5588012820512821,0.6084125,0.5445673076923078,0.11363636363636363,0.18181818181818182,,0.08333333333333333,0.3611111111111111,4.133333333333334,25.318181818181813,0.35625,,1.0,4.0,1.0,3.0,3.0,1.0,,,2.0,0.3333333333333333,,0.5,,0.3333333333333333,1.0,0.36363636363636365,,2.0,,,,,,,,,,1.0,1.0,1.0,,,,True,,
203486,1610612766,Mason Plumlee,Mason Plumlee,203486,CHA,7861.0,131,-56,264,278,87.0,99.0,34.0,542,18.0,24.0,7.0,10.0,7.0,9.0,1.0,3.0,1.0,2.0,,,,,,,,,20.0,29.0,,,14.0,54.0,353,7.0,10.0,,6.0,20.0,7.0,9.0,,,7.0,21.0,18.0,22.0,,,10.0,,,3.0,,10.0,6.0,16.0,4.0,6.0,3.0,38.0,6.0,10.0,14.0,9.0,4.0,27.0,16.0,43.0,5.0,2.0,,2.0,3.0,1.0,2.0,8.0,,1.0,,11.0,,5.0,5.0,15.0,,18,,,26.0,4.0,,,13.0,,2.0,,,,,,21.0,87.0,5.0,2.0,0.45,0.6,,,,,0.6896551724137931,0.7,0.7777777777777778,0.6896551724137931,0.7,0.7777777777777778,0.675,0.7692307692307693,0.75,,,0.10344827586206896,0.08333333333333333,,,16.943521594684388,0.2727272727272727,0.3333333333333333,0.1875,0.16393442622950818,0.2153846153846154,0.10526315789473684,0.20353982300884957,0.13559322033898305,0.17391304347826086,0.13793103448275862,0.09090909090909091,0.15384615384615385,0.15789473684210525,0.23529411764705882,0.16666666666666666,0.2608695652173913,0.10526315789473684,0.8333333333333334,,0.8275862068965517,0.75,0.8181818181818182,0.4444444444444444,0.10344827586206896,0.3333333333333333,0.3333333333333333,1.0,0.06896551724137931,0.5,1.0,,,,,,,,,,1.0,0.7,,1.0,0.7777777777777778,,,,0.8275862068965517,,0.5892413793103448,0.5807666666666665,0.5941777777777778,0.34210526315789475,0.34210526315789475,,0.37037037037037035,0.3888888888888889,3.0068965517241377,,0.32954545454545453,,,,,2.0,1.0,,4.0,1.0,,,0.5,0.14285714285714285,,,,,,2.0,,0.2222222222222222,,,,,,,1.0,,,,1.0,,,True,,
