EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Travels,Offensive Fouls,Transition Take Fouls,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,FG3APctBlocked,Arc3PctBlocked,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,Blocked3s,BlockedCorner3,SecondChanceAtRimPctAssisted,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PtsUnassisted3s,HeaveAttempts,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,Corner3PctBlocked,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Transition Take Fouls Drawn,Technical Free Throw Trips,OffensiveGoaltends,HeaveMakes,FTOffRebounds,OffFTReboundPct,Clear Path Fouls,LongMidRangePctBlocked,3SecondViolations,on
1626149,1610612755,Montrezl Harrell,Montrezl Harrell,1626149,PHI,17156.0,286,-1.0,570,564,101,108,69.0,1134,39.0,60.0,10.0,17.0,8.0,14.0,10.0,22.0,49.0,82.0,30.0,128.0,652,11.0,18.0,6.0,28.0,9.0,19.0,5.0,23.0,64.0,34.0,18.0,10.0,7.0,5.0,12.0,3.0,2.0,4.0,3.0,29.0,8.0,20.0,23.0,13.0,5.0,41.0,28.0,69.0,3.0,4.0,2.0,2.0,5.0,2.0,1.0,5.0,4.0,10.0,2.0,1.0,16.0,21.0,1.0,35.0,4.0,1.0,1.0,39.0,9.0,22.0,2.0,10.0,5.0,5.0,10.0,8.0,1.0,23.0,100,2.0,0.6530612244897959,0.8,0.5975609756097561,0.6111111111111112,0.47368421052631576,0.5975609756097561,0.6111111111111112,0.47368421052631576,0.6597938144329897,0.6363636363636364,0.5227272727272727,0.12195121951219512,0.11666666666666667,0.13636363636363635,16.46153846153846,0.5,0.3333333333333333,0.1015625,0.13157894736842105,0.17692307692307693,0.06504065040650407,0.13953488372093023,0.10181818181818182,0.19298245614035087,0.08235294117647059,0.2,0.056179775280898875,0.08823529411764706,0.12195121951219512,0.07017543859649122,0.13333333333333333,0.16161616161616163,0.22580645161290322,0.13043478260869565,0.8,0.7317073170731707,0.65,0.7358490566037735,0.6666666666666666,0.2682926829268293,0.45454545454545453,0.5263157894736842,0.6,0.9444444444444444,0.5882352941176471,0.7368421052631579,0.5714285714285714,0.7317073170731707,0.5824036585365853,0.59035,0.5213842105263158,0.23157894736842105,0.23157894736842105,0.21875,0.1796875,3.021951219512196,0.17719298245614035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627777,1610612755,Georges Niang,Georges Niang,1627777,PHI,25321.0,422,12.0,856,827,198,219,78.0,1683,9.0,17.0,1.0,2.0,,1.0,3.0,7.0,12.0,24.0,8.0,158.0,976,1.0,3.0,,11.0,,1.0,1.0,34.0,18.0,6.0,2.0,2.0,17.0,7.0,24.0,3.0,4.0,14.0,3.0,55.0,3.0,5.0,19.0,21.0,7.0,47.0,8.0,55.0,4.0,8.0,3.0,5.0,6.0,1.0,6.0,6.0,,12.0,,4.0,18.0,34.0,,8.0,2.0,,,8.0,1.0,4.0,,7.0,3.0,4.0,7.0,2.0,2.0,34.0,196,,0.75,0.8181818181818182,0.5,0.3333333333333333,,0.6198347107438017,0.6111111111111112,0.825,0.6370967741935484,0.6111111111111112,0.85,0.08333333333333333,0.058823529411764705,0.14285714285714285,14.345991561181433,0.5,0.3333333333333333,0.105,0.024875621890547265,0.10160427807486631,0.01639344262295082,0.10335917312661498,0.020833333333333332,0.04225352112676056,0.0196078431372549,,0.022058823529411766,,0.1095890410958904,0.0898876404494382,0.13157894736842105,0.09655172413793103,0.11904761904761904,0.06349206349206349,0.2857142857142857,0.14049586776859505,0.5294117647058824,0.5625,0.7777777777777778,0.05785123966942149,0.42857142857142855,0.5,0.6666666666666666,0.2222222222222222,0.5,0.05,,0.9421487603305785,0.5352979338842976,0.517175,0.5180450000000001,0.04032258064516129,0.14814814814814814,0.06962025316455696,0.21518987341772153,3.3083333333333336,0.23130841121495327,10.0,21.0,2.0,2.0,32.0,76.0,3.0,6.0,9.0,17.0,42.0,97.0,3.0,6.0,11.0,19.0,126.0,76.0,32.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,0.4329896907216495,0.5,0.5789473684210527,0.4329896907216495,0.8016528925619835,0.020618556701030927,0.02631578947368421,0.17355371900826447,0.47619047619047616,0.47619047619047616,1.0,0.628099173553719,0.42105263157894735,0.43243243243243246,1.0,0.6666666666666666,0.5,1.0,0.1,1.0,0.85,0.5294117647058824,0.42105263157894735,0.010309278350515464,25.509278350515466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627788,1610612755,Furkan Korkmaz,Furkan Korkmaz,1627788,PHI,4995.0,83,-3.0,165,171,38,32,22.0,336,4.0,5.0,1.0,1.0,3.0,3.0,,2.0,4.0,7.0,1.0,24.0,186,1.0,1.0,,2.0,3.0,3.0,1.0,7.0,6.0,2.0,,1.0,1.0,1.0,2.0,1.0,,1.0,,5.0,2.0,1.0,6.0,1.0,,7.0,3.0,10.0,1.0,2.0,2.0,,4.0,,4.0,1.0,,5.0,2.0,,4.0,4.0,,3.0,,,,2.0,1.0,1.0,,,,,1.0,,,7.0,38,,0.75,0.75,0.5714285714285714,1.0,1.0,0.575,1.0,0.75,0.6,1.0,0.875,0.14285714285714285,0.2,,13.297872340425533,0.8,,0.027777777777777776,0.023255813953488372,0.14634146341463414,0.05128205128205128,0.09090909090909091,0.036585365853658534,,0.05,,0.06451612903225806,,0.08333333333333333,,,0.14705882352941177,0.14285714285714285,0.1,,0.25,0.8,1.0,0.75,0.1,,,,1.0,1.0,0.75,1.0,0.9,0.5247300000000001,0.8373,0.606225,0.1,0.14285714285714285,0.08333333333333333,0.2916666666666667,3.7571428571428567,0.23030303030303031,2.0,3.0,,,3.0,10.0,,,,1.0,5.0,13.0,,,,1.0,15.0,10.0,3.0,,,1.0,,,1.0,1.0,,1.0,0.38461538461538464,,,0.38461538461538464,0.65,,,0.15,0.6666666666666666,0.6666666666666666,1.0,0.5,0.3,0.3,1.0,,,,,,0.25,,0.3,0.07692307692307693,25.753846153846155,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1629001,1610612755,De'Anthony Melton,De'Anthony Melton,1629001,PHI,91479.0,1525,121.0,3014,3016,621,620,293.0,6030,55.0,96.0,11.0,19.0,9.0,15.0,15.0,56.0,76.0,165.0,53.0,538.0,3470,14.0,24.0,11.0,63.0,10.0,24.0,21.0,89.0,74.0,78.0,12.0,11.0,59.0,71.0,130.0,40.0,31.0,40.0,12.0,331.0,26.0,27.0,76.0,76.0,4.0,156.0,53.0,209.0,11.0,82.0,43.0,39.0,42.0,6.0,33.0,27.0,9.0,69.0,4.0,10.0,67.0,134.0,1.0,53.0,,4.0,6.0,62.0,4.0,20.0,10.0,25.0,16.0,6.0,28.0,13.0,,84.0,611,7.0,0.4868421052631579,0.5285714285714286,0.46060606060606063,0.5833333333333334,0.4166666666666667,0.5294759825327511,0.5531914893617021,0.4358974358974359,0.5534979423868313,0.5833333333333334,0.489010989010989,0.06666666666666667,0.07291666666666667,0.07142857142857142,16.55234118699672,0.6086956521739131,0.05263157894736842,0.09986859395532194,0.03941605839416058,0.12199036918138041,0.040123456790123455,0.10982658959537572,0.03975993998499625,0.03389830508474576,0.05120481927710843,0.017094017094017096,0.037444933920704845,0.04639175257731959,0.08494208494208494,0.10416666666666667,0.1144578313253012,0.11563169164882227,0.14102564102564102,0.043478260869565216,0.4642857142857143,0.2096069868995633,0.5729166666666666,0.6179775280898876,0.4909090909090909,0.1222707423580786,0.26785714285714285,0.28846153846153844,0.3333333333333333,0.40425531914893614,0.5789473684210527,0.19230769230769232,0.6,0.8493449781659389,0.544670504385965,0.5519180555555556,0.5297230263157895,0.04421052631578947,0.11049723756906077,0.1171003717472119,0.1654275092936803,5.236969696969697,0.20603848706038488,28.0,74.0,5.0,15.0,83.0,219.0,7.0,18.0,11.0,39.0,111.0,293.0,8.0,23.0,16.0,54.0,306.0,217.0,83.0,2.0,1.0,4.0,5.0,,,2.0,9.0,0.918918918918919,0.378839590443686,0.34782608695652173,0.2962962962962963,0.38144329896907214,0.6397379912663755,0.006825938566552901,0.0045662100456621,0.1615720524017467,0.3783783783783784,0.3835616438356164,1.0,0.4781659388646288,0.3789954337899543,0.38073394495412843,0.891566265060241,0.3829787234042553,0.3888888888888889,0.42857142857142855,0.19230769230769232,0.3333333333333333,0.5,0.28205128205128205,0.3824884792626728,0.003401360544217687,25.789078498293517,3.0,1.0,0.2727272727272727,6.0,13.0,1.0,5.0,27.0,2.0,7.0,7.0,6.0,2.0,3.0,1.0,0.013513513513513514,0.028384279475982533,0.46153846153846156,0.46153846153846156,0.8333333333333334,0.10638297872340426,0.2,1.0,,,,,,,,,,True
202699,1610612755,Tobias Harris,Tobias Harris,202699,PHI,146153.0,2436,296.0,4826,4804,991,987,455.0,9630,175.0,258.0,22.0,30.0,38.0,51.0,98.0,211.0,297.0,521.0,113.0,1085.0,5460,33.0,54.0,8.0,98.0,56.0,93.0,38.0,246.0,294.0,300.0,38.0,49.0,92.0,94.0,186.0,56.0,38.0,58.0,22.0,466.0,21.0,46.0,171.0,167.0,19.0,357.0,67.0,424.0,13.0,68.0,40.0,28.0,38.0,11.0,19.0,51.0,19.0,89.0,11.0,18.0,78.0,149.0,9.0,110.0,,7.0,1.0,129.0,16.0,56.0,10.0,37.0,17.0,16.0,40.0,17.0,1.0,244.0,978,8.0,0.494949494949495,0.5287769784172662,0.5700575815738963,0.6111111111111112,0.6021505376344086,0.5751479289940828,0.5769230769230769,0.6666666666666666,0.6020066889632107,0.5975609756097561,0.6960227272727273,0.09404990403071017,0.10077519379844961,0.10900473933649289,18.411214953271028,0.42696629213483145,0.14960629921259844,0.143101970865467,0.04114490161001789,0.16316793893129772,0.021450459652706845,0.1525959367945824,0.03195040534096328,0.05198019801980198,0.03780718336483932,0.02702702702702703,0.024320457796852647,0.014285714285714285,0.13451776649746192,0.14836223506743737,0.14566929133858267,0.15063291139240506,0.20155038759689922,0.035422343324250684,0.425,0.30532544378698223,0.6782945736434108,0.7543103448275862,0.6228571428571429,0.24970414201183433,0.46445497630331756,0.5212765957446809,0.32653061224489793,0.38461538461538464,0.7333333333333333,0.3269230769230769,0.7450980392156863,0.6887573964497041,0.5399262721893492,0.5306292452830189,0.5470432692307693,0.06538895152198422,0.09982174688057041,0.09032258064516129,0.22672811059907835,5.8497120921305195,0.2053460422710319,55.0,136.0,17.0,31.0,71.0,188.0,6.0,14.0,15.0,32.0,126.0,324.0,8.0,24.0,32.0,63.0,354.0,188.0,71.0,3.0,5.0,7.0,10.0,,,2.0,9.0,0.9365079365079365,0.3888888888888889,0.3333333333333333,0.5079365079365079,0.3888888888888889,0.3834319526627219,0.009259259259259259,0.005319148936170213,0.16094674556213018,0.40441176470588236,0.41044776119402987,0.9818181818181818,0.22248520710059172,0.3776595744680851,0.37967914438502676,0.9014084507042254,0.1794871794871795,0.42857142857142855,1.0,0.1987179487179487,0.5483870967741935,0.20512820512820512,0.46875,0.3776595744680851,0.006134969325153374,25.073148148148146,3.0,1.0,0.13636363636363635,24.0,52.0,2.0,10.0,24.0,,12.0,7.0,2.0,2.0,4.0,2.0,0.014705882352941176,0.06153846153846154,0.46153846153846156,0.46153846153846156,0.25,0.1282051282051282,0.2,1.0,1.0,6.0,1.0,,,,,,,True
1629003,1610612755,Shake Milton,Shake Milton,1629003,PHI,32623.0,544,51.0,1114,1098,223,296,114.0,2212,44.0,64.0,7.0,9.0,8.0,12.0,20.0,49.0,70.0,121.0,33.0,242.0,1261,12.0,15.0,3.0,27.0,12.0,23.0,1.0,37.0,68.0,72.0,10.0,9.0,43.0,31.0,74.0,19.0,12.0,35.0,7.0,179.0,5.0,10.0,26.0,16.0,,42.0,15.0,57.0,4.0,9.0,4.0,5.0,16.0,1.0,13.0,16.0,3.0,32.0,2.0,10.0,22.0,48.0,2.0,34.0,,,1.0,35.0,6.0,19.0,,4.0,1.0,3.0,5.0,2.0,,37.0,219,1.0,0.4857142857142857,0.5230769230769231,0.5785123966942148,0.8,0.5217391304347826,0.5773480662983426,0.631578947368421,0.5294117647058824,0.6205128205128205,0.675,0.5441176470588235,0.0743801652892562,0.09375,0.061224489795918366,18.23293172690763,0.5,,0.05970149253731343,0.03597122302158273,0.11016949152542373,0.023255813953488372,0.08333333333333333,0.030425963488843813,0.05154639175257732,0.035211267605633804,,0.026143790849673203,0.016129032258064516,0.0425531914893617,0.06666666666666667,0.07407407407407407,0.11176470588235295,0.10606060606060606,0.05194805194805195,0.4,0.35359116022099446,0.6875,0.7586206896551724,0.5454545454545454,0.27071823204419887,0.40816326530612246,0.43478260869565216,0.45,0.47368421052631576,0.7777777777777778,0.35294117647058826,0.6666666666666666,0.6850828729281768,0.539918888888889,0.5114750000000001,0.5436878787878788,0.10256410256410256,0.1417910447761194,0.1115702479338843,0.15289256198347106,5.474380165289258,0.2001795332136445,5.0,16.0,2.0,4.0,18.0,44.0,,3.0,2.0,7.0,23.0,60.0,,4.0,4.0,11.0,63.0,42.0,17.0,2.0,,5.0,1.0,,,1.0,4.0,0.9130434782608695,0.38333333333333336,,0.36363636363636365,0.3728813559322034,0.3314917127071823,0.03333333333333333,0.045454545454545456,0.08839779005524862,0.3125,0.3125,1.0,0.2430939226519337,0.4090909090909091,0.42857142857142855,0.8888888888888888,0.15789473684210525,,,0.11764705882352941,0.5,0.20588235294117646,0.2857142857142857,0.40476190476190477,0.01639344262295082,25.648333333333337,1.0,,0.2857142857142857,6.0,8.0,,1.0,6.0,1.0,1.0,5.0,1.0,1.0,,,,0.04419889502762431,0.75,0.75,0.16666666666666666,0.05263157894736842,,,,,,1.0,,,,,,True
1627863,1610612755,Danuel House Jr.,Danuel House Jr.,1627863,PHI,11273.0,188,-1.0,382,374,93,98,29.0,756,7.0,10.0,1.0,2.0,,1.0,2.0,3.0,11.0,17.0,11.0,66.0,427,1.0,3.0,,2.0,,1.0,4.0,16.0,16.0,6.0,2.0,,7.0,4.0,11.0,3.0,1.0,5.0,1.0,26.0,2.0,2.0,6.0,6.0,2.0,14.0,4.0,18.0,,5.0,4.0,1.0,5.0,,4.0,5.0,1.0,10.0,2.0,4.0,13.0,19.0,1.0,12.0,,,3.0,17.0,,6.0,1.0,2.0,1.0,1.0,2.0,1.0,,16.0,93,1.0,0.7272727272727273,0.8,0.6470588235294118,0.3333333333333333,,0.6875,0.3333333333333333,0.6666666666666666,0.6875,0.3333333333333333,0.6666666666666666,,,,14.009661835748794,0.5,0.2,0.06521739130434782,0.02531645569620253,0.07142857142857142,0.02564102564102564,0.06818181818181818,0.025477707006369428,,,0.18181818181818182,0.03636363636363636,,,0.09302325581395349,0.11764705882352941,0.09090909090909091,,,0.5,0.25,0.7,0.7,0.7142857142857143,0.075,0.6666666666666666,0.6666666666666666,0.5,0.6666666666666666,0.5,0.1111111111111111,,0.825,0.5758262500000002,0.615,0.5546277777777777,0.14893617021276595,0.2608695652173913,0.030303030303030304,0.24242424242424243,6.000000000000001,0.24345549738219896,6.0,15.0,1.0,4.0,5.0,8.0,,,3.0,4.0,11.0,23.0,,,4.0,8.0,33.0,8.0,5.0,,1.0,1.0,1.0,,,1.0,,1.0,0.4782608695652174,,0.5,0.4782608695652174,0.575,,,0.375,0.4,0.4,1.0,0.2,0.625,0.625,1.0,,,,0.4444444444444444,0.25,0.4444444444444444,0.75,0.625,0.041666666666666664,24.44347826086957,,,,2.0,4.0,,,,,1.0,1.0,1.0,,,,,0.1,0.5,0.5,1.0,,,,,,,,,,,,,True
1630178,1610612755,Tyrese Maxey,Tyrese Maxey,1630178,PHI,77905.0,1298,230.0,2555,2533,523,495,244.0,5088,104.0,163.0,5.0,12.0,17.0,30.0,53.0,119.0,175.0,323.0,87.0,725.0,2850,6.0,20.0,,27.0,27.0,53.0,23.0,119.0,190.0,160.0,2.0,20.0,73.0,49.0,122.0,28.0,21.0,44.0,20.0,293.0,5.0,10.0,54.0,42.0,2.0,98.0,15.0,113.0,9.0,33.0,23.0,10.0,18.0,9.0,15.0,30.0,3.0,48.0,1.0,12.0,33.0,79.0,3.0,85.0,1.0,2.0,3.0,108.0,22.0,60.0,3.0,4.0,1.0,2.0,6.0,3.0,,117.0,515,1.0,0.5428571428571428,0.5459770114942529,0.541795665634675,0.3,0.5094339622641509,0.5863970588235294,0.35526315789473684,0.4948453608247423,0.617948717948718,0.35526315789473684,0.5315315315315315,0.06191950464396285,0.06748466257668712,0.07563025210084033,22.27304714989444,0.375,0.03278688524590164,0.0707070707070707,0.01615508885298869,0.09712230215827339,0.00998003992015968,0.08347826086956522,0.013392857142857142,0.02109704641350211,0.010309278350515464,0.02197802197802198,0.013888888888888888,,0.05263157894736842,0.07936507936507936,0.08270676691729323,0.08823529411764706,0.12162162162162163,0.035856573705179286,0.5,0.29963235294117646,0.6380368098159509,0.6842105263157895,0.625,0.21875,0.44537815126050423,0.4818181818181818,0.4339622641509434,0.3157894736842105,0.4166666666666667,0.30927835051546393,0.5666666666666667,0.7058823529411765,0.5335129834254144,0.4996379999999999,0.5191526041666668,0.10309278350515463,0.16620498614958448,0.037241379310344824,0.16413793103448276,6.2835913312693465,0.20469667318982387,31.0,59.0,2.0,5.0,65.0,162.0,5.0,16.0,12.0,39.0,96.0,221.0,5.0,18.0,14.0,44.0,228.0,162.0,65.0,,4.0,4.0,6.0,,,,9.0,0.7916666666666666,0.4343891402714932,0.2777777777777778,0.3181818181818182,0.4343891402714932,0.40625,,,0.10845588235294118,0.5254237288135594,0.5254237288135594,0.9032258064516129,0.2977941176470588,0.4012345679012346,0.4012345679012346,0.7384615384615385,0.42105263157894735,0.3125,0.6,0.05154639175257732,0.4,0.4020618556701031,0.3076923076923077,0.4012345679012346,,26.03257918552036,2.0,,0.8,18.0,41.0,,2.0,60.0,,9.0,3.0,2.0,2.0,1.0,,,0.07536764705882353,0.43902439024390244,0.43902439024390244,0.3888888888888889,0.05263157894736842,,,1.0,2.0,,,,,,,,True
1629680,1610612755,Matisse Thybulle,Matisse Thybulle,1629680,PHI,12470.0,208,44.0,426,427,83,103,44.0,853,10.0,16.0,,,2.0,3.0,1.0,4.0,11.0,20.0,3.0,52.0,438,,,,,2.0,3.0,1.0,11.0,20.0,2.0,,1.0,4.0,2.0,6.0,2.0,,4.0,,14.0,2.0,1.0,6.0,3.0,2.0,11.0,6.0,17.0,,12.0,8.0,4.0,,,,,,,,,11.0,28.0,,10.0,1.0,1.0,2.0,6.0,2.0,4.0,,4.0,1.0,2.0,4.0,2.0,,11.0,82,,0.9090909090909091,0.9090909090909091,0.55,,0.6666666666666666,0.5444444444444444,,0.5555555555555556,0.5531914893617021,,0.6111111111111112,0.05,0.0625,,9.915611814345992,,0.16666666666666666,0.03125,0.01,0.06976744186046512,0.02197802197802198,0.04945054945054945,0.015706806282722512,0.022222222222222223,,,0.03125,,,0.06521739130434782,,0.08955223880597014,,,0.5,0.35555555555555557,0.625,0.6666666666666666,0.9,0.08888888888888889,0.25,0.25,1.0,,,0.3333333333333333,0.6666666666666666,0.9111111111111111,0.5925655555555556,0.5298,0.6014666666666666,0.0851063829787234,0.18181818181818182,,0.21153846153846154,2.895,0.19483568075117372,6.0,18.0,1.0,5.0,3.0,7.0,,1.0,1.0,1.0,9.0,25.0,,4.0,2.0,6.0,27.0,7.0,3.0,1.0,,,,1.0,,,3.0,1.0,0.36,,0.3333333333333333,0.36,0.5555555555555556,0.04,,0.4,0.3333333333333333,0.35294117647058826,1.0,0.15555555555555556,0.42857142857142855,0.42857142857142855,1.0,0.25,,,0.5555555555555556,0.2,0.1111111111111111,1.0,0.42857142857142855,,24.288,,,,,,,3.0,,,,,1.0,,1.0,,0.05555555555555555,,,,,0.75,,,,,,,3.0,0.15789473684210525,,,,True
201935,1610612755,James Harden,James Harden,201935,PHI,97399.0,1623,249.0,3203,3181,662,631,291.0,6384,79.0,132.0,6.0,12.0,12.0,22.0,49.0,124.0,152.0,302.0,203.0,828.0,3596,12.0,33.0,7.0,79.0,25.0,48.0,67.0,195.0,40.0,264.0,6.0,34.0,332.0,138.0,470.0,94.0,44.0,206.0,79.0,1078.0,6.0,24.0,101.0,108.0,32.0,241.0,30.0,271.0,19.0,57.0,37.0,20.0,105.0,18.0,81.0,51.0,24.0,156.0,8.0,34.0,35.0,84.0,7.0,185.0,3.0,2.0,4.0,241.0,16.0,82.0,23.0,24.0,9.0,13.0,25.0,12.0,,189.0,652,17.0,0.13157894736842105,0.1342281879194631,0.5033112582781457,0.36363636363636365,0.5208333333333334,0.514827018121911,0.5217391304347826,0.5517241379310345,0.577304964539007,0.5416666666666666,0.6298701298701299,0.11258278145695365,0.09848484848484848,0.14516129032258066,24.292986425339368,0.6730769230769231,0.3902439024390244,0.14044213263979194,0.03361344537815126,0.1396957123098202,0.009202453987730062,0.1400804289544236,0.021961932650073207,0.03501945525291829,0.042042042042042045,0.008064516129032258,0.006437768240343348,0.016129032258064516,0.12749003984063745,0.14492753623188406,0.15028901734104047,0.14828209764918626,0.11176470588235295,0.0627062706270627,0.48,0.21746293245469522,0.5984848484848485,0.6638655462184874,0.17721518987341772,0.2042833607907743,0.3951612903225806,0.46226415094339623,0.04081632653061224,0.17391304347826086,0.5,0.1896551724137931,0.5454545454545454,0.7199341021416804,0.5061339373970346,0.5008222222222222,0.4808961206896552,0.1395007342143906,0.22282608695652173,0.09541062801932366,0.23550724637681159,6.872516556291391,0.20668123634093039,6.0,17.0,1.0,3.0,101.0,288.0,15.0,35.0,25.0,65.0,107.0,305.0,16.0,36.0,26.0,68.0,162.0,288.0,101.0,4.0,2.0,7.0,9.0,,5.0,14.0,4.0,0.5046728971962616,0.35081967213114756,0.4444444444444444,0.38235294117647056,0.35081967213114756,0.5024711696869851,0.013114754098360656,0.013888888888888888,0.02800658978583196,0.35294117647058826,0.35294117647058826,0.5,0.4744645799011532,0.3506944444444444,0.35563380281690143,0.504950495049505,0.5072463768115942,0.42857142857142855,1.0,0.02586206896551724,0.3333333333333333,0.5603448275862069,0.38461538461538464,0.3506944444444444,0.04153354632587859,26.495409836065576,1.0,,,24.0,46.0,1.0,1.0,159.0,,47.0,4.0,4.0,1.0,2.0,,,0.0757825370675453,0.5217391304347826,0.5581395348837209,0.16666666666666666,0.014492753623188406,1.0,,,17.0,,,,,1.0,0.06521739130434782,,True
