EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Transition Take Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Fg3aBlocked,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,BlocksRecoveredPct,ThreePtShootingFoulsDrawnPct,PtsUnassisted3s,StepOutOfBoundsTurnovers,BlockedLongMidRange,DefensiveGoaltends,HeaveMakes,Charge Fouls Drawn,Technical Free Throw Trips,LongMidRangePctBlocked,on,BlockedCorner3,Transition Take Fouls Drawn,OffensiveGoaltends
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,31011.0,517,-20.0,1094,1084,387.0,302.0,123.0,2178,34.0,61.0,6.0,23.0,6.0,17.0,32.0,66.0,14.0,31.0,10.0,25.0,1.0,6.0,4.0,11.0,24.0,52.0,3.0,6.0,8.0,22.0,80.0,158.0,34.0,77.0,37.0,299.0,1327,12.0,34.0,4.0,12.0,9.0,45.0,20.0,44.0,12.0,33.0,18.0,94.0,116.0,44.0,102.0,14.0,1.0,51.0,24.0,6.0,11.0,17.0,28.0,12.0,5.0,8.0,1.0,2.0,73.0,16.0,26.0,2.0,47.0,76.0,18.0,141.0,44.0,185.0,8.0,12.0,3.0,9.0,10.0,2.0,6.0,1.0,8.0,1.0,16.0,2.0,5.0,17.0,35.0,1.0,4.0,2.0,1.0,35.0,5.0,53.0,6.0,21.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,92.0,386.0,5.0,7.0,0.725,0.7945205479452054,1.0,0.44155844155844154,0.3333333333333333,0.36363636363636365,0.4473684210526316,0.5063291139240507,0.35294117647058826,0.45454545454545453,0.5574468085106383,0.391304347826087,0.4935064935064935,0.5794573643410853,0.4411764705882353,0.5222222222222223,0.3276595744680851,0.0379746835443038,0.04918032786885246,0.045454545454545456,22.20421393841167,0.625,0.5454545454545454,0.06060606060606061,0.26573426573426573,0.11206896551724138,0.23383084577114427,0.0625,0.25256673511293637,0.0860655737704918,0.16883116883116883,0.09615384615384616,0.058823529411764705,0.061224489795918366,0.06666666666666667,0.24,0.2463768115942029,0.3287671232876712,0.21686746987951808,0.3142857142857143,0.07079646017699115,0.25957446808510637,0.5573770491803278,0.5862068965517241,0.7058823529411765,0.28085106382978725,0.48484848484848486,0.5079365079365079,0.625,0.13191489361702127,0.45161290322580644,0.45161290322580644,1.0,0.10638297872340426,0.4,0.4,1.0,0.22127659574468084,0.46153846153846156,0.46153846153846156,1.0,0.5,0.2608695652173913,0.16666666666666666,0.13043478260869565,0.16666666666666666,1.0,0.13043478260869565,0.5,1.0,0.22077922077922077,0.35294117647058826,0.14285714285714285,0.36363636363636365,0.2857142857142857,0.36363636363636365,0.5872340425531914,0.47058823529411764,0.5140566239316239,0.5539794117647059,0.5105651315789472,0.084,0.12138728323699421,0.1505016722408027,0.31438127090301005,7.622784810126583,25.65324675324676,0.3537477148080439,,,,,,,,,,,,,,,,,,,,,True,,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,22973.0,383,23.0,809,797,293.0,233.0,92.0,1606,13.0,20.0,2.0,5.0,,1.0,5.0,8.0,,,13.0,33.0,1.0,2.0,2.0,9.0,17.0,47.0,3.0,8.0,6.0,19.0,18.0,28.0,30.0,80.0,11.0,137.0,930,3.0,6.0,4.0,10.0,3.0,21.0,3.0,5.0,8.0,28.0,4.0,34.0,30.0,6.0,90.0,4.0,,47.0,17.0,3.0,8.0,9.0,17.0,7.0,2.0,3.0,3.0,2.0,43.0,12.0,7.0,2.0,29.0,32.0,2.0,63.0,21.0,84.0,2.0,9.0,8.0,1.0,5.0,3.0,4.0,1.0,2.0,,9.0,2.0,5.0,9.0,17.0,,1.0,2.0,,16.0,1.0,14.0,3.0,7.0,1.0,2.0,,,1.0,2.0,,,34.0,291.0,2.0,1.0,0.8333333333333334,0.9375,1.0,0.375,0.4,0.2857142857142857,0.375,0.6428571428571429,0.5,0.6,0.5833333333333334,0.5625,0.45454545454545453,0.6061946902654868,0.6176470588235294,0.4857142857142857,0.7407407407407407,0.10714285714285714,0.1,0.125,13.318777292576419,0.5555555555555556,0.07142857142857142,0.07407407407407407,0.14545454545454545,0.043209876543209874,0.18125,0.05741626794258373,0.16052631578947368,0.05121293800539083,0.03333333333333333,0.02702702702702703,0.10714285714285714,0.057692307692307696,0.05660377358490566,0.06557377049180328,0.1415929203539823,0.2608695652173913,0.15384615384615385,0.3,0.03773584905660377,0.18518518518518517,0.65,0.7222222222222222,0.8461538461538461,0.07407407407407407,0.625,0.7142857142857143,0.8,,,,,0.3055555555555556,0.3939393939393939,0.40625,1.0,0.4351851851851852,0.3617021276595745,0.3695652173913043,1.0,0.3125,0.4,,0.125,0.5,1.0,0.5,0.375,1.0,0.030303030303030304,,0.2727272727272727,0.2222222222222222,0.5757575757575758,0.3157894736842105,0.9259259259259259,0.3617021276595745,0.5556111111111112,0.5439555555555555,0.5118257575757577,0.07142857142857142,0.21875,0.15328467153284672,0.24817518248175183,3.028571428571428,25.431250000000002,0.3621755253399258,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.025,0.030303030303030304,0.02127659574468085,0.5,0.0125,,,,,,,,,True,,,
1628960,1610612749,Grayson Allen,Grayson Allen,1628960,MIL,18720.0,312,-39.0,648,644,127.0,99.0,65.0,1292,16.0,21.0,,,5.0,5.0,1.0,7.0,,2.0,11.0,18.0,,1.0,1.0,1.0,19.0,48.0,3.0,5.0,1.0,3.0,17.0,30.0,30.0,66.0,10.0,134.0,795,,1.0,3.0,6.0,,9.0,5.0,7.0,2.0,4.0,7.0,23.0,22.0,12.0,78.0,,,48.0,19.0,1.0,9.0,11.0,20.0,8.0,3.0,6.0,2.0,1.0,51.0,6.0,1.0,2.0,16.0,10.0,,26.0,9.0,35.0,1.0,11.0,7.0,4.0,6.0,3.0,6.0,,3.0,2.0,12.0,1.0,2.0,15.0,29.0,,1.0,,,19.0,2.0,11.0,,3.0,3.0,,,,,,,,21.0,123.0,2.0,1.0,0.6470588235294118,0.6470588235294118,0.8666666666666667,0.45454545454545453,0.5,0.5,0.45454545454545453,0.5666666666666667,,0.7142857142857143,0.6458333333333334,0.6428571428571429,0.7272727272727273,0.6568627450980392,0.6428571428571429,0.7666666666666667,0.6875,0.03333333333333333,,0.14285714285714285,15.73816155988858,0.5,,0.13333333333333333,0.060240963855421686,0.008,0.13114754098360656,0.03428571428571429,0.09027777777777778,0.023333333333333334,,0.01694915254237288,,0.04225352112676056,,0.05555555555555555,0.043478260869565216,0.09302325581395349,0.13333333333333333,0.11764705882352941,0.021739130434782608,0.21875,0.7619047619047619,0.7619047619047619,0.6875,0.07291666666666667,0.14285714285714285,0.16666666666666666,,0.020833333333333332,,,,0.1875,0.6111111111111112,0.6111111111111112,0.9090909090909091,0.5,0.3958333333333333,0.3958333333333333,0.8421052631578947,,,,0.14285714285714285,,,0.7142857142857143,0.6,0.6666666666666666,0.45454545454545453,1.0,0.09090909090909091,1.0,0.2727272727272727,0.3333333333333333,0.90625,0.3958333333333333,0.5580436842105264,0.59085,0.5287590909090909,0.030303030303030304,0.09090909090909091,0.06716417910447761,0.17164179104477612,4.59,26.139393939393937,0.19598765432098766,,3.0,5.0,,,,,,,,,,12.0,1.0,,,,,,,True,,,
1628975,1610612749,Jevon Carter,Jevon Carter,1628975,MIL,19967.0,333,26.0,700,706,219.0,190.0,76.0,1406,2.0,6.0,,,1.0,2.0,4.0,14.0,9.0,21.0,6.0,12.0,2.0,3.0,2.0,3.0,22.0,55.0,3.0,4.0,7.0,15.0,15.0,41.0,28.0,67.0,6.0,120.0,794,1.0,3.0,5.0,7.0,,17.0,5.0,11.0,9.0,18.0,4.0,41.0,10.0,20.0,63.0,,,55.0,22.0,2.0,19.0,15.0,34.0,10.0,5.0,8.0,8.0,3.0,83.0,3.0,1.0,,11.0,19.0,2.0,32.0,4.0,36.0,,9.0,4.0,5.0,8.0,5.0,8.0,1.0,3.0,,16.0,1.0,5.0,15.0,34.0,,,,1.0,8.0,,6.0,,1.0,2.0,7.0,,,6.0,7.0,,,41.0,218.0,7.0,2.0,0.3333333333333333,0.3333333333333333,0.75,0.417910447761194,0.7142857142857143,0.5,0.417910447761194,0.36585365853658536,0.3333333333333333,0.45454545454545453,0.5277777777777778,0.85,0.6379310344827587,0.5405405405405406,0.85,0.6612903225806451,0.6203703703703703,0.04878048780487805,0.16666666666666666,0.07142857142857142,16.261203585147246,0.5,0.09090909090909091,,0.09359605911330049,0.006993006993006993,0.08461538461538462,0.01818181818181818,0.09009009009009009,0.012987012987012988,,0.01694915254237288,,0.007936507936507936,0.05128205128205128,0.11320754716981132,0.1,0.06,0.10185185185185185,,,0.05555555555555555,0.3333333333333333,0.4,0.5,0.12962962962962962,0.2857142857142857,0.3076923076923077,0.25,0.19444444444444445,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.1111111111111111,0.5,0.5,1.0,0.5092592592592593,0.4,0.4,0.6818181818181818,,,,0.3,0.6666666666666666,1.0,0.4,0.75,0.6666666666666666,0.06896551724137931,0.5,0.10344827586206896,0.6666666666666666,0.5172413793103449,0.4666666666666667,0.6759259259259259,0.4,0.4963370370370371,0.5565599999999999,0.4839793103448275,0.009174311926605505,0.023809523809523808,0.14166666666666666,0.3416666666666667,12.175609756097563,26.146268656716416,0.31285714285714283,,2.0,,,,1.0,6.0,,,,0.8571428571428571,,21.0,3.0,,,,,,,True,,,
204060,1610612749,Joe Ingles,Joe Ingles,204060,MIL,62331.0,1039,88.0,2208,2186,738.0,546.0,243.0,4394,16.0,25.0,2.0,4.0,6.0,8.0,7.0,15.0,2.0,5.0,24.0,56.0,3.0,5.0,9.0,25.0,59.0,147.0,3.0,13.0,16.0,39.0,25.0,45.0,83.0,203.0,18.0,317.0,2516,2.0,5.0,6.0,18.0,,22.0,9.0,17.0,25.0,64.0,12.0,105.0,16.0,34.0,177.0,2.0,1.0,146.0,59.0,5.0,99.0,48.0,147.0,32.0,16.0,53.0,32.0,14.0,342.0,5.0,8.0,,48.0,64.0,2.0,114.0,13.0,127.0,2.0,33.0,21.0,12.0,35.0,30.0,19.0,2.0,5.0,4.0,54.0,5.0,18.0,35.0,74.0,,3.0,2.0,4.0,31.0,,21.0,1.0,3.0,5.0,6.0,,,2.0,6.0,,1.0,105.0,733.0,11.0,5.0,0.32,0.3333333333333333,0.7108433734939759,0.4088669950738916,0.3333333333333333,0.390625,0.41089108910891087,0.5555555555555556,0.4,0.5294117647058824,0.6028225806451613,0.4782608695652174,0.5740740740740741,0.6167315175097277,0.4782608695652174,0.603448275862069,0.8185483870967742,0.1111111111111111,0.08,0.2,12.54032258064516,0.6481481481481481,0.031746031746031744,,0.1040650406504065,0.017660044150110375,0.11294117647058824,0.009345794392523364,0.1076923076923077,0.013157894736842105,0.006578947368421052,0.024875621890547265,0.02,0.012195121951219513,,0.10227272727272728,0.11428571428571428,0.0880503144654088,0.10315186246418338,0.15789473684210525,0.015267175572519083,0.10080645161290322,0.64,0.6956521739130435,0.3125,0.06048387096774194,0.4666666666666667,0.5833333333333334,0.42857142857142855,0.020161290322580645,0.4,0.4,,0.22580645161290322,0.42857142857142855,0.42857142857142855,1.0,0.592741935483871,0.4013605442176871,0.4013605442176871,0.5932203389830508,0.17391304347826086,0.5,0.5,0.21739130434782608,0.6,1.0,0.5652173913043478,0.23076923076923078,0.3333333333333333,0.09876543209876543,0.75,0.30864197530864196,0.36,0.48148148148148145,0.41025641025641024,0.9193548387096774,0.4041095890410959,0.5482026315789472,0.5350428571428572,0.543523125,0.01984126984126984,0.06382978723404255,0.0694006309148265,0.3312302839116719,5.748888888888889,25.79802955665026,0.3342391304347826,,8.0,10.0,,2.0,2.0,5.0,,,,0.8333333333333334,0.00975609756097561,72.0,2.0,2.0,,,,,,True,,,
1630699,1610612749,MarJon Beauchamp,MarJon Beauchamp,1630699,MIL,6926.0,115,29.0,241,245,68.0,37.0,37.0,486,4.0,8.0,2.0,5.0,,,,3.0,3.0,4.0,2.0,10.0,1.0,1.0,1.0,4.0,3.0,12.0,1.0,2.0,,1.0,7.0,15.0,5.0,22.0,2.0,31.0,278,2.0,5.0,2.0,3.0,1.0,11.0,2.0,3.0,1.0,5.0,1.0,8.0,8.0,6.0,15.0,4.0,,12.0,3.0,3.0,3.0,8.0,11.0,6.0,2.0,2.0,1.0,,30.0,5.0,4.0,1.0,3.0,2.0,2.0,7.0,10.0,17.0,,5.0,2.0,3.0,1.0,1.0,,,,,1.0,,1.0,8.0,10.0,,,,,2.0,,4.0,,2.0,,2.0,,,,2.0,,,8.0,68.0,,,0.5714285714285714,0.8,1.0,0.22727272727272727,0.6666666666666666,0.2,0.22727272727272727,0.4666666666666667,0.4,0.6666666666666666,0.3918918918918919,0.625,0.4375,0.3974358974358974,0.6111111111111112,0.4444444444444444,0.5945945945945946,0.2,0.125,0.6666666666666666,14.084507042253522,1.0,0.2,0.1111111111111111,0.028985507246376812,0.07407407407407407,0.06818181818181818,0.078125,0.04424778761061947,0.07627118644067797,0.047619047619047616,0.058823529411764705,0.125,0.08888888888888889,0.05263157894736842,,0.034482758620689655,0.05555555555555555,0.08823529411764706,,,0.21621621621621623,0.5,0.5714285714285714,0.5,0.08108108108108109,,,,0.10810810810810811,0.75,0.75,0.6666666666666666,0.2702702702702703,0.2,0.2,1.0,0.32432432432432434,0.25,0.25,1.0,0.625,0.4,,0.125,1.0,1.0,0.25,0.5,1.0,,,0.5,0.25,0.125,,0.8108108108108109,0.25,0.5327918918918921,0.55491,0.5169625,0.05128205128205128,0.11764705882352941,0.3548387096774194,0.25806451612903225,6.219999999999999,24.65909090909091,0.2821576763485477,,,,,,1.0,2.0,,,,1.0,,,,1.0,,,,,,True,,,
201572,1610612749,Brook Lopez,Brook Lopez,201572,MIL,33361.0,556,96.0,1170,1162,352.0,260.0,115.0,2332,64.0,77.0,14.0,18.0,13.0,17.0,41.0,68.0,12.0,21.0,4.0,6.0,,,,1.0,21.0,68.0,,1.0,4.0,13.0,117.0,166.0,25.0,74.0,66.0,375.0,1282,14.0,23.0,,1.0,11.0,39.0,30.0,44.0,4.0,14.0,20.0,92.0,184.0,50.0,72.0,24.0,,68.0,21.0,7.0,11.0,5.0,16.0,4.0,1.0,10.0,1.0,,37.0,8.0,25.0,2.0,27.0,56.0,4.0,87.0,35.0,122.0,4.0,11.0,7.0,4.0,13.0,6.0,24.0,1.0,7.0,5.0,37.0,,14.0,38.0,56.0,4.0,4.0,8.0,,69.0,2.0,88.0,20.0,49.0,5.0,38.0,,,17.0,38.0,3.0,3.0,92.0,350.0,1.0,5.0,0.7863247863247863,0.8761904761904762,0.96,0.33783783783783783,,0.2857142857142857,0.33783783783783783,0.7048192771084337,0.6086956521739131,0.6818181818181818,0.64375,0.5833333333333334,0.6206896551724138,0.6843065693430657,0.65,0.6571428571428571,0.30833333333333335,0.04216867469879518,0.06493506493506493,0.029411764705882353,24.071207430340557,0.35135135135135137,0.13333333333333333,0.05714285714285714,0.16138328530259366,0.10869565217391304,0.11739130434782609,0.02867383512544803,0.1438474870017331,0.06483300589390963,0.1323529411764706,0.0990990990990991,0.09803921568627451,0.027906976744186046,0.03125,0.17525773195876287,0.18120805369127516,0.1188118811881188,0.11578947368421053,0.125,0.044444444444444446,0.32083333333333336,0.8311688311688312,0.8888888888888888,0.765625,0.2833333333333333,0.6029411764705882,0.6212121212121212,0.8292682926829268,0.0875,0.5714285714285714,0.5714285714285714,0.75,0.025,0.6666666666666666,0.6666666666666666,1.0,0.2833333333333333,0.3088235294117647,0.3088235294117647,0.9523809523809523,0.75,0.7777777777777778,0.07142857142857142,,,,0.041666666666666664,,,0.29310344827586204,0.7647058823529411,0.017241379310344827,,0.22413793103448276,0.3076923076923077,0.6291666666666667,0.3088235294117647,0.5287883333333334,0.5721526315789474,0.5120810344827588,0.1821561338289963,0.2512820512820513,0.104,0.24533333333333332,6.212048192771085,26.82567567567568,0.30085470085470084,,1.0,2.0,,,20.0,24.0,,,,0.631578947368421,,3.0,,1.0,2.0,,,,,True,,,
201950,1610612749,Jrue Holiday,Jrue Holiday,201950,MIL,38385.0,640,95.0,1369,1345,437.0,289.0,144.0,2714,51.0,79.0,3.0,8.0,16.0,29.0,33.0,76.0,19.0,39.0,7.0,15.0,,2.0,2.0,5.0,43.0,112.0,2.0,6.0,13.0,33.0,103.0,194.0,50.0,127.0,50.0,406.0,1518,5.0,15.0,2.0,8.0,3.0,19.0,32.0,63.0,15.0,38.0,22.0,131.0,48.0,158.0,66.0,8.0,4.0,107.0,42.0,18.0,69.0,71.0,140.0,52.0,19.0,46.0,20.0,3.0,351.0,7.0,11.0,,38.0,43.0,4.0,85.0,18.0,103.0,8.0,22.0,7.0,15.0,38.0,23.0,18.0,2.0,15.0,3.0,56.0,4.0,19.0,10.0,33.0,,,3.0,,55.0,3.0,61.0,4.0,20.0,11.0,10.0,1.0,1.0,5.0,11.0,,,127.0,433.0,4.0,9.0,0.23300970873786409,0.24242424242424243,0.44,0.3937007874015748,0.25,0.39473684210526316,0.3983739837398374,0.5309278350515464,0.3333333333333333,0.5079365079365079,0.5545171339563862,0.34782608695652173,0.5396039603960396,0.5790229885057471,0.38,0.5695652173913044,0.3956386292834891,0.09278350515463918,0.06329113924050633,0.15789473684210525,26.474442988204455,0.6785714285714286,0.13333333333333333,,0.11375661375661375,0.03900709219858156,0.13523131672597866,0.021538461538461538,0.12291350531107739,0.029654036243822075,0.07608695652173914,0.022058823529411766,0.018518518518518517,0.027450980392156862,,0.07758620689655173,0.1488095238095238,0.09574468085106383,0.13716814159292035,0.12727272727272726,0.056338028169014086,0.24610591900311526,0.6455696202531646,0.6891891891891891,0.3137254901960784,0.2367601246105919,0.4342105263157895,0.515625,0.21212121212121213,0.12149532710280374,0.48717948717948717,0.5,0.05263157894736842,0.04672897196261682,0.4666666666666667,0.5,0.8571428571428571,0.34890965732087226,0.38392857142857145,0.38738738738738737,0.37209302325581395,0.34782608695652173,0.375,,0.08695652173913043,,,0.2608695652173913,0.3333333333333333,0.5,0.2871287128712871,0.5517241379310345,0.04950495049504951,0.4,0.32673267326732675,0.3939393939393939,0.6417445482866043,0.3925233644859813,0.5170659810126584,0.53545,0.511330412371134,0.05934718100890208,0.09523809523809523,0.046798029556650245,0.3226600985221675,7.585051546391755,26.68267716535433,0.31921110299488675,2.0,9.0,6.0,,,4.0,5.0,0.015748031496062992,0.06666666666666667,0.008928571428571428,0.45454545454545453,,84.0,,1.0,1.0,1.0,1.0,3.0,0.02564102564102564,True,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,16958.0,283,84.0,621,606,217.0,173.0,68.0,1227,25.0,35.0,6.0,9.0,8.0,11.0,16.0,44.0,11.0,27.0,2.0,7.0,,1.0,,1.0,15.0,51.0,,1.0,4.0,19.0,52.0,106.0,17.0,58.0,40.0,195.0,654,8.0,13.0,,2.0,4.0,20.0,17.0,30.0,4.0,20.0,22.0,68.0,38.0,66.0,30.0,8.0,,51.0,15.0,8.0,34.0,19.0,53.0,8.0,11.0,22.0,9.0,3.0,125.0,6.0,9.0,,22.0,25.0,1.0,48.0,15.0,63.0,4.0,10.0,4.0,6.0,20.0,15.0,12.0,3.0,5.0,1.0,32.0,2.0,15.0,12.0,26.0,,1.0,2.0,,32.0,2.0,45.0,3.0,16.0,7.0,2.0,,,1.0,2.0,,,68.0,216.0,4.0,6.0,0.36538461538461536,0.3958333333333333,0.5882352941176471,0.29310344827586204,,0.2,0.29310344827586204,0.49056603773584906,0.6153846153846154,0.5666666666666667,0.4725609756097561,0.5333333333333333,0.46,0.527027027027027,0.5882352941176471,0.5483870967741935,0.35365853658536583,0.07547169811320754,0.02857142857142857,0.13636363636363635,31.07913669064748,0.625,0.0625,,0.13966480446927373,0.06870229007633588,0.1896551724137931,0.045112781954887216,0.15932203389830507,0.056818181818181816,0.10526315789473684,0.08333333333333333,,0.01020408163265306,0.14285714285714285,0.09090909090909091,0.1527777777777778,0.17307692307692307,0.21875,0.05,0.04878048780487805,0.21341463414634146,0.7142857142857143,0.7352941176470589,0.36,0.2682926829268293,0.36363636363636365,0.42105263157894735,0.3125,0.16463414634146342,0.4074074074074074,0.4230769230769231,0.45454545454545453,0.042682926829268296,0.2857142857142857,0.2857142857142857,1.0,0.31097560975609756,0.29411764705882354,0.30612244897959184,0.5333333333333333,0.6,0.6666666666666666,0.3333333333333333,0.06666666666666667,,,0.06666666666666667,,,0.22,0.7272727272727273,0.02,,0.38,0.21052631578947367,0.5670731707317073,0.29411764705882354,0.4961417682926829,0.5794954545454546,0.4856820000000001,0.0903954802259887,0.13445378151260504,0.10256410256410256,0.3487179487179487,9.045283018867924,26.025862068965516,0.3494363929146538,2.0,3.0,1.0,,1.0,1.0,1.0,0.034482758620689655,,0.0392156862745098,0.5,,21.0,3.0,,,,,,0.037037037037037035,True,,,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,23285.0,388,58.0,844,817,339.0,195.0,107.0,1661,103.0,141.0,14.0,20.0,42.0,60.0,17.0,53.0,13.0,31.0,,,,,,,7.0,28.0,1.0,3.0,2.0,11.0,133.0,225.0,7.0,28.0,132.0,419.0,984,16.0,27.0,1.0,3.0,13.0,48.0,52.0,91.0,2.0,11.0,74.0,184.0,118.0,148.0,15.0,22.0,,28.0,7.0,17.0,25.0,53.0,78.0,36.0,17.0,15.0,5.0,5.0,209.0,10.0,18.0,1.0,37.0,52.0,13.0,102.0,29.0,131.0,10.0,7.0,4.0,3.0,16.0,6.0,27.0,1.0,10.0,7.0,43.0,5.0,17.0,19.0,43.0,4.0,6.0,6.0,2.0,132.0,4.0,196.0,16.0,82.0,23.0,9.0,1.0,1.0,5.0,10.0,,2.0,182.0,335.0,2.0,18.0,0.44360902255639095,0.48360655737704916,0.7142857142857143,0.25,0.3333333333333333,0.18181818181818182,0.25,0.5911111111111111,0.5925925925925926,0.5714285714285714,0.567193675889328,0.5833333333333334,0.5392156862745098,0.6125730994152047,0.631578947368421,0.6013071895424836,0.11067193675889328,0.07555555555555556,0.07092198581560284,0.1320754716981132,39.64984552008239,0.37209302325581395,0.52,0.02857142857142857,0.24761904761904763,0.10227272727272728,0.22699386503067484,0.054945054945054944,0.2386058981233244,0.0782122905027933,0.20833333333333334,0.028169014084507043,0.030303030303030304,0.04929577464788732,0.075,0.09375,0.26881720430107525,0.39622641509433965,0.23255813953488372,0.20588235294117646,0.10526315789473684,0.5573122529644269,0.7304964539007093,0.7862595419847328,0.4563106796116505,0.20948616600790515,0.32075471698113206,0.3695652173913043,0.5294117647058824,0.1225296442687747,0.41935483870967744,0.41935483870967744,0.23076923076923078,,,,,0.11067193675889328,0.25,0.25,0.7142857142857143,0.6666666666666666,0.7,,,,,0.1,0.3333333333333333,1.0,0.5882352941176471,0.7,,,0.10784313725490197,0.18181818181818182,0.6679841897233202,0.25,0.5472308300395257,0.544192105263158,0.5384034313725489,0.25705329153605017,0.281786941580756,0.11455847255369929,0.43914081145584727,5.346222222222222,26.867857142857144,0.40165876777251186,,8.0,,,,4.0,4.0,,,,0.4,,6.0,,,2.0,,2.0,,,True,,,
