EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,FoulsDrawn,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,ShortMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,ShortMidRangeFGM,FG2M,PtsUnassisted2s,ShootingFouls,Fouls,Fg2Pct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,FtPoints,SecondChanceFG2A,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffThreePtRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Turnovers,Offensive Fouls,FTA,TwoPtShootingFoulsDrawn,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,DefThreePtRebounds,DefRebounds,LiveBallTurnovers,BadPassTurnovers,Travels,LiveBallTurnoverPct,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,OffTwoPtRebounds,DefTwoPtRebounds,SecondChanceTurnovers,DefTwoPtReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,on,PenaltyOffPoss,PenaltyDefPoss,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,FTOffRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Transition Take Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,DefFTReboundPct,OffFTReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyOffPossPct,LongMidRangeFGM,DefensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceCorner3FGM,Corner3PctBlocked,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,OffensiveGoaltends
1629139,1610612751,Yuta Watanabe,Yuta Watanabe,1629139,BKN,316.0,5,-5,11,11,1,22,1.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,15,3.0,2.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.375,0.375,0.75,30.769230769230766,0.25,0.25,0.5,0.5,0.5,1.0,0.75,0.5,0.5069875,8.2,24.933333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630560,1610612751,Cam Thomas,Cam Thomas,1630560,BKN,316.0,5,-5,11,11,1,22,1.0,,,,1.0,,,2.0,15,,,,,,,,1.0,1.0,,7.692307692307692,1.0,,,,,,,,0.3888,5.4,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630561,1610612751,David Duke Jr.,David Duke Jr.,1630561,BKN,316.0,5,-5,11,11,1,22,,,,,2.0,,,3.0,15,,,,1.0,,,,0.5,0.5,,30.769230769230766,,,,,,,1.0,,0.48355,2.9,,,1.0,2.0,,1.0,0.5,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.2,0.5,1.0,0.5,0.5,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631214,1610612751,Alondes Williams,Alondes Williams,1631214,BKN,316.0,5,-5,11,11,1,22,,,,,,,,,15,,,,,,,,,,,15.384615384615383,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,2.0,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.25,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202693,1610612751,Markieff Morris,Markieff Morris,202693,BKN,316.0,5,-5,11,11,1,22,,,,1.0,,,1.0,2.0,15,,1.0,,1.0,,,,,1.0,1.0,15.384615384615383,,,1.0,,,,1.0,,0.55815,,25.1,,,,,,,,,,,,2.0,,,,,,,1.0,3.0,,1.0,,2.0,,,0.2,,,,,,,,1.0,2.0,1.0,1.0,,1.0,0.5,0.5,,1.0,1.0,1.0,0.5,0.5,1.0,0.5,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626220,1610612751,Royce O'Neale,Royce O'Neale,1626220,BKN,144574.0,2410,78,4838,4861,411,9699,64.0,70.0,138.0,349.0,174.0,163.0,419.0,671.0,5543,477.0,346.0,138.0,89.0,0.9754601226993865,0.38902147971360385,0.3918269230769231,0.5236087689713322,0.5368,0.7065767284991569,13.930254476908578,0.10792580101180438,0.11804384485666104,0.5885328836424958,0.3954154727793696,0.3976945244956772,0.9710144927536232,0.8853288364249579,0.3988439306358382,0.5394738095238099,3.9959770114942526,26.08902147971361,18.0,66.0,80.0,139.0,239.0,0.3793103448275862,0.28125,0.32727272727272727,48.0,106.0,23.0,50.0,32.0,124.0,283.0,72.0,690.0,24.0,55.0,384.0,49.0,114.0,9.0,69.0,30.0,0.023278370514064017,0.025924147863658185,0.023989898989898988,0.178752107925801,0.4528301886792453,0.5393258426966292,0.3333333333333333,0.04854368932038835,0.1507537688442211,143.0,329.0,65.0,54.0,6.0,0.5701754385964912,0.14243027888446216,0.12680851063829787,0.13900134952766532,30.0,155.0,6.0,0.1151560178306092,0.028517110266159697,0.04857142857142857,0.10728744939271255,0.1520912547528517,False,891.0,1247.0,10.0,11.0,22.0,4.0,25.0,3.0,2.0,8.0,9.0,34.0,17.0,53.0,12.0,9.0,37.0,8.0,59.0,12.0,35.0,19.0,61.0,20.0,101.0,52.0,12.0,18.0,3.0,26.0,2.0,159.0,52.0,107.0,29.0,23.0,1.0,31.0,16.0,65.0,40.0,25.0,17.0,8.0,11.0,1.0,19.0,4.0,12.0,1.0,1.0,4.0,24.0,1.0,5.0,7.0,47.0,2.0,2.0,23.0,2.0,22.0,49.0,31.0,1.0,101.0,874.0,12.0,7.0,0.3939393939393939,0.45614035087719296,0.24324324324324326,0.3114754098360656,0.375,0.34285714285714286,0.3695652173913043,0.421875,0.39864864864864863,0.463302752293578,0.00477326968973747,0.14942528735632185,0.16037735849056603,0.140625,0.0057306590257879654,0.2421875,0.008620689655172414,0.016877637130801686,0.021929824561403508,0.02092050209205021,0.10651828298887123,0.15695067264573992,0.049689440993788817,0.6326530612244898,0.4375,0.2777777777777778,0.006745362563237774,0.35714285714285715,0.35714285714285715,1.0,0.43478260869565216,0.1,0.043478260869565216,0.4927536231884058,0.2647058823529412,1.0,0.22916666666666666,0.5,0.08333333333333333,0.25,0.5520833333333334,0.32075471698113206,0.5390333333333336,0.5122532967032967,0.08792846497764531,0.15052160953800298,0.18416701116163703,,,,,,,,,,,,,,,,
1627732,1610612751,Ben Simmons,Ben Simmons,1627732,BKN,66299.0,1105,40,2246,2252,174,4498,107.0,,,2.0,233.0,,2.0,291.0,2597,,2.0,,72.0,,,,0.5659574468085107,0.5617760617760618,0.00851063829787234,14.59703947368421,0.4553191489361702,,0.00851063829787234,,,,0.5319148936170213,,0.5317180851063832,4.575965665236049,32.65,47.0,133.0,102.0,55.0,139.0,0.5708154506437768,0.4392523364485981,0.4563106796116505,85.0,123.0,23.0,25.0,26.0,118.0,256.0,95.0,630.0,16.0,40.0,263.0,51.0,97.0,23.0,57.0,22.0,0.034934497816593885,0.04229934924078091,0.036931818181818184,0.5234042553191489,0.6910569105691057,0.7264957264957265,0.8846153846153846,0.08835341365461848,0.08906882591093117,106.0,223.0,46.0,34.0,8.0,0.4742268041237113,0.22129436325678498,0.1779964221824687,0.2388888888888889,23.0,93.0,5.0,0.14553990610328638,0.04956896551724138,0.08029197080291971,0.10699588477366255,0.16806722689075632,False,294.0,524.0,17.0,8.0,13.0,3.0,,,,,,,,1.0,19.0,,,1.0,39.0,13.0,21.0,,1.0,12.0,38.0,164.0,,20.0,,10.0,,138.0,23.0,69.0,33.0,36.0,1.0,24.0,4.0,54.0,37.0,17.0,14.0,4.0,12.0,,7.0,1.0,7.0,,2.0,9.0,6.0,1.0,8.0,10.0,23.0,1.0,1.0,13.0,1.0,9.0,24.0,11.0,1.0,38.0,291.0,9.0,8.0,0.6165413533834586,0.6666666666666666,,,0.7307692307692307,0.6190476190476191,0.7307692307692307,0.5909090909090909,0.6964285714285714,0.5588235294117647,,0.04291845493562232,0.04878048780487805,0.037383177570093455,,0.42857142857142855,0.02,0.022222222222222223,0.06862745098039216,0.02830188679245283,0.17753623188405798,0.15,0.0449438202247191,0.4583333333333333,0.6588235294117647,0.5531914893617021,0.01276595744680851,,,,0.7391304347826086,0.35294117647058826,,,,,0.5909090909090909,0.6153846153846154,,,0.045454545454545456,,0.609205,0.5644340909090908,0.13402061855670103,0.13058419243986255,0.13089937666963491,1.0,2.0,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,,,,
1627827,1610612751,Dorian Finney-Smith,Dorian Finney-Smith,1627827,BKN,43275.0,721,-24,1450,1464,148,2914,15.0,42.0,25.0,79.0,70.0,37.0,121.0,186.0,1684,105.0,79.0,25.0,15.0,0.9459459459459459,0.30578512396694213,0.30578512396694213,0.4476439790575916,0.46733668341708545,0.6335078534031413,13.906056860321385,0.07853403141361257,0.2198952879581152,0.41361256544502617,0.31645569620253167,0.32051282051282054,0.92,0.9162303664921466,0.31645569620253167,0.5625230366492145,2.8957142857142855,24.81570247933885,5.0,30.0,22.0,43.0,64.0,0.42857142857142855,0.3333333333333333,0.35714285714285715,24.0,54.0,21.0,15.0,22.0,16.0,41.0,11.0,98.0,18.0,47.0,128.0,10.0,26.0,2.0,19.0,10.0,0.05056179775280899,0.06564245810055866,0.07407407407407407,0.28272251308900526,0.4444444444444444,0.5217391304347826,0.6363636363636364,0.050505050505050504,0.12987012987012986,27.0,81.0,16.0,13.0,2.0,0.6153846153846154,0.0967741935483871,0.10245310245310245,0.09004739336492891,29.0,44.0,2.0,0.10628019323671498,0.08055555555555556,0.1044776119402985,0.11486486486486487,0.11764705882352941,False,310.0,297.0,11.0,3.0,6.0,1.0,12.0,5.0,2.0,7.0,2.0,6.0,4.0,22.0,11.0,4.0,11.0,5.0,39.0,4.0,11.0,6.0,29.0,4.0,30.0,38.0,6.0,20.0,,9.0,2.0,25.0,5.0,14.0,6.0,5.0,,10.0,6.0,17.0,11.0,6.0,2.0,1.0,3.0,2.0,4.0,,3.0,,,2.0,1.0,,3.0,1.0,16.0,,,13.0,,3.0,16.0,12.0,,30.0,305.0,6.0,1.0,0.6333333333333333,0.95,0.36363636363636365,0.20689655172413793,0.5,0.36363636363636365,0.5151515151515151,0.325,0.5571428571428572,0.35714285714285715,0.01652892561983471,0.12857142857142856,0.14814814814814814,0.06666666666666667,0.012658227848101266,0.2222222222222222,,0.06666666666666667,0.06578947368421052,,0.08955223880597014,0.13846153846153847,0.05357142857142857,0.75,0.5416666666666666,1.0,0.005235602094240838,0.2857142857142857,0.2926829268292683,1.0,0.5238095238095238,0.09090909090909091,0.15151515151515152,0.18181818181818182,0.3333333333333333,0.5,0.15,0.5,0.175,0.2857142857142857,0.55,0.18181818181818182,0.5668833333333332,0.5092000000000001,0.20967741935483872,0.16129032258064516,0.21379310344827587,1.0,,,1.0,1.0,2.0,0.023809523809523808,1.0,0.4,1.0,,,,,,
1628969,1610612751,Mikal Bridges,Mikal Bridges,1628969,BKN,55375.0,923,-7,1842,1862,188,3704,163.0,73.0,38.0,108.0,322.0,68.0,181.0,706.0,2122,171.0,107.0,38.0,116.0,0.8382352941176471,0.3756906077348066,0.37777777777777777,0.5427435387673957,0.6055363321799307,0.35984095427435386,30.398832684824903,0.3240556660039761,0.14512922465208747,0.2147117296222664,0.35185185185185186,0.35514018691588783,0.7368421052631579,0.5188866799204771,0.35514018691588783,0.5069519960079839,9.484782608695651,25.043093922651934,78.0,171.0,192.0,27.0,43.0,0.531055900621118,0.4785276073619632,0.5032258064516129,53.0,80.0,7.0,160.0,19.0,28.0,72.0,18.0,172.0,15.0,23.0,121.0,14.0,49.0,,179.0,73.0,0.033112582781456956,0.0257847533632287,0.027950310559006212,0.15904572564612326,0.6625,0.7066666666666667,0.1891891891891892,0.1392857142857143,0.19466666666666665,52.0,98.0,35.0,23.0,4.0,0.7142857142857143,0.14484679665738162,0.10282485875706214,0.13857677902621723,8.0,39.0,5.0,0.0741444866920152,0.018223234624145785,0.025974025974025976,0.06451612903225806,0.16304347826086957,False,408.0,396.0,7.0,11.0,18.0,79.0,30.0,8.0,6.0,15.0,4.0,10.0,4.0,18.0,12.0,8.0,18.0,11.0,59.0,25.0,55.0,10.0,33.0,66.0,146.0,150.0,33.0,8.0,1.0,18.0,1.0,44.0,10.0,32.0,7.0,5.0,,7.0,4.0,26.0,16.0,10.0,4.0,4.0,12.0,1.0,8.0,1.0,2.0,,,3.0,4.0,2.0,20.0,18.0,16.0,,,11.0,,5.0,16.0,4.0,,142.0,403.0,2.0,14.0,0.43859649122807015,0.4491017964071856,0.4444444444444444,0.30303030303030304,0.631578947368421,0.45454545454545453,0.6486486486486487,0.45454545454545453,0.7023809523809523,0.5860655737704918,0.0055248618784530384,0.055900621118012424,0.0625,0.049079754601226995,0.009259259259259259,0.11864406779661017,,0.010471204188481676,0.02127659574468085,0.04580152671755725,0.08300395256916997,0.06896551724137931,0.016666666666666666,0.25,0.5849056603773585,0.4230769230769231,0.15705765407554673,0.410958904109589,0.410958904109589,0.9666666666666667,1.0,0.42857142857142855,0.21621621621621623,0.2702702702702703,0.4,0.75,0.20454545454545456,0.6111111111111112,0.17045454545454544,0.4,0.20454545454545456,0.2222222222222222,0.5433979999999999,0.5142593023255815,0.08356940509915015,0.20679886685552407,0.22149837133550487,40.0,,,0.5063291139240507,0.5405405405405406,4.0,,0.275,0.5,1.0,1.0,6.0,5.0,0.06329113924050633,0.02702702702702703,
1629661,1610612751,Cameron Johnson,Cameron Johnson,1629661,BKN,46220.0,770,58,1535,1539,155,3074,37.0,63.0,32.0,93.0,145.0,58.0,156.0,414.0,1749,171.0,93.0,32.0,65.0,0.9827586206896551,0.3717948717948718,0.3717948717948718,0.5647840531561462,0.6145833333333334,0.5182724252491694,21.153846153846153,0.12292358803986711,0.20930232558139536,0.3089700996677741,0.34408602150537637,0.34408602150537637,0.96875,0.7541528239202658,0.34408602150537637,0.5466591666666667,7.5406896551724145,24.897435897435898,15.0,83.0,72.0,28.0,54.0,0.5724137931034483,0.40540540540540543,0.45454545454545453,48.0,71.0,10.0,74.0,13.0,23.0,52.0,15.0,127.0,11.0,20.0,120.0,9.0,27.0,1.0,87.0,35.0,0.029891304347826088,0.027586206896551724,0.02766798418972332,0.23588039867109634,0.676056338028169,0.8135593220338984,0.30303030303030304,0.11314984709480122,0.20710059171597633,34.0,100.0,18.0,10.0,,0.6666666666666666,0.11643835616438356,0.13161465400271372,0.11374407582938388,9.0,63.0,,0.14157303370786517,0.025210084033613446,0.015267175572519083,0.12025316455696203,0.12345679012345678,False,279.0,257.0,8.0,8.0,11.0,37.0,26.0,9.0,3.0,11.0,4.0,11.0,6.0,20.0,10.0,8.0,20.0,8.0,52.0,11.0,17.0,9.0,31.0,24.0,73.0,94.0,3.0,12.0,,17.0,2.0,29.0,8.0,18.0,8.0,3.0,,3.0,3.0,35.0,19.0,16.0,2.0,3.0,8.0,,4.0,2.0,1.0,,4.0,5.0,3.0,,11.0,9.0,8.0,,,6.0,,2.0,8.0,3.0,,71.0,274.0,5.0,8.0,0.5662650602409639,0.6103896103896104,0.4,0.2903225806451613,0.7692307692307693,0.6470588235294118,0.6666666666666666,0.5104166666666666,0.7027027027027027,0.6083333333333333,0.01282051282051282,0.11724137931034483,0.16901408450704225,0.10810810810810811,,0.08108108108108109,,0.025,0.045454545454545456,0.034782608695652174,0.14351851851851852,0.18309859154929578,0.02142857142857143,0.375,0.6041666666666666,0.4666666666666667,0.12292358803986711,0.4126984126984127,0.4262295081967213,1.0,0.8,0.25,0.2727272727272727,0.3333333333333333,0.36363636363636365,1.0,0.22916666666666666,0.7272727272727273,0.22916666666666666,0.2727272727272727,0.4166666666666667,0.3,0.5521272727272728,0.5714968085106382,0.12560386473429952,0.17632850241545894,0.18175895765472314,20.0,,,0.5405405405405406,0.5555555555555556,4.0,0.031746031746031744,0.55,0.4444444444444444,1.0,,1.0,2.0,0.02702702702702703,0.012658227848101266,
