EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PtsPutbacks,HeaveAttempts,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTDefRebounds,OffRebounds,LostBallSteals,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg3aBlocked,Corner3Assists,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,DefensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,OffShortMidRangeReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SelfOReb,SecondChanceTurnovers,Charge Fouls,Technical Free Throw Trips,SelfORebPct,Transition Take Fouls,3SecondViolations,Transition Take Fouls Drawn,on,FTOffRebounds,ThreePtShootingFoulsDrawn,Arc3PctBlocked,OffFTReboundPct,ThreePtShootingFoulsDrawnPct,HeaveMakes,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,3pt And 1 Free Throw Trips,Clear Path Fouls
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,2544.0,42.0,16.0,81.0,83,13.0,14,7.0,164,3.0,3.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,6.0,1.0,7.0,11.0,5.0,9.0,5.0,34.0,80,1.0,1.0,1.0,8.0,6.0,9.0,6.0,6.0,3.0,2.0,3.0,2.0,5.0,2.0,3.0,12.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,8.0,1.0,9.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,0.5714285714285714,0.5714285714285714,0.6,0.5555555555555556,0.5555555555555556,0.6363636363636364,0.725,0.7083333333333334,0.25,0.45,0.1818181818181818,0.25,0.25,31.11111111111111,0.75,0.0416666666666666,0.1111111111111111,0.0714285714285714,0.1428571428571428,0.0769230769230769,0.2,1.0,0.15,1.0,1.0,1.0,0.2,0.5,0.6666666666666666,0.2,0.5,0.6666666666666666,0.5,0.15,0.6666666666666666,0.6666666666666666,1.0,0.3,0.5,0.5,0.3333333333333333,1.0,0.6,0.5,0.5101025000000001,0.4968,0.1739130434782608,0.2857142857142857,0.0294117647058823,9.063636363636364,24.88888888888889,0.1604938271604938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1628427,1610612743,Vlatko Cancar,Vlatko Cancar,1628427,DEN,9119.0,152.0,-30.0,312.0,310,130.0,137,26.0,622,11.0,16.0,3.0,5.0,,,4.0,5.0,9.0,23.0,10.0,14.0,21.0,13.0,28.0,8.0,75.0,346,10.0,3.0,21.0,16.0,12.0,39.0,,21.0,9.0,2.0,7.0,4.0,11.0,4.0,3.0,26.0,10.0,8.0,19.0,23.0,6.0,5.0,3.0,3.0,4.0,,,7.0,1.0,8.0,22.0,9.0,,9.0,1.0,5.0,,,,2.0,2.0,21.0,130.0,,0.5714285714285714,0.6153846153846154,1.0,0.4642857142857143,0.5,0.6666666666666666,0.6836734693877551,0.7075471698113207,0.525,0.5714285714285714,0.0952380952380952,0.2,,17.54385964912281,0.4285714285714285,0.1403508771929824,0.1587301587301587,0.15,0.0769230769230769,0.1739130434782608,0.1176470588235294,1.0,0.3265306122448979,0.6875,0.7333333333333333,0.6363636363636364,0.1020408163265306,0.6,0.75,,,,,0.1020408163265306,0.8,0.8,1.0,0.4693877551020408,0.391304347826087,0.391304347826087,1.0,0.5263157894736842,0.8979591836734694,0.4285714285714285,0.514054255319149,0.4869861111111111,0.0943396226415094,0.2,0.28,3.452380952380953,27.0,0.4166666666666667,2.0,2.0,3.0,6.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,9.0,6.0,9.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,5.0,1.0,0.2,1.0,0.6666666666666666,1.1666666666666667,0.4736842105263157,1.125,0.0625,0.0769230769230769,0.0285714285714285,0.0350877192982456,0.0314960629921259,0.0384615384615384,0.05,0.025,0.0588235294117647,0.0952380952380952,0.217391304347826,0.3333333333333333,0.6666666666666666,1.0,0.5,0.3333333333333333,1.0,1.0,0.3157894736842105,0.5,0.2,0.6836166666666665,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1628432,1610612743,Davon Reed,Davon Reed,1628432,DEN,18925.0,315.0,-93.0,651.0,656,205.0,238,69.0,1307,3.0,8.0,2.0,16.0,4.0,12.0,5.0,14.0,11.0,30.0,8.0,9.0,36.0,16.0,44.0,15.0,81.0,743,13.0,4.0,31.0,6.0,12.0,45.0,3.0,30.0,11.0,5.0,10.0,9.0,19.0,6.0,7.0,47.0,25.0,16.0,46.0,55.0,13.0,9.0,8.0,7.0,12.0,1.0,3.0,20.0,6.0,21.0,36.0,13.0,1.0,20.0,,7.0,3.0,,,4.0,3.0,31.0,205.0,3.0,0.3333333333333333,0.3333333333333333,0.9375,0.3636363636363636,0.3636363636363636,0.25,0.4125,0.45,0.6458333333333334,0.55,0.1388888888888889,0.125,,15.130674002751032,0.4,0.128,0.176056338028169,0.1535580524344569,0.1666666666666666,0.203883495145631,0.1025641025641025,0.75,0.1,0.375,0.6,0.6666666666666666,0.2,0.125,0.1428571428571428,0.15,0.3333333333333333,0.3333333333333333,0.25,0.175,0.3571428571428571,0.3846153846153846,1.0,0.375,0.3666666666666666,0.3666666666666666,0.9090909090909092,0.3809523809523809,0.65,0.3666666666666666,0.5129799999999999,0.4876880952380952,0.0804597701149425,0.1627906976744186,0.382716049382716,10.84722222222222,24.96590909090909,0.314900153609831,,1.0,1.0,2.0,2.0,7.0,5.0,1.0,3.0,3.0,8.0,,11.0,3.0,8.0,7.0,,,1.0,2.0,3.0,6.0,5.0,9.0,4.0,3.0,2.0,,4.0,3.0,1.0,3.0,0.375,0.5384615384615384,0.3333333333333333,0.375,0.5,0.6428571428571429,0.5,0.375,0.1666666666666666,0.0384615384615384,0.025,0.0326086956521739,0.0535714285714285,0.0232558139534883,0.0344827586206896,,0.1489361702127659,0.0925925925925925,,0.0909090909090909,,,0.6363636363636364,0.2857142857142857,1.0,0.0952380952380952,0.5,0.625,0.51379375,0.1358024691358024,1.0,1.0,2.0,5.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0227272727272727,0.0714285714285714,0.0350877192982456,0.0909090909090909,1.0,1.0,0.238095238095238,0.4,,,,,,,,,True,,,,,,,,,,,
1628971,1610612743,Bruce Brown,Bruce Brown,1628971,DEN,7525.0,125.0,-47.0,252.0,259,82.0,71,29.0,511,6.0,11.0,4.0,9.0,1.0,4.0,2.0,4.0,2.0,9.0,3.0,11.0,24.0,4.0,13.0,6.0,40.0,303,5.0,5.0,14.0,8.0,14.0,9.0,3.0,9.0,2.0,1.0,13.0,9.0,22.0,6.0,8.0,53.0,14.0,4.0,20.0,22.0,6.0,2.0,8.0,3.0,9.0,5.0,2.0,17.0,3.0,9.0,16.0,7.0,1.0,7.0,,2.0,1.0,,,2.0,,14.0,82.0,1.0,0.3636363636363636,0.4,0.75,0.3076923076923077,0.3076923076923077,0.4583333333333333,0.4594594594594595,0.4875,0.5,0.3513513513513513,0.0416666666666666,,,20.070422535211268,0.4705882352941176,0.0930232558139534,0.2028985507246377,0.1607142857142857,0.1,0.2244897959183673,0.15,,0.2972972972972973,0.5454545454545454,0.6,0.3333333333333333,0.2432432432432432,0.4444444444444444,0.4444444444444444,0.1081081081081081,0.25,0.25,,0.1081081081081081,0.5,0.5,1.0,0.2432432432432432,0.2222222222222222,0.2222222222222222,0.5,0.2727272727272727,0.6486486486486487,0.2222222222222222,0.5139702702702702,0.4979363636363636,0.0512820512820512,0.0769230769230769,0.35,7.604166666666668,24.93846153846154,0.3253968253968254,1.0,1.0,1.0,1.0,,,,1.0,2.0,,,,2.0,3.0,6.0,1.0,2.0,,3.0,2.0,,2.0,2.0,2.0,4.0,1.0,2.0,,2.0,1.0,1.0,,,0.2,0.5,0.5,0.5,0.4090909090909091,0.5,0.0909090909090909,0.2222222222222222,0.0273972602739726,,0.017094017094017,0.0333333333333333,,,,0.0625,0.1176470588235294,0.5,0.5,1.0,,,,,0.0909090909090909,1.0,,0.6086,0.05,,,1.0,2.0,,3.0,3.0,1.0,,1.0,,,,,0.0416666666666666,,,,0.1818181818181818,0.5,2.0,2.0,1.0,1.0,0.0952380952380952,,,,True,,,,,,,,,,,
201599,1610612743,DeAndre Jordan,DeAndre Jordan,201599,DEN,5727.0,95.0,-47.0,195.0,203,28.0,47,20.0,398,14.0,17.0,1.0,1.0,,,,,,,,15.0,18.0,,,5.0,35.0,244,,,2.0,24.0,6.0,,,,,1.0,4.0,1.0,5.0,1.0,4.0,11.0,11.0,10.0,24.0,34.0,1.0,1.0,1.0,1.0,6.0,,,7.0,1.0,8.0,15.0,10.0,1.0,9.0,1.0,5.0,,,,3.0,2.0,2.0,28.0,,0.8,1.0,,,,0.8333333333333334,0.8333333333333334,0.7954545454545454,1.0,,0.0555555555555555,,,13.551401869158878,0.1428571428571428,0.2777777777777778,0.2444444444444444,0.2592592592592592,0.3333333333333333,0.2580645161290322,0.2142857142857142,0.6666666666666666,0.9444444444444444,0.8235294117647058,0.875,0.7857142857142857,0.0555555555555555,1.0,1.0,,,,,,,,,,,,,,0.9444444444444444,,0.6312555555555555,0.3969,0.2272727272727272,0.2272727272727272,0.0571428571428571,1.4777777777777776,,0.1435897435897435,4.0,6.0,,,,,,4.0,6.0,,,2.0,10.0,1.0,1.0,,6.0,,,,3.0,7.0,3.0,10.0,,,3.0,,3.0,1.0,2.0,1.0,,,0.6666666666666666,1.0,0.6666666666666666,1.0,0.625,0.0588235294117647,0.3333333333333333,0.14,0.0909090909090909,0.1204819277108433,0.2,0.0555555555555555,0.08,0.125,0.1333333333333333,0.4166666666666667,1.0,1.0,0.6666666666666666,0.25,,,,,,,0.615225,0.2857142857142857,,,,,,,2.0,,,,,1.0,,,0.1818181818181818,,,,,,,1.0,,,,1.0,1.0,,True,,,,,,,,,,,
1630192,1610612743,Zeke Nnaji,Zeke Nnaji,1630192,DEN,7540.0,126.0,-52.0,260.0,264,104.0,116,31.0,524,20.0,24.0,,,1.0,2.0,,2.0,2.0,11.0,3.0,21.0,26.0,2.0,13.0,12.0,60.0,280,4.0,6.0,21.0,32.0,10.0,6.0,,11.0,2.0,1.0,1.0,1.0,2.0,1.0,,5.0,4.0,5.0,12.0,25.0,4.0,4.0,2.0,2.0,4.0,,,6.0,2.0,9.0,18.0,10.0,1.0,13.0,1.0,7.0,,,,4.0,1.0,21.0,104.0,,0.7619047619047619,1.0,1.0,0.1538461538461538,0.1538461538461538,0.8076923076923077,0.6153846153846154,0.6666666666666666,0.75,0.3333333333333333,0.0384615384615384,,,17.465753424657535,0.3333333333333333,0.0892857142857142,0.0784313725490196,0.0841121495327102,,0.05,0.1818181818181818,0.25,0.6153846153846154,0.8333333333333334,0.8695652173913043,0.75,,,,0.0512820512820512,0.5,0.5,1.0,0.0512820512820512,,,,0.282051282051282,0.1818181818181818,0.1818181818181818,1.0,0.2727272727272727,0.9487179487179488,0.1818181818181818,0.6123846153846154,0.5775636363636364,0.1555555555555555,0.21875,0.35,2.7230769230769223,25.407692307692304,0.4,6.0,8.0,6.0,7.0,,,1.0,6.0,8.0,,,8.0,20.0,6.0,7.0,1.0,10.0,,1.0,,4.0,9.0,3.0,13.0,,2.0,4.0,,4.0,,4.0,4.0,,0.25,0.75,0.8571428571428571,0.75,0.6818181818181818,0.8333333333333334,0.0416666666666666,0.2142857142857142,0.1551724137931034,0.0816326530612244,0.1214953271028037,0.1538461538461538,0.1428571428571428,0.0555555555555555,0.1538461538461538,0.1818181818181818,0.04,,1.0,0.75,0.1666666666666666,,,,0.6363636363636364,0.8571428571428571,0.3333333333333333,0.56204,0.3333333333333333,,,,1.0,,,,,,,,,,,0.1666666666666666,,,,0.0909090909090909,,1.0,1.0,,,0.0666666666666666,,,,True,,,,,,,,,,,
1630538,1610612743,Bones Hyland,Bones Hyland,1630538,DEN,6216.0,104.0,-64.0,215.0,214,60.0,71,20.0,429,10.0,16.0,3.0,11.0,3.0,9.0,3.0,7.0,9.0,21.0,10.0,16.0,36.0,12.0,28.0,13.0,81.0,271,13.0,5.0,31.0,4.0,28.0,21.0,15.0,21.0,9.0,3.0,9.0,5.0,14.0,3.0,6.0,33.0,4.0,3.0,8.0,9.0,1.0,1.0,6.0,4.0,3.0,2.0,,9.0,,2.0,7.0,12.0,,15.0,,4.0,3.0,,,,,31.0,60.0,2.0,0.125,0.125,0.5833333333333334,0.4285714285714285,0.4285714285714285,0.4444444444444444,0.53125,0.5633802816901409,0.5961538461538461,0.4375,0.0833333333333333,,,33.33333333333333,0.6666666666666666,0.0909090909090909,0.1025641025641025,0.0972222222222222,0.2,0.1428571428571428,,,0.25,0.625,0.7692307692307693,0.1,0.171875,0.2727272727272727,0.2727272727272727,0.140625,0.3333333333333333,0.3333333333333333,,0.109375,0.4285714285714285,0.4285714285714285,0.6666666666666666,0.328125,0.4285714285714285,0.4285714285714285,0.5555555555555556,0.4347826086956521,0.6875,0.4285714285714285,0.51570546875,0.530804347826087,0.0588235294117647,0.1,0.382716049382716,8.108333333333334,25.83928571428571,0.2790697674418604,,1.0,4.0,7.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,2.0,7.0,4.0,10.0,6.0,,,3.0,,,1.0,1.0,1.0,,,,,,,,3.0,1.0,0.4615384615384615,0.25,0.4,0.5,0.5652173913043478,0.5833333333333334,0.1875,0.1111111111111111,0.0217391304347826,,0.0108695652173913,,,,,0.125,0.05,0.3333333333333333,0.2,,,0.2,1.0,,0.3043478260869565,0.5714285714285714,0.5,0.4973499999999999,0.0864197530864197,,,1.0,3.0,,2.0,1.0,,1.0,,,,,,0.0526315789473684,,,,0.1304347826086956,0.3333333333333333,1.0,,,2.0,0.03125,,,,True,,,,,,,,,,,
203484,1610612743,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,DEN,3521.0,59.0,25.0,121.0,127,28.0,33,10.0,248,2.0,4.0,,,3.0,4.0,2.0,7.0,1.0,4.0,1.0,5.0,8.0,3.0,11.0,7.0,26.0,135,2.0,2.0,6.0,10.0,,9.0,,4.0,1.0,,2.0,1.0,3.0,1.0,1.0,7.0,3.0,1.0,5.0,5.0,1.0,,1.0,,2.0,1.0,,3.0,1.0,1.0,3.0,5.0,,7.0,,3.0,,,,,,6.0,28.0,,1.0,1.0,1.0,0.2727272727272727,0.2727272727272727,0.625,0.5,0.5681818181818182,0.6,0.5789473684210527,,,,18.939393939393938,0.3333333333333333,0.0344827586206896,0.1153846153846153,0.0727272727272727,,0.0526315789473684,0.2857142857142857,,0.2105263157894736,0.5,0.5,1.0,,,,0.2105263157894736,0.75,0.75,1.0,0.3684210526315789,0.2857142857142857,0.2857142857142857,1.0,0.2105263157894736,0.25,0.25,1.0,0.25,0.7894736842105263,0.25,0.5644289473684211,0.6261625,0.1363636363636363,0.2727272727272727,0.2307692307692307,9.8125,23.60909090909091,0.2314049586776859,,,1.0,1.0,,,,1.0,1.0,,,,2.0,2.0,2.0,,,,1.0,,,,1.0,,1.0,1.0,,,,,,1.0,,,1.0,1.0,1.0,0.5,1.0,,0.25,,,,,,,,,0.1111111111111111,,,,,,,,0.25,1.0,,0.3681,0.0769230769230769,,,,1.0,,,1.0,,1.0,,,,,,,,,,0.25,,,,,1.0,,,,,True,,,,,,,,,,,
203999,1610612743,Nikola Jokic,Nikola Jokic,203999,DEN,4510.0,75.0,15.0,149.0,149,47.0,40,16.0,298,12.0,14.0,6.0,8.0,3.0,4.0,,,,6.0,3.0,21.0,26.0,,6.0,17.0,59.0,167,3.0,5.0,21.0,20.0,22.0,,,6.0,,1.0,13.0,4.0,17.0,1.0,8.0,38.0,7.0,11.0,20.0,25.0,4.0,2.0,4.0,4.0,5.0,,1.0,9.0,4.0,2.0,3.0,16.0,2.0,20.0,2.0,9.0,2.0,,,,,21.0,47.0,2.0,0.4761904761904761,0.5263157894736842,,,,0.8076923076923077,0.65625,0.7195121951219512,0.65625,0.1875,0.0384615384615384,,,29.761904761904763,0.4444444444444444,0.34375,0.1590909090909091,0.2368421052631578,0.3333333333333333,0.1666666666666666,0.1428571428571428,,0.4375,0.8571428571428571,0.9230769230769232,0.3333333333333333,0.25,0.75,0.75,0.125,0.75,0.75,1.0,,,,,0.1875,,,,0.2142857142857142,0.625,,0.4939125,0.5037071428571428,0.2307692307692307,0.2727272727272727,0.3559322033898305,6.146153846153847,26.066666666666663,0.3154362416107382,4.0,5.0,5.0,6.0,,,,5.0,6.0,,,2.0,12.0,8.0,11.0,,4.0,,2.0,3.0,3.0,2.0,2.0,5.0,2.0,,,,,,,,,,0.8333333333333334,0.7272727272727273,0.8333333333333334,0.5714285714285714,0.8571428571428571,0.0714285714285714,0.5,0.0714285714285714,0.1,0.0862068965517241,0.0909090909090909,,0.1428571428571428,,0.2307692307692307,0.4615384615384615,0.5,0.8333333333333334,0.8,,,,,0.4285714285714285,0.8333333333333334,,0.57115,0.2033898305084746,,,,,,3.0,2.0,1.0,1.0,1.0,,,,,0.0909090909090909,,,,,,,,,,,,,,True,,,,,,,,,,,
1631128,1610612743,Christian Braun,Christian Braun,1631128,DEN,7393.0,123.0,-53.0,262.0,253,114.0,128,28.0,515,7.0,13.0,2.0,10.0,,3.0,,3.0,,3.0,1.0,9.0,26.0,,6.0,5.0,23.0,289,3.0,5.0,11.0,12.0,6.0,,,3.0,,4.0,3.0,2.0,5.0,2.0,2.0,12.0,6.0,7.0,17.0,19.0,6.0,5.0,2.0,1.0,2.0,1.0,,4.0,3.0,7.0,12.0,6.0,,10.0,2.0,5.0,1.0,,,2.0,2.0,11.0,114.0,1.0,0.6666666666666666,0.6666666666666666,,,,0.3461538461538461,0.28125,0.3194444444444444,0.34375,0.1875,0.1538461538461538,0.1,,13.6986301369863,0.5,0.1627906976744186,0.1395348837209302,0.1511627906976744,0.25,0.09375,0.2727272727272727,1.0,0.40625,0.5384615384615384,0.7,0.8571428571428571,0.3125,0.2,0.2222222222222222,0.09375,,,,0.09375,,,,0.09375,,,,0.0769230769230769,0.59375,,0.4880515625,0.4681307692307692,0.1428571428571428,0.1724137931034483,0.4782608695652174,6.873076923076922,24.8,0.4351145038167939,,,1.0,3.0,,1.0,,,,,1.0,,,3.0,10.0,,,,1.0,,,2.0,4.0,2.0,1.0,,,,2.0,,2.0,1.0,,,,0.3,,0.2307692307692307,,0.2307692307692307,0.2857142857142857,0.0298507462686567,,0.0186915887850467,0.0416666666666666,,,,0.1428571428571428,0.16,,,,,1.0,,,0.2307692307692307,0.3333333333333333,,0.60615,,,,,2.0,,,,,1.0,,,,,,0.037037037037037,,,,0.1538461538461538,,,,1.0,,,,,,True,,,,,,,,,,,
