EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,DeadBallTurnovers,Travels,Turnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,PenaltyFg2Pct,PenaltyEfgPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,PenaltyShotQualityAvg,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,StepOutOfBoundsTurnovers,Transition Take Fouls,Technical Free Throw Trips,BlockedCorner3,BlockedLongMidRange,OffensiveGoaltends,Defensive 3 Seconds Violations,OffLongMidRangeReboundPct,HeaveAttempts,Charge Fouls,LongMidRangePctBlocked,3SecondViolations,on,Clear Path Fouls,HeaveMakes
1626246,1610612745,Boban Marjanovic,Boban Marjanovic,1626246,HOU,687.0,11,-2.0,25,24,6,5,4,49,2.0,2.0,1.0,1.0,1.0,1.0,3.0,3,3.0,9,24,1.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,1.0,1.0,5.0,4.0,2.0,3.0,6,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.75,20.0,0.25,0.25,0.1666666666666666,0.1538461538461538,0.2,0.3333333333333333,0.1666666666666666,1.0,0.2,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5650333333333334,0.5821,0.4,0.4,0.2222222222222222,0.3333333333333333,6.233333333333333,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,
1629645,1610612745,Kevin Porter Jr.,Kevin Porter Jr.,1629645,HOU,42656.0,711,-109.0,1457,1456,320,281,188,2913,52.0,76.0,9.0,12.0,12.0,29.0,99.0,191,60.0,402,1742,12.0,18.0,45.0,15.0,72.0,42.0,156.0,6.0,21.0,9.0,38.0,95.0,31.0,126.0,19.0,5.0,73.0,63.0,81.0,32.0,72.0,317,0.2121212121212121,0.21875,0.518324607329843,0.6666666666666666,0.5606557377049181,0.65,0.5982142857142857,0.703125,0.4390243902439024,24.372759856630825,0.1127596439169139,0.0233160621761658,0.0724137931034482,0.1330409356725146,0.044378698224852,0.0344827586206896,0.0619834710743801,0.1120689655172413,0.0805369127516778,0.2491803278688524,0.6842105263157895,0.7878787878787878,0.2884615384615384,0.0950819672131147,0.4137931034482758,0.4137931034482758,0.0833333333333333,0.4,0.75,0.6229508196721312,0.5021729508196721,0.5032394736842105,0.120845921450151,0.1516587677725118,0.1119402985074626,0.1791044776119403,7.371727748691098,0.2196293754289636,11.0,16.0,35.0,86.0,13.0,21.0,3.0,4.0,3.0,5.0,35.0,93.0,2.0,8.0,4.0,27.0,48.0,114.0,5.0,12.0,6.0,18.0,41.0,7.0,32.0,87.0,57.0,93.0,35.0,15.0,2.0,67.0,43.0,110.0,34.0,9.0,52.0,10.0,5.0,263.0,1.0,53.0,4.0,2.0,35.0,25.0,10.0,54.0,9.0,34.0,2.0,20.0,8.0,17.0,24.0,54.0,3.0,3.0,2.0,1.0,2.0,1.0,12.0,2.0,8.0,5.0,8.0,2.0,2.0,3.0,5.0,10.0,1.0,2.0,6.0,4.0,0.6041666666666666,0.4210526315789473,0.4166666666666667,0.21875,0.4210526315789473,0.4390243902439024,0.3904109589041096,0.3737704918032787,0.0175438596491228,0.0785340314136125,0.131578947368421,0.0581395348837209,0.0476190476190476,0.010752688172043,0.7397260273972602,0.1025641025641025,0.02,0.1527377521613832,0.0229885057471264,0.125,0.1805555555555555,0.1466165413533834,0.1728395061728395,0.0148148148148148,0.1,0.2819672131147541,0.4069767441860465,0.4320987654320987,0.1428571428571428,0.0688524590163934,0.6190476190476191,0.65,0.9230769230769232,0.3049180327868852,0.3763440860215054,0.3804347826086957,0.4857142857142857,0.2222222222222222,0.1333333333333333,0.75,1.0,0.2666666666666666,0.25,0.5,0.2191780821917808,0.6875,0.0684931506849315,0.6,0.3698630136986301,0.1481481481481481,0.3763440860215054,0.4701910958904109,0.0666666666666666,25.635087719298248,,,,,,,,,,,,,True,,
1629726,1610612745,Garrison Mathews,Garrison Mathews,1629726,HOU,14881.0,248,-10.0,521,518,98,90,67,1039,2.0,5.0,2.0,3.0,1.0,2.0,3.0,8,10.0,79,551,3.0,4.0,15.0,,11.0,4.0,2.0,2.0,5.0,,7.0,17.0,5.0,22.0,8.0,2.0,10.0,19.0,13.0,3.0,11.0,96,0.6666666666666666,1.0,0.375,0.75,0.43125,0.6818181818181818,0.4588235294117647,0.6818181818181818,0.55,15.728476821192054,0.056,,0.037037037037037,0.0691056910569105,0.0193050193050193,,0.0392156862745098,0.0285714285714285,0.046875,0.0625,0.4,0.5,0.5,0.025,0.5,0.5,1.0,0.2727272727272727,0.6666666666666666,0.9625,0.5335031250000001,0.5115833333333334,0.0476190476190476,0.2727272727272727,0.189873417721519,0.1392405063291139,7.3125,0.1880998080614203,1.0,1.0,,1.0,7.0,26.0,2.0,5.0,,3.0,14.0,46.0,1.0,2.0,3.0,6.0,21.0,72.0,3.0,7.0,,1.0,1.0,3.0,9.0,63.0,,46.0,14.0,1.0,1.0,3.0,5.0,8.0,5.0,,3.0,,,21.0,,10.0,,1.0,11.0,10.0,1.0,2.0,1.0,2.0,,,2.0,3.0,10.0,24.0,1.0,2.0,4.0,1.0,8.0,,,,2.0,,1.0,1.0,,,1.0,2.0,1.0,,1.0,,1.0,0.2916666666666667,0.4285714285714285,0.3333333333333333,0.2916666666666667,1.0,0.55,0.9,0.0138888888888888,0.125,0.2,,0.0384615384615384,,0.2,,,0.0826446280991735,,0.0303030303030303,0.1153846153846153,0.0721649484536082,0.125,0.0192307692307692,0.5,0.0125,,,,0.325,0.2692307692307692,0.28,1.0,0.575,0.3043478260869565,0.3043478260869565,1.0,0.5,0.4545454545454545,0.4,1.0,0.1818181818181818,0.5,1.0,0.1,1.0,0.3,,0.6,0.5,0.3043478260869565,0.52783,0.0136986301369863,25.323611111111116,2.0,1.0,1.0,1.0,,,,,,,,,True,,
1631095,1610612745,Jabari Smith Jr.,Jabari Smith Jr.,1631095,HOU,56388.0,940,-148.0,1928,1935,368,321,236,3863,39.0,51.0,17.0,21.0,15.0,51.0,75.0,160,60.0,342,2320,21.0,36.0,64.0,22.0,59.0,88.0,62.0,24.0,18.0,18.0,95.0,183.0,36.0,219.0,16.0,8.0,44.0,62.0,78.0,30.0,57.0,366,0.5866666666666667,0.6984126984126984,0.46875,0.5833333333333334,0.4519230769230769,0.5543478260869565,0.4899425287356322,0.5943396226415094,0.4469696969696969,17.8343949044586,0.2101769911504424,0.0366598778004073,0.0467532467532467,0.1844127332601536,0.0410958904109589,0.053763440860215,0.0521472392638036,0.2068965517241379,0.2122641509433962,0.1634615384615384,0.7647058823529411,0.8478260869565217,0.5641025641025641,0.1634615384615384,0.2941176470588235,0.2941176470588235,0.6666666666666666,0.4565217391304347,0.8095238095238095,0.6506410256410257,0.5030634615384615,0.4842821428571429,0.0914454277286135,0.1612903225806451,0.1871345029239766,0.1725146198830409,9.375000000000002,0.1908713692946058,8.0,9.0,21.0,58.0,13.0,36.0,2.0,3.0,1.0,4.0,31.0,116.0,1.0,7.0,2.0,22.0,44.0,152.0,3.0,10.0,13.0,14.0,27.0,3.0,26.0,117.0,15.0,116.0,31.0,9.0,1.0,28.0,13.0,41.0,9.0,4.0,20.0,8.0,,95.0,,73.0,15.0,1.0,19.0,11.0,8.0,28.0,2.0,15.0,2.0,13.0,2.0,8.0,59.0,97.0,6.0,3.0,,7.0,5.0,,4.0,,1.0,9.0,35.0,,,18.0,16.0,35.0,29.0,1.0,4.0,7.0,0.8863636363636364,0.2894736842105263,0.3,0.1153846153846153,0.2894736842105263,0.5185185185185185,0.3490566037735849,0.4871794871794871,0.006578947368421,0.05625,0.0980392156862745,0.0689655172413793,,0.0086206896551724,0.6363636363636364,0.2941176470588235,,0.1590413943355119,0.0222222222222222,0.0169491525423728,0.2105263157894736,0.1728045325779036,0.1132075471698113,0.0054644808743169,0.8285714285714286,0.1858974358974359,0.3620689655172414,0.3888888888888889,0.5714285714285714,0.1153846153846153,0.3611111111111111,0.3611111111111111,1.0,0.3717948717948718,0.2672413793103448,0.2695652173913043,0.8387096774193549,0.2941176470588235,0.0652173913043478,0.6666666666666666,1.0,0.1521739130434782,0.1428571428571428,1.0,0.1698113207547169,0.8888888888888888,0.0754716981132075,0.25,0.4150943396226415,0.0909090909090909,0.2672413793103448,0.484338679245283,0.0065359477124183,25.519078947368417,,,1.0,,1.0,1.0,1.0,0.0375,,,,,True,,
201569,1610612745,Eric Gordon,Eric Gordon,201569,HOU,85152.0,1419,-206.0,2938,2944,630,570,378,5882,77.0,117.0,9.0,13.0,1.0,6.0,125.0,233,110.0,615,3486,12.0,22.0,57.0,37.0,125.0,80.0,170.0,8.0,4.0,8.0,37.0,85.0,12.0,97.0,41.0,9.0,83.0,101.0,135.0,51.0,121.0,620,0.32,0.3305785123966942,0.5364806866952789,0.5454545454545454,0.5282426778242678,0.45,0.5704887218045113,0.509090909090909,0.5258620689655172,18.069087688219664,0.0538573508005822,0.0107095046854083,0.0065681444991789,0.0578754578754578,0.0088495575221238,,0.0060240963855421,0.0577777777777777,0.0462962962962962,0.2447698744769874,0.6581196581196581,0.719626168224299,0.3506493506493506,0.0125523012552301,0.1666666666666666,0.1666666666666666,1.0,0.26,0.6923076923076923,0.7573221757322176,0.5021485294117647,0.512535,0.1059730250481695,0.1888888888888888,0.0926829268292682,0.2032520325203252,5.116309012875536,0.214431586113002,11.0,23.0,47.0,110.0,10.0,19.0,1.0,3.0,2.0,4.0,75.0,226.0,6.0,25.0,14.0,48.0,85.0,245.0,7.0,28.0,12.0,20.0,44.0,16.0,52.0,195.0,60.0,225.0,75.0,23.0,1.0,88.0,48.0,136.0,33.0,15.0,52.0,29.0,7.0,320.0,,42.0,6.0,4.0,30.0,15.0,15.0,42.0,16.0,30.0,7.0,12.0,,20.0,25.0,45.0,,3.0,,,6.0,,14.0,,4.0,13.0,13.0,4.0,2.0,3.0,8.0,17.0,8.0,,2.0,8.0,0.7647058823529411,0.3469387755102041,0.25,0.3076923076923077,0.3483606557377049,0.4545454545454545,0.4583333333333333,0.5125523012552301,0.0040816326530612,0.0987124463519313,0.0854700854700854,0.1181818181818181,,0.0044247787610619,0.5060240963855421,0.0833333333333333,,0.0619469026548672,0.0243161094224924,0.009009009009009,0.0652173913043478,0.0630975143403441,0.0580645161290322,0.0170212765957446,0.4705882352941176,0.2301255230125523,0.4272727272727272,0.4845360824742268,0.2553191489361702,0.0397489539748954,0.5263157894736842,0.5263157894736842,0.9,0.4728033472803347,0.331858407079646,0.3333333333333333,0.7466666666666667,0.3333333333333333,0.06,0.3333333333333333,1.0,0.5,0.24,0.8333333333333334,0.2395833333333333,0.4782608695652174,0.0416666666666666,0.5,0.5,0.2916666666666667,0.3333333333333333,0.4803617021276595,0.0160642570281124,27.34408163265305,4.0,1.0,12.0,2.0,2.0,,,,1.0,2.0,,,True,,
1631106,1610612745,Tari Eason,Tari Eason,1631106,HOU,27300.0,455,-58.0,953,957,193,178,136,1910,55.0,110.0,17.0,39.0,,3.0,64.0,142,34.0,201,1092,18.0,44.0,44.0,1.0,33.0,64.0,64.0,34.0,16.0,37.0,40.0,83.0,54.0,137.0,11.0,2.0,27.0,34.0,42.0,25.0,33.0,191,0.5,0.6808510638297872,0.4507042253521127,0.4090909090909091,0.4613259668508287,0.391304347826087,0.5075757575757576,0.4489795918367347,0.55,20.01779359430605,0.1731601731601731,0.1423076923076923,0.0761904761904762,0.1759465478841871,0.1127659574468085,0.1578947368421052,0.0823529411764705,0.1232876712328767,0.1709401709401709,0.6077348066298343,0.5,0.5612244897959183,0.4727272727272727,0.0165745856353591,,,,0.8478260869565217,0.4358974358974359,0.8232044198895028,0.546956388888889,0.5718702702702704,0.1262626262626262,0.1572327044025157,0.2189054726368159,0.1641791044776119,3.2098591549295783,0.2025183630640084,12.0,22.0,9.0,29.0,5.0,13.0,,,2.0,3.0,8.0,26.0,,2.0,,1.0,13.0,39.0,,2.0,8.0,13.0,25.0,2.0,4.0,39.0,,25.0,8.0,19.0,,7.0,10.0,17.0,7.0,3.0,1.0,6.0,,44.0,1.0,39.0,4.0,15.0,27.0,12.0,15.0,16.0,3.0,11.0,2.0,5.0,2.0,6.0,22.0,45.0,3.0,1.0,,2.0,2.0,,8.0,,,,17.0,1.0,1.0,5.0,10.0,18.0,14.0,,2.0,,1.0,0.3333333333333333,,0.5,0.3421052631578947,0.52,0.5517241379310345,0.2154696132596685,,0.1338028169014084,0.109090909090909,0.2413793103448276,,,0.5925925925925926,0.3076923076923077,0.0256410256410256,0.1788990825688073,0.1142857142857142,0.05,0.2682926829268293,0.1952662721893491,0.1224489795918367,0.180722891566265,0.7777777777777778,0.1602209944751381,0.3103448275862069,0.4090909090909091,0.6666666666666666,0.0718232044198895,0.3846153846153846,0.3846153846153846,1.0,0.143646408839779,0.3076923076923077,0.3076923076923077,1.0,,,,,0.0434782608695652,,,0.7586206896551724,0.5454545454545454,0.1034482758620689,0.6666666666666666,0.0344827586206896,,0.32,0.5821339285714285,,25.602564102564106,,,,,2.0,1.0,,0.1818181818181818,1.0,1.0,,,True,,
1630528,1610612745,Josh Christopher,Josh Christopher,1630528,HOU,6378.0,106,-50.0,216,218,42,26,34,434,9.0,12.0,2.0,2.0,,,16.0,30,4.0,42,266,3.0,5.0,6.0,2.0,4.0,12.0,20.0,,3.0,,4.0,12.0,3.0,15.0,2.0,,10.0,4.0,6.0,2.0,3.0,41,0.375,0.375,0.5333333333333333,0.6,0.4634146341463415,0.5,0.4772727272727273,0.5,0.2222222222222222,20.30075187969925,0.0666666666666666,,0.0714285714285714,0.1,0.0267857142857142,,0.0625,0.0555555555555555,0.0588235294117647,0.2926829268292683,0.75,0.8181818181818182,0.4444444444444444,,,,,0.3333333333333333,1.0,0.5609756097560976,0.4786134146341464,0.42155,0.0465116279069767,0.0625,0.1428571428571428,0.0952380952380952,6.213333333333334,0.1944444444444444,,,7.0,18.0,2.0,6.0,,,,1.0,,5.0,,1.0,,2.0,2.0,11.0,,1.0,,1.0,4.0,,3.0,6.0,,5.0,,2.0,,6.0,1.0,7.0,,1.0,5.0,1.0,,15.0,,7.0,1.0,1.0,5.0,1.0,4.0,8.0,1.0,4.0,,4.0,2.0,2.0,3.0,5.0,,1.0,,1.0,,,,,,1.0,3.0,,,1.0,2.0,3.0,3.0,,,,1.0,0.1818181818181818,,,0.1818181818181818,0.25,0.1428571428571428,0.2682926829268293,,0.0666666666666666,0.0833333333333333,0.0555555555555555,,,0.8,0.2,,0.14,,0.1,0.125,0.1142857142857142,0.2,0.05,1.0,0.4390243902439024,0.3888888888888889,0.4117647058823529,0.2857142857142857,0.1463414634146341,0.3333333333333333,0.3333333333333333,1.0,0.1219512195121951,,,,,,,,0.1666666666666666,,,,,0.1428571428571428,,0.2857142857142857,,,0.4215071428571428,,24.47272727272728,,,,,,,,,,,,,True,,
1630227,1610612745,Daishen Nix,Daishen Nix,1630227,HOU,17225.0,287,-22.0,591,597,115,128,75,1188,8.0,13.0,1.0,1.0,1.0,3.0,11.0,24,11.0,63,678,1.0,2.0,5.0,3.0,11.0,8.0,14.0,,1.0,2.0,18.0,28.0,3.0,31.0,4.0,1.0,23.0,16.0,14.0,7.0,11.0,114,0.3636363636363636,0.3636363636363636,0.4583333333333333,0.5,0.4333333333333333,0.5,0.4701492537313433,0.5,0.3666666666666666,13.19648093841642,0.1384615384615384,0.0137931034482758,0.0072992700729927,0.1056603773584905,0.0106382978723404,,0.009009009009009,0.0857142857142857,0.1129032258064516,0.2166666666666666,0.6153846153846154,0.6153846153846154,0.375,0.05,0.3333333333333333,0.5,1.0,0.2,1.0,0.8166666666666667,0.5043353448275861,0.5026666666666667,0.1044776119402985,0.2258064516129032,0.0793650793650793,0.1746031746031746,5.9125000000000005,0.1945854483925549,3.0,5.0,2.0,8.0,,5.0,,,,2.0,10.0,31.0,1.0,3.0,,4.0,10.0,36.0,1.0,3.0,,4.0,7.0,,6.0,24.0,6.0,29.0,10.0,2.0,,26.0,15.0,41.0,14.0,1.0,21.0,4.0,1.0,97.0,,10.0,,,10.0,3.0,7.0,19.0,1.0,13.0,1.0,6.0,1.0,4.0,13.0,23.0,,,,,2.0,,,,,,1.0,,,,1.0,1.0,1.0,,,,0.8,0.2777777777777778,0.3333333333333333,,0.2941176470588235,0.5714285714285714,0.3076923076923077,0.6,,0.0833333333333333,,0.125,,,0.8260869565217391,,,0.074074074074074,0.032258064516129,,0.2424242424242424,0.0849056603773584,0.0344827586206896,,1.0,0.1333333333333333,0.25,0.2857142857142857,,0.0833333333333333,,,,0.5166666666666667,0.3225806451612903,0.3225806451612903,0.8,,,,,0.6,0.3333333333333333,1.0,0.3846153846153846,0.6,0.1538461538461538,,0.3076923076923077,,0.3448275862068966,0.4921999999999999,,27.191666666666663,,,,,,,,,2.0,,0.3333333333333333,,True,,
1631102,1610612745,TyTy Washington Jr.,TyTy Washington Jr.,1631102,HOU,3763.0,63,-27.0,127,129,4,5,15,256,,,,,1.0,4.0,2.0,8,1.0,8,142,,,,,,4.0,,,,,2.0,7.0,,7.0,,,2.0,3.0,2.0,1.0,,4,1.0,1.0,0.25,,0.175,,0.1904761904761904,,,15.13157894736842,0.0869565217391304,,,0.1147540983606557,,,,,0.1333333333333333,,,,,0.2,0.25,0.25,1.0,,,0.6,0.4909424999999999,0.54705,0.0476190476190476,0.1111111111111111,,,12.1375,0.0314960629921259,,,1.0,4.0,,3.0,,,,,1.0,9.0,,1.0,,,1.0,12.0,,1.0,,,,,,3.0,,9.0,1.0,,,6.0,4.0,10.0,3.0,1.0,4.0,2.0,,24.0,,5.0,,,3.0,1.0,2.0,2.0,,1.0,,1.0,,,6.0,9.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0833333333333333,,,0.0833333333333333,,,0.6,,,,,,,1.0,,,0.131578947368421,,,,0.1481481481481481,0.0909090909090909,,,0.2,0.25,0.25,1.0,0.15,,,,0.45,0.1111111111111111,0.1111111111111111,1.0,,,,,1.0,,,,,,,,,0.1111111111111111,,,25.09166666666667,,,,,,,,,,,,,True,,
1630231,1610612745,Kenyon Martin Jr.,Kenyon Martin Jr.,1630231,HOU,36363.0,606,-26.0,1268,1271,315,292,160,2539,74.0,95.0,16.0,18.0,,,91.0,128,36.0,281,1517,18.0,21.0,45.0,10.0,73.0,132.0,50.0,12.0,12.0,15.0,37.0,94.0,28.0,122.0,13.0,2.0,27.0,45.0,61.0,35.0,73.0,307,0.7252747252747253,0.7764705882352941,0.7109375,0.8571428571428571,0.6218274111675127,0.6923076923076923,0.6300448430493274,0.6818181818181818,0.6636363636363637,17.14876033057851,0.125,0.0517241379310344,0.0470588235294117,0.1550255536626916,0.0495412844036697,0.044776119402985,0.0523809523809523,0.0642201834862385,0.1590909090909091,0.482233502538071,0.7789473684210526,0.8222222222222222,0.7297297297297297,,,,,0.6923076923076923,0.8888888888888888,0.8324873096446701,0.5523471938775509,0.5826142857142858,0.1583710407239819,0.2302631578947368,0.1601423487544484,0.2597864768683274,2.946875,0.2484227129337539,21.0,25.0,17.0,33.0,5.0,19.0,,1.0,1.0,3.0,16.0,50.0,,4.0,4.0,10.0,21.0,69.0,,5.0,9.0,24.0,34.0,5.0,13.0,63.0,,49.0,16.0,11.0,2.0,18.0,21.0,39.0,16.0,5.0,10.0,6.0,2.0,99.0,1.0,54.0,3.0,2.0,6.0,5.0,1.0,14.0,4.0,8.0,1.0,6.0,3.0,1.0,23.0,47.0,3.0,2.0,,,2.0,1.0,11.0,,,2.0,11.0,,,7.0,4.0,11.0,8.0,2.0,6.0,1.0,1.0,0.3043478260869565,,0.3846153846153846,0.3088235294117647,0.7058823529411765,0.6702127659574468,0.350253807106599,0.0289855072463768,0.0859375,0.0526315789473684,0.1818181818181818,0.1052631578947368,,0.5185185185185185,0.1034482758620689,0.0217391304347826,0.1855670103092783,0.0737704918032786,0.0222222222222222,0.1636363636363636,0.1861471861471861,0.1833333333333333,0.0285714285714285,0.7272727272727273,0.1675126903553299,0.5151515151515151,0.6296296296296297,0.7058823529411765,0.0964467005076142,0.2631578947368421,0.2941176470588235,1.0,0.2538071065989847,0.32,0.32,1.0,0.5,0.0384615384615384,,,0.1538461538461538,,,0.5319148936170213,0.84,0.0638297872340425,0.3333333333333333,0.2127659574468085,0.4,0.3265306122448979,0.5725130434782608,,25.88115942028985,1.0,,,,,,,,1.0,2.0,,,True,,
