EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Transition Take Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,DefensiveGoaltends,OffCorner3ReboundPct,SecondChanceCorner3FGM,FTOffRebounds,3pt And 1 Free Throw Trips,BlockedLongMidRange,OffensiveGoaltends,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Clear Path Fouls,3SecondViolations,Defensive 3 Seconds Violations,HeaveMakes,Corner3PctBlocked,BlockedCorner3,on
1627750,1610612743,Jamal Murray,Jamal Murray,1627750,DEN,86233.0,1437,345,2961,2946,651.0,633,302,5907,98.0,152.0,13.0,19.0,20.0,35.0,54.0,134,49.0,122.0,14.0,28.0,2.0,4.0,7.0,90.0,251.0,6.0,17.0,19.0,55.0,201,408,104.0,279.0,117.0,831,3339,16.0,26.0,6.0,19.0,3.0,53.0,43.0,101.0,23.0,62.0,53.0,208.0,142.0,260,198.0,114.0,18.0,2.0,249.0,90.0,17.0,4.0,206.0,83.0,289.0,59.0,24.0,112.0,75.0,19.0,661.0,12.0,21.0,82,61.0,5.0,148,33.0,181,12.0,46.0,40.0,6.0,63.0,13.0,50.0,29.0,3.0,13.0,1.0,5.0,92.0,8.0,22.0,46.0,79,1.0,3.0,5.0,1.0,116,3.0,5.0,9.0,1.0,138.0,6.0,16.0,37.0,3.0,23.0,5.0,2.0,2.0,1.0,4.0,7.0,4.0,200.0,641.0,4.0,17.0,0.35323383084577115,0.3697916666666667,0.6346153846153846,0.3727598566308244,0.3157894736842105,0.3709677419354839,0.37545126353790614,0.49264705882352944,0.6153846153846154,0.42574257425742573,0.519650655021834,0.5555555555555556,0.4754601226993865,0.5477150537634409,0.5652173913043478,0.5284974093264249,0.40611353711790393,0.014336917562724014,0.041666666666666664,0.06578947368421052,0.04477611940298507,0.00819672131147541,0.01593625498007968,25.14302920806986,0.6847826086956522,0.08064516129032258,0.08591549295774648,0.030434782608695653,0.13464696223316913,0.02197802197802198,0.10841546626231995,0.02669902912621359,0.031746031746031744,0.034220532319391636,0.022857142857142857,0.029339853300733496,0.0821917808219178,0.06442577030812324,0.14925373134328357,0.13157894736842105,0.1437908496732026,0.03409090909090909,0.5714285714285714,0.22125181950509462,0.6447368421052632,0.6901408450704225,0.46938775510204084,0.1950509461426492,0.40298507462686567,0.421875,0.2962962962962963,0.17758369723435224,0.4016393442622951,0.4049586776859504,0.1836734693877551,0.040756914119359534,0.5,0.5,0.6428571428571429,0.3653566229985444,0.35856573705179284,0.3643724696356275,0.6333333333333333,0.4222222222222222,0.6842105263157895,0.15384615384615385,0.044444444444444446,0.37777777777777777,0.35294117647058826,0.5,0.2147239263803681,0.5714285714285714,0.04294478527607362,0.5714285714285714,0.3374233128834356,0.34545454545454546,0.6273653566229985,0.3614457831325301,0.498700439882698,0.535997142857143,0.4741477987421384,0.05547850208044383,0.08428246013667426,0.010638297872340425,0.06377858002406739,0.2503008423586041,8.970833333333333,26.186021505376342,0.2198581560283688,,,,,,,,,,,,,,,,,True
1628418,1610612743,Thomas Bryant,Thomas Bryant,1628418,DEN,4198.0,70,-20,140,141,20.0,28,16,281,9.0,12.0,2.0,4.0,3.0,4.0,2.0,6,1.0,3.0,,,,,,,2.0,,,,,12,21,,2.0,5.0,29,173,2.0,4.0,,,3.0,7.0,3.0,5.0,,,2.0,8.0,20.0,4,,,2.0,,2.0,,1.0,,,,,,,,,,,1.0,6.0,5,9.0,,14,7.0,21,2.0,,,,,,,3.0,,,,1.0,3.0,,,4.0,12,,2.0,2.0,,6,,1.0,,,7.0,1.0,,4.0,,,3.0,,,1.0,2.0,3.0,1.0,8.0,20.0,,,0.8333333333333334,0.9090909090909091,,,,,,0.5714285714285714,0.5,0.6,0.5217391304347826,0.5,0.6,0.5576923076923077,0.5833333333333334,0.6666666666666666,0.08695652173913043,,0.047619047619047616,,0.16666666666666666,,,18.70967741935484,,,0.2,0.13953488372093023,0.22727272727272727,0.04,0.208955223880597,0.10294117647058823,0.2,0.058823529411764705,0.1875,,0.15384615384615385,0.2608695652173913,0.1111111111111111,0.13333333333333333,0.42857142857142855,0.2,0.3333333333333333,0.5217391304347826,0.75,0.75,0.7777777777777778,0.2608695652173913,0.3333333333333333,0.4,1.0,0.13043478260869565,0.3333333333333333,0.3333333333333333,1.0,,,,,0.08695652173913043,,,,1.0,0.5,,,,,,0.8,0.75,,,,,0.6086956521739131,,0.5242652173913044,0.508525,0.5223800000000001,0.15384615384615385,0.16666666666666666,,0.2413793103448276,0.27586206896551724,5.780952380952381,26.05,0.14285714285714285,1.0,0.08333333333333333,,,,,,,,,,,,,,,True
1629008,1610612743,Michael Porter Jr.,Michael Porter Jr.,1629008,DEN,83194.0,1387,375,2878,2843,553.0,559,294,5721,103.0,137.0,24.0,38.0,21.0,26.0,23.0,62,32.0,78.0,36.0,71.0,8.0,10.0,15.0,105.0,268.0,5.0,14.0,18.0,47.0,158,277,141.0,339.0,69.0,808,3243,31.0,50.0,9.0,22.0,10.0,99.0,27.0,41.0,28.0,62.0,22.0,160.0,244.0,72,390.0,33.0,32.0,1.0,267.0,105.0,18.0,1.0,31.0,22.0,53.0,13.0,9.0,24.0,6.0,1.0,128.0,13.0,34.0,91,88.0,17.0,196,52.0,248,8.0,26.0,20.0,6.0,29.0,4.0,17.0,21.0,2.0,12.0,2.0,7.0,50.0,6.0,12.0,61.0,89,2.0,5.0,3.0,,64,,4.0,,1.0,84.0,10.0,1.0,37.0,4.0,7.0,17.0,1.0,1.0,11.0,3.0,18.0,11.0,159.0,546.0,5.0,3.0,0.7721518987341772,0.8591549295774648,0.9219858156028369,0.415929203539823,0.4090909090909091,0.45161290322580644,0.4171597633136095,0.5703971119133574,0.62,0.6585365853658537,0.5998376623376623,0.6180555555555556,0.6699029126213593,0.6188650306748467,0.6428571428571429,0.7017543859649122,0.5503246753246753,0.0029498525073746312,0.06498194945848375,0.051094890510948905,0.16129032258064516,0.01282051282051282,0.0037313432835820895,21.721566190180237,0.58,0.2833333333333333,0.1251778093883357,0.05082212257100149,0.15345699831365936,0.02448210922787194,0.1381172839506173,0.03916666666666667,0.06808510638297872,0.055776892430278883,0.02185792349726776,0.019704433497536946,0.08071748878923767,0.11337209302325581,0.22794117647058823,0.13495575221238937,0.2127659574468085,0.02702702702702703,0.6111111111111112,0.2224025974025974,0.7518248175182481,0.7923076923076923,0.7766990291262136,0.10064935064935066,0.3709677419354839,0.4423076923076923,0.6521739130434783,0.1266233766233766,0.41025641025641024,0.4155844155844156,0.84375,0.11525974025974026,0.5070422535211268,0.5070422535211268,1.0,0.43506493506493504,0.3917910447761194,0.39325842696629215,0.8952380952380953,0.5277777777777778,0.631578947368421,0.2916666666666667,0.1111111111111111,0.19444444444444445,0.35714285714285715,1.0,0.2524271844660194,0.8076923076923077,0.14563106796116504,0.6666666666666666,0.4563106796116505,0.3829787234042553,0.7727272727272727,0.39325842696629215,0.5378980487804877,0.5382991071428572,0.5424857843137256,0.06356589147286822,0.12171052631578948,0.011730205278592375,0.12252475247524752,0.19801980198019803,7.802527075812275,25.54513274336283,0.19214732453092426,2.0,0.04,4.0,5.0,2.0,3.0,1.0,0.06944444444444445,0.5,1.0,,,,,,,True
203484,1610612743,Kentavious Caldwell-Pope,Kentavious Caldwell-Pope,203484,DEN,142873.0,2381,493,4905,4894,1051.0,1022,506,9799,75.0,120.0,6.0,11.0,16.0,21.0,28.0,65,54.0,128.0,56.0,137.0,6.0,9.0,21.0,79.0,182.0,4.0,15.0,14.0,31.0,157,313,135.0,319.0,103.0,822,5566,17.0,27.0,4.0,21.0,,46.0,26.0,46.0,23.0,52.0,34.0,155.0,266.0,48,375.0,30.0,10.0,1.0,181.0,79.0,8.0,1.0,116.0,67.0,183.0,52.0,15.0,80.0,28.0,8.0,433.0,15.0,20.0,118,54.0,1.0,173,35.0,208,9.0,112.0,72.0,40.0,51.0,15.0,39.0,35.0,8.0,12.0,3.0,3.0,86.0,5.0,15.0,72.0,145,2.0,5.0,3.0,,145,,7.0,45.0,,125.0,10.0,20.0,47.0,2.0,9.0,34.0,1.0,1.0,9.0,25.0,35.0,15.0,153.0,1038.0,19.0,7.0,0.8471337579617835,0.875,0.9259259259259259,0.4231974921630094,0.19047619047619047,0.4423076923076923,0.42452830188679247,0.5015974440894568,0.6296296296296297,0.5652173913043478,0.5688291139240507,0.4791666666666667,0.6173469387755102,0.593519882179676,0.4791666666666667,0.6666666666666666,0.504746835443038,0.003134796238244514,0.025559105431309903,0.03333333333333333,0.06153846153846154,,0.005494505494505495,13.901018922852984,0.5930232558139535,0.010526315789473684,0.04560810810810811,0.017497812773403325,0.1145631067961165,0.016816143497757848,0.07768744354110207,0.0171990171990172,0.020930232558139535,0.01598173515981735,0.014545454545454545,0.02,0.04,0.04482758620689655,0.056768558951965066,0.10657894736842105,0.13703703703703704,0.027777777777777776,0.42857142857142855,0.189873417721519,0.625,0.646551724137931,0.8266666666666667,0.10284810126582279,0.4307692307692308,0.45901639344262296,0.8928571428571429,0.20253164556962025,0.421875,0.421875,0.8518518518518519,0.21677215189873417,0.40875912408759124,0.40875912408759124,0.9821428571428571,0.2879746835443038,0.4340659340659341,0.43646408839779005,0.8860759493670886,0.22916666666666666,0.5454545454545454,0.16666666666666666,0.125,0.3125,0.26666666666666666,0.75,0.21428571428571427,0.7619047619047619,0.21428571428571427,0.42857142857142855,0.3163265306122449,0.45161290322580644,0.694620253164557,0.43646408839779005,0.5233380952380956,0.49335441176470585,0.5188203124999999,0.07313432835820896,0.13428571428571429,0.00625,0.05596107055961071,0.18856447688564476,9.993610223642174,24.925391849529785,0.2142711518858308,,0.008264462809917356,,,1.0,,,,,,1.0,,,,,,True
203932,1610612743,Aaron Gordon,Aaron Gordon,203932,DEN,101403.0,1690,406,3494,3487,742.0,702,359,6981,271.0,374.0,59.0,88.0,45.0,70.0,32.0,87,10.0,30.0,10.0,46.0,4.0,2.0,7.0,36.0,94.0,2.0,5.0,8.0,22.0,313,491,46.0,140.0,157.0,921,3968,59.0,94.0,3.0,9.0,14.0,141.0,50.0,86.0,10.0,29.0,56.0,186.0,400.0,226,99.0,39.0,88.0,4.0,90.0,36.0,51.0,,105.0,54.0,159.0,39.0,15.0,69.0,29.0,7.0,372.0,32.0,103.0,108,102.0,22.0,232,137.0,369,34.0,46.0,30.0,16.0,43.0,7.0,24.0,38.0,4.0,19.0,2.0,6.0,81.0,6.0,16.0,71.0,113,4.0,2.0,11.0,,199,,11.0,7.0,,257.0,26.0,,123.0,1.0,17.0,39.0,3.0,3.0,24.0,15.0,42.0,28.0,184.0,734.0,5.0,15.0,0.6389776357827476,0.7434944237918215,0.717391304347826,0.32857142857142857,0.3333333333333333,0.3448275862068966,0.3382352941176471,0.6374745417515275,0.6276595744680851,0.5813953488372093,0.6053882725832013,0.616504854368932,0.5652173913043478,0.6172922252010724,0.6130434782608696,0.6,0.2218700475435816,,0.10386965376782077,0.09090909090909091,0.19540229885057472,,,21.15089514066496,0.5308641975308642,0.3142857142857143,0.11957796014067995,0.1297229219143577,0.14814814814814814,0.050793650793650794,0.13274336283185842,0.09480337078651685,0.19865319865319866,0.10576923076923077,0.05945945945945946,0.043668122270742356,0.12318840579710146,0.11246943765281174,0.13095238095238096,0.15225563909774437,0.13705583756345177,0.1596244131455399,0.6666666666666666,0.5927099841521395,0.7245989304812834,0.7970588235294118,0.6568265682656826,0.13787638668779714,0.367816091954023,0.45714285714285713,0.5,0.04754358161648178,0.3333333333333333,0.3333333333333333,0.6,0.07290015847860538,0.21739130434782608,0.21739130434782608,0.9,0.14896988906497624,0.3829787234042553,0.3829787234042553,0.6666666666666666,0.8543689320388349,0.6704545454545454,0.1694915254237288,0.038834951456310676,0.04854368932038835,0.4,1.0,0.6086956521739131,0.6428571428571429,0.06086956521739131,0.2857142857142857,0.19130434782608696,0.36363636363636365,0.8145800316957211,0.4,0.5798440894568689,0.6084426966292136,0.5878324324324323,0.16895604395604397,0.20918367346938777,,0.15309446254071662,0.20195439739413681,3.6712830957230156,25.84642857142857,0.21236405266170577,5.0,0.06976744186046512,1.0,2.0,,,,0.02040816326530612,0.25,,,4.0,2.0,,,,True
1628427,1610612743,Vlatko Cancar,Vlatko Cancar,1628427,DEN,19253.0,321,94,666,658,153.0,140,72,1324,23.0,31.0,5.0,7.0,6.0,10.0,6.0,15,1.0,2.0,7.0,16.0,,1.0,3.0,9.0,22.0,,,3.0,6.0,30,48,16.0,38.0,10.0,118,743,5.0,8.0,,,4.0,14.0,8.0,14.0,4.0,9.0,3.0,31.0,42.0,18,45.0,3.0,8.0,2.0,19.0,8.0,3.0,,23.0,12.0,35.0,7.0,5.0,14.0,5.0,4.0,82.0,5.0,7.0,20,6.0,1.0,27,12.0,39,3.0,10.0,8.0,2.0,6.0,3.0,3.0,8.0,1.0,3.0,,,14.0,1.0,1.0,15.0,30,,,4.0,1.0,16,,3.0,2.0,,11.0,3.0,,7.0,,,6.0,,,4.0,2.0,6.0,3.0,31.0,150.0,3.0,,0.7,0.8076923076923077,0.9375,0.42105263157894735,,0.4444444444444444,0.4166666666666667,0.625,0.625,0.5714285714285714,0.627906976744186,0.625,0.6086956521739131,0.6555555555555556,0.7,0.6458333333333334,0.4418604651162791,,0.0625,0.06451612903225806,0.06666666666666667,,,13.829787234042554,0.42857142857142855,0.07692307692307693,0.03680981595092025,0.050359712230215826,0.14184397163120568,0.03676470588235294,0.08552631578947369,0.04363636363636364,0.06349206349206349,0.061224489795918366,,0.03125,0.05084745762711865,0.04225352112676056,,0.1619047619047619,0.08333333333333333,0.08571428571428572,0.5,0.36046511627906974,0.7419354838709677,0.7931034482758621,0.7391304347826086,0.1744186046511628,0.4,0.42857142857142855,0.5,0.023255813953488372,0.5,0.5,1.0,0.18604651162790697,0.4375,0.4375,1.0,0.2558139534883721,0.4090909090909091,0.4090909090909091,0.8888888888888888,0.875,0.7142857142857143,0.2,,,,,0.43478260869565216,0.6,0.13043478260869565,0.3333333333333333,0.2608695652173913,0.5,0.8023255813953488,0.42105263157894735,0.5494785714285714,0.5953400000000001,0.5550476190476191,0.07777777777777778,0.1346153846153846,,0.11864406779661017,0.2627118644067797,3.712499999999999,26.376315789473683,0.22972972972972974,,0.05,,,,,,,,,,,,1.0,,,True
1628432,1610612743,Davon Reed,Davon Reed,1628432,DEN,3521.0,59,25,121,127,28.0,33,10,248,,,,,,,1.0,3,,1.0,1.0,4.0,,,2.0,2.0,6.0,,1.0,,,1,4,3.0,10.0,6.0,17,135,,,,1.0,,,,,,2.0,,,,2,9.0,,,,6.0,2.0,1.0,1.0,5.0,3.0,8.0,2.0,1.0,2.0,1.0,2.0,19.0,,,6,3.0,,9,,9,,2.0,1.0,1.0,1.0,,1.0,2.0,,,,2.0,3.0,,,1.0,4,,,,,4,,,,,8.0,,,4.0,,,,,,,,,,,28.0,1.0,,,,1.0,0.3,,,0.3,0.25,,,0.39285714285714285,,,0.4722222222222222,,,0.7142857142857143,0.1,0.25,,0.3333333333333333,,,15.909090909090908,0.3333333333333333,,0.10344827586206896,,0.23076923076923078,,0.16363636363636364,,,,,,0.09090909090909091,,0.2222222222222222,0.21052631578947367,0.2857142857142857,,,,,,,0.21428571428571427,0.3333333333333333,0.5,,0.07142857142857142,,,,0.2857142857142857,0.25,0.3333333333333333,1.0,0.42857142857142855,0.3333333333333333,0.3333333333333333,1.0,,,,,1.0,,,,,1.0,,,,0.7142857142857143,0.3333333333333333,0.5301071428571429,,0.60225,0.2222222222222222,0.5,,,,11.525,24.749999999999996,0.23140495867768596,,,,,,,,,,,,,,,0.25,,True
1630192,1610612743,Zeke Nnaji,Zeke Nnaji,1630192,DEN,13822.0,230,24,455,460,100.0,90,50,915,30.0,39.0,9.0,15.0,5.0,8.0,1.0,2,,,1.0,7.0,1.0,1.0,1.0,4.0,6.0,2.0,2.0,1.0,2.0,31,41,5.0,13.0,14.0,91,497,10.0,16.0,2.0,3.0,4.0,30.0,6.0,9.0,2.0,3.0,8.0,26.0,46.0,16,15.0,,12.0,,6.0,4.0,4.0,,2.0,5.0,7.0,2.0,3.0,1.0,1.0,,19.0,9.0,13.0,10,11.0,2.0,23,23.0,46,3.0,5.0,4.0,1.0,1.0,1.0,1.0,5.0,,,,1.0,6.0,1.0,1.0,24.0,37,,1.0,2.0,,24,,10.0,1.0,,21.0,1.0,,7.0,,4.0,10.0,,,4.0,6.0,10.0,7.0,26.0,100.0,1.0,4.0,0.7419354838709677,0.92,1.0,0.38461538461538464,0.6666666666666666,0.6666666666666666,0.38461538461538464,0.7560975609756098,0.625,0.6666666666666666,0.7129629629629629,0.6842105263157895,0.75,0.7109375,0.625,0.6842105263157895,0.24074074074074073,,0.0975609756097561,0.10256410256410256,,,,13.358778625954198,0.16666666666666666,0.2857142857142857,0.09322033898305085,0.11206896551724138,0.10309278350515463,0.09574468085106383,0.09767441860465116,0.10476190476190476,0.17391304347826086,0.08695652173913043,0.041666666666666664,0.09333333333333334,0.05128205128205128,0.15384615384615385,0.037037037037037035,0.11392405063291139,0.05555555555555555,0.23076923076923078,0.7,0.7222222222222222,0.7692307692307693,0.8571428571428571,0.7333333333333333,0.037037037037037035,0.5,0.5,1.0,,,,,0.12962962962962962,0.14285714285714285,0.14285714285714285,1.0,0.1111111111111111,0.6666666666666666,0.6666666666666666,1.0,0.7894736842105263,0.6,0.2222222222222222,0.05263157894736842,0.10526315789473684,1.0,1.0,0.6666666666666666,0.625,0.08333333333333333,1.0,0.16666666666666666,0.5,0.9629629629629629,0.6666666666666666,0.5863851851851852,0.5658346153846154,0.5594,0.11666666666666667,0.14893617021276595,,0.32967032967032966,0.2857142857142857,1.8463414634146342,24.476923076923075,0.21978021978021978,,0.10526315789473684,,1.0,,,,0.06666666666666667,,,,1.0,,,,,True
203999,1610612743,Nikola Jokic,Nikola Jokic,203999,DEN,114004.0,1900,540,3948,3919,800.0,823,408,7867,264.0,357.0,63.0,97.0,50.0,67.0,198.0,321,31.0,58.0,1.0,6.0,,,1.0,44.0,107.0,3.0,4.0,3.0,18.0,493,736,45.0,113.0,272.0,1393,4453,79.0,125.0,3.0,4.0,38.0,205.0,93.0,147.0,3.0,19.0,103.0,298.0,606.0,380,114.0,21.0,118.0,2.0,105.0,44.0,44.0,,387.0,178.0,565.0,119.0,59.0,293.0,46.0,48.0,1308.0,35.0,105.0,189,303.0,28.0,520,140.0,660,47.0,73.0,57.0,16.0,137.0,24.0,88.0,58.0,8.0,49.0,1.0,2.0,195.0,8.0,37.0,79.0,143,6.0,9.0,13.0,,309,4.0,18.0,7.0,2.0,324.0,54.0,6.0,144.0,1.0,43.0,40.0,,,15.0,22.0,40.0,31.0,297.0,787.0,16.0,38.0,0.6146044624746451,0.6981566820276498,0.8444444444444444,0.39823008849557523,0.75,0.15789473684210525,0.40540540540540543,0.6698369565217391,0.632,0.6326530612244898,0.660188457008245,0.6472868217054264,0.5873493975903614,0.7060020345879959,0.6986301369863014,0.6614349775784754,0.1330977620730271,,0.059782608695652176,0.0700280112044818,0.059190031152647975,,,26.544467073998643,0.7025641025641025,0.35443037974683544,0.32199787460148777,0.11563876651982379,0.2304878048780488,0.04971590909090909,0.27938671209540034,0.08684863523573201,0.16524216524216523,0.10632183908045977,0.04784688995215311,0.04183266932270916,0.3299319727891156,0.33832976445396146,0.26666666666666666,0.22591362126245848,0.24311926605504589,0.18076923076923077,0.775,0.4204946996466431,0.7394957983193278,0.7951807228915663,0.5643939393939394,0.37809187279151946,0.616822429906542,0.6556291390728477,0.6818181818181818,0.06831566548881036,0.5344827586206896,0.5344827586206896,0.6129032258064516,0.007067137809187279,0.16666666666666666,0.16666666666666666,1.0,0.12603062426383982,0.411214953271028,0.411214953271028,0.8409090909090909,0.751937984496124,0.6494845360824743,0.047619047619047616,,0.031007751937984496,0.75,0.6666666666666666,0.4036144578313253,0.746268656716418,0.006024096385542169,,0.10843373493975904,0.16666666666666666,0.5535924617196702,0.41904761904761906,0.49483010625737894,0.5375619047619048,0.4708527272727273,0.15425531914893617,0.17433414043583534,0.008771929824561403,0.14716439339554918,0.2139267767408471,5.524592391304348,26.453097345132736,0.20263424518743667,,0.06930693069306931,,,,3.0,,,,,,3.0,2.0,,,,True
1628971,1610612743,Bruce Brown,Bruce Brown,1628971,DEN,69701.0,1162,207,2382,2384,580.0,502,254,4766,106.0,145.0,7.0,15.0,36.0,47.0,30.0,78,5.0,17.0,27.0,62.0,3.0,5.0,15.0,32.0,67.0,1.0,6.0,5.0,14.0,141,240,59.0,129.0,47.0,506,2705,10.0,19.0,2.0,9.0,9.0,35.0,41.0,73.0,10.0,29.0,18.0,130.0,176.0,106,165.0,12.0,16.0,,67.0,32.0,20.0,,95.0,49.0,144.0,30.0,19.0,60.0,24.0,11.0,337.0,11.0,22.0,53,74.0,4.0,131,33.0,164,7.0,47.0,27.0,20.0,27.0,6.0,17.0,28.0,6.0,10.0,3.0,5.0,55.0,3.0,8.0,55.0,103,2.0,4.0,4.0,,52,,1.0,4.0,2.0,65.0,14.0,,34.0,,6.0,22.0,7.0,4.0,8.0,12.0,29.0,17.0,129.0,573.0,8.0,4.0,0.624113475177305,0.6616541353383458,0.9322033898305084,0.4573643410852713,0.2222222222222222,0.3448275862068966,0.4573643410852713,0.5875,0.5263157894736842,0.5616438356164384,0.6219512195121951,0.4642857142857143,0.5490196078431373,0.640506329113924,0.546875,0.5855855855855856,0.34959349593495936,,0.08333333333333333,0.08275862068965517,0.08974358974358974,0.058823529411764705,,16.80389221556886,0.4909090909090909,0.10810810810810811,0.1264957264957265,0.039568345323741004,0.1062124248496994,0.02570093457943925,0.11715867158671586,0.03353658536585366,0.04405286343612335,0.03669724770642202,0.036036036036036036,0.017241379310344827,0.07650273224043716,0.1245674740484429,0.21238938053097345,0.11173184357541899,0.09219858156028368,0.04794520547945205,0.5862068965517241,0.39295392953929537,0.7310344827586207,0.7969924812030075,0.6698113207547169,0.21138211382113822,0.38461538461538464,0.4225352112676056,0.4666666666666667,0.04607046070460705,0.29411764705882354,0.3125,0.6,0.16802168021680217,0.43548387096774194,0.43548387096774194,1.0,0.18157181571815717,0.47761194029850745,0.47761194029850745,0.875,0.5357142857142857,0.4666666666666667,,0.10714285714285714,0.21428571428571427,0.16666666666666666,1.0,0.46078431372549017,0.7659574468085106,0.14705882352941177,0.3333333333333333,0.13725490196078433,0.35714285714285715,0.7425474254742548,0.47761194029850745,0.5442647696476964,0.5362352941176471,0.5353377450980391,0.08740359897172237,0.13076923076923078,,0.0691699604743083,0.25691699604743085,4.904166666666668,24.56201550387597,0.2434928631402183,,0.043478260869565216,1.0,,,2.0,,,0.3333333333333333,1.0,,,,,,3.0,True
