EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFG3A,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,Steals,LostBallSteals,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShootingFouls,PenaltyAtRimFGM,SecondChanceCorner3FGM,SecondChanceFG3M,SecondChancePoints,PenaltyFG2M,PtsUnassisted3s,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,BadPassSteals,LiveBallTurnovers,LostBallTurnovers,Transition Take Fouls,NonShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,FG2APctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,BlocksRecoveredPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimAccuracy,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFtPoints,PenaltyFG3M,PtsPutbacks,OffThreePtRebounds,SelfOReb,BadPassTurnovers,SecondChanceTurnovers,PenaltyTurnovers,Loose Ball Fouls,DefensiveGoaltends,PenaltyFg3Pct,SecondChanceFg2Pct,AtRimPctBlocked,OffThreePtReboundPct,OffAtRimReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,SelfORebPct,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,BadPassOutOfBoundsTurnovers,Charge Fouls,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,AtRimAssists,Blocked3s,BlockedArc3,OffLongMidRangeReboundPct,NonShootingPenaltyNonTakeFouls,BlockedAtRim,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,HeaveAttempts,FTOffRebounds,OffFTReboundPct,on,PenaltyCorner3FGM,Fg3aBlocked,StepOutOfBoundsTurnovers,Travels,3SecondViolations,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,Charge Fouls Drawn,3pt And 1 Free Throw Trips,BlockedCorner3,BlockedLongMidRange,Technical Free Throw Trips,Transition Take Fouls Drawn,OffensiveGoaltends,HeaveMakes
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,2280.0,38,-16,77,83,16.0,11.0,5,160,2.0,4.0,1.0,1.0,4.0,6.0,2.0,3.0,2.0,5.0,2.0,1.0,1.0,2.0,8.0,13.0,3.0,7,4.0,29.0,106,1.0,2.0,1.0,1.0,2.0,2.0,10.0,6.0,9.0,2.0,1.0,1.0,4.0,6.0,1.0,11.0,1.0,12.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,4.0,1.0,4.0,2.0,2.0,16.0,0.625,0.625,1.0,0.42857142857142855,0.42857142857142855,0.6153846153846154,0.625,0.6590909090909091,0.3333333333333333,0.35,29.761904761904763,0.5,0.46153846153846156,0.05555555555555555,0.23529411764705882,0.3333333333333333,0.027777777777777776,0.1,1.0,0.375,0.3333333333333333,0.07142857142857142,1.0,0.2,0.5,0.5,0.5,0.3,0.6666666666666666,0.6666666666666666,0.5,0.15,0.6666666666666666,0.6666666666666666,1.0,0.25,0.4,0.4,1.0,0.1,0.5,0.5,1.0,0.3333333333333333,0.6666666666666666,0.5,0.5,0.55,0.5,0.5096,0.61285,0.587725,0.09090909090909091,0.13333333333333333,0.06896551724137931,8.584615384615384,24.128571428571426,0.2077922077922078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,731.0,12,-6,24,29,6.0,11.0,1,53,,,,,,,,,,,,,,3.0,,,,3,,,30,,,,,,,,,,3.0,,,1.0,2.0,,3.0,,3.0,,,,,,1.0,,,,,,,6.0,,,,,,,,,,1.0,12.0,,0.4,,0.1111111111111111,0.21428571428571427,,,,0.25,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,0.55655,,,,,,,25.8,0.25,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1628975,1610612749,Jevon Carter,Jevon Carter,1628975,MIL,2936.0,49,-16,101,104,20.0,17.0,9,205,1.0,3.0,,1.0,,6.0,1.0,3.0,1.0,2.0,1.0,,2.0,4.0,2.0,12.0,3.0,6,2.0,15.0,128,1.0,1.0,3.0,,2.0,4.0,,4.0,6.0,4.0,2.0,,3.0,1.0,1.0,5.0,,5.0,2.0,1.0,,,2.0,1.0,,4.0,,4.0,1.0,4.0,20.0,,,0.6666666666666666,0.5,0.5,0.16666666666666666,0.3611111111111111,0.375,0.4,0.3333333333333333,19.469026548672566,0.25,0.058823529411764705,,0.1111111111111111,0.09090909090909091,,,,0.07692307692307693,,0.11538461538461539,,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.3333333333333333,,,,0.16666666666666666,0.3333333333333333,0.3333333333333333,,0.1111111111111111,0.5,0.5,1.0,0.2222222222222222,0.5,0.5,0.5,,0.5,0.3333333333333333,,0.5,0.5,0.4742416666666667,0.3183,0.4827000000000001,0.05263157894736842,0.07692307692307693,0.26666666666666666,9.1,25.766666666666666,0.19801980198019803,,1.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,5.0,8.0,4.0,1.0,2.0,1.0,21.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.75,0.3333333333333333,0.75,0.16666666666666666,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
203086,1610612749,Meyers Leonard,Meyers Leonard,203086,MIL,5886.0,98,-25,205,208,45.0,36.0,22,413,4.0,7.0,3.0,3.0,2.0,2.0,,1.0,,3.0,1.0,1.0,7.0,15.0,6.0,10.0,7.0,18,5.0,38.0,261,3.0,2.0,3.0,4.0,1.0,16.0,10.0,2.0,21.0,15.0,7.0,4.0,8.0,8.0,2.0,18.0,8.0,26.0,1.0,1.0,4.0,,5.0,15.0,4.0,10.0,2.0,6.0,2.0,16.0,45.0,0.8333333333333334,1.0,1.0,0.3888888888888889,0.3888888888888889,0.6,0.5892857142857143,0.6129032258064516,1.0,0.6428571428571429,15.517241379310345,0.5,0.19047619047619047,0.08695652173913043,0.16326530612244897,0.17582417582417584,0.07920792079207921,0.05555555555555555,0.2,0.2608695652173913,,0.1951219512195122,,0.25,0.5714285714285714,0.8,0.75,0.07142857142857142,1.0,1.0,1.0,0.03571428571428571,,,,0.10714285714285714,,,,0.5357142857142857,0.4666666666666667,0.4666666666666667,1.0,0.6,0.2,0.42857142857142855,0.14285714285714285,0.8928571428571429,0.4666666666666667,0.5425410714285714,0.536775,0.6023214285714286,0.06666666666666667,0.16666666666666666,0.42105263157894735,4.0,26.18888888888889,0.21951219512195122,8.0,3.0,,,4.0,3.0,,2.0,,,,,,,,,,1.0,,,1.0,,,,,1.0,,1.0,0.2,1.0714285714285714,0.3333333333333333,0.2,,0.2,,,,1.0,0.10526315789473684,1.0,1.0,3.0,3.0,1.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,0.75,0.3333333333333333,0.2857142857142857,0.07272727272727272,0.17647058823529413,0.06521739130434782,0.1111111111111111,0.07692307692307693,0.3333333333333333,0.2,0.42857142857142855,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,1451.0,24,-3,52,55,17.0,10.0,3,107,3.0,3.0,,,3.0,3.0,1.0,2.0,1.0,1.0,,,,4.0,7.0,8.0,1.0,5,5.0,22.0,68,,,2.0,2.0,3.0,5.0,,14.0,3.0,4.0,,,1.0,3.0,,4.0,,4.0,,,2.0,,2.0,4.0,,5.0,,6.0,2.0,5.0,17.0,,,1.0,0.2,0.2,0.875,0.6538461538461539,0.7333333333333333,0.5,0.38461538461538464,30.909090909090907,,0.3333333333333333,,0.1,0.21052631578947367,,,,0.5,0.6666666666666666,0.1111111111111111,,0.23076923076923078,1.0,1.0,,0.23076923076923078,1.0,1.0,,0.15384615384615385,0.5,1.0,,0.07692307692307693,1.0,1.0,1.0,0.3076923076923077,,,,,,,,0.6153846153846154,,0.5367192307692308,,0.47672499999999995,0.2,0.2222222222222222,0.22727272727272727,8.575,25.080000000000002,0.3269230769230769,2.0,,,,,1.0,,1.0,1.0,3.0,4.0,3.0,,1.0,,11.0,,,,,,,,,,,,0.5,,0.25,,0.125,,,,,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,0.5,,1.0,1.0,1.0,1.0,1.0,0.5,0.16666666666666666,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
201950,1610612749,Jrue Holiday,Jrue Holiday,201950,MIL,1793.0,30,1,68,67,17.0,7.0,5,135,4.0,5.0,,2.0,2.0,4.0,,1.0,1.0,1.0,,,4.0,8.0,6.0,10.0,5.0,9,2.0,29.0,88,1.0,,5.0,1.0,,6.0,4.0,8.0,3.0,8.0,4.0,1.0,1.0,1.0,,2.0,1.0,3.0,1.0,1.0,1.0,,2.0,2.0,,2.0,,2.0,1.0,6.0,17.0,0.3333333333333333,0.3333333333333333,0.2,0.5555555555555556,0.5555555555555556,0.6,0.7105263157894737,0.725,0.5,0.47368421052631576,29.72972972972973,,0.07142857142857142,0.07142857142857142,0.08333333333333333,0.07692307692307693,0.03571428571428571,,,0.14285714285714285,,0.125,,0.2631578947368421,0.8,0.8,0.25,0.21052631578947367,0.5,0.5,0.5,0.05263157894736842,,,,0.05263157894736842,1.0,1.0,,0.42105263157894735,0.5,0.5,0.25,,,0.3333333333333333,,0.7368421052631579,0.5,0.530178947368421,0.3304,0.4885083333333333,0.05,0.09090909090909091,0.20689655172413793,7.410000000000001,26.211111111111112,0.25,2.0,2.0,,,2.0,3.0,12.0,1.0,4.0,3.0,7.0,1.0,2.0,2.0,,17.0,,1.0,,,,,,1.0,,,,0.6,,0.5,0.5,0.1,,0.5,,,,1.0,0.06896551724137931,,,,1.0,,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,,0.16666666666666666,,1.0,,,,,1.0,,2.0,1.0,1.0,0.3333333333333333,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1628960,1610612749,Grayson Allen,Grayson Allen,1628960,MIL,307.0,5,8,13,12,,,1,25,,2.0,,,,1.0,,,,,,,,1.0,,3.0,,1,,,11,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,28.57142857142857,,,,,,,,,,,,,0.5,,,,0.25,,,,,,,,,,,,0.25,,,,,,,,0.75,,0.5961624999999999,,,,,,4.866666666666666,27.1,,,,,,,,,,1.0,1.0,2.0,1.0,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
204060,1610612749,Joe Ingles,Joe Ingles,204060,MIL,2866.0,48,-5,104,107,20.0,15.0,7,211,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,3.0,6.0,3.0,3.0,4.0,7,2.0,20.0,131,,,,,2.0,2.0,2.0,4.0,6.0,6.0,3.0,,2.0,4.0,,6.0,,6.0,,,1.0,1.0,3.0,2.0,,2.0,,2.0,,2.0,20.0,0.3333333333333333,0.3333333333333333,0.5,0.5714285714285714,0.5714285714285714,1.0,0.9,0.9090909090909091,1.0,0.7,12.499999999999998,,0.19047619047619047,,0.08695652173913043,0.13636363636363635,,,0.25,0.25,,0.05263157894736842,0.25,0.1,1.0,1.0,,0.1,1.0,1.0,1.0,0.1,1.0,1.0,,0.1,1.0,1.0,1.0,0.6,0.5,0.5,0.3333333333333333,,,,,0.8,0.5,0.552875,,,,,0.1,10.1,26.228571428571428,0.19230769230769232,,,,,,,6.0,,1.0,2.0,3.0,2.0,,1.0,,8.0,,2.0,,,1.0,,,,,1.0,,,,,,,,0.6666666666666666,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1630699,1610612749,MarJon Beauchamp,MarJon Beauchamp,1630699,MIL,2360.0,39,-8,80,76,20.0,18.0,12,156,1.0,2.0,,1.0,,,,3.0,,,,,2.0,6.0,1.0,5.0,2.0,6,,8.0,96,,2.0,2.0,1.0,,,,2.0,6.0,6.0,2.0,,1.0,1.0,,2.0,,2.0,,,,,1.0,3.0,,1.0,,,,,20.0,,,1.0,0.3333333333333333,0.3333333333333333,0.2,0.36363636363636365,0.36363636363636365,,0.5454545454545454,12.631578947368421,,0.05263157894736842,,0.05,0.05128205128205128,,,,0.1111111111111111,,0.0625,,0.18181818181818182,0.5,1.0,,,,,,0.2727272727272727,,,,,,,,0.5454545454545454,0.3333333333333333,0.3333333333333333,1.0,,,0.3333333333333333,,0.7272727272727273,0.3333333333333333,0.5414181818181818,0.548325,0.5801666666666666,,,,13.419999999999998,26.883333333333336,0.25,1.0,,,,,,,1.0,1.0,2.0,3.0,1.0,1.0,,,8.0,,1.0,,,,1.0,,1.0,,,,,,,,0.2,,1.0,,,,,,,2.0,,1.0,,,,,,,1.0,,,,,,,0.5,,,,,,,1.0,0.3333333333333333,,,,,,,,,1.0,,,,,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,
203109,1610612749,Jae Crowder,Jae Crowder,203109,MIL,2807.0,47,-11,99,100,7.0,15.0,11,199,3.0,3.0,2.0,,3.0,9.0,1.0,2.0,1.0,1.0,,,4.0,9.0,7.0,14.0,5.0,10,,29.0,121,2.0,1.0,1.0,1.0,,2.0,10.0,4.0,15.0,9.0,4.0,1.0,2.0,2.0,,4.0,4.0,8.0,3.0,,1.0,,1.0,1.0,,,,,,2.0,7.0,0.7142857142857143,1.0,1.0,0.5,0.5,0.5,0.6041666666666666,0.6041666666666666,0.5,0.4166666666666667,22.727272727272727,,0.07142857142857142,0.038461538461538464,0.08333333333333333,0.07692307692307693,0.07407407407407407,,0.2,0.058823529411764705,,0.09523809523809523,,0.125,1.0,1.0,0.3333333333333333,0.375,0.3333333333333333,0.3333333333333333,1.0,0.08333333333333333,0.5,0.5,1.0,0.041666666666666664,1.0,1.0,1.0,0.375,0.4444444444444444,0.4444444444444444,1.0,0.6666666666666666,,,,0.5416666666666666,0.4444444444444444,0.49160833333333337,0.53925,0.449075,,,0.06896551724137931,9.585714285714287,26.120000000000005,0.0707070707070707,,,,1.0,7.0,1.0,,,4.0,1.0,5.0,1.0,,2.0,1.0,11.0,3.0,,,,,,,,,,1.0,1.0,1.1666666666666667,0.5,1.1666666666666667,,,,,,,,0.2413793103448276,2.0,1.0,,1.0,2.0,,,4.0,3.0,,,,,,,,1.0,,0.10714285714285714,,0.13043478260869565,,,1.0,0.3333333333333333,0.5,,,1.0,,,,,,1.0,,,0.16666666666666666,,,1.0,1.0,1.0,,,,True,,,,,,,,,,,,,,,,,,,
