EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,OpponentPoints,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,ThreePtAssists,Assists,Corner3Assists,AssistPoints,PenaltyPointsExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Usage,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,DefThreePtRebounds,DefRebounds,Rebounds,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,Corner3FGA,PenaltyCorner3FGA,FG3A,FtPoints,PenaltyFG3A,PenaltyFtPoints,Steals,LostBallSteals,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,FG3APct,Corner3Frequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,Corner3FGM,FG3M,PtsAssisted3s,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,on,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PtsAssisted2s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedAtRim,RecoveredBlocks,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,Transition Take Fouls,Transition Take Fouls Drawn,Blocked3s,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedLongMidRange,Arc3PctBlocked,3pt And 1 Free Throw Trips,3SecondViolations
1630164,1610612765,James Wiseman,James Wiseman,1630164,DET,127.0,2,3.0,4,5,3.0,9,4.0,1.0,3.0,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630165,1610612765,Killian Hayes,Killian Hayes,1630165,DET,127.0,2,3.0,4,5,3.0,9,4.0,,3.0,0.75,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,1.0,1.0,1.0,0.4128,0.4128,1.0,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630191,1610612765,Isaiah Stewart,Isaiah Stewart,1630191,DET,44.0,1,3.0,1,2,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630649,1610612765,Stanley Umude,Stanley Umude,1630649,DET,127.0,2,3.0,4,5,3.0,9,4.0,1.0,3.0,0.75,,,,,2.0,,,2.0,,,,,,2.0,,,,,0.5,0.5,50.0,,,,0.546,0.546,1.0,,,,,,,,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,24.9,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202709,1610612765,Cory Joseph,Cory Joseph,202709,DET,127.0,2,3.0,4,5,3.0,9,4.0,,3.0,0.75,,,,,3.0,,,,,,,,,,,,1.5,,1.5,,25.0,,,,0.55455,,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,23.1,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630587,1610612765,Isaiah Livers,Isaiah Livers,1630587,DET,83.0,1,,3,3,3.0,6,4.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628963,1610612765,Marvin Bagley III,Marvin Bagley III,1628963,DET,58300.0,972,-227.0,1984,1990,475.0,3974,2408.0,95.0,474.0,0.23941532258064516,70.0,147.0,180.0,308.0,493.0,35.0,63.0,114.0,136.0,22.0,36.0,3.0,94.0,113.0,0.5844155844155844,0.5555555555555556,0.5554054054054054,0.551948051948052,0.5883054892601431,0.6,20.47766475011057,0.3972972972972973,0.47619047619047616,0.5035971223021583,0.5041888888888888,0.4943480263157895,0.23123732251521298,5.375000000000001,68.0,169.0,264.0,0.16464891041162227,0.17613636363636365,0.17363344051446947,16.0,4.0,62.0,82.0,14.0,29.0,18.0,4.0,110.0,52.0,30.0,9.0,30.0,0.16756756756756758,0.043243243243243246,0.05194805194805195,0.5513513513513514,0.12682926829268293,0.14942528735632185,25.646774193548396,4.0,17.0,48.0,0.9411764705882353,0.27419354838709675,0.2786885245901639,0.25,0.25,1.0,False,534.0,232.0,103.0,142.0,34.0,53.0,21.0,27.0,7.0,19.0,1.0,1.0,13.0,46.0,1.0,3.0,4.0,10.0,46.0,75.0,1.0,4.0,19.0,114.0,5.0,224.0,3.0,68.0,1.0,45.0,13.0,17.0,14.0,19.0,7.0,5.0,2.0,28.0,66.0,1.0,87.0,14.0,95.0,9.0,14.0,17.0,3.0,9.0,27.0,2.0,8.0,8.0,44.0,4.0,12.0,52.0,80.0,1.0,1.0,11.0,2.0,10.0,5.0,12.0,9.0,21.0,17.0,6.0,1.0,1.0,3.0,8.0,0.6222222222222222,0.7671232876712328,0.25,0.35714285714285715,0.6133333333333333,0.6012658227848101,0.6333333333333333,0.05519480519480519,0.06338028169014084,0.05442176870748299,0.38636363636363635,0.24561403508771928,0.018867924528301886,0.18629550321199143,0.12290502793296089,0.06947890818858561,0.1,0.17177914110429449,0.10948905109489052,0.08,0.07094594594594594,0.06542056074766354,0.1858974358974359,0.2,0.14814814814814814,0.13725490196078433,0.05921052631578947,0.5666666666666667,0.3837837837837838,0.7253521126760564,0.7744360902255639,0.6019417475728155,0.6428571428571429,0.051351351351351354,0.3684210526315789,0.3684210526315789,0.7142857142857143,0.12432432432432433,0.2826086956521739,0.2826086956521739,0.9230769230769231,0.6708860759493671,0.6415094339622641,0.14705882352941177,0.012658227848101266,0.0379746835443038,0.3333333333333333,1.0,0.35064935064935066,0.7777777777777778,0.25,0.12987012987012986,0.4,0.28888888888888886,0.546845,0.23123732251521298,,,,,,,,,,,,,,,,,,,,,
1628977,1610612765,Hamidou Diallo,Hamidou Diallo,1628977,DET,59753.0,996,-16.0,2072,2089,620.0,4161,2343.0,117.0,619.0,0.29922779922779924,47.0,110.0,210.0,354.0,522.0,51.0,93.0,128.0,150.0,23.0,55.0,9.0,133.0,128.0,0.5932203389830508,0.5483870967741935,0.58,0.5357142857142857,0.5945330296127562,0.5470085470085471,21.70212765957447,0.29333333333333333,0.42727272727272725,0.44761904761904764,0.5333248663101602,0.5201592783505156,0.24521072796934865,5.692655367231637,64.0,137.0,194.0,0.14918414918414918,0.13928182807399347,0.14465408805031446,12.0,4.0,21.0,87.0,5.0,23.0,53.0,27.0,148.0,77.0,15.0,6.0,16.0,0.056,0.032,0.04081632653061224,0.592,0.17824074074074073,0.1873479318734793,26.100000000000005,4.0,5.0,15.0,1.0,0.23809523809523808,0.25,0.3333333333333333,0.3333333333333333,1.0,False,715.0,238.0,145.0,201.0,22.0,30.0,33.0,45.0,18.0,43.0,1.0,1.0,1.0,9.0,,,,1.0,25.0,40.0,1.0,1.0,22.0,75.0,1.0,270.0,,38.0,1.0,8.0,1.0,19.0,32.0,14.0,18.0,11.0,3.0,25.0,31.0,1.0,64.0,9.0,57.0,8.0,26.0,29.0,6.0,20.0,42.0,4.0,9.0,6.0,71.0,10.0,23.0,41.0,124.0,5.0,8.0,12.0,1.0,6.0,14.0,20.0,7.0,9.0,11.0,1.0,,,21.0,7.0,0.6428571428571429,0.7068062827225131,1.0,0.2,0.625,0.6463414634146342,0.6696428571428571,0.05367231638418079,0.06965174129353234,0.045454545454545456,0.4084507042253521,0.140625,0.01098901098901099,0.1306122448979592,0.05605786618444846,0.0700280112044818,0.06153846153846154,0.07291666666666667,0.04564315352697095,0.05,0.06296296296296296,0.09195402298850575,0.11398963730569948,0.10576923076923077,0.2247191011235955,0.16216216216216217,0.058394160583941604,0.6875,0.536,0.7213930348258707,0.7754010695187166,0.6137931034482759,0.7021276595744681,0.11466666666666667,0.4186046511627907,0.4186046511627907,0.7222222222222222,0.024,0.1111111111111111,0.1111111111111111,1.0,0.7317073170731707,0.7333333333333333,0.18181818181818182,0.024390243902439025,,,,0.45918367346938777,0.7333333333333333,0.25,0.01020408163265306,,0.125,0.5582733333333333,0.14367816091954022,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
1628995,1610612765,Kevin Knox II,Kevin Knox II,1628995,DET,35588.0,593,-86.0,1238,1246,383.0,2484,1430.0,24.0,380.0,0.30936995153473346,10.0,22.0,41.0,63.0,237.0,11.0,18.0,67.0,24.0,4.0,15.0,1.0,34.0,66.0,0.6507936507936508,0.6111111111111112,0.5893854748603352,0.5909090909090909,0.6108247422680413,0.6320754716981132,16.235632183908045,0.12290502793296089,0.45454545454545453,0.5,0.5484178770949719,0.5620852272727274,0.28270042194092826,5.263492063492063,42.0,88.0,108.0,0.16666666666666666,0.13543599257884972,0.17297297297297298,53.0,12.0,116.0,26.0,26.0,15.0,14.0,3.0,33.0,13.0,11.0,7.0,12.0,0.6480446927374302,0.29608938547486036,0.2727272727272727,0.8547486033519553,0.06878306878306878,0.1780821917808219,24.953448275862065,19.0,43.0,129.0,1.0,0.3706896551724138,0.3706896551724138,0.3584905660377358,0.36538461538461536,1.0,False,394.0,136.0,29.0,37.0,7.0,8.0,9.0,11.0,2.0,4.0,4.0,5.0,24.0,63.0,,1.0,5.0,14.0,7.0,10.0,2.0,5.0,,20.0,10.0,58.0,,10.0,,63.0,24.0,4.0,11.0,3.0,7.0,1.0,3.0,11.0,8.0,1.0,31.0,15.0,20.0,1.0,11.0,13.0,2.0,5.0,19.0,2.0,8.0,7.0,32.0,2.0,13.0,40.0,74.0,2.0,7.0,3.0,,,1.0,3.0,5.0,4.0,7.0,,1.0,1.0,8.0,4.0,0.7073170731707317,0.8055555555555556,0.4,0.38461538461538464,0.7,0.6666666666666666,0.6666666666666666,0.06349206349206349,0.05405405405405406,0.09090909090909091,0.40625,0.2830188679245283,0.020833333333333332,0.10801393728222997,0.02572347266881029,0.044,0.0338680926916221,0.01,0.027972027972027972,0.04411764705882353,0.05,0.02857142857142857,0.09433962264150944,0.13138686131386862,0.06818181818181818,0.14925373134328357,0.011111111111111112,0.5833333333333334,0.20670391061452514,0.7837837837837838,0.8285714285714286,0.6206896551724138,0.9,0.0223463687150838,0.5,0.5,1.0,0.35195530726256985,0.38095238095238093,0.38095238095238093,1.0,0.5333333333333333,0.875,0.2857142857142857,0.26666666666666666,0.06666666666666667,,,0.25,0.8181818181818182,0.4166666666666667,0.3181818181818182,0.35714285714285715,0.38095238095238093,0.5622111111111111,0.08438818565400844,2.0,2.0,,,1.0,,0.5,1.0,1.0,1.0,0.008620689655172414,0.018867924528301886,,,,,,,,,
1630165,1610612765,Killian Hayes,Killian Hayes,1630165,DET,126732.0,2112,-498.0,4315,4332,1021.0,8647,5217.0,125.0,1015.0,0.23661645422943223,113.0,291.0,221.0,518.0,758.0,44.0,116.0,164.0,380.0,203.0,462.0,65.0,1127.0,159.0,0.4266409266409266,0.3793103448275862,0.42273869346733667,0.3489010989010989,0.44583333333333336,0.39901477832512317,20.484626349012423,0.3655778894472362,0.38831615120274915,0.4064748201438849,0.48085508793969833,0.4762381868131867,0.21635883905013192,10.463320463320464,88.0,187.0,213.0,0.0970231532524807,0.09655172413793103,0.08446455505279035,74.0,16.0,278.0,85.0,66.0,37.0,104.0,48.0,104.0,33.0,27.0,17.0,27.0,0.3492462311557789,0.09296482412060302,0.08791208791208792,0.45979899497487436,0.04242424242424243,0.060550458715596334,25.35467625899281,17.0,77.0,177.0,0.7662337662337663,0.27697841726618705,0.27697841726618705,0.22972972972972974,0.2361111111111111,0.9411764705882353,False,1258.0,502.0,48.0,88.0,1.0,7.0,13.0,27.0,60.0,139.0,12.0,4.0,60.0,204.0,3.0,15.0,9.0,50.0,13.0,31.0,6.0,27.0,5.0,49.0,13.0,62.0,54.0,2.0,,204.0,60.0,27.0,259.0,138.0,160.0,78.0,21.0,10.0,15.0,1.0,94.0,5.0,26.0,2.0,56.0,102.0,32.0,75.0,66.0,10.0,27.0,9.0,168.0,7.0,45.0,111.0,218.0,2.0,6.0,3.0,8.0,7.0,20.0,6.0,15.0,10.0,18.0,,,,31.0,8.0,0.14027149321266968,0.1409090909090909,0.2222222222222222,0.19696969696969696,0.41935483870967744,0.3793103448275862,0.4083333333333333,0.052123552123552123,0.11363636363636363,0.044673539518900345,0.6071428571428571,0.04,0.00819672131147541,0.09611451942740286,0.012908777969018933,0.011135857461024499,0.012135922330097087,0.019498607242339833,0.010273972602739725,0.0091324200913242,0.011111111111111112,0.011194029850746268,0.08405797101449275,0.0975609756097561,0.11538461538461539,0.13114754098360656,0.004319654427645789,0.6666666666666666,0.11055276381909548,0.5454545454545454,0.6153846153846154,0.1875,0.12389380530973451,0.17462311557788945,0.4316546762589928,0.4444444444444444,0.13333333333333333,0.2562814070351759,0.29411764705882354,0.29411764705882354,0.7166666666666667,0.1206896551724138,0.14285714285714285,,0.20689655172413793,0.25862068965517243,0.2,1.0,0.14835164835164835,0.48148148148148145,0.25,0.27472527472527475,0.18,0.29411764705882354,0.4927602564102563,0.06464379947229551,3.0,2.0,1.0,2.0,,,0.25,0.6666666666666666,2.0,,0.007194244604316547,0.02702702702702703,10.0,2.0,0.02877697841726619,0.007142857142857143,,,,,
