EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,Corner3FGA,Arc3FGA,FG3A,FtPoints,Points,OpponentPoints,NonHeaveArc3FGA,ThreePtAssists,Assists,Arc3Assists,AssistPoints,DefTwoPtRebounds,DefRebounds,Rebounds,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyOffPossExcludingTakeFouls,TsPct,FG3APct,Usage,DefTwoPtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,Corner3Frequency,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,Avg3ptShotDistance,PenaltyOffPossPct,PlusMinus,PenaltyDefPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,AtRimAssists,ShortMidRangeAssists,OffThreePtRebounds,DefThreePtRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,Blocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,LiveBallTurnoverPct,DefThreePtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsAssisted2s,PtsPutbacks,OffTwoPtRebounds,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,OffTwoPtReboundPct,OffShortMidRangeReboundPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,Corner3Assists,Charge Fouls,SecondChanceAtRimPctAssisted,PenaltyCorner3FGA,LongMidRangeAssists,Travels,Offensive Fouls Drawn,BlockedAtRim,ShortMidRangePctBlocked,LongMidRangePctAssisted,PenaltyCorner3Frequency,LostBallOutOfBoundsTurnovers,OffAtRimReboundPct,FTDefRebounds,StepOutOfBoundsTurnovers,DefFTReboundPct,OffLongMidRangeReboundPct,Loose Ball Fouls,Corner3PctAssisted,on,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceTurnovers,Transition Take Fouls,Blocked3s,BlockedArc3,OffCorner3ReboundPct,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,HeaveMakes,Fg3aBlocked,DefensiveGoaltends,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,FTOffRebounds,OffFTReboundPct,OffensiveGoaltends,BlockedCorner3,Clear Path Fouls,3SecondViolations
1626153,1610612764,Delon Wright,Delon Wright,1626153,WAS,791.0,13,28,29,12.0,1.0,57,1.0,1.0,2.0,1.0,1.0,32.0,1.0,2.0,2.0,2.0,6.0,3.0,3.0,3.0,1.0,2.0,1.0,12.0,0.16666666666666666,1.0,10.344827586206897,0.2727272727272727,0.17647058823529413,0.25,0.3333333333333333,0.5,0.5,1.0,0.536625,0.3333333333333333,1.0,25.7,0.42857142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629134,1610612764,Kendrick Nunn,Kendrick Nunn,1629134,WAS,3043.0,51,109,108,25.0,15.0,217,1.0,14.0,15.0,4.0,39.0,138.0,13.0,2.0,11.0,2.0,24.0,3.0,6.0,7.0,3.0,4.0,,25.0,0.5588235294117647,0.45454545454545453,31.2,0.14285714285714285,0.17142857142857143,0.1,,0.030303030303030304,0.42424242424242425,0.6666666666666666,0.5435421875,0.029411764705882353,,28.19333333333333,0.22935779816513763,-7.0,26.0,3.0,7.0,2.0,3.0,3.0,7.0,1.0,4.0,1.0,6.0,1.0,1.0,1.0,4.0,7.0,18.0,7.0,1.0,1.0,1.0,1.0,4.0,2.0,5.0,1.0,4.0,1.0,8.0,14.0,6.0,15.0,1.0,6.0,3.0,9.0,8.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,1.0,4.0,1.0,3.0,1.0,1.0,5.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,0.2857142857142857,0.4666666666666667,1.0,0.25,0.5,0.3888888888888889,0.4,0.5303030303030303,0.75,0.3888888888888889,0.75,0.3888888888888889,0.16666666666666666,0.42857142857142855,0.8,0.21428571428571427,0.045454545454545456,0.0196078431372549,0.058823529411764705,0.6666666666666666,0.14285714285714285,0.2857142857142857,0.06666666666666667,0.21212121212121213,0.42857142857142855,0.75,0.21212121212121213,0.42857142857142855,0.42857142857142855,0.12121212121212122,0.25,0.25,1.0,1.0,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.5,1.0,1.0,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.25,0.46153846153846156,0.433775,0.54308125,0.0625,0.10256410256410256,0.20512820512820512,7.683333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629655,1610612764,Daniel Gafford,Daniel Gafford,1629655,WAS,1430.0,24,46,50,24.0,5.0,96,,,,3.0,15.0,66.0,,1.0,2.0,1.0,5.0,3.0,4.0,7.0,3.0,3.0,1.0,24.0,0.9375,,19.23076923076923,0.21428571428571427,0.2,0.2,0.14285714285714285,,,0.7142857142857143,0.5510142857142857,0.14285714285714285,0.14285714285714285,,0.5217391304347826,-12.0,14.0,4.0,5.0,1.0,2.0,2.0,2.0,,,,,,,,,6.0,7.0,,1.0,,,3.0,5.0,2.0,3.0,,,2.0,6.0,4.0,,,,,1.0,1.0,1.0,,2.0,1.0,3.0,,,,,1.0,,1.0,1.0,,2.0,2.0,2.0,4.0,,,,2.0,,2.0,6.0,,,,,,,0.8571428571428571,0.6666666666666666,0.8571428571428571,1.0,0.6666666666666666,1.25,0.75,0.14285714285714285,0.2,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.5,0.25,,,0.7142857142857143,0.8,1.0,0.2857142857142857,1.0,1.0,,,,,,,,,,,,0.6666666666666666,0.5,,,,,0.5454,,0.3333333333333333,0.4,3.8142857142857136,1.0,1.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.6666666666666666,0.8,1.0,0.16666666666666666,0.5,0.5,0.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630166,1610612764,Deni Avdija,Deni Avdija,1630166,WAS,1134.0,19,40,39,6.0,4.0,79,,1.0,1.0,,9.0,45.0,1.0,2.0,4.0,1.0,10.0,3.0,5.0,5.0,,,,6.0,0.75,0.16666666666666666,22.727272727272727,0.3333333333333333,0.3125,0.4,0.25,,0.16666666666666666,0.8333333333333334,0.5707833333333333,,,25.8,0.15,4.0,,3.0,4.0,,,,1.0,,,,1.0,,,,,3.0,5.0,1.0,1.0,,,,2.0,,,,,,,2.0,3.0,,,1.0,,2.0,1.0,1.0,,2.0,,,2.0,2.0,,1.0,1.0,1.0,3.0,,4.0,1.0,1.0,3.0,,,,,,,,,1.0,1.0,,,1.0,0.6,,0.75,1.0,,1.0,,,,0.25,0.2857142857142857,,,,,0.3333333333333333,0.25,,0.6666666666666666,0.75,0.75,0.16666666666666666,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,0.6299,,,0.2222222222222222,,3.1399999999999997,1.0,1.0,1.0,4.0,,,,,,,,,,0.6666666666666666,0.6666666666666666,1.0,,,,0.6666666666666666,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631245,1610612764,Quenton Jackson,Quenton Jackson,1631245,WAS,6136.0,102,223,222,74.0,24.0,445,2.0,8.0,10.0,16.0,37.0,264.0,8.0,4.0,10.0,3.0,24.0,2.0,4.0,6.0,20.0,20.0,7.0,73.0,0.4868421052631579,0.3448275862068966,16.8,0.0425531914893617,0.043478260869565216,0.047619047619047616,0.05,0.06896551724137931,0.27586206896551724,0.7586206896551724,0.5680896551724136,0.20588235294117646,0.2916666666666667,25.97,0.33183856502242154,-11.0,69.0,4.0,12.0,,2.0,4.0,6.0,1.0,1.0,,1.0,,1.0,1.0,1.0,9.0,19.0,1.0,3.0,,1.0,,2.0,,3.0,1.0,2.0,5.0,8.0,8.0,3.0,,,1.0,3.0,6.0,5.0,,1.0,2.0,2.0,,2.0,,2.0,1.0,1.0,,3.0,1.0,4.0,2.0,3.0,7.0,,,,1.0,,1.0,7.0,1.0,1.0,0.1,,0.5,0.1,0.47368421052631576,,0.3620689655172414,0.25,0.3,0.25,0.4444444444444444,0.15789473684210525,0.16666666666666666,0.25,0.044444444444444446,0.023809523809523808,0.021505376344086023,0.029411764705882353,,,0.13333333333333333,,0.41379310344827586,0.3333333333333333,0.4,0.20689655172413793,0.6666666666666666,0.8,0.034482758620689655,1.0,1.0,,,0.125,0.125,1.0,0.25,,,0.4,,0.2,1.0,0.125,0.5238,0.56384,,0.05405405405405406,0.21621621621621623,4.152631578947368,,2.0,1.0,10.0,,1.0,,1.0,2.0,4.0,,1.0,3.0,0.5555555555555556,0.5555555555555556,0.3333333333333333,0.0196078431372549,0.05,1.0,0.5,0.5,0.5,,1.0,,,1.0,1.0,2.0,6.0,1.0,0.16666666666666666,1.0,0.2,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630557,1610612764,Corey Kispert,Corey Kispert,1630557,WAS,3041.0,51,110,109,41.0,8.0,219,,11.0,11.0,5.0,28.0,139.0,11.0,,1.0,,2.0,,5.0,6.0,4.0,5.0,3.0,40.0,0.6363636363636364,0.55,20.0,,0.10204081632653061,,,,0.55,0.9,0.5794925,0.13636363636363635,0.2727272727272727,26.936363636363637,0.37272727272727274,-5.0,32.0,5.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,,3.0,1.0,2.0,1.0,5.0,7.0,9.0,3.0,1.0,1.0,2.0,,5.0,2.0,3.0,1.0,5.0,5.0,12.0,6.0,9.0,,,3.0,2.0,1.0,1.0,,,5.0,1.0,,1.0,1.0,,,,,2.0,,2.0,,1.0,1.0,,,,1.0,,1.0,12.0,,1.0,0.2727272727272727,0.5,0.2,0.2727272727272727,0.7777777777777778,0.6666666666666666,0.575,0.8333333333333334,0.4375,0.8333333333333334,0.6,0.2222222222222222,0.2857142857142857,,0.21739130434782608,,0.024390243902439025,,,0.17647058823529413,0.3333333333333333,,0.35,0.7142857142857143,1.0,0.05,1.0,1.0,0.05,1.0,1.0,,,0.2727272727272727,0.2727272727272727,1.0,0.6666666666666666,0.5,1.0,0.25,0.5,0.625,0.2,0.2727272727272727,0.633775,0.5664,,0.17857142857142858,0.42857142857142855,3.5888888888888895,1.0,1.0,1.0,8.0,2.0,1.0,,1.0,1.0,,,1.0,,0.5714285714285714,0.6666666666666666,1.0,0.045454545454545456,,1.0,0.8,,0.3333333333333333,1.0,,,,,,1.0,,1.0,,,,1.0,0.07692307692307693,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631098,1610612764,Johnny Davis,Johnny Davis,1631098,WAS,3454.0,58,128,129,53.0,13.0,257,3.0,8.0,11.0,2.0,36.0,142.0,8.0,2.0,4.0,2.0,10.0,4.0,11.0,12.0,3.0,5.0,3.0,52.0,0.5806451612903226,0.3793103448275862,24.305555555555557,0.14285714285714285,0.16666666666666666,0.21428571428571427,0.09090909090909091,0.10344827586206896,0.27586206896551724,0.5517241379310345,0.5256465517241379,0.0967741935483871,0.15,25.354545454545452,0.4140625,-9.0,49.0,4.0,5.0,2.0,3.0,6.0,11.0,1.0,2.0,,4.0,,,2.0,3.0,11.0,18.0,4.0,1.0,,,,2.0,3.0,6.0,2.0,5.0,,12.0,12.0,12.0,,,4.0,,2.0,1.0,1.0,,6.0,1.0,,3.0,2.0,1.0,3.0,,1.0,1.0,2.0,4.0,1.0,2.0,6.0,,,,3.0,,3.0,12.0,2.0,1.0,0.36363636363636365,,0.4,0.36363636363636365,0.6111111111111112,0.5,0.5862068965517241,1.0,0.5454545454545454,1.0,0.5454545454545454,,,0.75,0.1875,,0.017543859649122806,,,0.17391304347826086,0.2222222222222222,,0.1724137931034483,0.8,0.8,0.3793103448275862,0.5454545454545454,0.5454545454545454,0.06896551724137931,0.5,0.5,,,0.5,0.5,1.0,,,,0.2727272727272727,0.6666666666666666,0.2727272727272727,0.6666666666666666,0.5,0.6556,0.5899727272727273,,0.05555555555555555,0.3333333333333333,7.688888888888889,1.0,1.0,1.0,10.0,2.0,1.0,,,1.0,,2.0,1.0,,0.45454545454545453,0.5,1.0,0.03225806451612903,,0.3333333333333333,0.5,0.5,1.0,1.0,,,,2.0,,,,1.0,,,0.18181818181818182,,0.07142857142857142,1.0,1.0,0.16666666666666666,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628420,1610612764,Monte Morris,Monte Morris,1628420,WAS,55.0,1,2,2,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630643,1610612764,Jay Huff,Jay Huff,1630643,WAS,3671.0,61,136,136,40.0,17.0,272,1.0,8.0,9.0,6.0,30.0,170.0,8.0,3.0,6.0,2.0,15.0,3.0,8.0,14.0,4.0,6.0,2.0,39.0,0.6818181818181818,0.47368421052631576,16.129032258064516,0.12,0.09433962264150944,0.09090909090909091,0.2,0.05263157894736842,0.42105263157894735,0.8421052631578947,0.5516184210526316,0.09523809523809523,0.16666666666666666,26.788888888888888,0.29411764705882354,-9.0,48.0,5.0,7.0,2.0,2.0,,1.0,1.0,2.0,,4.0,,,,1.0,6.0,10.0,4.0,3.0,,,,4.0,2.0,3.0,,2.0,2.0,6.0,,12.0,,,4.0,,3.0,,1.0,4.0,2.0,6.0,1.0,2.0,2.0,,1.0,,1.0,2.0,,3.0,3.0,7.0,10.0,,,,2.0,,2.0,6.0,,1.0,0.4444444444444444,,,0.4444444444444444,0.6,0.6666666666666666,0.631578947368421,0.6666666666666666,0.4,0.6666666666666666,0.5,,,0.3333333333333333,0.07142857142857142,0.14285714285714285,0.1,0.16666666666666666,,0.09523809523809523,,0.1111111111111111,0.3684210526315789,0.7142857142857143,0.7142857142857143,0.05263157894736842,,,0.10526315789473684,0.5,0.5,,,0.5,0.5,1.0,,,,0.4,1.0,0.2,,0.5,,0.60155,,0.13333333333333333,0.2,5.92,1.0,2.0,2.0,12.0,,2.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.0625,,0.5,1.0,,0.6666666666666666,0.5,1.0,,1.0,1.0,2.0,,,,,1.0,0.2,,,3.0,,0.5,0.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641645,1610612764,Xavier Cooks,Xavier Cooks,1641645,WAS,3285.0,55,126,124,38.0,14.0,250,,,,3.0,19.0,145.0,,,1.0,,2.0,1.0,8.0,14.0,6.0,6.0,2.0,37.0,0.7916666666666666,,11.267605633802818,0.04,0.1111111111111111,0.08333333333333333,,,,0.8888888888888888,0.6997222222222222,0.18181818181818182,0.18181818181818182,,0.30158730158730157,1.0,48.0,7.0,8.0,2.0,2.0,1.0,1.0,,,,,,,,,8.0,9.0,,4.0,,,,8.0,2.0,2.0,,,2.0,6.0,8.0,,,,,,1.0,,1.0,3.0,5.0,6.0,,3.0,3.0,,3.0,,1.0,1.0,2.0,4.0,1.0,4.0,7.0,,,,1.0,,1.0,6.0,1.0,,,,,,0.8888888888888888,1.0,0.8888888888888888,1.0,1.0,1.0,0.75,,,0.75,0.1724137931034483,0.13636363636363635,0.11538461538461539,0.15789473684210525,,0.2,0.1111111111111111,,0.8888888888888888,0.875,0.875,0.1111111111111111,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,0.7013,0.7965,,0.42105263157894735,0.3157894736842105,1.3555555555555556,4.0,4.0,4.0,8.0,4.0,3.0,,1.0,,1.0,,1.0,1.0,0.5,0.6666666666666666,1.0,0.1,0.07692307692307693,1.0,0.5714285714285714,,1.0,1.0,,,0.25,,,,1.0,1.0,,,,,0.08333333333333333,2.0,1.0,0.2857142857142857,0.2,2.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,
