EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,DeadBallTurnovers,Turnovers,Fouls,Charge Fouls,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,ShortMidRangeFGM,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChancePoints,PenaltyFG3A,PenaltyFtPoints,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,PenaltyArc3Frequency,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyArc3FGM,PenaltyFG3M,DefTwoPtRebounds,Steals,LostBallSteals,ShootingFouls,PenaltyFg3Pct,DefTwoPtReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,PenaltyArc3Accuracy,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Fg2aBlocked,ShortMidRangeAssists,BadPassSteals,BadPassOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,DefCorner3ReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGA,SecondChanceFG3A,Arc3Assists,SecondChanceArc3Frequency,OffThreePtRebounds,PenaltyTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,NonShootingPenaltyNonTakeFoulsDrawn,OffThreePtReboundPct,OffArc3ReboundPct,BlockedShortMidRange,SecondChanceFtPoints,LostBallOutOfBoundsTurnovers,Offensive Fouls Drawn,RecoveredBlocks,OffAtRimReboundPct,BlocksRecoveredPct,LostBallTurnovers,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,on,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,LongMidRangeAssists,FTDefRebounds,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Loose Ball Fouls,Offensive Fouls,BlockedLongMidRange,DefensiveGoaltends,OffensiveGoaltends,LongMidRangePctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,BlockedCorner3,Defensive 3 Seconds Violations,Charge Fouls Drawn,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Transition Take Fouls,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,Clear Path Fouls,3SecondViolations
1629021,1610612753,Moritz Wagner,Moritz Wagner,1629021,ORL,504.0,8,-13,17,17,3,3.0,2,34,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,7,29,1.0,1.0,1.0,2,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2,3,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.7,1.0,0.7,1.0,0.2,31.57894736842105,0.6,0.6666666666666666,0.6666666666666666,1.0,0.2,0.2,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.4998699999999999,0.4006,0.4979,0.2857142857142857,3.2,26.0,0.17647058823529413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629626,1610612753,Bol Bol,Bol Bol,1629626,ORL,703.0,12,-4,24,23,4,3.0,2,47,1.0,1.0,1.0,,,3.0,1.0,5.0,2.0,4.0,1.0,5.0,10,26,1.0,,,2,2.0,,5.0,1.0,,1.0,,,2,4,0.5,1.0,,0.2,0.2,0.5,,0.3888888888888889,,0.5,0.5,0.5555555555555556,42.30769230769231,0.1111111111111111,1.0,1.0,,0.3333333333333333,0.5555555555555556,0.2,0.2,,1.0,,,0.6666666666666666,0.2,0.4980333333333334,0.6921,0.46845,0.2,6.9,26.6,0.16666666666666666,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.5,0.2,0.125,0.1111111111111111,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,0.2,0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629643,1610612753,Chuma Okeke,Chuma Okeke,1629643,ORL,973.0,16,-5,33,32,11,8.0,3,65,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,5,41,,,,3,2.0,3.0,1.0,1.0,,1.0,1.0,,3,11,1.0,1.0,1.0,1.0,1.0,1.0,,1.25,1.5,1.25,1.5,0.5,8.333333333333334,0.5,1.0,1.0,1.0,,0.5,1.0,1.0,1.0,,,,1.0,1.0,0.586875,,0.49755,0.6,1.9,26.6,0.3333333333333333,,,1.0,,,,1.0,,,,,,,,,,,,,2.0,,2.0,,1.0,1.0,,,,,,,,1.0,,,0.2222222222222222,,,,,,,,,1.0,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630206,1610612753,Jay Scrubb,Jay Scrubb,1630206,ORL,1807.0,30,-16,63,61,29,17.0,7,124,2.0,3.0,,1.0,2.0,2.0,1.0,1.0,3.0,5.0,2.0,2.0,13,80,,2.0,4.0,7,2.0,3.0,1.0,1.0,2.0,3.0,2.0,1.0,7,29,0.3333333333333333,0.3333333333333333,0.5,1.0,1.0,0.6,0.5,0.8571428571428571,0.7,0.8125,0.7,0.2857142857142857,15.492957746478874,0.42857142857142855,0.6666666666666666,1.0,0.5,0.2857142857142857,0.14285714285714285,1.0,1.0,,,0.4,0.5,0.7142857142857143,1.0,0.4923571428571429,,0.48229000000000005,0.5384615384615384,3.66,24.9,0.4603174603174603,,1.0,,1.0,,,1.0,,4.0,3.0,,1.0,,1.0,,,2.0,,5.0,6.0,,6.0,,1.0,1.0,1.0,2.0,,1.0,,,,0.3333333333333333,,0.45454545454545453,0.3,,,0.2857142857142857,,0.5,1.0,,,,0.125,0.16666666666666666,,,1.0,1.0,2.0,1.0,,1.0,0.1111111111111111,0.25,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.4,0.3333333333333333,0.5,0.75,0.14285714285714285,1.0,1.0,1.0,0.2,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631216,1610612753,Caleb Houstan,Caleb Houstan,1631216,ORL,999.0,17,-6,34,32,10,8.0,4,66,,,,,,,,2.0,,,1.0,4.0,3,39,,,,3,,3.0,2.0,,,1.0,,,3,10,,,1.0,0.25,0.25,,,0.375,0.75,0.375,0.75,1.0,13.157894736842104,,,,,,0.5,,,,,,,1.0,,0.502575,0.3819,0.539175,1.0,,25.15,0.29411764705882354,,,,,,,2.0,,,,,2.0,1.0,3.0,,2.0,7.0,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,1.0,,0.16666666666666666,0.1111111111111111,,,0.25,,,,,,,,,,,1.0,,1.0,,,0.5,,,,,1.0,2.0,1.0,2.0,,,1.0,,,,,,,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629678,1610612753,Admiral Schofield,Admiral Schofield,1629678,ORL,944.0,16,-7,35,33,23,13.0,4,68,1.0,2.0,,1.0,1.0,2.0,,,1.0,4.0,1.0,2.0,7,43,,1.0,2.0,7,2.0,3.0,,,1.0,1.0,1.0,,7,23,1.0,1.0,1.0,0.5,0.5,0.25,0.5,0.4166666666666667,0.8333333333333334,0.5,0.875,0.3333333333333333,20.0,0.3333333333333333,0.5,1.0,1.0,0.3333333333333333,,,,,,0.3333333333333333,1.0,0.6666666666666666,,0.5101083333333333,,0.5707333333333333,1.0,5.25,23.35,0.6571428571428571,,,,2.0,,,1.0,2.0,,,,1.0,1.0,2.0,,1.0,5.0,,,,1.0,1.0,,,,1.0,2.0,,,,,,,,,,0.06666666666666667,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,,,,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,0.25,0.5,,,0.3333333333333333,0.5,0.5,1.0,0.3333333333333333,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.25,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203487,1610612753,Michael Carter-Williams,Michael Carter-Williams,203487,ORL,837.0,14,-12,28,27,14,12.0,4,55,1.0,1.0,,,,1.0,,,1.0,2.0,,,3,40,,,1.0,1,,,,,,,,,1,14,,,,,,0.5,,0.5,,0.5,0.25,,9.09090909090909,0.5,1.0,1.0,,0.5,,,,,,,,0.5,,0.4869,,0.4147,0.3333333333333333,4.5,,0.5,,,,1.0,,,,1.0,2.0,,,1.0,2.0,3.0,2.0,1.0,8.0,,,,,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629048,1610612753,Goga Bitadze,Goga Bitadze,1629048,ORL,862.0,14,-10,31,30,19,9.0,4,61,2.0,2.0,1.0,1.0,1.0,3.0,,,2.0,5.0,,,5,41,2.0,1.0,1.0,2,,,,,1.0,1.0,,,2,19,,,,,,0.4,1.0,0.4,1.0,0.4166666666666667,1.0,,19.444444444444446,0.4,1.0,1.0,,0.6,,,,,0.5,1.0,1.0,0.4,,0.5212,0.6044,0.6044,0.4,4.32,,0.6129032258064516,1.0,,,1.0,1.0,3.0,,,4.0,,2.0,,1.0,1.0,,,3.0,2.0,2.0,4.0,2.0,6.0,,,,2.0,2.0,,1.0,0.5,0.5,0.5,,0.2,0.4,0.36363636363636365,0.13333333333333333,0.125,0.3333333333333333,,,,,1.0,,0.16666666666666666,0.16666666666666666,0.6,,,2.0,,,,,0.3333333333333333,0.5,0.25,,,,,,2.0,,,,,0.4,,0.6666666666666666,0.5,,,,,,,,,1.0,,,1.0,,,2.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,0.5,0.5,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630284,1610612753,Kevon Harris,Kevon Harris,1630284,ORL,1184.0,20,-5,41,41,23,12.0,4,82,3.0,3.0,,3.0,3.0,,,3.0,3.0,3.0,,3.0,8,49,,3.0,3.0,8,4.0,,3.0,,1.0,3.0,2.0,,8,23,0.6666666666666666,0.6666666666666666,,,,1.0,1.0,0.5,1.0,0.5714285714285714,1.0,0.5,21.73913043478261,0.5,1.0,1.0,0.6666666666666666,,0.5,,,,,1.0,1.0,1.0,,0.5290499999999999,,0.566,1.0,2.0,26.0,0.5609756097560976,,,,2.0,,1.0,,2.0,2.0,,,1.0,,1.0,,1.0,2.0,,,,,,,2.0,,3.0,3.0,1.0,1.0,,,0.5,0.6666666666666666,,,,,,,,,,,,,0.16666666666666666,0.3333333333333333,0.125,,,,1.0,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,1.0,1.0,,,,1.0,,,,1.0,,,,,,2.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630591,1610612753,Jalen Suggs,Jalen Suggs,1630591,ORL,222.0,4,-2,9,9,9,,1,18,,,,,,1.0,1.0,3.0,,1.0,1.0,3.0,3,12,,,1.0,3,,3.0,2.0,1.0,,,,,3,9,,,1.0,0.3333333333333333,0.5,,,0.375,0.375,0.375,0.375,0.75,40.0,,,,,0.25,0.75,0.3333333333333333,0.3333333333333333,1.0,,,,0.75,0.5,0.44495,0.42675,0.44495,1.0,12.5,31.5,1.0,,,3.0,,,3.0,3.0,,,,,1.0,,1.0,,1.0,2.0,,,,,,,,,,,,,,1.5,1.5,,,,,,,,,,,,,0.75,,,1.0,1.0,1.0,,,,,0.3333333333333333,,,,0.3333333333333333,,,,,1.0,,,,,1.0,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
