EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,FtPoints,SecondChanceFtPoints,PenaltyFtPoints,OffTwoPtRebounds,FTDefRebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefArc3ReboundPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,LongMidRangeFGM,PenaltyArc3FGA,PenaltyFG3A,PtsAssisted3s,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,BadPassTurnovers,NonShootingPenaltyNonTakeFouls,Assisted3sPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Arc3PctAssisted,PenaltyArc3Frequency,Corner3FGM,Corner3FGA,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,Corner3Assists,SelfOReb,Steals,BadPassSteals,DefAtRimReboundPct,SelfORebPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyArc3FGM,PenaltyFG3M,LostBallSteals,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,Offensive Fouls Drawn,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyFg3Pct,BlocksRecoveredPct,PenaltyArc3Accuracy,Fg2aBlocked,Travels,FG2APctBlocked,ShortMidRangePctBlocked,OffCorner3ReboundPct,SecondChanceAtRimPctAssisted,Loose Ball Fouls,Transition Take Fouls Drawn,Charge Fouls,2pt And 1 Free Throw Trips,BlockedAtRim,AtRimPctBlocked,on,SecondChanceCorner3FGA,PenaltyCorner3FGM,SecondChanceArc3FGM,SecondChanceFG3M,HeaveAttempts,LongMidRangeAssists,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,Charge Fouls Drawn,DefensiveGoaltends,OffensiveGoaltends,Defensive 3 Seconds Violations,SecondChanceFg3Pct,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Accuracy,SecondChanceCorner3FGM,StepOutOfBoundsTurnovers,Transition Take Fouls,Blocked3s,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Fg3aBlocked,BlockedCorner3,FG3APctBlocked,Corner3PctBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,LongMidRangePctBlocked,ThreePtShootingFoulsDrawnPct,Clear Path Fouls,BlockedLongMidRange,Arc3PctBlocked,3pt And 1 Free Throw Trips,3SecondViolations
1628963,1610612765,Marvin Bagley III,Marvin Bagley III,1628963,DET,394.0,7,3,14,13,3,8.0,4.0,27,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,7.0,12.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,3,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.1666666666666667,1.0,1.0,1.1666666666666667,1.0,1.0,0.3333333333333333,16.666666666666668,1.0,0.5,0.5,0.14285714285714285,0.5,0.1111111111111111,0.14285714285714285,0.5,1.0,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6342166666666667,0.6612,0.2857142857142857,0.2857142857142857,0.85,24.4,0.21428571428571427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630164,1610612765,James Wiseman,James Wiseman,1630164,DET,1251.0,21,-6,45,42,20,14.0,9.0,87,4.0,4.0,2.0,2.0,2.0,2.0,,1.0,7.0,14.0,,1.0,16.0,48.0,3.0,5.0,8.0,4.0,7.0,9.0,8.0,6.0,,4.0,1.0,,1.0,,4.0,1.0,6.0,4.0,10.0,9.0,20,0.5714285714285714,0.8,,,0.5,0.6,0.5714285714285714,0.4666666666666667,0.6,0.5714285714285714,0.47058823529411764,0.5714285714285714,0.5625,0.06666666666666667,32.72727272727273,,0.2,0.36363636363636365,0.09090909090909091,0.3125,0.14814814814814814,0.1111111111111111,0.25,0.5,0.26666666666666666,1.0,1.0,0.5,0.06666666666666667,,,0.4,1.0,0.2857142857142857,1.0,0.3333333333333333,,0.4983666666666667,0.4800714285714286,0.5,0.5625,7.1499999999999995,25.5,0.4444444444444444,3.0,8.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,0.5,0.1875,0.3333333333333333,0.1111111111111111,0.25,0.3333333333333333,0.5333333333333333,0.375,0.375,0.6666666666666666,0.13333333333333333,0.5015666666666666,0.0625,0.06666666666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631093,1610612765,Jaden Ivey,Jaden Ivey,1631093,DET,1212.0,20,2,40,40,5,17.0,6.0,80,2.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,7.0,1.0,5.0,14.0,48.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,,2.0,5.0,1.0,1.0,,,1.0,2.0,1.0,3.0,2.0,5,0.3333333333333333,0.5,0.2,0.2,0.42857142857142855,1.0,1.0,0.375,1.0,0.5,0.4375,1.0,0.5,0.4166666666666667,39.130434782608695,,0.16666666666666666,,0.08333333333333333,0.07142857142857142,0.05,0.1111111111111111,,,0.25,0.6666666666666666,0.6666666666666666,0.5,0.4166666666666667,0.2,0.2,1.0,1.0,0.5,1.0,0.6666666666666666,0.2,0.5004791666666667,0.5437000000000001,0.14285714285714285,0.14285714285714285,10.085714285714285,26.96,0.125,,1.0,3.0,5.0,,,,1.0,2.0,,2.0,,2.0,3.0,5.0,,8.0,4.0,,,1.0,1.0,,,,,,0.08333333333333333,,,,0.25,,0.25,0.36363636363636365,1.0,1.0,1.0,3.0,4.0,1.0,5.0,1.0,2.0,2.0,11.0,2.0,1.0,1.0,0.5,0.3333333333333333,0.3333333333333333,1.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631205,1610612765,Buddy Boeheim,Buddy Boeheim,1631205,DET,4797.0,80,17,159,159,43,61.0,23.0,318,,,,,,,1.0,14.0,1.0,2.0,4.0,22.0,16.0,165.0,,,2.0,1.0,2.0,2.0,,2.0,,,14.0,1.0,,,2.0,1.0,3.0,2.0,5.0,2.0,43,,,0.18181818181818182,0.18181818181818182,0.5,,0.5,0.2916666666666667,,0.16666666666666666,0.32,0.3333333333333333,0.16666666666666666,0.9166666666666666,13.513513513513512,,0.03571428571428571,0.043478260869565216,,0.04054054054054054,0.025,,,,,,,,0.5833333333333334,0.07142857142857142,0.07142857142857142,,,,,0.9166666666666666,0.07142857142857142,0.5274437500000001,0.48527499999999996,0.125,0.125,10.05,25.35909090909091,0.27044025157232704,1.0,1.0,1.0,2.0,2.0,,2.0,,,,,,2.0,6.0,1.0,,2.0,1.0,,,,,0.05128205128205128,,0.047619047619047616,0.1,0.06060606060606061,0.041666666666666664,1.0,1.0,,0.041666666666666664,0.5181,0.04,0.3333333333333333,,3.0,4.0,12.0,,3.0,3.0,1.0,,,9.0,,1.0,1.0,,,,1.0,0.5,3.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.25,0.05263157894736842,0.3333333333333333,0.375,0.375,1.0,1.0,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202709,1610612765,Cory Joseph,Cory Joseph,202709,DET,4178.0,70,12,136,136,26,41.0,22.0,272,2.0,4.0,,,,1.0,4.0,7.0,7.0,14.0,5.0,8.0,34.0,142.0,1.0,2.0,2.0,,2.0,3.0,4.0,10.0,3.0,,7.0,4.0,,,3.0,5.0,8.0,,8.0,3.0,26,0.2857142857142857,0.2857142857142857,0.625,0.625,0.5,0.5,,0.6590909090909091,0.3333333333333333,0.3,0.68,0.3333333333333333,0.3,0.36363636363636365,18.633540372670808,,0.18518518518518517,0.075,,0.11940298507462686,,,0.23529411764705882,0.15384615384615385,0.18181818181818182,0.5,0.5,0.5,0.3181818181818182,0.5714285714285714,0.5714285714285714,,,0.2,,0.5454545454545454,0.5714285714285714,0.4619136363636363,0.45089000000000007,0.058823529411764705,0.08823529411764706,9.15,25.700000000000003,0.19117647058823528,3.0,6.0,4.0,5.0,,,,,5.0,2.0,6.0,2.0,,4.0,8.0,1.0,5.0,2.0,1.0,,0.8333333333333334,,,,,,0.037037037037037035,0.2727272727272727,0.5,0.5,0.3333333333333333,0.18181818181818182,0.5685,0.08333333333333333,0.125,2.0,3.0,3.0,12.0,5.0,7.0,12.0,5.0,5.0,,31.0,3.0,1.0,0.8,,0.5,0.5,0.75,0.6,1.0,1.0,,1.0,1.0,2.0,,4.0,3.0,0.25,,0.045454545454545456,1.0,1.0,1.0,0.3333333333333333,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.3333333333333333,0.5,0.3333333333333333,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630165,1610612765,Killian Hayes,Killian Hayes,1630165,DET,1975.0,33,-13,67,68,32,32.0,7.0,135,1.0,1.0,,,1.0,1.0,,,5.0,11.0,,,14.0,85.0,,,,2.0,5.0,8.0,,10.0,,,,,,,2.0,,2.0,,2.0,8.0,32,,,,,0.45454545454545453,,0.4,0.45454545454545453,,0.4,0.5384615384615384,,0.5714285714285714,,24.0,,,0.1111111111111111,,0.08,,,,0.3333333333333333,0.09090909090909091,1.0,1.0,,,,,,,0.2,1.0,0.09090909090909091,,0.4332727272727272,0.46168,,0.5714285714285714,11.490909090909092,,0.47761194029850745,2.0,7.0,3.0,4.0,,4.0,,,3.0,2.0,5.0,4.0,1.0,1.0,3.0,,4.0,,2.0,1.0,0.6,,,,,,,0.6363636363636364,0.2857142857142857,0.4,,0.2727272727272727,,,,2.0,,,,7.0,2.0,9.0,1.0,5.0,2.0,20.0,1.0,,,,0.6666666666666666,0.6666666666666666,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,2.0,1.0,0.18181818181818182,0.2857142857142857,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630587,1610612765,Isaiah Livers,Isaiah Livers,1630587,DET,611.0,10,5,18,19,2,5.0,4.0,37,1.0,1.0,1.0,1.0,,,1.0,4.0,2.0,3.0,1.0,4.0,7.0,14.0,1.0,2.0,2.0,,1.0,3.0,2.0,2.0,3.0,,4.0,1.0,1.0,,3.0,,3.0,1.0,4.0,3.0,2,0.5,0.5,0.25,0.25,0.6666666666666666,0.5,,0.5,0.5,0.75,0.5,0.5,0.75,0.5714285714285714,31.818181818181817,,,0.5,0.1111111111111111,0.3,0.1,,,,0.14285714285714285,1.0,1.0,1.0,0.5714285714285714,0.25,0.25,0.5,1.0,,,0.7142857142857143,0.25,0.45545,0.25685,0.2857142857142857,0.42857142857142855,6.633333333333334,27.825,0.1111111111111111,1.0,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,0.75,0.2857142857142857,0.5,0.5,,,0.7435,,,,1.0,1.0,,,1.0,1.0,,,,3.0,,,,,,,,0.5,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,0.5,1.0,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630647,1610612765,Eugene Omoruyi,Eugene Omoruyi,1630647,DET,1465.0,24,13,48,50,15,23.0,6.0,98,4.0,5.0,1.0,1.0,2.0,2.0,,2.0,4.0,7.0,,5.0,12.0,41.0,1.0,1.0,4.0,2.0,2.0,4.0,6.0,2.0,,2.0,2.0,,1.0,,,,,1.0,1.0,4.0,15,0.75,1.0,,,0.5714285714285714,1.0,1.0,0.3333333333333333,1.0,0.6666666666666666,0.42857142857142855,1.0,0.6666666666666666,0.4166666666666667,27.777777777777775,,,,0.06666666666666667,,0.043478260869565216,0.1111111111111111,,,0.4166666666666667,0.8,0.8,0.75,0.16666666666666666,,,1.0,1.0,0.6666666666666666,1.0,0.8333333333333334,,0.590225,0.6115333333333334,0.3333333333333333,0.3333333333333333,3.7571428571428567,24.22,0.3125,,2.0,,4.0,2.0,,,,1.0,,1.0,,2.0,4.0,6.0,1.0,4.0,2.0,,,1.0,,,,,,,0.16666666666666666,,,,,,0.14285714285714285,0.2222222222222222,,1.0,1.0,,,,,,,,,1.0,2.0,,,,,,0.3333333333333333,,3.0,,,,,,1.0,1.0,,,0.25,,,,,,,,,,,1.0,,,,,,,,2.0,,0.2857142857142857,1.0,,,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628977,1610612765,Hamidou Diallo,Hamidou Diallo,1628977,DET,57.0,1,2,3,3,3,1.0,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630296,1610612765,Braxton Key,Braxton Key,1630296,DET,57.0,1,2,3,3,3,1.0,,6,,,,,,,,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,,,2.0,3,,,,,,,,,,,1.0,,1.0,,33.333333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,2.0,,2.0,,,,,,,,,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
