EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,ShortMidRangeFGA,Arc3FGM,Arc3FGA,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,AtRimFrequency,ShortMidRangeFrequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGM,SecondChanceAtRimFGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,SecondChanceFG2M,SecondChanceFG3A,SecondChancePoints,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsPutbacks,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,LostBallTurnovers,Turnovers,ShootingFouls,Fouls,PenaltyPointsExcludingTakeFouls,PenaltyFg3Pct,Fg2Pct,SecondChanceFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefArc3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,PenaltyAtRimFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyFG2A,PtsAssisted2s,Fg2aBlocked,Steals,BadPassSteals,LostBallSteals,BadPassTurnovers,Assisted2sPct,NonPutbacksAssisted2sPct,FG2APctBlocked,AtRimPctBlocked,DefCorner3ReboundPct,AtRimPctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AssistPoints,OffThreePtRebounds,SecondChanceTurnovers,OffThreePtReboundPct,OffArc3ReboundPct,ShortMidRangeFGM,FtPoints,PenaltyFG2M,PenaltyFtPoints,TwoPtAssists,AtRimAssists,SelfOReb,BadPassOutOfBoundsTurnovers,DeadBallTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedShortMidRange,Blocks,PenaltyFg2Pct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyAtRimFGM,SecondChanceFtPoints,DefTwoPtRebounds,LostBallOutOfBoundsTurnovers,PenaltyTurnovers,Offensive Fouls Drawn,ShortMidRangePctBlocked,DefTwoPtReboundPct,OffAtRimReboundPct,DefShortMidRangeReboundPct,ShortMidRangePctAssisted,PenaltyAtRimAccuracy,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,PtsUnassisted3s,BlockedAtRim,SecondChanceFg3Pct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,ShortMidRangeAssists,LongMidRangeFGA,Blocked3s,BlockedArc3,BlockedLongMidRange,RecoveredBlocks,BlocksRecoveredPct,LongMidRangeFrequency,on,LongMidRangeFGM,SecondChanceArc3FGM,HeaveAttempts,LongMidRangeAssists,FTDefRebounds,StepOutOfBoundsTurnovers,Travels,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,DefensiveGoaltends,OffensiveGoaltends,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,LongMidRangePctBlocked,DefFTReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,FTOffRebounds,OffFTReboundPct,SecondChanceCorner3PctAssisted,BlockedCorner3,Defensive 3 Seconds Violations,Charge Fouls Drawn,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Fg3aBlocked,Transition Take Fouls,FG3APctBlocked,Arc3PctBlocked,Corner3PctBlocked,Clear Path Fouls,3SecondViolations
1629021,1610612753,Moritz Wagner,Moritz Wagner,1629021,ORL,132.0,2,-6,3,4,1.0,1,1,7,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,9,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.3333333333333333,75.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.42818333333333336,0.4006,4.25,26.0,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629643,1610612753,Chuma Okeke,Chuma Okeke,1629643,ORL,889.0,15,-12,29,29,8.0,11,7,58,1.0,1.0,,1.0,3.0,1.0,1.0,3.0,5.0,39,1.0,3.0,3.0,1.0,8.0,1.0,0.3333333333333333,0.3333333333333333,0.625,0.625,0.75,13.88888888888889,0.25,,0.75,0.3333333333333333,0.3333333333333333,1.0,0.5,1.0,0.3333333333333333,0.54665,0.6374,,25.600000000000005,0.27586206896551724,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.5,1.5,0.5,1.5,1.0,0.125,0.2857142857142857,0.2222222222222222,0.058823529411764705,0.2,0.3333333333333333,1.0,1.0,1.0,0.5,1.0,1.0,0.49755,0.4,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630206,1610612753,Jay Scrubb,Jay Scrubb,1630206,ORL,837.0,14,-12,28,27,14.0,12,4,55,2.0,,,,,2.0,1.0,1.0,5.0,40,,3.0,,,14.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,0.3333333333333333,12.121212121212121,0.6666666666666666,,,,,,,1.0,,0.54455,,2.6,23.1,0.5,1.0,,,,,1.0,,,,1.0,1.0,3.0,,,,1.0,1.0,,1.0,1.0,,1.0,,,3.0,1.0,0.5,,,0.75,,0.75,1.0,,0.25,0.1111111111111111,,,,0.5,1.0,,,,,0.547025,,0.6,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.3333333333333333,1.0,1.0,1.0,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631216,1610612753,Caleb Houstan,Caleb Houstan,1631216,ORL,1012.0,17,-13,33,32,8.0,15,6,65,,,,,3.0,,,3.0,,41,,,3.0,,8.0,,,,,,1.0,10.256410256410255,,,1.0,,,,,1.0,,0.48905000000000004,0.3819,,25.400000000000002,0.24242424242424243,,,1.0,,1.0,,,1.0,,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,0.058823529411764705,,,,,,1.0,1.0,,0.5442,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,1.0,6.0,1.0,1.0,0.1111111111111111,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203487,1610612753,Michael Carter-Williams,Michael Carter-Williams,203487,ORL,1675.0,28,-16,56,54,18.0,24,11,110,3.0,1.0,4.0,,,7.0,,1.0,9.0,70,1.0,,,,18.0,,,,0.375,0.45,0.125,16.176470588235293,0.375,0.5,,,,,1.0,0.5,,0.46573125000000004,0.3462,6.428571428571429,23.4,0.32142857142857145,2.0,,,,,3.0,,,,,,5.0,6.0,,1.0,4.0,4.0,1.0,5.0,,,1.0,1.0,1.0,5.0,,0.42857142857142855,,,0.5,,0.625,,0.0625,0.2857142857142857,0.19047619047619047,0.034482758620689655,0.09090909090909091,0.3,0.6666666666666666,1.0,,,,,0.39844999999999997,,0.5555555555555556,,,1.0,,,2.0,,1.0,,,,,,,0.14285714285714285,0.3333333333333333,0.25,,0.125,,,,,,,2.0,4.0,,2.0,10.0,,,,,1.0,3.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,0.5,0.25,0.25,0.25,0.2,0.2222222222222222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629048,1610612753,Goga Bitadze,Goga Bitadze,1629048,ORL,786.0,13,-4,27,25,10.0,13,4,52,2.0,1.0,4.0,,,6.0,,,7.0,31,2.0,,,,10.0,,,,0.5,0.5,,28.125,0.3333333333333333,0.6666666666666666,,,,,0.5,0.3333333333333333,,0.5013166666666666,0.6044,4.45,,0.37037037037037035,2.0,1.0,,,,3.0,1.0,,3.0,,,2.0,4.0,2.0,3.0,3.0,4.0,3.0,7.0,1.0,,2.0,,,2.0,,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.375,0.42857142857142855,0.3333333333333333,0.25,0.3333333333333333,0.5,1.0,1.0,1.0,,,,0.6044,0.42857142857142855,0.2857142857142857,1.0,,,,,1.0,2.0,2.0,,,,1.0,0.3333333333333333,0.5,0.3333333333333333,,0.3333333333333333,,,,,,1.0,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,0.25,0.5,0.14285714285714285,0.14285714285714285,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.2,0.5,0.25,1.0,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629678,1610612753,Admiral Schofield,Admiral Schofield,1629678,ORL,1214.0,20,-13,42,40,13.0,18,8,82,2.0,,1.0,,1.0,3.0,2.0,4.0,8.0,51,,3.0,1.0,,13.0,0.5,0.5,0.5,0.5714285714285714,0.5714285714285714,0.5714285714285714,15.686274509803921,0.2857142857142857,0.14285714285714285,0.14285714285714285,,,,,0.8571428571428571,,0.5350428571428572,,4.133333333333334,23.674999999999997,0.30952380952380953,1.0,,,,,1.0,,1.0,3.0,1.0,1.0,5.0,,,,,,3.0,3.0,,,1.0,3.0,3.0,5.0,1.0,0.3333333333333333,,1.5,1.25,1.5,1.25,,,,,0.13043478260869565,,,0.5,1.0,,,,,0.6525,0.375,0.625,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,,,,,1.0,1.0,0.3333333333333333,0.5,,1.0,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5,1.0,1.0,2.0,1.0,,5.0,3.0,,0.2727272727272727,0.3333333333333333,,,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630284,1610612753,Kevon Harris,Kevon Harris,1630284,ORL,1063.0,18,-6,36,35,14.0,17,6,71,3.0,,,,2.0,3.0,1.0,4.0,12.0,47,,3.0,2.0,,14.0,1.0,0.25,0.25,0.6428571428571429,0.6666666666666666,0.5714285714285714,27.906976744186046,0.42857142857142855,,0.2857142857142857,,,,,1.0,,0.5309357142857143,,2.233333333333333,24.6,0.3888888888888889,3.0,,,,,3.0,,,,,,6.0,4.0,,,,,,,1.0,1.0,3.0,1.0,2.0,6.0,,1.0,,,1.0,,1.0,0.3333333333333333,,,,,,,1.0,1.0,,,,,0.5176,,0.5,2.0,1.0,2.0,,,2.0,2.0,,1.0,1.0,,,0.3333333333333333,0.3333333333333333,,,,0.3333333333333333,0.2857142857142857,0.5,0.5,1.0,1.0,,,,1.0,,,2.0,,,,,,3.0,2.0,2.0,1.0,1.0,,2.0,2.0,3.0,4.0,2.0,1.0,,1.0,1.0,,,,0.2222222222222222,0.4,2.0,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630175,1610612753,Cole Anthony,Cole Anthony,1630175,ORL,146.0,2,4,5,4,,4,1,9,,,1.0,,,1.0,,,,2,,,,,,,,,,,,16.666666666666668,,1.0,,,,,,,,0.4259,,12.5,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630532,1610612753,Franz Wagner,Franz Wagner,1630532,ORL,146.0,2,4,5,4,,4,1,9,1.0,,,,,1.0,,,4.0,2,,,,,,,,,1.0,1.0,,33.333333333333336,1.0,,,,,,,1.0,,0.4904,,3.2,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,2.0,,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,1.0,2.0,1.0,,,,,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
