EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,SecondChanceFG3A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyCorner3FGA,PenaltyFG2A,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,Steals,BadPassSteals,LostBallSteals,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,SecondChanceTurnovers,ShootingFouls,Fouls,Loose Ball Fouls,NonShootingPenaltyNonTakeFouls,FG2APctBlocked,ShortMidRangePctBlocked,OffFTReboundPct,OffThreePtReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,PenaltyCorner3Frequency,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PtsAssisted2s,PtsPutbacks,Offensive Fouls Drawn,2pt And 1 Free Throw Trips,Blocked2s,BlockedAtRim,Blocks,DefensiveGoaltends,Assisted2sPct,NonPutbacksAssisted2sPct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangePctAssisted,SecondChancePointsPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,FtPoints,StepOutOfBoundsTurnovers,Technical Free Throw Trips,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFGM,PenaltyAtRimFGA,PenaltyFtPoints,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceFG3M,Transition Take Fouls Drawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,RecoveredBlocks,SecondChanceFg3Pct,AtRimPctBlocked,BlocksRecoveredPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonShootingPenaltyNonTakeFoulsDrawn,Transition Take Fouls,OffensiveGoaltends,PtsUnassisted3s,Travels,on,Corner3FGM,PenaltyCorner3FGM,SecondChanceFtPoints,HeaveAttempts,Corner3Assists,LongMidRangeAssists,FTDefRebounds,LostBallOutOfBoundsTurnovers,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,ThreePtShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,DefFTReboundPct,OffAtRimReboundPct,OffCorner3ReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimPctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,HeaveMakes,Fg3aBlocked,Charge Fouls,Defensive 3 Seconds Violations,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,LongMidRangePctAssisted,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,3pt And 1 Free Throw Trips,LongMidRangePctBlocked,BlockedCorner3,Clear Path Fouls,3SecondViolations
1628398,1610612764,Kyle Kuzma,Kyle Kuzma,1628398,WAS,989.0,16,-6,34,33,9,10.0,6.0,67,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,7.0,2.0,6.0,10.0,38.0,2.0,1.0,1.0,3.0,4.0,6.0,5.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,3.0,9,1.0,0.3333333333333333,1.0,0.3333333333333333,0.2857142857142857,0.38461538461538464,1.5,0.3333333333333333,0.75,0.46153846153846156,40.476190476190474,1.0,0.1111111111111111,0.08333333333333333,0.5,0.23076923076923078,0.05555555555555555,0.14285714285714285,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.15384615384615385,0.5,0.5,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.15384615384615385,0.07692307692307693,0.38461538461538464,0.4,0.4,1.0,0.5,0.5,1.0,1.0,0.6153846153846154,0.4,0.47091666666666665,0.521325,0.52815,0.13333333333333333,0.2222222222222222,0.3,8.728571428571428,29.03333333333333,0.2647058823529412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629653,1610612764,Devon Dotson,Devon Dotson,1629653,WAS,3186.0,53,-3,105,106,57,42.0,16.0,211,,,,4.0,2.0,3.0,,1.0,1.0,,,,,6.0,1.0,4.0,3.0,115.0,,,2.0,,,3.0,1.0,1.0,2.0,1.0,3.0,4.0,6.0,10.0,,1.0,,3.0,1.0,1.0,,,,57,1.0,0.25,,0.25,,0.15,,0.15,,0.4,10.655737704918034,0.3333333333333333,0.10714285714285714,0.06451612903225806,0.05555555555555555,0.08695652173913043,0.09803921568627451,,0.2,,,,,,0.4,,,0.2,0.3,0.1,1.0,1.0,1.0,,,,,0.4,1.0,0.43750999999999995,,0.4409083333333333,,,,11.433333333333332,24.199999999999996,0.5428571428571428,2.0,4.0,2.0,4.0,4.0,8.0,4.0,3.0,1.0,20.0,3.0,1.0,5.0,2.0,3.0,2.0,1.0,2.0,1.0,3.0,9.0,1.0,1.0,0.3333333333333333,0.5,0.25,0.15,0.18181818181818182,0.21428571428571427,0.1111111111111111,0.07142857142857142,0.08333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629655,1610612764,Daniel Gafford,Daniel Gafford,1629655,WAS,1494.0,25,2,49,51,21,25.0,11.0,100,,,4.0,4.0,,,,,,,,,4.0,4.0,,,8.0,49.0,,,,4.0,2.0,,,,1.0,,6.0,6.0,2.0,8.0,,,,1.0,,3.0,1.0,1.0,4.0,21,,,,,1.0,1.0,1.0,1.0,1.0,,8.19672131147541,,0.3333333333333333,0.05,,0.24,0.07142857142857142,0.09090909090909091,0.3333333333333333,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,0.41147500000000004,0.4366,0.41059999999999997,0.25,0.25,0.5,6.3500000000000005,,0.42857142857142855,,2.0,,,,,,,,,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,0.125,,0.16666666666666666,0.2,0.4,,,1.0,1.0,2.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,1.0,1.0,1.0,1.0,0.75,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630166,1610612764,Deni Avdija,Deni Avdija,1630166,WAS,697.0,12,-8,22,23,12,5.0,3.0,45,,,,1.0,,,,2.0,4.0,,,2.0,,1.0,2.0,4.0,6.0,28.0,,,2.0,,,6.0,4.0,2.0,,,,,,,,,,,,,,,,12,1.0,0.5,,0.5,,0.6,,0.6,,0.8,20.0,,,,,,,,,,,,,,0.2,,,,,0.8,0.5,0.5,1.0,,,1.0,,0.8,0.5,0.50889,,0.49019999999999997,,,,6.8,27.525,0.5454545454545454,,,1.0,,1.0,1.0,1.0,,,3.0,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630557,1610612764,Corey Kispert,Corey Kispert,1630557,WAS,1323.0,22,-18,45,45,19,4.0,8.0,90,1.0,1.0,,3.0,1.0,1.0,,1.0,5.0,,1.0,2.0,1.0,5.0,1.0,6.0,6.0,60.0,,1.0,3.0,3.0,2.0,3.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,1.0,,,1.0,1.0,1.0,1.0,,3.0,19,1.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.2,0.22727272727272727,0.375,0.22727272727272727,0.375,0.5454545454545454,22.22222222222222,,0.09090909090909091,0.14285714285714285,0.14285714285714285,0.1111111111111111,0.07692307692307693,0.18181818181818182,,,0.14285714285714285,0.09090909090909091,1.0,1.0,0.2727272727272727,,,0.09090909090909091,0.09090909090909091,0.45454545454545453,0.2,0.2,1.0,,,0.5,0.5,0.6363636363636364,0.2,0.48360909090909093,0.38855,0.526275,,,0.5,8.879999999999999,26.95,0.4222222222222222,1.0,1.0,2.0,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,0.4,0.6666666666666666,,,,,,0.25,0.25,0.25,1.0,2.0,2.0,,,2.0,,,,,,,,,0.5,,0.5,0.5,,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630264,1610612764,Anthony Gill,Anthony Gill,1630264,WAS,1980.0,33,15,65,67,30,20.0,9.0,132,2.0,2.0,2.0,2.0,,,,,,,,,4.0,4.0,,,13.0,58.0,,,,5.0,4.0,,,,,3.0,2.0,5.0,,5.0,,,,,,5.0,7.0,4.0,5.0,30,,,,,1.0,1.0,1.0,0.9285714285714286,0.8333333333333334,,9.589041095890412,,0.125,,0.21428571428571427,0.16666666666666666,,,,0.4,,0.5,1.0,1.0,0.5,1.0,1.0,,,,,,,,,,,0.5,,0.55855,,0.6436999999999999,0.5714285714285714,0.5714285714285714,0.38461538461538464,4.15,,0.46153846153846156,,2.0,,,,,,,,,,,,,,,,,,2.0,3.0,,,,,,,,,,0.2857142857142857,0.1111111111111111,,,,,2.0,4.0,,1.0,1.0,,,,,0.5,0.5,,1.0,,,,,,,5.0,,,,,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630692,1610612764,Jordan Goodwin,Jordan Goodwin,1630692,WAS,1503.0,25,21,49,49,30,31.0,7.0,98,3.0,5.0,2.0,3.0,2.0,,,2.0,3.0,1.0,1.0,2.0,6.0,10.0,2.0,3.0,21.0,40.0,1.0,1.0,2.0,14.0,6.0,6.0,3.0,2.0,,1.0,,1.0,,1.0,,,,,,3.0,4.0,1.0,14.0,30,1.0,0.6666666666666666,0.5,0.6666666666666666,0.6,0.6923076923076923,0.8125,0.7,0.7777777777777778,0.23076923076923078,26.785714285714285,,,,0.125,0.041666666666666664,,,,,,0.38461538461538464,0.6,0.75,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.15384615384615385,,0.23076923076923078,0.6666666666666666,0.6666666666666666,1.0,,0.25,0.25,0.5,0.6153846153846154,0.6666666666666666,0.4804576923076923,0.504375,0.438425,0.07142857142857142,0.09090909090909091,0.6666666666666666,6.909999999999999,25.866666666666664,0.6122448979591837,,6.0,1.0,3.0,,3.0,,3.0,,6.0,,,2.0,1.0,1.0,,,,,1.0,1.0,,,0.1,,,,,,,,0.16666666666666666,,3.0,3.0,9.0,5.0,6.0,,,,1.0,1.0,2.0,,0.5,0.5,1.0,0.8333333333333334,1.125,1.125,0.5,0.42857142857142855,1.0,1.0,3.0,,,0.25,1.0,2.0,2.0,1.0,0.6666666666666666,0.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.5,0.5,0.5,1.0,1.0,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203115,1610612764,Will Barton,Will Barton,203115,WAS,1481.0,25,12,50,48,28,17.0,9.0,98,,,1.0,3.0,1.0,,,,3.0,1.0,,3.0,1.0,4.0,,3.0,6.0,53.0,1.0,,3.0,2.0,2.0,,3.0,,,2.0,,2.0,,2.0,,,,1.0,1.0,2.0,5.0,1.0,2.0,28,,,,,0.25,0.14285714285714285,,0.3,0.16666666666666666,0.42857142857142855,16.666666666666668,,,,0.6666666666666666,0.10526315789473684,,,,1.0,,,,,0.42857142857142855,0.3333333333333333,1.0,0.14285714285714285,,0.42857142857142855,,,,,1.0,0.75,,0.42857142857142855,,0.4445571428571428,0.5214,0.4766,0.125,0.2,0.3333333333333333,10.45,26.366666666666664,0.56,,1.0,2.0,3.0,1.0,4.0,1.0,1.0,2.0,9.0,,,1.0,,1.0,1.0,,1.0,,2.0,2.0,,,0.5,0.6666666666666666,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,2.0,,,,,,,,2.0,,,,,,,,,,,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201959,1610612764,Taj Gibson,Taj Gibson,201959,WAS,470.0,8,6,16,14,10,9.0,2.0,30,1.0,1.0,1.0,2.0,,,,,,,,,2.0,3.0,,,6.0,17.0,,,,,2.0,,,,,,,,,,,,,,,1.0,2.0,1.0,,10,,,,,0.6666666666666666,0.6666666666666666,,0.75,,,22.22222222222222,,,,,,,,,,,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5,0.5,,,,,,,,,,,0.3333333333333333,,0.42556666666666665,,,0.25,0.25,,5.733333333333333,,0.625,,,,,,,,,,,,,2.0,1.0,1.0,,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,2.0,,,,,,,,0.5,0.5,,,,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204001,1610612764,Kristaps Porzingis,Kristaps Porzingis,204001,WAS,1120.0,19,-16,37,38,27,11.0,3.0,75,1.0,1.0,1.0,2.0,2.0,,,1.0,2.0,,,1.0,3.0,5.0,1.0,2.0,13.0,51.0,,,1.0,10.0,4.0,3.0,2.0,1.0,,2.0,4.0,6.0,,6.0,,3.0,1.0,4.0,3.0,3.0,4.0,,10.0,27,1.0,0.5,,0.5,0.6,0.6428571428571429,0.6,0.7222222222222222,0.7142857142857143,0.2857142857142857,32.5,0.75,0.5714285714285714,,0.2857142857142857,0.42857142857142855,,,,,,0.14285714285714285,1.0,1.0,0.2857142857142857,0.5,0.5,0.2857142857142857,,0.2857142857142857,0.5,0.5,1.0,,,0.2,,0.42857142857142855,0.5,0.45907142857142863,,0.45388,,,0.7692307692307693,11.180000000000001,27.65,0.7297297297297297,,4.0,,,3.0,3.0,3.0,,,9.0,,,1.0,1.0,,,2.0,1.0,2.0,,1.0,,,,,,,,,0.3333333333333333,1.0,0.3333333333333333,,,,,3.0,2.0,,,,,,,,0.3333333333333333,0.3333333333333333,,0.75,,,,,,,4.0,,,,,1.0,1.0,4.0,1.0,0.2,1.0,1.0,,,,2.0,,,,,,,0.5,0.5,,,2.0,1.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
