EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedShortMidRange,Blocks,RecoveredBlocks,3SecondViolations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Corner3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,PtsUnassisted3s,Charge Fouls Drawn,Offensive Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedAtRim,BlockedCorner3,BlockedLongMidRange,NonShootingPenaltyNonTakeFouls,Arc3PctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,DefensiveGoaltends,Transition Take Fouls,Defensive 3 Seconds Violations,HeaveAttempts,Transition Take Fouls Drawn,LongMidRangePctBlocked,on,OffensiveGoaltends,HeaveMakes
1626171,1610612749,Bobby Portis,Bobby Portis,1626171,MIL,33308.0,555,-27,1145,1151,328,239,137,2296,39.0,61.0,13.0,26.0,13.0,20.0,47.0,96.0,16.0,33.0,6.0,29.0,6.0,1.0,12.0,18.0,44.0,2.0,4.0,2.0,12.0,102.0,190.0,24.0,73.0,46.0,322,1355,17.0,41.0,2.0,10.0,4.0,44.0,29.0,56.0,3.0,24.0,16.0,83.0,122.0,82.0,72.0,22.0,44.0,18.0,12.0,1.0,9.0,15.0,24.0,13.0,2.0,4.0,2.0,3.0,63.0,20.0,26.0,4.0,56.0,68.0,19.0,143.0,50.0,193,10.0,6.0,5.0,1.0,13.0,1.0,6.0,12.0,2.0,7.0,2.0,1.0,25,5.0,6.0,17.0,30.0,1.0,2.0,3.0,39.0,3.0,56.0,2.0,24.0,5.0,5.0,1.0,1.0,5.0,6.0,2.0,1.0,81.0,325,4.0,0.5980392156862745,0.6703296703296703,1.0,0.3287671232876712,0.2,0.125,0.3287671232876712,0.5368421052631579,0.4146341463414634,0.5178571428571429,0.5247148288973384,0.39215686274509803,0.41875,0.5551724137931034,0.41509433962264153,0.46111111111111114,0.27756653992395436,0.0136986301369863,0.06315789473684211,0.09836065573770492,0.0625,0.034482758620689655,23.99086062452399,0.52,0.5588235294117647,0.12903225806451613,0.20359281437125748,0.0962962962962963,0.22580645161290322,0.0711743772241993,0.21305841924398625,0.08348457350272233,0.10843373493975904,0.10526315789473684,0.05555555555555555,0.07575757575757576,0.060240963855421686,0.1650485436893204,0.21604938271604937,0.2318840579710145,0.22660098522167488,0.2222222222222222,0.08064516129032258,0.3333333333333333,0.23193916349809887,0.639344262295082,0.7090909090909091,0.6410256410256411,0.3650190114068441,0.4895833333333333,0.5222222222222223,0.46808510638297873,0.12547528517110265,0.48484848484848486,0.48484848484848486,0.875,0.11026615969581749,0.20689655172413793,0.21428571428571427,1.0,0.16730038022813687,0.4090909090909091,0.4090909090909091,1.0,0.5098039215686274,0.5,0.23076923076923078,0.11764705882352941,0.0784313725490196,0.5,1.0,0.25,0.65,0.15,0.08333333333333333,0.15,0.16666666666666666,0.5095057034220533,0.4090909090909091,0.49529714828897337,0.5283838709677419,0.48872687500000006,0.08421052631578947,0.11320754716981132,0.13664596273291926,0.2577639751552795,7.746315789473681,25.187671232876717,0.28646288209606985,,,,,,,,,,,,,,,,,,,,,,True,,
1626192,1610612749,Pat Connaughton,Pat Connaughton,1626192,MIL,86561.0,1443,134,3013,3016,687,553,343,6029,47.0,74.0,7.0,14.0,2.0,6.0,7.0,22.0,2.0,3.0,39.0,111.0,4.0,10.0,21.0,70.0,211.0,6.0,23.0,10.0,42.0,56.0,99.0,109.0,322.0,27.0,466,3403,8.0,16.0,9.0,27.0,4.0,47.0,6.0,11.0,20.0,63.0,12.0,84.0,84.0,28.0,321.0,8.0,211.0,70.0,10.0,4.0,47.0,30.0,77.0,22.0,8.0,22.0,16.0,9.0,184.0,30.0,16.0,4.0,109.0,114.0,10.0,233.0,50.0,283,5.0,37.0,29.0,8.0,19.0,6.0,14.0,14.0,1.0,5.0,1.0,,33,7.0,12.0,51.0,69.0,2.0,2.0,4.0,51.0,6.0,41.0,3.0,14.0,6.0,4.0,7.0,6.0,1.0,11.0,4.0,,84.0,682,5.0,0.75,0.8076923076923077,0.981651376146789,0.3385093167701863,0.3333333333333333,0.31746031746031744,0.3385093167701863,0.5656565656565656,0.5,0.5454545454545454,0.5213776722090261,0.5,0.4864864864864865,0.530751708428246,0.5222222222222223,0.5185185185185185,0.7648456057007126,0.012422360248447204,0.10101010101010101,0.05405405405405406,0.2727272727272727,0.018018018018018018,13.808267370272647,0.5757575757575758,0.125,0.041666666666666664,0.13179190751445086,0.02593192868719611,0.1676923076923077,0.038910505836575876,0.1471947194719472,0.03314121037463977,0.03153153153153153,0.01107011070110701,0.04838709677419355,0.03508771929824561,0.04975124378109453,0.0963855421686747,0.13032581453634084,0.17511520737327188,0.16443594646271512,0.18110236220472442,0.02092050209205021,0.36363636363636365,0.17577197149643706,0.6351351351351351,0.6714285714285714,0.7659574468085106,0.052256532066508314,0.3181818181818182,0.4375,0.7142857142857143,0.007125890736342043,0.6666666666666666,0.6666666666666666,0.5,0.26365795724465557,0.35135135135135137,0.3577981651376147,0.9743589743589743,0.501187648456057,0.33175355450236965,0.3349282296650718,0.9857142857142858,0.32558139534883723,0.5,0.14285714285714285,0.09302325581395349,0.5348837209302325,0.2608695652173913,1.0,0.08108108108108109,0.3333333333333333,0.28378378378378377,0.47619047619047616,0.5675675675675675,0.23809523809523808,0.9406175771971497,0.33175355450236965,0.5528926365795722,0.5441217391304348,0.5198722972972973,0.03926096997690531,0.12727272727272726,0.10085836909871244,0.18025751072961374,3.341414141414142,25.56987577639752,0.2280119482243611,3.0,6.0,1.0,8.0,2.0,3.0,2.0,1.0,1.0,2.0,0.009478672985781991,0.75,1.0,0.009287925696594427,,,,,,,,True,,
1628960,1610612749,Grayson Allen,Grayson Allen,1628960,MIL,44258.0,738,53,1521,1533,171,131,161,3054,26.0,38.0,1.0,3.0,3.0,3.0,11.0,27.0,,1.0,17.0,30.0,1.0,2.0,2.0,45.0,112.0,5.0,15.0,3.0,8.0,37.0,66.0,62.0,142.0,43.0,303,1762,1.0,4.0,6.0,16.0,6.0,26.0,3.0,6.0,5.0,10.0,11.0,32.0,46.0,28.0,159.0,,112.0,45.0,1.0,1.0,29.0,35.0,64.0,24.0,11.0,18.0,7.0,4.0,163.0,19.0,3.0,3.0,27.0,28.0,,55.0,25.0,80,3.0,26.0,14.0,12.0,16.0,3.0,15.0,8.0,2.0,1.0,2.0,1.0,24,6.0,3.0,26.0,50.0,,5.0,,36.0,3.0,49.0,2.0,13.0,5.0,4.0,,,,4.0,1.0,,30.0,169,3.0,0.6216216216216216,0.6216216216216216,0.8548387096774194,0.43661971830985913,0.375,0.5,0.43661971830985913,0.5606060606060606,0.25,0.5,0.625,0.5,0.65625,0.6570796460176991,0.5681818181818182,0.7272727272727273,0.6826923076923077,0.007042253521126761,0.015151515151515152,0.02631578947368421,,,14.56992393212405,0.6666666666666666,,0.06,0.06181015452538632,0.009868421052631578,0.08626198083067092,0.04810126582278481,0.07180156657963446,0.031473533619456366,,0.016,0.015625,0.043478260869565216,0.0625,0.05223880597014925,0.06190476190476191,0.07339449541284404,0.08064516129032258,0.1076923076923077,0.02830188679245283,0.25,0.18269230769230768,0.6842105263157895,0.7027027027027027,0.5384615384615384,0.12980769230769232,0.4074074074074074,0.4074074074074074,0.8181818181818182,0.004807692307692308,,,,0.14423076923076922,0.5666666666666667,0.5666666666666667,0.8823529411764706,0.5384615384615384,0.4017857142857143,0.40540540540540543,0.8444444444444444,0.15,0.3333333333333333,1.0,0.05,0.75,0.3333333333333333,0.8,0.1875,1.0,0.125,1.0,0.5,0.375,0.8653846153846154,0.4017857142857143,0.5411154589371981,0.5314923076923077,0.514253125,0.06787330316742081,0.16883116883116883,0.0858085808580858,0.10561056105610561,5.734848484848484,26.289436619718312,0.11242603550295859,1.0,27.0,2.0,9.0,,2.0,4.0,,,4.0,0.008928571428571428,1.0,,0.013888888888888888,8.0,1.0,,,,,,True,,
1628975,1610612749,Jevon Carter,Jevon Carter,1628975,MIL,33891.0,565,7,1154,1175,229,209,124,2329,5.0,14.0,3.0,3.0,1.0,4.0,4.0,14.0,14.0,35.0,12.0,24.0,2.0,,2.0,44.0,99.0,4.0,6.0,4.0,12.0,23.0,63.0,56.0,123.0,11.0,225,1310,4.0,7.0,6.0,8.0,,26.0,8.0,17.0,4.0,14.0,9.0,37.0,18.0,28.0,126.0,,99.0,44.0,4.0,,23.0,25.0,48.0,19.0,6.0,13.0,5.0,5.0,121.0,8.0,1.0,1.0,25.0,27.0,3.0,55.0,10.0,65,,15.0,9.0,6.0,14.0,6.0,11.0,10.0,2.0,3.0,,1.0,24,,5.0,30.0,60.0,,2.0,1.0,12.0,1.0,13.0,,,5.0,7.0,1.0,,3.0,8.0,5.0,,34.0,226,2.0,0.391304347826087,0.391304347826087,0.75,0.45528455284552843,0.75,0.2857142857142857,0.45528455284552843,0.36507936507936506,0.5714285714285714,0.47058823529411764,0.5752688172043011,0.8666666666666667,0.45161290322580644,0.5837696335078534,0.8666666666666667,0.5142857142857142,0.6612903225806451,,0.06349206349206349,0.21428571428571427,0.07142857142857142,,16.43625192012289,0.5833333333333334,0.10714285714285714,0.029411764705882353,0.08083832335329341,0.0041841004184100415,0.09881422924901186,0.025974025974025976,0.08858603066439523,0.016453382084095063,,0.00909090909090909,,0.03333333333333333,,0.038461538461538464,0.09815950920245399,0.08602150537634409,0.11961722488038277,,,0.625,0.07526881720430108,0.35714285714285715,0.45454545454545453,0.6,0.07526881720430108,0.2857142857142857,0.3076923076923077,,0.1881720430107527,0.4,0.4,0.42857142857142855,0.12903225806451613,0.5,0.5,0.9166666666666666,0.532258064516129,0.4444444444444444,0.4444444444444444,0.7045454545454546,0.2,1.0,1.0,0.13333333333333333,0.4,0.6666666666666666,1.0,0.12903225806451613,0.25,0.06451612903225806,,0.3870967741935484,0.3333333333333333,0.7365591397849462,0.4444444444444444,0.514355107526882,0.466475,0.4642435483870968,,,0.11555555555555555,0.16444444444444445,12.220634920634922,25.96829268292683,0.19844020797227035,2.0,42.0,,1.0,,,3.0,1.0,1.0,8.0,,1.0,0.5,,2.0,,,,,,,True,,
201572,1610612749,Brook Lopez,Brook Lopez,201572,MIL,49474.0,825,144,1724,1735,299,252,204,3459,61.0,81.0,15.0,26.0,11.0,14.0,37.0,72.0,11.0,23.0,7.0,31.0,2.0,,1.0,38.0,95.0,5.0,9.0,4.0,11.0,109.0,176.0,45.0,126.0,43.0,396,1910,17.0,35.0,5.0,11.0,5.0,54.0,22.0,32.0,4.0,12.0,11.0,67.0,154.0,64.0,135.0,32.0,95.0,38.0,8.0,,17.0,23.0,40.0,19.0,4.0,12.0,4.0,1.0,103.0,16.0,31.0,4.0,47.0,74.0,4.0,125.0,51.0,176,7.0,9.0,6.0,3.0,9.0,,6.0,21.0,1.0,3.0,,4.0,30,5.0,5.0,41.0,66.0,2.0,5.0,11.0,51.0,2.0,54.0,12.0,32.0,1.0,63.0,1.0,1.0,36.0,64.0,35.0,1.0,67.0,298,1.0,0.7064220183486238,0.8279569892473119,1.0,0.35714285714285715,0.45454545454545453,0.3333333333333333,0.35714285714285715,0.6193181818181818,0.4857142857142857,0.6875,0.5844370860927153,0.532608695652174,0.6363636363636364,0.6130030959752322,0.54,0.67,0.41721854304635764,,0.045454545454545456,0.06172839506172839,0.041666666666666664,,18.093285494618144,0.3,0.1111111111111111,0.08888888888888889,0.1420345489443378,0.08469945355191257,0.12239583333333333,0.03669724770642202,0.13370165745856355,0.05860349127182045,0.08527131782945736,0.10429447852760736,0.04054054054054054,0.037267080745341616,0.03508771929824561,0.12857142857142856,0.1825726141078838,0.08571428571428572,0.11221122112211221,0.16049382716049382,0.050724637681159424,0.546875,0.2682119205298013,0.7530864197530864,0.8026315789473685,0.7540983606557377,0.23841059602649006,0.5138888888888888,0.5362318840579711,0.6486486486486487,0.076158940397351,0.4782608695652174,0.4782608695652174,0.6363636363636364,0.10264900662251655,0.22580645161290322,0.22580645161290322,1.0,0.31456953642384106,0.4,0.4,1.0,0.5652173913043478,0.5769230769230769,,0.043478260869565216,0.1956521739130435,0.5555555555555556,1.0,0.3181818181818182,0.7857142857142857,0.022727272727272728,,0.25,0.36363636363636365,0.6854304635761589,0.4,0.5276402317880793,0.5558014705882353,0.5049386363636362,0.09937888198757763,0.16326530612244897,0.13636363636363635,0.1691919191919192,6.126704545454545,26.10079365079365,0.1734338747099768,,,,1.0,,,27.0,,,1.0,,,,,,2.0,1.0,5.0,,,,True,,
201586,1610612749,Serge Ibaka,Serge Ibaka,201586,MIL,1164.0,19,7,38,36,7,5,6,74,1.0,3.0,,,,1.0,,1.0,1.0,2.0,,,,,,,,,,,,2.0,6.0,,,1.0,5,43,,,,,,,,2.0,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1,,1.0,1.0,,2.0,,1.0,,,1.0,,,2,,,1.0,3.0,,1.0,,1.0,,2.0,,,1.0,1.0,,,,1.0,,,1.0,7,1.0,0.5,0.5,,,,,,0.3333333333333333,,,0.3333333333333333,,,0.35714285714285715,,0.16666666666666666,,,,,,,20.454545454545453,1.0,,,,0.09090909090909091,,,,0.0625,,0.25,,,,,,,,,,,0.5,0.3333333333333333,0.3333333333333333,1.0,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,,,,,,,,,,,,,,,,,0.5,,,,,,0.5,,0.5478833333333334,,0.59775,,,,0.2,8.283333333333333,,0.18421052631578946,,,,,,,1.0,,,,,,,,,,,,,,,True,,
201950,1610612749,Jrue Holiday,Jrue Holiday,201950,MIL,48406.0,807,183,1697,1690,358,277,196,3387,58.0,85.0,11.0,17.0,13.0,24.0,46.0,100.0,25.0,49.0,6.0,15.0,2.0,1.0,3.0,54.0,130.0,6.0,13.0,12.0,24.0,129.0,234.0,60.0,145.0,51.0,489,1875,19.0,29.0,6.0,15.0,2.0,58.0,27.0,51.0,13.0,27.0,22.0,115.0,54.0,204.0,84.0,18.0,128.0,54.0,17.0,1.0,99.0,89.0,188.0,61.0,28.0,73.0,22.0,4.0,465.0,17.0,20.0,,51.0,40.0,4.0,95.0,37.0,132,8.0,27.0,10.0,17.0,52.0,8.0,38.0,22.0,5.0,14.0,1.0,2.0,74,3.0,17.0,20.0,39.0,1.0,1.0,4.0,58.0,2.0,63.0,5.0,25.0,7.0,12.0,,,7.0,12.0,6.0,,113.0,355,6.0,0.20930232558139536,0.225,0.4666666666666667,0.41379310344827586,0.4,0.48148148148148145,0.4195804195804196,0.5512820512820513,0.6551724137931034,0.5294117647058824,0.5778364116094987,0.6363636363636364,0.5961538461538461,0.5972906403940886,0.6444444444444445,0.6318681318681318,0.38258575197889183,0.006896551724137931,0.07264957264957266,0.058823529411764705,0.12,,25.02606882168926,0.7027027027027027,0.09302325581395349,,0.08016032064128256,0.05763688760806916,0.13972602739726028,0.04028436018957346,0.10532407407407407,0.04811443433029909,0.088,0.05732484076433121,,0.04262295081967213,0.03418803418803419,0.08496732026143791,0.08755760368663594,0.06201550387596899,0.1368421052631579,0.15,0.04790419161676647,0.5,0.22427440633245382,0.6823529411764706,0.725,0.2413793103448276,0.2638522427440633,0.46,0.5227272727272727,0.1956521739130435,0.12928759894459102,0.5102040816326531,0.5102040816326531,0.16,0.0395778364116095,0.4,0.4,0.8333333333333334,0.34300791556728233,0.4153846153846154,0.4186046511627907,0.42592592592592593,0.38636363636363635,0.6470588235294118,0.18181818181818182,0.045454545454545456,0.29545454545454547,0.46153846153846156,0.5,0.3076923076923077,0.5416666666666666,0.038461538461538464,0.3333333333333333,0.3076923076923077,0.5,0.6068601583113457,0.421875,0.5153878666666666,0.5259604166666666,0.511984,0.06265664160401002,0.0984251968503937,0.11860940695296524,0.23517382413087934,7.773076923076925,26.44620689655173,0.21096051856216852,,96.0,,8.0,,,4.0,,1.0,1.0,0.007692307692307693,,,,4.0,2.0,,,2.0,,,True,,
203109,1610612749,Jae Crowder,Jae Crowder,203109,MIL,5599.0,93,24,200,196,69,57,28,396,2.0,4.0,1.0,1.0,,,3.0,5.0,,1.0,3.0,7.0,1.0,2.0,5.0,4.0,10.0,,,,4.0,5.0,10.0,7.0,17.0,3.0,34,222,2.0,2.0,,1.0,2.0,6.0,2.0,2.0,2.0,9.0,,10.0,4.0,6.0,21.0,4.0,10.0,4.0,1.0,,6.0,3.0,9.0,2.0,1.0,2.0,1.0,3.0,21.0,6.0,1.0,,6.0,7.0,,13.0,7.0,20,,2.0,2.0,,,,,1.0,1.0,,,,1,,,5.0,8.0,,2.0,,2.0,,3.0,1.0,2.0,,2.0,,,2.0,2.0,1.0,,10.0,69,,0.4,0.6666666666666666,1.0,0.4117647058823529,,0.2222222222222222,0.4117647058823529,0.5,1.0,1.0,0.5740740740740741,0.6666666666666666,0.45454545454545453,0.6071428571428571,0.75,0.45454545454545453,0.6296296296296297,,0.1,0.25,,,12.663755458515285,,,,0.125,0.02631578947368421,0.15,0.125,0.13541666666666666,0.08139534883720931,0.09090909090909091,,,0.1388888888888889,0.08333333333333333,0.16666666666666666,0.09090909090909091,0.17647058823529413,0.1388888888888889,0.25,,0.5,0.14814814814814814,0.5,0.6666666666666666,,0.18518518518518517,0.6,0.6,0.6666666666666666,0.037037037037037035,,,,0.25925925925925924,0.42857142857142855,0.42857142857142855,1.0,0.37037037037037035,0.4,0.4,1.0,0.3333333333333333,1.0,,0.3333333333333333,,,,,,0.45454545454545453,0.4,0.36363636363636365,,0.7777777777777778,0.4,0.5249833333333334,,0.5366318181818182,0.07142857142857142,0.18181818181818182,0.17647058823529413,0.29411764705882354,7.659999999999999,24.747058823529414,0.345,,,,,,,,,,1.0,,,,,,,,,,,,True,,
203114,1610612749,Khris Middleton,Khris Middleton,203114,MIL,11085.0,185,30,399,391,130,95,44,790,10.0,16.0,3.0,4.0,3.0,4.0,11.0,24.0,10.0,17.0,3.0,6.0,1.0,1.0,2.0,3.0,31.0,,2.0,2.0,15.0,31.0,57.0,6.0,37.0,17.0,97,433,4.0,7.0,1.0,3.0,,11.0,7.0,17.0,3.0,17.0,14.0,37.0,12.0,50.0,12.0,6.0,31.0,3.0,7.0,,23.0,14.0,37.0,4.0,10.0,19.0,3.0,1.0,88.0,3.0,5.0,,12.0,16.0,2.0,30.0,8.0,38,2.0,9.0,3.0,6.0,11.0,,7.0,5.0,3.0,4.0,1.0,,16,1.0,6.0,11.0,19.0,1.0,,,19.0,1.0,19.0,2.0,5.0,4.0,4.0,,,3.0,4.0,2.0,,37.0,130,2.0,0.1935483870967742,0.21428571428571427,0.6666666666666666,0.16216216216216217,0.3333333333333333,0.17647058823529413,0.16216216216216217,0.543859649122807,0.5714285714285714,0.4117647058823529,0.425531914893617,0.55,0.3382352941176471,0.46568627450980393,0.55,0.44871794871794873,0.39361702127659576,,0.12280701754385964,0.1875,0.16666666666666666,,25.720620842572064,0.6875,0.14285714285714285,,0.1509433962264151,0.06097560975609756,0.14285714285714285,0.029411764705882353,0.14736842105263157,0.043478260869565216,0.14814814814814814,0.02702702702702703,,0.013888888888888888,0.06666666666666667,0.09375,0.18181818181818182,0.16666666666666666,0.15584415584415584,,0.0425531914893617,0.5,0.1702127659574468,0.625,0.7692307692307693,0.3,0.2553191489361702,0.4583333333333333,0.55,0.09090909090909091,0.18085106382978725,0.5882352941176471,0.5882352941176471,0.2,0.06382978723404255,0.5,0.5,1.0,0.32978723404255317,0.0967741935483871,0.0967741935483871,0.3333333333333333,0.4,0.75,,0.1,0.2,,,0.11764705882352941,0.75,0.058823529411764705,0.5,0.4411764705882353,0.13333333333333333,0.5638297872340425,0.0967741935483871,0.49295851063829776,0.63086,0.4863176470588235,0.061224489795918366,0.08333333333333333,0.1134020618556701,0.38144329896907214,9.310526315789474,25.532432432432433,0.3258145363408521,1.0,6.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,0.02631578947368421,2.0,,,1.0,,,,True,,
203507,1610612749,Giannis Antetokounmpo,Giannis Antetokounmpo,203507,MIL,50305.0,838,136,1764,1750,371,251,201,3514,215.0,295.0,38.0,48.0,52.0,69.0,28.0,86.0,29.0,65.0,,1.0,,,,22.0,65.0,1.0,4.0,2.0,12.0,272.0,446.0,22.0,66.0,221.0,831,1955,42.0,56.0,1.0,4.0,17.0,104.0,64.0,97.0,2.0,12.0,70.0,204.0,212.0,332.0,45.0,48.0,65.0,22.0,34.0,,55.0,97.0,152.0,70.0,27.0,32.0,18.0,5.0,401.0,17.0,40.0,2.0,102.0,126.0,21.0,249.0,59.0,308,15.0,17.0,9.0,8.0,50.0,14.0,24.0,69.0,8.0,26.0,,20.0,119,7.0,22.0,31.0,78.0,9.0,10.0,11.0,258.0,4.0,342.0,38.0,170.0,18.0,15.0,1.0,1.0,7.0,16.0,10.0,2.0,204.0,369,12.0,0.3897058823529412,0.4274193548387097,0.6818181818181818,0.3333333333333333,0.25,0.16666666666666666,0.3333333333333333,0.6098654708520179,0.75,0.6597938144329897,0.595703125,0.725,0.6146788990825688,0.627643504531722,0.7222222222222222,0.6580645161290323,0.12890625,,0.07623318385650224,0.07796610169491526,0.11627906976744186,,39.089089089089086,0.42016806722689076,0.4883720930232558,0.02666666666666667,0.24609375,0.11461318051575932,0.2670157068062827,0.03837471783295711,0.2550335570469799,0.07196969696969698,0.18243243243243243,0.07575757575757576,0.043478260869565216,0.03669724770642202,0.04310344827586207,0.1780821917808219,0.20361990950226244,0.3793103448275862,0.26644736842105265,0.2692307692307692,0.08287292817679558,0.625,0.576171875,0.7288135593220338,0.7904411764705882,0.3813953488372093,0.16796875,0.32558139534883723,0.3684210526315789,0.5357142857142857,0.126953125,0.4461538461538462,0.453125,0.3103448275862069,0.001953125,,,,0.126953125,0.3384615384615385,0.3384615384615385,0.6818181818181818,0.8,0.7916666666666666,0.15789473684210525,,0.06666666666666667,0.25,1.0,0.6330275229357798,0.7536231884057971,,,0.11009174311926606,0.16666666666666666,0.705078125,0.3384615384615385,0.5667710937499999,0.5796662162162163,0.5700958715596329,0.2639751552795031,0.29411764705882354,0.12515042117930206,0.24548736462093862,5.128699551569509,26.46212121212121,0.21031746031746032,,21.0,2.0,1.0,,,8.0,,,5.0,,,,,,3.0,1.0,2.0,,2.0,0.015384615384615385,True,,
