EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,Points,OpponentPoints,PtsAssisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,Assists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,ShootingFouls,Fouls,FoulsDrawn,Loose Ball Fouls Drawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,Fg2aBlocked,Fg3aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,OffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,PenaltyTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Offensive Fouls Drawn,Transition Take Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,FTOffRebounds,Clear Path Fouls,Charge Fouls Drawn,DefensiveGoaltends,Defensive 3 Seconds Violations,Corner3PctBlocked,OffFTReboundPct,Transition Take Fouls,BlockedCorner3,OffensiveGoaltends,3SecondViolations,on
1626163,1610612737,Frank Kaminsky,Frank Kaminsky,1626163,ATL,1965.0,33,-14.0,63,65,3.0,1.0,4,128,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,10.0,83,4.0,6.0,2.0,2.0,4.0,4.0,4.0,8.0,2.0,3.0,1.0,6.0,6.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.4,11.940298507462686,0.6666666666666666,0.5,0.3,0.16666666666666666,0.22727272727272727,1.0,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.2,1.0,1.0,1.0,0.2,0.2,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0.6,1.0,0.49782000000000004,10.700000000000001,25.2,0.047619047619047616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1627749,1610612737,Dejounte Murray,Dejounte Murray,1627749,ATL,161602.0,2693,-63.0,5613,5620,879.0,888.0,664,11233,158.0,238.0,387.0,142.0,307.0,91.0,293.0,479.0,932.0,133.0,387.0,1515.0,6581,186.0,291.0,292.0,91.0,302.0,448.0,105.0,1042.0,172.0,155.0,9.0,336.0,389.0,112.0,81.0,105.0,65.0,55.0,40.0,4.0,160.0,10.0,54.0,106.0,156.0,6.0,858.0,0.1941544885177453,0.1962025316455696,0.7293233082706767,0.34366925064599485,0.344559585492228,0.5139484978540773,0.5144048521607278,0.5415770609318996,0.2934040940106141,24.331090596150837,0.65625,0.07258064516129033,0.11439114391143912,0.1519434628975265,0.13148371531966224,0.09927797833935018,0.11392405063291139,0.14919354838709678,0.15876777251184834,0.18043972706595907,0.6638655462184874,0.7348837209302326,0.31645569620253167,0.2934040940106141,0.23275208491281274,0.46254071661237783,0.47019867549668876,0.15492957746478872,0.2221379833206975,0.310580204778157,0.3127147766323024,0.6703296703296703,0.47384382107657314,0.3116438356164384,0.5053454855842188,10.08465665236052,25.312919896640825,0.15660074826296097,8.0,19.0,36.0,54.0,179.0,42.0,94.0,5.0,11.0,10.0,19.0,4.0,21.0,13.0,46.0,158.0,22.0,63.0,9.0,32.0,8.0,79.0,70.0,127.0,23.0,65.0,44.0,253.0,772.0,108.0,10.0,1.0,55.0,2.0,146.0,97.0,49.0,140.0,57.0,22.0,31.0,53.0,13.0,31.0,20.0,16.0,5.0,21.0,3.0,4.0,3.0,6.0,2.0,190.0,21.0,5.0,4.0,82.0,11.0,9.0,16.0,3.0,3.0,7.0,2.0,7.0,19.0,10.0,247.0,9.0,5.0,0.28125,0.35384615384615387,0.3492063492063492,0.5511811023622047,0.3736842105263158,0.5442708333333334,0.4030612244897959,0.5829493087557603,0.00516795865633075,0.059012875536480686,0.09663865546218488,0.06976744186046512,0.016286644951140065,0.006825938566552901,0.019030079803560467,0.021256038647342997,0.019894894894894894,0.027833001988071572,0.016,0.013297872340425532,0.023936170212765957,0.014134275618374558,0.13194444444444445,0.0203125,0.5263157894736842,0.4625322997416021,0.49722222222222223,0.11731843575418995,0.0712661106899166,0.44680851063829785,0.44680851063829785,0.8571428571428571,0.2,0.42105263157894735,0.375,0.11578947368421053,0.45454545454545453,0.6,0.22105263157894736,0.19047619047619047,0.5,0.28125,0.6666666666666666,0.09895833333333333,0.5263157894736842,0.23958333333333334,0.2826086956521739,0.49303897058823537,0.5159348167539268,0.0670995670995671,0.08257804632426989,0.027989821882951654,0.05214521452145215,0.166996699669967,,,,,,,,,,,,True
1628381,1610612737,John Collins,John Collins,1628381,ATL,109716.0,1829,-5.0,3841,3842,641.0,612.0,435,7683,149.0,204.0,152.0,19.0,39.0,37.0,127.0,238.0,395.0,63.0,216.0,791.0,4481,370.0,180.0,127.0,37.0,33.0,73.0,6.0,186.0,125.0,173.0,35.0,333.0,403.0,36.0,23.0,33.0,12.0,33.0,21.0,6.0,66.0,8.0,129.0,190.0,161.0,11.0,625.0,0.7773109243697479,0.8447488584474886,0.9523809523809523,0.2916666666666667,0.2916666666666667,0.6025316455696202,0.544189852700491,0.5802650957290133,0.353518821603928,17.111315547378105,0.5,0.4069767441860465,0.18306878306878308,0.1592356687898089,0.1722543352601156,0.1721311475409836,0.18341708542713567,0.20441988950276244,0.1717687074829932,0.33387888707037644,0.7303921568627451,0.8054054054054054,0.785234899328859,0.24877250409165302,0.06382978723404255,0.48717948717948717,0.5,0.7894736842105263,0.2078559738134206,0.29133858267716534,0.29133858267716534,0.9459459459459459,0.6873977086743044,0.29133858267716534,0.5514549099836337,5.781518987341772,24.68657407407408,0.16688362405623536,25.0,41.0,28.0,39.0,70.0,26.0,89.0,2.0,7.0,3.0,11.0,1.0,7.0,2.0,12.0,126.0,31.0,55.0,3.0,14.0,11.0,82.0,34.0,58.0,5.0,23.0,27.0,110.0,106.0,9.0,38.0,,38.0,3.0,40.0,34.0,6.0,23.0,4.0,17.0,51.0,70.0,8.0,13.0,6.0,3.0,,8.0,5.0,7.0,13.0,5.0,1.0,156.0,18.0,,3.0,80.0,,6.0,61.0,1.0,1.0,41.0,1.0,19.0,62.0,40.0,107.0,7.0,3.0,0.21428571428571427,0.21739130434782608,0.5636363636363636,0.5862068965517241,0.5144927536231884,0.5123456790123457,0.5466666666666666,0.5789473684210527,0.013888888888888888,0.09620253164556962,0.09313725490196079,0.11842105263157894,0.02564102564102564,,0.046875,0.024216524216524215,0.03798882681564246,0.038922155688622756,0.061507936507936505,0.028,0.02895752895752896,0.010869565217391304,0.1218274111675127,0.03007518796992481,0.6451612903225806,0.4605263157894737,0.5223880597014925,0.7571428571428571,0.14566284779050737,0.29213483146067415,0.3023255813953488,0.9615384615384616,0.5942028985507246,0.6097560975609756,0.28,0.10144927536231885,0.2857142857142857,1.0,0.10144927536231885,0.14285714285714285,,0.48148148148148145,0.717948717948718,0.13580246913580246,0.2727272727272727,0.14814814814814814,0.16666666666666666,0.5819842592592592,0.5651987654320988,0.1188707280832095,0.175054704595186,,0.10366624525916561,0.1390644753476612,2.0,1.0,12.0,4.0,1.0,0.033707865168539325,0.021052631578947368,,,,,True
1629631,1610612737,De'Andre Hunter,De'Andre Hunter,1629631,ATL,98929.0,1649,-26.0,3478,3481,568.0,646.0,397,6959,73.0,122.0,170.0,67.0,125.0,37.0,126.0,212.0,417.0,76.0,221.0,776.0,4057,252.0,204.0,126.0,37.0,41.0,70.0,10.0,169.0,86.0,79.0,15.0,180.0,214.0,28.0,21.0,33.0,14.0,29.0,19.0,10.0,62.0,6.0,71.0,154.0,162.0,9.0,551.0,0.5943396226415094,0.6176470588235294,0.8947368421052632,0.3438914027149321,0.3438914027149321,0.5083932853717026,0.5109717868338558,0.5488668555240793,0.3463949843260188,19.447261663286007,0.532258064516129,0.19736842105263158,0.09164733178654293,0.12481857764876633,0.10638297872340426,0.07492795389048991,0.09659090909090909,0.1165644171779141,0.13346228239845262,0.19122257053291536,0.5983606557377049,0.7019230769230769,0.5753424657534246,0.2664576802507837,0.19592476489028213,0.536,0.536,0.6119402985074627,0.1974921630094044,0.29365079365079366,0.29365079365079366,0.8378378378378378,0.5376175548589341,0.29365079365079366,0.5124766457680253,9.642446043165467,24.64886877828054,0.1633122484186314,11.0,16.0,14.0,16.0,72.0,39.0,95.0,2.0,3.0,4.0,11.0,5.0,19.0,3.0,18.0,124.0,20.0,36.0,7.0,22.0,13.0,74.0,25.0,42.0,7.0,29.0,23.0,94.0,172.0,24.0,16.0,,32.0,,29.0,20.0,9.0,27.0,4.0,17.0,17.0,34.0,3.0,7.0,1.0,5.0,1.0,10.0,4.0,6.0,7.0,17.0,1.0,155.0,17.0,,2.0,78.0,1.0,6.0,14.0,,,3.0,2.0,9.0,14.0,4.0,94.0,11.0,5.0,0.3181818181818182,0.2413793103448276,0.5555555555555556,0.5952380952380952,0.5258620689655172,0.5,0.5606060606060606,0.5465116279069767,,0.07673860911270983,0.14754098360655737,0.08235294117647059,,,0.01652089407191448,0.02702702702702703,0.020506634499396863,0.01935483870967742,0.02109704641350211,0.004081632653061225,0.023554603854389723,0.037037037037037035,0.09883720930232558,0.009433962264150943,0.2857142857142857,0.4235294117647059,0.46153846153846156,0.5972222222222222,0.14890282131661442,0.4105263157894737,0.4105263157894737,0.9487179487179487,0.27586206896551724,0.6875,0.36363636363636365,0.05172413793103448,0.6666666666666666,1.0,0.3275862068965517,0.2631578947368421,0.8,0.22535211267605634,0.875,0.15492957746478872,0.36363636363636365,0.2535211267605634,0.16666666666666666,0.5028702380952381,0.519707042253521,0.11285714285714285,0.16317991631799164,0.0045045045045045045,0.09536082474226804,0.1211340206185567,,,3.0,1.0,,,,1.0,,,,True
203992,1610612737,Bogdan Bogdanovic,Bogdan Bogdanovic,203992,ATL,53044.0,884,-56.0,1804,1802,257.0,220.0,227,3606,25.0,43.0,65.0,15.0,42.0,55.0,143.0,75.0,150.0,79.0,192.0,427.0,2202,66.0,183.0,142.0,55.0,61.0,86.0,21.0,197.0,33.0,39.0,3.0,75.0,91.0,29.0,20.0,25.0,14.0,11.0,11.0,3.0,36.0,2.0,28.0,55.0,38.0,1.0,249.0,0.44,0.44594594594594594,0.7721518987341772,0.4114583333333333,0.41361256544502617,0.5,0.5657894736842105,0.5814917127071824,0.5614035087719298,19.348565872630044,0.6944444444444444,0.08823529411764706,0.09330143540669857,0.08375634517766498,0.08866995073891626,0.11827956989247312,0.05921052631578947,0.1,0.08710801393728224,0.12573099415204678,0.5813953488372093,0.6097560975609756,0.48,0.19005847953216373,0.12280701754385964,0.35714285714285715,0.36585365853658536,0.8,0.41812865497076024,0.38461538461538464,0.39285714285714285,0.7636363636363637,0.6871345029239766,0.3873239436619718,0.513908064516129,9.97666666666667,25.35416666666667,0.14246119733924612,5.0,5.0,3.0,7.0,35.0,24.0,49.0,5.0,8.0,4.0,9.0,4.0,18.0,4.0,17.0,40.0,10.0,15.0,9.0,26.0,4.0,51.0,7.0,21.0,8.0,26.0,5.0,43.0,84.0,54.0,2.0,1.0,7.0,3.0,25.0,9.0,16.0,33.0,7.0,6.0,9.0,16.0,5.0,9.0,5.0,2.0,,4.0,,2.0,1.0,2.0,,49.0,1.0,,6.0,17.0,2.0,2.0,8.0,1.0,,2.0,1.0,5.0,9.0,5.0,43.0,3.0,2.0,0.34615384615384615,0.3076923076923077,0.6666666666666666,0.3333333333333333,0.573170731707317,0.40425531914893614,0.5930232558139535,0.42,0.015625,0.04666666666666667,0.046511627906976744,0.06153846153846154,0.023809523809523808,0.02097902097902098,0.017892644135188866,0.017341040462427744,0.0176678445229682,0.0125,0.02702702702702703,0.008264462809917356,0.01646090534979424,0.019417475728155338,0.07476635514018691,0.02824858757062147,0.5555555555555556,0.5384615384615384,0.5737704918032787,0.2571428571428571,0.14327485380116958,0.4897959183673469,0.4897959183673469,0.7916666666666666,0.12195121951219512,1.0,0.6,0.1951219512195122,0.625,0.6,0.43902439024390244,0.2222222222222222,1.0,0.14893617021276595,0.42857142857142855,0.19148936170212766,0.4444444444444444,0.3617021276595745,0.23529411764705882,0.5045862068965519,0.4863031914893617,0.05277777777777778,0.10240963855421686,0.010309278350515464,0.11943793911007025,0.10070257611241218,1.0,,,,,,0.02564102564102564,3.0,1.0,,,True
1628988,1610612737,Aaron Holiday,Aaron Holiday,1628988,ATL,18155.0,303,-23.0,606,603,94.0,31.0,90,1209,5.0,14.0,21.0,2.0,6.0,9.0,25.0,9.0,41.0,11.0,33.0,57.0,688,8.0,24.0,25.0,9.0,17.0,22.0,5.0,49.0,9.0,6.0,,15.0,24.0,12.0,5.0,7.0,6.0,9.0,1.0,3.0,16.0,,10.0,22.0,18.0,,94.0,0.4444444444444444,0.4444444444444444,0.7272727272727273,0.3333333333333333,0.3333333333333333,0.21951219512195122,0.34459459459459457,0.36538461538461536,0.44594594594594594,13.183730715287517,0.4375,,0.04316546762589928,0.07758620689655173,0.058823529411764705,0.06521739130434782,0.045454545454545456,,0.10227272727272728,0.1891891891891892,0.35714285714285715,0.4166666666666667,0.6,0.28378378378378377,0.08108108108108109,0.3333333333333333,0.3333333333333333,0.5,0.33783783783783783,0.36,0.36,0.6666666666666666,0.6351351351351351,0.36,0.5168304054054054,7.909756097560976,25.16666666666667,0.1551155115511551,2.0,3.0,1.0,3.0,2.0,2.0,8.0,,,,2.0,1.0,2.0,1.0,2.0,6.0,3.0,6.0,1.0,2.0,,9.0,1.0,5.0,1.0,4.0,5.0,10.0,10.0,9.0,,,3.0,,5.0,4.0,1.0,11.0,1.0,3.0,6.0,9.0,2.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,,10.0,2.0,,,4.0,,2.0,4.0,,,2.0,,2.0,4.0,2.0,10.0,,2.0,0.5,0.25,0.5,0.2,0.5625,0.2777777777777778,0.5625,0.4166666666666667,,0.07317073170731707,0.14285714285714285,0.047619047619047616,,,0.02727272727272727,0.027777777777777776,0.027439024390243903,0.015873015873015872,0.046296296296296294,,0.025974025974025976,0.03225806451612903,,0.04,0.5,0.09523809523809523,0.1,,0.10810810810810811,0.25,0.25,1.0,0.375,0.6666666666666666,0.5,,,,0.25,0.5,1.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,,0.2222222222222222,0.5,0.51863,0.548,0.05263157894736842,0.09302325581395349,,0.15789473684210525,0.17543859649122806,,,,,,,,,,,,True
1630552,1610612737,Jalen Johnson,Jalen Johnson,1630552,ATL,30265.0,504,-65.0,1017,1029,85.0,104.0,124,2046,44.0,68.0,31.0,3.0,11.0,7.0,22.0,61.0,110.0,16.0,46.0,194.0,1204,68.0,48.0,21.0,7.0,26.0,40.0,6.0,94.0,42.0,63.0,11.0,116.0,140.0,23.0,18.0,7.0,3.0,18.0,4.0,1.0,25.0,3.0,35.0,60.0,28.0,,82.0,0.5573770491803278,0.6296296296296297,1.0,0.34782608695652173,0.35555555555555557,0.5545454545454546,0.5448717948717948,0.5574712643678161,0.2948717948717949,17.125645438898452,0.28,0.4782608695652174,0.2647058823529412,0.20388349514563106,0.23648648648648649,0.20202020202020202,0.2830188679245283,0.3939393939393939,0.2077922077922078,0.4358974358974359,0.6470588235294118,0.6984126984126984,0.5454545454545454,0.1987179487179487,0.07051282051282051,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.14102564102564102,0.3181818181818182,0.3333333333333333,1.0,0.7307692307692307,0.3333333333333333,0.5754722580645162,4.703636363636364,25.032608695652176,0.08357915437561456,9.0,19.0,2.0,2.0,14.0,9.0,24.0,1.0,1.0,,1.0,1.0,1.0,,2.0,24.0,13.0,25.0,2.0,2.0,3.0,35.0,3.0,4.0,,3.0,,6.0,54.0,,14.0,1.0,9.0,3.0,14.0,7.0,7.0,17.0,3.0,10.0,13.0,24.0,2.0,5.0,7.0,3.0,2.0,3.0,3.0,,2.0,1.0,,39.0,3.0,,,19.0,,2.0,9.0,,,3.0,,6.0,9.0,5.0,6.0,2.0,1.0,1.0,,0.52,0.75,0.5925925925925926,0.42857142857142855,0.603448275862069,0.375,0.06521739130434782,0.08181818181818182,0.07352941176470588,0.12903225806451613,,0.045454545454545456,0.04421768707482993,0.05263157894736842,0.047520661157024795,0.0392156862745098,0.047619047619047616,0.045454545454545456,0.0546875,0.04838709677419355,0.19230769230769232,0.03076923076923077,0.5555555555555556,0.45161290322580644,0.5185185185185185,0.5714285714285714,0.15384615384615385,0.375,0.4090909090909091,1.0,0.7037037037037037,0.47368421052631576,0.2222222222222222,0.037037037037037035,1.0,1.0,0.037037037037037035,1.0,1.0,0.2857142857142857,1.0,0.14285714285714285,,0.2857142857142857,,0.544721052631579,0.5618500000000001,0.11046511627906977,0.15079365079365079,,0.18041237113402062,0.030927835051546393,1.0,,1.0,,,0.08333333333333333,0.04,,,,,True
1631100,1610612737,AJ Griffin,AJ Griffin,1631100,ATL,43899.0,732,-5.0,1499,1505,189.0,177.0,168,3004,26.0,40.0,86.0,14.0,30.0,38.0,88.0,79.0,156.0,53.0,126.0,333.0,1726,78.0,144.0,88.0,38.0,24.0,37.0,9.0,87.0,24.0,31.0,4.0,59.0,80.0,23.0,14.0,15.0,5.0,9.0,10.0,3.0,24.0,2.0,28.0,50.0,21.0,,182.0,0.4936708860759494,0.527027027027027,0.9056603773584906,0.42063492063492064,0.42063492063492064,0.5064102564102564,0.5620567375886525,0.5741379310344827,0.44680851063829785,18.416422287390027,0.625,0.12121212121212122,0.08732394366197183,0.0759493670886076,0.08196721311475409,0.057692307692307696,0.11194029850746269,0.1076923076923077,0.05063291139240506,0.14184397163120568,0.65,0.7647058823529411,0.38461538461538464,0.3049645390070922,0.10638297872340426,0.4666666666666667,0.4666666666666667,0.7857142857142857,0.3120567375886525,0.4318181818181818,0.4367816091954023,0.868421052631579,0.5886524822695035,0.4318181818181818,0.5101547872340427,9.03397435897436,24.92460317460317,0.12608405603735823,5.0,9.0,2.0,3.0,39.0,15.0,38.0,1.0,3.0,2.0,4.0,3.0,7.0,5.0,10.0,16.0,12.0,21.0,4.0,10.0,,36.0,9.0,14.0,7.0,14.0,1.0,40.0,80.0,15.0,10.0,,13.0,1.0,13.0,10.0,3.0,14.0,1.0,6.0,14.0,21.0,8.0,9.0,2.0,,3.0,3.0,,1.0,,4.0,,18.0,2.0,,,10.0,,,6.0,1.0,1.0,4.0,,2.0,7.0,3.0,40.0,2.0,,0.4,0.5,0.5714285714285714,0.6428571428571429,0.5806451612903226,0.6964285714285714,0.5806451612903226,0.7142857142857143,0.007936507936507936,0.08333333333333333,0.15,0.08139534883720931,,0.011363636363636364,0.03255813953488372,0.02158273381294964,0.02824858757062147,0.02459016393442623,0.030612244897959183,0.044642857142857144,0.014084507042253521,0.046153846153846156,0.1518987341772152,0.05970149253731343,0.42857142857142855,0.45348837209302323,0.4936708860759494,0.46153846153846156,0.1347517730496454,0.39473684210526316,0.39473684210526316,1.0,0.2903225806451613,0.5555555555555556,0.2,0.0967741935483871,0.3333333333333333,1.0,0.22580645161290322,0.42857142857142855,0.6666666666666666,0.10714285714285714,0.6666666666666666,0.14285714285714285,0.5,0.35714285714285715,0.5,0.49369772727272726,0.5070160714285714,0.034482758620689655,0.06097560975609756,,0.10810810810810811,0.12012012012012012,1.0,,,,,,0.03571428571428571,,,,,True
203200,1610612737,Justin Holiday,Justin Holiday,203200,ATL,10676.0,178,-38.0,364,376,72.0,62.0,47,740,4.0,8.0,3.0,4.0,7.0,11.0,30.0,8.0,18.0,17.0,45.0,67.0,428,16.0,48.0,30.0,11.0,10.0,13.0,1.0,29.0,3.0,6.0,1.0,10.0,12.0,3.0,1.0,5.0,4.0,3.0,1.0,2.0,8.0,1.0,8.0,16.0,7.0,,69.0,1.0,1.0,0.9411764705882353,0.37777777777777777,0.37777777777777777,0.4444444444444444,0.5317460317460317,0.5317460317460317,0.7142857142857143,16.945107398568016,0.625,0.09090909090909091,0.06741573033707865,0.03896103896103896,0.05421686746987952,0.03125,0.07692307692307693,0.1111111111111111,0.047619047619047616,0.12698412698412698,0.5,0.5714285714285714,1.0,0.047619047619047616,0.1111111111111111,0.5714285714285714,0.6666666666666666,1.0,0.47619047619047616,0.36666666666666664,0.36666666666666664,0.9090909090909091,0.8412698412698413,0.36666666666666664,0.556061111111111,10.194444444444446,25.006666666666664,0.1978021978021978,,,,,,6.0,15.0,,1.0,1.0,3.0,,1.0,2.0,4.0,,,1.0,,2.0,,,,2.0,3.0,7.0,,9.0,,3.0,,,2.0,,3.0,2.0,1.0,6.0,3.0,1.0,1.0,2.0,1.0,2.0,,1.0,,,,3.0,,2.0,,,,,,,,,2.0,,,,,2.0,2.0,,9.0,2.0,,,0.42857142857142855,,,,0.5,,0.5,,0.1111111111111111,0.125,,0.14285714285714285,,0.008620689655172414,0.013333333333333334,0.010471204188481676,0.03125,,,0.02040816326530612,,,0.027777777777777776,,,,,0.23809523809523808,0.4,0.4,1.0,,,,0.3333333333333333,,,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.5,0.5317666666666666,0.5426555555555557,,,,,0.13432835820895522,,,,,,,,,,,,True
1630168,1610612737,Onyeka Okongwu,Onyeka Okongwu,1630168,ATL,70154.0,1169,-28.0,2397,2406,311.0,264.0,268,4803,141.0,196.0,61.0,11.0,31.0,,1.0,178.0,288.0,3.0,5.0,444.0,2768,240.0,9.0,,,27.0,51.0,7.0,126.0,93.0,113.0,7.0,213.0,344.0,31.0,22.0,17.0,9.0,30.0,8.0,4.0,47.0,7.0,107.0,162.0,99.0,15.0,309.0,0.6741573033707865,0.9022556390977443,1.0,0.6,0.75,0.6180555555555556,0.6228668941979523,0.658753709198813,0.017064846416382253,14.211695040710586,0.3617021276595745,0.125,0.19652173913043477,0.17782026768642448,0.18761384335154827,0.2074688796680498,0.1956521739130435,0.17307692307692307,0.16795865633074936,0.6689419795221843,0.7193877551020408,0.7966101694915254,0.6099290780141844,0.20819112627986347,0.10580204778156997,0.3548387096774194,0.3548387096774194,1.0,0.0034129692832764505,,,,0.6860068259385665,,0.5752544520547945,4.22326388888889,28.4,0.12974551522736755,50.0,69.0,17.0,26.0,26.0,3.0,4.0,,,1.0,1.0,,,,1.0,79.0,56.0,78.0,,,27.0,139.0,19.0,32.0,1.0,2.0,20.0,61.0,116.0,,90.0,1.0,27.0,,24.0,19.0,5.0,12.0,8.0,43.0,87.0,131.0,4.0,9.0,6.0,1.0,,4.0,,14.0,16.0,2.0,,103.0,15.0,,,53.0,,6.0,70.0,1.0,1.0,43.0,,27.0,71.0,43.0,61.0,5.0,6.0,,0.5,0.717948717948718,0.59375,0.717948717948718,0.6029411764705882,0.7315789473684211,0.6777777777777778,,0.09375,0.09693877551020408,0.13114754098360656,,,0.12167832167832168,0.1021377672209026,0.11443661971830986,0.13227513227513227,0.12874251497005987,0.09895833333333333,0.0926517571884984,0.12962962962962962,0.20588235294117646,0.047619047619047616,0.6056338028169014,0.4262295081967213,0.49056603773584906,0.8846153846153846,0.013651877133105802,0.75,0.75,1.0,0.8846153846153846,0.7246376811594203,0.04,,,,,,,0.7647058823529411,0.6538461538461539,0.029411764705882353,1.0,0.029411764705882353,,0.5986606557377049,0.6181424242424242,0.16012084592145015,0.16257668711656442,,0.3130630630630631,0.1373873873873874,1.0,,,1.0,3.0,,0.022727272727272728,,,1.0,1.0,True
