EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,Corner3FGM,Corner3FGA,Arc3FGA,FG3M,FG3A,Points,OpponentPoints,PtsUnassisted3s,NonHeaveArc3FGA,TwoPtAssists,ThreePtAssists,Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,LiveBallTurnovers,BadPassTurnovers,Turnovers,Fouls,Fg3Pct,NonHeaveFg3Pct,EfgPct,TsPct,FG3APct,Usage,LiveBallTurnoverPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,Avg3ptShotDistance,DefThreePtRebounds,DefRebounds,Rebounds,DefThreePtReboundPct,DefFGReboundPct,DefArc3ReboundPct,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceArc3FGA,FG2M,FG2A,SecondChanceFG3A,PtsAssisted2s,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,DeadBallTurnovers,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefShortMidRangeReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,SecondChanceArc3Frequency,Avg2ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceFG3M,SecondChancePoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGM,Blocked2s,BlockedAtRim,Blocks,Assisted3sPct,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,SecondChancePointsPct,AtRimAssists,LostBallTurnovers,ShootingFouls,ShortMidRangePctAssisted,Corner3PctAssisted,Arc3Assists,Steals,BadPassSteals,DefAtRimReboundPct,LongMidRangeFGM,LongMidRangeFGA,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,on,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsPutbacks,HeaveAttempts,Fg2aBlocked,Fg3aBlocked,LongMidRangeAssists,FTOffRebounds,SelfOReb,LostBallSteals,BadPassOutOfBoundsTurnovers,LostBallOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,Charge Fouls,Transition Take Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedLongMidRange,BlockedShortMidRange,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,PenaltyEfgPct,PenaltyTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,Corner3PctBlocked,Arc3PctBlocked,OffFTReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffCorner3ReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,LongMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,PenaltyPointsPct,Blocked3s,BlockedArc3,BlockedCorner3,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,DefensiveGoaltends,Defensive 3 Seconds Violations,Clear Path Fouls,OffensiveGoaltends,3SecondViolations
1628369,1610612738,Jayson Tatum,Jayson Tatum,1628369,BOS,257.0,4,3,8,8,16,1.0,1.0,1.0,1.0,2.0,3.0,7,3.0,1.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,0.5,0.5,0.75,0.75,1.0,37.5,1.0,0.5,1.0,1.0,0.5,1.0,0.4968,24.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628401,1610612738,Derrick White,Derrick White,1628401,BOS,181.0,3,2,6,6,12,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.5,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629662,1610612738,Mfiondu Kabengele,Mfiondu Kabengele,1629662,BOS,1052.0,18,-7,32,32,64,,,1.0,,1.0,2.0,39,,1.0,,,,,,,,,1.0,3.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,11.11111111111111,,,,,0.3333333333333333,1.0,0.5942333333333334,26.1,,3.0,6.0,,0.14285714285714285,,1.0,7.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.2222222222222222,0.2,0.2222222222222222,0.21428571428571427,1.0,0.2857142857142857,0.5,0.6666666666666666,0.5,0.5,1.0,1.0,2.35,0.03125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630202,1610612738,Payton Pritchard,Payton Pritchard,1630202,BOS,1052.0,18,-7,32,32,64,,,8.0,3.0,8.0,15.0,39,,8.0,,1.0,1.0,1.0,,3.0,,,,1.0,0.375,0.375,0.5769230769230769,0.5769230769230769,0.6153846153846154,36.111111111111114,,,,,0.6153846153846154,0.7692307692307693,0.5089576923076924,27.2625,1.0,1.0,1.0,0.2,0.07142857142857142,0.25,1.0,7.0,4.0,1.0,2.0,3.0,3.0,5.0,3.0,,,,,,,,,,,1.0,,,0.6,,,,,,,,,0.15384615384615385,0.5,0.5,,1.0,3.9799999999999995,0.03125,2.0,3.0,3.0,2.0,2.0,6.0,6.0,9.0,3.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.23076923076923078,0.6666666666666666,0.6666666666666666,0.375,0.375,1.0,0.6666666666666666,1.0,0.375,0.58905,0.4,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630573,1610612738,Sam Hauser,Sam Hauser,1630573,BOS,840.0,14,-2,25,25,50,2.0,2.0,1.0,2.0,3.0,8.0,25,,1.0,1.0,,1.0,,,2.0,1.0,,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.75,17.24137931034483,1.0,0.5,1.0,1.0,0.25,0.75,0.51785,24.433333333333334,,,,,,,,5.0,4.0,,,,1.0,1.0,,2.0,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,13.2,,1.0,1.0,,,,,,6.0,,1.0,1.0,1.0,1.0,,,,0.25,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629684,1610612738,Grant Williams,Grant Williams,1629684,BOS,105.0,2,1,2,3,5,,,,,,,2,,,,,,,,,,,1.0,1.0,,,,,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628382,1610612738,Justin Jackson,Justin Jackson,1628382,BOS,583.0,10,-5,17,17,34,,1.0,1.0,,2.0,,18,,1.0,,1.0,1.0,,,3.0,,,,,,,,,1.0,9.523809523809524,,0.5,,,0.5,1.0,0.56715,24.75,1.0,2.0,2.0,0.5,0.2222222222222222,0.5,,5.0,4.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,0.25,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631120,1610612738,JD Davison,JD Davison,1631120,BOS,297.0,5,-8,10,9,19,,,,,,,17,,,1.0,1.0,2.0,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203943,1610612738,Noah Vonleh,Noah Vonleh,203943,BOS,469.0,8,-2,14,14,28,,1.0,,,1.0,2.0,15,,,,1.0,1.0,,,3.0,,,,2.0,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,16.666666666666668,,0.3333333333333333,,,,0.3333333333333333,0.43715,23.1,1.0,1.0,2.0,0.5,0.14285714285714285,0.5,,3.0,4.0,,,,1.0,2.0,,,1.0,,,,1.0,,,,,,,,0.5,,,,0.14285714285714285,0.1111111111111111,,0.2,,,,,,,14.3,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,2.0,0.6666666666666666,0.5,0.5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628436,1610612738,Luke Kornet,Luke Kornet,1628436,BOS,212.0,4,-5,7,7,14,,,,,,2.0,14,,,,,,,,,,,,,,,0.5,0.5,,28.57142857142857,,,,,,0.5,0.5871,,,,,,,,1.0,2.0,,1.0,1.0,,1.0,2.0,,2.0,,,,,,,,,,1.0,1.0,1.0,0.5,,,,,,,,,0.5,1.0,1.0,1.0,,7.15,0.14285714285714285,,1.0,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
