EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,FG2M,FG2A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,DeadBallTurnovers,Turnovers,Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,Usage,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGA,FG3M,FG3A,SecondChanceFG3M,SecondChanceFG3A,PenaltyFG3A,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,FTDefRebounds,SelfOReb,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Charge Fouls,Loose Ball Fouls,Technical Free Throw Trips,Blocked3s,BlockedArc3,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,NonHeaveFg3Pct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffAtRimReboundPct,SelfORebPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,Avg3ptShotDistance,PenaltyCorner3FGM,PenaltyCorner3FGA,PenaltyArc3FGM,PenaltyFG3M,Fg3aBlocked,LongMidRangeAssists,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Offensive Fouls Drawn,PenaltyFg3Pct,FG3APctBlocked,Corner3PctBlocked,Arc3PctBlocked,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,FTOffRebounds,OffFTReboundPct,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,BlockedCorner3,Defensive 3 Seconds Violations,OffensiveGoaltends,DefensiveGoaltends,on,Transition Take Fouls,Transition Take Fouls Drawn,BlockedLongMidRange,3SecondViolations
1627823,1610612761,Juancho Hernangomez,Juancho Hernangomez,1627823,TOR,11010.0,184,47,374,369,147.0,120,52.0,743,6.0,13.0,3.0,6.0,3.0,5.0,,,6.0,15.0,3.0,33.0,399,3.0,6.0,1.0,10.0,3.0,6.0,3.0,12.0,6.0,5.0,12.0,3.0,31.0,1.0,7.0,13.0,12.0,29.0,9.0,38.0,1.0,1.0,5.0,8.0,15.0,2.0,4.0,,4.0,,1.0,1.0,1.0,1.0,,1.0,1.0,12.0,147.0,1.0,1.0,0.5,1.0,0.4,0.5,0.5,0.45454545454545453,0.5625,0.4090909090909091,0.4714285714285714,0.5555555555555556,0.46153846153846156,9.930715935334872,0.1643835616438356,0.06422018348623854,0.14942528735632185,0.014285714285714285,0.15625,0.0446927374301676,0.046511627906976744,0.07692307692307693,0.01818181818181818,,0.16666666666666666,0.0967741935483871,0.2777777777777778,0.14516129032258066,0.16,1.0,0.3939393939393939,0.46153846153846156,0.5454545454545454,0.5,,,,,0.75,0.5,,0.45454545454545453,0.6,0.9393939393939394,0.5577060606060605,0.5509272727272726,0.029411764705882353,0.0625,0.30303030303030304,0.36363636363636365,3.926666666666667,0.393048128342246,,2.0,4.0,6.0,,,2.0,12.0,1.0,2.0,4.0,6.0,18.0,1.0,2.0,5.0,6.0,18.0,,6.0,,12.0,2.0,2.0,7.0,4.0,3.0,1.0,4.0,,,3.0,2.0,1.0,1.0,,2.0,2.0,5.0,,3.0,,,,1.0,0.3333333333333333,0.5,0.3333333333333333,0.5454545454545454,0.13333333333333333,0.15384615384615385,,,0.375,0.2857142857142857,0.075,,0.06060606060606061,,,,0.18181818181818182,0.6666666666666666,0.6666666666666666,1.0,0.36363636363636365,0.16666666666666666,0.16666666666666666,1.0,,,,0.25,0.5,1.0,0.36363636363636365,0.16666666666666666,0.5899928571428571,25.399999999999995,1.0,1.0,,1.0,,1.0,,1.0,2.0,0.2,,,,0.09090909090909091,1.0,,1.0,0.07692307692307693,,,,,,,1.0,,True,,,,
1631132,1610612761,Christian Koloko,Christian Koloko,1631132,TOR,11471.0,191,64,388,383,157.0,141,68.0,771,12.0,20.0,6.0,12.0,3.0,6.0,6.0,13.0,18.0,34.0,11.0,47.0,395,9.0,16.0,2.0,20.0,6.0,14.0,5.0,17.0,20.0,9.0,16.0,4.0,39.0,17.0,14.0,2.0,15.0,18.0,32.0,50.0,4.0,2.0,2.0,4.0,30.0,2.0,14.0,1.0,18.0,,6.0,3.0,15.0,7.0,8.0,16.0,11.0,17.0,157.0,3.0,3.0,0.5555555555555556,1.0,0.5294117647058824,0.5625,0.42857142857142855,0.46153846153846156,0.5,0.42857142857142855,0.4895833333333333,0.5263157894736842,0.4473684210526316,11.158798283261802,0.17045454545454544,0.11290322580645161,0.024691358024691357,0.19540229885057472,0.10059171597633136,0.14691943127962084,0.12727272727272726,,0.19117647058823528,0.21052631578947367,0.25,0.13636363636363635,0.125,0.03076923076923077,,0.6875,0.5128205128205128,0.6,0.631578947368421,0.5,0.3333333333333333,0.46153846153846156,0.6,0.6666666666666666,0.6666666666666666,0.5,,0.42857142857142855,0.5,0.6410256410256411,0.5686000000000001,0.5268285714285714,0.13333333333333333,0.15,0.425531914893617,0.3617021276595745,4.170588235294117,0.40463917525773196,,1.0,,3.0,,2.0,,2.0,,,,,5.0,,2.0,,16.0,,,16.0,1.0,1.0,,4.0,7.0,6.0,1.0,1.0,1.0,3.0,2.0,2.0,,,2.0,,,1.0,19.0,,7.0,,1.0,1.0,,,,,0.1282051282051282,0.11764705882352941,0.05,0.23076923076923078,,0.5,0.09090909090909091,0.17073170731707318,0.1875,0.02564102564102564,,,,0.07692307692307693,,,,0.05128205128205128,,,,0.1111111111111111,,,,,,,,0.6448409090909091,29.2,,,,,,4.0,,,1.0,,,,,,,,1.0,0.08333333333333333,,,,,,,,1.0,True,,,,
201152,1610612761,Thaddeus Young,Thaddeus Young,201152,TOR,13709.0,228,-41,455,458,118.0,124,54.0,913,28.0,33.0,9.0,9.0,8.0,11.0,15.0,25.0,43.0,59.0,6.0,95.0,564,10.0,11.0,1.0,21.0,10.0,15.0,1.0,21.0,46.0,11.0,17.0,11.0,40.0,9.0,9.0,14.0,12.0,26.0,18.0,44.0,23.0,11.0,2.0,11.0,20.0,,11.0,1.0,10.0,2.0,6.0,,1.0,,1.0,1.0,,21.0,116.0,1.0,,0.5348837209302325,0.6764705882352942,0.7288135593220338,0.9090909090909091,0.6666666666666666,0.6544117647058824,0.9090909090909091,0.625,0.6597222222222222,0.9545454545454546,0.6176470588235294,15.839694656488549,0.15584415584415584,0.06870229007633588,0.14583333333333334,0.10112359550561797,0.15028901734104047,0.08181818181818182,0.05084745762711865,0.03333333333333333,0.13333333333333333,0.034482758620689655,0.15151515151515152,0.17857142857142858,0.125,0.12903225806451613,0.17647058823529413,,0.4852941176470588,0.8484848484848485,0.9032258064516129,0.6071428571428571,0.36764705882352944,0.6,0.6,0.4,0.8181818181818182,1.0,,0.6875,0.7272727272727273,0.6176470588235294,0.5564816176470588,0.565209375,0.08333333333333333,0.09523809523809523,0.22105263157894736,0.22105263157894736,3.9711864406779664,0.25934065934065936,,1.0,1.0,8.0,,,,1.0,,,,1.0,9.0,,,1.0,40.0,3.0,,18.0,,1.0,,2.0,6.0,5.0,1.0,,,,12.0,9.0,8.0,,1.0,1.0,,4.0,12.0,,,,,,1.0,0.1111111111111111,,0.1111111111111111,0.1323529411764706,0.03389830508474576,0.06060606060606061,,,0.8181818181818182,,0.11904761904761904,,0.014705882352941176,,,,0.11764705882352941,0.125,0.125,1.0,0.014705882352941176,,,,,,,,,,,,0.5810857142857142,23.41111111111111,,1.0,,,,,1.0,,,,,,,0.0625,,,,,,,,2.0,,1.0,,,True,,,,
203920,1610612761,Khem Birch,Khem Birch,203920,TOR,1738.0,29,11,60,60,19.0,20,6.0,120,2.0,2.0,,,1.0,1.0,,,2.0,3.0,,4.0,49,,,,,1.0,1.0,,2.0,4.0,,1.0,,3.0,,,2.0,4.0,6.0,,6.0,,,3.0,3.0,2.0,2.0,,,,,,,,,,,,2.0,19.0,,,1.0,1.0,0.6666666666666666,,1.0,0.6666666666666666,,1.0,0.6666666666666666,,1.0,8.955223880597014,0.18181818181818182,,0.18181818181818182,,0.18181818181818182,,,,,,0.125,0.375,,,0.2857142857142857,,0.6666666666666666,1.0,1.0,1.0,,,,,,,,1.0,1.0,0.6666666666666666,0.5225666666666667,0.4169,,,,0.5,6.3999999999999995,0.31666666666666665,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,True,,,,
1629018,1610612761,Gary Trent Jr.,Gary Trent Jr.,1629018,TOR,11533.0,192,-108,387,389,98.0,94,51.0,776,10.0,16.0,1.0,1.0,2.0,6.0,10.0,21.0,28.0,54.0,29.0,118.0,516,1.0,2.0,1.0,3.0,5.0,14.0,10.0,26.0,22.0,6.0,13.0,2.0,33.0,,1.0,5.0,7.0,12.0,1.0,13.0,10.0,4.0,6.0,12.0,12.0,3.0,23.0,,36.0,4.0,14.0,3.0,2.0,1.0,1.0,2.0,1.0,22.0,95.0,,1.0,0.39285714285714285,0.39285714285714285,0.5185185185185185,0.5,0.35714285714285715,0.5056818181818182,0.25,0.42105263157894735,0.5637254901960784,0.3,0.52,25.44642857142857,0.09090909090909091,0.007751937984496124,0.0684931506849315,,0.08,0.004761904761904762,,0.03333333333333333,,,0.11764705882352941,0.058823529411764705,0.1111111111111111,0.09090909090909091,,0.5,0.18181818181818182,0.625,0.6666666666666666,0.7,0.23863636363636365,0.47619047619047616,0.5,0.1,0.25,1.0,1.0,0.3157894736842105,0.3333333333333333,0.5681818181818182,0.5019670454545455,0.49146315789473694,0.15151515151515152,0.21875,0.025423728813559324,0.22033898305084745,9.12037037037037,0.2532299741602067,8.0,17.0,1.0,1.0,,,10.0,33.0,,2.0,4.0,11.0,34.0,,2.0,5.0,34.0,18.0,15.0,,,33.0,10.0,2.0,7.0,5.0,2.0,3.0,,,6.0,6.0,4.0,1.0,2.0,2.0,1.0,2.0,6.0,,,3.0,,,0.5454545454545454,0.3235294117647059,,0.3235294117647059,0.38636363636363635,0.037037037037037035,0.0625,0.047619047619047616,,0.5,,,,0.19318181818181818,0.47058823529411764,0.47058823529411764,0.375,0.011363636363636364,1.0,1.0,1.0,0.375,0.30303030303030304,0.30303030303030304,0.5,,,,0.5,,,0.21052631578947367,0.30303030303030304,0.6228750000000001,26.708823529411767,1.0,1.0,1.0,2.0,,1.0,,,1.0,0.4,,,,0.05263157894736842,1.0,0.25,,,,1.0,0.02857142857142857,,,,,,True,,,,
1630551,1610612761,Justin Champagnie,Justin Champagnie,1630551,TOR,466.0,8,-1,15,16,8.0,16,2.0,31,1.0,1.0,1.0,1.0,,,1.0,1.0,2.0,2.0,,4.0,17,1.0,1.0,,2.0,1.0,1.0,,2.0,2.0,,1.0,,3.0,1.0,,2.0,1.0,3.0,1.0,4.0,,,,,1.0,,1.0,,,,,,,,,,,2.0,8.0,1.0,,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.76470588235294,0.5,,0.6666666666666666,0.2,0.6,0.14285714285714285,,,0.2,,,1.0,,1.0,,,0.5,1.0,1.0,,0.5,1.0,1.0,1.0,1.0,1.0,,,,0.5,0.5630999999999999,0.3912,,,0.5,0.5,2.15,0.5333333333333333,,,,,,,,,,,,,,,,,2.0,,,2.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,True,,,,
203490,1610612761,Otto Porter Jr.,Otto Porter Jr.,203490,TOR,1420.0,24,16,50,46,16.0,20,3.0,96,1.0,1.0,1.0,1.0,,,1.0,2.0,2.0,3.0,,7.0,56,1.0,1.0,,2.0,,1.0,,3.0,,1.0,1.0,,2.0,,1.0,1.0,,1.0,1.0,2.0,,,,,1.0,,1.0,,,,,,,,,,,3.0,16.0,1.0,,,,0.6666666666666666,1.0,,0.5833333333333334,1.0,0.5,0.5833333333333334,1.0,0.5,11.320754716981131,,0.07692307692307693,0.14285714285714285,,0.05263157894736842,0.047619047619047616,,,,,,,,,0.3333333333333333,,0.16666666666666666,1.0,1.0,,0.3333333333333333,0.5,0.5,,1.0,1.0,,,,0.6666666666666666,0.5192916666666666,0.5467333333333334,,,0.2857142857142857,0.42857142857142855,5.366666666666667,0.32,,,1.0,2.0,,,,1.0,,,,1.0,3.0,,,2.0,4.0,3.0,,2.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,0.3333333333333333,,0.3333333333333333,0.5,,,,,,,0.1111111111111111,,,,,,0.3333333333333333,0.5,0.5,1.0,0.16666666666666666,,,,,,,,,,,,0.5527,25.366666666666664,1.0,2.0,,1.0,,1.0,,,,0.5,,,,0.6666666666666666,0.5,,,,,,,1.0,,,,,True,,,,
1631199,1610612761,Ron Harper Jr.,Ron Harper Jr.,1631199,TOR,1318.0,22,14,44,43,33.0,23,10.0,87,1.0,2.0,1.0,1.0,,1.0,1.0,2.0,2.0,4.0,,10.0,36,1.0,1.0,,2.0,1.0,3.0,,8.0,,2.0,3.0,1.0,7.0,2.0,,,1.0,1.0,2.0,3.0,,,,,1.0,,,,,,,,1.0,1.0,,1.0,1.0,8.0,33.0,,,,,0.5,1.0,0.3333333333333333,0.5555555555555556,1.0,0.5714285714285714,0.5555555555555556,1.0,0.5714285714285714,15.517241379310345,0.07142857142857142,,,0.2222222222222222,0.043478260869565216,0.07407407407407407,,,0.2,0.25,0.14285714285714285,,,,,1.0,0.2222222222222222,0.5,0.5,,0.2222222222222222,0.5,1.0,,1.0,1.0,,0.14285714285714285,,0.7777777777777778,0.5731111111111111,0.5475071428571429,,,0.2,0.8,3.425,0.75,,,1.0,3.0,,,1.0,2.0,,,2.0,2.0,5.0,,,4.0,4.0,6.0,,2.0,,2.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,1.0,0.4,,0.4,0.5555555555555556,0.25,,0.5,,,,,,,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.2222222222222222,0.5,0.5,1.0,,,,,,,0.2857142857142857,0.5,,24.98,1.0,2.0,1.0,2.0,,,,,,0.5,,,,0.2857142857142857,0.5,0.5,,,,,,,,,,,True,,,,
1630580,1610612761,Joe Wieskamp,Joe Wieskamp,1630580,TOR,632.0,11,5,24,24,20.0,16,5.0,48,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,0.07692307692307693,,,,0.05263157894736842,,,,,,,0.14285714285714285,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333333333333334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
203115,1610612761,Will Barton,Will Barton,203115,TOR,665.0,11,-9,24,23,16.0,7,2.0,47,,,,,,,1.0,2.0,1.0,3.0,,2.0,21,,,,,1.0,2.0,,2.0,2.0,,,,,,,1.0,,1.0,,1.0,2.0,2.0,,,1.0,,,,,,,,,,,,,2.0,16.0,,,1.0,1.0,0.3333333333333333,,0.5,0.25,,0.5,0.25,,0.5,14.814814814814813,,,0.14285714285714285,,0.07142857142857142,,,,,,,,,0.14285714285714285,,,,,,,0.5,0.5,0.5,1.0,,,,,,0.25,0.4054375,0.34405,,,,1.0,10.299999999999999,0.6666666666666666,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,0.25,,,,,,,,,0.25,,,,,,,,0.25,,,,,,,,,,,,,24.9,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,
1627751,1610612761,Jakob Poeltl,Jakob Poeltl,1627751,TOR,39598.0,660,112,1338,1330,187.0,293,178.0,2668,88.0,119.0,29.0,43.0,9.0,12.0,54.0,99.0,142.0,218.0,38.0,322.0,1473,33.0,49.0,5.0,71.0,11.0,16.0,10.0,32.0,210.0,41.0,54.0,29.0,121.0,25.0,52.0,60.0,76.0,142.0,78.0,220.0,27.0,18.0,11.0,28.0,73.0,6.0,57.0,7.0,66.0,6.0,27.0,7.0,29.0,15.0,14.0,29.0,17.0,32.0,185.0,6.0,7.0,0.7394366197183099,0.8898305084745762,0.6513761467889908,0.673469387755102,0.6875,0.6513761467889908,0.673469387755102,0.6875,0.6544715447154471,0.6454545454545455,0.64,17.643271088216355,0.25675675675675674,0.1319796954314721,0.23809523809523808,0.09578544061302682,0.24817518248175183,0.11755725190839694,0.14761904761904762,0.11267605633802817,0.09042553191489362,0.1095890410958904,0.23809523809523808,0.2638888888888889,0.2765957446808511,0.22941176470588234,0.25609756097560976,0.5862068965517241,0.5458715596330275,0.7394957983193278,0.8,0.6704545454545454,0.4541284403669725,0.5454545454545454,0.5684210526315789,0.8518518518518519,0.8775510204081632,0.6744186046511628,0.10344827586206896,0.75,0.75,0.5458715596330275,0.5381839449541284,0.5600750000000001,0.11297071129707113,0.11297071129707113,0.2204968944099379,0.09937888198757763,4.446330275229359,0.1397608370702541,,,,,,,,,,,,,,,,,74.0,,,48.0,,,,13.0,13.0,10.0,3.0,5.0,6.0,8.0,9.0,17.0,14.0,2.0,3.0,1.0,3.0,6.0,49.0,,4.0,,,,,,,,,0.05963302752293578,0.07563025210084033,0.04040404040404041,,0.6071428571428571,0.21428571428571427,0.11504424778761062,0.12698412698412698,,,,,,,,,,,,,,,,,,,,,0.5958674999999999,,,,,,,7.0,2.0,,,,,,,,,,1.0,0.03125,,,,1.0,,7.0,,,False,,,,
1627783,1610612761,Pascal Siakam,Pascal Siakam,1627783,TOR,141616.0,2360,122,4763,4755,888.0,969,601.0,9518,197.0,278.0,40.0,68.0,43.0,58.0,184.0,417.0,463.0,894.0,290.0,1480.0,5447,55.0,106.0,26.0,163.0,89.0,164.0,92.0,315.0,306.0,201.0,368.0,137.0,903.0,49.0,65.0,166.0,177.0,381.0,114.0,495.0,56.0,34.0,67.0,153.0,205.0,17.0,330.0,15.0,378.0,43.0,183.0,27.0,24.0,15.0,8.0,31.0,19.0,308.0,883.0,21.0,24.0,0.3304535637149028,0.3574766355140187,0.5178970917225951,0.5188679245283019,0.5426829268292683,0.512489233419466,0.4963768115942029,0.5138248847926268,0.5572289156626506,0.5326797385620915,0.5706521739130435,27.074954296160875,0.16905444126074498,0.048183839881393624,0.1749209694415174,0.049796747967479675,0.1718436873747495,0.0488641234462066,0.04953560371517028,0.013793103448275862,0.041428571428571426,0.07042253521126761,0.1345646437994723,0.18036072144288579,0.21301775147928995,0.1811263318112633,0.16095890410958905,0.6129032258064516,0.23944875107665806,0.7086330935251799,0.7296296296296296,0.5025380710659898,0.35917312661498707,0.4412470023980815,0.46582278481012657,0.20652173913043478,0.4927536231884058,0.5882352941176471,0.025,0.2672811059907834,0.7413793103448276,0.4694229112833764,0.49022120034542305,0.4835446511627907,0.14142966948501154,0.1769825918762089,0.11013513513513513,0.21283783783783783,8.510290827740493,0.18643711946252361,82.0,199.0,19.0,60.0,2.0,6.0,69.0,207.0,7.0,26.0,46.0,88.0,267.0,9.0,32.0,53.0,620.0,228.0,36.0,70.0,1.0,206.0,69.0,30.0,167.0,115.0,52.0,44.0,38.0,31.0,22.0,86.0,51.0,3.0,35.0,13.0,11.0,33.0,94.0,11.0,15.0,,7.0,5.0,0.8636363636363636,0.3295880149812734,0.28125,0.3308270676691729,0.22997416020671835,0.03355704697986577,0.02877697841726619,0.05275779376498801,,0.5620915032679739,0.3584905660377358,0.07021791767554479,0.054770318021201414,0.17140396210163653,0.4120603015075377,0.4120603015075377,0.1951219512195122,0.05167958656330749,0.31666666666666665,0.31666666666666665,1.0,0.17829457364341086,0.3333333333333333,0.3333333333333333,0.8260869565217391,0.043478260869565216,0.3333333333333333,1.0,0.18840579710144928,0.2692307692307692,0.8571428571428571,0.2119815668202765,0.33495145631067963,0.5385056818181818,25.661423220973788,4.0,7.0,11.0,15.0,,20.0,19.0,2.0,7.0,0.2830188679245283,,,,0.03225806451612903,0.5714285714285714,0.2391304347826087,,,1.0,1.0,0.003745318352059925,1.0,2.0,3.0,,1.0,False,2.0,1.0,1.0,
1627832,1610612761,Fred VanVleet,Fred VanVleet,1627832,TOR,139923.0,2332,201,4723,4680,1117.0,1204,614.0,9403,88.0,160.0,7.0,11.0,22.0,40.0,63.0,166.0,211.0,454.0,209.0,1195.0,5384,15.0,33.0,6.0,96.0,53.0,110.0,90.0,328.0,80.0,324.0,463.0,194.0,1065.0,12.0,16.0,108.0,117.0,228.0,28.0,256.0,116.0,46.0,43.0,131.0,179.0,10.0,184.0,3.0,236.0,16.0,81.0,24.0,32.0,14.0,13.0,37.0,23.0,328.0,1110.0,18.0,21.0,0.1895734597156398,0.19230769230769232,0.4647577092511013,0.45454545454545453,0.4818181818181818,0.4934934934934935,0.4639175257731959,0.48770491803278687,0.5379688929551693,0.475,0.5629370629370629,22.457237447121575,0.11878172588832488,0.012441679626749611,0.11688311688311688,0.011857707509881422,0.1178627553693033,0.012184508268059183,0.015050167224080268,0.007246376811594203,0.009817671809256662,0.016722408026755852,0.11911357340720222,0.10652173913043478,0.1524390243902439,0.12421383647798742,0.10069444444444445,0.6216216216216216,0.16016016016016016,0.55,0.6423357664233577,0.13636363636363635,0.16616616616616617,0.3795180722891566,0.43448275862068964,0.14285714285714285,0.1134020618556701,0.6363636363636364,0.14285714285714285,0.16393442622950818,0.55,0.7057057057057057,0.5056213056680162,0.4885272151898735,0.0823199251637044,0.15606936416184972,0.0803347280334728,0.2744769874476987,8.926211453744495,0.2365022231632437,60.0,128.0,29.0,72.0,2.0,11.0,159.0,473.0,18.0,53.0,122.0,188.0,545.0,20.0,64.0,134.0,342.0,333.0,231.0,6.0,7.0,466.0,159.0,46.0,139.0,76.0,63.0,108.0,3.0,7.0,70.0,88.0,61.0,8.0,27.0,6.0,9.0,37.0,78.0,4.0,7.0,24.0,5.0,3.0,0.5904255319148937,0.344954128440367,0.3125,0.34944237918215615,0.5455455455455456,0.1013215859030837,0.14375,0.12650602409638553,0.015625,0.6717557251908397,0.02608695652173913,0.012135922330097087,0.013257575757575758,0.12812812812812813,0.46875,0.47619047619047616,0.31666666666666665,0.07207207207207207,0.4027777777777778,0.4084507042253521,0.9310344827586207,0.47347347347347346,0.3361522198731501,0.33974358974358976,0.5283018867924528,0.1134020618556701,0.18181818181818182,1.0,0.5463917525773195,0.33962264150943394,0.7777777777777778,0.5,0.34120171673819744,0.5076537878787879,26.736697247706424,7.0,12.0,37.0,44.0,6.0,22.0,12.0,2.0,22.0,0.3283582089552239,0.011009174311926606,0.013888888888888888,0.010570824524312896,0.04918032786885246,0.5833333333333334,0.30327868852459017,,,2.0,7.0,0.012727272727272728,1.0,2.0,1.0,,,False,1.0,1.0,5.0,
