EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,SecondChanceOffPoss,TotalPoss,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,Points,OpponentPoints,PenaltyFG2A,PtsAssisted2s,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,AssistPoints,OffThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,FoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,DefTwoPtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,Fg3aBlocked,AtRimAssists,LongMidRangeAssists,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,FTA,2pt And 1 Free Throw Trips,3pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,DefensiveGoaltends,3SecondViolations,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,PenaltyTsPct,FG3APctBlocked,AtRimPctBlocked,Corner3PctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,HeaveAttempts,StepOutOfBoundsTurnovers,Transition Take Fouls,BlockedCorner3,OffensiveGoaltends,LongMidRangePctBlocked,Clear Path Fouls,BlockedLongMidRange,Defensive 3 Seconds Violations,on
1626163,1610612745,Frank Kaminsky,Frank Kaminsky,1626163,HOU,692.0,12,-18,25,23,7,4,48,2.0,1.0,1.0,1.0,1.0,3,1.0,2,45,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,6,1.0,1.0,0.3333333333333333,0.25,0.25,0.25,0.3333333333333333,0.5,13.793103448275863,0.3333333333333333,0.125,0.16666666666666666,0.06666666666666667,0.14285714285714285,0.3333333333333333,0.5,0.5,0.25,1.0,1.0,1.0,0.25,0.25,0.45005,0.3958,10.033333333333333,25.6,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1629645,1610612745,Kevin Porter Jr.,Kevin Porter Jr.,1629645,HOU,91160.0,1519,-318,3108,3110,738,433,6218,156.0,29.0,69.0,227.0,196.0,381,260.0,812,3797,89.0,78.0,227.0,41.0,155.0,100.0,255.0,77.0,23.0,39.0,610.0,40.0,69.0,174.0,62.0,236.0,131.0,15.0,6.0,16.0,3.0,730,0.1989795918367347,0.2074468085106383,0.5144356955380578,0.5304212168486739,0.5719322990126939,0.40561622464898595,0.10761154855643044,0.1282051282051282,23.12170779040754,0.10391566265060241,0.06279434850863422,0.11793440334961619,0.04080267558528428,0.06099815157116451,0.11013215859030837,0.1875,0.24336973478939158,0.10764430577223089,0.42028985507246375,0.42028985507246375,0.06896551724137931,0.3541341653666147,0.6489859594383776,0.5064322932917317,0.4912796875000002,7.548293963254594,25.876923076923074,0.23745173745173745,655.0,105.0,156.0,19.0,22.0,25.0,35.0,62.0,16.0,33.0,4.0,11.0,3.0,9.0,80.0,6.0,25.0,17.0,62.0,96.0,132.0,23.0,38.0,10.0,36.0,17.0,93.0,45.0,20.0,71.0,43.0,193.0,314.0,144.0,144.0,16.0,80.0,5.0,104.0,12.0,21.0,1.0,100.0,5.0,7.0,67.0,46.0,21.0,89.0,20.0,57.0,38.0,3.0,32.0,5.0,127.0,11.0,36.0,49.0,119.0,2.0,8.0,5.0,3.0,7.0,5.0,2.0,165.0,17.0,2.0,2.0,64.0,12.0,11.0,1.0,1.0,9.0,1.0,1.0,193.0,13.0,9.0,0.5,0.36923076923076925,0.2777777777777778,0.28169014084507044,0.36923076923076925,0.6052631578947368,0.5056179775280899,0.5135135135135135,0.46875,0.5740740740740741,0.5302197802197802,0.019230769230769232,0.1346153846153846,0.030303030303030304,0.01762114537444934,0.7007874015748031,0.05154639175257732,0.01098901098901099,0.024475524475524476,0.13003901170351106,0.031545741324921134,0.02577319587628866,0.006535947712418301,0.07291666666666667,0.08940397350993377,0.1259259259259259,0.12962962962962962,0.13142857142857142,0.02348993288590604,0.24336973478939158,0.6730769230769231,0.7777777777777778,0.2761904761904762,0.3974358974358974,0.45588235294117646,0.12903225806451613,0.0514820592823713,0.48484848484848486,0.5,0.75,0.3524229074889868,0.35874439461883406,0.45,0.2972972972972973,0.8636363636363636,0.15789473684210525,0.14864864864864866,0.36363636363636365,1.0,0.33783783783783783,0.24,0.6666666666666666,0.21875,0.7142857142857143,0.05625,0.3333333333333333,0.3875,0.27419354838709675,0.3524229074889868,0.4975977777777777,0.10888252148997135,0.14953271028037382,0.044444444444444446,0.1145320197044335,0.2376847290640394,,,,,,,,,,True
1630224,1610612745,Jalen Green,Jalen Green,1630224,HOU,112609.0,1877,-439,3855,3844,917,538,7699,176.0,53.0,124.0,315.0,266.0,588,365.0,1115,4718,123.0,188.0,312.0,77.0,153.0,53.0,206.0,40.0,13.0,39.0,465.0,9.0,71.0,183.0,32.0,215.0,203.0,10.0,5.0,14.0,9.0,912,0.3533834586466165,0.36015325670498083,0.4523809523809524,0.4695697796432319,0.5144589552238806,0.3830010493179433,0.13095238095238096,0.17613636363636365,26.984126984126988,0.08626974483596597,0.011597938144329897,0.1036655211912944,0.017344173441734417,0.012213740458015267,0.0777027027027027,0.6428571428571429,0.18467995802728226,0.13011542497376705,0.4274193548387097,0.4344262295081967,0.3584905660377358,0.3305351521511018,0.6852046169989506,0.5062959473684212,0.48493876146789,7.165136054421772,26.36630136986301,0.2378728923476005,881.0,153.0,288.0,12.0,19.0,32.0,61.0,60.0,18.0,50.0,3.0,6.0,2.0,14.0,103.0,10.0,29.0,18.0,82.0,121.0,220.0,25.0,46.0,13.0,35.0,19.0,108.0,57.0,20.0,96.0,78.0,252.0,344.0,219.0,144.0,10.0,103.0,4.0,107.0,7.0,23.0,,110.0,2.0,13.0,48.0,30.0,18.0,83.0,13.0,50.0,53.0,16.0,33.0,7.0,136.0,8.0,36.0,58.0,98.0,5.0,,5.0,,1.0,11.0,1.0,293.0,29.0,3.0,18.0,122.0,9.0,20.0,4.0,2.0,5.0,1.0,,248.0,7.0,17.0,0.6033057851239669,0.3315068493150685,0.37142857142857144,0.20833333333333334,0.3342541436464088,0.5434782608695652,0.4634146341463415,0.5493827160493827,0.3972602739726027,0.5879120879120879,0.47358490566037736,0.010958904109589041,0.1527777777777778,0.04,0.006349206349206349,0.6102941176470589,0.018691588785046728,,0.021515434985968196,0.11917659804983749,0.03209876543209877,0.01642710472279261,0.011299435028248588,0.008264462809917356,0.08,0.11842105263157894,0.11927877947295423,0.1188118811881188,0.027659574468085105,0.30220356768100737,0.53125,0.6270491803278688,0.40522875816993464,0.3409090909090909,0.41379310344827586,0.21666666666666667,0.05246589716684155,0.36,0.375,0.7777777777777778,0.326984126984127,0.329073482428115,0.5728155339805825,0.2345679012345679,0.631578947368421,0.25,0.07407407407407407,0.5,0.3333333333333333,0.35802469135802467,0.3448275862068966,0.7,0.2785388127853881,0.5245901639344263,0.0639269406392694,0.14285714285714285,0.3744292237442922,0.21951219512195122,0.3301282051282051,0.4656544642857142,0.12452471482889733,0.17914831130690162,0.02425876010781671,0.0968609865470852,0.22600896860986547,3.0,3.0,1.0,2.0,1.0,0.016129032258064516,,,,True
1630231,1610612745,Kenyon Martin Jr.,Kenyon Martin Jr.,1630231,HOU,75245.0,1254,-304,2591,2588,606,368,5179,73.0,,,73.0,200.0,292,96.0,552,3193,67.0,304.0,72.0,27.0,36.0,26.0,62.0,20.0,6.0,10.0,150.0,31.0,63.0,202.0,74.0,276.0,82.0,18.0,9.0,18.0,14.0,598,0.76,0.8735632183908046,0.684931506849315,0.6198453608247423,0.6287015945330297,0.24742268041237114,0.09246575342465753,0.1506849315068493,16.289140572951364,0.11819887429643527,0.06019417475728155,0.16681071737251513,0.06050695012264922,0.05909090909090909,0.06965174129353234,0.7777777777777778,0.18814432989690721,,,,,0.18814432989690721,0.8118556701030928,0.5639521963824288,0.5507511627906976,2.884246575342466,25.68229166666666,0.23388653029718257,595.0,166.0,219.0,41.0,51.0,42.0,52.0,34.0,9.0,23.0,,,,2.0,18.0,1.0,6.0,5.0,18.0,27.0,71.0,46.0,61.0,1.0,6.0,14.0,109.0,50.0,5.0,20.0,21.0,136.0,96.0,81.0,,52.0,18.0,,21.0,5.0,43.0,,130.0,9.0,13.0,20.0,12.0,8.0,21.0,5.0,12.0,30.0,6.0,9.0,2.0,51.0,6.0,10.0,40.0,84.0,3.0,2.0,9.0,1.0,1.0,2.0,1.0,113.0,13.0,,,61.0,,3.0,,,9.0,1.0,,136.0,7.0,2.0,1.0,0.28125,0.16666666666666666,0.25,0.28421052631578947,0.7540983606557377,0.746268656716418,0.7089552238805971,0.6609195402298851,0.7171052631578947,0.6355140186915887,,0.0730593607305936,,,0.4117647058823529,0.12,,0.06073446327683616,0.20833333333333334,0.06367041198501873,0.06521739130434782,0.04201680672268908,0.06666666666666667,0.1228813559322034,0.20833333333333334,0.21413721413721415,0.1888111888111888,0.09848484848484848,0.5644329896907216,0.7579908675799086,0.8177339901477833,0.7650602409638554,0.4657534246575342,0.5483870967741935,0.7352941176470589,0.059278350515463915,0.391304347826087,0.391304347826087,1.0,0.2465753424657534,0.2465753424657534,1.0,0.7611940298507462,0.803921568627451,0.34146341463414637,,,,0.08955223880597014,0.16666666666666666,1.0,0.5977011494252874,0.8076923076923077,0.022988505747126436,,0.20689655172413793,0.2777777777777778,0.25,0.5855699999999999,0.13990825688073394,0.17941176470588235,,0.19746376811594202,0.2463768115942029,1.0,3.0,,,,,,,,True
1631095,1610612745,Jabari Smith Jr.,Jabari Smith Jr.,1631095,HOU,145223.0,2420,-554,4969,4964,1135,692,9933,183.0,52.0,143.0,316.0,239.0,493,388.0,990,6085,98.0,308.0,315.0,34.0,79.0,23.0,102.0,17.0,6.0,19.0,227.0,41.0,207.0,444.0,121.0,565.0,150.0,72.0,39.0,73.0,54.0,1126,0.6443514644351465,0.7549019607843137,0.4847870182555781,0.4738933030646992,0.5082474226804123,0.44040862656072643,0.06896551724137931,0.09289617486338798,18.615544760582928,0.19113573407202217,0.04133064516129032,0.17580008768084174,0.0496215306980656,0.04066985645933014,0.17142857142857143,0.7397260273972602,0.20771850170261066,0.1623155505107832,0.36363636363636365,0.36363636363636365,0.6538461538461539,0.358683314415437,0.6299659477866061,0.5049989772727271,0.5039753968253966,8.761663286004055,25.72551546391753,0.22841618031797142,1077.0,115.0,167.0,44.0,69.0,31.0,43.0,72.0,26.0,72.0,2.0,4.0,5.0,16.0,93.0,3.0,22.0,17.0,75.0,119.0,155.0,56.0,110.0,5.0,26.0,32.0,159.0,47.0,22.0,91.0,56.0,216.0,170.0,318.0,39.0,70.0,93.0,1.0,57.0,3.0,77.0,3.0,194.0,43.0,15.0,43.0,25.0,18.0,66.0,6.0,34.0,37.0,4.0,32.0,12.0,103.0,15.0,24.0,136.0,224.0,2.0,13.0,11.0,,14.0,12.0,,198.0,13.0,,6.0,80.0,1.0,21.0,1.0,,31.0,4.0,,213.0,10.0,18.0,0.8907563025210085,0.30670103092783507,0.19230769230769232,0.24175824175824176,0.30749354005167956,0.509090909090909,0.47959183673469385,0.46691176470588236,0.42328042328042326,0.512987012987013,0.48423423423423423,0.002577319587628866,0.10179640718562874,,0.0031645569620253164,0.6407766990291263,0.30935251798561153,0.01935483870967742,0.05555555555555555,0.16193656093489148,0.06883365200764818,0.04709576138147567,0.048672566371681415,0.04487179487179487,0.20486815415821502,0.1951219512195122,0.16612729234088458,0.14760147601476015,0.030864197530864196,0.18955732122587968,0.688622754491018,0.7666666666666667,0.591304347826087,0.39344262295081966,0.43373493975903615,0.7222222222222222,0.08172531214528944,0.3611111111111111,0.3611111111111111,1.0,0.29430379746835444,0.29523809523809524,0.8602150537634409,0.5073529411764706,0.6376811594202898,0.1590909090909091,0.029411764705882353,0.5,1.0,0.16176470588235295,0.13636363636363635,1.0,0.2275132275132275,0.7209302325581395,0.08465608465608465,0.3125,0.3968253968253968,0.22666666666666666,0.29523809523809524,0.5028728260869565,0.08535300316122234,0.14285714285714285,0.002570694087403599,0.1606060606060606,0.21818181818181817,1.0,,,1.0,1.0,,1.0,2.0,1.0,True
1631102,1610612745,TyTy Washington Jr.,TyTy Washington Jr.,1631102,HOU,10197.0,170,-63,359,358,100,51,717,21.0,2.0,6.0,25.0,15.0,34,34.0,67,441,10.0,16.0,25.0,,14.0,5.0,19.0,5.0,,4.0,43.0,,6.0,18.0,,18.0,7.0,2.0,1.0,2.0,2.0,100,0.5333333333333333,0.5333333333333333,0.4411764705882353,0.4632352941176471,0.4785714285714286,0.5,,,18.401937046004843,0.075,,0.10909090909090909,,,0.0967741935483871,1.0,0.3088235294117647,0.08823529411764706,0.3333333333333333,0.3333333333333333,1.0,0.36764705882352944,0.6029411764705882,0.49235735294117644,0.4634147058823529,9.48235294117647,25.355882352941173,0.2785515320334262,90.0,4.0,7.0,,,,2.0,9.0,4.0,9.0,,1.0,1.0,1.0,7.0,1.0,1.0,,6.0,11.0,4.0,,,1.0,2.0,,3.0,3.0,1.0,7.0,4.0,13.0,14.0,24.0,9.0,,7.0,1.0,9.0,1.0,,,12.0,,,4.0,4.0,,4.0,1.0,3.0,2.0,,1.0,,6.0,,2.0,6.0,9.0,,,,2.0,,1.0,,5.0,1.0,,,3.0,,,,,1.0,,,13.0,,,0.7272727272727273,0.3235294117647059,0.5,0.14285714285714285,0.3235294117647059,,0.3,0.75,0.2647058823529412,0.75,0.34210526315789475,0.029411764705882353,,,0.04,0.6666666666666666,,,,0.1411764705882353,,,,,0.08108108108108109,,0.15625,0.09523809523809523,,0.10294117647058823,0.5714285714285714,0.5714285714285714,0.75,0.42857142857142855,0.42857142857142855,0.3333333333333333,0.1323529411764706,0.4444444444444444,0.4444444444444444,1.0,0.28,0.2916666666666667,0.5714285714285714,,,,0.5,,,0.5,1.0,1.0,0.11764705882352941,,0.058823529411764705,1.0,0.35294117647058826,,0.28,,0.04285714285714286,0.08333333333333333,,0.04477611940298507,0.19402985074626866,,1.0,,,,,,,,True
1630227,1610612745,Daishen Nix,Daishen Nix,1630227,HOU,22619.0,377,-109,769,768,142,103,1537,16.0,,2.0,36.0,21.0,45,45.0,88,958,5.0,18.0,35.0,6.0,36.0,17.0,53.0,15.0,2.0,5.0,123.0,2.0,14.0,33.0,9.0,42.0,12.0,3.0,1.0,3.0,,139,0.42857142857142855,0.42857142857142855,0.4666666666666667,0.45,0.4583333333333333,0.5,0.13333333333333333,0.3125,14.527027027027026,0.09333333333333334,0.013513513513513514,0.09821428571428571,0.0221606648199446,0.015384615384615385,0.12727272727272726,,0.17777777777777778,0.022222222222222223,,,,0.4,0.8,0.5171544943820224,0.5157812500000001,4.48,26.237777777777783,0.1846553966189857,155.0,15.0,27.0,1.0,3.0,2.0,3.0,6.0,2.0,9.0,1.0,3.0,1.0,3.0,11.0,1.0,3.0,3.0,9.0,13.0,7.0,1.0,4.0,2.0,6.0,,8.0,4.0,4.0,12.0,4.0,24.0,24.0,33.0,6.0,,11.0,,29.0,2.0,6.0,1.0,19.0,,1.0,7.0,2.0,5.0,23.0,7.0,18.0,10.0,1.0,5.0,1.0,33.0,1.0,4.0,17.0,30.0,,,1.0,,,,,13.0,1.0,,,4.0,,3.0,,,2.0,,,22.0,,1.0,0.8461538461538461,0.28888888888888886,0.3333333333333333,0.3333333333333333,0.29545454545454547,0.25,0.8,0.4,0.5882352941176471,0.4,0.5714285714285714,,0.037037037037037035,,,0.696969696969697,,0.04,0.028169014084507043,0.10215053763440861,0.024096385542168676,0.030612244897959183,0.03125,,0.04477611940298507,0.14285714285714285,0.11724137931034483,0.04878048780487805,0.02040816326530612,0.3,0.5555555555555556,0.5769230769230769,0.4666666666666667,0.375,0.5454545454545454,0.3333333333333333,0.1,0.2222222222222222,0.2222222222222222,1.0,0.3055555555555556,0.3055555555555556,0.8181818181818182,0.3,0.3333333333333333,,0.3,0.3333333333333333,1.0,0.3,0.3333333333333333,1.0,0.17647058823529413,0.6666666666666666,0.17647058823529413,0.3333333333333333,0.5294117647058824,0.3333333333333333,0.3142857142857143,0.5112285714285714,0.043010752688172046,0.08333333333333333,,0.09090909090909091,0.2727272727272727,1.0,,,,,,,,,True
1630528,1610612745,Josh Christopher,Josh Christopher,1630528,HOU,19904.0,332,-129,675,678,141,96,1353,48.0,2.0,5.0,25.0,55.0,93,35.0,156,871,16.0,38.0,25.0,9.0,13.0,8.0,21.0,4.0,4.0,4.0,50.0,4.0,6.0,20.0,8.0,28.0,16.0,5.0,2.0,5.0,5.0,141,0.34545454545454546,0.36538461538461536,0.5913978494623656,0.546875,0.5735294117647058,0.2734375,0.0967741935483871,0.125,19.264892268694553,0.03592814371257485,0.03333333333333333,0.060897435897435896,0.024390243902439025,0.030303030303030304,,1.0,0.375,0.0390625,0.4,0.4,0.5,0.1953125,0.5859375,0.5082390625000001,0.4813772727272727,5.946236559139784,25.402857142857147,0.2088888888888889,118.0,27.0,40.0,4.0,4.0,5.0,6.0,26.0,3.0,10.0,,1.0,,2.0,7.0,3.0,6.0,1.0,4.0,10.0,16.0,6.0,8.0,3.0,7.0,2.0,23.0,7.0,1.0,6.0,5.0,22.0,72.0,24.0,6.0,6.0,7.0,1.0,7.0,2.0,4.0,,13.0,1.0,1.0,10.0,4.0,6.0,13.0,,9.0,3.0,,4.0,1.0,16.0,2.0,1.0,17.0,24.0,2.0,,,,2.0,,,20.0,4.0,,,10.0,,2.0,,,3.0,,,22.0,1.0,2.0,0.8,0.2857142857142857,0.42857142857142855,0.16666666666666666,0.2857142857142857,0.75,0.4375,0.7,0.38636363636363635,0.71875,0.44,0.02857142857142857,0.075,,0.04,0.8125,0.047619047619047616,,0.019230769230769232,0.0896551724137931,0.013333333333333334,0.02040816326530612,0.02857142857142857,0.047619047619047616,0.04878048780487805,0.07142857142857142,0.09174311926605505,0.08333333333333333,0.0196078431372549,0.3125,0.675,0.7297297297297297,0.3333333333333333,0.5416666666666666,0.6190476190476191,0.34615384615384615,0.078125,0.3,0.3,1.0,0.28,0.2916666666666667,0.7142857142857143,0.26666666666666666,1.0,,0.06666666666666667,,,0.4,0.5,0.6666666666666666,0.2727272727272727,0.8333333333333334,0.09090909090909091,,0.18181818181818182,0.25,0.28,0.4952599999999999,0.07462686567164178,0.10101010101010101,,0.14743589743589744,0.14102564102564102,,,,,,,,,,True
1630620,1610612745,Darius Days,Darius Days,1630620,HOU,376.0,6,-1,15,13,6,5,28,,,,1.0,1.0,1,3.0,5,22,,,1.0,,,1.0,1.0,,1.0,,3.0,,,1.0,1.0,2.0,,,,,,6,,,1.0,0.625,0.625,0.75,,,20.0,,,0.5,0.1111111111111111,,,,,,,,,0.25,1.0,0.582325,0.576,1.1,23.733333333333334,0.4,,1.0,1.0,1.0,1.0,,,,1.0,2.0,1.0,1.0,,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,,5.0,,,1.0,,,2.0,3.0,,2.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.3333333333333333,1.0,,0.3333333333333333,1.0,,1.25,,1.25,,0.3333333333333333,,0.5,,,,,0.25,1.0,,,0.5,,,,,1.0,,0.25,1.0,1.0,,,,,0.5,0.5,1.0,1.0,,,,0.5,1.0,,0.5,1.0,1.0,,,,,,1.0,,,,,0.6133,,,,1.0,,,,,,,,,,,True
1630256,1610612745,Jae'Sean Tate,Jae'Sean Tate,1630256,HOU,21644.0,361,-54,738,734,186,108,1472,43.0,,1.0,10.0,51.0,89,18.0,141,851,21.0,32.0,9.0,10.0,18.0,25.0,43.0,21.0,4.0,6.0,111.0,4.0,18.0,39.0,13.0,52.0,32.0,3.0,1.0,3.0,2.0,185,0.3137254901960784,0.3404255319148936,0.5730337078651685,0.5467289719626168,0.5826446280991735,0.16822429906542055,0.11235955056179775,0.11627906976744186,16.319444444444443,0.10526315789473684,0.028985507246376812,0.10857142857142857,0.032,0.027522935779816515,0.12857142857142856,0.6666666666666666,0.40186915887850466,0.009345794392523364,,,,0.09345794392523364,0.5887850467289719,0.4924580188679246,0.49299615384615386,4.286516853932585,26.433333333333326,0.25203252032520324,237.0,29.0,45.0,5.0,6.0,7.0,13.0,22.0,2.0,8.0,,1.0,,2.0,3.0,,1.0,,4.0,5.0,24.0,6.0,10.0,,2.0,3.0,15.0,11.0,,6.0,8.0,30.0,70.0,12.0,3.0,8.0,3.0,,9.0,3.0,8.0,1.0,20.0,1.0,1.0,11.0,4.0,7.0,7.0,1.0,5.0,13.0,1.0,2.0,4.0,20.0,2.0,5.0,26.0,60.0,1.0,4.0,4.0,4.0,1.0,2.0,1.0,33.0,5.0,,,16.0,,3.0,,,1.0,,,30.0,6.0,3.0,0.8,0.2777777777777778,,,0.29411764705882354,0.6,0.5238095238095238,0.5,0.4074074074074074,0.5357142857142857,0.46875,,0.1111111111111111,,,0.35,0.1,0.045454545454545456,0.03375527426160337,0.11173184357541899,0.07216494845360824,0.009259259259259259,,0.034482758620689655,0.08695652173913043,0.09375,0.11428571428571428,0.10256410256410256,0.02564102564102564,0.4205607476635514,0.6444444444444445,0.725,0.3103448275862069,0.5116279069767442,0.5789473684210527,0.3181818181818182,0.07476635514018691,0.25,0.25,0.5,0.3,0.3,1.0,0.5,0.8333333333333334,,0.08333333333333333,,,0.08333333333333333,,,0.48148148148148145,0.5384615384615384,0.07407407407407407,,0.14814814814814814,,0.3333333333333333,0.5202388888888889,0.13559322033898305,0.16,,0.10638297872340426,0.2127659574468085,1.0,1.0,1.0,,,,,1.0,,True
