EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,Blocked2s,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,PenaltyAtRimFGM,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyArc3FGM,PenaltyArc3FGA,SecondChanceFtPoints,PenaltyFG2M,PenaltyFtPoints,PtsPutbacks,HeaveAttempts,FTDefRebounds,BadPassOutOfBoundsTurnovers,BadPassTurnovers,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Blocked3s,BlockedArc3,BlockedAtRim,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,PenaltyFg2Pct,DefFTReboundPct,OffCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FTOffRebounds,BlockedCorner3,OffFTReboundPct,Fg3aBlocked,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,FG3APctBlocked,Arc3PctBlocked,ThreePtShootingFoulsDrawnPct,Transition Take Fouls,Defensive 3 Seconds Violations,LongMidRangePctBlocked,Corner3PctBlocked,3SecondViolations,3pt And 1 Free Throw Trips,Transition Take Fouls Drawn,on,HeaveMakes,OffensiveGoaltends,Clear Path Fouls
1626153,1610612764,Delon Wright,Delon Wright,1626153,WAS,7358.0,123,-12,244,250,52.0,54.0,26.0,494,2.0,5.0,1.0,1.0,2.0,6.0,13.0,2.0,6.0,2.0,2.0,3.0,10.0,1.0,3.0,8.0,18.0,5.0,16.0,5.0,36.0,271,1.0,3.0,1.0,3.0,5.0,4.0,2.0,2.0,6.0,6.0,10.0,12.0,3.0,10.0,3.0,2.0,16.0,7.0,23.0,3.0,4.0,9.0,6.0,1.0,53.0,2.0,3.0,5.0,3.0,8.0,5.0,13.0,1.0,15.0,6.0,9.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,6.0,1.0,9.0,1.0,7.0,1.0,4.0,4.0,1.0,3.0,4.0,1.0,6.0,52.0,0.375,0.375,0.8,0.3125,0.3333333333333333,1.0,0.3125,0.4444444444444444,0.3333333333333333,0.4558823529411764,0.4166666666666667,0.5,0.4864864864864865,0.4166666666666667,0.5,0.4705882352941176,0.1111111111111111,0.2,0.0769230769230769,14.909090909090908,0.5,0.0434782608695652,0.0476190476190476,0.0980392156862745,0.048780487804878,0.0666666666666666,0.048076923076923,0.05,0.04,0.0555555555555555,0.064516129032258,0.0555555555555555,0.027027027027027,0.0714285714285714,0.0975609756097561,0.1,0.0588235294117647,0.25,0.1470588235294117,0.4,0.5,0.5,0.3823529411764705,0.4615384615384615,0.5,0.3333333333333333,0.1764705882352941,0.3333333333333333,0.3333333333333333,1.0,0.2941176470588235,0.3,0.3,0.6666666666666666,0.1666666666666666,1.0,0.5,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,1.0,0.6176470588235294,0.3,0.5032676470588235,0.58275,0.4364416666666666,0.1081081081081081,0.1904761904761904,0.1388888888888889,0.1666666666666666,6.183333333333333,25.65,0.2131147540983606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628398,1610612764,Kyle Kuzma,Kyle Kuzma,1628398,WAS,26308.0,438,-62,916,910,266.0,232.0,110.0,1826,38.0,58.0,2.0,5.0,18.0,40.0,73.0,8.0,29.0,1.0,5.0,17.0,65.0,4.0,9.0,84.0,157.0,25.0,94.0,19.0,262.0,1037,5.0,11.0,6.0,18.0,31.0,44.0,6.0,26.0,58.0,82.0,86.0,69.0,6.0,63.0,17.0,11.0,16.0,18.0,34.0,11.0,7.0,12.0,4.0,,86.0,4.0,8.0,28.0,42.0,79.0,12.0,91.0,5.0,7.0,7.0,,12.0,23.0,3.0,4.0,35.0,10.0,17.0,37.0,4.0,28.0,,32.0,8.0,20.0,5.0,,3.0,6.0,4.0,58.0,266.0,0.4880952380952381,0.5061728395061729,0.92,0.2659574468085106,0.3333333333333333,0.2307692307692307,0.2717391304347826,0.535031847133758,0.4545454545454545,0.4840637450199203,0.4827586206896552,0.4,0.4980988593155893,0.5,0.4027777777777778,0.3745019920318725,0.0700636942675159,0.0862068965517241,0.0821917808219178,28.653846153846157,0.3428571428571428,0.1666666666666666,0.032258064516129,0.1794871794871795,0.0213903743315508,0.1715686274509804,0.0275862068965517,0.0303030303030303,0.0344827586206896,0.0303030303030303,0.0208333333333333,0.1686746987951807,0.1570247933884297,0.1875,0.1904761904761904,0.1333333333333333,0.0396825396825396,0.6666666666666666,0.2310756972111553,0.6551724137931034,0.7169811320754716,0.5526315789473685,0.2908366533864542,0.547945205479452,0.5970149253731343,0.425,0.1155378486055776,0.2758620689655172,0.2758620689655172,1.0,0.2589641434262948,0.2615384615384615,0.2615384615384615,0.8823529411764706,0.1724137931034483,0.4,0.3103448275862069,0.4444444444444444,0.75,0.2571428571428571,0.0714285714285714,0.2,0.6055776892430279,0.2698412698412698,0.4934375000000001,0.5014520833333332,0.4916852941176471,0.0760456273764258,0.1183431952662721,0.1183206106870229,0.2213740458015267,6.989808917197453,26.25212765957445,0.2903930131004367,10.0,6.0,26.0,2.0,9.0,5.0,21.0,3.0,19.0,2.0,6.0,2.0,9.0,5.0,8.0,3.0,5.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,0.4318181818181818,0.3214285714285714,0.0232558139534883,0.1035856573705179,0.2307692307692307,0.2307692307692307,0.5,0.5,0.3103448275862069,0.2222222222222222,1.0,0.5555555555555556,0.3,0.238095238095238,,,,,,,,,,,,,,,,,,,True,,,
1629060,1610612764,Rui Hachimura,Rui Hachimura,1629060,WAS,16014.0,267,-87,549,550,167.0,137.0,61.0,1099,22.0,35.0,4.0,5.0,11.0,10.0,22.0,3.0,5.0,1.0,1.0,3.0,16.0,,,47.0,91.0,6.0,21.0,20.0,132.0,645,4.0,7.0,,,10.0,27.0,2.0,6.0,37.0,52.0,42.0,18.0,,16.0,3.0,7.0,8.0,2.0,10.0,2.0,,6.0,1.0,1.0,22.0,5.0,1.0,15.0,22.0,44.0,6.0,50.0,,3.0,2.0,1.0,7.0,6.0,,4.0,13.0,3.0,2.0,11.0,2.0,20.0,,26.0,4.0,13.0,4.0,,2.0,4.0,4.0,37.0,167.0,0.5531914893617021,0.6046511627906976,1.0,0.2857142857142857,,0.3333333333333333,0.2857142857142857,0.5164835164835165,0.5714285714285714,0.5,0.5714285714285714,0.4848484848484848,0.5409836065573771,0.625,0.5285714285714286,0.1875,0.0769230769230769,0.1142857142857142,0.1363636363636363,21.80936995153473,0.5384615384615384,0.1527777777777778,0.006060606060606,0.145631067961165,0.0495049504950495,0.1497975708502024,0.0225563909774436,0.0232558139534883,,,0.0481927710843373,0.1489361702127659,0.1388888888888889,0.2,0.1379310344827586,0.1875,,1.0,0.3125,0.6285714285714286,0.7096774193548387,0.5454545454545454,0.1964285714285714,0.4545454545454545,0.5263157894736842,0.6,0.0446428571428571,0.6,0.6,1.0,0.1428571428571428,0.1875,0.1875,1.0,0.7142857142857143,0.8,,,,0.3333333333333333,0.0303030303030303,1.0,0.5,0.1875,0.5075272321428571,0.5172,0.5176166666666667,0.1074380165289256,0.13,0.0757575757575757,0.2803030303030303,9.34725274725275,25.64761904761905,0.3041894353369763,7.0,15.0,34.0,,,1.0,5.0,2.0,13.0,5.0,8.0,,7.0,2.0,3.0,,1.0,,1.0,1.0,1.0,,,,2.0,2.0,,0.4814814814814814,0.4117647058823529,0.0555555555555555,0.3035714285714285,0.4411764705882353,0.4411764705882353,0.5333333333333333,,,,,0.6363636363636364,0.1515151515151515,0.2,1.0,1.0,,,,,,,,,,,,,,,,,True,,,
1629655,1610612764,Daniel Gafford,Daniel Gafford,1629655,WAS,22415.0,374,-31,767,775,186.0,181.0,93.0,1542,48.0,60.0,16.0,21.0,10.0,21.0,35.0,,,,,,,,,70.0,98.0,,,35.0,175.0,850,20.0,26.0,,,48.0,15.0,,,36.0,94.0,46.0,,,,,9.0,10.0,4.0,14.0,4.0,,5.0,4.0,1.0,32.0,11.0,29.0,24.0,42.0,72.0,41.0,113.0,3.0,9.0,3.0,6.0,7.0,19.0,,6.0,26.0,4.0,33.0,50.0,13.0,55.0,2.0,61.0,13.0,31.0,31.0,,15.0,32.0,21.0,36.0,186.0,0.6714285714285714,0.8867924528301887,,,,,,0.7142857142857143,0.7692307692307693,0.7142857142857143,0.7692307692307693,0.7333333333333333,0.7172131147540983,0.75,0.6666666666666666,,0.0918367346938775,0.0666666666666666,0.1428571428571428,16.79909194097616,0.2692307692307692,0.1883408071748878,0.1300448430493273,0.1610738255033557,0.0738255033557047,0.1774193548387097,0.1075268817204301,0.2153846153846154,0.1313131313131313,0.0338983050847457,0.0707964601769911,0.1714285714285714,0.2222222222222222,0.1333333333333333,0.1721311475409836,0.1111111111111111,0.1578947368421052,0.65625,0.6122448979591837,0.8,0.8571428571428571,0.625,0.3571428571428571,0.6,0.7,0.8095238095238095,,,,,,,,,0.8076923076923077,0.7619047619047619,,,,0.6666666666666666,,,0.6122448979591837,,0.5425051020408164,0.5469,0.5189066666666667,0.2672413793103448,0.2672413793103448,0.2742857142857143,0.2057142857142857,3.5408163265306123,,0.242503259452412,7.0,1.0,3.0,,,,,8.0,11.0,14.0,34.0,,6.0,3.0,1.0,2.0,1.0,3.0,,2.0,1.0,9.0,1.0,,16.0,6.0,2.0,0.7333333333333333,0.3,0.0833333333333333,0.0306122448979591,0.3333333333333333,0.3333333333333333,,0.0625,,,,0.7,,,6.0,6.0,1.0,1.0,0.0434782608695652,,,,,,,,,,,,,,True,,,
203115,1610612764,Will Barton,Will Barton,203115,WAS,46923.0,782,-134,1599,1601,474.0,421.0,185.0,3200,25.0,48.0,2.0,4.0,13.0,19.0,62.0,13.0,27.0,2.0,6.0,39.0,110.0,5.0,8.0,58.0,147.0,52.0,137.0,35.0,307.0,1865,4.0,14.0,6.0,10.0,26.0,37.0,20.0,56.0,105.0,44.0,72.0,117.0,39.0,109.0,39.0,19.0,66.0,29.0,95.0,18.0,11.0,40.0,19.0,7.0,219.0,4.0,6.0,49.0,49.0,101.0,10.0,111.0,2.0,17.0,10.0,7.0,23.0,22.0,5.0,4.0,45.0,13.0,27.0,39.0,,30.0,1.0,45.0,3.0,16.0,7.0,,4.0,10.0,2.0,105.0,474.0,0.3793103448275862,0.3859649122807017,0.75,0.3795620437956204,0.6,0.3571428571428571,0.3823529411764705,0.3945578231292517,0.2857142857142857,0.4788732394366197,0.5416666666666666,0.5053763440860215,0.5032894736842105,0.5416666666666666,0.5198019801980198,0.4823943661971831,0.1292517006802721,0.125,0.2096774193548387,19.15244909190974,0.5111111111111111,0.1144859813084112,0.0135135135135135,0.1689655172413793,0.0126182965299684,0.1364902506963788,0.0131406044678055,0.0080645161290322,0.0145631067961165,0.0175438596491228,0.012396694214876,0.0839160839160839,0.0784313725490196,0.2592592592592592,0.1610169491525423,0.2037037037037037,0.0137931034482758,0.2,0.1690140845070422,0.5208333333333334,0.5952380952380952,0.6,0.2183098591549295,0.3064516129032258,0.3877551020408163,0.1578947368421052,0.0950704225352112,0.4814814814814814,0.4814814814814814,1.0,0.3873239436619718,0.3545454545454545,0.3611111111111111,0.6666666666666666,0.1666666666666666,0.5,0.3333333333333333,0.625,1.0,0.1397849462365591,0.064516129032258,0.3333333333333333,0.6514084507042254,0.3577981651376147,0.4996280141843971,0.4539055555555555,0.4963141304347827,0.0570469798657718,0.1,0.0846905537459283,0.3420195439739413,8.58095238095238,26.058394160583937,0.2964352720450281,7.0,14.0,37.0,1.0,2.0,18.0,50.0,,17.0,11.0,2.0,1.0,3.0,8.0,19.0,1.0,4.0,1.0,1.0,,,1.0,3.0,3.0,3.0,,1.0,0.4594594594594595,0.0666666666666666,0.0133333333333333,0.130281690140845,0.3783783783783784,0.3783783783783784,0.2857142857142857,,0.0833333333333333,0.5,1.0,0.5384615384615384,0.5376344086021505,0.36,6.0,5.0,,,,2.0,2.0,1.0,0.0145985401459854,0.0181818181818181,0.0072463768115942,,,,,,,,True,,,
1630264,1610612764,Anthony Gill,Anthony Gill,1630264,WAS,11229.0,187,-2,374,379,138.0,93.0,49.0,753,14.0,14.0,4.0,4.0,4.0,5.0,10.0,1.0,6.0,1.0,1.0,,2.0,,,19.0,24.0,1.0,8.0,11.0,52.0,429,7.0,7.0,,1.0,19.0,7.0,1.0,2.0,16.0,26.0,12.0,3.0,,2.0,,,5.0,4.0,9.0,3.0,1.0,4.0,1.0,,22.0,2.0,9.0,7.0,7.0,15.0,11.0,26.0,1.0,3.0,3.0,,2.0,2.0,,1.0,4.0,1.0,20.0,28.0,,12.0,1.0,13.0,2.0,4.0,3.0,,1.0,3.0,3.0,16.0,138.0,0.6842105263157895,0.8666666666666667,1.0,0.125,,0.5,0.125,0.7916666666666666,1.0,0.640625,0.875,0.7222222222222222,0.7027027027027027,0.95,0.7272727272727273,0.25,,,,9.360730593607306,0.5,0.0736842105263157,0.079646017699115,0.1076923076923077,0.0327868852459016,0.0875,0.0632183908045977,0.0789473684210526,0.08,0.08,0.0408163265306122,0.0625,0.108695652173913,,0.1176470588235294,0.0714285714285714,0.0833333333333333,1.0,0.4375,1.0,1.0,0.8571428571428571,0.3125,0.5,0.5,0.2,0.1875,0.1666666666666666,0.1666666666666666,1.0,0.0625,,,,0.5,1.0,,,,0.4444444444444444,0.1111111111111111,1.0,0.6875,,0.56406875,0.5048214285714285,0.5988666666666668,0.1428571428571428,0.1538461538461538,0.3653846153846153,0.3076923076923077,4.0625,23.7,0.3689839572192513,4.0,,,,1.0,,1.0,5.0,5.0,3.0,8.0,,1.0,2.0,1.0,,,,,1.0,,4.0,,,2.0,,3.0,0.7142857142857143,0.1,,,,,,0.5,0.125,,,1.0,0.1111111111111111,,2.0,2.0,,,,,,1.0,,,0.1111111111111111,,,,,,,,True,,,
204001,1610612764,Kristaps Porzingis,Kristaps Porzingis,204001,WAS,16512.0,275,-26,562,553,199.0,158.0,61.0,1115,23.0,32.0,9.0,15.0,8.0,17.0,37.0,1.0,3.0,1.0,1.0,10.0,37.0,1.0,4.0,45.0,85.0,11.0,40.0,46.0,169.0,652,10.0,17.0,1.0,5.0,29.0,23.0,4.0,11.0,55.0,48.0,42.0,30.0,3.0,36.0,10.0,7.0,9.0,14.0,23.0,9.0,5.0,9.0,,,60.0,8.0,16.0,13.0,31.0,48.0,25.0,73.0,5.0,12.0,9.0,3.0,13.0,12.0,,6.0,25.0,13.0,12.0,27.0,8.0,52.0,1.0,55.0,3.0,19.0,9.0,1.0,7.0,9.0,8.0,55.0,199.0,0.5333333333333333,0.631578947368421,0.9090909090909092,0.275,0.2,0.3636363636363636,0.282051282051282,0.5294117647058824,0.5882352941176471,0.492,0.5227272727272727,0.5,0.5596026490066225,0.6041666666666666,0.5729166666666666,0.32,0.0823529411764705,0.0625,0.1081081081081081,27.602523659305994,0.52,0.2012987012987013,0.1095890410958904,0.1262135922330097,0.0695652173913043,0.1712062256809338,0.0919540229885057,0.1521739130434782,0.0491803278688524,0.1538461538461538,0.0609756097560975,0.1785714285714285,0.2608695652173913,0.1034482758620689,0.0987654320987654,0.2272727272727272,0.081967213114754,0.8888888888888888,0.256,0.71875,0.7666666666666667,0.6086956521739131,0.296,0.4594594594594595,0.5151515151515151,0.4705882352941176,0.024,0.3333333333333333,0.3333333333333333,1.0,0.296,0.2702702702702703,0.2702702702702703,0.9,0.6818181818181818,0.6,0.1818181818181818,0.25,1.0,0.2352941176470588,0.0294117647058823,1.0,0.576,0.2777777777777778,0.492620564516129,0.5655394736842105,0.4850560606060607,0.1347517730496454,0.1881188118811881,0.1715976331360946,0.3254437869822485,8.05647058823529,27.275,0.3540925266903915,6.0,5.0,16.0,,1.0,3.0,10.0,6.0,11.0,21.0,14.0,1.0,4.0,3.0,7.0,,1.0,5.0,,2.0,,1.0,,,1.0,,2.0,0.4782608695652174,0.1818181818181818,0.0909090909090909,0.128,0.3125,0.3333333333333333,0.4,0.1111111111111111,0.0454545454545454,,,0.75,0.2941176470588235,0.3,10.0,8.0,1.0,,0.0769230769230769,,1.0,,,,,1.0,2.0,0.0625,,,,,True,,,
1630166,1610612764,Deni Avdija,Deni Avdija,1630166,WAS,16252.0,271,-77,542,545,161.0,140.0,60.0,1087,15.0,26.0,3.0,7.0,8.0,4.0,18.0,2.0,8.0,,2.0,6.0,22.0,,2.0,20.0,48.0,8.0,30.0,17.0,81.0,668,3.0,9.0,,2.0,6.0,14.0,1.0,5.0,20.0,20.0,20.0,18.0,6.0,22.0,6.0,8.0,17.0,9.0,26.0,9.0,,11.0,5.0,1.0,61.0,7.0,7.0,16.0,26.0,45.0,15.0,60.0,4.0,5.0,5.0,,7.0,8.0,,1.0,15.0,3.0,21.0,31.0,1.0,19.0,1.0,24.0,2.0,11.0,6.0,,1.0,6.0,4.0,20.0,161.0,0.5,0.5882352941176471,0.75,0.2666666666666666,,0.2,0.2666666666666666,0.4166666666666667,0.3333333333333333,0.4102564102564102,0.2727272727272727,0.3421052631578947,0.4550561797752809,0.2727272727272727,0.4166666666666667,0.3846153846153846,0.1666666666666666,0.0769230769230769,0.3333333333333333,16.938110749185668,0.4666666666666667,0.1969696969696969,0.0463576158940397,0.1584158415841584,0.063063063063063,0.1802575107296137,0.0534351145038167,0.0714285714285714,0.0512820512820512,,0.0714285714285714,0.2291666666666666,0.2068965517241379,0.1153846153846153,0.1645569620253164,0.1363636363636363,0.0975609756097561,0.6666666666666666,0.3333333333333333,0.5769230769230769,0.625,0.4666666666666667,0.2307692307692307,0.2222222222222222,0.3333333333333333,0.5,0.1025641025641025,0.25,0.25,1.0,0.282051282051282,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.6363636363636364,0.4285714285714285,0.1818181818181818,,,0.4210526315789473,0.1052631578947368,,0.717948717948718,0.2727272727272727,0.5292301282051282,0.5250722222222222,0.5033105263157894,0.1264367816091954,0.1929824561403508,0.074074074074074,0.2469135802469135,5.064583333333333,25.83,0.2970479704797047,3.0,1.0,4.0,,,1.0,3.0,,5.0,7.0,6.0,,3.0,3.0,6.0,,1.0,1.0,2.0,1.0,,,,,5.0,,3.0,0.3571428571428571,0.2142857142857142,0.037037037037037,0.0512820512820512,0.25,0.25,1.0,,,,,0.375,0.1578947368421052,0.3333333333333333,2.0,2.0,1.0,,0.1111111111111111,,,,,,,,,,,,,,True,,,
1630557,1610612764,Corey Kispert,Corey Kispert,1630557,WAS,14157.0,236,-83,485,494,108.0,126.0,50.0,979,12.0,16.0,2.0,4.0,3.0,3.0,9.0,5.0,14.0,2.0,5.0,14.0,32.0,,1.0,15.0,27.0,19.0,46.0,7.0,94.0,612,2.0,5.0,,2.0,4.0,6.0,6.0,13.0,22.0,22.0,8.0,57.0,,32.0,14.0,5.0,10.0,4.0,14.0,4.0,,4.0,4.0,2.0,32.0,3.0,3.0,11.0,3.0,14.0,7.0,21.0,3.0,6.0,6.0,,3.0,2.0,,2.0,5.0,3.0,8.0,13.0,,6.0,1.0,8.0,1.0,4.0,2.0,,,2.0,2.0,22.0,108.0,0.7333333333333333,0.8461538461538461,1.0,0.4130434782608695,,0.4615384615384615,0.4130434782608695,0.5555555555555556,0.4,0.5958904109589042,0.2857142857142857,0.5789473684210527,0.6118421052631579,0.2857142857142857,0.5789473684210527,0.6301369863013698,0.1851851851851851,0.125,0.3333333333333333,14.88970588235294,0.6,0.023076923076923,0.0241935483870967,0.1170212765957446,0.027027027027027,0.0625,0.025531914893617,,0.0303030303030303,0.0416666666666666,0.0246913580246913,0.0238095238095238,0.0172413793103448,0.0333333333333333,0.12,0.1052631578947368,0.0909090909090909,1.0,0.2191780821917808,0.75,0.8571428571428571,0.6666666666666666,0.1232876712328767,0.3333333333333333,0.5,1.0,0.1917808219178082,0.3571428571428571,0.3846153846153846,1.0,0.4383561643835616,0.4375,0.4375,1.0,0.5714285714285714,0.5,0.1428571428571428,,,0.1578947368421052,0.2631578947368421,0.4,0.8493150684931506,0.4375,0.5382171232876711,0.4701125,0.5242342105263157,0.0526315789473684,0.1333333333333333,0.0425531914893617,0.2340425531914893,4.440740740740741,25.628260869565214,0.222680412371134,2.0,,2.0,,1.0,4.0,8.0,,2.0,,4.0,,,,1.0,1.0,1.0,,,1.0,,1.0,,,2.0,,1.0,0.3333333333333333,,0.0333333333333333,0.0273972602739726,,,,,0.1428571428571428,,,0.6666666666666666,0.4210526315789473,0.5,,,1.0,,0.0909090909090909,1.0,1.0,,0.0217391304347826,,,,,,0.0714285714285714,,,,True,,,
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,12744.0,212,-52,430,424,127.0,151.0,42.0,854,22.0,32.0,1.0,2.0,11.0,13.0,24.0,2.0,4.0,,,8.0,25.0,,1.0,46.0,80.0,10.0,29.0,31.0,153.0,515,3.0,7.0,,2.0,7.0,27.0,1.0,5.0,49.0,30.0,62.0,27.0,3.0,25.0,8.0,2.0,14.0,9.0,23.0,5.0,4.0,9.0,4.0,1.0,55.0,1.0,2.0,6.0,10.0,16.0,3.0,19.0,2.0,10.0,6.0,4.0,8.0,9.0,2.0,1.0,17.0,5.0,10.0,15.0,,23.0,,34.0,4.0,14.0,5.0,,3.0,6.0,3.0,49.0,127.0,0.3260869565217391,0.3333333333333333,0.9,0.3448275862068966,,0.2,0.3448275862068966,0.575,0.4285714285714285,0.5596330275229358,0.3333333333333333,0.546875,0.6138211382113821,0.3888888888888889,0.6125,0.2660550458715596,0.025,,0.0833333333333333,29.28870292887029,0.4705882352941176,0.0847457627118644,0.0169491525423728,0.0789473684210526,0.0129870129870129,0.0824742268041237,0.0153846153846153,0.0277777777777777,0.0212765957446808,,,0.0256410256410256,0.1403508771929824,0.0454545454545454,0.0793650793650793,0.0769230769230769,0.0416666666666666,0.5,0.2935779816513761,0.6875,0.6875,0.5454545454545454,0.2201834862385321,0.5416666666666666,0.5909090909090909,0.1538461538461538,0.036697247706422,0.5,0.5,1.0,0.2293577981651376,0.32,0.32,0.875,0.2222222222222222,0.5,0.1111111111111111,,,0.34375,,,0.5596330275229358,0.32,0.4923467889908257,0.4711625,0.4847765625000001,0.1176470588235294,0.1555555555555555,0.0457516339869281,0.3202614379084967,8.767500000000002,26.144827586206898,0.2953488372093023,8.0,11.0,24.0,,1.0,1.0,5.0,1.0,16.0,14.0,2.0,,,3.0,7.0,,2.0,,1.0,,,,1.0,1.0,2.0,,1.0,0.5925925925925926,,0.0434782608695652,0.2201834862385321,0.4583333333333333,0.4583333333333333,0.0909090909090909,1.0,0.1111111111111111,,,0.7272727272727273,0.15625,0.2,4.0,4.0,,,,,2.0,,,,,,,,,,,,True,,,
