EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,FG2A,FG3A,OpponentPoints,PenaltyFG2A,PenaltyFG3A,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Fouls,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,AtRimFrequency,ShortMidRangeFrequency,Corner3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,AtRimFGM,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,ShortMidRangeFGM,LongMidRangeFGA,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGA,FG2M,FG3M,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,Transition Take Fouls,FoulsDrawn,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,OffensiveGoaltends,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Arc3FGM,PenaltyArc3FGM,NonHeaveArc3FGM,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangeFGM,SecondChanceArc3FGM,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,StepOutOfBoundsTurnovers,Charge Fouls,Technical Free Throw Trips,BlockedCorner3,Defensive 3 Seconds Violations,FG3APctBlocked,Arc3PctBlocked,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Transition Take Fouls Drawn,BlockedLongMidRange,Corner3PctBlocked,DefensiveGoaltends,Clear Path Fouls,3pt And 1 Free Throw Trips,3SecondViolations,LongMidRangePctBlocked,on
1627853,1610612752,Ryan Arcidiacono,Ryan Arcidiacono,1627853,NYK,557.0,9,-8.0,22,20,18,5,42,1.0,1.0,1.0,1.0,1.0,2.0,1.0,22,2.0,1.0,1.0,1.0,2,2,1.0,18,0.3333333333333333,13.636363636363637,0.125,0.25,0.16666666666666666,0.2,0.25,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5797666666666667,0.5797666666666667,4.3,23.3,0.8181818181818182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1628392,1610612752,Isaiah Hartenstein,Isaiah Hartenstein,1628392,NYK,66219.0,1104,238.0,2231,2219,571,647,4450,132.0,37.0,53.0,16.0,3.0,187.0,25.0,2392,45.0,6.0,102.0,113.0,234,372,146.0,567,0.1179245283018868,11.041990668740281,0.19250425894378195,0.19428571428571428,0.19334532374100719,0.22916666666666666,0.20051413881748073,0.6226415094339622,0.25,0.07547169811320754,0.7254901960784313,0.058823529411764705,0.7405660377358491,0.5768205188679244,0.5902754901960784,3.180213903743316,24.127999999999997,0.2559390407888839,290.0,85.0,46.0,74.0,25.0,27.0,2.0,7.0,2.0,2.0,1.0,9.0,1.0,3.0,112.0,7.0,35.0,280.0,49.0,81.0,2.0,3.0,17.0,121.0,32.0,1.0,18.0,85.0,126.0,98.0,21.0,76.0,9.0,11.0,39.0,24.0,63.0,17.0,7.0,29.0,8.0,2.0,150.0,48.0,87.0,3.0,19.0,138.0,11.0,33.0,24.0,9.0,18.0,10.0,16.0,34.0,2.0,2.0,6.0,52.0,10.0,7.0,74.0,32.0,14.0,1.0,50.0,3.0,8.0,2.0,51.0,9.0,23.0,1.0,6.0,47.0,1.0,1.0,33.0,14.0,48.0,33.0,2.0,85.0,14.0,5.0,0.5625,0.8513513513513513,1.0,0.28,0.6666666666666666,0.16666666666666666,0.28,0.5989304812834224,0.6049382716049383,0.7111111111111111,0.5778301886792453,0.6190476190476191,0.6568627450980392,0.6008583690987125,0.6368421052631579,0.6854838709677419,0.058823529411764705,0.06818181818181818,0.03773584905660377,0.34615384615384615,0.3275862068965517,0.041666666666666664,0.16292134831460675,0.09393346379647749,0.1291866028708134,0.20982142857142858,0.13793103448275862,0.10256410256410256,0.09239130434782608,0.0979020979020979,0.20179372197309417,0.10483870967741936,0.17647058823529413,0.13414634146341464,0.6875,0.6439393939393939,0.6910569105691057,0.4588235294117647,0.5094339622641509,0.5294117647058824,0.8888888888888888,0.009433962264150943,0.4375,0.4375,1.0,0.04245283018867924,0.8809523809523809,0.6216216216216216,0.08695652173913043,0.023809523809523808,1.0,1.0,0.011904761904761904,0.6756756756756757,0.3333333333333333,0.058823529411764705,0.6076355072463766,0.10572687224669604,0.11442786069651742,0.038461538461538464,0.43214285714285716,0.30357142857142855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1629004,1610612752,Svi Mykhailiuk,Svi Mykhailiuk,1629004,NYK,1526.0,25,11.0,57,56,37,21,113,,,,2.0,1.0,,6.0,45,,3.0,1.0,4.0,5,5,1.0,37,1.0,13.559322033898306,0.21052631578947367,0.0625,0.14285714285714285,0.1,,,,0.3333333333333333,,0.3333333333333333,1.0,0.542075,0.53195,,24.633333333333336,0.6491228070175439,2.0,,,,,,,1.0,,,,4.0,,2.0,,4.0,1.0,13.0,,,,,,,,1.0,1.0,4.0,,,12.0,,4.0,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,1.0,,,,,1.0,,1.0,1.0,,,,1.0,,,,2.0,,1.0,,,,,,,,,,,4.0,,,,,1.0,0.6666666666666666,,0.3333333333333333,0.6666666666666666,,,,1.0,,0.5,0.9285714285714286,,0.5,,,,1.0,,,,,,,,,,,0.6,,0.16666666666666666,,,,,,,,,,0.5,0.5,1.0,0.6666666666666666,,,,,,,,,,0.6666666666666666,,0.14285714285714285,1.0,,,0.3076923076923077,3.0,1.0,3.0,0.75,0.75,1.0,0.5,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,True
1630193,1610612752,Immanuel Quickley,Immanuel Quickley,1630193,NYK,138433.0,2307,309.0,4614,4601,1183,1221,9215,138.0,34.0,260.0,124.0,31.0,471.0,443.0,5067,107.0,91.0,138.0,126.0,270,328,163.0,1164,0.48468271334792123,20.721397708059367,0.10632911392405063,0.12545454545454546,0.11553610503282276,0.09164969450101833,0.1282367447595561,0.15098468271334792,0.2844638949671772,0.13566739606126915,0.1717171717171717,0.15656565656565657,0.6356673960612691,0.5123415477497257,0.4999176923076924,8.107218683651807,25.465237020316035,0.2563935847420893,608.0,91.0,6.0,8.0,22.0,129.0,73.0,43.0,7.0,20.0,10.0,319.0,44.0,60.0,245.0,165.0,194.0,1179.0,22.0,42.0,23.0,64.0,12.0,125.0,53.0,35.0,53.0,264.0,130.0,360.0,357.0,16.0,317.0,27.0,145.0,127.0,272.0,89.0,38.0,121.0,21.0,3.0,671.0,28.0,29.0,1.0,6.0,58.0,13.0,78.0,57.0,21.0,39.0,19.0,27.0,56.0,5.0,12.0,17.0,95.0,11.0,22.0,76.0,10.0,6.0,,167.0,1.0,1.0,9.0,239.0,32.0,109.0,5.0,14.0,11.0,3.0,2.0,6.0,5.0,14.0,8.0,,263.0,20.0,9.0,0.2653061224489796,0.2742616033755274,0.7212121212121212,0.3724604966139955,0.359375,0.38461538461538464,0.3741496598639456,0.5201698513800425,0.5238095238095238,0.4953271028037383,0.5388402625820569,0.5330188679245284,0.5328282828282829,0.5777227722772277,0.543859649122807,0.577433628318584,0.05732484076433121,0.07246376811594203,0.06538461538461539,0.4105263157894737,0.043795620437956206,0.005952380952380952,0.025915996425379804,0.02634054562558796,0.02612282309807516,0.015730337078651686,0.03740157480314961,0.018072289156626505,0.030026109660574413,0.016835016835016835,0.11868131868131868,0.11297071129707113,0.11764705882352941,0.028077753779697623,0.5714285714285714,0.6594202898550725,0.7109375,0.25274725274725274,0.49615384615384617,0.5308641975308642,0.2868217054263566,0.07986870897155361,0.3467741935483871,0.3467741935483871,0.9534883720930233,0.3490153172866521,0.07547169811320754,0.75,0.3333333333333333,0.18867924528301888,0.35,1.0,0.41509433962264153,0.6470588235294118,0.3225806451612903,0.30303030303030304,0.506310909090909,0.1144578313253012,0.1989051094890511,0.011160714285714286,0.10602205258693809,0.22391857506361323,122.0,25.0,122.0,0.3824451410658307,0.3860759493670886,0.639344262295082,0.4166666666666667,0.38485804416403785,25.0,16.0,138.0,2.0,3.0,2.0,1.0,12.0,1.0,1.0,0.006772009029345372,0.009404388714733543,0.3424657534246575,0.3424657534246575,0.2,0.36363636363636365,0.8125,,,,,,,,,True
1630540,1610612752,Miles McBride,Miles McBride,1630540,NYK,29727.0,495,86.0,970,985,232,216,1955,25.0,6.0,17.0,31.0,5.0,52.0,86.0,1049,12.0,14.0,13.0,8.0,21,30,41.0,229,0.6231884057971014,14.298323036187114,0.034334763948497854,0.052,0.043478260869565216,0.05660377358490566,0.0582010582010582,0.18115942028985507,0.12318840579710146,0.2246376811594203,0.23076923076923078,0.19230769230769232,0.8043478260869565,0.539051811594203,0.5160192307692308,7.480769230769231,24.915116279069764,0.23917525773195877,135.0,11.0,,1.0,1.0,6.0,10.0,11.0,,,1.0,55.0,12.0,9.0,21.0,23.0,14.0,125.0,1.0,2.0,3.0,12.0,,11.0,3.0,5.0,7.0,28.0,26.0,16.0,57.0,,55.0,9.0,17.0,22.0,39.0,16.0,6.0,10.0,6.0,1.0,100.0,4.0,5.0,,,9.0,1.0,24.0,12.0,12.0,5.0,4.0,4.0,10.0,1.0,1.0,3.0,15.0,1.0,6.0,18.0,4.0,2.0,,26.0,2.0,2.0,8.0,20.0,2.0,6.0,,5.0,2.0,,,,1.0,2.0,1.0,,23.0,3.0,2.0,0.6190476190476191,0.6190476190476191,0.8260869565217391,0.26744186046511625,0.25,0.35714285714285715,0.26744186046511625,0.40384615384615385,0.5,0.25,0.40217391304347827,0.39285714285714285,0.40384615384615385,0.42517006802721086,0.39285714285714285,0.45161290322580644,0.17307692307692307,0.32,0.058823529411764705,0.3333333333333333,,,0.020242914979757085,0.016877637130801686,0.01859504132231405,0.018691588785046728,0.028846153846153848,,0.017241379310344827,0.015873015873015872,0.012195121951219513,0.022222222222222223,0.03278688524590164,0.012195121951219513,0.5,0.44,0.6470588235294118,0.6363636363636364,0.35294117647058826,0.375,0.5,0.07246376811594203,0.3548387096774194,0.36666666666666664,0.7272727272727273,0.39855072463768115,0.07142857142857142,,,,,,0.8571428571428571,0.16666666666666666,0.2,0.34615384615384615,0.5363500000000001,0.04225352112676056,0.10714285714285714,,0.088,0.224,12.0,4.0,12.0,0.21818181818181817,0.21818181818181817,0.9166666666666666,0.4444444444444444,0.21818181818181817,4.0,3.0,12.0,,1.0,,,,,,0.011627906976744186,,0.4,0.4,0.75,0.25,0.6666666666666666,1.0,1.0,0.03225806451612903,,,,,,True
1630579,1610612752,Jericho Sims,Jericho Sims,1630579,NYK,27691.0,462,-19.0,893,904,205,235,1797,51.0,14.0,11.0,,,63.0,1.0,1025,16.0,1.0,44.0,34.0,82,138,55.0,203,0.015625,8.050436469447138,0.1471861471861472,0.21890547263681592,0.18055555555555555,0.12643678160919541,0.21686746987951808,0.796875,0.171875,,0.8235294117647058,,0.8125,0.6259031746031747,0.6029937500000001,2.5603174603174605,59.3,0.22956326987681971,115.0,44.0,11.0,15.0,12.0,6.0,1.0,,,,,1.0,,1.0,50.0,,10.0,110.0,11.0,16.0,,,4.0,26.0,13.0,,4.0,30.0,78.0,22.0,,20.0,,2.0,9.0,5.0,14.0,2.0,3.0,4.0,4.0,1.0,33.0,24.0,31.0,1.0,4.0,56.0,1.0,9.0,7.0,2.0,3.0,,2.0,12.0,,1.0,2.0,15.0,2.0,1.0,34.0,1.0,8.0,,23.0,,9.0,1.0,12.0,4.0,7.0,,1.0,18.0,1.0,1.0,10.0,7.0,19.0,12.0,1.0,30.0,1.0,1.0,0.78,0.975,,,,,,0.7936507936507936,0.6875,0.8125,0.78125,0.6875,0.7647058823529411,0.8088235294117647,0.7222222222222222,0.8333333333333334,0.031746031746031744,0.0392156862745098,,0.2,0.13333333333333333,0.037037037037037035,0.13478260869565217,0.12121212121212122,0.12850467289719625,0.13829787234042554,0.13636363636363635,0.11538461538461539,0.10869565217391304,0.15,0.1414141414141414,0.2,0.22857142857142856,0.09090909090909091,0.631578947368421,0.8627450980392157,0.8979591836734694,0.75,0.5454545454545454,0.5454545454545454,1.0,0.015625,,,,0.015625,0.9375,0.7333333333333333,,,,,,0.8571428571428571,,0.058823529411764705,0.6086769230769231,0.1044776119402985,0.10606060606060606,,0.23636363636363636,0.2727272727272727,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,,1.0,,,,,True
201565,1610612752,Derrick Rose,Derrick Rose,201565,NYK,16232.0,271,-36.0,552,561,134,179,1113,29.0,6.0,33.0,12.0,3.0,73.0,53.0,624,17.0,9.0,14.0,10.0,24,29,15.0,132,0.42063492063492064,22.884012539184955,0.06369426751592357,0.10294117647058823,0.08191126279863481,0.09259259259259259,0.09090909090909091,0.23015873015873015,0.2619047619047619,0.09523809523809523,0.23076923076923078,0.11538461538461539,0.6507936507936508,0.499884126984127,0.4583519230769231,7.012328767123288,25.29056603773585,0.2427536231884058,70.0,16.0,3.0,3.0,3.0,16.0,11.0,4.0,,,,41.0,2.0,6.0,34.0,17.0,10.0,129.0,6.0,6.0,1.0,2.0,,15.0,6.0,2.0,,18.0,20.0,48.0,39.0,6.0,41.0,8.0,29.0,8.0,37.0,6.0,2.0,19.0,8.0,2.0,82.0,1.0,4.0,,,5.0,2.0,5.0,2.0,3.0,9.0,2.0,5.0,7.0,,4.0,,16.0,1.0,5.0,8.0,1.0,,,10.0,,1.0,1.0,10.0,1.0,5.0,,,4.0,1.0,1.0,2.0,2.0,5.0,4.0,,18.0,1.0,,0.29411764705882354,0.3225806451612903,0.7647058823529411,0.32075471698113206,0.5,0.2222222222222222,0.32075471698113206,0.4657534246575342,1.0,0.35294117647058826,0.4722222222222222,0.9375,0.34615384615384615,0.49230769230769234,0.9375,0.34615384615384615,0.1095890410958904,0.13793103448275862,0.12121212121212122,0.5625,,,0.027777777777777776,0.007575757575757576,0.018115942028985508,,0.045454545454545456,0.058823529411764705,0.010638297872340425,,0.014084507042253521,0.125,0.13513513513513514,0.03125,0.8,0.5517241379310345,0.64,0.125,0.48484848484848486,0.5517241379310345,0.5,0.0873015873015873,0.3333333333333333,0.3333333333333333,1.0,0.3253968253968254,0.375,1.0,,,,,0.25,0.5,,0.23076923076923078,0.45838999999999996,0.038461538461538464,0.06493506493506493,,0.11627906976744186,0.13953488372093023,13.0,2.0,13.0,0.3170731707317073,0.325,0.6923076923076923,0.3333333333333333,0.3170731707317073,2.0,1.0,12.0,,1.0,1.0,2.0,1.0,,,0.018867924528301886,0.024390243902439025,0.18181818181818182,0.18181818181818182,,0.5,1.0,,,,,,,,,True
203095,1610612752,Evan Fournier,Evan Fournier,203095,NYK,11165.0,186,-24.0,378,379,60,81,757,6.0,,10.0,10.0,,18.0,40.0,422,1.0,5.0,9.0,9.0,18,19,20.0,59,0.6896551724137931,17.321016166281755,0.10227272727272728,0.1,0.10112359550561797,0.07142857142857142,0.11267605633802817,0.10344827586206896,0.1724137931034483,0.1724137931034483,,,0.7931034482758621,0.5153112068965517,0.4448916666666667,7.616666666666668,25.214999999999996,0.15873015873015872,48.0,1.0,,2.0,,4.0,2.0,3.0,,1.0,,30.0,3.0,5.0,6.0,10.0,12.0,54.0,,2.0,1.0,4.0,2.0,5.0,,1.0,6.0,9.0,4.0,8.0,24.0,,30.0,3.0,6.0,7.0,13.0,1.0,6.0,4.0,2.0,,33.0,,1.0,,,1.0,,8.0,4.0,4.0,7.0,,4.0,3.0,1.0,3.0,1.0,10.0,,2.0,7.0,2.0,,,9.0,,,1.0,14.0,,4.0,,3.0,,,,,,,,,8.0,2.0,2.0,0.3333333333333333,0.3333333333333333,0.8,0.25,0.25,0.2,0.25,0.3333333333333333,,,0.3620689655172414,0.25,0.25,0.4153846153846154,0.35714285714285715,0.45,0.16666666666666666,0.16666666666666666,0.2,0.7,,,0.012658227848101266,,0.005154639175257732,0.029411764705882353,,,,,0.1111111111111111,0.125,0.05263157894736842,,,0.16666666666666666,0.2,,0.4,0.5,0.25,0.034482758620689655,0.3,0.3,0.6666666666666666,0.5172413793103449,0.3333333333333333,,,0.16666666666666666,,,0.5,,,0.8333333333333334,0.62175,0.06451612903225806,0.18181818181818182,,0.09259259259259259,0.16666666666666666,7.0,1.0,7.0,0.23333333333333334,0.2413793103448276,0.8571428571428571,0.2,0.23333333333333334,1.0,1.0,6.0,,1.0,,1.0,,,,0.025,0.03333333333333333,0.5,0.5,1.0,0.3333333333333333,1.0,,,,,,,,,True
203944,1610612752,Julius Randle,Julius Randle,203944,NYK,81067.0,1351,219.0,2693,2666,844,860,5359,200.0,77.0,143.0,44.0,12.0,420.0,314.0,2979,134.0,87.0,123.0,136.0,298,371,126.0,825,0.42779291553133514,31.340405014464803,0.20451127819548873,0.1889400921658986,0.19680851063829788,0.17253521126760563,0.19661733615221988,0.2724795640326976,0.19482288828337874,0.05994550408719346,0.34841628959276016,0.05429864253393665,0.7002724795640327,0.5282158935879945,0.5207849999999998,7.141666666666667,25.49331210191083,0.31340512439658375,372.0,132.0,37.0,53.0,50.0,78.0,77.0,14.0,1.0,4.0,4.0,270.0,27.0,75.0,242.0,97.0,229.0,1004.0,51.0,72.0,7.0,31.0,34.0,157.0,81.0,30.0,107.0,359.0,168.0,316.0,210.0,52.0,269.0,30.0,61.0,75.0,136.0,52.0,23.0,39.0,21.0,1.0,347.0,27.0,44.0,2.0,39.0,73.0,14.0,28.0,16.0,12.0,53.0,15.0,23.0,61.0,11.0,30.0,12.0,114.0,4.0,42.0,42.0,17.0,12.0,1.0,210.0,,9.0,5.0,310.0,44.0,137.0,4.0,31.0,14.0,1.0,,11.0,2.0,15.0,7.0,,351.0,27.0,27.0,0.34710743801652894,0.3888888888888889,0.7216494845360825,0.3089171974522293,0.22580645161290322,0.3448275862068966,0.30990415335463256,0.5761904761904761,0.7083333333333334,0.6044776119402985,0.5279291553133515,0.5970873786407767,0.5701357466063348,0.5807200929152149,0.6434426229508197,0.6342756183745583,0.07142857142857142,0.11,0.04195804195804196,0.4649122807017544,0.4875,0.017699115044247787,0.0704,0.04340836012861737,0.05693664795509222,0.09836065573770492,0.06405693950177936,0.02,0.03870967741935484,0.05732484076433121,0.1859504132231405,0.302158273381295,0.16853932584269662,0.040229885057471264,0.4666666666666667,0.66,0.7415730337078652,0.4696969696969697,0.5454545454545454,0.5693430656934306,0.1794871794871795,0.10490463215258855,0.3181818181818182,0.3181818181818182,0.7857142857142857,0.3678474114441417,0.5145631067961165,0.6981132075471698,0.10810810810810811,0.038834951456310676,0.25,1.0,0.2621359223300971,0.6493506493506493,0.3333333333333333,0.3393665158371041,0.5518971014492754,0.16987951807228915,0.26705653021442494,0.012618296529968454,0.15637450199203187,0.35756972111553786,83.0,26.0,83.0,0.3074074074074074,0.30970149253731344,0.7108433734939759,0.3466666666666667,0.30855018587360594,32.0,6.0,81.0,1.0,2.0,1.0,8.0,8.0,1.0,1.0,0.006369426751592357,0.007407407407407408,0.4155844155844156,0.4266666666666667,0.25,0.2222222222222222,1.0,,1.0,,,1.0,1.0,1.0,0.025974025974025976,True
1628404,1610612752,Josh Hart,Josh Hart,1628404,NYK,33220.0,554,171.0,1114,1112,337,300,2226,54.0,14.0,22.0,13.0,5.0,79.0,35.0,1215,18.0,9.0,45.0,46.0,94,132,44.0,332,0.30701754385964913,12.421875,0.17293233082706766,0.19148936170212766,0.18163672654690619,0.17857142857142858,0.2037037037037037,0.47368421052631576,0.19298245614035087,0.11403508771929824,0.5185185185185185,0.18518518518518517,0.7807017543859649,0.5737767543859646,0.5880592592592593,3.7139240506329116,24.988571428571422,0.30251346499102333,147.0,41.0,6.0,7.0,12.0,8.0,3.0,9.0,1.0,2.0,3.0,22.0,1.0,4.0,50.0,20.0,35.0,195.0,6.0,9.0,1.0,3.0,4.0,19.0,13.0,6.0,17.0,61.0,40.0,60.0,60.0,8.0,22.0,9.0,38.0,26.0,64.0,15.0,11.0,26.0,11.0,1.0,154.0,23.0,10.0,5.0,3.0,38.0,1.0,27.0,20.0,7.0,15.0,7.0,12.0,11.0,2.0,3.0,1.0,26.0,1.0,5.0,15.0,2.0,,1.0,44.0,,5.0,9.0,44.0,6.0,19.0,,6.0,5.0,1.0,1.0,3.0,2.0,6.0,3.0,,58.0,9.0,4.0,0.4,0.43478260869565216,1.0,0.5714285714285714,0.3333333333333333,0.6666666666666666,0.5714285714285714,0.6329113924050633,0.6666666666666666,0.7222222222222222,0.7017543859649122,0.625,0.8148148148148148,0.7330827067669173,0.6785714285714286,0.8243243243243243,0.11392405063291139,0.07407407407407407,0.22727272727272727,0.5769230769230769,0.10344827586206896,0.1111111111111111,0.04310344827586207,0.09349593495934959,0.06903765690376569,0.09195402298850575,0.018518518518518517,,0.12574850299401197,0.02531645569620253,0.1592920353982301,0.1951219512195122,0.1643835616438356,0.029411764705882353,0.5,0.7592592592592593,0.82,0.34146341463414637,0.36363636363636365,0.47058823529411764,0.625,0.02631578947368421,0.6923076923076923,0.6923076923076923,1.0,0.19298245614035087,0.5833333333333334,0.8571428571428571,,0.16666666666666666,0.5,1.0,0.08333333333333333,0.8571428571428571,0.6,0.14814814814814814,0.5730625,0.14960629921259844,0.20652173913043478,,0.09743589743589744,0.3128205128205128,11.0,3.0,11.0,0.5,0.5,1.0,0.75,0.5,1.0,,,,,,1.0,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,,,,,,,True
