EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,LiveBallTurnovers,BadPassTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,SelfORebPct,AtRimFrequency,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,PenaltyAtRimFrequency,PenaltyArc3Frequency,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,FTDefRebounds,Steals,BadPassSteals,DefFTReboundPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,AtRimFGM,PenaltyCorner3FGA,PtsAssisted2s,DefTwoPtRebounds,DeadBallTurnovers,Loose Ball Fouls,Offensive Fouls,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,Assisted2sPct,NonPutbacksAssisted2sPct,DefTwoPtReboundPct,DefShortMidRangeReboundPct,BlocksRecoveredPct,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyCorner3Frequency,SecondChanceAtRimFGM,SecondChanceFG2M,PtsPutbacks,Defensive 3 Seconds Violations,SecondChanceFg2Pct,SecondChanceEfgPct,DefAtRimReboundPct,DefLongMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimAccuracy,LongMidRangeFGA,PenaltyArc3FGM,PenaltyFG3M,OffThreePtRebounds,BadPassOutOfBoundsTurnovers,Offensive Fouls Drawn,PenaltyFg3Pct,OffThreePtReboundPct,OffArc3ReboundPct,LongMidRangeFrequency,PenaltyArc3Accuracy,PenaltyAtRimFGM,PenaltyFtPoints,LostBallOutOfBoundsTurnovers,ShortMidRangePctBlocked,DefCorner3ReboundPct,PenaltyAtRimAccuracy,Blocked3s,BlockedCorner3,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,Charge Fouls,BlockedShortMidRange,SecondChanceFg3Pct,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LostBallSteals,2pt And 1 Free Throw Trips,Corner3Assists,OffShortMidRangeReboundPct,on,LongMidRangeFGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PtsUnassisted3s,Fg3aBlocked,LongMidRangeAssists,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Transition Take Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Transition Take Fouls Drawn,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,BlockedArc3,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,OffLongMidRangeReboundPct,OffCorner3ReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChanceAtRimPctAssisted,HeaveAttempts,FTOffRebounds,3pt And 1 Free Throw Trips,BlockedLongMidRange,DefensiveGoaltends,OffFTReboundPct,OffensiveGoaltends,3SecondViolations,Corner3PctBlocked,Clear Path Fouls,HeaveMakes
1626145,1610612763,Tyus Jones,Tyus Jones,1626145,MEM,1484.0,25.0,-4.0,52.0,50,12.0,8.0,4.0,102,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,3.0,1.0,5.0,3.0,8.0,55,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,4.0,1.0,1.0,2.0,3.0,5.0,3.0,1.0,1.0,13.0,1.0,2.0,2.0,1.0,3.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,12.0,1.0,0.2,0.2,0.3333333333333333,0.3333333333333333,0.3125,0.25,0.4,0.25,0.25,0.625,0.3333333333333333,0.5,25.0,1.0,0.1111111111111111,0.1538461538461538,0.0714285714285714,0.0454545454545454,0.1666666666666666,0.1666666666666666,0.2,0.25,0.125,1.0,1.0,0.125,0.5,0.25,0.25,1.0,1.0,0.5,0.25,0.875,0.25,0.547725,0.6343,0.5355000000000001,0.2,0.4,0.125,0.25,3.3000000000000003,25.24,0.2307692307692307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628415,1610612763,Dillon Brooks,Dillon Brooks,1628415,MEM,580.0,10.0,7.0,19.0,18,,11.0,1.0,37,,,,,,1.0,,1.0,,,,1.0,2.0,,3.0,13,,,,,,,,,3.0,1.0,,,1.0,,1.0,,1.0,,2.0,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,1.0,0.5,0.5,,,0.75,,0.75,,,1.0,,,9.523809523809524,,,,,,,,,,,,,0.5,0.5,,,,,,,1.0,,0.58155,,,,,,,,24.85,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628991,1610612763,Jaren Jackson Jr.,Jaren Jackson Jr.,1628991,MEM,1417.0,24.0,,48.0,46,9.0,9.0,2.0,94,3.0,,,1.0,1.0,2.0,2.0,2.0,,4.0,4.0,2.0,4.0,1.0,15.0,49,,,,,,1.0,,2.0,6.0,2.0,2.0,,,,,,,,,,1.0,2.0,,2.0,,,,,1.0,,1.0,3.0,1.0,2.0,1.0,,9.0,1.0,0.5,0.5,1.0,,0.875,,0.8333333333333334,,,0.5,,,20.0,,,0.0833333333333333,0.0833333333333333,,,0.0833333333333333,,0.375,0.125,1.0,1.0,0.25,0.25,1.0,1.0,1.0,,,,0.875,1.0,0.634575,,0.63645,0.1111111111111111,0.2,,,1.875,23.55,0.1875,,,,,,,,,3.0,1.0,6.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,2.0,0.75,0.75,0.0833333333333333,0.2,0.5,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629634,1610612763,Brandon Clarke,Brandon Clarke,1629634,MEM,1846.0,31.0,8.0,59.0,57,10.0,7.0,5.0,116,7.0,1.0,,1.0,3.0,,,,,4.0,10.0,,,4.0,12.0,64,1.0,,2.0,1.0,1.0,,2.0,2.0,,,,1.0,3.0,,3.0,,3.0,,6.0,1.0,4.0,10.0,1.0,11.0,,1.0,1.0,,1.0,,1.0,3.0,3.0,4.0,2.0,2.0,10.0,,,,0.4,1.0,0.4,1.0,0.5,1.0,1.0,,0.1,0.1428571428571428,20.3125,1.0,0.0769230769230769,0.2105263157894736,0.25,0.0434782608695652,0.1428571428571428,0.2666666666666666,,0.7,0.3,0.3333333333333333,0.3333333333333333,,,,,,1.0,,,0.7,,0.5295099999999999,0.7414,0.4412,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,4.73,,0.1694915254237288,,1.0,,,1.0,,,,3.0,,6.0,5.0,,1.0,,,,,,0.75,1.0,0.2941176470588235,0.4285714285714285,,0.4285714285714285,0.5,0.6666666666666666,,1.0,1.0,2.0,1.0,1.0,1.0,0.1428571428571428,0.3333333333333333,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201980,1610612763,Danny Green,Danny Green,201980,MEM,2610.0,44.0,-3.0,87.0,85,16.0,18.0,7.0,172,,,,,2.0,4.0,2.0,4.0,1.0,,3.0,3.0,8.0,,9.0,94,,,,,1.0,1.0,3.0,,9.0,4.0,2.0,,,2.0,2.0,2.0,,,6.0,,1.0,3.0,1.0,4.0,,1.0,1.0,,3.0,,4.0,6.0,1.0,,,3.0,16.0,1.0,0.375,0.375,,,0.4090909090909091,0.75,0.4090909090909091,,0.75,0.7272727272727273,,,14.73684210526316,0.3333333333333333,,0.0384615384615384,0.06,0.0256410256410256,,0.0454545454545454,,,0.1818181818181818,,,0.3636363636363636,0.3636363636363636,0.5,0.5,1.0,,,0.5,0.7272727272727273,0.5,0.5276590909090909,,0.4589,,,,0.3333333333333333,11.1,24.2,0.1839080459770115,1.0,,1.0,1.0,,0.25,0.25,1.0,,,,2.0,2.0,,1.0,,,,,,,0.0833333333333333,,,,,,,,,,1.0,,,0.1666666666666666,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.05,0.0714285714285714,0.0909090909090909,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630214,1610612763,Xavier Tillman,Xavier Tillman,1630214,MEM,560.0,9.0,-8.0,19.0,19,5.0,8.0,1.0,38,1.0,1.0,,1.0,3.0,,,,,1.0,4.0,,,1.0,3.0,22,1.0,,,,1.0,,,,,,,,1.0,1.0,2.0,1.0,1.0,,5.0,1.0,1.0,3.0,1.0,4.0,,,,,1.0,,,,1.0,2.0,1.0,,5.0,,,,0.25,,0.25,,0.3,,,,,,28.571428571428573,,0.2,0.25,0.3,0.1,0.3333333333333333,0.25,,0.25,0.75,0.3333333333333333,0.3333333333333333,,,,,,1.0,,,0.25,,0.450975,0.5959,0.4523,0.2,0.2,,,6.15,,0.2631578947368421,,,1.0,1.0,,,,,,,2.0,2.0,1.0,,,,,,,1.0,1.0,0.3333333333333333,,,,,,,,,,,,,0.4,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630583,1610612763,Santi Aldama,Santi Aldama,1630583,MEM,825.0,14.0,-7.0,28.0,28,8.0,12.0,4.0,56,4.0,1.0,1.0,,1.0,,,2.0,1.0,4.0,5.0,,2.0,2.0,10.0,27,1.0,,2.0,1.0,1.0,1.0,4.0,2.0,,2.0,,1.0,1.0,,1.0,,1.0,,2.0,1.0,1.0,2.0,1.0,3.0,,,,,1.0,1.0,,1.0,1.0,2.0,1.0,4.0,8.0,,,,0.8,1.0,0.5714285714285714,0.5,0.625,1.0,0.6666666666666666,0.2857142857142857,0.2,,27.27272727272727,,0.125,0.0714285714285714,0.0869565217391304,0.0526315789473684,0.1428571428571428,,,0.5714285714285714,0.1428571428571428,,,,0.2857142857142857,,,,1.0,0.5,0.5,0.8571428571428571,,0.6370857142857143,0.6286,0.6521,0.125,0.1666666666666666,0.2,0.4,1.84,25.2,0.2857142857142857,,,,,,,,,4.0,,6.0,1.0,1.0,1.0,,,,,,0.75,1.0,0.1111111111111111,,,1.0,1.0,0.75,,1.0,1.0,2.0,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,1.0,2.0,1.0,1.0,0.25,1.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629723,1610612763,John Konchar,John Konchar,1629723,MEM,564.0,9.0,-11.0,17.0,17,15.0,7.0,1.0,34,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,15.0,,,,,,,,,,,,,,5.555555555555555,1.0,,,0.0833333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8823529411764706,,,,,,,,,,,,1.0,,,,,,1.0,,,,0.125,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630217,1610612763,Desmond Bane,Desmond Bane,1630217,MEM,1631.0,27.0,-2.0,55.0,54,5.0,3.0,5.0,109,4.0,,1.0,2.0,2.0,1.0,2.0,7.0,1.0,5.0,6.0,3.0,8.0,,19.0,63,,,3.0,,1.0,1.0,,8.0,9.0,7.0,2.0,1.0,3.0,1.0,4.0,1.0,2.0,1.0,9.0,,2.0,3.0,,3.0,,,,,2.0,,1.0,3.0,,,,,5.0,1.0,0.375,0.375,0.8333333333333334,,0.6785714285714286,,0.6785714285714286,1.5,,0.5714285714285714,0.1666666666666666,0.25,26.666666666666668,,,0.1111111111111111,0.09375,,,0.1428571428571428,,0.2857142857142857,0.1428571428571428,1.0,1.0,0.0714285714285714,0.5,0.2857142857142857,0.2857142857142857,1.0,,0.5,0.5,0.8571428571428571,0.2857142857142857,0.5639928571428572,,0.6054999999999999,,,0.1578947368421052,,3.016666666666667,26.3,0.0909090909090909,1.0,,1.0,1.0,,1.0,1.0,1.0,3.0,,2.0,1.0,2.0,,,1.0,,1.0,1.0,0.2,0.2,0.0714285714285714,0.1666666666666666,1.0,0.75,1.0,0.3333333333333333,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631223,1610612763,David Roddy,David Roddy,1631223,MEM,572.0,10.0,1.0,20.0,20,,,2.0,40,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,6.0,26,,,,,,,,,3.0,1.0,1.0,,,1.0,1.0,1.0,,,3.0,,,,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.25,,1.5,,,0.5,,,13.636363636363637,1.0,,,,0.125,,,,,0.5,1.0,1.0,,0.5,1.0,1.0,1.0,,,,0.5,1.0,0.479425,,,0.5,1.0,,,5.3,25.1,,,,2.0,,,,,,,,2.0,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,0.5,0.5,,,,,,,,,,,,,,,,,,,,,2.0,1.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629630,1610612763,Ja Morant,Ja Morant,1629630,MEM,393.0,7.0,3.0,11.0,12,,7.0,1.0,23,3.0,1.0,,,,,,,,1.0,3.0,,,2.0,4.0,8,1.0,,,,,,,2.0,,,,1.0,2.0,1.0,3.0,,1.0,1.0,7.0,,3.0,3.0,1.0,4.0,,,,,,,,,2.0,2.0,1.0,,,,,,0.3333333333333333,,0.3333333333333333,,0.5,,,,0.3333333333333333,0.3333333333333333,30.769230769230766,,,0.5,0.3333333333333333,0.1428571428571428,,0.5,,1.0,,,,,,,,,1.0,,,1.0,,0.6459,,,0.25,0.25,,,1.2666666666666666,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,1.0,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,1.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630533,1610612763,Ziaire Williams,Ziaire Williams,1630533,MEM,568.0,9.0,1.0,20.0,19,,,2.0,39,2.0,1.0,,,,,,1.0,,1.0,2.0,,1.0,,2.0,26,1.0,,,,,,,,,1.0,,,,2.0,2.0,,,,6.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,0.5,,0.3333333333333333,,0.3333333333333333,,,0.3333333333333333,,,13.636363636363637,,0.1666666666666666,0.3333333333333333,0.1428571428571428,0.125,,0.3333333333333333,,0.6666666666666666,,,,,0.3333333333333333,,,,1.0,,,1.0,,0.6808833333333334,0.6026,,,,,,0.1,24.6,,,,,,,,,,1.0,,2.0,,,,,,,,,1.0,1.0,,,,0.5,0.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.3333333333333333,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
