EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,ThreePtAssists,Assists,Arc3Assists,AssistPoints,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Corner3FGA,Arc3FGM,PenaltyArc3FGA,FG3M,PenaltyFG3A,PtsAssisted3s,NonHeaveArc3FGM,Fg3aBlocked,TwoPtAssists,Corner3Assists,AtRimAssists,Travels,2pt And 1 Free Throw Trips,BlockedLongMidRange,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,FG3APctBlocked,LongMidRangePctBlocked,Arc3PctBlocked,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Corner3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,NonHeaveArc3Accuracy,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,PenaltyFG3M,PenaltyFtPoints,LongMidRangeAssists,OffThreePtRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,StepOutOfBoundsTurnovers,ShootingFouls,Transition Take Fouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,PenaltyFg3Pct,OffThreePtReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,SelfORebPct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,AtRimPctBlocked,ShortMidRangePctAssisted,ShortMidRangeAssists,FTDefRebounds,SecondChanceTurnovers,DefFTReboundPct,PtsUnassisted3s,BadPassOutOfBoundsTurnovers,LostBallTurnovers,Charge Fouls,Loose Ball Fouls,Charge Fouls Drawn,OffCorner3ReboundPct,RecoveredBlocks,DefShortMidRangeReboundPct,BlocksRecoveredPct,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,Transition Take Fouls Drawn,DefensiveGoaltends,OffAtRimReboundPct,SecondChanceAtRimPctAssisted,on,LostBallOutOfBoundsTurnovers,Technical Free Throw Trips,HeaveAttempts,3pt And 1 Free Throw Trips,Corner3PctBlocked,FTOffRebounds,OffFTReboundPct,OffensiveGoaltends,3SecondViolations,BlockedCorner3,HeaveMakes,Clear Path Fouls
1627745,1610612747,Damian Jones,Damian Jones,1627745,LAL,1559.0,26,3.0,55,55,36.0,15,5.0,110,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0,8.0,43,1.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,4.0,1.0,5.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,36.0,0.6666666666666666,1.0,0.6,1.0,0.5,0.5,1.0,0.5,0.5714285714285714,1.0,0.5,0.1666666666666666,0.2,0.5,15.0,0.5,0.0588235294117647,0.0625,0.25,0.1515151515151515,0.0357142857142857,0.2,0.1666666666666666,0.1666666666666666,0.5,0.3333333333333333,1.0,1.0,0.5,0.3333333333333333,0.1666666666666666,1.0,1.0,1.0,0.1666666666666666,1.0,1.0,0.5,1.0,0.5,0.4682416666666666,0.6282,0.4901999999999999,0.1428571428571428,0.1666666666666666,0.25,0.25,5.76,27.1,0.6545454545454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1628418,1610612747,Thomas Bryant,Thomas Bryant,1628418,LAL,339.0,6,7.0,13,12,9.0,2,,25,,,,,,,,,,,,,,1.0,1.0,4,,,,,,,,,,,,,,,,,2.0,,2.0,,2.0,,,,,,1.0,,1.0,2.0,1.0,,,,,,9.0,,,,,,,,,0.5,,,,,,7.692307692307692,,,,0.2857142857142857,0.1818181818181818,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,0.6923076923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1629134,1610612747,Kendrick Nunn,Kendrick Nunn,1629134,LAL,1852.0,31,,67,65,40.0,32,2.0,132,3.0,3.0,,,2.0,2.0,2.0,,3.0,8.0,4.0,8.0,9.0,1.0,12.0,55,,1.0,,3.0,6.0,6.0,,8.0,,8.0,2.0,3.0,4.0,2.0,11.0,,2.0,3.0,5.0,,5.0,3.0,3.0,1.0,4.0,4.0,,,2.0,1.0,1.0,1.0,,,1.0,6.0,40.0,,,0.5,,0.5,0.3235294117647059,,0.2727272727272727,0.3529411764705882,,0.2727272727272727,0.5294117647058824,0.25,0.5,30.434782608695656,0.75,0.1666666666666666,,0.1111111111111111,0.1388888888888889,,,0.125,0.1333333333333333,,0.1764705882352941,1.0,1.0,,0.1176470588235294,0.1764705882352941,,,,0.4705882352941176,,,0.1818181818181818,1.0,0.7058823529411765,0.477585294117647,0.4091,0.4375727272727273,0.0588235294117647,0.125,,0.5,10.1375,25.688888888888886,0.5970149253731343,1.0,1.0,1.0,5.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.125,0.3333333333333333,0.5,1.0,0.0588235294117647,0.125,0.1428571428571428,1.0,0.4545454545454545,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1630346,1610612747,Matt Ryan,Matt Ryan,1630346,LAL,7751.0,129,,280,276,78.0,85,25.0,556,,,,,,,3.0,2.0,11.0,25.0,2.0,14.0,35.0,4.0,47.0,292,1.0,1.0,10.0,,4.0,13.0,2.0,2.0,,25.0,,2.0,4.0,1.0,10.0,1.0,8.0,4.0,12.0,2.0,14.0,1.0,1.0,2.0,3.0,1.0,14.0,1.0,5.0,5.0,1.0,,,,,13.0,78.0,0.5,0.5,0.1428571428571428,1.0,,0.4387755102040816,1.3333333333333333,0.3461538461538461,0.4607843137254901,1.25,0.4333333333333333,0.7142857142857143,,,17.704918032786885,0.3333333333333333,0.0571428571428571,0.0161290322580645,0.123076923076923,0.0888888888888888,0.015625,,0.0769230769230769,0.1224489795918367,0.125,,,,,0.0612244897959183,0.2244897959183673,0.1818181818181818,0.1818181818181818,0.5,0.5102040816326531,,,,,0.7142857142857143,0.488545918367347,0.573975,0.4690307692307692,0.0392156862745098,0.0666666666666666,0.2127659574468085,0.2765957446808511,17.178571428571427,25.2,0.2785714285714286,,10.0,7.0,7.0,13.0,9.0,39.0,7.0,,2.0,1.0,,,,,1.0,0.3714285714285714,0.3714285714285714,,,,0.1333333333333333,,,0.2040816326530612,0.28,0.28,1.0,0.5384615384615384,0.28,6.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,1.0,0.3333333333333333,0.0151515151515151,0.04,0.0181818181818181,0.0294117647058823,0.6,0.6,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.1538461538461538,1.0,0.1428571428571428,0.0277777777777777,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
203471,1610612747,Dennis Schroder,Dennis Schroder,203471,LAL,339.0,6,7.0,13,12,9.0,2,,25,,,,,,,,1.0,1.0,,1.0,1.0,,2.0,4.0,4,,,,1.0,1.0,4.0,,2.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,1.0,2.0,,,,,,4.0,9.0,,,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,15.384615384615383,,,,0.1428571428571428,0.0909090909090909,,,,0.1666666666666666,,,,,,,1.0,1.0,1.0,,,,,,,,0.4263,,0.4263,,,,1.0,15.2,,0.6923076923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1628972,1610612747,Troy Brown Jr.,Troy Brown Jr.,1628972,LAL,1181.0,20,-14.0,42,39,,11,3.0,81,,1.0,,,,,3.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,6.0,51,,,,,,,2.0,2.0,,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,,3.0,1.0,4.0,,,,,,,,2.0,2.0,1.0,,,,,,,0.5,0.5,0.4,,,0.3333333333333333,,,0.4285714285714285,,,0.1666666666666666,0.4,0.3333333333333333,15.555555555555555,,,0.0714285714285714,0.375,0.1578947368421052,0.0434782608695652,,,0.3333333333333333,0.4,0.1666666666666666,,,,0.5,0.1666666666666666,1.0,1.0,,0.1666666666666666,,,,,0.3333333333333333,0.4045749999999999,,,0.1428571428571428,0.1666666666666666,,,9.02,24.5,,1.0,,,,,,,,,,,,,,,,,,,,,,0.3333333333333333,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.125,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
1631108,1610612747,Max Christie,Max Christie,1631108,LAL,2191.0,37,2.0,78,79,40.0,32,7.0,157,1.0,3.0,,,,1.0,1.0,1.0,1.0,4.0,2.0,5.0,4.0,2.0,15.0,75,,,,,2.0,8.0,4.0,,,4.0,2.0,1.0,3.0,1.0,7.0,,2.0,2.0,5.0,,5.0,1.0,1.0,,1.0,1.0,1.0,,1.0,2.0,,,,,,8.0,40.0,1.0,1.0,0.4,,,0.7222222222222222,,0.75,0.75,,0.8,0.4444444444444444,0.4,,12.941176470588236,1.0,0.1111111111111111,,0.1,0.1052631578947368,,,0.1,0.0666666666666666,0.2,0.3333333333333333,0.3333333333333333,1.0,1.0,0.1111111111111111,0.1111111111111111,1.0,1.0,1.0,0.4444444444444444,,,0.25,,0.7777777777777778,0.5135555555555555,,0.4921875,,,,0.5333333333333333,6.220000000000001,25.475,0.5128205128205128,,,3.0,2.0,3.0,2.0,9.0,3.0,,2.0,,,,,,1.0,0.75,0.75,,,,0.3333333333333333,,,,0.75,0.75,1.0,0.5,0.75,,,,,,,,2.0,,,,2.0,2.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,1.0,1.0,0.6666666666666666,,1.0,1.0,1.0,0.5,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,
201566,1610612747,Russell Westbrook,Russell Westbrook,201566,LAL,2946.0,49,7.0,108,104,20.0,32,6.0,212,5.0,9.0,,1.0,1.0,2.0,2.0,,1.0,11.0,6.0,12.0,12.0,6.0,39.0,123,,1.0,,1.0,2.0,4.0,,12.0,,11.0,1.0,6.0,16.0,4.0,38.0,2.0,4.0,2.0,7.0,3.0,10.0,5.0,3.0,6.0,11.0,3.0,4.0,,6.0,7.0,4.0,,,,,4.0,20.0,,,0.5,,0.5,0.6875,,0.25,0.7222222222222222,,0.4,0.5,0.0833333333333333,,33.333333333333336,0.4545454545454545,0.1052631578947368,0.1,0.1538461538461538,0.1333333333333333,0.0714285714285714,,0.1428571428571428,0.0526315789473684,0.4285714285714285,0.375,0.5555555555555556,0.625,,0.0833333333333333,0.0416666666666666,,,,0.4583333333333333,1.0,,0.5,0.5,0.875,0.5497395833333333,0.6226,0.6149875,0.1481481481481481,0.2666666666666666,,0.1025641025641025,4.033333333333334,25.133333333333336,0.1851851851851851,1.0,1.0,6.0,2.0,7.0,2.0,12.0,6.0,,10.0,2.0,7.0,2.0,1.0,,0.5714285714285714,0.5833333333333334,0.5833333333333334,,,,1.0,0.5,0.5,0.0416666666666666,0.5454545454545454,0.5454545454545454,0.5,0.5,0.5454545454545454,1.0,,,,,,,,,,,,2.0,,1.0,,,,,1.0,,,,,1.0,,,0.0454545454545454,0.2857142857142857,,,1.0,1.0,1.0,,,,,,,,,,,,,,0.1111111111111111,,3.0,1.0,,0.5,9.0,2.0,2.0,1.0,1.0,2.0,0.5,,,,,,,,,,,True,,,,,,,,,,,,
1629117,1610612747,Wenyen Gabriel,Wenyen Gabriel,1629117,LAL,3078.0,51,-3.0,110,109,28.0,41,8.0,219,6.0,7.0,2.0,2.0,,1.0,4.0,,,1.0,7.0,11.0,2.0,2.0,19.0,122,2.0,2.0,4.0,,1.0,,10.0,4.0,4.0,1.0,,2.0,3.0,2.0,8.0,2.0,4.0,3.0,7.0,3.0,10.0,,,2.0,2.0,,7.0,1.0,3.0,4.0,2.0,1.0,1.0,,1.0,,28.0,0.7142857142857143,1.0,0.6363636363636364,1.0,,0.6538461538461539,1.0,,0.6333333333333333,1.0,,0.1538461538461538,,,14.40677966101695,,0.1153846153846153,0.1052631578947368,0.1818181818181818,0.1458333333333333,0.0625,0.1111111111111111,0.0909090909090909,0.2105263157894736,,0.5384615384615384,0.8571428571428571,0.8571428571428571,0.6666666666666666,0.3076923076923077,,,,,0.0769230769230769,1.0,1.0,1.0,,0.6923076923076923,0.5487307692307692,0.5553,0.6691,0.1333333333333333,0.1538461538461538,0.2105263157894736,,2.627272727272727,23.45,0.2545454545454545,1.0,1.0,,,1.0,,3.0,,,1.0,,1.0,,,,1.0,0.5,0.5,,,,,0.25,0.25,0.0769230769230769,,,,,,1.0,,,,,,,,,,,,,,1.0,,2.0,2.0,,,5.0,,,,,,,0.0344827586206896,0.1428571428571428,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,1.0,,,,,,1.0,,,,,0.25,1.0,0.2,1.0,,,,,,,,True,,,,,,,,,,,,
1629308,1610612747,Juan Toscano-Anderson,Juan Toscano-Anderson,1629308,LAL,2403.0,40,-17.0,87,88,46.0,48,6.0,175,2.0,2.0,,,1.0,1.0,2.0,,,3.0,2.0,4.0,3.0,1.0,8.0,83,,1.0,,1.0,2.0,3.0,2.0,2.0,,3.0,,2.0,2.0,2.0,6.0,,3.0,3.0,6.0,,6.0,4.0,2.0,1.0,5.0,2.0,6.0,1.0,2.0,2.0,,2.0,2.0,,2.0,3.0,46.0,0.5,0.5,0.5,,0.5,0.5,,0.3333333333333333,0.5,,0.375,0.4285714285714285,,,13.978494623655914,0.8,0.15,,0.1363636363636363,0.1428571428571428,,,0.0769230769230769,0.1875,,0.2857142857142857,1.0,1.0,0.5,0.2857142857142857,,,,,0.4285714285714285,,,0.3333333333333333,1.0,0.7142857142857143,0.5555249999999999,0.3705,0.5859833333333333,,,,0.375,5.0,29.0,0.5287356321839081,,,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,1.0,0.3333333333333333,0.3333333333333333,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,,,,,,,1.0,,,1.0,,,1.0,,,,1.0,,1.0,,1.0,,,,2.0,,,,,,,,,,,,,0.5,,,,,,,1.0,1.0,1.0,,,,,,,,,2.0,,,,,,0.3333333333333333,,1.0,,,,,,,True,,,,,,,,,,,,
