EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,TotalPoss,OpponentPoints,Fouls,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,FTOffRebounds,OffensiveGoaltends,Defensive 3 Seconds Violations,OffFTReboundPct,Transition Take Fouls,StepOutOfBoundsTurnovers,Charge Fouls,Clear Path Fouls,3pt And 1 Free Throw Trips,BlockedCorner3,BlockedLongMidRange,3SecondViolations,LongMidRangePctBlocked,Charge Fouls Drawn,Transition Take Fouls Drawn,Corner3PctBlocked,DefensiveGoaltends,on
1630540,1610612752,Miles McBride,Miles McBride,1630540,NYK,17679.0,295,76,588,593,1181,632,20.0,249.0,207.0,95.0,2.0,8.0,,1.0,1.0,4.0,2.0,7.0,2.0,5.0,9.0,26.0,1.0,2.0,4.0,10.0,8.0,29.0,2.0,3.0,3.0,10.0,6.0,20.0,17.0,55.0,12.0,75.0,1.0,2.0,3.0,5.0,,11.0,2.0,9.0,7.0,20.0,8.0,33.0,8.0,4.0,48.0,3.0,,1.0,28.0,8.0,4.0,1.0,13.0,9.0,22.0,6.0,3.0,11.0,2.0,,53.0,2.0,1.0,4.0,6.0,,10.0,3.0,13.0,,12.0,3.0,9.0,3.0,1.0,3.0,6.0,2.0,,2.0,9.0,1.0,3.0,10.0,1.0,1.0,13.0,3.0,2.0,17.0,1.0,,4.0,,5.0,2.0,,,1.0,1.0,2.0,2.0,28.0,246.0,2.0,1.0,0.6666666666666666,0.6666666666666666,0.9411764705882353,0.3090909090909091,0.6,0.35,0.3148148148148148,0.3,0.5,0.2222222222222222,0.42,0.7857142857142857,0.43103448275862066,0.45180722891566266,0.7857142857142857,0.4852941176470588,0.7333333333333333,0.01818181818181818,0.2,0.5,,,13.199426111908178,0.3333333333333333,,0.047244094488188976,0.007407407407407408,0.026845637583892617,0.013422818791946308,0.036231884057971016,0.01056338028169014,0.02,,,0.008849557522123894,0.027777777777777776,0.05263157894736842,0.046511627906976744,0.037037037037037035,0.027777777777777776,0.024390243902439025,,1.0,0.10666666666666667,0.25,0.5,1.0,0.09333333333333334,0.2857142857142857,0.2857142857142857,,0.06666666666666667,0.4,0.4,1.0,0.3466666666666667,0.34615384615384615,0.36,0.8888888888888888,0.38666666666666666,0.27586206896551724,0.27586206896551724,1.0,0.14285714285714285,,,0.2857142857142857,0.5,1.0,0.42857142857142855,0.6666666666666666,1.0,0.13793103448275862,0.25,0.3448275862068966,0.4,0.3448275862068966,0.3,0.84,0.2857142857142857,0.5281006756756758,0.5548124999999999,0.5189392857142857,0.05128205128205128,0.17391304347826086,,0.14666666666666667,0.44,7.9,25.26545454545455,0.42346938775510207,,,,,,,,,,,,,,,,0.038461538461538464,,True
1629011,1610612752,Mitchell Robinson,Mitchell Robinson,1629011,NYK,80346.0,1339,184,2635,2638,5273,3023,129.0,532.0,495.0,354.0,150.0,216.0,65.0,108.0,25.0,41.0,4.0,6.0,,1.0,,,,,,,,,,,,,154.0,223.0,,,43.0,351.0,67.0,110.0,,,21.0,155.0,26.0,42.0,,,13.0,65.0,182.0,126.0,,,108.0,,,,16.0,,20.0,21.0,41.0,17.0,4.0,9.0,10.0,1.0,103.0,72.0,127.0,114.0,114.0,6.0,234.0,204.0,438.0,14.0,47.0,37.0,10.0,11.0,2.0,7.0,19.0,3.0,4.0,3.0,30.0,14.0,9.0,90.0,9.0,7.0,91.0,22.0,2.0,93.0,5.0,,43.0,,6.0,78.0,1.0,1.0,55.0,21.0,79.0,42.0,65.0,529.0,6.0,6.0,0.5909090909090909,0.91,,,,,,0.6905829596412556,0.6090909090909091,0.6190476190476191,0.6905829596412556,0.6090909090909091,0.6190476190476191,0.6573033707865169,0.5871212121212122,0.6018518518518519,,,0.07174887892376682,0.06481481481481481,0.3333333333333333,,9.753694581280788,0.36666666666666664,0.1016949152542373,0.19063545150501673,0.19478527607361965,0.17142857142857143,0.12413793103448276,0.18052256532066507,0.16152597402597402,0.2033195020746888,0.20462046204620463,0.14814814814814814,0.10328638497652583,0.18181818181818182,0.19753086419753085,0.22844827586206898,0.10569105691056911,0.15113871635610765,0.22527472527472528,0.2692307692307692,0.5316455696202531,0.968609865470852,0.6944444444444444,0.7425742574257426,0.5866666666666667,0.026905829596412557,0.6666666666666666,1.0,0.75,0.004484304932735426,,,,,,,,,,,,0.9818181818181818,0.6018518518518519,0.09230769230769231,,,,,,,0.9761904761904762,0.6097560975609756,,,,,0.968609865470852,,0.6705278026905831,0.6291788235294117,0.6369666666666666,0.16475095785440613,0.16475095785440613,,0.4415954415954416,0.18518518518518517,1.0739910313901344,,0.20189753320683113,5.0,1.0,1.0,0.052083333333333336,,,,,,,2.0,3.0,,,,,8.0,True
1629629,1610612752,Cam Reddish,Cam Reddish,1629629,NYK,17094.0,285,-8,597,591,1188,713,20.0,168.0,160.0,75.0,20.0,34.0,3.0,4.0,8.0,13.0,5.0,11.0,1.0,2.0,7.0,15.0,,1.0,3.0,8.0,6.0,21.0,,3.0,1.0,3.0,26.0,47.0,13.0,36.0,24.0,115.0,3.0,5.0,,4.0,,6.0,11.0,16.0,4.0,11.0,8.0,42.0,38.0,14.0,36.0,3.0,2.0,1.0,20.0,6.0,4.0,1.0,8.0,2.0,10.0,2.0,,6.0,2.0,,22.0,3.0,3.0,8.0,6.0,,14.0,6.0,20.0,2.0,12.0,8.0,4.0,8.0,,3.0,,,5.0,,8.0,,2.0,15.0,2.0,,18.0,,2.0,26.0,4.0,,15.0,,,7.0,,,2.0,5.0,7.0,3.0,42.0,165.0,,,0.7307692307692307,0.76,0.9230769230769231,0.3611111111111111,,0.36363636363636365,0.37142857142857144,0.5531914893617021,0.6,0.6875,0.5481927710843374,0.3333333333333333,0.6296296296296297,0.6117021276595744,0.3333333333333333,0.6774193548387096,0.43373493975903615,0.027777777777777776,0.0851063829787234,0.08823529411764706,0.09090909090909091,,15.0,1.0,,0.05217391304347826,0.02054794520547945,0.0547945205479452,0.023622047244094488,0.05363984674329502,0.02197802197802198,0.03278688524590164,0.0136986301369863,,0.020618556701030927,0.03333333333333333,,0.07407407407407407,0.09523809523809523,0.057692307692307696,0.047619047619047616,0.05263157894736842,0.42857142857142855,0.40963855421686746,0.5882352941176471,0.6451612903225806,0.7,0.13253012048192772,0.45454545454545453,0.5,0.8,0.024096385542168676,0.5,0.5,1.0,0.18072289156626506,0.4666666666666667,0.5,1.0,0.25301204819277107,0.2857142857142857,0.2857142857142857,0.8333333333333334,0.4444444444444444,0.75,0.6666666666666666,0.1111111111111111,,,0.3333333333333333,,,0.48148148148148145,0.6153846153846154,0.2962962962962963,0.375,0.1111111111111111,0.3333333333333333,0.8433734939759037,0.3,0.5757768292682928,0.5958714285714286,0.6100903846153846,0.1595744680851064,0.25862068965517243,,0.05217391304347826,0.3652173913043478,3.6872340425531918,25.005555555555556,0.2814070351758794,,,,,,,,,,,,,,,,0.06666666666666667,,True
201565,1610612752,Derrick Rose,Derrick Rose,201565,NYK,7930.0,132,10,278,279,557,317,10.0,108.0,117.0,47.0,7.0,15.0,3.0,5.0,1.0,2.0,8.0,22.0,,7.0,,4.0,,,,3.0,4.0,14.0,1.0,1.0,1.0,6.0,15.0,44.0,4.0,18.0,1.0,43.0,4.0,6.0,1.0,1.0,1.0,12.0,4.0,8.0,1.0,9.0,1.0,12.0,12.0,18.0,9.0,3.0,6.0,,14.0,4.0,6.0,,13.0,7.0,20.0,4.0,3.0,10.0,3.0,,47.0,1.0,4.0,11.0,5.0,,16.0,5.0,21.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,3.0,,1.0,,6.0,,1.0,6.0,2.0,,5.0,,2.0,2.0,,,1.0,,,,,,,,,,12.0,106.0,2.0,,0.4,0.5,0.75,0.2222222222222222,1.0,0.1111111111111111,0.2222222222222222,0.3409090909090909,0.6666666666666666,0.5,0.3387096774193548,0.7857142857142857,0.3235294117647059,0.3412698412698413,0.75,0.3333333333333333,0.2903225806451613,,0.13636363636363635,0.2,0.13636363636363635,,21.23076923076923,0.5,,0.08620689655172414,0.0547945205479452,0.171875,0.019230769230769232,0.13114754098360656,0.04,0.037037037037037035,0.08823529411764706,,0.02857142857142857,,0.14285714285714285,,0.16666666666666666,0.1590909090909091,0.2,0.08333333333333333,,0.24193548387096775,0.4666666666666667,0.5833333333333334,,0.3548387096774194,0.36363636363636365,0.42105263157894735,0.75,0.11290322580645161,,,,0.06451612903225806,,,,0.22580645161290322,0.2857142857142857,0.2857142857142857,0.75,0.7142857142857143,0.6,,,,,0.14285714285714285,1.0,1.0,0.11764705882352941,0.5,0.17647058823529413,,0.35294117647058826,0.16666666666666666,0.532258064516129,0.2857142857142857,0.4963895161290322,0.5186642857142857,0.5137823529411766,0.015873015873015872,0.022222222222222223,,0.27906976744186046,0.27906976744186046,7.265909090909091,25.261111111111113,0.38848920863309355,,,,,,,,,,,,,,,,,,True
1630167,1610612752,Obi Toppin,Obi Toppin,1630167,NYK,4308.0,72,-9,152,151,303,186,7.0,48.0,42.0,14.0,4.0,7.0,,3.0,,,,1.0,1.0,1.0,1.0,4.0,,,1.0,2.0,3.0,11.0,,2.0,2.0,4.0,5.0,9.0,4.0,15.0,,22.0,1.0,4.0,,2.0,,2.0,1.0,1.0,3.0,6.0,,11.0,8.0,2.0,12.0,,,,11.0,3.0,,,1.0,2.0,3.0,1.0,1.0,1.0,,,8.0,2.0,1.0,4.0,6.0,1.0,11.0,4.0,15.0,1.0,2.0,2.0,,,,,4.0,,,2.0,4.0,,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,11.0,48.0,1.0,,0.8,0.8,1.0,0.26666666666666666,,0.5,0.26666666666666666,0.5555555555555556,0.25,1.0,0.4583333333333333,0.16666666666666666,0.7857142857142857,0.4583333333333333,0.16666666666666666,0.7857142857142857,0.625,,,,,,16.867469879518072,,0.16666666666666666,0.24,0.037037037037037035,0.10256410256410256,0.05263157894736842,0.15625,0.046153846153846156,0.08333333333333333,,,0.043478260869565216,0.06666666666666667,0.23076923076923078,0.375,,0.06060606060606061,0.3333333333333333,0.07142857142857142,,0.2916666666666667,0.5714285714285714,0.5714285714285714,0.75,0.041666666666666664,,,,0.041666666666666664,1.0,1.0,1.0,0.16666666666666666,0.25,0.25,1.0,0.4583333333333333,0.2727272727272727,0.2727272727272727,1.0,0.5,,,,,,0.3333333333333333,,,,,0.2857142857142857,0.5,0.5714285714285714,0.5,0.9166666666666666,0.2727272727272727,0.5787187500000001,0.5082166666666666,0.5190285714285714,,,,0.09090909090909091,0.5,2.7333333333333334,25.613333333333333,0.3157894736842105,1.0,,,0.16666666666666666,,,,,,,,,,,,,,True
1627853,1610612752,Ryan Arcidiacono,Ryan Arcidiacono,1627853,NYK,1541.0,26,7,58,54,112,45,2.0,33.0,18.0,4.0,,1.0,,,,1.0,,1.0,,,,1.0,,,,1.0,1.0,2.0,,,,,,2.0,1.0,3.0,,3.0,,,,,,,,2.0,,1.0,,,,,3.0,,,,2.0,1.0,,,1.0,1.0,2.0,1.0,,1.0,,,5.0,,,1.0,3.0,,4.0,,4.0,,2.0,1.0,1.0,1.0,,,,,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,33.0,1.0,,,,1.0,0.3333333333333333,,,0.3333333333333333,,,,0.3,,,0.3,,,0.6,,,,,,9.67741935483871,1.0,,0.2,,0.08333333333333333,,0.14814814814814814,,,,,,,0.25,0.16666666666666666,,0.1,,,,0.2,,,,0.2,,,,,,,,0.2,,,,0.4,0.5,0.5,1.0,,,,,,,,,,0.3333333333333333,,0.3333333333333333,,,,0.8,0.5,0.5353899999999999,,0.5797666666666667,,,,,,4.3,25.333333333333332,0.5689655172413793,,,,,,,,,,,,,,,,,,False
1628392,1610612752,Isaiah Hartenstein,Isaiah Hartenstein,1628392,NYK,47130.0,786,123,1574,1572,3146,1705,107.0,250.0,273.0,188.0,57.0,94.0,32.0,54.0,13.0,21.0,21.0,39.0,,2.0,5.0,15.0,1.0,1.0,,2.0,,9.0,,2.0,,2.0,78.0,135.0,5.0,24.0,28.0,199.0,35.0,60.0,1.0,3.0,15.0,88.0,13.0,21.0,,4.0,10.0,36.0,86.0,70.0,15.0,,54.0,,9.0,,7.0,,44.0,26.0,70.0,16.0,10.0,33.0,10.0,1.0,166.0,37.0,64.0,76.0,91.0,10.0,177.0,104.0,281.0,9.0,23.0,15.0,8.0,10.0,8.0,8.0,24.0,1.0,2.0,3.0,34.0,3.0,4.0,51.0,24.0,11.0,40.0,7.0,2.0,39.0,8.0,,19.0,1.0,3.0,33.0,,,22.0,11.0,33.0,22.0,36.0,250.0,6.0,3.0,0.5512820512820513,0.8431372549019608,1.0,0.20833333333333334,0.3333333333333333,,0.20833333333333334,0.5777777777777777,0.5833333333333334,0.6190476190476191,0.5377358490566038,0.5793650793650794,0.52,0.5718390804597702,0.6197183098591549,0.5806451612903226,0.1509433962264151,,0.05185185185185185,0.07446808510638298,,,11.523545706371191,0.29411764705882354,0.2631578947368421,0.2161520190023753,0.1693121693121693,0.21348314606741572,0.09893048128342247,0.21492921492921493,0.13430851063829788,0.2037037037037037,0.15476190476190477,0.10416666666666667,0.08494208494208494,0.13043478260869565,0.2275449101796407,0.22988505747126436,0.1625,0.22180451127819548,0.18888888888888888,0.1323529411764706,0.6666666666666666,0.5911949685534591,0.6063829787234043,0.6551724137931034,0.45614035087719296,0.24528301886792453,0.5384615384615384,0.5384615384615384,0.8095238095238095,0.012578616352201259,,,,0.09433962264150944,0.3333333333333333,0.3333333333333333,1.0,0.05660377358490566,,,,0.8571428571428571,0.5925925925925926,0.09375,0.015873015873015872,1.0,1.0,0.031746031746031744,,,0.84,0.6190476190476191,0.08,,0.08,,0.7421383647798742,,0.5694100628930816,0.594085576923077,0.594408,0.11695906432748537,0.13013698630136986,0.04,0.44221105527638194,0.18090452261306533,3.455555555555555,24.2,0.1588310038119441,3.0,1.0,,0.06818181818181818,,,,,,,,,,1.0,,,,False
1629004,1610612752,Svi Mykhailiuk,Svi Mykhailiuk,1629004,NYK,2396.0,40,20,90,86,176,67,1.0,48.0,30.0,4.0,,,,,,,,2.0,,,2.0,3.0,,,,1.0,4.0,7.0,,,1.0,3.0,,2.0,6.0,10.0,3.0,21.0,,,,,,,,,1.0,4.0,1.0,4.0,,,18.0,,,,7.0,4.0,1.0,,,1.0,1.0,1.0,,,,,3.0,,,1.0,5.0,1.0,7.0,,7.0,,1.0,,1.0,2.0,,2.0,,,,,2.0,,1.0,1.0,,,3.0,,,5.0,,,2.0,1.0,,,,,,,,,4.0,48.0,,,,,1.0,0.6,,0.25,0.6,,,,0.75,,0.375,0.75,,0.4,0.8333333333333334,,0.5,,0.5,,17.02127659574468,1.0,0.5,0.20833333333333334,,0.047619047619047616,,0.13333333333333333,,,,,,,0.09090909090909091,0.5,,,0.125,,,,,,,0.16666666666666666,,,,,,,,0.25,0.6666666666666666,0.6666666666666666,1.0,0.5833333333333334,0.5714285714285714,0.5714285714285714,1.0,,,,,,,,,,,,0.25,,0.75,0.3333333333333333,0.8333333333333334,0.5714285714285714,0.5072916666666666,,0.52755,0.21428571428571427,0.5,0.1,,0.19047619047619047,5.55,25.330000000000002,0.5333333333333333,,,,,,,,,1.0,,,,,,,,,False
1629656,1610612752,Quentin Grimes,Quentin Grimes,1629656,NYK,19213.0,320,34,649,650,1299,727,22.0,183.0,161.0,79.0,25.0,35.0,5.0,7.0,9.0,10.0,1.0,5.0,1.0,5.0,11.0,22.0,2.0,3.0,3.0,5.0,21.0,53.0,,5.0,7.0,13.0,27.0,45.0,32.0,75.0,19.0,169.0,5.0,7.0,2.0,8.0,5.0,21.0,9.0,12.0,10.0,18.0,5.0,53.0,38.0,16.0,96.0,,2.0,,53.0,21.0,4.0,,14.0,13.0,27.0,3.0,10.0,11.0,3.0,,67.0,8.0,3.0,15.0,10.0,1.0,26.0,11.0,37.0,3.0,9.0,4.0,5.0,7.0,2.0,4.0,4.0,,3.0,1.0,11.0,1.0,4.0,12.0,,1.0,19.0,3.0,3.0,24.0,2.0,,9.0,2.0,3.0,,,,,,,,53.0,183.0,,3.0,0.7037037037037037,0.7307692307692307,1.0,0.4266666666666667,0.25,0.5555555555555556,0.4266666666666667,0.6,0.7142857142857143,0.75,0.625,0.5333333333333333,0.8,0.65,0.6176470588235294,0.7794117647058824,0.625,,0.08888888888888889,0.08571428571428572,0.2,,19.10569105691057,0.6363636363636364,0.06666666666666667,0.06896551724137931,0.02,0.11363636363636363,0.05333333333333334,0.09025270758122744,0.03666666666666667,0.03389830508474576,0.015384615384615385,,0.05555555555555555,0.047619047619047616,0.09836065573770492,0.04918032786885246,0.043478260869565216,0.1134020618556701,0.11428571428571428,0.05454545454545454,,0.2916666666666667,0.7142857142857143,0.78125,0.72,0.041666666666666664,0.2,0.25,1.0,0.041666666666666664,0.2,0.2,,0.18333333333333332,0.5,0.5,1.0,0.44166666666666665,0.39622641509433965,0.39622641509433965,1.0,0.4666666666666667,0.7142857142857143,0.6,0.2,0.6666666666666666,1.0,0.3333333333333333,,,0.3333333333333333,0.9,0.16666666666666666,0.6,0.43333333333333335,0.5384615384615384,0.9166666666666666,0.39622641509433965,0.5793654166666669,0.5680272727272727,0.5679683333333332,0.08661417322834646,0.17307692307692307,0.02666666666666667,0.1242603550295858,0.3136094674556213,3.7000000000000006,25.266666666666666,0.28197226502311246,,,,,,,,,2.0,,,,,,,,,False
1630540,1610612752,Miles McBride,Miles McBride,1630540,NYK,27187.0,453,-11,896,912,1808,1019,38.0,170.0,147.0,107.0,19.0,29.0,,,2.0,4.0,7.0,18.0,4.0,12.0,10.0,23.0,,1.0,,1.0,12.0,54.0,3.0,12.0,2.0,10.0,30.0,59.0,22.0,77.0,16.0,142.0,1.0,2.0,3.0,13.0,,11.0,5.0,10.0,2.0,11.0,3.0,19.0,32.0,28.0,54.0,12.0,,,54.0,12.0,6.0,,25.0,25.0,50.0,18.0,7.0,16.0,7.0,2.0,125.0,6.0,4.0,15.0,12.0,,27.0,10.0,37.0,1.0,25.0,18.0,7.0,7.0,5.0,4.0,9.0,,3.0,3.0,16.0,,8.0,21.0,3.0,1.0,26.0,,8.0,25.0,1.0,,10.0,,3.0,6.0,,,3.0,2.0,6.0,1.0,19.0,170.0,2.0,3.0,0.5333333333333333,0.5333333333333333,0.8181818181818182,0.2857142857142857,0.23076923076923078,0.18181818181818182,0.2857142857142857,0.5084745762711864,0.5,0.5,0.4632352941176471,0.36666666666666664,0.38095238095238093,0.4797297297297297,0.36666666666666664,0.3958333333333333,0.5661764705882353,,0.1016949152542373,0.13793103448275862,0.1111111111111111,,15.891472868217054,0.4375,,0.05333333333333334,0.018433179723502304,0.07142857142857142,0.027777777777777776,0.06206896551724138,0.023094688221709007,0.011111111111111112,0.03125,,0.032679738562091505,0.015873015873015872,0.054945054945054944,0.043478260869565216,0.07142857142857142,0.075,0.06,0.013157894736842105,0.16666666666666666,0.21323529411764705,0.6551724137931034,0.76,0.5789473684210527,0.1323529411764706,0.3888888888888889,0.4375,0.5714285714285714,0.08823529411764706,0.3333333333333333,0.3333333333333333,0.25,0.16911764705882354,0.43478260869565216,0.43478260869565216,0.8,0.39705882352941174,0.2222222222222222,0.2222222222222222,0.8333333333333334,,,,0.06666666666666667,,,0.8,0.25,0.3333333333333333,0.19047619047619047,0.5,0.047619047619047616,,0.47619047619047616,0.2,0.7794117647058824,0.2222222222222222,0.5349573529411765,0.5045454545454546,0.4784285714285715,0.06896551724137931,0.14705882352941177,,0.07746478873239436,0.13380281690140844,7.876271186440678,25.146753246753242,0.18973214285714285,,,,,,,,,,,1.0,,,2.0,1.0,,,False
1630193,1610612752,Immanuel Quickley,Immanuel Quickley,1630193,NYK,57366.0,956,90,1921,1935,3856,2088,70.0,339.0,361.0,236.0,46.0,75.0,3.0,5.0,9.0,15.0,68.0,133.0,14.0,46.0,11.0,39.0,1.0,6.0,2.0,6.0,63.0,164.0,8.0,22.0,13.0,26.0,128.0,254.0,74.0,203.0,120.0,598.0,11.0,22.0,9.0,28.0,7.0,56.0,22.0,47.0,15.0,32.0,25.0,114.0,68.0,188.0,135.0,87.0,8.0,,164.0,63.0,18.0,2.0,66.0,64.0,130.0,44.0,20.0,53.0,13.0,,324.0,9.0,10.0,64.0,69.0,2.0,135.0,20.0,155.0,5.0,35.0,25.0,10.0,24.0,17.0,17.0,38.0,1.0,7.0,12.0,62.0,5.0,11.0,34.0,3.0,4.0,93.0,,3.0,144.0,20.0,7.0,67.0,4.0,6.0,4.0,2.0,1.0,2.0,2.0,6.0,3.0,114.0,339.0,6.0,4.0,0.265625,0.27419354838709675,0.6081081081081081,0.3645320197044335,0.32142857142857145,0.46875,0.3645320197044335,0.5039370078740157,0.5,0.46808510638297873,0.5229759299781181,0.49,0.5632911392405063,0.5749027237354085,0.5188679245283019,0.6263736263736264,0.4442013129102845,0.009852216748768473,0.07086614173228346,0.08,0.09022556390977443,0.012195121951219513,25.994575045207956,0.3870967741935484,0.03508771929824561,0.1326923076923077,0.020242914979757085,0.14253897550111358,0.02040816326530612,0.13725490196078433,0.020320855614973262,0.014925373134328358,0.02643171806167401,0.015151515151515152,0.019933554817275746,0.02142857142857143,0.1111111111111111,0.15023474178403756,0.14,0.14792899408284024,0.12612612612612611,0.021739130434782608,0.5,0.16411378555798686,0.6133333333333333,0.6666666666666666,0.2608695652173913,0.2910284463894967,0.5112781954887218,0.5619834710743802,0.27941176470588236,0.10065645514223195,0.30434782608695654,0.30434782608695654,0.21428571428571427,0.08533916849015317,0.28205128205128205,0.28205128205128205,0.8181818181818182,0.3588621444201313,0.38414634146341464,0.3888888888888889,0.5714285714285714,0.1,0.6,,0.12,0.16666666666666666,1.0,0.44,0.36363636363636365,1.0,0.189873417721519,0.6,0.0759493670886076,0.3333333333333333,0.3291139240506329,0.5,0.6083150984682714,0.38414634146341464,0.5045463815789474,0.48584310344827586,0.4841967948717949,0.13976377952755906,0.22259136212624583,0.01932367149758454,0.09364548494983277,0.19063545150501673,8.228740157480317,25.84088669950739,0.17647058823529413,1.0,,1.0,0.01818181818181818,,2.0,1.0,,,1.0,,,,1.0,,,,False
