EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,LongMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyFtPoints,PtsPutbacks,ShortMidRangeAssists,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,FTDefRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,Loose Ball Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,DefFTReboundPct,OffFTReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimAccuracy,SelfOReb,SelfORebPct,LostBallSteals,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Loose Ball Fouls,Transition Take Fouls Drawn,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,AtRimPctBlocked,DefLongMidRangeReboundPct,TwoPtShootingFoulsDrawnPct,Offensive Fouls Drawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,BlocksRecoveredPct,OffensiveGoaltends,OffCorner3ReboundPct,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceTurnovers,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceFtPoints,Charge Fouls,Offensive Fouls,BlockedShortMidRange,SecondChanceAtRimPctAssisted,on,SecondChanceCorner3FGA,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,SecondChanceCorner3Frequency,Charge Fouls Drawn,Technical Free Throw Trips,BlockedLongMidRange,Arc3PctBlocked,LongMidRangePctBlocked,SecondChanceCorner3FGM,Blocked3s,BlockedArc3,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Defensive 3 Seconds Violations,Transition Take Fouls,3SecondViolations
1626196,1610612759,Josh Richardson,Josh Richardson,1626196,SAS,3560.0,59,19,129,128,47,68,12,257,1.0,2,1.0,3.0,5.0,2.0,3.0,3.0,4.0,2.0,3.0,5.0,11.0,1.0,4.0,5.0,6.0,10,8.0,15.0,1.0,37.0,138,1.0,1.0,1.0,2.0,3.0,4,6.0,8.0,24.0,6.0,6.0,21.0,3.0,11.0,5.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,10.0,2.0,3.0,5.0,5.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,4.0,1.0,3.0,4.0,1.0,1.0,1.0,1.0,24.0,47,0.5,0.5,0.875,0.5333333333333333,0.75,0.5333333333333333,0.6,1.0,0.75,0.72,0.5,1.0,0.74,0.5,1.0,0.6,0.1,0.2,20.422535211267608,0.25,0.07317073170731707,0.06896551724137931,0.07142857142857142,0.2727272727272727,0.041666666666666664,0.2,0.08,0.5,0.5,1.0,0.2,0.6,0.75,0.3333333333333333,0.12,0.6666666666666666,0.6666666666666666,0.5,0.16,0.75,0.75,1.0,0.44,0.45454545454545453,0.45454545454545453,0.8,0.5,0.08333333333333333,0.25,0.6666666666666666,0.4166666666666667,0.8,0.68,0.45454545454545453,0.51658,0.3141,0.5036791666666667,0.04,0.06666666666666667,0.05405405405405406,0.6486486486486487,10.719999999999999,25.98,0.3643410852713178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1627751,1610612759,Jakob Poeltl,Jakob Poeltl,1627751,SAS,2177.0,36,5,79,76,25,42,16,155,6.0,8,2.0,,4.0,,,,,,,,,,,,6.0,12,,,1.0,13.0,85,3.0,5.0,,6.0,2.0,4,,,5.0,6.0,6.0,,,,,1.0,4.0,2.0,6.0,1.0,1.0,3.0,,14.0,3.0,1.0,5.0,13.0,1.0,1.0,2.0,2.0,1.0,,,3.0,,3.0,3.0,2.0,2.0,,,5.0,24,0.5,1.0,,,,,0.5,0.6,0.5,0.5,0.6,0.5,0.5,0.6,0.5,,0.08333333333333333,0.25,16.494845360824744,0.6666666666666666,0.06666666666666667,0.15789473684210525,0.11764705882352941,,0.2,,0.6666666666666666,0.75,0.75,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,0.5,,,,,0.6666666666666666,,0.5755666666666667,0.5785750000000001,0.5937749999999999,,,0.46153846153846156,0.38461538461538464,3.283333333333333,,0.31645569620253167,3.0,5.0,2.0,1.0,6.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,0.25,0.2857142857142857,0.045454545454545456,0.16279069767441862,0.2857142857142857,0.25,0.5,0.0625,0.14285714285714285,1.0,0.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1628966,1610612759,Keita Bates-Diop,Keita Bates-Diop,1628966,SAS,457.0,8,-7,20,20,6,5,2,40,2.0,2,1.0,,1.0,,,,,,,,,,,,2.0,3,,,,4.0,24,1.0,1.0,,2.0,1.0,2,,,2.0,2.0,2.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,2.0,6,0.5,1.0,,,,,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,0.6666666666666666,1.0,0.5,,,,13.636363636363637,,,,,,,,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,,,,,,,,,,,,,,,,,0.5,,,,,0.6666666666666666,,0.6299333333333333,0.6208,0.52765,,,0.5,0.5,2.6,,0.3,1.0,1.0,1.0,,2.0,,,1.0,,,1.0,,,,,,,0.3333333333333333,,0.16666666666666666,,0.5,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1629640,1610612759,Keldon Johnson,Keldon Johnson,1629640,SAS,3278.0,55,13,116,117,39,56,18,233,9.0,12,1.0,2.0,5.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,14.0,1.0,1.0,1.0,12.0,18,5.0,16.0,5.0,44.0,126,,,1.0,,1.0,2,2.0,3.0,9.0,16.0,8.0,15.0,,14.0,4.0,1.0,3.0,3.0,6.0,2.0,1.0,3.0,,15.0,6.0,6.0,13.0,15.0,4.0,2.0,4.0,3.0,1.0,,,5.0,1.0,2.0,3.0,8.0,10.0,,,9.0,38,0.6666666666666666,0.6666666666666666,1.0,0.3125,0.6666666666666666,0.3125,0.6666666666666666,,0.5,0.5735294117647058,,0.8,0.5945945945945946,,0.75,0.47058823529411764,0.05555555555555555,,30.882352941176467,0.8,0.1875,0.21428571428571427,0.2,,0.20833333333333334,0.25,0.35294117647058826,0.75,0.8181818181818182,0.6666666666666666,0.14705882352941177,0.4,0.4,0.5,0.029411764705882353,1.0,1.0,1.0,0.058823529411764705,0.5,0.5,1.0,0.4117647058823529,0.2857142857142857,0.2857142857142857,1.0,1.0,0.2,0.4,0.5,0.2,1.0,0.8235294117647058,0.2857142857142857,0.5704632352941177,,0.5831299999999999,0.16666666666666666,,,0.20454545454545456,4.722222222222221,25.59375,0.33620689655172414,,,1.0,1.0,,,2.0,,,1.0,2.0,,1.0,1.0,1.0,0.5,,,0.06666666666666667,0.03571428571428571,,,,0.08333333333333333,0.15,,,1.0,1.0,0.0625,2.0,1.0,1.0,1.0,1.0,4.0,6.0,0.08333333333333333,0.6,0.3,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1630563,1610612759,Joshua Primo,Joshua Primo,1630563,SAS,5601.0,93,-2,202,203,64,94,27,405,2.0,4,2.0,3.0,7.0,1.0,3.0,1.0,3.0,,,2.0,9.0,1.0,,4.0,6.0,14,3.0,12.0,7.0,28.0,233,,,1.0,,3.0,3,,4.0,10.0,4.0,8.0,6.0,3.0,9.0,2.0,4.0,9.0,9.0,18.0,7.0,2.0,8.0,,45.0,7.0,4.0,11.0,13.0,1.0,1.0,5.0,3.0,6.0,1.0,1.0,11.0,4.0,6.0,8.0,11.0,9.0,,,10.0,63,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.25,,0.25,0.42857142857142855,,1.0,0.40384615384615385,,0.42857142857142855,0.4666666666666667,,0.5555555555555556,0.46153846153846156,0.2857142857142857,0.2857142857142857,17.67241379310345,0.45454545454545453,0.0784313725490196,0.17073170731707318,0.11956521739130435,0.14285714285714285,0.17142857142857143,0.16666666666666666,0.15384615384615385,0.5,1.0,0.5,0.2692307692307692,0.42857142857142855,0.6,,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,0.34615384615384615,0.2222222222222222,0.2222222222222222,0.5,1.0,0.2857142857142857,,,0.5714285714285714,,0.6153846153846154,0.2222222222222222,0.47544600000000004,0.5175,0.5155833333333334,0.16666666666666666,,,0.35714285714285715,8.928571428571429,26.308333333333334,0.31683168316831684,,,2.0,4.0,,1.0,1.0,1.0,,,2.0,3.0,,,,,,0.02040816326530612,0.022222222222222223,0.02127659574468085,,0.045454545454545456,,0.02702702702702703,0.06666666666666667,,,1.0,,,,1.0,2.0,,,1.0,5.0,0.5,,0.2777777777777778,5.0,2.0,2.0,2.0,1.0,1.0,2.0,0.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1629676,1610612759,Isaiah Roby,Isaiah Roby,1629676,SAS,1716.0,29,5,61,60,15,14,8,121,2.0,4,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,3.0,6,2.0,4.0,1.0,13.0,69,,2.0,1.0,,1.0,1,2.0,2.0,8.0,6.0,,6.0,,3.0,1.0,,3.0,1.0,4.0,1.0,,2.0,1.0,9.0,1.0,3.0,4.0,7.0,4.0,4.0,,,1.0,,,1.0,,,3.0,2.0,3.0,,,8.0,15,1.0,1.0,1.0,0.5,1.0,0.5,0.5,,1.0,0.6,,1.3333333333333333,0.5909090909090909,,1.0,0.4,,,17.39130434782609,,0.25,0.08333333333333333,0.16666666666666666,0.6666666666666666,,0.5,0.4,0.5,0.5,1.0,0.1,,,,0.1,1.0,1.0,1.0,0.1,1.0,1.0,1.0,0.3,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,0.8,0.3333333333333333,0.55933,0.48305,0.6125999999999999,0.1,,,0.6153846153846154,4.916666666666667,24.5,0.2459016393442623,,2.0,1.0,,,,2.0,1.0,,,3.0,,1.0,1.0,1.0,,,0.06666666666666667,0.14285714285714285,0.10344827586206896,,0.14285714285714285,,0.08333333333333333,0.14285714285714285,0.6666666666666666,,1.0,,,,,,,,1.0,1.0,,,0.16666666666666666,,2.0,2.0,2.0,2.0,,,1.0,1.0,0.5,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1630170,1610612759,Devin Vassell,Devin Vassell,1630170,SAS,2394.0,40,-4,88,87,25,48,13,175,3.0,4,,,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,8.0,3.0,1.0,2.0,4.0,7,5.0,10.0,4.0,27.0,111,1.0,1.0,3.0,8.0,,1,2.0,3.0,8.0,4.0,4.0,12.0,3.0,8.0,4.0,2.0,3.0,3.0,6.0,2.0,1.0,2.0,1.0,15.0,5.0,2.0,7.0,8.0,1.0,1.0,,,2.0,,,2.0,,2.0,2.0,2.0,4.0,,,8.0,24,0.5,0.5,0.8,0.5,0.6666666666666666,0.5,0.5714285714285714,1.0,,0.6764705882352942,1.0,0.75,0.7105263157894737,1.0,0.8,0.5882352941176471,0.2857142857142857,1.0,20.388349514563107,,0.1,0.38461538461538464,0.21212121212121213,0.1111111111111111,0.5,,0.23529411764705882,0.75,1.0,0.6666666666666666,0.058823529411764705,,,,0.11764705882352941,0.5,0.5,,0.11764705882352941,0.5,0.5,1.0,0.47058823529411764,0.5,0.5,0.75,0.75,,0.25,1.0,0.5,0.5,0.8235294117647058,0.5,0.5788529411764706,0.46425,0.5131375,0.10526315789473684,,0.2962962962962963,0.2962962962962963,6.885714285714286,25.130000000000003,0.2840909090909091,,,,2.0,,,1.0,,,,1.0,2.0,,,,,,,0.05555555555555555,0.02564102564102564,,,,0.06666666666666667,0.1,,,,,,,,,,,,2.0,0.25,,0.2222222222222222,,,,,,1.0,,,,,2.0,2.0,1.0,0.6666666666666666,0.6666666666666666,0.5,,,,,,True,,,,,,,,,,,,,,,,,,,
1630200,1610612759,Tre Jones,Tre Jones,1630200,SAS,1256.0,21,-8,42,45,12,25,6,87,2.0,3,1.0,,,,,,1.0,,,,1.0,1.0,,,2.0,3,,2.0,9.0,13.0,55,,,1.0,2.0,,1,,,3.0,2.0,2.0,,,1.0,,1.0,,,,,,,,,1.0,3.0,4.0,5.0,2.0,2.0,,,,,,,,,1.0,6.0,10.0,,,1.0,11,0.5,0.5,,,,,0.6666666666666666,,,0.4,,,0.65,0.5,0.5,0.4,0.3333333333333333,,18.367346938775512,,0.3,0.1111111111111111,0.21052631578947367,0.5,0.125,,0.6,0.6666666666666666,1.0,0.5,,,,,,,,,0.2,,,,0.2,,,,1.0,1.0,,,,,1.0,,0.63353,,0.7446,0.42857142857142855,,0.15384615384615385,0.23076923076923078,2.3333333333333335,24.299999999999997,0.2857142857142857,,,,3.0,,,1.0,,,,1.0,,,3.0,1.0,,,,0.1,0.05,,,,0.125,0.4,,,,,,,,,,,1.0,3.0,0.3333333333333333,,0.6,,,,,,,1.0,,,,,,,,,,2.0,,,,,True,,,,,,,,,,,,,,,,,,,
1631110,1610612759,Jeremy Sochan,Jeremy Sochan,1631110,SAS,1193.0,20,-3,47,47,22,16,7,94,,3,1.0,,,,,,1.0,,,,2.0,,,,,3,,3.0,,,47,,1.0,,,,1,,,,,,,,2.0,,,,1.0,1.0,1.0,,,,3.0,1.0,3.0,4.0,5.0,,,,,,,,,,2.0,2.0,,,,,,22,,,,,,,,,,,,,,,,0.5,,,10.909090909090908,,0.375,0.1111111111111111,0.23529411764705882,,0.1111111111111111,,0.5,,,,,,,,,,,,0.16666666666666666,,,,0.3333333333333333,,,,,1.0,,,,,1.0,,0.6288833333333333,0.6056,0.6056,,,,,0.6,24.599999999999998,0.46808510638297873,,1.0,,,,,,1.0,,,1.0,,,,,,,0.07692307692307693,,0.043478260869565216,,0.2,,,0.25,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,
1628380,1610612759,Zach Collins,Zach Collins,1628380,SAS,2538.0,42,-12,90,93,31,45,7,183,6.0,9,4.0,,2.0,2.0,3.0,,,,,2.0,5.0,1.0,,,8.0,14,2.0,5.0,2.0,24.0,115,2.0,3.0,1.0,4.0,2.0,6,,,6.0,12.0,4.0,6.0,,5.0,2.0,3.0,3.0,3.0,6.0,2.0,1.0,2.0,1.0,15.0,1.0,3.0,4.0,6.0,2.0,2.0,1.0,1.0,4.0,,,5.0,1.0,5.0,8.0,2.0,3.0,,,6.0,31,0.75,1.0,1.0,0.4,,0.4,0.5714285714285714,0.6666666666666666,0.3333333333333333,0.5789473684210527,0.5,0.3333333333333333,0.6,0.5,0.42857142857142855,0.2631578947368421,0.21428571428571427,0.5,25.510204081632654,0.2,0.09090909090909091,0.07692307692307693,0.08695652173913043,,0.08333333333333333,,0.47368421052631576,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.10526315789473684,,,,0.15789473684210525,0.6666666666666666,0.6666666666666666,1.0,,,,,0.2631578947368421,0.4,0.4,1.0,0.25,0.6666666666666666,,,,,0.7368421052631579,0.4,0.5514026315789473,0.6794749999999999,0.55635,0.1,,0.16666666666666666,0.25,5.557142857142857,25.8,0.34444444444444444,2.0,3.0,2.0,2.0,4.0,,,2.0,,,2.0,2.0,,,,,,0.1,,0.05714285714285714,0.1111111111111111,0.14285714285714285,,,0.09523809523809523,0.75,0.6666666666666666,0.5,1.0,0.2,,,,,,1.0,2.0,0.2222222222222222,0.5,0.13333333333333333,,6.0,5.0,6.0,4.0,,1.0,0.6666666666666666,,,,,1.0,,,,,1.0,1.0,1.0,,True,,,,,,,,,,,,,,,,,,,
