EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,OpponentPoints,Fouls,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGA,PenaltyCorner3FGA,Arc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,Corner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Arc3FGM,PenaltyArc3FGA,FG3M,SecondChanceFG3A,PenaltyFG3M,PtsAssisted3s,NonHeaveArc3FGM,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,NonHeaveArc3Accuracy,ShortMidRangeAssists,DefensiveGoaltends,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,PtsUnassisted3s,HeaveAttempts,Fg3aBlocked,LongMidRangeAssists,Charge Fouls,Transition Take Fouls,Offensive Fouls Drawn,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,FG3APctBlocked,Arc3PctBlocked,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyArc3Accuracy,ThreePtShootingFoulsDrawnPct,Technical Free Throw Trips,SecondChanceCorner3FGM,Transition Take Fouls Drawn,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,LongMidRangePctBlocked,StepOutOfBoundsTurnovers,3SecondViolations,on,Blocked3s,BlockedArc3,OffensiveGoaltends,Defensive 3 Seconds Violations,3pt And 1 Free Throw Trips,BlockedLongMidRange,Corner3PctBlocked,BlockedCorner3,Clear Path Fouls
1630540,1610612752,Miles McBride,Miles McBride,1630540,NYK,6833.0,114.0,11.0,220,222,29.0,31.0,27.0,442,260.0,9.0,29.0,0.1318181818181818,3.0,6.0,,,,,,5.0,,,16.0,3.0,11.0,3.0,11.0,27.0,6.0,45.0,,,,3.0,,,5.0,1.0,10.0,4.0,2.0,,11.0,1.0,8.0,2.0,10.0,1.0,1.0,5.0,22.0,1.0,,,1.0,4.0,,5.0,1.0,6.0,,3.0,2.0,1.0,3.0,2.0,1.0,4.0,1.0,2.0,,7.0,,1.0,7.0,1.0,1.0,6.0,1.0,8.0,,3.0,1.0,,,,,,10.0,,1.0,0.6666666666666666,0.6666666666666666,0.2727272727272727,,,0.5131578947368421,0.75,0.9,0.5357142857142857,0.75,0.8333333333333334,0.7105263157894737,0.09090909090909091,,0.2,19.367588932806324,0.42857142857142855,,,0.0784313725490196,,0.02,0.01639344262295082,0.04950495049504951,0.009615384615384616,,,,0.020833333333333332,,,0.1,0.14285714285714285,0.02702702702702703,,,,0.15789473684210525,0.5,0.5,0.6666666666666666,0.13157894736842105,,,,,,,,0.42105263157894735,0.2894736842105263,,,,,,0.6,0.868421052631579,0.5436421052631579,0.5811,0.53028,0.07317073170731707,0.21428571428571427,0.06666666666666667,0.2222222222222222,5.8909090909090915,24.377777777777776,10.0,2.0,3.0,1.0,2.0,11.0,2.0,3.0,33.0,1.0,1.0,0.4074074074074074,0.6,0.4074074074074074,0.625,0.625,1.0,0.09090909090909091,0.09090909090909091,1.0,1.0,1.0,0.4,0.09090909090909091,3.0,,,,,1.0,,,,,,,,,0.5,,,,,,,,,1.0,,0.5,1.0,1.0,,,,True,,,,,,,,,
1628973,1610612752,Jalen Brunson,Jalen Brunson,1628973,NYK,14706.0,245.0,21.0,501,500,91.0,99.0,73.0,1001,569.0,25.0,90.0,0.18163672654690619,12.0,24.0,,,1.0,3.0,21.0,42.0,3.0,7.0,8.0,1.0,28.0,36.0,73.0,36.0,33.0,153.0,1.0,3.0,,5.0,5.0,12.0,6.0,12.0,31.0,10.0,62.0,,28.0,7.0,23.0,24.0,47.0,13.0,11.0,13.0,118.0,,2.0,,11.0,12.0,,23.0,2.0,25.0,,7.0,6.0,1.0,11.0,,6.0,4.0,1.0,5.0,,15.0,,2.0,10.0,1.0,1.0,48.0,,43.0,3.0,17.0,4.0,,,,,,31.0,1.0,2.0,0.1388888888888889,0.1388888888888889,0.4931506849315068,0.3333333333333333,0.4166666666666667,0.5504587155963303,0.4166666666666667,0.5277777777777778,0.58984375,0.35714285714285715,0.625,0.3302752293577982,0.0958904109589041,0.20833333333333334,0.023809523809523808,24.310344827586206,0.7333333333333333,,,0.10810810810810811,0.015503875968992248,0.088,,0.09745762711864407,0.00823045267489712,0.02127659574468085,0.014925373134328358,,,,0.058823529411764705,0.1206896551724138,0.15789473684210525,0.0707070707070707,0.15384615384615385,,,0.22018348623853212,0.5,0.631578947368421,0.25,0.3853211009174312,0.5,0.5121951219512195,0.09523809523809523,0.06422018348623854,0.42857142857142855,0.5,,0.07339449541284404,0.25688073394495414,,,,0.16666666666666666,0.3333333333333333,0.05555555555555555,0.5504587155963303,0.5081495412844037,0.49470000000000003,0.4728805555555556,0.14516129032258066,0.19540229885057472,0.032679738562091505,0.20261437908496732,7.346575342465753,25.211111111111112,1.0,1.0,,15.0,5.0,16.0,3.0,3.0,24.0,15.0,0.5,0.4444444444444444,0.5,0.4444444444444444,0.125,0.125,1.0,0.5357142857142857,0.5357142857142857,0.4666666666666667,0.16666666666666666,,0.2777777777777778,0.5357142857142857,9.0,,1.0,2.0,3.0,1.0,24.0,,,1.0,1.0,1.0,8.0,1.0,0.3333333333333333,,,0.3333333333333333,0.5,1.0,0.6,0.02702702702702703,3.0,,1.0,,,2.0,0.14285714285714285,,,True,,,,,,,,,
1629628,1610612752,RJ Barrett,RJ Barrett,1629628,NYK,13271.0,221.0,-67.0,451,454,79.0,105.0,67.0,905,568.0,14.0,79.0,0.17516629711751663,19.0,30.0,4.0,4.0,3.0,5.0,13.0,32.0,1.0,6.0,11.0,1.0,19.0,33.0,68.0,30.0,14.0,107.0,5.0,6.0,3.0,22.0,4.0,11.0,4.0,1.0,12.0,30.0,36.0,4.0,19.0,5.0,16.0,3.0,19.0,1.0,2.0,10.0,41.0,2.0,6.0,,13.0,6.0,3.0,22.0,8.0,30.0,3.0,,,,7.0,2.0,5.0,7.0,1.0,2.0,2.0,14.0,,1.0,6.0,,,16.0,,20.0,3.0,11.0,,,,,,,12.0,1.0,,0.45454545454545453,0.4838709677419355,0.4852941176470588,0.8333333333333334,0.36363636363636365,0.4744897959183674,0.95,0.36666666666666664,0.5,0.9166666666666666,0.35294117647058826,0.30612244897959184,0.07352941176470588,0.06666666666666667,0.09375,22.813688212927758,0.5,0.3333333333333333,,0.0594059405940594,0.047619047619047616,0.12380952380952381,0.0196078431372549,0.09223300970873786,0.03508771929824561,0.057692307692307696,0.05,,0.02564102564102564,,0.058823529411764705,0.061224489795918366,0.05555555555555555,0.13414634146341464,0.08695652173913043,0.061224489795918366,,0.30612244897959184,0.6333333333333333,0.6785714285714286,0.5789473684210527,0.32653061224489793,0.40625,0.4482758620689655,0.3076923076923077,0.061224489795918366,0.16666666666666666,0.16666666666666666,,0.11224489795918367,0.19387755102040816,0.4,1.0,0.5,0.3333333333333333,0.6,0.06666666666666667,0.6122448979591837,0.5399790816326531,0.6321916666666666,0.5521833333333334,0.10377358490566038,0.14473684210526316,0.205607476635514,0.11214953271028037,5.963235294117646,24.683333333333334,4.0,2.0,,5.0,3.0,9.0,4.0,1.0,27.0,5.0,1.0,0.3,0.25,0.3,0.36363636363636365,0.36363636363636365,1.0,0.2631578947368421,0.2631578947368421,1.0,0.2,,0.2,0.2631578947368421,6.0,,2.0,2.0,1.0,3.0,,,,,1.0,,2.0,,0.75,,,0.2,1.0,1.0,0.3333333333333333,,1.0,1.0,,0.5,1.0,,,1.0,,True,,,,,,,,,
1629629,1610612752,Cam Reddish,Cam Reddish,1629629,NYK,1141.0,19.0,5.0,38,34,9.0,9.0,6.0,72,39.0,,9.0,0.23684210526315788,4.0,5.0,1.0,1.0,2.0,2.0,,,,,2.0,1.0,4.0,4.0,5.0,6.0,,17.0,1.0,1.0,,2.0,2.0,2.0,1.0,,7.0,4.0,4.0,,4.0,,,1.0,1.0,1.0,,,3.0,,,,,1.0,,1.0,,1.0,,3.0,2.0,1.0,2.0,,1.0,,,1.0,,2.0,,,,,,,,,,,,2.0,1.0,1.0,2.0,,7.0,,,0.5,0.5,0.8,1.0,1.0,0.7727272727272727,0.5,1.1666666666666667,0.7727272727272727,0.5,1.1666666666666667,0.5454545454545454,,,,29.545454545454547,1.0,,,0.07692307692307693,,,,0.047619047619047616,,,,,,,,0.16666666666666666,,,,,,0.45454545454545453,0.8,0.8,0.5,,,,,,,,,0.18181818181818182,0.36363636363636365,0.5,1.0,1.0,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6064590909090909,0.5734,0.68675,,,0.11764705882352941,0.4117647058823529,1.08,24.649999999999995,2.0,,1.0,1.0,,3.0,1.0,1.0,9.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,0.25,0.25,1.0,,1.0,,0.25,,,,1.0,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,True,,,,,,,,,
1629011,1610612752,Mitchell Robinson,Mitchell Robinson,1629011,NYK,9950.0,166.0,26.0,340,337,58.0,56.0,49.0,677,386.0,28.0,58.0,0.17058823529411765,22.0,28.0,8.0,13.0,3.0,5.0,2.0,3.0,,,,,,24.0,31.0,,7.0,55.0,10.0,15.0,6.0,26.0,3.0,5.0,,1.0,7.0,26.0,22.0,14.0,,2.0,1.0,7.0,8.0,7.0,,1.0,23.0,11.0,17.0,1.0,8.0,12.0,1.0,21.0,29.0,50.0,1.0,5.0,4.0,1.0,2.0,,2.0,3.0,2.0,,,5.0,4.0,2.0,20.0,2.0,,17.0,2.0,16.0,2.0,9.0,,13.0,10.0,3.0,13.0,6.0,7.0,1.0,,0.5416666666666666,0.7647058823529411,0.7741935483870968,0.6666666666666666,0.6,0.7741935483870968,0.6666666666666666,0.6,0.7236842105263158,0.6842105263157895,0.5,,0.06451612903225806,0.03571428571428571,0.3333333333333333,11.025641025641026,0.4,0.08333333333333333,0.08333333333333333,0.15789473684210525,0.19540229885057472,0.0975609756097561,0.15714285714285714,0.12658227848101267,0.17834394904458598,0.15151515151515152,0.20930232558139536,0.2727272727272727,0.05660377358490566,0.47058823529411764,0.14814814814814814,0.21875,0.058823529411764705,0.125,,0.2,0.46153846153846156,0.9032258064516129,0.7857142857142857,0.8148148148148148,0.5454545454545454,0.0967741935483871,0.6666666666666666,1.0,0.5,,,,,,,0.8666666666666667,0.6153846153846154,,1.0,0.6,,0.9032258064516129,0.6721870967741936,0.5512777777777778,0.65344,0.23684210526315788,0.23684210526315788,0.4727272727272727,0.12727272727272726,1.3129032258064517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,True,,,,,,,,,
201565,1610612752,Derrick Rose,Derrick Rose,201565,NYK,3626.0,60.0,-19.0,130,132,43.0,42.0,14.0,262,142.0,3.0,43.0,0.33076923076923076,4.0,8.0,,,2.0,3.0,3.0,5.0,,,1.0,,10.0,7.0,13.0,11.0,2.0,16.0,,,,,3.0,5.0,3.0,,6.0,,14.0,,10.0,2.0,3.0,1.0,4.0,,1.0,,9.0,,,,2.0,2.0,,4.0,,4.0,,2.0,,2.0,4.0,1.0,4.0,4.0,,,,8.0,1.0,3.0,1.0,1.0,,3.0,,2.0,,1.0,,1.0,1.0,,1.0,1.0,6.0,1.0,,,,0.5384615384615384,,0.6,0.2916666666666667,,0.375,0.32,,0.375,0.4583333333333333,0.15384615384615385,,0.4,22.2972972972973,0.5,,,0.07142857142857142,,0.07142857142857142,,0.07142857142857142,,,,,,,0.4,,,0.043478260869565216,0.2,,1.0,0.3333333333333333,0.5,0.5,,0.20833333333333334,0.6,1.0,,,,,,0.041666666666666664,0.4166666666666667,,,,0.375,0.6666666666666666,,0.7916666666666666,0.5264208333333333,,0.4689,0.04,0.07142857142857142,,0.375,4.484615384615385,25.53636363636364,,,,,3.0,,1.0,,,,,,,,,,,,,,,,0.375,,3.0,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,True,,,,,,,,,
1627853,1610612752,Ryan Arcidiacono,Ryan Arcidiacono,1627853,NYK,1390.0,23.0,7.0,54,49,30.0,13.0,3.0,103,41.0,2.0,30.0,0.5555555555555556,,1.0,,,,1.0,,1.0,,,1.0,1.0,2.0,,2.0,3.0,,3.0,,,,,,2.0,1.0,,,,,,2.0,,1.0,1.0,2.0,1.0,,1.0,5.0,,,,1.0,3.0,,4.0,,4.0,,2.0,1.0,1.0,1.0,,,,,1.0,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,0.3,,,0.3,,,0.6,,,,10.526315789473685,1.0,,,0.21428571428571427,,0.1111111111111111,,0.17391304347826086,,,,,,,0.2857142857142857,0.16666666666666666,,0.14285714285714285,,,,0.2,,,,0.2,,,,,,,,0.2,0.4,,,,0.3333333333333333,,0.3333333333333333,0.8,0.5353899999999999,,0.5797666666666667,,,,,4.3,25.333333333333332,,,,1.0,,1.0,,,3.0,1.0,1.0,0.3333333333333333,,0.3333333333333333,,,,0.5,0.5,1.0,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,
1628392,1610612752,Isaiah Hartenstein,Isaiah Hartenstein,1628392,NYK,84125.0,1402.0,189.0,2855,2834,783.0,803.0,358.0,5689,3204.0,183.0,779.0,0.27425569176882664,103.0,167.0,54.0,94.0,37.0,57.0,36.0,71.0,,3.0,22.0,4.0,11.0,139.0,241.0,33.0,40.0,342.0,57.0,101.0,20.0,140.0,47.0,70.0,8.0,23.0,120.0,168.0,110.0,90.0,11.0,13.0,56.0,33.0,89.0,24.0,9.0,42.0,211.0,57.0,115.0,5.0,122.0,140.0,22.0,284.0,177.0,461.0,17.0,42.0,26.0,16.0,17.0,12.0,15.0,34.0,1.0,2.0,5.0,51.0,7.0,8.0,98.0,40.0,14.0,61.0,12.0,61.0,11.0,27.0,8.0,57.0,39.0,18.0,58.0,39.0,120.0,18.0,7.0,0.60431654676259,0.8936170212765957,0.5767634854771784,0.5643564356435643,0.6714285714285714,0.551094890510949,0.5714285714285714,0.6217948717948718,0.5719063545150501,0.5982905982905983,0.6451612903225806,0.12043795620437957,0.05394190871369295,0.0658682634730539,0.028169014084507043,10.649984742142202,0.3333333333333333,0.29333333333333333,0.054945054945054944,0.19363762102351315,0.16763848396501457,0.19152276295133439,0.09004739336492891,0.19264705882352942,0.13040181956027294,0.21403508771929824,0.14144736842105263,0.1134020618556701,0.08609271523178808,0.1,0.2181208053691275,0.21660649819494585,0.10135135135135136,0.19230769230769232,0.1893491124260355,0.15315315315315314,0.6724137931034483,0.6094890510948905,0.6167664670658682,0.6602564102564102,0.49514563106796117,0.2591240875912409,0.5070422535211268,0.5217391304347826,0.9166666666666666,0.010948905109489052,,,,0.08029197080291971,0.040145985401459854,0.8952380952380953,0.574468085106383,0.1111111111111111,0.7307692307692307,0.6491228070175439,0.05128205128205128,0.7299270072992701,0.5759864963503649,0.6066453488372092,0.593850641025641,0.09621993127147767,0.10505836575875487,0.4093567251461988,0.3508771929824561,3.445643153526971,24.03333333333333,8.0,2.0,1.0,,4.0,8.0,4.0,1.0,24.0,,1.0,0.24242424242424243,0.125,0.24242424242424243,0.36363636363636365,0.36363636363636365,1.0,,,,0.01904761904761905,0.25,0.05128205128205128,,12.0,,,2.0,,2.0,,,,2.0,,1.0,3.0,1.0,0.5,,,0.01904761904761905,,,,0.029411764705882353,,2.0,,1.0,1.0,3.0,,,,False,1.0,1.0,2.0,1.0,,,,,
1629004,1610612752,Svi Mykhailiuk,Svi Mykhailiuk,1629004,NYK,2368.0,39.0,20.0,89,85,48.0,29.0,4.0,174,67.0,1.0,48.0,0.5393258426966292,,,,,,,,2.0,,,3.0,1.0,7.0,,2.0,10.0,3.0,21.0,,,,,,,4.0,1.0,4.0,,,,7.0,1.0,,1.0,1.0,1.0,,,3.0,,,,1.0,5.0,1.0,7.0,,7.0,,1.0,,1.0,2.0,,2.0,,,,,2.0,,1.0,1.0,,,3.0,,5.0,,2.0,,,,,,,4.0,,,,,,,,0.75,,0.375,0.75,,0.4,0.8333333333333334,0.5,,0.5,17.204301075268816,1.0,0.5,,0.20833333333333334,,0.05,,0.13636363636363635,,,,,,,0.09090909090909091,0.5,,,0.125,,,,,,,0.16666666666666666,,,,,,,,0.25,0.5833333333333334,,,,,,0.25,0.8333333333333334,0.5072916666666666,,0.52755,0.21428571428571427,0.5,,0.19047619047619047,5.55,25.330000000000002,2.0,,,4.0,3.0,6.0,,1.0,18.0,4.0,1.0,0.6,0.25,0.6,0.6666666666666666,0.6666666666666666,1.0,0.5714285714285714,0.5714285714285714,1.0,,,0.75,0.5714285714285714,,,,,1.0,,,,,,,,,1.0,,,,,,,0.3333333333333333,0.1,,,,,,,,,,False,,,,,1.0,,,,
1629656,1610612752,Quentin Grimes,Quentin Grimes,1629656,NYK,122717.0,2045.0,166.0,4093,4095,1024.0,1018.0,526.0,8188,4762.0,171.0,1010.0,0.25018323967749817,107.0,150.0,22.0,29.0,31.0,45.0,6.0,23.0,3.0,10.0,140.0,30.0,248.0,116.0,183.0,388.0,72.0,751.0,24.0,31.0,7.0,109.0,32.0,53.0,94.0,27.0,199.0,182.0,50.0,18.0,248.0,20.0,95.0,50.0,145.0,30.0,20.0,68.0,340.0,28.0,20.0,1.0,90.0,81.0,2.0,173.0,49.0,222.0,11.0,46.0,21.0,25.0,35.0,3.0,26.0,33.0,4.0,9.0,12.0,68.0,8.0,21.0,90.0,3.0,3.0,75.0,10.0,91.0,7.0,35.0,10.0,21.0,13.0,7.0,26.0,14.0,199.0,14.0,9.0,0.7844827586206896,0.8504672897196262,0.6338797814207651,0.7741935483870968,0.6037735849056604,0.5945709281961471,0.6538461538461539,0.5850340136054422,0.6145662847790507,0.6728395061728395,0.6104294478527608,0.6795096322241682,0.1092896174863388,0.10666666666666667,0.13043478260869565,14.434745582286567,0.5147058823529411,0.018518518518518517,0.007575757575757576,0.08472803347280335,0.019880715705765408,0.09656652360515021,0.03036876355748373,0.09057203389830508,0.024896265560165973,0.015873015873015872,0.023706896551724137,0.018292682926829267,0.026706231454005934,0.04032258064516129,0.09319899244332494,0.06504065040650407,0.10526315789473684,0.0905109489051095,0.11336032388663968,0.039285714285714285,0.5384615384615384,0.2626970227670753,0.7133333333333334,0.7985074626865671,0.794392523364486,0.040280210157618214,0.2608695652173913,0.3,0.6666666666666666,0.017513134851138354,0.3,0.3333333333333333,0.6666666666666666,0.24518388791593695,0.4343257443082312,0.3717948717948718,0.7586206896551724,0.5,0.30612244897959184,0.6888888888888889,0.20408163265306123,0.9422066549912435,0.5830594736842105,0.5727784090909092,0.5697568493150684,0.065,0.16587677725118483,0.14513981358189082,0.26498002663115844,3.118032786885246,24.86314432989691,61.0,15.0,13.0,88.0,64.0,149.0,47.0,36.0,444.0,88.0,0.9932885906040269,0.38402061855670105,0.3829787234042553,0.38402061855670105,0.4357142857142857,0.4357142857142857,1.0,0.3548387096774194,0.3548387096774194,0.9886363636363636,0.19230769230769232,0.43333333333333335,0.43537414965986393,0.3548387096774194,20.0,,11.0,32.0,23.0,18.0,3.0,,,7.0,5.0,,13.0,5.0,0.3829787234042553,,,0.41025641025641024,0.34375,1.0,0.359375,0.010282776349614395,,7.0,1.0,0.4666666666666667,1.0,1.0,0.1,6.0,,False,5.0,5.0,,,3.0,1.0,,,
1630540,1610612752,Miles McBride,Miles McBride,1630540,NYK,38033.0,634.0,54.0,1264,1283,390.0,323.0,175.0,2547,1391.0,49.0,387.0,0.30854430379746833,18.0,31.0,,1.0,3.0,8.0,9.0,20.0,6.0,17.0,33.0,8.0,72.0,33.0,68.0,105.0,22.0,172.0,2.0,4.0,,19.0,7.0,19.0,26.0,10.0,42.0,36.0,30.0,,71.0,9.0,30.0,32.0,62.0,23.0,9.0,22.0,156.0,7.0,5.0,,18.0,14.0,,32.0,12.0,44.0,1.0,34.0,19.0,15.0,7.0,4.0,6.0,11.0,1.0,1.0,5.0,18.0,1.0,10.0,24.0,3.0,1.0,33.0,2.0,34.0,2.0,11.0,7.0,8.0,4.0,3.0,8.0,3.0,37.0,4.0,3.0,0.5454545454545454,0.5454545454545454,0.4852941176470588,0.5,0.3684210526315789,0.43352601156069365,0.475,0.35555555555555557,0.455026455026455,0.475,0.40384615384615385,0.6069364161849711,0.1323529411764706,0.25806451612903225,0.05,14.02439024390244,0.3888888888888889,,,0.046511627906976744,0.016181229773462782,0.05825242718446602,0.023026315789473683,0.05245901639344262,0.01957585644371941,0.015748031496062992,0.022388059701492536,,0.022935779816513763,0.023255813953488372,0.061068702290076333,0.034782608695652174,0.03636363636363636,0.06060606060606061,0.05128205128205128,0.01020408163265306,0.375,0.1791907514450867,0.5806451612903226,0.782608695652174,0.6111111111111112,0.11560693641618497,0.45,0.47368421052631576,0.4444444444444444,0.09826589595375723,0.35294117647058826,0.35294117647058826,0.5,0.1907514450867052,0.4161849710982659,0.05,,,0.17777777777777778,0.375,0.17777777777777778,0.7861271676300579,0.5300886627906978,0.5082346153846155,0.498315909090909,0.06043956043956044,0.14285714285714285,0.11046511627906977,0.2441860465116279,8.204411764705881,25.406666666666666,9.0,1.0,1.0,19.0,18.0,28.0,16.0,6.0,69.0,19.0,0.8214285714285714,0.26666666666666666,0.23076923076923078,0.2692307692307692,0.2727272727272727,0.28125,0.6666666666666666,0.2638888888888889,0.2638888888888889,0.8947368421052632,0.05,0.125,0.4,0.2676056338028169,6.0,,5.0,15.0,5.0,5.0,15.0,1.0,1.0,2.0,,,10.0,,0.3125,0.009523809523809525,,0.75,0.3333333333333333,0.6,0.2777777777777778,,,,1.0,,,1.0,,,,False,,,,,,1.0,0.030303030303030304,,
1630193,1610612752,Immanuel Quickley,Immanuel Quickley,1630193,NYK,127268.0,2121.0,333.0,4236,4222,1123.0,1140.0,560.0,8458,4645.0,148.0,1105.0,0.26510859301227574,80.0,118.0,6.0,8.0,21.0,32.0,113.0,229.0,24.0,68.0,120.0,31.0,285.0,217.0,415.0,405.0,173.0,1078.0,21.0,40.0,12.0,114.0,50.0,100.0,87.0,48.0,247.0,114.0,320.0,16.0,283.0,21.0,129.0,118.0,247.0,81.0,37.0,107.0,612.0,25.0,28.0,1.0,122.0,111.0,5.0,238.0,54.0,292.0,12.0,67.0,49.0,18.0,34.0,18.0,24.0,52.0,4.0,10.0,17.0,86.0,11.0,19.0,70.0,9.0,5.0,149.0,1.0,214.0,27.0,95.0,13.0,10.0,5.0,5.0,13.0,8.0,246.0,19.0,8.0,0.2626728110599078,0.2727272727272727,0.5228915662650603,0.525,0.5,0.551829268292683,0.5151515151515151,0.5320855614973262,0.5883002207505519,0.5280373831775701,0.5727699530516432,0.49390243902439024,0.05060240963855422,0.059322033898305086,0.0611353711790393,20.245398773006137,0.3953488372093023,0.04065040650406504,0.006369426751592357,0.10118505013673655,0.026923076923076925,0.12079207920792079,0.026371308016877638,0.11058376839107736,0.02665995975855131,0.0170316301703163,0.038461538461538464,0.018633540372670808,0.030927835051546393,0.01486988847583643,0.08639308855291576,0.10978520286396182,0.11627906976744186,0.12297297297297298,0.11481481481481481,0.02912621359223301,0.6153846153846154,0.14390243902439023,0.6779661016949152,0.7207207207207207,0.2625,0.27926829268292686,0.49344978165938863,0.5255813953488372,0.2743362831858407,0.08292682926829269,0.35294117647058826,0.35294117647058826,0.20833333333333334,0.14634146341463414,0.3475609756097561,0.08080808080808081,0.75,0.3333333333333333,0.1711229946524064,0.65625,0.1657754010695187,0.6378048780487805,0.5128093635250919,0.5091462264150943,0.5027029891304349,0.11198208286674133,0.19668737060041408,0.10575139146567718,0.22912801484230055,8.25975903614458,25.418024691358024,43.0,20.0,10.0,114.0,56.0,157.0,59.0,33.0,336.0,114.0,0.7133757961783439,0.38765432098765434,0.3793103448275862,0.38957816377171217,0.35833333333333334,0.35833333333333334,0.9534883720930233,0.4,0.4028268551236749,0.6228070175438597,0.20202020202020202,0.3225806451612903,0.2994652406417112,0.4028268551236749,20.0,,13.0,39.0,23.0,20.0,135.0,2.0,2.0,2.0,,,8.0,5.0,0.3389830508474576,0.0049382716049382715,0.007017543859649123,0.3939393939393939,0.3333333333333333,0.7692307692307693,0.4107142857142857,0.012195121951219513,12.0,7.0,,0.35,1.0,1.0,,2.0,,False,3.0,2.0,,1.0,,,,1.0,
