EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,NonShootingFoulsDrawn,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,SecondChanceArc3FGA,SecondChanceFG3A,Fg2aBlocked,Fg3aBlocked,FTDefRebounds,LostBallSteals,Charge Fouls Drawn,Offensive Fouls Drawn,TwoPtShootingFoulsDrawn,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,Corner3PctBlocked,DefFTReboundPct,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceArc3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ShortMidRangeFGA,ShortMidRangeFrequency,ShortMidRangeFGM,OffThreePtRebounds,OffRebounds,BadPassOutOfBoundsTurnovers,LostBallTurnovers,OffThreePtReboundPct,OffFGReboundPct,OffArc3ReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,NonShootingPenaltyNonTakeFouls,BlocksRecoveredPct,ShortMidRangePctAssisted,PtsPutbacks,OffTwoPtRebounds,SelfOReb,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,OffTwoPtReboundPct,OffShortMidRangeReboundPct,SelfORebPct,SecondChanceFtPoints,Loose Ball Fouls,DefCorner3ReboundPct,on,LongMidRangeFGM,LongMidRangeFGA,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,LongMidRangeAssists,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Offensive Fouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedLongMidRange,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,SecondChanceFg3Pct,ShortMidRangePctBlocked,Arc3PctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGM,HeaveAttempts,FTOffRebounds,Transition Take Fouls Drawn,3pt And 1 Free Throw Trips,Technical Free Throw Trips,BlockedCorner3,LongMidRangePctBlocked,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Transition Take Fouls,HeaveMakes,Clear Path Fouls,OffensiveGoaltends
1627741,1610612754,Buddy Hield,Buddy Hield,1627741,IND,1984.0,33,9,65,64,15.0,18.0,4.0,129,4.0,5.0,1.0,1.0,1.0,1.0,7.0,13.0,1.0,4.0,4.0,5.0,7.0,13.0,3.0,32.0,77,1.0,1.0,2.0,1.0,1.0,1.0,4.0,3.0,8.0,6.0,2.0,21.0,13.0,7.0,3.0,3.0,6.0,1.0,2.0,2.0,1.0,15.0,2.0,4.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,8.0,15.0,2.0,0.75,0.75,1.0,0.5384615384615384,0.25,0.5384615384615384,0.8,1.0,1.0,0.8055555555555556,1.0,0.5,0.8,1.0,0.5714285714285714,0.7222222222222222,31.884057971014496,0.5,0.19047619047619047,0.16666666666666666,0.18181818181818182,0.25,0.16666666666666666,0.2,0.2222222222222222,0.2777777777777778,0.8,0.8,0.75,0.7222222222222222,0.5384615384615384,0.5384615384615384,1.0,1.0,1.0,1.0,0.2,1.0,0.8,0.25,1.0,0.5384615384615384,0.5416323529411765,0.49383,0.0625,0.25,2.1,27.292307692307695,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1628221,1610612754,Gabe York,Gabe York,1628221,IND,2608.0,43,16,87,86,23.0,31.0,5.0,173,,1.0,,,,,2.0,8.0,,1.0,,1.0,5.0,13.0,2.0,17.0,96,,,,,,1.0,2.0,2.0,5.0,,,15.0,8.0,2.0,1.0,3.0,4.0,3.0,,1.0,,11.0,1.0,4.0,6.0,6.0,1.0,,,,,,,,1.0,2.0,3.0,2.0,,5.0,23.0,,,,1.0,0.38461538461538464,0.5,0.38461538461538464,,,,0.5357142857142857,,0.75,0.5666666666666667,,0.8333333333333334,0.9285714285714286,16.304347826086957,,0.14285714285714285,0.058823529411764705,0.1111111111111111,0.25,0.13333333333333333,,0.07692307692307693,0.07142857142857142,,,,0.5714285714285714,0.25,0.25,1.0,,,,,,0.5,,1.0,0.25,0.5563321428571428,0.5667,,0.29411764705882354,2.0,25.63076923076923,0.26436781609195403,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.07692307692307693,1.0,1.0,0.2,0.2,0.35714285714285715,0.6,0.75,1.0,1.0,0.5,1.0,0.5514,0.06666666666666667,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629052,1610612754,Oshae Brissett,Oshae Brissett,1629052,IND,1373.0,23,9,45,46,10.0,13.0,2.0,91,2.0,2.0,,,,,,,,,2.0,3.0,,1.0,5.0,9.0,55,,,,,,,,1.0,1.0,4.0,,,,,1.0,,1.0,,,1.0,,2.0,1.0,1.0,2.0,2.0,,,1.0,1.0,,,1.0,,,,3.0,6.0,1.0,1.0,10.0,1.0,1.0,1.0,,,,,0.6666666666666666,,,0.5,,,0.6428571428571429,,0.5,0.25,17.02127659574468,1.0,0.1,0.09090909090909091,0.09523809523809523,,,0.3333333333333333,0.125,0.5,1.0,1.0,1.0,,,,,,,,,,,,0.75,,0.499025,,,0.1111111111111111,3.5333333333333337,23.3,0.2222222222222222,,1.0,,,,,,,,,,,2.0,,,,,,0.25,,,,,,,,0.3333333333333333,0.4,1.0,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1629614,1610612754,Andrew Nembhard,Andrew Nembhard,1629614,IND,818.0,14,10,27,27,11.0,9.0,,54,,,,,,,,,,,2.0,3.0,,,,4.0,24,,,,,,,,,,,4.0,,,,4.0,1.0,5.0,1.0,,4.0,,11.0,2.0,,2.0,3.0,,,1.0,,1.0,,2.0,,,,3.0,,,,11.0,,,,,,,,0.6666666666666666,,,0.6666666666666666,,,0.6666666666666666,,,,17.857142857142854,0.5,,0.4,0.15384615384615385,,,,0.4,,,,,,,,,,,,,,,,,,0.45879999999999993,,,,8.899999999999999,,0.4074074074074074,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.2,0.1111111111111111,0.2,0.6666666666666666,0.6666666666666666,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630543,1610612754,Isaiah Jackson,Isaiah Jackson,1630543,IND,1784.0,30,21,60,60,13.0,17.0,3.0,120,5.0,7.0,,,3.0,4.0,,,,,7.0,10.0,,,,14.0,66,,,,3.0,4.0,,,,6.0,14.0,,,,,,,,,,,,,3.0,4.0,7.0,8.0,,,1.0,1.0,,,1.0,,2.0,4.0,2.0,,,6.0,13.0,,1.0,1.0,,,,,0.7,,0.75,0.7,,0.75,0.7,,0.75,,17.46031746031746,1.0,0.19047619047619047,0.3,0.22580645161290322,,0.3,0.25,0.42857142857142855,0.7,0.7142857142857143,0.8333333333333334,1.0,,,,,,,,1.0,0.75,,,0.7,,0.5862499999999999,0.619625,,0.42857142857142855,3.21,,0.21666666666666667,,,,,,,1.0,,,,,,,,0.1,0.14285714285714285,,,,,,,,,,,,,3.0,0.3,2.0,1.0,1.0,,,0.08333333333333333,0.045454545454545456,0.1,0.6666666666666666,0.6666666666666666,4.0,1.0,3.0,4.0,1.0,1.0,0.25,1.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1630188,1610612754,Jalen Smith,Jalen Smith,1630188,IND,93.0,2,2,2,2,,,,4,1.0,1.0,,,,,,,,,1.0,1.0,,,,2.0,2,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,50.0,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,0.6798,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204456,1610612754,T.J. McConnell,T.J. McConnell,204456,IND,840.0,14,22,27,27,2.0,13.0,2.0,54,5.0,6.0,1.0,1.0,1.0,1.0,,,,,6.0,9.0,,,1.0,13.0,27,1.0,1.0,2.0,1.0,1.0,,,,2.0,2.0,10.0,,,,7.0,2.0,9.0,2.0,,6.0,1.0,20.0,,1.0,2.0,3.0,2.0,2.0,,,,,,,1.0,1.0,2.0,1.0,,2.0,2.0,,0.16666666666666666,0.2,,,,,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,0.7222222222222222,1.0,1.0,,31.03448275862069,,0.14285714285714285,,0.07142857142857142,,,1.0,,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.2,,,,,1.0,1.0,,1.0,1.0,,,0.6666666666666666,,0.5155888888888889,0.6878,0.15384615384615385,0.15384615384615385,4.4,,0.07407407407407407,,,,,,,,,1.0,,,,1.0,,,,,0.5,,,,,,,,0.6724,0.1111111111111111,0.1111111111111111,3.0,0.3333333333333333,1.0,,1.0,,,,0.125,,0.3333333333333333,0.3333333333333333,,,,,,,,,2.0,1.0,1.0,1.0,1.0,0.25,0.5,0.3333333333333333,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201588,1610612754,George Hill,George Hill,201588,IND,950.0,16,-16,33,32,10.0,9.0,3.0,65,1.0,1.0,,,,,1.0,2.0,1.0,1.0,2.0,3.0,1.0,2.0,2.0,9.0,45,,,2.0,,,1.0,1.0,,3.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,,1.0,1.0,10.0,,,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,2.0,,3.0,10.0,,0.5,0.5,1.0,0.5,1.0,0.5,0.6666666666666666,,,0.7,,1.5,0.75,1.0,1.5,0.4,20.0,1.0,,,,,,,,0.2,1.0,1.0,,0.4,0.5,0.5,1.0,,,,,,1.0,1.0,0.6,0.5,0.46694,0.4803,0.2222222222222222,0.3333333333333333,6.466666666666666,25.55,0.30303030303030304,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,0.16666666666666666,0.25,2.0,0.4,1.0,1.0,1.0,,,0.1,0.06666666666666667,0.125,0.5,0.5,,,,,,,,1.0,,,,,,,,,2.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201949,1610612754,James Johnson,James Johnson,201949,IND,731.0,12,-7,25,24,10.0,14.0,2.0,49,2.0,2.0,,,1.0,1.0,,1.0,,,2.0,2.0,,1.0,,4.0,28,,,,1.0,1.0,,,,2.0,2.0,2.0,,1.0,,,1.0,1.0,,1.0,,,3.0,1.0,,2.0,2.0,1.0,1.0,1.0,,,,1.0,,,,,,,2.0,10.0,,0.5,0.5,,,,,1.0,,1.0,0.6666666666666666,,1.0,0.6666666666666666,,1.0,0.3333333333333333,14.814814814814813,1.0,,0.14285714285714285,0.07692307692307693,,,,0.16666666666666666,0.6666666666666666,1.0,1.0,0.5,0.3333333333333333,,,,,,,1.0,1.0,,,1.0,,0.6176333333333334,0.6159,,0.5,1.75,26.3,0.4,,,,,,,,,1.0,,,,,,,,,0.5,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631097,1610612754,Bennedict Mathurin,Bennedict Mathurin,1631097,IND,1203.0,20,5,40,39,11.0,16.0,3.0,79,2.0,2.0,,,1.0,1.0,,,,,2.0,4.0,,,4.0,8.0,42,,,,1.0,2.0,,,2.0,4.0,4.0,,,,,,1.0,1.0,1.0,,,,3.0,1.0,1.0,2.0,2.0,,,,,,,,,2.0,3.0,4.0,6.0,,4.0,11.0,,1.0,1.0,,,,,0.5,,0.5,0.5,,0.5,0.5714285714285714,,0.6666666666666666,,16.27906976744186,,0.05555555555555555,0.2,0.08695652173913043,,0.1,,,0.5,1.0,1.0,1.0,,,,,,,,0.5,1.0,,,0.5,,0.5593999999999999,0.48624999999999996,,0.5,4.075,,0.275,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,0.42857142857142855,0.42857142857142855,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
