EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,HeaveAttempts,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceArc3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceArc3FGM,SecondChanceFG3M,PtsUnassisted3s,PtsPutbacks,HeaveMakes,BadPassOutOfBoundsTurnovers,StepOutOfBoundsTurnovers,Charge Fouls,Loose Ball Fouls,Offensive Fouls,ThreePtShootingFoulsDrawn,Blocked3s,BlockedArc3,BlockedShortMidRange,RecoveredBlocks,DefensiveGoaltends,Defensive 3 Seconds Violations,NonShootingPenaltyNonTakeFouls,SecondChanceFg3Pct,ShortMidRangePctBlocked,OffAtRimReboundPct,OffLongMidRangeReboundPct,OffCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangePctAssisted,LongMidRangePctAssisted,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,ThreePtShootingFoulsDrawnPct,Charge Fouls Drawn,SecondChanceTurnovers,Loose Ball Fouls Drawn,BlockedCorner3,FTOffRebounds,Transition Take Fouls Drawn,LongMidRangePctBlocked,OffFTReboundPct,Transition Take Fouls,3SecondViolations,Technical Free Throw Trips,BlockedLongMidRange,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,on,Corner3PctBlocked,3pt And 1 Free Throw Trips,Clear Path Fouls
1626153,1610612764,Delon Wright,Delon Wright,1626153,WAS,8668.0,144,-26,300,297,123.0,69,31.0,597,9.0,11.0,1.0,1.0,4.0,4.0,8.0,15.0,2.0,3.0,2.0,4.0,1.0,1.0,3.0,12.0,1.0,1.0,5.0,19.0,29.0,5.0,16.0,6.0,59.0,364.0,1.0,2.0,1.0,2.0,4.0,8.0,14.0,2.0,6.0,3.0,25.0,6.0,32.0,15.0,1.0,11.0,3.0,1.0,11.0,9.0,20.0,6.0,3.0,6.0,3.0,2.0,49.0,1.0,2.0,8.0,7.0,2.0,17.0,3.0,20.0,2.0,8.0,6.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,6.0,1.0,4.0,7.0,9.0,2.0,6.0,2.0,3.0,1.0,1.0,1.0,1.0,25.0,123.0,1.0,0.15789473684210525,0.15789473684210525,1.0,0.3125,0.3333333333333333,0.3333333333333333,0.6551724137931034,0.5,0.5714285714285714,0.5888888888888889,0.3333333333333333,0.55,0.6276595744680851,0.5,0.5952380952380952,0.35555555555555557,0.034482758620689655,0.09090909090909091,15.963855421686748,0.6666666666666666,0.2857142857142857,0.09722222222222222,0.03225806451612903,0.1509433962264151,0.017241379310344827,0.12,0.025,0.05714285714285714,0.02127659574468085,0.1111111111111111,0.0625,0.13636363636363635,0.15555555555555556,0.125,0.10526315789473684,0.24444444444444444,0.8181818181818182,0.9,0.3333333333333333,0.3333333333333333,0.5333333333333333,0.5333333333333333,0.06666666666666667,0.6666666666666666,0.6666666666666666,0.08888888888888889,0.5,0.5,1.0,0.26666666666666666,0.25,0.25,1.0,0.3333333333333333,1.0,0.3333333333333333,0.2,1.0,0.05,1.0,0.25,0.2,0.6,0.2727272727272727,0.4989897727272728,0.46911250000000004,0.06521739130434782,0.1,0.06779661016949153,0.423728813559322,6.210344827586207,26.600000000000005,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,
1628398,1610612764,Kyle Kuzma,Kyle Kuzma,1628398,WAS,30058.0,501,-84,1039,1044,314.0,282,107.0,2083,46.0,66.0,6.0,10.0,13.0,21.0,38.0,76.0,9.0,26.0,9.0,27.0,2.0,4.0,31.0,103.0,6.0,7.0,35.0,93.0,168.0,40.0,130.0,41.0,347.0,1207.0,8.0,15.0,13.0,1.0,38.0,22.0,45.0,9.0,39.0,7.0,78.0,74.0,112.0,87.0,5.0,97.0,30.0,13.0,27.0,21.0,48.0,9.0,12.0,18.0,8.0,1.0,117.0,4.0,12.0,35.0,40.0,6.0,81.0,16.0,97.0,4.0,9.0,7.0,2.0,24.0,11.0,24.0,3.0,13.0,8.0,48.0,15.0,14.0,32.0,44.0,,55.0,8.0,30.0,,4.0,1.0,6.0,78.0,314.0,,0.3978494623655914,0.4157303370786517,0.725,0.3076923076923077,0.23076923076923078,0.312,0.5535714285714286,0.5333333333333333,0.4888888888888889,0.5134228187919463,0.6607142857142857,0.4226190476190476,0.5404984423676013,0.6785714285714286,0.43820224719101125,0.436241610738255,0.07738095238095238,0.07575757575757576,31.755593803786578,0.5,0.20689655172413793,0.14869888475836432,0.04897959183673469,0.17073170731707318,0.018957345971563982,0.15822784810126583,0.03508771929824561,0.040983606557377046,0.017341040462427744,0.16091954022988506,0.14814814814814814,0.1276595744680851,0.14705882352941177,0.2857142857142857,0.027586206896551724,0.2214765100671141,0.696969696969697,0.7540983606557377,0.5,0.2550335570469799,0.5,0.5588235294117647,0.087248322147651,0.34615384615384615,0.34615384615384615,0.09060402684563758,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.34563758389261745,0.30097087378640774,0.30097087378640774,0.6774193548387096,0.35714285714285715,0.6,0.21428571428571427,0.25,0.6190476190476191,0.047619047619047616,0.5,0.4166666666666667,0.2,0.6577181208053692,0.30927835051546393,0.5030752559726962,0.49875500000000006,0.09657320872274143,0.15789473684210525,0.10951008645533142,0.22478386167146974,7.079761904761904,27.037692307692303,0.30221366698748797,4.0,7.0,3.0,7.0,33.0,8.0,1.0,4.0,2.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,4.0,2.0,1.0,4.0,0.5384615384615384,0.10526315789473684,0.08333333333333333,0.031746031746031744,0.02631578947368421,0.6666666666666666,0.3157894736842105,0.2222222222222222,0.5,0.25,0.5714285714285714,1.0,0.5,0.6666666666666666,0.5262947368421053,0.007633587786259542,,,,,,,,,,,,,,,,,True,,,
1629060,1610612764,Rui Hachimura,Rui Hachimura,1629060,WAS,8937.0,149,-3,313,311,135.0,89,33.0,624,10.0,14.0,1.0,1.0,5.0,6.0,6.0,11.0,7.0,19.0,3.0,8.0,3.0,4.0,4.0,14.0,,1.0,6.0,23.0,44.0,7.0,22.0,10.0,77.0,330.0,1.0,1.0,1.0,,5.0,10.0,18.0,4.0,10.0,5.0,37.0,32.0,14.0,21.0,,14.0,4.0,3.0,3.0,2.0,5.0,2.0,,2.0,,1.0,12.0,1.0,,9.0,17.0,3.0,29.0,1.0,30.0,,2.0,2.0,,5.0,3.0,4.0,1.0,2.0,2.0,9.0,5.0,2.0,6.0,11.0,,15.0,3.0,8.0,1.0,1.0,1.0,1.0,37.0,135.0,1.0,0.6956521739130435,0.7272727272727273,1.0,0.3181818181818182,0.4,0.3181818181818182,0.5227272727272727,1.0,0.5555555555555556,0.5075757575757576,1.25,0.5714285714285714,0.5347222222222222,1.25,0.5967741935483871,0.3333333333333333,0.06818181818181818,0.21428571428571427,23.275862068965516,0.5555555555555556,0.2727272727272727,0.1827956989247312,,0.13846153846153847,0.015873015873015872,0.16455696202531644,0.007142857142857143,,0.018867924528301886,0.16129032258064516,0.18604651162790697,0.21052631578947367,0.09090909090909091,0.4,,0.21212121212121213,0.7142857142857143,0.9090909090909091,0.6,0.16666666666666666,0.5454545454545454,0.5454545454545454,0.2878787878787879,0.3684210526315789,0.3684210526315789,0.12121212121212122,0.375,0.375,1.0,0.21212121212121213,0.2857142857142857,0.2857142857142857,1.0,0.5,1.0,,0.21428571428571427,0.8333333333333334,0.14285714285714285,0.75,0.21428571428571427,0.16666666666666666,0.5454545454545454,0.2857142857142857,0.5136189393939393,0.5304464285714285,0.11267605633802817,0.16326530612244897,0.06493506493506493,0.4805194805194805,10.645454545454546,25.359090909090913,0.43130990415335463,1.0,1.0,,1.0,,2.0,,,,,,1.0,,,,,,1.0,,,1.0,,,,,,0.6666666666666666,0.8571428571428571,,0.5,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,True,,,
1629655,1610612764,Daniel Gafford,Daniel Gafford,1629655,WAS,26840.0,447,-23,915,919,277.0,272,123.0,1834,67.0,81.0,24.0,30.0,16.0,19.0,20.0,37.0,,2.0,,,,,,,,,,87.0,120.0,,,57.0,231.0,1060.0,28.0,36.0,,14.0,70.0,19.0,25.0,,,15.0,53.0,110.0,64.0,,,,,6.0,12.0,6.0,18.0,4.0,2.0,5.0,6.0,1.0,42.0,16.0,40.0,28.0,38.0,9.0,75.0,56.0,131.0,7.0,11.0,5.0,6.0,7.0,3.0,13.0,,4.0,2.0,20.0,4.0,33.0,51.0,61.0,2.0,78.0,11.0,38.0,6.0,25.0,17.0,26.0,53.0,277.0,5.0,0.632183908045977,0.9016393442622951,,,,,0.725,0.7777777777777778,0.76,0.725,0.7777777777777778,0.76,0.7549019607843137,0.7954545454545454,0.7361111111111112,,0.05,0.037037037037037035,16.241737488196414,0.35,0.3333333333333333,0.1623931623931624,0.15748031496062992,0.1407035175879397,0.0935672514619883,0.15242494226327943,0.13176470588235295,0.17355371900826447,0.0948905109489051,0.16216216216216217,0.16521739130434782,0.15555555555555556,0.1509433962264151,0.1,0.25925925925925924,0.675,0.8271604938271605,0.8589743589743589,0.5970149253731343,0.30833333333333335,0.5405405405405406,0.5882352941176471,0.016666666666666666,,,,,,,,,,,0.8333333333333334,0.8,,0.76,0.8421052631578947,,,,,0.675,,0.5325108333333334,0.542516,0.2585034013605442,0.2585034013605442,0.30303030303030304,0.22943722943722944,3.3833333333333333,,0.30273224043715846,,,,,,52.0,,,1.0,,3.0,10.0,,1.0,,8.0,17.0,3.0,1.0,5.0,,0.08108108108108109,0.20833333333333334,0.06557377049180328,0.08823529411764706,0.6538461538461539,0.75,,,,,,,,0.5608379310344828,,,2.0,9.0,1.0,,,,,,,,,,,,,True,,,
1630692,1610612764,Jordan Goodwin,Jordan Goodwin,1630692,WAS,64490.0,1075,-119,2216,2227,764.0,683,265.0,4443,53.0,79.0,17.0,29.0,22.0,29.0,46.0,106.0,16.0,44.0,13.0,25.0,6.0,12.0,22.0,85.0,16.0,14.0,33.0,115.0,229.0,35.0,110.0,50.0,385.0,2548.0,25.0,45.0,17.0,10.0,75.0,48.0,85.0,20.0,45.0,23.0,179.0,52.0,178.0,90.0,,85.0,22.0,25.0,103.0,60.0,163.0,42.0,18.0,56.0,34.0,13.0,386.0,21.0,34.0,56.0,81.0,6.0,143.0,57.0,200.0,7.0,56.0,23.0,33.0,34.0,25.0,19.0,2.0,9.0,4.0,53.0,17.0,46.0,92.0,73.0,11.0,65.0,9.0,31.0,6.0,24.0,13.0,25.0,179.0,764.0,5.0,0.22608695652173913,0.2653061224489796,0.8571428571428571,0.3181818181818182,0.4444444444444444,0.3181818181818182,0.5021834061135371,0.5555555555555556,0.5647058823529412,0.4941002949852507,0.5241935483870968,0.6,0.5245231607629428,0.5597014925373134,0.6302816901408451,0.32448377581120946,0.1091703056768559,0.08860759493670886,16.6732830488289,0.6415094339622641,0.09523809523809523,0.14542190305206462,0.060714285714285714,0.12416851441241686,0.046460176991150445,0.1359126984126984,0.05434782608695652,0.051470588235294115,0.03287671232876712,0.12429378531073447,0.15555555555555556,0.15454545454545454,0.1366120218579235,0.07058823529411765,0.044585987261146494,0.23303834808259588,0.6708860759493671,0.7361111111111112,0.3018867924528302,0.31268436578171094,0.4339622641509434,0.5111111111111111,0.12979351032448377,0.36363636363636365,0.38095238095238093,0.07374631268436578,0.52,0.52,0.9230769230769231,0.25073746312684364,0.25882352941176473,0.25882352941176473,0.8181818181818182,0.46774193548387094,0.5862068965517241,0.25806451612903225,0.2230769230769231,0.7586206896551724,0.09230769230769231,0.5,0.25384615384615383,0.42424242424242425,0.5575221238938053,0.25882352941176473,0.4961665680473372,0.48981384615384604,0.08587257617728532,0.12350597609561753,0.19480519480519481,0.4649350649350649,7.787772925764197,25.88818181818182,0.3447653429602888,,1.0,5.0,5.0,15.0,34.0,,6.0,,1.0,4.0,1.0,,1.0,1.0,11.0,16.0,,,13.0,0.29411764705882354,0.1509433962264151,0.07236842105263158,0.0661764705882353,0.10344827586206896,0.64,0.17391304347826086,0.125,,0.016129032258064516,,,0.3125,0.8,0.5245817073170732,,1.0,5.0,4.0,,2.0,3.0,0.045454545454545456,0.0273972602739726,,,,,,,,,True,,,
1630166,1610612764,Deni Avdija,Deni Avdija,1630166,WAS,28879.0,481,-65,971,990,333.0,242,116.0,1961,29.0,43.0,3.0,7.0,7.0,11.0,10.0,25.0,1.0,6.0,5.0,15.0,1.0,6.0,11.0,46.0,4.0,4.0,13.0,40.0,74.0,16.0,61.0,31.0,159.0,1157.0,4.0,10.0,4.0,,8.0,11.0,22.0,5.0,19.0,14.0,51.0,36.0,44.0,45.0,,46.0,11.0,10.0,29.0,14.0,43.0,8.0,6.0,20.0,8.0,1.0,100.0,6.0,11.0,51.0,39.0,8.0,98.0,18.0,116.0,4.0,14.0,12.0,2.0,18.0,11.0,16.0,,7.0,1.0,34.0,8.0,31.0,59.0,35.0,1.0,46.0,6.0,21.0,5.0,3.0,2.0,3.0,51.0,333.0,5.0,0.45,0.4864864864864865,0.9375,0.26229508196721313,0.2631578947368421,0.26229508196721313,0.5405405405405406,0.4,0.5,0.4740740740740741,0.2857142857142857,0.45121951219512196,0.5129032258064516,0.2857142857142857,0.5,0.45185185185185184,0.13513513513513514,0.09302325581395349,17.1350861287398,0.5294117647058824,0.36363636363636365,0.17256637168141592,0.044715447154471545,0.24401913875598086,0.03015075376884422,0.20689655172413793,0.038202247191011236,0.048,0.0379746835443038,0.15625,0.14414414414414414,0.2549019607843137,0.2235294117647059,0.3333333333333333,0.058823529411764705,0.31851851851851853,0.6744186046511628,0.7435897435897436,0.4827586206896552,0.18518518518518517,0.4,0.5263157894736842,0.044444444444444446,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.34074074074074073,0.2391304347826087,0.2391304347826087,0.9090909090909091,0.5,0.42857142857142855,0.2857142857142857,0.2682926829268293,0.6363636363636364,0.14634146341463414,0.16666666666666666,0.3170731707317073,0.3076923076923077,0.7703703703703704,0.2391304347826087,0.5185162962962963,0.494270731707317,0.14,0.23595505617977527,0.050314465408805034,0.32075471698113206,5.156756756756757,25.657377049180322,0.3429454170957775,,,,,3.0,6.0,,3.0,1.0,8.0,1.0,2.0,,,,1.0,2.0,2.0,,2.0,,0.24,0.045454545454545456,0.03636363636363636,,0.6666666666666666,0.3,1.0,,,,,,,0.5044923076923077,,,4.0,1.0,,1.0,,,0.034482758620689655,1.0,,,,,,,,True,,,
201959,1610612764,Taj Gibson,Taj Gibson,201959,WAS,10274.0,171,-58,358,354,128.0,118,39.0,712,7.0,13.0,2.0,3.0,3.0,4.0,4.0,12.0,3.0,12.0,4.0,5.0,1.0,1.0,3.0,7.0,,1.0,4.0,14.0,37.0,7.0,12.0,11.0,60.0,414.0,4.0,7.0,,1.0,9.0,3.0,10.0,2.0,5.0,2.0,14.0,18.0,10.0,21.0,,7.0,3.0,5.0,1.0,3.0,4.0,3.0,,1.0,,,11.0,2.0,3.0,6.0,12.0,,18.0,6.0,24.0,,5.0,1.0,4.0,4.0,3.0,5.0,1.0,1.0,,9.0,4.0,14.0,25.0,11.0,1.0,13.0,1.0,6.0,1.0,3.0,1.0,3.0,14.0,128.0,1.0,0.6428571428571429,0.6923076923076923,1.0,0.5833333333333334,0.4,0.5833333333333334,0.3783783783783784,0.5714285714285714,0.3,0.5,0.5714285714285714,0.4,0.5454545454545454,0.6428571428571429,0.4375,0.24489795918367346,0.13513513513513514,0.15384615384615385,16.08040201005025,0.4444444444444444,,0.2033898305084746,0.03529411764705882,0.1016949152542373,0.02631578947368421,0.15254237288135594,0.031055900621118012,0.02564102564102564,0.034482758620689655,0.1,0.30434782608695654,0.1875,0.1111111111111111,0.07142857142857142,,0.2653061224489796,0.5384615384615384,0.6363636363636364,0.8571428571428571,0.24489795918367346,0.3333333333333333,0.4444444444444444,0.24489795918367346,0.25,0.25,0.10204081632653061,0.8,0.8,1.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,1.0,0.42857142857142855,0.6666666666666666,,0.26666666666666666,0.75,0.06666666666666667,1.0,0.26666666666666666,0.25,0.5102040816326531,0.42857142857142855,0.46784285714285695,0.48583,0.1111111111111111,0.14285714285714285,0.15,0.23333333333333334,8.818918918918918,24.599999999999998,0.3575418994413408,,,,,,2.0,,,2.0,,4.0,1.0,,,,2.0,2.0,,,4.0,,0.25,0.09523809523809523,,,0.6666666666666666,0.25,0.6666666666666666,0.5,,,,,,0.5043166666666666,,,,1.0,,1.0,,,0.09090909090909091,,1.0,,,,,,,True,,,
204001,1610612764,Kristaps Porzingis,Kristaps Porzingis,204001,WAS,24756.0,413,-48,834,840,295.0,236,94.0,1674,31.0,43.0,7.0,13.0,13.0,19.0,34.0,72.0,19.0,41.0,4.0,4.0,1.0,1.0,13.0,52.0,6.0,6.0,15.0,84.0,156.0,17.0,56.0,89.0,308.0,998.0,9.0,17.0,6.0,13.0,37.0,25.0,46.0,7.0,16.0,55.0,126.0,102.0,66.0,48.0,1.0,51.0,13.0,7.0,18.0,16.0,34.0,12.0,4.0,15.0,3.0,,84.0,5.0,21.0,29.0,45.0,7.0,81.0,28.0,109.0,10.0,12.0,7.0,5.0,17.0,10.0,13.0,1.0,7.0,,30.0,11.0,10.0,23.0,93.0,1.0,106.0,9.0,37.0,20.0,25.0,10.0,26.0,126.0,295.0,20.0,0.6071428571428571,0.6710526315789473,0.9411764705882353,0.30357142857142855,0.4375,0.3090909090909091,0.5384615384615384,0.5294117647058824,0.5434782608695652,0.5165094339622641,0.5217391304347826,0.5725806451612904,0.5923076923076923,0.6379310344827587,0.6702127659574468,0.2641509433962264,0.04487179487179487,0.023255813953488372,30.62302006335797,0.5666666666666667,0.2916666666666667,0.1956521739130435,0.10194174757281553,0.17365269461077845,0.028735632183908046,0.18639798488664988,0.06842105263157895,0.09278350515463918,0.014285714285714285,0.17142857142857143,0.21551724137931033,0.18181818181818182,0.1780821917808219,0.14285714285714285,0.0970873786407767,0.2028301886792453,0.7209302325581395,0.7380952380952381,0.7419354838709677,0.33962264150943394,0.4722222222222222,0.5151515151515151,0.19339622641509435,0.4634146341463415,0.4634146341463415,0.018867924528301886,1.0,1.0,1.0,0.24528301886792453,0.25,0.25,0.9230769230769231,0.5652173913043478,0.5384615384615384,0.2608695652173913,0.3064516129032258,0.6842105263157895,0.016129032258064516,1.0,0.24193548387096775,0.4,0.4669811320754717,0.2549019607843137,0.47815379146919434,0.495077868852459,0.15416666666666667,0.20108695652173914,0.12012987012987013,0.4090909090909091,8.732051282051279,27.10892857142857,0.3537170263788969,,,2.0,2.0,3.0,16.0,,3.0,,,3.0,7.0,,1.0,1.0,13.0,17.0,,2.0,,0.3333333333333333,0.08333333333333333,0.1206896551724138,0.09803921568627451,0.08823529411764706,0.6538461538461539,0.6176470588235294,0.3684210526315789,,,,,0.3333333333333333,1.0,0.5325975,,,6.0,3.0,,2.0,,,0.08333333333333333,1.0,,1.0,2.0,1.0,,,,True,,,
1630557,1610612764,Corey Kispert,Corey Kispert,1630557,WAS,33586.0,560,-119,1145,1156,302.0,317,131.0,2301,21.0,31.0,4.0,6.0,2.0,3.0,12.0,20.0,,3.0,11.0,19.0,4.0,8.0,26.0,82.0,9.0,6.0,29.0,33.0,54.0,37.0,101.0,18.0,195.0,1375.0,4.0,6.0,10.0,,20.0,3.0,7.0,10.0,37.0,7.0,43.0,48.0,18.0,111.0,,82.0,26.0,8.0,22.0,6.0,28.0,5.0,1.0,8.0,11.0,3.0,62.0,3.0,5.0,28.0,27.0,,55.0,8.0,63.0,,6.0,6.0,,6.0,4.0,12.0,1.0,2.0,4.0,18.0,5.0,16.0,28.0,20.0,2.0,27.0,,7.0,6.0,2.0,2.0,2.0,43.0,302.0,3.0,0.7272727272727273,0.8275862068965517,1.0,0.36633663366336633,0.2702702702702703,0.36633663366336633,0.6111111111111112,0.6666666666666666,0.42857142857142855,0.5709677419354838,0.625,0.4090909090909091,0.5769230769230769,0.625,0.4479166666666667,0.6516129032258065,0.14814814814814814,0.12903225806451613,14.241486068111454,0.3333333333333333,,0.08737864077669903,0.018315018315018316,0.11914893617021277,0.012145748987854251,0.10110294117647059,0.015384615384615385,0.014598540145985401,0.014285714285714285,0.10416666666666667,0.06622516556291391,0.11290322580645161,0.13227513227513227,0.06521739130434782,,0.2,0.6774193548387096,0.7777777777777778,0.6666666666666666,0.12903225806451613,0.6,0.75,0.01935483870967742,,,0.12258064516129032,0.5789473684210527,0.5789473684210527,1.0,0.5290322580645161,0.3170731707317073,0.325,1.0,0.375,0.6666666666666666,0.5625,0.06818181818181818,0.6666666666666666,0.18181818181818182,0.5,0.6590909090909091,0.20689655172413793,0.8516129032258064,0.3170731707317073,0.5289577419354838,0.5042727272727273,0.049079754601226995,0.11475409836065574,0.10256410256410256,0.2205128205128205,4.894444444444446,26.07821782178218,0.26375545851528387,1.0,1.0,3.0,4.0,,8.0,,2.0,,1.0,,4.0,1.0,,,,2.0,,,2.0,0.4,0.2,0.02631578947368421,0.016666666666666666,,1.0,0.8333333333333334,,,0.0625,1.0,1.0,0.3333333333333333,1.0,0.5659,0.00980392156862745,,,2.0,,,1.0,,,,,1.0,,,2.0,0.019801980198019802,0.024390243902439025,True,,,
203078,1610612764,Bradley Beal,Bradley Beal,203078,WAS,11645.0,194,-49,386,387,158.0,129,55.0,773,22.0,33.0,2.0,3.0,9.0,11.0,9.0,30.0,16.0,28.0,,4.0,,1.0,3.0,16.0,2.0,,5.0,47.0,91.0,3.0,20.0,34.0,137.0,484.0,4.0,10.0,4.0,,8.0,21.0,38.0,,6.0,17.0,59.0,32.0,62.0,6.0,,16.0,3.0,4.0,20.0,11.0,31.0,6.0,5.0,13.0,7.0,,73.0,3.0,2.0,12.0,7.0,,19.0,6.0,25.0,1.0,9.0,6.0,3.0,8.0,5.0,9.0,1.0,3.0,,17.0,8.0,7.0,13.0,28.0,1.0,47.0,2.0,21.0,2.0,1.0,1.0,2.0,59.0,158.0,2.0,0.3404255319148936,0.3404255319148936,0.6666666666666666,0.15,,0.15,0.5164835164835165,0.4,0.5526315789473685,0.46396396396396394,0.2857142857142857,0.4772727272727273,0.5150375939849624,0.26666666666666666,0.5566037735849056,0.18018018018018017,0.04395604395604396,,32.89473684210527,0.47058823529411764,,0.07954545454545454,0.018691588785046728,0.16901408450704225,0.038461538461538464,0.11949685534591195,0.02702702702702703,0.022222222222222223,0.03333333333333333,0.04,0.09090909090909091,0.10526315789473684,0.13793103448275862,0.3076923076923077,0.019230769230769232,0.2972972972972973,0.6666666666666666,0.6666666666666666,0.4090909090909091,0.2702702702702703,0.3,0.34615384615384615,0.25225225225225223,0.5714285714285714,0.5714285714285714,0.036036036036036036,,,,0.14414414414414414,0.1875,0.2,0.6666666666666666,0.21428571428571427,0.6666666666666666,0.14285714285714285,0.25,0.8181818181818182,0.022727272727272728,,0.11363636363636363,,0.4774774774774775,0.1875,0.4954283783783784,0.45406477272727275,0.16793893129770993,0.19090909090909092,0.058394160583941604,0.4306569343065693,8.521978021978022,26.085,0.40932642487046633,,2.0,,,3.0,,,3.0,,2.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,0.13333333333333333,0.02857142857142857,,0.05555555555555555,0.5,0.4444444444444444,0.1875,,0.14285714285714285,,,,,0.5086615384615384,0.047619047619047616,1.0,,,,1.0,,,0.07142857142857142,,,,,,1.0,0.05,0.0625,True,,,
