EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Travels,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Offensive Fouls,Transition Take Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,Transition Take Fouls Drawn,FTA,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,BlockedAtRim,BlockedShortMidRange,Blocks,RecoveredBlocks,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,Usage,LiveBallTurnoverPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,PenaltyAtRimFrequency,PenaltyCorner3Frequency,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceAtRimFGM,PenaltyAtRimFGM,PenaltyCorner3FGM,SecondChanceFtPoints,Fg2aBlocked,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Charge Fouls,Loose Ball Fouls,2pt And 1 Free Throw Trips,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,LongMidRangePctBlocked,AtRimPctAssisted,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceArc3PctAssisted,PenaltyAtRimAccuracy,PenaltyCorner3Accuracy,Fg3aBlocked,FTDefRebounds,StepOutOfBoundsTurnovers,FG3APctBlocked,Arc3PctBlocked,DefFTReboundPct,SecondChanceCorner3PctAssisted,PtsPutbacks,3pt And 1 Free Throw Trips,BlockedLongMidRange,Blocked3s,BlockedCorner3,DefensiveGoaltends,OffensiveGoaltends,3SecondViolations,OffAtRimReboundPct,HeaveAttempts,FTOffRebounds,Corner3PctBlocked,OffFTReboundPct,BlockedArc3,Clear Path Fouls,Charge Fouls Drawn,on
101108,1610612756,Chris Paul,Chris Paul,101108,PHX,22568.0,376.0,65,739,739,136.0,138.0,81,1478,1.0,6.0,1.0,1.0,22.0,42.0,25.0,45.0,3.0,4.0,1.0,2.0,1.0,26.0,59.0,1.0,5.0,7.0,16.0,48.0,93.0,29.0,63.0,32.0,215.0,858,5.0,10.0,2.0,7.0,16.0,5.0,11.0,7.0,17.0,22.0,53.0,18.0,78.0,39.0,48.0,59.0,26.0,59.0,43.0,102.0,30.0,13.0,31.0,22.0,6.0,247.0,5.0,4.0,15.0,35.0,50.0,9.0,59.0,3.0,15.0,7.0,8.0,11.0,1.0,9.0,4.0,2.0,1.0,15.0,5.0,17.0,25.0,1.0,1.0,27.0,1.0,1.0,2.0,36.0,4.0,5.0,1.0,10.0,6.0,2.0,4.0,6.0,3.0,1.0,53.0,136.0,2.0,9.0,0.1875,0.1875,0.4482758620689655,0.4603174603174603,0.2857142857142857,0.4117647058823529,0.4603174603174603,0.5161290322580645,0.5,0.45454545454545453,0.5865384615384616,0.47058823529411764,0.5535714285714286,0.6133720930232558,0.47058823529411764,0.6463414634146342,0.40384615384615385,22.222222222222225,0.7333333333333333,0.15021459227467812,0.021505376344086023,0.1111111111111111,0.03225806451612903,0.1358695652173913,0.026392961876832845,0.030612244897959183,0.022727272727272728,0.036036036036036036,0.022727272727272728,0.1724137931034483,0.11009174311926606,0.21621621621621623,0.10185185185185185,0.14814814814814814,0.03896103896103896,0.5,0.038461538461538464,0.16666666666666666,0.16666666666666666,0.2692307692307692,0.5238095238095238,0.5238095238095238,0.2727272727272727,0.28846153846153844,0.5555555555555556,0.5555555555555556,0.12,0.02564102564102564,0.75,0.75,0.6666666666666666,0.3782051282051282,0.4406779661016949,0.4406779661016949,0.4230769230769231,0.058823529411764705,0.11764705882352941,0.5,0.29411764705882354,0.2,0.03571428571428571,0.03571428571428571,0.5714285714285714,0.4375,0.4423076923076923,0.4406779661016949,0.4732945512820514,0.47016,0.4860964285714287,0.037037037037037035,0.05102040816326531,0.015625,0.07441860465116279,0.24651162790697675,13.454838709677423,25.923809523809524,0.18403247631935046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
1626164,1610612756,Devin Booker,Devin Booker,1626164,PHX,19542.0,326.0,22,662,652,204.0,232.0,82,1314,22.0,34.0,6.0,8.0,25.0,57.0,20.0,35.0,3.0,4.0,,,1.0,17.0,50.0,1.0,4.0,2.0,16.0,67.0,126.0,20.0,54.0,55.0,249.0,772,6.0,12.0,1.0,4.0,19.0,18.0,35.0,3.0,17.0,27.0,72.0,54.0,80.0,39.0,21.0,50.0,17.0,23.0,28.0,51.0,17.0,11.0,14.0,7.0,2.0,130.0,3.0,4.0,19.0,29.0,48.0,7.0,55.0,,5.0,3.0,2.0,19.0,4.0,9.0,13.0,10.0,2.0,32.0,9.0,10.0,29.0,3.0,,51.0,1.0,2.0,1.0,65.0,1.0,24.0,2.0,8.0,6.0,2.0,4.0,6.0,3.0,,72.0,204.0,6.0,6.0,0.40298507462686567,0.40298507462686567,0.65,0.37037037037037035,0.25,0.17647058823529413,0.37037037037037035,0.5317460317460317,0.5,0.5142857142857142,0.5388888888888889,0.46875,0.4326923076923077,0.5904761904761905,0.5277777777777778,0.5298507462686567,0.3,31.788079470198678,0.59375,0.1638418079096045,0.022857142857142857,0.15966386554621848,0.025,0.16216216216216217,0.023728813559322035,0.031914893617021274,0.02702702702702703,0.012195121951219513,0.05263157894736842,0.1568627450980392,0.16279069767441862,0.175,0.17346938775510204,0.09523809523809523,,0.5,0.18888888888888888,0.6470588235294118,0.6875,0.31666666666666665,0.43859649122807015,0.5102040816326531,0.36,0.19444444444444445,0.5714285714285714,0.5882352941176471,0.3,0.022222222222222223,0.75,0.75,0.3333333333333333,0.2777777777777778,0.34,0.34,0.7058823529411765,0.375,,,0.25,0.25,0.15384615384615385,0.019230769230769232,0.3076923076923077,0.125,0.4888888888888889,0.34,0.4908625698324022,0.53274375,0.4645235294117648,0.12871287128712872,0.1643835616438356,0.03571428571428571,0.07630522088353414,0.2891566265060241,9.879365079365082,26.598148148148148,0.3081570996978852,3.0,6.0,1.0,4.0,11.0,3.0,3.0,1.0,3.0,4.0,0.0873015873015873,0.058823529411764705,0.14035087719298245,0.02857142857142857,0.5454545454545454,0.5,0.3333333333333333,1.0,0.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
1626166,1610612756,Cameron Payne,Cameron Payne,1626166,PHX,9867.0,164.0,20,347,342,84.0,123.0,50,689,10.0,14.0,2.0,4.0,19.0,45.0,7.0,13.0,1.0,4.0,1.0,1.0,1.0,11.0,25.0,,4.0,2.0,6.0,36.0,72.0,12.0,29.0,11.0,119.0,376,2.0,5.0,1.0,5.0,7.0,11.0,18.0,3.0,7.0,3.0,34.0,26.0,46.0,21.0,15.0,25.0,11.0,21.0,14.0,35.0,10.0,4.0,10.0,8.0,3.0,84.0,,,10.0,7.0,18.0,,18.0,,6.0,2.0,4.0,3.0,1.0,2.0,6.0,1.0,1.0,9.0,1.0,3.0,9.0,1.0,,8.0,1.0,1.0,,12.0,,4.0,1.0,1.0,2.0,2.0,,2.0,2.0,,34.0,84.0,1.0,1.0,0.3611111111111111,0.3611111111111111,0.5833333333333334,0.41379310344827586,0.2,0.42857142857142855,0.41379310344827586,0.5,0.4,0.6111111111111112,0.5346534653465347,0.35,0.62,0.5613207547169812,0.35,0.6538461538461539,0.2871287128712871,27.9126213592233,0.3333333333333333,0.07,,0.15384615384615385,,0.10303030303030303,,,,,,,0.11764705882352941,0.05,0.1509433962264151,0.16666666666666666,,1.0,0.13861386138613863,0.7142857142857143,0.7692307692307693,0.44554455445544555,0.4222222222222222,0.4523809523809524,0.3684210526315789,0.12871287128712872,0.5384615384615384,0.5384615384615384,0.42857142857142855,0.039603960396039604,0.25,0.25,1.0,0.24752475247524752,0.44,0.4583333333333333,0.5454545454545454,0.2,0.1,1.0,0.4,,0.16,0.04,0.24,0.3333333333333333,0.42574257425742573,0.44,0.47259504950495057,0.5296875,0.46873600000000004,0.047619047619047616,0.05333333333333334,0.03333333333333333,0.058823529411764705,0.2857142857142857,8.875000000000002,26.041379310344826,0.2420749279538905,1.0,4.0,1.0,,4.0,1.0,,,,1.0,0.05555555555555555,0.07142857142857142,0.06666666666666667,,0.3,0.5,1.0,,1.0,1.0,1.0,1.0,2.0,0.034482758620689655,0.04,0.09090909090909091,1.0,,,,,,,,,,,,,,,,,True
1628969,1610612756,Mikal Bridges,Mikal Bridges,1628969,PHX,22787.0,380.0,99,763,761,182.0,184.0,77,1524,27.0,37.0,1.0,13.0,19.0,52.0,10.0,19.0,13.0,26.0,2.0,5.0,4.0,12.0,24.0,,1.0,1.0,4.0,56.0,108.0,25.0,50.0,42.0,229.0,858,6.0,8.0,2.0,6.0,18.0,12.0,26.0,4.0,8.0,16.0,52.0,72.0,40.0,75.0,,24.0,12.0,13.0,22.0,35.0,16.0,6.0,8.0,3.0,2.0,92.0,5.0,2.0,12.0,16.0,36.0,7.0,43.0,1.0,14.0,10.0,4.0,8.0,1.0,6.0,3.0,2.0,,11.0,3.0,10.0,15.0,,,41.0,,3.0,,45.0,1.0,18.0,1.0,5.0,7.0,2.0,4.0,7.0,6.0,,52.0,182.0,1.0,5.0,0.6428571428571429,0.6545454545454545,1.0,0.5,0.3333333333333333,0.5,0.5,0.5185185185185185,0.75,0.46153846153846156,0.5917721518987342,0.6428571428571429,0.5294117647058824,0.6477272727272727,0.6428571428571429,0.6071428571428571,0.31645569620253167,21.820303383897315,0.7272727272727273,0.06477732793522267,0.01015228426395939,0.08163265306122448,0.035211267605633804,0.07106598984771574,0.02064896755162242,0.017543859649122806,,0.0425531914893617,0.020833333333333332,0.05747126436781609,0.05172413793103448,0.11363636363636363,0.08403361344537816,0.07142857142857142,0.014084507042253521,0.8571428571428571,0.23417721518987342,0.7297297297297297,0.7941176470588235,0.3291139240506329,0.36538461538461536,0.3877551020408163,0.631578947368421,0.12025316455696203,0.5263157894736842,0.5263157894736842,0.6,0.16455696202531644,0.5,0.5,1.0,0.1518987341772152,0.5,0.5,1.0,0.07142857142857142,0.35714285714285715,0.4,0.07142857142857142,,0.38235294117647056,0.11764705882352941,0.11764705882352941,0.25,0.5506329113924051,0.5,0.535012974683544,0.52095625,0.5450867647058824,0.1111111111111111,0.1487603305785124,0.02,0.07860262008733625,0.22707423580786026,8.612037037037036,24.134,0.23853211009174313,1.0,11.0,3.0,,6.0,1.0,2.0,1.0,,5.0,0.05555555555555555,0.08108108108108109,0.057692307692307696,,0.6666666666666666,1.0,,,0.8461538461538461,0.75,,8.0,,,,0.3333333333333333,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,True
202687,1610612756,Bismack Biyombo,Bismack Biyombo,202687,PHX,52444.0,874.0,49,1763,1762,393.0,483.0,237,3525,79.0,105.0,33.0,19.0,40.0,101.0,,,,,,,,,,,,,,119.0,206.0,,,25.0,263.0,1986,25.0,47.0,,,59.0,19.0,35.0,,,8.0,46.0,196.0,42.0,,,,,42.0,14.0,56.0,9.0,5.0,15.0,15.0,12.0,126.0,28.0,61.0,68.0,89.0,171.0,89.0,260.0,7.0,18.0,13.0,5.0,20.0,2.0,8.0,31.0,12.0,2.0,51.0,14.0,68.0,114.0,19.0,1.0,81.0,18.0,4.0,,70.0,,32.0,,8.0,87.0,52.0,31.0,88.0,57.0,2.0,46.0,393.0,9.0,7.0,0.8235294117647058,0.98,,,,,,0.5776699029126213,0.5319148936170213,0.5428571428571428,0.5776699029126213,0.5319148936170213,0.5428571428571428,0.5595744680851064,0.5566037735849056,0.48936170212765956,,13.944417357386639,0.39215686274509803,0.17281553398058253,0.11708253358925144,0.20238095238095238,0.07799442896935933,0.1844888366627497,0.10113636363636364,0.11071428571428571,0.12380952380952381,0.07480314960629922,0.08571428571428572,0.12359550561797752,0.19834710743801653,0.2,0.1978021978021978,0.2222222222222222,0.09210526315789473,0.6477272727272727,0.5097087378640777,0.7523809523809524,0.79,0.49029126213592233,0.39603960396039606,0.42105263157894735,0.925,,,,,,,,,,,,,0.7021276595744681,,,,,0.5428571428571428,,,,0.5097087378640777,,0.5184373786407771,0.5231285714285713,0.5125971428571428,0.14096916299559473,0.14096916299559473,,0.22433460076045628,0.17490494296577946,4.423300970873786,,0.22291548496880317,19.0,14.0,,9.0,11.0,,4.0,1.0,7.0,11.0,0.05339805825242718,0.047619047619047616,0.0594059405940594,,0.7721518987341772,0.5757575757575758,0.05263157894736842,,0.7368421052631579,,,14.0,,,,0.2545454545454545,,38.0,,4.0,1.0,1.0,5.0,2.0,5.0,0.125,,,,,,,,True
1627814,1610612756,Damion Lee,Damion Lee,1627814,PHX,22999.0,383.0,13,771,770,159.0,223.0,117,1541,12.0,21.0,5.0,6.0,12.0,34.0,7.0,15.0,18.0,35.0,2.0,4.0,3.0,15.0,40.0,1.0,5.0,3.0,11.0,31.0,70.0,33.0,75.0,24.0,185.0,836,5.0,14.0,3.0,9.0,19.0,8.0,15.0,4.0,14.0,4.0,32.0,38.0,24.0,99.0,,39.0,15.0,13.0,14.0,27.0,8.0,6.0,8.0,5.0,,68.0,4.0,7.0,18.0,31.0,55.0,12.0,67.0,5.0,10.0,7.0,3.0,11.0,3.0,4.0,13.0,7.0,5.0,24.0,4.0,7.0,19.0,3.0,,29.0,1.0,4.0,,28.0,1.0,10.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,,32.0,159.0,4.0,2.0,0.6129032258064516,0.6333333333333333,1.0,0.44,0.3333333333333333,0.2857142857142857,0.44594594594594594,0.44285714285714284,0.35714285714285715,0.5333333333333333,0.5551724137931034,0.41304347826086957,0.4827586206896552,0.5859872611464968,0.41304347826086957,0.5161290322580645,0.5172413793103449,19.846491228070178,0.4583333333333333,0.13656387665198239,0.029661016949152543,0.12,0.02631578947368421,0.129973474801061,0.028350515463917526,0.042735042735042736,0.045454545454545456,0.02857142857142857,0.02127659574468085,0.13636363636363635,0.14705882352941177,0.10810810810810811,0.0975609756097561,0.2222222222222222,0.07142857142857142,1.0,0.14482758620689656,0.5714285714285714,0.6,0.23448275862068965,0.35294117647058826,0.36363636363636365,0.5833333333333334,0.10344827586206896,0.4666666666666667,0.5384615384615384,0.5714285714285714,0.2413793103448276,0.5142857142857142,0.5454545454545454,1.0,0.27586206896551724,0.375,0.375,1.0,0.21739130434782608,0.17391304347826086,0.5,0.21739130434782608,0.2,0.20689655172413793,0.10344827586206896,0.3793103448275862,0.2727272727272727,0.6620689655172414,0.38461538461538464,0.5214440972222222,0.5222323529411765,0.5058392857142857,0.07142857142857142,0.1282051282051282,0.013157894736842105,0.10270270270270271,0.17297297297297298,9.298571428571428,25.132000000000005,0.20622568093385213,2.0,4.0,1.0,,4.0,1.0,2.0,,3.0,2.0,0.05714285714285714,0.047619047619047616,0.029411764705882353,0.13333333333333333,0.6666666666666666,0.4,0.5,1.0,0.6666666666666666,0.3333333333333333,2.0,6.0,,0.02666666666666667,,0.2608695652173913,1.0,2.0,,,,,,,,,1.0,1.0,0.05714285714285714,0.045454545454545456,,,,True
1629006,1610612756,Josh Okogie,Josh Okogie,1629006,PHX,19518.0,325.0,-51,645,649,138.0,147.0,99,1294,22.0,43.0,20.0,9.0,3.0,19.0,,6.0,6.0,19.0,,1.0,1.0,5.0,24.0,,4.0,2.0,4.0,25.0,68.0,11.0,43.0,36.0,119.0,728,11.0,23.0,,5.0,35.0,8.0,11.0,2.0,5.0,9.0,31.0,18.0,32.0,33.0,,24.0,5.0,13.0,19.0,32.0,13.0,6.0,9.0,4.0,,83.0,12.0,22.0,12.0,17.0,29.0,37.0,66.0,7.0,17.0,10.0,7.0,10.0,2.0,6.0,8.0,4.0,2.0,18.0,5.0,24.0,36.0,1.0,,51.0,3.0,9.0,,54.0,,25.0,,3.0,7.0,2.0,4.0,7.0,4.0,,31.0,138.0,3.0,3.0,0.36,0.47368421052631576,1.0,0.2558139534883721,,0.4,0.2558139534883721,0.36764705882352944,0.4782608695652174,0.7272727272727273,0.3738738738738739,0.39285714285714285,0.6875,0.4343065693430657,0.47297297297297297,0.6739130434782609,0.38738738738738737,19.948519948519948,0.5555555555555556,0.08994708994708994,0.10328638497652583,0.1,0.08695652173913043,0.09385113268608414,0.09686609686609686,0.08737864077669903,0.1111111111111111,0.10526315789473684,0.046511627906976744,0.11688311688311688,0.08860759493670886,0.030303030303030304,0.10204081632653061,0.09090909090909091,0.11475409836065574,0.5714285714285714,0.38738738738738737,0.5116279069767442,0.6111111111111112,0.17117117117117117,0.15789473684210525,0.2,0.6666666666666666,0.05405405405405406,,,,0.17117117117117117,0.3157894736842105,0.3333333333333333,1.0,0.21621621621621623,0.20833333333333334,0.21739130434782608,1.0,0.7142857142857143,0.03571428571428571,,0.14285714285714285,,0.5625,0.0625,0.25,0.5,0.7747747747747747,0.20833333333333334,0.5560198198198198,0.5606125000000001,0.6511437499999999,0.1865671641791045,0.27472527472527475,,0.29411764705882354,0.2605042016806723,4.45,24.69302325581395,0.21395348837209302,10.0,7.0,,13.0,11.0,1.0,2.0,1.0,1.0,2.0,0.16176470588235295,0.16279069767441862,0.21052631578947367,,0.3181818181818182,0.5,0.2,,0.7777777777777778,,2.0,,1.0,0.046511627906976744,0.041666666666666664,,,12.0,,1.0,,,2.0,,,0.12307692307692308,,3.0,0.05263157894736842,0.13043478260869565,,,,True
203967,1610612756,Dario Saric,Dario Saric,203967,PHX,7711.0,129.0,-32,260,265,61.0,60.0,40,525,8.0,13.0,4.0,4.0,4.0,14.0,,3.0,2.0,6.0,,1.0,1.0,6.0,16.0,,1.0,2.0,3.0,12.0,30.0,8.0,22.0,10.0,58.0,313,4.0,8.0,,2.0,10.0,3.0,7.0,2.0,4.0,4.0,16.0,14.0,10.0,24.0,,16.0,6.0,8.0,9.0,17.0,5.0,4.0,2.0,6.0,,43.0,6.0,4.0,9.0,12.0,24.0,10.0,34.0,1.0,4.0,2.0,2.0,5.0,1.0,2.0,4.0,3.0,1.0,9.0,2.0,10.0,16.0,1.0,,10.0,1.0,,,13.0,,7.0,,1.0,2.0,2.0,,2.0,2.0,,16.0,61.0,,1.0,0.5833333333333334,0.7,1.0,0.36363636363636365,,0.5,0.36363636363636365,0.4,0.5,0.42857142857142855,0.46153846153846156,0.4,0.5454545454545454,0.5087719298245614,0.45454545454545453,0.6153846153846154,0.4230769230769231,21.29032258064516,0.5555555555555556,0.1643835616438356,0.044444444444444446,0.14754098360655737,0.11764705882352941,0.15671641791044777,0.07092198581560284,0.018518518518518517,0.08333333333333333,0.13157894736842105,0.07692307692307693,0.038461538461538464,0.25,0.18181818181818182,0.16666666666666666,0.07692307692307693,0.03571428571428571,1.0,0.25,0.6153846153846154,0.8,0.2692307692307692,0.2857142857142857,0.3076923076923077,0.5,0.057692307692307696,,,,0.11538461538461539,0.3333333333333333,0.3333333333333333,1.0,0.3076923076923077,0.375,0.375,1.0,0.4,0.1,,0.1,,0.36363636363636365,0.09090909090909091,0.2727272727272727,0.6666666666666666,0.6730769230769231,0.375,0.5122663461538461,0.5088374999999999,0.5441590909090909,0.125,0.20588235294117646,,0.1724137931034483,0.27586206896551724,6.14,25.24090909090909,0.23461538461538461,3.0,3.0,,2.0,4.0,,,,2.0,3.0,0.13333333333333333,0.23076923076923078,0.07142857142857142,,0.625,0.75,0.3333333333333333,,0.75,,,3.0,,,,0.3,,4.0,,,,,,,,0.08333333333333333,,,,,,,,True
1628470,1610612756,Torrey Craig,Torrey Craig,1628470,PHX,21043.0,351.0,20,706,710,111.0,152.0,92,1416,12.0,19.0,6.0,5.0,7.0,21.0,2.0,4.0,7.0,20.0,1.0,2.0,4.0,12.0,30.0,1.0,1.0,2.0,5.0,21.0,44.0,19.0,50.0,5.0,104.0,833,6.0,10.0,2.0,3.0,20.0,3.0,6.0,5.0,9.0,2.0,23.0,30.0,12.0,57.0,,29.0,12.0,17.0,13.0,30.0,7.0,6.0,9.0,7.0,1.0,73.0,10.0,9.0,16.0,27.0,54.0,21.0,75.0,,11.0,9.0,2.0,5.0,1.0,2.0,4.0,3.0,,9.0,,17.0,25.0,1.0,,8.0,,1.0,,6.0,,4.0,,,9.0,4.0,5.0,9.0,5.0,,23.0,111.0,1.0,,0.7142857142857143,0.7894736842105263,1.0,0.38,0.6666666666666666,0.5555555555555556,0.3877551020408163,0.4772727272727273,0.6,0.5,0.526595744680851,0.6923076923076923,0.7,0.5416666666666666,0.7142857142857143,0.71875,0.5319148936170213,12.915129151291511,0.5555555555555556,0.135678391959799,0.04390243902439024,0.13675213675213677,0.07142857142857142,0.1360759493670886,0.05507246376811594,0.0423728813559322,0.05405405405405406,0.07,0.075,0.045454545454545456,0.16129032258064516,0.225,0.1276595744680851,0.17391304347826086,,0.5555555555555556,0.20212765957446807,0.631578947368421,0.75,0.22340425531914893,0.3333333333333333,0.35,0.5714285714285714,0.0425531914893617,0.5,0.5,1.0,0.2127659574468085,0.35,0.35,1.0,0.3191489361702128,0.4,0.4,1.0,0.46153846153846156,0.15384615384615385,0.5,0.07692307692307693,1.0,0.3333333333333333,0.26666666666666666,0.3333333333333333,0.4,0.7340425531914894,0.41379310344827586,0.529561827956989,0.5456,0.5284933333333334,0.041666666666666664,0.08695652173913043,,0.19230769230769232,0.22115384615384615,6.506818181818181,25.471999999999998,0.15722379603399433,4.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,0.09090909090909091,0.15789473684210525,0.047619047619047616,,0.75,0.6666666666666666,0.5,1.0,0.6,0.75,,11.0,,,,0.5238095238095238,1.0,4.0,,,,,1.0,,,0.04,1.0,2.0,,0.18181818181818182,,,,True
1629013,1610612756,Landry Shamet,Landry Shamet,1629013,PHX,12701.0,212.0,23,431,432,111.0,148.0,57,863,8.0,14.0,1.0,5.0,1.0,7.0,2.0,7.0,6.0,11.0,2.0,4.0,2.0,20.0,52.0,2.0,7.0,6.0,11.0,11.0,28.0,26.0,63.0,9.0,109.0,502,,1.0,4.0,11.0,12.0,2.0,5.0,8.0,13.0,7.0,35.0,16.0,6.0,72.0,6.0,51.0,20.0,16.0,7.0,23.0,4.0,3.0,9.0,3.0,4.0,53.0,1.0,2.0,6.0,7.0,14.0,3.0,17.0,1.0,8.0,4.0,4.0,6.0,1.0,5.0,1.0,1.0,,7.0,1.0,9.0,17.0,,,11.0,1.0,4.0,,10.0,,2.0,,3.0,1.0,1.0,,2.0,1.0,,35.0,111.0,4.0,3.0,0.7272727272727273,0.7272727272727273,0.9230769230769231,0.4126984126984127,0.36363636363636365,0.6153846153846154,0.41935483870967744,0.39285714285714285,,0.4,0.5494505494505495,0.5,0.7777777777777778,0.5677083333333334,0.5,0.7954545454545454,0.6923076923076923,20.850202429149796,0.8571428571428571,0.058823529411764705,0.017391304347826087,0.08955223880597014,0.010101010101010102,0.06989247311827956,0.014018691588785047,0.016129032258064516,,0.0136986301369863,,0.10256410256410256,0.03508771929824561,0.043478260869565216,0.06779661016949153,0.25,0.022222222222222223,0.5,0.15384615384615385,0.5714285714285714,0.6153846153846154,0.07692307692307693,0.14285714285714285,0.16666666666666666,1.0,0.07692307692307693,0.2857142857142857,0.4,0.5,0.12087912087912088,0.5454545454545454,0.5454545454545454,1.0,0.5714285714285714,0.38461538461538464,0.40816326530612246,0.9,0.08333333333333333,0.3333333333333333,0.5,0.5833333333333334,0.2857142857142857,0.2777777777777778,0.1111111111111111,0.6111111111111112,0.5454545454545454,0.8461538461538461,0.39215686274509803,0.5302044444444446,0.5021187500000001,0.5311147058823531,0.021505376344086023,0.06666666666666667,,0.11009174311926606,0.3211009174311927,7.882142857142858,26.06507936507937,0.25754060324825984,,2.0,2.0,,4.0,,,,,,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.75,,,1.0,0.4,1.0,3.0,1.0,,0.047619047619047616,0.057692307692307696,0.05,1.0,,,,1.0,,,,,0.03571428571428571,1.0,,,,1.0,,,True
