EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsPutbacks,NonHeaveArc3FGA,Fg2aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,FoulsDrawn,Offensive Fouls Drawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG2APctBlocked,AtRimPctBlocked,Usage,LiveBallTurnoverPct,OffFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,Arc3FGM,PenaltyArc3FGM,SecondChanceFtPoints,PenaltyFG3M,NonHeaveArc3FGM,Corner3Assists,FTDefRebounds,StepOutOfBoundsTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,PenaltyFg3Pct,ShortMidRangePctBlocked,DefFTReboundPct,DefLongMidRangeReboundPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,PtsUnassisted3s,Travels,SecondChanceTurnovers,Technical Free Throw Trips,ThreePtShootingFoulsDrawn,SecondChanceFg3Pct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,ThreePtShootingFoulsDrawnPct,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,HeaveAttempts,LostBallOutOfBoundsTurnovers,BlockedShortMidRange,DefensiveGoaltends,Defensive 3 Seconds Violations,LongMidRangePctBlocked,OffLongMidRangeReboundPct,ShortMidRangePctAssisted,SecondChanceCorner3Frequency,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,Charge Fouls Drawn,3pt And 1 Free Throw Trips,SecondChanceAtRimPctAssisted,OffensiveGoaltends,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,on,Transition Take Fouls Drawn,SecondChanceCorner3FGM,Transition Take Fouls,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Blocked3s,BlockedArc3,Arc3PctBlocked,BlockedCorner3,BlockedLongMidRange,HeaveMakes
1626159,1610612757,Justise Winslow,Justise Winslow,1626159,POR,3633.0,61.0,-37,127.0,130,32.0,29,20.0,257,6.0,11.0,5.0,6.0,3.0,3.0,3.0,1.0,1.0,2.0,3.0,1.0,6.0,15.0,1.0,5.0,1.0,16.0,173,5.0,6.0,10.0,3.0,5.0,1.0,1.0,7.0,2.0,10.0,3.0,10.0,3.0,1.0,6.0,3.0,9.0,3.0,2.0,3.0,1.0,21.0,2.0,5.0,1.0,5.0,2.0,7.0,8.0,15.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,7.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,7.0,32.0,1.0,0.16666666666666666,1.0,1.0,0.2,0.2,0.4,0.8333333333333334,0.6,0.375,0.8333333333333334,0.5,0.38095238095238093,0.8333333333333334,0.5,0.25,0.06666666666666667,0.09090909090909091,18.42105263157895,0.5714285714285714,0.2,0.09090909090909091,0.125,0.16666666666666666,0.07692307692307693,0.1346153846153846,0.10606060606060606,0.10526315789473684,0.25,0.05555555555555555,0.125,0.07692307692307693,0.16666666666666666,0.09090909090909091,0.375,0.08333333333333333,1.0,0.55,0.5454545454545454,0.6,0.16666666666666666,0.15,0.05,0.1,0.5,0.5,1.0,0.15,1.0,0.8333333333333334,0.5,1.0,0.16666666666666666,0.8,0.5304350000000001,0.5742,0.49885,0.047619047619047616,0.0625,0.625,0.4375,3.7,24.759999999999998,0.25196850393700787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1628404,1610612757,Josh Hart,Josh Hart,1628404,POR,5069.0,84.0,-23,173.0,174,64.0,67,25.0,347,5.0,6.0,,,,,4.0,1.0,,1.0,2.0,2.0,6.0,11.0,2.0,3.0,9.0,27.0,211,,1.0,2.0,1.0,2.0,2.0,3.0,11.0,8.0,4.0,6.0,,2.0,2.0,6.0,4.0,10.0,3.0,3.0,1.0,2.0,24.0,2.0,1.0,1.0,7.0,11.0,19.0,4.0,23.0,,1.0,,1.0,2.0,1.0,1.0,3.0,1.0,5.0,2.0,3.0,10.0,,9.0,1.0,11.0,4.0,,,,,11.0,64.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.5454545454545454,,0.5,0.6428571428571429,,1.0,0.7105263157894737,0.5,0.9166666666666666,0.21428571428571427,0.18181818181818182,0.16666666666666666,11.940298507462687,0.4,0.14285714285714285,0.22916666666666666,0.0196078431372549,0.23333333333333334,0.07407407407407407,0.23076923076923078,0.038461538461538464,,0.05,0.1111111111111111,,0.23809523809523808,0.19047619047619047,0.2222222222222222,0.25,,,0.42857142857142855,0.8333333333333334,1.0,0.8,0.2857142857142857,0.07142857142857142,0.07142857142857142,,,,0.14285714285714285,,,,,0.5,0.6428571428571429,0.5146535714285715,0.4402,0.40775,0.23529411764705882,0.2857142857142857,0.07407407407407407,0.4074074074074074,5.0636363636363635,26.066666666666666,0.3699421965317919,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.25,0.5,0.3333333333333333,0.25,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1629014,1610612757,Anfernee Simons,Anfernee Simons,1629014,POR,4471.0,75.0,-38,154.0,157,47.0,43,23.0,311,5.0,7.0,,1.0,1.0,2.0,4.0,6.0,,,26.0,7.0,6.0,17.0,9.0,26.0,12.0,51.0,194,1.0,2.0,5.0,1.0,4.0,7.0,4.0,15.0,6.0,6.0,15.0,,26.0,1.0,7.0,4.0,11.0,4.0,6.0,1.0,,26.0,2.0,,,1.0,1.0,2.0,2.0,4.0,1.0,,,,3.0,1.0,2.0,4.0,1.0,7.0,4.0,3.0,7.0,2.0,6.0,,12.0,3.0,,,,,15.0,47.0,,0.5,0.5,0.5555555555555556,0.34615384615384615,0.34615384615384615,0.35294117647058826,0.5,0.25,0.45348837209302323,0.8333333333333334,0.5,0.5208333333333334,0.8333333333333334,0.5769230769230769,0.6046511627906976,0.058823529411764705,,30.21978021978022,0.42857142857142855,,0.030303030303030304,,0.05,0.04878048780487805,0.03773584905660377,0.023529411764705882,,,0.06451612903225806,,,0.08333333333333333,,0.1111111111111111,0.037037037037037035,,0.16279069767441862,0.7142857142857143,0.7142857142857143,0.4,0.09302325581395349,0.13953488372093023,,,,,0.6046511627906976,0.3333333333333333,,0.18181818181818182,0.5,0.6363636363636364,0.7674418604651163,0.5057046511627907,0.435175,0.5003772727272727,0.0851063829787234,0.15,0.09803921568627451,0.29411764705882354,8.81764705882353,27.123076923076926,0.3051948051948052,,9.0,3.0,,3.0,9.0,,,,,,,,1.0,1.0,0.42857142857142855,0.25,,,,,0.34615384615384615,0.34615384615384615,0.5555555555555556,0.42857142857142855,0.34615384615384615,1.0,1.0,1.0,1.0,1.0,12.0,1.0,2.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,1.0,0.3333333333333333,1.0,1.0,0.037037037037037035,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,
1630553,1610612757,Keon Johnson,Keon Johnson,1630553,POR,24976.0,416.0,-153,865.0,873,281.0,306,107.0,1738,27.0,43.0,1.0,5.0,9.0,12.0,38.0,16.0,7.0,28.0,53.0,23.0,39.0,97.0,28.0,81.0,27.0,189.0,1068,1.0,7.0,6.0,12.0,27.0,32.0,12.0,72.0,24.0,54.0,51.0,2.0,52.0,9.0,33.0,26.0,59.0,21.0,25.0,6.0,2.0,144.0,5.0,5.0,1.0,14.0,18.0,33.0,11.0,44.0,2.0,19.0,15.0,4.0,24.0,4.0,19.0,19.0,5.0,43.0,12.0,20.0,43.0,,33.0,4.0,41.0,18.0,6.0,5.0,6.0,5.0,72.0,281.0,7.0,0.3076923076923077,0.3157894736842105,0.6071428571428571,0.345679012345679,0.35,0.4020618556701031,0.14285714285714285,0.4444444444444444,0.4550561797752809,0.1,0.5084745762711864,0.4796954314720812,0.23076923076923078,0.5373134328358209,0.4550561797752809,0.09278350515463918,0.09302325581395349,24.34077079107505,0.5581395348837209,0.03225806451612903,0.0972972972972973,0.022222222222222223,0.08974358974358974,0.02976190476190476,0.093841642228739,0.02544529262086514,,0.03296703296703297,0.03076923076923077,0.02631578947368421,0.10204081632653061,0.08196721311475409,0.10909090909090909,0.043478260869565216,0.020618556701030927,0.8333333333333334,0.24157303370786518,0.627906976744186,0.6923076923076923,0.3333333333333333,0.21348314606741572,0.0898876404494382,0.15730337078651685,0.25,0.25,0.8571428571428571,0.29775280898876405,0.5,0.2,0.2033898305084746,0.75,0.3898305084745763,0.6966292134831461,0.5121387005649717,0.5233500000000001,0.4978805084745763,0.09326424870466321,0.16071428571428573,0.031746031746031744,0.38095238095238093,6.979381443298968,25.455555555555563,0.3248554913294798,8.0,21.0,9.0,4.0,12.0,21.0,5.0,1.0,2.0,,2.0,1.0,3.0,4.0,4.0,0.375,0.10526315789473684,0.037037037037037035,0.11538461538461539,0.21052631578947367,0.23529411764705882,0.39622641509433965,0.39622641509433965,0.5238095238095238,0.391304347826087,0.40384615384615385,4.0,,1.0,,3.0,33.0,3.0,3.0,,,,0.25,0.26666666666666666,0.5,0.1,,,,2.0,3.0,9.0,1.0,3.0,1.0,3.0,1.0,0.0625,0.03773584905660377,0.125,0.2,0.15254237288135594,0.3333333333333333,,,,,,,,True,,,,,,,,,,,
203081,1610612757,Damian Lillard,Damian Lillard,203081,POR,2924.0,49.0,11,99.0,102,19.0,31,15.0,201,1.0,4.0,,1.0,,,6.0,,,,13.0,4.0,4.0,10.0,5.0,13.0,9.0,32.0,112,,3.0,6.0,1.0,1.0,4.0,4.0,9.0,2.0,6.0,9.0,,13.0,1.0,8.0,5.0,13.0,4.0,5.0,3.0,,31.0,1.0,,,6.0,,6.0,1.0,7.0,1.0,1.0,1.0,,2.0,,1.0,1.0,1.0,3.0,1.0,2.0,6.0,,10.0,2.0,11.0,5.0,,,,,9.0,19.0,,0.25,0.25,0.6,0.38461538461538464,0.38461538461538464,0.4,,1.0,0.5,0.375,0.5,0.5517241379310345,0.5,0.6428571428571429,0.5652173913043478,0.1,0.25,26.956521739130437,0.6666666666666666,,,,0.3157894736842105,0.06666666666666667,0.13636363636363635,0.025,,,0.07142857142857142,,,,0.42857142857142855,,0.07692307692307693,,0.17391304347826086,0.25,0.3333333333333333,1.0,0.2608695652173913,,,,,,0.5652173913043478,0.25,,,,0.8,0.7391304347826086,0.5220108695652174,0.49615,0.49268,0.17857142857142858,0.3333333333333333,0.1875,0.28125,5.109999999999999,28.23076923076924,0.1919191919191919,3.0,5.0,1.0,3.0,1.0,5.0,1.0,,,2.0,,,,1.0,,0.25,,,,0.5,0.5,0.38461538461538464,0.38461538461538464,0.6,0.25,0.38461538461538464,,1.0,1.0,1.0,1.0,6.0,,,,,1.0,,,,0.25,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,True,,,,,,,,,,,
203924,1610612757,Jerami Grant,Jerami Grant,203924,POR,6760.0,113.0,-46,231.0,234,76.0,63,34.0,465,12.0,19.0,3.0,5.0,2.0,2.0,8.0,12.0,2.0,4.0,12.0,4.0,18.0,39.0,7.0,16.0,22.0,79.0,293,3.0,6.0,9.0,5.0,8.0,5.0,6.0,25.0,22.0,14.0,21.0,2.0,12.0,3.0,5.0,5.0,10.0,4.0,3.0,1.0,1.0,25.0,2.0,3.0,1.0,3.0,8.0,11.0,6.0,17.0,1.0,5.0,5.0,,5.0,,,5.0,5.0,10.0,5.0,2.0,6.0,,24.0,2.0,29.0,9.0,,,,,25.0,76.0,,0.6111111111111112,0.6470588235294118,1.0,0.4375,0.4375,0.46153846153846156,0.5,0.625,0.5181818181818182,0.5625,0.7307692307692307,0.5984848484848485,0.5625,0.78125,0.2909090909090909,0.07692307692307693,0.15789473684210525,28.25278810408922,0.5,0.1,0.12307692307692308,0.041666666666666664,0.09090909090909091,0.044444444444444446,0.11224489795918367,0.042735042735042736,0.08695652173913043,0.03225806451612903,0.06666666666666667,,0.06896551724137931,0.1111111111111111,0.09090909090909091,0.09090909090909091,0.037037037037037035,,0.34545454545454546,0.631578947368421,0.75,0.6666666666666666,0.14545454545454545,0.21818181818181817,0.07272727272727272,0.5,0.5,1.0,0.21818181818181817,0.625,0.6,0.15384615384615385,1.0,0.3076923076923077,0.6363636363636364,0.5131845454545454,0.5722071428571428,0.49165769230769235,0.203125,0.1956521739130435,0.11392405063291139,0.31645569620253167,8.123076923076923,25.912500000000005,0.329004329004329,3.0,5.0,3.0,,3.0,5.0,1.0,,1.0,,1.0,1.0,2.0,2.0,2.0,0.6,,,0.3333333333333333,0.375,0.375,0.4166666666666667,0.4166666666666667,1.0,0.75,0.4166666666666667,3.0,1.0,2.0,1.0,2.0,,2.0,,1.0,4.0,0.5,0.25,0.25,0.3333333333333333,0.25,0.5,1.0,0.2222222222222222,,,1.0,,1.0,,,,,,0.6666666666666666,,0.07692307692307693,,,2.0,0.3333333333333333,,,,,True,,,,,,,,,,,
1629234,1610612757,Drew Eubanks,Drew Eubanks,1629234,POR,8674.0,145.0,-72,295.0,302,104.0,110,43.0,597,15.0,17.0,7.0,8.0,6.0,6.0,10.0,,,,1.0,,20.0,27.0,1.0,1.0,11.0,54.0,381,8.0,9.0,22.0,7.0,11.0,,6.0,20.0,28.0,12.0,3.0,8.0,1.0,1.0,2.0,7.0,9.0,6.0,1.0,1.0,,25.0,2.0,11.0,,6.0,8.0,20.0,13.0,33.0,2.0,4.0,3.0,1.0,4.0,1.0,3.0,5.0,1.0,9.0,3.0,8.0,15.0,1.0,11.0,,14.0,4.0,8.0,7.0,8.0,5.0,20.0,104.0,1.0,0.7,0.875,1.0,1.0,1.0,0.7407407407407407,0.8888888888888888,0.6363636363636364,0.7678571428571429,0.8888888888888888,0.6363636363636364,0.7714285714285715,0.8461538461538461,0.6666666666666666,0.03571428571428571,0.037037037037037035,,12.753623188405797,0.4444444444444444,,0.12698412698412698,0.14473684210526316,0.13953488372093023,0.034482758620689655,0.1320754716981132,0.09701492537313433,0.14814814814814814,0.20689655172413793,0.044444444444444446,,0.030303030303030304,0.3181818181818182,0.14285714285714285,0.13333333333333333,0.3333333333333333,0.625,0.6071428571428571,0.8823529411764706,0.8823529411764706,0.6666666666666666,0.35714285714285715,,,,,,0.03571428571428571,0.8888888888888888,0.875,0.5454545454545454,1.0,,0.6428571428571429,0.5126642857142857,0.4856833333333333,0.5208181818181818,0.125,0.12903225806451613,0.4074074074074074,0.37037037037037035,4.062962962962963,25.5,0.3525423728813559,5.0,1.0,,6.0,,1.0,1.0,6.0,1.0,1.0,1.0,3.0,,3.0,3.0,,0.1,0.5,,0.5,0.5555555555555556,1.0,1.0,1.0,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,1.0,1.0,,,0.05,0.8,,,,,,0.42857142857142855,,,,,True,,,,,,,,,,,
1629642,1610612757,Nassir Little,Nassir Little,1629642,POR,7133.0,119.0,-65,241.0,249,88.0,108,31.0,490,8.0,12.0,1.0,1.0,1.0,2.0,8.0,6.0,1.0,2.0,16.0,9.0,13.0,26.0,8.0,18.0,11.0,61.0,330,2.0,3.0,8.0,5.0,6.0,9.0,5.0,24.0,18.0,8.0,21.0,,15.0,3.0,4.0,3.0,7.0,2.0,3.0,,1.0,17.0,,1.0,,5.0,9.0,17.0,1.0,18.0,,1.0,1.0,,4.0,,3.0,1.0,1.0,5.0,2.0,4.0,6.0,1.0,8.0,,13.0,5.0,1.0,1.0,1.0,1.0,24.0,88.0,,0.6923076923076923,0.6923076923076923,0.875,0.4444444444444444,0.47058823529411764,0.5,0.6666666666666666,0.8333333333333334,0.5681818181818182,0.4,0.6333333333333333,0.61,0.5714285714285714,0.6666666666666666,0.4090909090909091,0.11538461538461539,0.08333333333333333,20.0,0.8,,0.17307692307692307,0.014925373134328358,0.10416666666666667,,0.14,0.009615384615384616,,0.030303030303030304,,,0.14705882352941177,0.25,0.09090909090909091,0.13333333333333333,,1.0,0.2727272727272727,0.6666666666666666,0.7272727272727273,0.625,0.18181818181818182,0.13636363636363635,0.045454545454545456,0.5,0.5,1.0,0.36363636363636365,0.2,1.0,0.13333333333333333,0.5,0.6,0.6818181818181818,0.5266790697674418,0.4795666666666667,0.5131035714285714,0.10416666666666667,0.16666666666666666,0.13114754098360656,0.39344262295081966,7.292307692307693,27.11111111111111,0.3651452282157676,4.0,7.0,3.0,4.0,3.0,7.0,1.0,3.0,,,,1.0,1.0,2.0,2.0,0.3333333333333333,0.25,0.75,,0.5,0.6666666666666666,0.4375,0.4375,0.8571428571428571,0.3333333333333333,0.4666666666666667,1.0,,2.0,,2.0,3.0,,,,,,0.16666666666666666,0.16666666666666666,1.0,0.4,,,,,,,1.0,,,,,,,0.75,,,,,,,,,,,True,,,,,,,,,,,
203994,1610612757,Jusuf Nurkic,Jusuf Nurkic,203994,POR,4908.0,82.0,1,168.0,168,35.0,35,26.0,336,7.0,18.0,2.0,9.0,2.0,2.0,7.0,,,,5.0,,10.0,25.0,3.0,5.0,4.0,33.0,184,2.0,10.0,9.0,2.0,2.0,,,4.0,10.0,10.0,9.0,4.0,5.0,2.0,7.0,2.0,9.0,1.0,7.0,,,20.0,,12.0,,7.0,14.0,21.0,12.0,33.0,3.0,1.0,1.0,,5.0,1.0,4.0,5.0,1.0,10.0,1.0,6.0,14.0,,15.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,4.0,35.0,2.0,0.5,0.625,1.0,0.6,0.6,0.4,0.2,1.0,0.48333333333333334,0.2916666666666667,1.0,0.5,0.34615384615384615,1.0,0.16666666666666666,0.08,0.1111111111111111,21.82741116751269,0.5,,0.2857142857142857,0.23076923076923078,0.1891891891891892,,0.2441860465116279,0.14634146341463414,0.3333333333333333,0.0625,,,0.35,0.2857142857142857,0.2,0.16666666666666666,0.2,1.0,0.6,0.3888888888888889,0.4375,0.2857142857142857,0.23333333333333334,,,,,,0.16666666666666666,0.75,0.2222222222222222,1.0,1.0,,0.7666666666666667,0.5491616666666667,0.5542545454545454,0.7254,0.09090909090909091,0.10714285714285714,0.2727272727272727,0.12121212121212122,2.772,26.0,0.20833333333333334,3.0,3.0,,2.0,,3.0,1.0,,,3.0,2.0,4.0,,,,,,,0.125,0.42857142857142855,0.42857142857142855,0.6,0.6,1.0,,0.6,,1.0,2.0,1.0,2.0,,1.0,,,,0.5,,,,0.16666666666666666,0.5,1.0,,,,,,,,,,,0.25,1.0,,,,,,,1.0,,,,True,,,,,,,,,,,
1630570,1610612757,Trendon Watford,Trendon Watford,1630570,POR,9859.0,164.0,-41,341.0,342,116.0,146,38.0,683,13.0,17.0,5.0,5.0,5.0,5.0,12.0,1.0,,,11.0,2.0,24.0,30.0,3.0,11.0,19.0,76.0,409,7.0,7.0,16.0,7.0,8.0,2.0,9.0,23.0,18.0,30.0,9.0,8.0,11.0,1.0,15.0,6.0,21.0,4.0,12.0,2.0,1.0,48.0,3.0,2.0,,12.0,10.0,27.0,5.0,32.0,,7.0,5.0,2.0,5.0,,3.0,3.0,2.0,8.0,5.0,9.0,17.0,,21.0,1.0,27.0,14.0,1.0,1.0,1.0,,23.0,116.0,1.0,0.375,0.45,1.0,0.2727272727272727,0.2727272727272727,0.8,1.0,0.875,0.6951219512195121,0.7777777777777778,0.7,0.7075471698113207,0.8,0.7333333333333333,0.2682926829268293,0.03333333333333333,0.058823529411764705,15.926892950391645,0.625,,0.14705882352941177,0.028169014084507043,0.2,0.04838709677419355,0.171875,0.03759398496240601,0.038461538461538464,0.034482758620689655,0.058823529411764705,,0.08823529411764706,0.2,0.20930232558139536,0.17647058823529413,,,0.4146341463414634,0.7647058823529411,0.8125,0.23076923076923078,0.2926829268292683,0.024390243902439025,,,,,0.2682926829268293,0.5555555555555556,1.0,0.5,1.0,0.2,0.6829268292682927,0.5207378048780488,0.480525,0.56265,0.2641509433962264,0.3333333333333333,0.21052631578947367,0.3026315789473684,4.086666666666667,26.05454545454546,0.34017595307917886,10.0,3.0,,2.0,,3.0,2.0,5.0,,2.0,3.0,1.0,2.0,,,,,0.4166666666666667,0.21428571428571427,0.8333333333333334,0.8333333333333334,0.2727272727272727,0.2727272727272727,1.0,,0.2727272727272727,1.0,,2.0,,2.0,,,,1.0,,,1.0,1.0,,0.2222222222222222,,,,,,,,,,,,,,0.6,,,,1.0,,0.2,,,,,True,,,,,,,,,,,
