EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,LongMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGA,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,OffRebounds,Rebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,ShootingFouls,Fouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,FoulsDrawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,Defensive 3 Seconds Violations,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,Usage,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeFrequency,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,PenaltyArc3Frequency,PenaltyArc3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceCorner3FGM,HeaveAttempts,FTOffRebounds,Transition Take Fouls Drawn,Technical Free Throw Trips,OffFTReboundPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,Charge Fouls Drawn,Corner3PctBlocked,HeaveMakes,LongMidRangePctBlocked,Transition Take Fouls,3pt And 1 Free Throw Trips,on,BlockedCorner3,OffensiveGoaltends,Clear Path Fouls
1626167,1610612754,Myles Turner,Myles Turner,1626167,IND,109514.0,1825,-47.0,3781,3771,817.0,793,338,7552,190.0,267.0,36.0,53.0,36.0,52.0,106.0,184.0,13.0,33.0,12.0,26.0,1.0,2.0,5.0,81.0,223.0,8.0,17.0,15.0,47.0,309.0,484,93.0,249.0,216.0,1113.0,4476,43.0,63.0,8.0,18.0,37.0,147.0,58.0,88.0,17.0,52.0,75.0,242.0,478.0,140.0,270.0,9.0,56.0,223.0,81.0,30.0,1.0,53.0,36.0,89.0,31.0,5.0,33.0,15.0,5.0,214.0,44.0,44.0,158.0,195.0,25.0,378.0,88.0,466,12.0,36.0,26.0,10.0,37.0,6.0,21.0,66.0,5.0,16.0,1.0,12.0,103.0,8.0,16.0,134.0,215,6.0,7.0,26.0,254.0,26.0,5.0,276.0,32.0,129.0,1.0,24.0,139.0,1.0,1.0,90.0,4.0,45.0,140.0,76.0,11.0,6.0,4.0,237.0,802.0,7.0,20.0,0.7734627831715211,0.8505338078291815,0.967741935483871,0.37349397590361444,0.4444444444444444,0.3269230769230769,0.37349397590361444,0.6384297520661157,0.6825396825396826,0.6590909090909091,0.611869031377899,0.6790123456790124,0.5964285714285714,0.6508771929824562,0.7135922330097088,0.657608695652174,0.339699863574352,0.004016064257028112,0.06198347107438017,0.08614232209737828,0.03804347826086957,0.004484304932735426,23.00480769230769,0.3592233009708738,0.27472527472527475,0.19617706237424548,0.05605095541401274,0.2140921409214092,0.04899777282850779,0.203810623556582,0.05228758169934641,0.06956521739130435,0.055384615384615386,0.017391304347826087,0.03513909224011713,0.09302325581395349,0.15035799522673032,0.2010178117048346,0.29120879120879123,0.20037453183520598,0.25,0.04081632653061224,0.5428571428571428,0.36425648021828105,0.7116104868913857,0.7786885245901639,0.7736842105263158,0.25102319236016374,0.5760869565217391,0.5988700564971752,0.7452830188679245,0.045020463847203276,0.3939393939393939,0.3939393939393939,1.0,0.03547066848567531,0.46153846153846156,0.46153846153846156,1.0,0.3042291950886767,0.3632286995515695,0.36486486486486486,0.9629629629629629,0.654320987654321,0.6792452830188679,0.19444444444444445,0.012345679012345678,0.20987654320987653,0.47058823529411764,0.875,0.37142857142857144,0.6923076923076923,0.03571428571428571,0.4,0.3357142857142857,0.3191489361702128,0.703956343792633,0.3632286995515695,0.5319898362892223,0.5711264705882354,0.5317317857142856,0.15643802647412755,0.22203098106712565,0.004,0.1320754716981132,0.2174303683737646,5.140495867768594,26.226506024096384,0.21608040201005024,,,,,,,,,,,,,,,True,,,
1627741,1610612754,Buddy Hield,Buddy Hield,1627741,IND,90581.0,1510,25.0,3139,3122,699.0,684,281,6261,79.0,118.0,13.0,15.0,18.0,25.0,19.0,51.0,27.0,62.0,38.0,74.0,15.0,12.0,13.0,141.0,315.0,12.0,24.0,31.0,63.0,125.0,231,179.0,389.0,57.0,844.0,3688,16.0,21.0,18.0,39.0,4.0,90.0,26.0,49.0,43.0,76.0,20.0,201.0,142.0,108.0,459.0,78.0,20.0,314.0,141.0,16.0,3.0,61.0,57.0,118.0,39.0,18.0,39.0,20.0,2.0,293.0,20.0,18.0,68.0,109.0,12.0,189.0,39.0,228,6.0,59.0,37.0,22.0,54.0,8.0,38.0,29.0,5.0,16.0,2.0,8.0,83.0,6.0,20.0,41.0,84,,2.0,2.0,37.0,1.0,1.0,69.0,3.0,13.0,3.0,11.0,14.0,1.0,1.0,8.0,,6.0,15.0,6.0,,,,197.0,686.0,7.0,6.0,0.568,0.6173913043478261,0.8547486033519553,0.4601542416452442,0.46153846153846156,0.5657894736842105,0.46134020618556704,0.5411255411255411,0.7619047619047619,0.5306122448979592,0.6346774193548387,0.7166666666666667,0.724,0.6475155279503105,0.7258064516129032,0.7296296296296296,0.6274193548387097,0.007712082262210797,0.06926406926406926,0.09322033898305085,0.09803921568627451,0.009523809523809525,21.00986651189785,0.6506024096385542,0.16,0.13260340632603407,0.028938906752411574,0.11147540983606558,0.02656042496679947,0.12360335195530726,0.027636363636363636,0.045112781954887216,0.019011406844106463,0.010752688172043012,0.03327495621716287,0.005494505494505495,0.12112676056338029,0.13125,0.16326530612244897,0.11136363636363636,0.11176470588235295,0.020477815699658702,0.4,0.19032258064516128,0.6694915254237288,0.7383177570093458,0.6455696202531646,0.08225806451612903,0.37254901960784315,0.41304347826086957,0.3157894736842105,0.1,0.43548387096774194,0.43548387096774194,0.5185185185185185,0.11935483870967742,0.5135135135135135,0.5135135135135135,0.9473684210526315,0.5080645161290323,0.44761904761904764,0.4519230769230769,0.8297872340425532,0.25,0.8666666666666667,0.07692307692307693,0.25,0.4,0.5,0.5833333333333334,0.2,0.72,0.104,0.9230769230769231,0.504,0.49206349206349204,0.817741935483871,0.44904458598726116,0.5340586429725364,0.5371454545454545,0.515658870967742,0.02527646129541864,0.05394190871369295,0.007653061224489796,0.1066350710900474,0.2381516587677725,7.709523809523809,25.788688946015423,0.22268238292449824,6.0,1.0,1.0,1.0,16.0,0.018518518518518517,0.4,0.8333333333333334,,,,,,,True,,,
1629052,1610612754,Oshae Brissett,Oshae Brissett,1629052,IND,17233.0,287,23.0,576,579,120.0,114,55,1155,13.0,27.0,2.0,2.0,3.0,5.0,1.0,5.0,,1.0,4.0,13.0,1.0,1.0,2.0,13.0,27.0,,2.0,2.0,4.0,14.0,33,17.0,40.0,17.0,96.0,672,2.0,2.0,,3.0,4.0,8.0,3.0,5.0,3.0,6.0,7.0,22.0,20.0,8.0,48.0,3.0,4.0,27.0,13.0,8.0,,6.0,11.0,17.0,7.0,4.0,5.0,,1.0,45.0,9.0,3.0,14.0,24.0,4.0,42.0,12.0,54,,12.0,8.0,4.0,1.0,,,6.0,,1.0,1.0,1.0,7.0,1.0,2.0,13.0,28,2.0,2.0,2.0,18.0,,,26.0,2.0,10.0,2.0,1.0,1.0,,,1.0,,,1.0,,,,,22.0,120.0,3.0,1.0,0.7142857142857143,0.8333333333333334,0.9411764705882353,0.425,,0.5,0.425,0.42424242424242425,1.0,0.6,0.541095890410959,0.4,0.6818181818181818,0.5714285714285714,0.5714285714285714,0.6875,0.547945205479452,,0.24242424242424243,0.2222222222222222,0.4,,14.152410575427684,0.14285714285714285,0.4,0.16783216783216784,0.025,0.10606060606060606,0.07317073170731707,0.13818181818181818,0.04938271604938271,0.03225806451612903,0.024390243902439025,,0.07608695652173914,0.06451612903225806,0.19642857142857142,0.16129032258064516,0.12,0.12121212121212122,0.06060606060606061,,,0.3698630136986301,0.48148148148148145,0.6190476190476191,0.6923076923076923,0.0684931506849315,0.2,0.3333333333333333,1.0,0.0136986301369863,,,,0.1780821917808219,0.3076923076923077,0.3076923076923077,0.75,0.3698630136986301,0.48148148148148145,0.48148148148148145,1.0,0.4,1.0,,0.2,0.4,,,0.45454545454545453,0.6,0.18181818181818182,0.5,0.36363636363636365,0.5,0.9178082191780822,0.48148148148148145,0.5597363013698629,0.578225,0.5666863636363636,0.12345679012345678,0.24390243902439024,,0.08333333333333333,0.22916666666666666,2.987878787878788,25.082500000000003,0.20833333333333334,,,,,,,,,3.0,,,,,,True,,,
1629614,1610612754,Andrew Nembhard,Andrew Nembhard,1629614,IND,69063.0,1151,-105.0,2373,2372,497.0,480,193,4745,48.0,64.0,2.0,2.0,10.0,16.0,35.0,76.0,15.0,32.0,15.0,47.0,4.0,1.0,7.0,35.0,97.0,6.0,12.0,7.0,20.0,98.0,172,50.0,144.0,18.0,364.0,2857,3.0,5.0,6.0,16.0,1.0,25.0,15.0,34.0,8.0,27.0,6.0,60.0,82.0,114.0,144.0,6.0,4.0,97.0,35.0,6.0,3.0,91.0,59.0,150.0,45.0,14.0,59.0,24.0,8.0,359.0,7.0,5.0,44.0,41.0,3.0,88.0,12.0,100,5.0,38.0,24.0,14.0,43.0,9.0,31.0,23.0,1.0,12.0,1.0,7.0,66.0,1.0,13.0,39.0,106,,6.0,4.0,54.0,,9.0,23.0,5.0,11.0,,3.0,5.0,1.0,1.0,3.0,,2.0,6.0,4.0,,,,60.0,485.0,14.0,2.0,0.41836734693877553,0.4270833333333333,0.96,0.3472222222222222,0.375,0.2962962962962963,0.3472222222222222,0.5697674418604651,0.6,0.4411764705882353,0.5474683544303798,0.5714285714285714,0.4426229508196721,0.56,0.5681818181818182,0.46153846153846156,0.45569620253164556,0.020833333333333332,0.03488372093023256,0.03125,0.05263157894736842,0.010309278350515464,15.102356122054847,0.6515151515151515,0.05357142857142857,0.06307692307692307,0.01026694045174538,0.09544468546637744,0.012567324955116697,0.07650765076507651,0.011494252873563218,,0.019704433497536946,0.012195121951219513,0.01182033096926714,0.014925373134328358,0.0695970695970696,0.06274509803921569,0.04918032786885246,0.08588957055214724,0.11851851851851852,0.031446540880503145,0.6666666666666666,0.20253164556962025,0.75,0.7741935483870968,0.5,0.24050632911392406,0.4605263157894737,0.4861111111111111,0.42857142857142855,0.10126582278481013,0.46875,0.46875,0.13333333333333333,0.14873417721518986,0.3191489361702128,0.3333333333333333,0.9333333333333333,0.3069620253164557,0.36082474226804123,0.3645833333333333,0.9714285714285714,0.09523809523809523,1.0,,0.19047619047619047,0.5714285714285714,0.5,1.0,0.26229508196721313,0.625,0.11475409836065574,0.14285714285714285,0.32786885245901637,0.35,0.6582278481012658,0.36082474226804123,0.5249311708860759,0.5278571428571429,0.4960336065573771,0.034161490683229816,0.06179775280898876,,0.06868131868131869,0.16483516483516483,8.162209302325582,25.41875,0.20943952802359883,,,,,,,,,4.0,0.0425531914893617,,,,,True,,,
1630169,1610612754,Tyrese Haliburton,Tyrese Haliburton,1630169,IND,74717.0,1245,63.0,2563,2547,595.0,543,222,5110,93.0,144.0,4.0,8.0,23.0,38.0,51.0,105.0,14.0,29.0,9.0,21.0,,1.0,1.0,91.0,235.0,7.0,13.0,28.0,66.0,158.0,278,100.0,256.0,105.0,721.0,3008,8.0,15.0,7.0,13.0,7.0,44.0,36.0,69.0,29.0,67.0,60.0,219.0,64.0,252.0,129.0,171.0,2.0,230.0,90.0,26.0,5.0,211.0,175.0,386.0,119.0,56.0,148.0,50.0,13.0,947.0,13.0,8.0,64.0,54.0,3.0,121.0,21.0,142,6.0,56.0,45.0,11.0,47.0,6.0,30.0,22.0,4.0,17.0,3.0,2.0,69.0,4.0,17.0,26.0,45,1.0,2.0,2.0,99.0,2.0,4.0,120.0,22.0,50.0,3.0,14.0,13.0,7.0,7.0,6.0,1.0,6.0,20.0,11.0,,,2.0,210.0,583.0,5.0,8.0,0.20253164556962025,0.20382165605095542,0.43,0.390625,0.5384615384615384,0.43283582089552236,0.39285714285714285,0.5683453237410072,0.5333333333333333,0.5217391304347826,0.5767790262172284,0.6607142857142857,0.5845588235294118,0.6191709844559585,0.7096774193548387,0.6615853658536586,0.4794007490636704,0.01953125,0.09352517985611511,0.09722222222222222,0.09523809523809523,0.01276595744680851,23.02491103202847,0.6811594202898551,0.05172413793103448,0.07906295754026355,0.016293279022403257,0.1292929292929293,0.0197869101978691,0.100169779286927,0.018292682926829267,0.014925373134328358,0.014285714285714285,0.025,0.015841584158415842,0.03289473684210526,0.08070175438596491,0.06015037593984962,0.11363636363636363,0.13055555555555556,0.1259259259259259,0.02531645569620253,0.55,0.2696629213483146,0.6458333333333334,0.7153846153846154,0.21505376344086022,0.19662921348314608,0.4857142857142857,0.5368421052631579,0.19607843137254902,0.054307116104868915,0.4827586206896552,0.5185185185185185,0.14285714285714285,0.03932584269662921,0.42857142857142855,0.47368421052631576,0.8888888888888888,0.4400749063670412,0.3872340425531915,0.3922413793103448,0.38461538461538464,0.2857142857142857,0.5,0.5,,0.4642857142857143,0.5384615384615384,0.8571428571428571,0.27941176470588236,0.6052631578947368,0.007352941176470588,1.0,0.4852941176470588,0.42424242424242425,0.7490636704119851,0.391304347826087,0.5288760377358491,0.5603846153846154,0.5018996212121212,0.09380530973451327,0.16339869281045752,0.011583011583011582,0.06102635228848821,0.30374479889042993,6.051798561151077,26.941015625000006,0.23214982442450255,,4.0,,1.0,4.0,,,,,0.09523809523809523,1.0,0.06896551724137931,,,True,,,
1630174,1610612754,Aaron Nesmith,Aaron Nesmith,1630174,IND,63124.0,1052,-35.0,2176,2162,387.0,420,185,4338,64.0,102.0,8.0,18.0,15.0,18.0,15.0,46.0,3.0,8.0,30.0,86.0,6.0,3.0,11.0,27.0,89.0,,4.0,4.0,13.0,82.0,156,57.0,175.0,63.0,398.0,2608,9.0,22.0,2.0,10.0,10.0,34.0,20.0,27.0,7.0,24.0,24.0,85.0,116.0,48.0,165.0,6.0,12.0,89.0,27.0,20.0,1.0,26.0,24.0,50.0,19.0,5.0,16.0,8.0,2.0,124.0,22.0,16.0,49.0,56.0,13.0,118.0,39.0,157,2.0,32.0,21.0,11.0,21.0,2.0,17.0,17.0,1.0,4.0,2.0,5.0,38.0,2.0,6.0,74.0,131,1.0,8.0,4.0,74.0,5.0,10.0,71.0,4.0,25.0,3.0,9.0,14.0,1.0,1.0,6.0,1.0,7.0,15.0,6.0,1.0,,,77.0,377.0,13.0,5.0,0.7073170731707317,0.7631578947368421,0.9649122807017544,0.32571428571428573,0.2,0.2916666666666667,0.32571428571428573,0.5256410256410257,0.4090909090909091,0.7407407407407407,0.5060422960725075,0.375,0.5980392156862745,0.5482093663911846,0.4594594594594595,0.6640625,0.5287009063444109,0.005714285714285714,0.1282051282051282,0.11764705882352941,0.17391304347826086,,16.80637049455155,0.5526315789473685,0.25,0.10294117647058823,0.035634743875278395,0.11421911421911422,0.04206500956022945,0.1079136690647482,0.03909465020576132,0.042105263157894736,0.035897435897435895,0.015625,0.04859335038363171,0.022727272727272728,0.09389671361502347,0.11467889908256881,0.09734513274336283,0.13114754098360656,0.07258064516129033,0.011834319526627219,0.4,0.3081570996978852,0.6274509803921569,0.7111111111111111,0.71875,0.13897280966767372,0.32608695652173914,0.39473684210526316,0.7333333333333333,0.02416918429003021,0.375,0.375,0.3333333333333333,0.2598187311178248,0.3488372093023256,0.35294117647058826,1.0,0.2688821752265861,0.30337078651685395,0.30337078651685395,0.9259259259259259,0.5625,0.4444444444444444,0.25,0.1875,0.125,,,0.35294117647058826,0.8333333333333334,0.21568627450980393,0.2727272727272727,0.2549019607843137,0.3076923076923077,0.8368580060422961,0.30337078651685395,0.5597592145015103,0.5404176470588236,0.5526107843137255,0.07909604519774012,0.14124293785310735,0.01694915254237288,0.08542713567839195,0.2135678391959799,4.411538461538461,24.680000000000007,0.17784926470588236,2.0,,1.0,,,0.03225806451612903,0.3333333333333333,1.0,8.0,0.011627906976744186,,,1.0,1.0,True,,,
1631097,1610612754,Bennedict Mathurin,Bennedict Mathurin,1631097,IND,48568.0,809,10.0,1696,1683,532.0,468,185,3379,74.0,129.0,13.0,22.0,18.0,40.0,27.0,75.0,7.0,16.0,8.0,24.0,4.0,1.0,10.0,17.0,66.0,1.0,4.0,3.0,16.0,108.0,220,25.0,90.0,117.0,408.0,1955,20.0,32.0,2.0,8.0,14.0,60.0,21.0,57.0,4.0,26.0,44.0,98.0,124.0,92.0,57.0,18.0,16.0,63.0,17.0,27.0,,24.0,23.0,47.0,19.0,4.0,14.0,9.0,1.0,117.0,12.0,24.0,49.0,38.0,3.0,90.0,36.0,126,12.0,22.0,16.0,6.0,25.0,8.0,14.0,25.0,5.0,11.0,1.0,2.0,50.0,4.0,15.0,30.0,67,3.0,3.0,5.0,100.0,4.0,4.0,145.0,18.0,74.0,1.0,5.0,7.0,,,5.0,1.0,1.0,7.0,6.0,,,1.0,98.0,526.0,6.0,5.0,0.5740740740740741,0.62,0.76,0.2777777777777778,0.25,0.15384615384615385,0.28735632183908044,0.4909090909090909,0.625,0.3684210526315789,0.4693548387096774,0.575,0.3253012048192771,0.5444743935309974,0.6413043478260869,0.45794392523364486,0.2903225806451613,,0.12272727272727273,0.11627906976744186,0.16,,22.146238821672803,0.5,0.058823529411764705,0.08616780045351474,0.058823529411764705,0.14803625377643503,0.03314917127071823,0.11269430051813471,0.046753246753246755,0.06315789473684211,0.062111801242236024,0.03508771929824561,0.028070175438596492,0.05194805194805195,0.07537688442211055,0.07878787878787878,0.12987012987012986,0.1506276150627615,0.14130434782608695,0.08391608391608392,0.8571428571428571,0.4161290322580645,0.5736434108527132,0.6491228070175439,0.6351351351351351,0.24193548387096775,0.36,0.42857142857142855,0.4444444444444444,0.05161290322580645,0.4375,0.4375,0.42857142857142855,0.07741935483870968,0.3333333333333333,0.3333333333333333,1.0,0.2129032258064516,0.25757575757575757,0.25757575757575757,0.6470588235294118,0.55,0.5909090909090909,0.23076923076923078,0.1,0.1,0.25,1.0,0.4819277108433735,0.45,0.12048192771084337,0.1,0.1927710843373494,0.1875,0.7064516129032258,0.2698412698412698,0.538172549019608,0.5355241379310345,0.5399592592592594,0.20491803278688525,0.26811594202898553,0.011111111111111112,0.14705882352941177,0.24019607843137256,5.096818181818182,26.54666666666666,0.3136792452830189,1.0,3.0,,,4.0,,0.25,1.0,2.0,,,,,1.0,True,,,
204456,1610612754,T.J. McConnell,T.J. McConnell,204456,IND,28880.0,481,-36.0,1012,1021,195.0,217,98,2033,47.0,72.0,2.0,3.0,10.0,15.0,24.0,47.0,2.0,6.0,3.0,6.0,,,,6.0,13.0,,,1.0,1.0,73.0,125,9.0,19.0,20.0,193.0,1197,3.0,6.0,,,,6.0,14.0,25.0,1.0,1.0,9.0,40.0,38.0,108.0,18.0,9.0,2.0,13.0,6.0,6.0,,68.0,58.0,126.0,38.0,20.0,51.0,12.0,5.0,310.0,7.0,5.0,29.0,27.0,6.0,62.0,12.0,74,1.0,20.0,18.0,2.0,20.0,5.0,16.0,12.0,1.0,4.0,5.0,1.0,32.0,,5.0,10.0,30,,2.0,,29.0,1.0,5.0,22.0,6.0,11.0,,3.0,,1.0,1.0,,,,1.0,1.0,,,,40.0,189.0,6.0,3.0,0.2602739726027397,0.2638888888888889,0.6666666666666666,0.47368421052631576,,1.0,0.47368421052631576,0.584,0.5,0.56,0.6006944444444444,0.5,0.5961538461538461,0.6348684210526315,0.5,0.6666666666666666,0.13194444444444445,,0.048,0.05555555555555555,0.0425531914893617,,16.413916146297947,0.625,0.23076923076923078,0.0989010989010989,0.022026431718061675,0.14948453608247422,0.030837004405286344,0.11991434689507495,0.02643171806167401,0.008771929824561403,0.010526315789473684,0.16666666666666666,0.03592814371257485,0.016666666666666666,0.08849557522123894,0.0782608695652174,0.17777777777777778,0.17037037037037037,0.1016949152542373,0.018518518518518517,1.0,0.5,0.6527777777777778,0.6911764705882353,0.2553191489361702,0.3263888888888889,0.5106382978723404,0.5333333333333333,0.25,0.041666666666666664,0.3333333333333333,0.3333333333333333,0.5,0.041666666666666664,0.5,0.5,1.0,0.09027777777777778,0.46153846153846156,0.46153846153846156,0.5,0.5,0.6666666666666666,0.5,,,,,0.5769230769230769,0.6666666666666666,,,0.038461538461538464,1.0,0.6319444444444444,0.46153846153846156,0.5265249999999999,0.4951666666666667,0.5299788461538462,0.0738255033557047,0.08461538461538462,,0.031088082901554404,0.20725388601036268,5.2848000000000015,25.189473684210526,0.19268774703557312,,,,1.0,,,,,4.0,,,,,,True,,,
1630243,1610612754,Trevelin Queen,Trevelin Queen,1630243,IND,418.0,7,,15,13,2.0,1,4,28,,,,,,,,1.0,,,,,,,,,1.0,,,,,,1,,1.0,,,15,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,1.0,,1,,1.0,,1.0,,,,,,,,,,,,2.0,2,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,0.5,,,,,,10.526315789473685,,,,,0.25,,0.2,,,,,,,,,,0.25,,,,,,,,0.5,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,0.5,,0.48429999999999995,,,,,,,,4.5,26.9,0.13333333333333333,,,,,,,,,,,,,,,True,,,
1630537,1610612754,Chris Duarte,Chris Duarte,1630537,IND,13982.0,233,-43.0,477,483,94.0,85,41,960,13.0,19.0,3.0,3.0,2.0,5.0,4.0,9.0,4.0,7.0,5.0,13.0,1.0,2.0,6.0,5.0,23.0,1.0,3.0,1.0,3.0,21.0,35,10.0,36.0,18.0,90.0,570,4.0,5.0,2.0,4.0,,14.0,4.0,7.0,3.0,9.0,7.0,24.0,20.0,22.0,30.0,,2.0,21.0,5.0,2.0,,15.0,10.0,25.0,8.0,2.0,9.0,5.0,1.0,60.0,2.0,3.0,7.0,15.0,2.0,24.0,5.0,29,,8.0,6.0,2.0,7.0,,5.0,3.0,,2.0,1.0,1.0,10.0,1.0,2.0,6.0,14,1.0,1.0,,18.0,1.0,1.0,21.0,1.0,7.0,1.0,2.0,2.0,,,1.0,,1.0,2.0,,,,1.0,24.0,94.0,2.0,2.0,0.47619047619047616,0.5,1.0,0.2777777777777778,0.5,0.3333333333333333,0.29411764705882354,0.6,0.8,0.5714285714285714,0.5070422535211268,0.7777777777777778,0.53125,0.5625,0.7777777777777778,0.631578947368421,0.5070422535211268,,0.05714285714285714,0.05263157894736842,0.1111111111111111,,17.077798861480076,0.7,0.16666666666666666,0.11278195488721804,0.028846153846153848,0.08235294117647059,0.017699115044247787,0.10091743119266056,0.02304147465437788,0.0392156862745098,0.023255813953488372,,0.023809523809523808,,0.09803921568627451,0.1016949152542373,0.17391304347826086,0.09375,0.047619047619047616,,,0.2676056338028169,0.6842105263157895,0.7222222222222222,0.6923076923076923,0.1267605633802817,0.4444444444444444,0.5,,0.09859154929577464,0.5714285714285714,0.5714285714285714,0.25,0.18309859154929578,0.38461538461538464,0.38461538461538464,1.0,0.323943661971831,0.21739130434782608,0.21739130434782608,1.0,0.3333333333333333,1.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.3333333333333333,1.0,0.3125,0.4,0.375,0.3333333333333333,0.1875,0.3333333333333333,0.7746478873239436,0.23809523809523808,0.5371007246376812,0.48846999999999996,0.5480433333333334,0.10256410256410256,0.17073170731707318,0.02702702702702703,0.15555555555555556,0.26666666666666666,7.588571428571426,26.47222222222222,0.1970649895178197,1.0,2.0,,,1.0,,1.0,1.0,1.0,,,,,,True,,,
